window,signal,outcome,omission_type,omitted,n,intercept,slope,slope_hc1_se,slope_95_lo,slope_95_hi,slope_hc1_t,slope_hc1_p,r2,n_parameters,status,pearson,pearson_95_lo,pearson_95_hi,spearman,spearman_asymptotic_p
all,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2025Q4,12,-2.64473335528193,3.0564086784478,1.60023289164159,-0.509132399645164,6.62194975654076,1.90997741292044,0.0852080540396495,0.307065882248532,2,descriptive_approximate_HC1_interval,0.554135256276419,-0.028983746177528,0.855857746291971,0.580419580419581,0.0478559768420606
all,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2026Q1,12,-1.15311559800244,3.97617504718563,1.32891300369778,1.01517235273682,6.93717774163444,2.99205067308521,0.0135261653888617,0.406362224134835,2,descriptive_approximate_HC1_interval,0.637465468974465,0.100233535514404,0.886901028791233,0.517482517482518,0.0848687711339348
all,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2026Q2,12,-2.38009536894623,3.04393700161321,1.59364473434449,-0.506924747243086,6.5947987504695,1.91004741270975,0.0851982073116604,0.307521468004994,2,descriptive_approximate_HC1_interval,0.554546182030851,-0.0283910165490045,0.85601635597877,0.566433566433566,0.0548421197754079
all,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2026Q3,12,-5.34105595946332,1.00489259058214,0.984357909265632,-1.1883935113126,3.19817869247688,1.02086099082785,0.33138208903923,0.0423193337865817,2,descriptive_approximate_HC1_interval,0.205716634686118,-0.417472215143832,0.697294848392273,0.405594405594406,0.1908358740045
all,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,year,2023,11,-1.64679466187309,2.93329289363408,1.97748913344071,-1.54009831393444,7.4066841012026,1.48334210490974,0.172134088453376,0.255345673470935,2,descriptive_approximate_HC1_interval,0.505317398741558,-0.135688501402619,0.848107800424093,0.454545454545455,0.160145437255259
all,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,year,2024,9,-1.96253469757076,3.44671864667496,1.80852255799605,-0.829757653515116,7.72319494686504,1.90582010240123,0.0983604828098185,0.369235115061108,2,descriptive_approximate_HC1_interval,0.60764719620937,-0.0946846711222523,0.906107633788702,0.65,0.0580730580171487
all,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,year,2025,9,-4.73830617629011,3.40078942084172,1.63711033704119,-0.470361384659114,7.27194022634255,2.07731228854623,0.0763876521953795,0.494161601686623,2,descriptive_approximate_HC1_interval,0.702966287731228,0.0728593390330404,0.931985667095812,0.633333333333333,0.0670857868923457
all,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,year,2026,10,-4.40456073652187,1.47590462282673,1.34164446327411,-1.61793305745715,4.56974230311061,1.10007134023046,0.303298481029076,0.0508905822793458,2,descriptive_approximate_HC1_interval,0.225589410831595,-0.470925788024452,0.748851124471848,0.418181818181818,0.229112840982819
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,event,2023Q2,12,-4.41922701212045,1.39485886108887,0.674042467151848,-0.107001347860848,2.89671907003858,2.06939314518685,0.0653502337925435,0.218519310226048,2,descriptive_approximate_HC1_interval,0.467460490550857,-0.145466288751335,0.821084555287303,0.34965034965035,0.26523878689279
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,event,2023Q4,12,-6.8315963803553,1.61319508945867,0.741294678070978,-0.0385123835219308,3.26490256243928,2.17618598538517,0.0545963102094574,0.21102497248518,2,descriptive_approximate_HC1_interval,0.459374544881603,-0.155530471491377,0.817700928305325,0.426573426573427,0.166699987624945
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,event,2024Q1,12,-4.98338634057951,1.26141533010067,0.747564286423986,-0.404261700838006,2.92709236103935,1.68736703051281,0.12242515875529,0.147891532927887,2,descriptive_approximate_HC1_interval,0.384566682030421,-0.242956205456172,0.785177027533268,0.307692307692308,0.33058925941211
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,event,2024Q2,12,-4.82442459821833,1.32508730069517,0.719152350511402,-0.277283991976541,2.92745859336687,1.84256826770137,0.0951973867251211,0.167033452657312,2,descriptive_approximate_HC1_interval,0.408697262845387,-0.215827016970038,0.795915331169834,0.314685314685315,0.319138785503305
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,event,2024Q3,12,-3.1740603354971,0.775781747200448,0.802916702397595,-1.01322815232033,2.56479164672123,0.966204520199768,0.356727114428554,0.061216626152382,2,descriptive_approximate_HC1_interval,0.247419938873935,-0.380512427229883,0.719199094117686,0.153846153846154,0.633090681246262
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,event,2024Q4,12,-4.53926415425366,1.14908206243437,0.782169102383157,-0.593699303408775,2.89186342827751,1.46909671953709,0.172549747391528,0.128339551625206,2,descriptive_approximate_HC1_interval,0.358245099931885,-0.271470068852248,0.773182394357656,0.251748251748252,0.429918785032884
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,event,2025Q1,12,-7.24025866956663,1.52345592375953,0.726765500005747,-0.095878523086502,3.14279037060557,2.09621387331607,0.0624734876875696,0.280077844092351,2,descriptive_approximate_HC1_interval,0.529223812854591,-0.0641666546250164,0.846135211153105,0.461538461538462,0.130948069507173
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,event,2025Q2,12,-5.00272880718303,1.25917836476669,0.749780377547722,-0.411436424904331,2.9297931544377,1.67939626385667,0.123997886092981,0.146950970119941,2,descriptive_approximate_HC1_interval,0.383341844989483,-0.244307558109829,0.784625463929808,0.307692307692308,0.33058925941211
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,event,2025Q3,12,-4.57454020556205,1.10842999987365,0.864979827579379,-0.818865160140356,3.03572515988765,1.2814518495484,0.22895083308388,0.110953450243493,2,descriptive_approximate_HC1_interval,0.333096758080131,-0.297718063493035,0.76143821526117,0.188811188811189,0.556737056176831
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,event,2025Q4,12,-6.10061375059854,1.33516368015328,0.782357665076549,-0.408037829553044,3.07836518985961,1.70658988817173,0.118706030498522,0.174937050607336,2,descriptive_approximate_HC1_interval,0.418254767584705,-0.204808480590416,0.800102186173008,0.314685314685315,0.319138785503305
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,event,2026Q1,12,-4.82965271813273,0.820058781851507,0.932000533082529,-1.2565678159816,2.89668537968461,0.87989089355906,0.399569649316059,0.0594011530997737,2,descriptive_approximate_HC1_interval,0.243723517740439,-0.383871477663881,0.717294737700422,0.167832167832168,0.602099427786538
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,event,2026Q2,12,-5.2260460375472,1.23000055816949,0.779957545713674,-0.507853152335011,2.96785426867399,1.57700962690734,0.145872121369754,0.14110343530044,2,descriptive_approximate_HC1_interval,0.375637372076368,-0.252752308336616,0.781141390988581,0.34965034965035,0.26523878689279
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,event,2026Q3,12,-4.69826540460698,0.855992757497897,1.17798862616096,-1.76872946764928,3.48071498264507,0.72665621593271,0.484098974979937,0.0492528379193939,2,descriptive_approximate_HC1_interval,0.221929804035857,-0.403344084589564,0.705921156410019,0.167832167832168,0.602099427786538
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,year,2023,11,-6.02506170369805,1.75719312407159,0.682132784018034,0.214101560725713,3.30028468741746,2.57602796001245,0.0298907495246781,0.298576322174945,2,descriptive_approximate_HC1_interval,0.546421377853159,-0.0795186041389836,0.863315066774261,0.490909090909091,0.125204407138495
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,year,2024,9,-1.38396184936357,0.792225789243096,0.701208914720017,-0.865869815936913,2.4503213944231,1.12979993923697,0.295783109699808,0.0736287307072361,2,descriptive_approximate_HC1_interval,0.271346145554412,-0.479115457183974,0.792630411437113,0.15,0.700094230969142
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,year,2025,9,-8.59069619898429,1.7086640594361,0.897828855626401,-0.414363826357885,3.83169194523008,1.90310664301827,0.098753812957258,0.352359311728619,2,descriptive_approximate_HC1_interval,0.593598611629626,-0.116417341237537,0.902094909372025,0.483333333333333,0.187469855215542
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,gap_excess_pct,year,2026,10,-3.7164324204046,-0.376280061035315,1.35316466861187,-3.49668338246647,2.74412326039584,-0.278074110094315,0.788007104316235,0.00714581244769164,2,descriptive_approximate_HC1_interval,-0.0845329074839585,-0.678069538599477,0.575736472559417,0.0666666666666667,0.854813088248743
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,event,2023Q2,12,-0.90767669257907,0.490587272414391,0.563334047835704,-0.764599206215035,1.74577375104382,0.870863876059327,0.404250042454741,0.133464436393421,2,descriptive_approximate_HC1_interval,0.36532784782086,-0.263904599316542,0.776439432225783,0.237762237762238,0.456800852639923
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,event,2023Q4,12,0.266980293180377,0.264265632268292,0.57400714091741,-1.01470197972735,1.54323324426393,0.460387360069994,0.655086784980228,0.0459564670782043,2,descriptive_approximate_HC1_interval,0.21437459522575,-0.409964983745204,0.701919150499172,0.0559440559440559,0.862898073694971
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,event,2024Q1,12,-0.810795270588397,0.514456645896422,0.561802901400701,-0.737318225873093,1.76623151766594,0.915724437545207,0.381363446455995,0.141445553083773,2,descriptive_approximate_HC1_interval,0.376092479429957,-0.252256119018042,0.781347901286265,0.265734265734266,0.403833088314712
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,event,2024Q2,12,-0.770893537847311,0.52830127838857,0.562719842423443,-0.725516665298699,1.78211922207584,0.938835346756844,0.369937628617328,0.148350993390046,2,descriptive_approximate_HC1_interval,0.385163593022557,-0.242296754536125,0.78544559589321,0.307692307692308,0.33058925941211
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,event,2024Q3,12,-1.76591883549676,0.730169006901637,0.546542319367641,-0.487603169136093,1.94794118293937,1.33597890049293,0.211162421503065,0.261074450944924,2,descriptive_approximate_HC1_interval,0.510954450949322,-0.0890641109107105,0.838868340995057,0.440559440559441,0.15173503571673
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,event,2024Q4,12,-0.801977001566914,0.512242831682319,0.555197134995914,-0.724813475313546,1.74929913867818,0.922632339747374,0.377922256206841,0.140323293968819,2,descriptive_approximate_HC1_interval,0.374597509293401,-0.253884799135431,0.780669207859521,0.251748251748252,0.429918785032884
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,event,2025Q1,12,-1.07232669615584,0.550790859617929,0.556859130879324,-0.689968604977603,1.79155032421346,0.989102681585174,0.345941161580956,0.161603884521603,2,descriptive_approximate_HC1_interval,0.401999856370127,-0.223454608633789,0.792959159997651,0.328671328671329,0.296904115688764
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,event,2025Q2,12,-0.908405752793766,0.484825872339033,0.56649880908643,-0.777412133790398,1.74706387846846,0.855828581742108,0.412129481113264,0.130889375104454,2,descriptive_approximate_HC1_interval,0.361786366664714,-0.267697151177435,0.774813604732384,0.223776223776224,0.484451661455399
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,event,2025Q3,12,-1.00159667761476,0.551572939319809,0.588730365477677,-0.760200061345083,1.8633459399847,0.936885494044935,0.370892039106202,0.150770462577963,2,descriptive_approximate_HC1_interval,0.388291723550686,-0.238831375169089,0.786850576165658,0.223776223776224,0.484451661455399
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,event,2025Q4,12,-0.367616130965109,0.460957665268557,0.55467455091621,-0.774934251835889,1.696849582373,0.831041670304052,0.42534763991252,0.129893200299795,2,descriptive_approximate_HC1_interval,0.360406992578938,-0.269169055470549,0.774178878155286,0.251748251748252,0.429918785032884
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,event,2026Q1,12,-1.13352238537325,0.94022730335436,0.361926017328171,0.133805882600804,1.74664872410792,2.59784391930526,0.0265896853421683,0.449919874167393,2,descriptive_approximate_HC1_interval,0.670760668321714,0.157481750860642,0.898705164223908,0.440559440559441,0.15173503571673
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,event,2026Q2,12,-0.906751084754215,0.522873545662423,0.551775571405078,-0.706559042562158,1.752306133887,0.947619961374772,0.36565963052931,0.146907500720897,2,descriptive_approximate_HC1_interval,0.383285142838718,-0.244370058141638,0.784599914655824,0.251748251748252,0.429918785032884
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,event,2026Q3,12,-0.239478726127441,0.0287982692614812,0.580792313954686,-1.26528765039596,1.32288418891893,0.0495844531161066,0.961429931985544,0.000441638363869012,2,descriptive_approximate_HC1_interval,0.0210151936433951,-0.55963599930529,0.587827230048332,0.0559440559440559,0.862898073694971
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,year,2023,11,0.17117192973059,0.247160086238419,0.597162099211903,-1.1037144338454,1.59803460632224,0.413891113593118,0.688643033269031,0.0410906212750336,2,descriptive_approximate_HC1_interval,0.202708217088094,-0.452147783639462,0.715570186213529,0.00909090909090909,0.978836500144194
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,year,2024,9,-1.81483279531382,0.750671141412891,0.596008720651422,-0.658665533600251,2.16000781642603,1.2594969090258,0.248219693939568,0.263660238843813,2,descriptive_approximate_HC1_interval,0.513478567073459,-0.22859779079864,0.878142808635424,0.566666666666667,0.111632987611491
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,year,2025,9,-0.938566401491643,0.510663112328317,0.64727042454189,-1.01988823088219,2.04121445553883,0.788948626363922,0.456027187767101,0.143535334112859,2,descriptive_approximate_HC1_interval,0.378860573447355,-0.381166177731049,0.833312830762953,0.283333333333333,0.46003032896572
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,session_excess_pct,year,2026,10,-0.895258664822562,0.659784847576614,0.604825094120011,-0.734944320539379,2.05451401569261,1.09086883793498,0.307093008923832,0.17035328564872,2,descriptive_approximate_HC1_interval,0.412738761989615,-0.293040255238337,0.827358446753578,0.248484848484848,0.488776304519243
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2023Q2,12,-8.65931811814669,2.67355471867841,1.18695394294909,0.0288565228752296,5.31825291448158,2.25245026107392,0.0479796617454084,0.296409375817491,2,descriptive_approximate_HC1_interval,0.544434914216099,-0.0428576712055763,0.852097040564135,0.454545454545455,0.137657916347729
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2023Q4,12,-9.41141715511119,2.4988822560506,1.48919002564733,-0.819239898084643,5.81700441018584,1.67801436553698,0.124272394503382,0.216937642350152,2,descriptive_approximate_HC1_interval,0.465765651750054,-0.147586332098665,0.820377389423136,0.384615384615385,0.217020225759977
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2024Q1,12,-9.0335103490097,2.59388993991119,1.2344223450675,-0.156574446893705,5.34435432671609,2.1012985954733,0.0619418903634431,0.263534217969339,2,descriptive_approximate_HC1_interval,0.513355839520054,-0.0858337525716795,0.839830242720606,0.412587412587413,0.182563978573167
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2024Q2,12,-8.83469582373177,2.68449063840063,1.19259856446119,0.0272154421015998,5.34176583469965,2.25095913947664,0.048101270059535,0.289624235309188,2,descriptive_approximate_HC1_interval,0.538167478866187,-0.0517028232564998,0.849650219122887,0.503496503496504,0.0951573665941247
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2024Q3,12,-8.33229215610258,2.25345190980994,1.49526154738213,-1.07819843779329,5.58510225741317,1.50706203456862,0.162715829807055,0.188402954849772,2,descriptive_approximate_HC1_interval,0.434054092078133,-0.186240956463688,0.806942760923652,0.27972027972028,0.378568669662303
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2024Q4,12,-10.9042277927614,2.67705881324894,1.25294705119814,-0.114681191007269,5.46879881750514,2.13660969207676,0.0583675736552903,0.291804883245928,2,descriptive_approximate_HC1_interval,0.540189673398084,-0.0488590029296655,0.850441156850155,0.510489510489511,0.0899137363026392
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2025Q1,12,-12.9009045025542,2.99804723375594,1.10998500993539,0.524846507996515,5.47124795951536,2.70097992938701,0.0222758629045616,0.468086769846202,2,descriptive_approximate_HC1_interval,0.684168670611423,0.181553038229014,0.903367211444785,0.510489510489511,0.0899137363026392
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2025Q2,12,-9.2725355210482,2.53005127303414,1.26894027820594,-0.297323861686781,5.35742640775507,1.99383006157799,0.0741462340431839,0.248085602297463,2,descriptive_approximate_HC1_interval,0.498081923279156,-0.106167746243954,0.833676962816941,0.412587412587413,0.182563978573167
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2025Q3,12,-7.66151286135825,2.14522029443537,1.38874767418134,-0.94910235401366,5.23954294288439,1.54471567032504,0.153448254709824,0.19072512661878,2,descriptive_approximate_HC1_interval,0.436720879531515,-0.183062598780966,0.808087605776674,0.27972027972028,0.378568669662303
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2025Q4,12,-9.96397603516363,2.56182896906374,1.27299789505194,-0.274587099398245,5.39824503752572,2.01243771024398,0.0718817889294667,0.255380317315152,2,descriptive_approximate_HC1_interval,0.505351676869833,-0.0965522228782973,0.836616098777828,0.468531468531469,0.124454791188834
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2026Q1,12,-9.67406597302267,2.87201791743926,1.35042763519249,-0.136922363329078,5.8809581982076,2.1267469967244,0.0593455545785022,0.261627842285058,2,descriptive_approximate_HC1_interval,0.511495691365097,-0.0883371321753367,0.839085319519317,0.34965034965035,0.26523878689279
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2026Q2,12,-9.06164364211411,2.46151463207808,1.27341179678003,-0.375823666905154,5.29885293106132,1.9330075614992,0.0820251358473502,0.239766550483322,2,descriptive_approximate_HC1_interval,0.489659627173123,-0.117168174503267,0.830247919668418,0.433566433566434,0.159105769412195
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2026Q3,12,-7.54335371524175,0.934157809666883,1.04271122990597,-1.389147593089,3.25746321242276,0.895893112948564,0.391365615776403,0.035325923801221,2,descriptive_approximate_HC1_interval,0.187951918854853,-0.432614001132752,0.687676666359537,0.244755244755245,0.443261936450183
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,year,2023,11,-8.55937800390377,2.65100462194271,1.42117066863809,-0.563906785675666,5.86591602956108,1.86536682781609,0.0949976165312212,0.26125696059759,2,descriptive_approximate_HC1_interval,0.511133016540304,-0.127983898508971,0.850294266790164,0.4,0.22286835013352
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,year,2024,9,-8.8114457038005,2.74830564458501,1.4147487658379,-0.597043597026253,6.09365488619627,1.94261038493099,0.0931761423473083,0.29714953673278,2,descriptive_approximate_HC1_interval,0.545114241909693,-0.186538569632607,0.887823963982304,0.533333333333333,0.139226867543978
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,year,2025,9,-12.7495050171502,2.9115182961709,1.25761155232184,-0.0622604795325725,5.88529707187437,2.31511732760053,0.0537798450289037,0.448420754186954,2,descriptive_approximate_HC1_interval,0.669642258364086,0.00994199288792883,0.92319640493199,0.483333333333333,0.187469855215542
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,year,2026,10,-7.01523023741266,0.608912457703572,1.53335340729897,-2.92700684025725,4.1448317556644,0.397111621368607,0.70166921849956,0.00934922794613235,2,descriptive_approximate_HC1_interval,0.0966914057511449,-0.567482945420515,0.684637358857086,0.175757575757576,0.627188344776485
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2023Q2,12,-9.55853364823608,3.26238362253587,1.66633915114804,-0.450451380722913,6.97521862579466,1.9578149023794,0.0787212016034047,0.324492646424265,2,descriptive_approximate_HC1_interval,0.569642560229013,-0.00632770116952346,0.861804195502871,0.531468531468532,0.0753623350534836
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2023Q4,12,-9.38605795368668,2.90656137264936,1.98408111403715,-1.51424684302903,7.32736958832774,1.46494079908617,0.173656822742495,0.232910431629193,2,descriptive_approximate_HC1_interval,0.482607948162059,-0.126265304928798,0.827356941731325,0.377622377622378,0.226206044935026
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2024Q1,12,-9.84460113301583,3.20503776733247,1.69989695055906,-0.58256867258116,6.9926442072461,1.88543062347303,0.0887271241848227,0.304180217281468,2,descriptive_approximate_HC1_interval,0.551525355066717,-0.0327387842788928,0.854849046483558,0.524475524475525,0.0800193759202747
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2024Q2,12,-9.60691627246264,3.3102385143556,1.66101079422577,-0.390724169827423,7.01120119853862,1.99290608216581,0.0742604118073362,0.331964534135557,2,descriptive_approximate_HC1_interval,0.576163634860408,0.0033794813479878,0.864281017454309,0.580419580419581,0.0478559768420606
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2024Q3,12,-10.077898924651,3.06671594455359,1.94547245589809,-1.2680668199021,7.40149870900929,1.57633480507844,0.146026996410628,0.253149516886668,2,descriptive_approximate_HC1_interval,0.503139659425361,-0.0994899439574513,0.835723802104776,0.377622377622378,0.226206044935026
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2024Q4,12,-11.709486791199,3.27931562856339,1.69537221267832,-0.498209067083116,7.05684032420989,1.93427472978502,0.0818532709004233,0.325951492580952,2,descriptive_approximate_HC1_interval,0.570921616845038,-0.00443223432702016,0.862291105133704,0.615384615384615,0.0331699010901059
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2025Q1,12,-14.0372798818858,3.64724500804605,1.56937072779179,0.150469116283191,7.1440208998089,2.3240174825855,0.042481035716355,0.499544158668333,2,descriptive_approximate_HC1_interval,0.706784379190947,0.22356709936297,0.911115177427511,0.615384615384615,0.0331699010901059
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2025Q2,12,-10.1808684815877,3.11211829516035,1.74476519348708,-0.775460820041559,6.99969741036227,1.78368889222308,0.104796972018843,0.285437559334081,2,descriptive_approximate_HC1_interval,0.534263567290604,-0.0571659813959396,0.848119313939823,0.517482517482518,0.0848687711339348
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2025Q3,12,-8.69984869992705,2.79237695484271,1.84751495400681,-1.3241428938055,6.90889680349091,1.51142319513394,0.16161799381791,0.237860513434328,2,descriptive_approximate_HC1_interval,0.487709455961567,-0.119694252660583,0.82945023655739,0.384615384615385,0.217020225759977
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2025Q4,12,-10.3259183736964,3.11178251697601,1.71475483629699,-0.708929355408672,6.9324943893607,1.8147098647034,0.0996337175532239,0.28580598319105,2,descriptive_approximate_HC1_interval,0.534608252079081,-0.0566850487330386,0.848254692142419,0.545454545454546,0.066611882266889
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2026Q1,12,-10.8493606330287,3.93588822839981,1.54998676313233,0.482302501400233,7.3894739553994,2.53930441344279,0.0293981930673742,0.3697235334097,2,descriptive_approximate_HC1_interval,0.608048956425138,0.0524504701155543,0.876193755710235,0.482517482517482,0.112109291468892
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2026Q2,12,-9.96588431615278,3.07414761600929,1.7087634457372,-0.733214606291697,6.88150983831028,1.79904809157656,0.102210594190901,0.282540982624417,2,descriptive_approximate_HC1_interval,0.531545842448624,-0.0609483853974225,0.847050464380509,0.531468531468532,0.0753623350534836
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2026Q3,12,-7.63630779917796,0.915907486539448,1.08249798763074,-1.49604833689757,3.32786330997646,0.846105486573781,0.417280702372352,0.0324845549867226,2,descriptive_approximate_HC1_interval,0.180234721923171,-0.439084475229362,0.683443042112858,0.363636363636364,0.245265000730777
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,year,2023,11,-8.60197853087101,3.04655026479945,1.94553467115069,-1.35455492701632,7.44765545661523,1.56591928685474,0.151808749001117,0.265810813180447,2,descriptive_approximate_HC1_interval,0.515568436951339,-0.122055484818676,0.851953995697089,0.409090909090909,0.211545010342096
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,year,2024,9,-10.5274134513932,3.58875854651149,1.9279793083626,-0.970188082611804,8.14770517563478,1.86140926458353,0.104994017351079,0.355033072086207,2,descriptive_approximate_HC1_interval,0.59584651722252,-0.112985009167892,0.902740588311508,0.65,0.0580730580171487
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,year,2025,9,-13.7313524151655,3.52701971890631,1.78031081235389,-0.682746403358558,7.73678584117117,1.9811258205206,0.0880355706202171,0.456579177886837,2,descriptive_approximate_HC1_interval,0.67570642877424,0.0210154164640866,0.924815825692691,0.633333333333333,0.0670857868923457
W1_guide_target_2023plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,year,2026,10,-7.72137090206503,1.1885398529748,1.53692228733962,-2.35560929711781,4.73268900306742,0.773324625952388,0.461566885139808,0.0330278499608847,2,descriptive_approximate_HC1_interval,0.181735659574242,-0.505762831473913,0.728053981932168,0.36969696969697,0.293050075292822
