vintage_date,quarter,horizon_q,spec_id,object,scenario,target,point,street,n_train,knowable_from,street_as_of,src,note,actual,print_date,err,rel_err,sd_pit,n_pit,sd_full,n_full,sigma_kind
2022-11-01,2023Q1,1,rw_hl4_med,street_plus_bias,base,adj_ebitda_margin_pct,19.295902282146123,12.31819658298581,11,2022-11-01,2022-10-31,street_pit,b_pct=+0.1056 b_pt=+6.978 n_pool=3,14.411441144114413,2023-05-09,4.8844611380317104,-0.253134632763514,12.1567479016521,6.0,10.095755219235308,21.0,additive
2022-11-01,2023Q1,1,rw_hl4_med,street_plus_flowthrough,base,adj_ebitda_musd,469.12887320526437,208.6988,11,2022-11-01,2022-10-31,street_pit,a=+147.4 m=0.450 rev=1945 leg=naive,262.0,2023-05-09,207.12887320526437,-0.44151806685886175,1.3008428566821184,4.0,0.7218660162396997,19.0,relative
2022-11-01,2023Q1,1,rw_hl4_med,street_plus_flowthrough,base,adj_ebitda_margin_pct,24.114244017177022,12.31819658298581,11,2022-11-01,2022-10-31,street_pit,a=+147.4 m=0.450 rev=1945 leg=naive,14.411441144114413,2023-05-09,9.702802873062609,-0.4023681134748045,13.096592159766809,6.0,11.750614977883718,21.0,additive
2022-11-01,2023Q1,1,rw_hl4_med,dispersion_conditioned,base,adj_ebitda_musd,230.74925521734107,208.6988,11,2022-11-01,2022-10-31,street_pit,disp=0.2228 ref=0.2227 ratio=1.000 b_pt=+6.978,262.0,2023-05-09,-31.250744782658927,0.13543161711713458,0.4448941316587184,4.0,0.35783625823083315,19.0,relative
2022-11-01,2023Q1,1,rw_hl4_med,dispersion_conditioned,base,adj_ebitda_margin_pct,19.29919619602663,12.31819658298581,11,2022-11-01,2022-10-31,street_pit,disp=0.2228 ref=0.2227 ratio=1.000 b_pt=+6.978,14.411441144114413,2023-05-09,4.887755051912219,-0.2532621049221999,11.568283555099454,6.0,9.761955651586398,21.0,additive
2022-11-01,2022Q4,0,rw_hl4_from21,street_plus_bias,base,adj_ebitda_musd,509.58532449292113,409.04014,11,2022-11-01,2022-10-31,street_pit,b_pct=+0.2458 b_pt=+11.177 n_pool=7,506.0,2023-02-14,3.5853244929211314,-0.007035768733114178,0.37283788838766224,4.0,0.20683945094981224,19.0,relative
2022-11-01,2022Q4,0,rw_hl4_from21,street_plus_bias,base,adj_ebitda_margin_pct,33.25058259309685,22.073472767976654,11,2022-11-01,2022-10-31,street_pit,b_pct=+0.2458 b_pt=+11.177 n_pool=7,26.603575184016822,2023-02-14,6.647007409080029,-0.19990649458454945,25.753673032055012,7.0,14.672910051937183,22.0,additive
2022-11-01,2022Q4,0,rw_hl4_from21,street_plus_flowthrough,base,adj_ebitda_musd,521.3455884606506,409.04014,11,2022-11-01,2022-10-31,street_pit,a=+79.6 m=0.723 rev=1898 leg=guide_cushion,506.0,2023-02-14,15.34558846065056,-0.029434580056504678,0.5918630020772335,5.0,0.29085055598509846,20.0,relative
2022-11-01,2022Q4,0,rw_hl4_from21,street_plus_flowthrough,base,adj_ebitda_margin_pct,27.463782915176477,22.073472767976654,11,2022-11-01,2022-10-31,street_pit,a=+79.6 m=0.723 rev=1898 leg=guide_cushion,26.603575184016822,2023-02-14,0.8602077311596545,-0.03132153111668767,24.726997066871284,7.0,14.534570388944056,22.0,additive
2022-11-01,2022Q4,0,rw_hl4_from21,dispersion_conditioned,base,adj_ebitda_musd,509.72677024199885,409.04014,11,2022-11-01,2022-10-31,street_pit,disp=0.1925 ref=0.1922 ratio=1.001 b_pt=+11.177,506.0,2023-02-14,3.7267702419988495,-0.0073113096261935295,0.33293638738430686,4.0,0.19454854597474963,19.0,relative
2022-11-01,2022Q4,0,rw_hl4_from21,dispersion_conditioned,base,adj_ebitda_margin_pct,33.26630641597023,22.073472767976654,11,2022-11-01,2022-10-31,street_pit,disp=0.1925 ref=0.1922 ratio=1.001 b_pt=+11.177,26.603575184016822,2023-02-14,6.662731231953405,-0.20028467088112956,24.942155025419275,7.0,14.338052835807394,22.0,additive
2022-11-01,2023Q1,1,rw_hl4_from21,street_plus_bias,base,adj_ebitda_musd,288.2128608614892,208.6988,11,2022-11-01,2022-10-31,street_pit,b_pct=+0.3810 b_pt=+9.504 n_pool=6,262.0,2023-05-09,26.21286086148922,-0.09094965708031577,0.5912837732180233,4.0,0.3578010182792309,19.0,relative
2022-11-01,2023Q1,1,rw_hl4_from21,street_plus_bias,base,adj_ebitda_margin_pct,21.822391379287303,12.31819658298581,11,2022-11-01,2022-10-31,street_pit,b_pct=+0.3810 b_pt=+9.504 n_pool=6,14.411441144114413,2023-05-09,7.410950235172891,-0.3396030300422064,16.27852946083648,6.0,10.148821596975424,21.0,additive
2022-11-01,2023Q1,1,rw_hl4_from21,street_plus_flowthrough,base,adj_ebitda_musd,468.1691457459991,208.6988,11,2022-11-01,2022-10-31,street_pit,a=+63.1 m=0.782 rev=1945 leg=naive,262.0,2023-05-09,206.16914574599912,-0.44037320190650564,1.6957783675569782,5.0,0.9209919578872752,20.0,relative
2022-11-01,2023Q1,1,rw_hl4_from21,street_plus_flowthrough,base,adj_ebitda_margin_pct,24.06491193922457,12.31819658298581,11,2022-11-01,2022-10-31,street_pit,a=+63.1 m=0.782 rev=1945 leg=naive,14.411441144114413,2023-05-09,9.653470795110156,-0.4011429927310681,17.685309049949836,6.0,10.999744686062382,21.0,additive
2022-11-01,2023Q1,1,rw_hl4_from21,dispersion_conditioned,base,adj_ebitda_musd,288.250396475638,208.6988,11,2022-11-01,2022-10-31,street_pit,disp=0.2228 ref=0.2227 ratio=1.000 b_pt=+9.504,262.0,2023-05-09,26.250396475638013,-0.0910680325043598,0.5428909287666982,4.0,0.3398177001035712,19.0,relative
2022-11-01,2023Q1,1,rw_hl4_from21,dispersion_conditioned,base,adj_ebitda_margin_pct,21.826877954174858,12.31819658298581,11,2022-11-01,2022-10-31,street_pit,disp=0.2228 ref=0.2227 ratio=1.000 b_pt=+9.504,14.411441144114413,2023-05-09,7.415436810060445,-0.33973877645850326,15.392799240493272,6.0,9.60153740883803,21.0,additive
2023-02-14,2023Q1,0,rw_hl4,street_plus_bias,base,adj_ebitda_musd,261.3129772497341,226.39181,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.1543 b_pt=+4.806 n_pool=4,262.0,2023-05-09,-0.6870227502658963,0.0026291183755842162,0.3164637361030832,5.0,0.23570539215389635,19.0,relative
2023-02-14,2023Q1,0,rw_hl4,street_plus_bias,base,adj_ebitda_margin_pct,18.218678535752346,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.1543 b_pt=+4.806 n_pool=4,14.411441144114413,2023-05-09,3.8072373916379334,-0.20897439867368028,21.241358685292585,8.0,15.220989958983703,22.0,additive
2023-02-14,2023Q1,0,rw_hl4,street_plus_flowthrough,base,adj_ebitda_musd,377.5609469509403,226.39181,12,2023-02-14,2023-02-13,street_pit,a=+68.8 m=0.524 rev=1845 leg=guide_cushion,262.0,2023-05-09,115.56094695094032,-0.3060722987485147,0.8504335871923406,6.0,0.5140043988693758,20.0,relative
2023-02-14,2023Q1,0,rw_hl4,street_plus_flowthrough,base,adj_ebitda_margin_pct,20.462380522043144,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,a=+68.8 m=0.524 rev=1845 leg=guide_cushion,14.411441144114413,2023-05-09,6.0509393779287315,-0.2957104317071195,21.824320200076468,8.0,15.262020767286137,22.0,additive
2023-02-14,2023Q1,0,rw_hl4,dispersion_conditioned,base,adj_ebitda_musd,260.8872830051463,226.39181,12,2023-02-14,2023-02-13,street_pit,disp=0.1891 ref=0.1914 ratio=0.988 b_pt=+4.806,262.0,2023-05-09,-1.112716994853713,0.004265125467352693,0.29716329655161655,5.0,0.22188998417289885,19.0,relative
2023-02-14,2023Q1,0,rw_hl4,dispersion_conditioned,base,adj_ebitda_margin_pct,18.160093858035687,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,disp=0.1891 ref=0.1914 ratio=0.988 b_pt=+4.806,14.411441144114413,2023-05-09,3.748652713921274,-0.20642254072175548,20.767389698046916,8.0,14.976589546148091,22.0,additive
2023-02-14,2023Q2,1,rw_hl4,street_plus_bias,base,adj_ebitda_musd,970.3713805929975,786.379,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.2340 b_pt=+5.741 n_pool=4,819.0,2023-08-03,151.37138059299753,-0.15599324508158297,0.4948315562866768,5.0,0.3811844585242143,19.0,relative
2023-02-14,2023Q2,1,rw_hl4,street_plus_bias,base,adj_ebitda_margin_pct,39.35626667085203,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.2340 b_pt=+5.741 n_pool=4,32.971014492753625,2023-08-03,6.385252178098405,-0.1622423242402573,12.71600790082848,7.0,10.303899784449964,21.0,additive
2023-02-14,2023Q2,1,rw_hl4,street_plus_flowthrough,base,adj_ebitda_musd,1017.430742270859,786.379,12,2023-02-14,2023-02-13,street_pit,a=+78.1 m=0.561 rev=2612 leg=naive,819.0,2023-08-03,198.430742270859,-0.19503120362568427,1.2831625409663965,5.0,0.7198174120948829,19.0,relative
2023-02-14,2023Q2,1,rw_hl4,street_plus_flowthrough,base,adj_ebitda_margin_pct,38.94999203257518,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,a=+78.1 m=0.561 rev=2612 leg=naive,32.971014492753625,2023-08-03,5.978977539821557,-0.15350394769840103,14.838941310856335,7.0,11.676447810810814,21.0,additive
2023-02-14,2023Q2,1,rw_hl4,dispersion_conditioned,base,adj_ebitda_musd,878.3751902964988,786.379,12,2023-02-14,2023-02-13,street_pit,disp=0.0602 ref=0.1859 ratio=0.500 b_pt=+5.741,819.0,2023-08-03,59.37519029649877,-0.0675966158338972,0.48314407649343344,5.0,0.36503866345604363,19.0,relative
2023-02-14,2023Q2,1,rw_hl4,dispersion_conditioned,base,adj_ebitda_margin_pct,36.485871000329894,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,disp=0.0602 ref=0.1859 ratio=0.500 b_pt=+5.741,32.971014492753625,2023-08-03,3.514856507576269,-0.09633472934069431,12.08503848868841,7.0,9.86876920344579,21.0,additive
2023-02-14,2023Q1,0,ew,street_plus_bias,base,adj_ebitda_musd,265.5149224617704,226.39181,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.1728 b_pt=+5.772 n_pool=4,262.0,2023-05-09,3.514922461770425,-0.013238135277600094,0.31913474979203343,5.0,0.2455364695753904,19.0,relative
2023-02-14,2023Q1,0,ew,street_plus_bias,base,adj_ebitda_margin_pct,19.18507251213186,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.1728 b_pt=+5.772 n_pool=4,14.411441144114413,2023-05-09,4.773631368017448,-0.24882008472987516,21.378690568131496,8.0,15.658207148820274,22.0,additive
2023-02-14,2023Q1,0,ew,street_plus_flowthrough,base,adj_ebitda_musd,383.8729097581168,226.39181,12,2023-02-14,2023-02-13,street_pit,a=+78.9 m=0.500 rev=1845 leg=guide_cushion,262.0,2023-05-09,121.8729097581168,-0.31748244447598684,0.8532158154987993,6.0,0.5183593727308915,20.0,relative
2023-02-14,2023Q1,0,ew,street_plus_flowthrough,base,adj_ebitda_margin_pct,20.804465120157605,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,a=+78.9 m=0.500 rev=1845 leg=guide_cushion,14.411441144114413,2023-05-09,6.393023976043192,-0.30729095600967615,21.90716411833637,8.0,15.418066081704948,22.0,additive
2023-02-14,2023Q1,0,ew,dispersion_conditioned,base,adj_ebitda_musd,263.08514206638165,226.39181,12,2023-02-14,2023-02-13,street_pit,disp=0.1891 ref=0.2016 ratio=0.938 b_pt=+5.772,262.0,2023-05-09,1.0851420663816498,-0.004124680161937233,0.2980371799151645,5.0,0.22830934785698273,19.0,relative
2023-02-14,2023Q1,0,ew,dispersion_conditioned,base,adj_ebitda_margin_pct,18.82657816919278,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,disp=0.1891 ref=0.2016 ratio=0.938 b_pt=+5.772,14.411441144114413,2023-05-09,4.415137025078366,-0.23451617098975308,20.8312457467525,8.0,15.248294600771452,22.0,additive
2023-02-14,2023Q2,1,ew,street_plus_bias,base,adj_ebitda_musd,996.7353685975642,786.379,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.2675 b_pt=+6.811 n_pool=4,819.0,2023-08-03,177.73536859756416,-0.17831750953880876,0.4948315562866768,5.0,0.3978399981745689,19.0,relative
2023-02-14,2023Q2,1,ew,street_plus_bias,base,adj_ebitda_margin_pct,40.42597877979243,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.2675 b_pt=+6.811 n_pool=4,32.971014492753625,2023-08-03,7.4549642870388055,-0.18441023599322937,12.788713632844111,7.0,10.896285308117045,21.0,additive
2023-02-14,2023Q2,1,ew,street_plus_flowthrough,base,adj_ebitda_musd,1025.9560840608606,786.379,12,2023-02-14,2023-02-13,street_pit,a=+84.6 m=0.568 rev=2612 leg=naive,819.0,2023-08-03,206.95608406086058,-0.2017202171477973,1.283971144534974,5.0,0.7225162946030868,19.0,relative
2023-02-14,2023Q2,1,ew,street_plus_flowthrough,base,adj_ebitda_margin_pct,39.27636510250463,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,a=+84.6 m=0.568 rev=2612 leg=naive,32.971014492753625,2023-08-03,6.305350609751002,-0.16053803841814562,14.879906701065053,7.0,11.81846646023149,21.0,additive
2023-02-14,2023Q2,1,ew,dispersion_conditioned,base,adj_ebitda_musd,891.5571842987821,786.379,12,2023-02-14,2023-02-13,street_pit,disp=0.0602 ref=0.2072 ratio=0.500 b_pt=+6.811,819.0,2023-08-03,72.55718429878209,-0.0813825356091421,0.48072770731106756,5.0,0.37308322339868777,19.0,relative
2023-02-14,2023Q2,1,ew,dispersion_conditioned,base,adj_ebitda_margin_pct,37.0207270548001,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,disp=0.0602 ref=0.2072 ratio=0.500 b_pt=+6.811,32.971014492753625,2023-08-03,4.049712562046473,-0.10939041137824945,12.077368489367917,7.0,10.139790846595657,21.0,additive
2023-02-14,2023Q1,0,rw_hl4_usd,street_plus_bias,base,adj_ebitda_musd,336.390327824762,226.39181,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.1543 b_pt=+4.806 n_pool=4,262.0,2023-05-09,74.39032782476198,-0.22114288572385654,0.32777795286395556,5.0,0.2229615811244351,19.0,relative
2023-02-14,2023Q1,0,rw_hl4_usd,street_plus_bias,base,adj_ebitda_margin_pct,18.218678535752346,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.1543 b_pt=+4.806 n_pool=4,14.411441144114413,2023-05-09,3.8072373916379334,-0.20897439867368028,21.241358685292585,8.0,15.220989958983703,22.0,additive
2023-02-14,2023Q1,0,rw_hl4_usd,street_plus_flowthrough,base,adj_ebitda_musd,377.5609469509403,226.39181,12,2023-02-14,2023-02-13,street_pit,a=+68.8 m=0.524 rev=1845 leg=guide_cushion,262.0,2023-05-09,115.56094695094032,-0.3060722987485147,0.8504335871923406,6.0,0.5140043988693758,20.0,relative
2023-02-14,2023Q1,0,rw_hl4_usd,street_plus_flowthrough,base,adj_ebitda_margin_pct,20.462380522043144,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,a=+68.8 m=0.524 rev=1845 leg=guide_cushion,14.411441144114413,2023-05-09,6.0509393779287315,-0.2957104317071195,21.824320200076468,8.0,15.262020767286137,22.0,additive
2023-02-14,2023Q1,0,rw_hl4_usd,dispersion_conditioned,base,adj_ebitda_musd,335.0494294631374,226.39181,12,2023-02-14,2023-02-13,street_pit,disp=0.1891 ref=0.1914 ratio=0.988 b_pt=+4.806,262.0,2023-05-09,73.04942946313741,-0.21802582854770813,0.3190387963232769,5.0,0.22451747317596615,19.0,relative
2023-02-14,2023Q1,0,rw_hl4_usd,dispersion_conditioned,base,adj_ebitda_margin_pct,18.160093858035687,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,disp=0.1891 ref=0.1914 ratio=0.988 b_pt=+4.806,14.411441144114413,2023-05-09,3.748652713921274,-0.20642254072175548,20.767389698046916,8.0,14.976589546148091,22.0,additive
2023-02-14,2023Q2,1,rw_hl4_usd,street_plus_bias,base,adj_ebitda_musd,924.8566295757015,786.379,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.2340 b_pt=+5.741 n_pool=4,819.0,2023-08-03,105.8566295757015,-0.11445733986279105,0.5272898886353001,5.0,0.3794593086484654,19.0,relative
2023-02-14,2023Q2,1,rw_hl4_usd,street_plus_bias,base,adj_ebitda_margin_pct,39.35626667085203,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.2340 b_pt=+5.741 n_pool=4,32.971014492753625,2023-08-03,6.385252178098405,-0.1622423242402573,12.71600790082848,7.0,10.303899784449964,21.0,additive
2023-02-14,2023Q2,1,rw_hl4_usd,street_plus_flowthrough,base,adj_ebitda_musd,1017.430742270859,786.379,12,2023-02-14,2023-02-13,street_pit,a=+78.1 m=0.561 rev=2612 leg=naive,819.0,2023-08-03,198.430742270859,-0.19503120362568427,1.2831625409663965,5.0,0.7198174120948829,19.0,relative
2023-02-14,2023Q2,1,rw_hl4_usd,street_plus_flowthrough,base,adj_ebitda_margin_pct,38.94999203257518,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,a=+78.1 m=0.561 rev=2612 leg=naive,32.971014492753625,2023-08-03,5.978977539821557,-0.15350394769840103,14.838941310856335,7.0,11.676447810810814,21.0,additive
2023-02-14,2023Q2,1,rw_hl4_usd,dispersion_conditioned,base,adj_ebitda_musd,855.6178147878508,786.379,12,2023-02-14,2023-02-13,street_pit,disp=0.0602 ref=0.1859 ratio=0.500 b_pt=+5.741,819.0,2023-08-03,36.61781478785076,-0.04279692890327458,0.5071284514249835,5.0,0.3708627173516807,19.0,relative
2023-02-14,2023Q2,1,rw_hl4_usd,dispersion_conditioned,base,adj_ebitda_margin_pct,36.485871000329894,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,disp=0.0602 ref=0.1859 ratio=0.500 b_pt=+5.741,32.971014492753625,2023-08-03,3.514856507576269,-0.09633472934069431,12.08503848868841,7.0,9.86876920344579,21.0,additive
2023-02-14,2023Q1,0,ew_usd,street_plus_bias,base,adj_ebitda_musd,353.0574483333333,226.39181,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.1728 b_pt=+5.772 n_pool=4,262.0,2023-05-09,91.0574483333333,-0.2579111381538195,0.33325305713202336,5.0,0.23423363284309917,19.0,relative
2023-02-14,2023Q1,0,ew_usd,street_plus_bias,base,adj_ebitda_margin_pct,19.18507251213186,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.1728 b_pt=+5.772 n_pool=4,14.411441144114413,2023-05-09,4.773631368017448,-0.24882008472987516,21.378690568131496,8.0,15.658207148820274,22.0,additive
2023-02-14,2023Q1,0,ew_usd,street_plus_flowthrough,base,adj_ebitda_musd,383.8729097581168,226.39181,12,2023-02-14,2023-02-13,street_pit,a=+78.9 m=0.500 rev=1845 leg=guide_cushion,262.0,2023-05-09,121.8729097581168,-0.31748244447598684,0.8532158154987993,6.0,0.5183593727308915,20.0,relative
2023-02-14,2023Q1,0,ew_usd,street_plus_flowthrough,base,adj_ebitda_margin_pct,20.804465120157605,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,a=+78.9 m=0.500 rev=1845 leg=guide_cushion,14.411441144114413,2023-05-09,6.393023976043192,-0.30729095600967615,21.90716411833637,8.0,15.418066081704948,22.0,additive
2023-02-14,2023Q1,0,ew_usd,dispersion_conditioned,base,adj_ebitda_musd,345.1907509918968,226.39181,12,2023-02-14,2023-02-13,street_pit,disp=0.1891 ref=0.2016 ratio=0.938 b_pt=+5.772,262.0,2023-05-09,83.19075099189678,-0.24099936267947586,0.32059399568359437,5.0,0.23431722937619492,19.0,relative
2023-02-14,2023Q1,0,ew_usd,dispersion_conditioned,base,adj_ebitda_margin_pct,18.82657816919278,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,disp=0.1891 ref=0.2016 ratio=0.938 b_pt=+5.772,14.411441144114413,2023-05-09,4.415137025078366,-0.23451617098975308,20.8312457467525,8.0,15.248294600771452,22.0,additive
2023-02-14,2023Q2,1,ew_usd,street_plus_bias,base,adj_ebitda_musd,944.3834916666667,786.379,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.2675 b_pt=+6.811 n_pool=4,819.0,2023-08-03,125.38349166666671,-0.13276755976048193,0.5295353909595106,5.0,0.3930112037728623,19.0,relative
2023-02-14,2023Q2,1,ew_usd,street_plus_bias,base,adj_ebitda_margin_pct,40.42597877979243,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.2675 b_pt=+6.811 n_pool=4,32.971014492753625,2023-08-03,7.4549642870388055,-0.18441023599322937,12.788713632844111,7.0,10.896285308117045,21.0,additive
2023-02-14,2023Q2,1,ew_usd,street_plus_flowthrough,base,adj_ebitda_musd,1025.9560840608606,786.379,12,2023-02-14,2023-02-13,street_pit,a=+84.6 m=0.568 rev=2612 leg=naive,819.0,2023-08-03,206.95608406086058,-0.2017202171477973,1.283971144534974,5.0,0.7225162946030868,19.0,relative
2023-02-14,2023Q2,1,ew_usd,street_plus_flowthrough,base,adj_ebitda_margin_pct,39.27636510250463,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,a=+84.6 m=0.568 rev=2612 leg=naive,32.971014492753625,2023-08-03,6.305350609751002,-0.16053803841814562,14.879906701065053,7.0,11.81846646023149,21.0,additive
2023-02-14,2023Q2,1,ew_usd,dispersion_conditioned,base,adj_ebitda_musd,865.3812458333333,786.379,12,2023-02-14,2023-02-13,street_pit,disp=0.0602 ref=0.2072 ratio=0.500 b_pt=+6.811,819.0,2023-08-03,46.38124583333331,-0.053596314984466376,0.5058730910317881,5.0,0.3764315108334057,19.0,relative
2023-02-14,2023Q2,1,ew_usd,dispersion_conditioned,base,adj_ebitda_margin_pct,37.0207270548001,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,disp=0.0602 ref=0.2072 ratio=0.500 b_pt=+6.811,32.971014492753625,2023-08-03,4.049712562046473,-0.10939041137824945,12.077368489367917,7.0,10.139790846595657,21.0,additive
2023-02-14,2023Q1,0,rw_hl4_med,street_plus_bias,base,adj_ebitda_musd,256.4571396689907,226.39181,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.1328 b_pt=+3.112 n_pool=4,262.0,2023-05-09,-5.542860331009308,0.021613203431043004,0.3027210229636542,5.0,0.23280684039067323,19.0,relative
2023-02-14,2023Q1,0,rw_hl4_med,street_plus_bias,base,adj_ebitda_margin_pct,16.524301128405156,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.1328 b_pt=+3.112 n_pool=4,14.411441144114413,2023-05-09,2.1128599842907434,-0.1278638030057896,21.055016582099565,8.0,15.094928975007344,22.0,additive
2023-02-14,2023Q1,0,rw_hl4_med,street_plus_flowthrough,base,adj_ebitda_musd,366.80678212857913,226.39181,12,2023-02-14,2023-02-13,street_pit,a=+58.0 m=0.524 rev=1845 leg=guide_cushion,262.0,2023-05-09,104.80678212857913,-0.28572749260628594,0.8513386621630259,6.0,0.5143603690395466,20.0,relative
2023-02-14,2023Q1,0,rw_hl4_med,street_plus_flowthrough,base,adj_ebitda_margin_pct,19.879545314723572,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,a=+58.0 m=0.524 rev=1845 leg=guide_cushion,14.411441144114413,2023-05-09,5.468104170609159,-0.2750618328558685,21.84720460572597,8.0,15.29649982708439,22.0,additive
2023-02-14,2023Q1,0,rw_hl4_med,dispersion_conditioned,base,adj_ebitda_musd,256.09063880977845,226.39181,12,2023-02-14,2023-02-13,street_pit,disp=0.1891 ref=0.1914 ratio=0.988 b_pt=+3.112,262.0,2023-05-09,-5.909361190221546,0.023075272168034955,0.2815758275210038,5.0,0.2183712414699615,19.0,relative
2023-02-14,2023Q1,0,rw_hl4_med,dispersion_conditioned,base,adj_ebitda_margin_pct,16.486371164355685,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,disp=0.1891 ref=0.1914 ratio=0.988 b_pt=+3.112,14.411441144114413,2023-05-09,2.074930020241272,-0.12585729142913926,20.673167079243008,8.0,14.861826872107399,22.0,additive
2023-02-14,2023Q2,1,rw_hl4_med,street_plus_bias,base,adj_ebitda_musd,920.0721448418216,786.379,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.1700 b_pt=+3.632 n_pool=4,819.0,2023-08-03,101.07214484182157,-0.10985241256184086,0.4948315562866768,5.0,0.37136955885379275,19.0,relative
2023-02-14,2023Q2,1,rw_hl4_med,street_plus_bias,base,adj_ebitda_margin_pct,37.24719890297015,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.1700 b_pt=+3.632 n_pool=4,32.971014492753625,2023-08-03,4.276184410216523,-0.11480552997706184,12.547448954804425,7.0,10.095755219235308,21.0,additive
2023-02-14,2023Q2,1,rw_hl4_med,street_plus_flowthrough,base,adj_ebitda_musd,1003.4120766938182,786.379,12,2023-02-14,2023-02-13,street_pit,a=+64.1 m=0.561 rev=2612 leg=naive,819.0,2023-08-03,184.41207669381822,-0.18378498821884304,1.2859742894548958,5.0,0.7218660162396997,19.0,relative
2023-02-14,2023Q2,1,rw_hl4_med,street_plus_flowthrough,base,adj_ebitda_margin_pct,38.41331971686122,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,a=+64.1 m=0.561 rev=2612 leg=naive,32.971014492753625,2023-08-03,5.442305224107592,-0.14167755518715908,14.983975689062355,7.0,11.750614977883718,21.0,additive
2023-02-14,2023Q2,1,rw_hl4_med,dispersion_conditioned,base,adj_ebitda_musd,853.2255724209108,786.379,12,2023-02-14,2023-02-13,street_pit,disp=0.0602 ref=0.1859 ratio=0.500 b_pt=+3.632,819.0,2023-08-03,34.225572420910794,-0.04011315826341255,0.48314407649343344,5.0,0.35783625823083315,19.0,relative
2023-02-14,2023Q2,1,rw_hl4_med,dispersion_conditioned,base,adj_ebitda_margin_pct,35.43133711638896,33.615475329807765,12,2023-02-14,2023-02-13,street_pit,disp=0.0602 ref=0.1859 ratio=0.500 b_pt=+3.632,32.971014492753625,2023-08-03,2.460322623635335,-0.06943916949996498,11.948022194039085,7.0,9.761955651586398,21.0,additive
2023-02-14,2023Q1,0,rw_hl4_from21,street_plus_bias,base,adj_ebitda_musd,278.4395810832373,226.39181,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.2299 b_pt=+9.657 n_pool=8,262.0,2023-05-09,16.43958108323727,-0.05904182522930457,0.3425221472524874,5.0,0.20683945094981224,19.0,relative
2023-02-14,2023Q1,0,rw_hl4_from21,street_plus_bias,base,adj_ebitda_margin_pct,23.07010851269861,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,b_pct=+0.2299 b_pt=+9.657 n_pool=8,14.411441144114413,2023-05-09,8.658667368584197,-0.37531975039554577,24.26134420345876,8.0,14.672910051937183,22.0,additive
2023-02-14,2023Q1,0,rw_hl4_from21,street_plus_flowthrough,base,adj_ebitda_musd,414.55143377446564,226.39181,12,2023-02-14,2023-02-13,street_pit,a=+69.5 m=0.754 rev=1845 leg=guide_cushion,262.0,2023-05-09,152.55143377446564,-0.36799157196368637,0.5311689361138628,6.0,0.29085055598509846,20.0,relative
2023-02-14,2023Q1,0,rw_hl4_from21,street_plus_flowthrough,base,adj_ebitda_margin_pct,22.467125512729243,13.412775343905574,12,2023-02-14,2023-02-13,street_pit,a=+69.5 m=0.754 rev=1845 leg=guide_cushion,14.411441144114413,2023-05-09,8.05568436861483,-0.35855429587780174,23.262793580777224,8.0,14.534570388944056,22.0,additive
