source_row,name,address,postal_code,city,classification,classification_date,rooms,website,address_cluster,name_address_key,paris_city_postcode,source_id,independent_status,airbnb_membership
9730,HÔTEL DE FLEURIE,32 rue Grégoire de Tours,75006,PARIS 6E ARRONDISSEMENT,3 étoiles,25/01/2022,29,https://www.hoteldefleurieparis.com/,32 RUE GREGOIRE DE TOURS|75006,HOTEL DE FLEURIE|32 RUE GREGOIRE DE TOURS|75006,True,HRE-FR-CLASSIFIED,unverified,unverified
9731,HÔTEL DE FLORE,108 rue Lamarck,75018,PARIS 18E ARRONDISSEMENT,3 étoiles,10/07/2023,43,http://www.hotelflore.fr,108 RUE LAMARCK|75018,HOTEL DE FLORE|108 RUE LAMARCK|75018,True,HRE-FR-CLASSIFIED,unverified,unverified
9783,HÔTEL DE FRANCE GARE DE LYON BASTILLE,12 rue de Lyon,75012,PARIS 12E ARRONDISSEMENT,3 étoiles,18/07/2022,40,https://www.hoteldefrance-paris.fr/,12 RUE DE LYON|75012,HOTEL DE FRANCE GARE DE LYON BASTILLE|12 RUE DE LYON|75012,True,HRE-FR-CLASSIFIED,unverified,unverified
9784,HÔTEL DE FRANCE INVALIDES,102 boulevard de la tour maubourg,75007,PARIS 7E ARRONDISSEMENT,3 étoiles,28/10/2022,60,http://www.hoteldefrance.com,102 BLVD DE LA TOUR MAUBOURG|75007,HOTEL DE FRANCE INVALIDES|102 BLVD DE LA TOUR MAUBOURG|75007,True,HRE-FR-CLASSIFIED,unverified,unverified
9786,HÔTEL DE FRANCE QUARTIER LATIN,108 Rue Monge,75005,PARIS,3 étoiles,21/03/2024,30,https://www.hotelfrancequartierlatin.com/#hotel,108 RUE MONGE|75005,HOTEL DE FRANCE QUARTIER LATIN|108 RUE MONGE|75005,True,HRE-FR-CLASSIFIED,unverified,unverified
9788,HÔTEL DE GENÈVE,36 RUE DE LONDRES,75009,PARIS,3 étoiles,05/04/2024,30,www.hotel-geneve.com,36 RUE DE LONDRES|75009,HOTEL DE GENEVE|36 RUE DE LONDRES|75009,True,HRE-FR-CLASSIFIED,unverified,unverified
9794,HÔTEL DE JOBO,8 rue de Sévigné,75004,PARIS 4E ARRONDISSEMENT,4 étoiles,25/01/2022,24,http://www.hoteldejobo.paris/fr/,8 RUE DE SEVIGNE|75004,HOTEL DE JOBO|8 RUE DE SEVIGNE|75004,True,HRE-FR-CLASSIFIED,unverified,unverified
9797,HÔTEL DE L'ABBAYE,10 rue cassette,75006,PARIS,4 étoiles,30/09/2024,43,https://www.hotelabbayeparis.com/,10 RUE CASSETTE|75006,HOTEL DE L ABBAYE|10 RUE CASSETTE|75006,True,HRE-FR-CLASSIFIED,unverified,unverified
9805,HÔTEL DE L'AQUEDUC,10 Rue Philippe de Girard,75010,PARIS,3 étoiles,28/01/2025,76,https://www.hotelaqueduc.com/,10 RUE PHILIPPE DE GIRARD|75010,HOTEL DE L AQUEDUC|10 RUE PHILIPPE DE GIRARD|75010,True,HRE-FR-CLASSIFIED,unverified,unverified
9806,HÔTEL DE L'ARCADE,7/9 rue de l'Arcade,75008,PARIS 8E ARRONDISSEMENT,3 étoiles,21/03/2022,48,http://www.hotel-arcade.com/fr/,7 9 RUE DE L ARCADE|75008,HOTEL DE L ARCADE|7 9 RUE DE L ARCADE|75008,True,HRE-FR-CLASSIFIED,unverified,unverified
9814,HÔTEL DE L'AVEYRON,5 Rue d'Austerlitz,75012,PARIS,1 étoile,08/11/2023,30,https://www.hotelaveyron.com/,5 RUE D AUSTERLITZ|75012,HOTEL DE L AVEYRON|5 RUE D AUSTERLITZ|75012,True,HRE-FR-CLASSIFIED,unverified,unverified
9816,HÔTEL DE L'AVRE,21 rue de l'Avre,75015,PARIS 15E ARRONDISSEMENT,3 étoiles,02/03/2022,26,https://www.hoteldelavre.com/,21 RUE DE L AVRE|75015,HOTEL DE L AVRE|21 RUE DE L AVRE|75015,True,HRE-FR-CLASSIFIED,unverified,unverified
9817,HÔTEL DE L'EMPEREUR,2 rue Chevert,75007,PARIS 7E ARRONDISSEMENT,3 étoiles,18/11/2021,31,https://hotelempereurparis.com/fr/,2 RUE CHEVERT|75007,HOTEL DE L EMPEREUR|2 RUE CHEVERT|75007,True,HRE-FR-CLASSIFIED,unverified,unverified
9819,HÔTEL DE L'ESPÉRANCE,15 rue Pascal,75005,PARIS 5E ARRONDISSEMENT,4 étoiles,28/07/2026,38,https://www.hoteldelesperance.fr/,15 RUE PASCAL|75005,HOTEL DE L ESPERANCE|15 RUE PASCAL|75005,True,HRE-FR-CLASSIFIED,unverified,unverified
9836,HÔTEL DE L'EUROPE,10 rue Louis Bonnet,75011,PARIS 11E ARRONDISSEMENT,2 étoiles,23/03/2021,30,https://www.hoteleuropeblv.com/,10 RUE LOUIS BONNET|75011,HOTEL DE L EUROPE|10 RUE LOUIS BONNET|75011,True,HRE-FR-CLASSIFIED,unverified,unverified
9837,HÔTEL DE L'EXPOSITION TOUR EIFFEL,42 bis rue du théâtre,75015,PARIS 15E ARRONDISSEMENT,3 étoiles,24/07/2023,36,https://expositionhotel.com/,42 BIS RUE DU THEATRE|75015,HOTEL DE L EXPOSITION TOUR EIFFEL|42 BIS RUE DU THEATRE|75015,True,HRE-FR-CLASSIFIED,unverified,unverified
9839,HÔTEL DE L'HORLOGE,25 passage de menilmontant,75011,PARIS 11E ARRONDISSEMENT,2 étoiles,21/12/2022,41,https://www.hotelhorloge.fr/,25 PASSAGE DE MENILMONTANT|75011,HOTEL DE L HORLOGE|25 PASSAGE DE MENILMONTANT|75011,True,HRE-FR-CLASSIFIED,unverified,unverified
9851,HÔTEL DE L'ORCHIDÉE,65 rue de l'Ouest,75014,PARIS 14E ARRONDISSEMENT,3 étoiles,25/05/2022,41,https://www.hotelorchidee.com/,65 RUE DE L OUEST|75014,HOTEL DE L ORCHIDEE|65 RUE DE L OUEST|75014,True,HRE-FR-CLASSIFIED,unverified,unverified
9853,HÔTEL DE L'UNION,65 rue des pyrénées,75020,PARIS,1 étoile,13/08/2025,21,https://www.hotelunion-paris.com/,65 RUE DES PYRENEES|75020,HOTEL DE L UNION|65 RUE DES PYRENEES|75020,True,HRE-FR-CLASSIFIED,unverified,unverified
9857,HÔTEL DE L'UNIVERSITÉ,22 rue de l'université,75007,PARIS 7E ARRONDISSEMENT,3 étoiles,16/09/2022,27,https://www.universitehotel.com/fr/,22 RUE DE L UNIVERSITE|75007,HOTEL DE L UNIVERSITE|22 RUE DE L UNIVERSITE|75007,True,HRE-FR-CLASSIFIED,unverified,unverified
9876,HÔTEL DE LA BOETIE,91 rue de la Boetie,75008,PARIS,4 étoiles,09/10/2023,40,https://www.hoteldelaboetie.com/fr/,91 RUE DE LA BOETIE|75008,HOTEL DE LA BOETIE|91 RUE DE LA BOETIE|75008,True,HRE-FR-CLASSIFIED,unverified,unverified
9879,HÔTEL DE LA BRETONNERIE,22 rue Sainte Croix de la Bretonnerie,75004,PARIS 4E ARRONDISSEMENT,3 étoiles,12/08/2022,29,https://www.hotelparismaraisbretonnerie.com/,22 RUE SAINTE CROIX DE LA BRETONNERIE|75004,HOTEL DE LA BRETONNERIE|22 RUE SAINTE CROIX DE LA BRETONNERIE|75004,True,HRE-FR-CLASSIFIED,unverified,unverified
9891,HÔTEL DE LA CITÉ ROUGEMONT,4 cité Rougemont,75009,PARIS 9E ARRONDISSEMENT,2 étoiles,23/11/2022,37,http://www.hotel-paris-rougemont.com,4 CITE ROUGEMONT|75009,HOTEL DE LA CITE ROUGEMONT|4 CITE ROUGEMONT|75009,True,HRE-FR-CLASSIFIED,unverified,unverified
9897,HÔTEL DE LA COMETE,196 Boulevard de la Villette,75019,PARIS 19E ARRONDISSEMENT,2 étoiles,05/03/2026,37,www.hoteldelacomete.fr,196 BLVD DE LA VILLETTE|75019,HOTEL DE LA COMETE|196 BLVD DE LA VILLETTE|75019,True,HRE-FR-CLASSIFIED,unverified,unverified
9927,HÔTEL DE LA GAÎTÉ,7 Rue Vandamme,75014,PARIS,3 étoiles,29/02/2024,29,https://www.hoteldelagaite.com/,7 RUE VANDAMME|75014,HOTEL DE LA GAITE|7 RUE VANDAMME|75014,True,HRE-FR-CLASSIFIED,unverified,unverified
9932,HÔTEL DE LA HERSE D'OR,20 RUE SAINT ANTOINE,75004,PARIS,3 étoiles,23/10/2023,29,https://www.hotel-herse-dor.com/,20 RUE SAINT ANTOINE|75004,HOTEL DE LA HERSE D OR|20 RUE SAINT ANTOINE|75004,True,HRE-FR-CLASSIFIED,unverified,unverified
9960,HÔTEL DE LA MOTTE PICQUET,30 avenue de la Motte Picquet,75007,PARIS 7E ARRONDISSEMENT,3 étoiles,09/03/2022,16,https://www.hotelmottepicquetparis.com/,30 AVE DE LA MOTTE PICQUET|75007,HOTEL DE LA MOTTE PICQUET|30 AVE DE LA MOTTE PICQUET|75007,True,HRE-FR-CLASSIFIED,unverified,unverified
9969,HÔTEL DE LA PAIX,43 rue Duranton,75015,PARIS 15E ARRONDISSEMENT,3 étoiles,28/11/2022,37,https://www.paix-paris-hotel.com/fr/,43 RUE DURANTON|75015,HOTEL DE LA PAIX|43 RUE DURANTON|75015,True,HRE-FR-CLASSIFIED,unverified,unverified
9974,HÔTEL DE LA PERDRIX ROUGE,5 rue lassus,75019,PARIS 19E ARRONDISSEMENT,2 étoiles,17/05/2023,29,https://www.la-perdrix-rouge-hotel-paris.com/,5 RUE LASSUS|75019,HOTEL DE LA PERDRIX ROUGE|5 RUE LASSUS|75019,True,HRE-FR-CLASSIFIED,unverified,unverified
9981,HÔTEL DE LA PLACE DES ALPES,2 place des alpes,75013,PARIS 13E ARRONDISSEMENT,2 étoiles,14/02/2023,43,https://www.hotelplacedesalpes.com/,2 PLACE DES ALPES|75013,HOTEL DE LA PLACE DES ALPES|2 PLACE DES ALPES|75013,True,HRE-FR-CLASSIFIED,unverified,unverified
9982,HÔTEL DE LA PLACE DU LOUVRE,21 rue des prêtres Saint-Germain L'Auxerrois,75001,PARIS 1ER ARRONDISSEMENT,4 étoiles,04/07/2022,20,https://www.paris-hotel-place-du-louvre.com/fr,21 RUE DES PRETRES SAINT GERMAIN L AUXERROIS|75001,HOTEL DE LA PLACE DU LOUVRE|21 RUE DES PRETRES SAINT GERMAIN L AUXERROIS|75001,True,HRE-FR-CLASSIFIED,unverified,unverified
10019,HÔTEL DE LA PORTE DORÉE,273 avenue Daumesnil,75012,PARIS 12E ARRONDISSEMENT,3 étoiles,21/12/2022,42,http://hoteldelaportedoree.com,273 AVE DAUMESNIL|75012,HOTEL DE LA PORTE DOREE|273 AVE DAUMESNIL|75012,True,HRE-FR-CLASSIFIED,unverified,unverified
10053,HÔTEL DE LA TERRASSE,67 RUE LETORT,75018,PARIS 18E ARRONDISSEMENT,2 étoiles,20/11/2024,40,https://hotel-delaterrasse.com/,67 RUE LETORT|75018,HOTEL DE LA TERRASSE|67 RUE LETORT|75018,True,HRE-FR-CLASSIFIED,unverified,unverified
10059,HÔTEL DE LA TOUR,19 Boulevard Edgard Quinet,75014,PARIS,2 étoiles,27/11/2025,14,www.hoteldelatourparis.fr,19 BLVD EDGARD QUINET|75014,HOTEL DE LA TOUR|19 BLVD EDGARD QUINET|75014,True,HRE-FR-CLASSIFIED,unverified,unverified
10063,HÔTEL DE LA TOUR EIFFEL,17 rue de l'Exposition,75007,PARIS,2 étoiles,17/04/2026,24,https://www.hoteltoureiffel.com/,17 RUE DE L EXPOSITION|75007,HOTEL DE LA TOUR EIFFEL|17 RUE DE L EXPOSITION|75007,True,HRE-FR-CLASSIFIED,unverified,unverified
10076,HÔTEL DE LATOUR MAUBOURG,150 rue de grenelle,75007,PARIS 7E ARRONDISSEMENT,4 étoiles,13/06/2023,17,https://www.latourmaubourg.com/,150 RUE DE GRENELLE|75007,HOTEL DE LATOUR MAUBOURG|150 RUE DE GRENELLE|75007,True,HRE-FR-CLASSIFIED,unverified,unverified
10077,HÔTEL DE LILLE,40 rue de Lille,75007,PARIS 7E ARRONDISSEMENT,4 étoiles,11/10/2021,15,https://www.hoteldelille.com/,40 RUE DE LILLE|75007,HOTEL DE LILLE|40 RUE DE LILLE|75007,True,HRE-FR-CLASSIFIED,unverified,unverified
10086,HÔTEL DE LONDRES EIFFEL,1 rue Augereau,75007,PARIS 7E ARRONDISSEMENT,4 étoiles,21/03/2022,30,https://www.hotel-paris-londres-eiffel.com/,1 RUE AUGEREAU|75007,HOTEL DE LONDRES EIFFEL|1 RUE AUGEREAU|75007,True,HRE-FR-CLASSIFIED,unverified,unverified
10087,HÔTEL DE LUTÈCE,65 rue Saint-Louis en l'Ile,75004,PARIS 4E ARRONDISSEMENT,4 étoiles,04/01/2024,22,https://www.paris-hotel-lutece.com/fr/,65 RUE SAINT LOUIS EN L ILE|75004,HOTEL DE LUTECE|65 RUE SAINT LOUIS EN L ILE|75004,True,HRE-FR-CLASSIFIED,unverified,unverified
10095,HÔTEL DE MONTESQUIEU,8 rue frederic bastiat,75008,PARIS 8E ARRONDISSEMENT,5 étoiles,29/07/2024,18,https://www.hoteldemontesquieu.fr/,8 RUE FREDERIC BASTIAT|75008,HOTEL DE MONTESQUIEU|8 RUE FREDERIC BASTIAT|75008,True,HRE-FR-CLASSIFIED,unverified,unverified
10097,HÔTEL DE NELL,7-9 rue du Conservatoire,75009,PARIS 9E ARRONDISSEMENT,5 étoiles,31/05/2023,33,https://www.hoteldenell.com,7 9 RUE DU CONSERVATOIRE|75009,HOTEL DE NELL|7 9 RUE DU CONSERVATOIRE|75009,True,HRE-FR-CLASSIFIED,unverified,unverified
10099,HÔTEL DE NEUVE BY HAPPYCULTURE,14 rue neuve Saint Pierre,75004,PARIS 4E ARRONDISSEMENT,3 étoiles,21/06/2022,21,https://www.hoteldeneuveparis.com/fr/,14 RUE NEUVE SAINT PIERRE|75004,HOTEL DE NEUVE BY HAPPYCULTURE|14 RUE NEUVE SAINT PIERRE|75004,True,HRE-FR-CLASSIFIED,unverified,unverified
10100,HÔTEL DE NEUVILLE ARC DE TRIOMPHE,3 rue Verniquet,75017,PARIS 17E ARRONDISSEMENT,4 étoiles,14/12/2021,28,https://www.hotel-de-neuville-arc-de-triomphe.com/,3 RUE VERNIQUET|75017,HOTEL DE NEUVILLE ARC DE TRIOMPHE|3 RUE VERNIQUET|75017,True,HRE-FR-CLASSIFIED,unverified,unverified
10102,HÔTEL DE NICE,42 Bis Rue de Rivoli,75004,PARIS 4E ARRONDISSEMENT,3 étoiles,14/03/2022,23,https://www.hoteldenice.com/fr/,42 BIS RUE DE RIVOLI|75004,HOTEL DE NICE|42 BIS RUE DE RIVOLI|75004,True,HRE-FR-CLASSIFIED,unverified,unverified
10109,HÔTEL DE NOTRE DAME,19 rue Maître Albert,75005,PARIS 5E ARRONDISSEMENT,3 étoiles,17/02/2022,34,https://www.hotel-notredame-charmeparis.com/,19 RUE MAITRE ALBERT|75005,HOTEL DE NOTRE DAME|19 RUE MAITRE ALBERT|75005,True,HRE-FR-CLASSIFIED,unverified,unverified
10129,HÔTEL DE PARIS MONTMARTRE,17 rue Biot,75017,PARIS,3 étoiles,25/08/2026,30,https://paris-montmartre-hotel.com/fr/#,17 RUE BIOT|75017,HOTEL DE PARIS MONTMARTRE|17 RUE BIOT|75017,True,HRE-FR-CLASSIFIED,unverified,unverified
10130,HÔTEL DE PARIS MONTPARNASSE,51 avenue du Maine,75014,PARIS 14E ARRONDISSEMENT,3 étoiles,12/02/2025,54,http://www.hotel-montparnasse.fr/,51 AVE DU MAINE|75014,HOTEL DE PARIS MONTPARNASSE|51 AVE DU MAINE|75014,True,HRE-FR-CLASSIFIED,unverified,unverified
10131,HÔTEL DE PARIS OPERA,37 rue de maubeuge,75009,PARIS,2 étoiles,11/06/2025,34,https://www.parishoteldeparis.com/,37 RUE DE MAUBEUGE|75009,HOTEL DE PARIS OPERA|37 RUE DE MAUBEUGE|75009,True,HRE-FR-CLASSIFIED,unverified,unverified
10138,HÔTEL DE ROUBAIX,6 rue Greneta,75003,PARIS 3E ARRONDISSEMENT,2 étoiles,19/10/2022,54,https://hdroubaix.fr/,6 RUE GRENETA|75003,HOTEL DE ROUBAIX|6 RUE GRENETA|75003,True,HRE-FR-CLASSIFIED,unverified,unverified
10141,HÔTEL DE SAINT GERMAIN,50 rue du Four,75006,PARIS,3 étoiles,27/05/2024,30,https://www.hotel-de-saint-germain.fr/,50 RUE DU FOUR|75006,HOTEL DE SAINT GERMAIN|50 RUE DU FOUR|75006,True,HRE-FR-CLASSIFIED,unverified,unverified
10142,HÔTEL DE SEINE,52 Rue de Seine,75006,PARIS 6E ARRONDISSEMENT,3 étoiles,28/03/2023,30,www.hoteldeseine.com,52 RUE DE SEINE|75006,HOTEL DE SEINE|52 RUE DE SEINE|75006,True,HRE-FR-CLASSIFIED,unverified,unverified
10143,HÔTEL DE SERS,41 avenue Pierre 1er de Serbie,75008,PARIS,5 étoiles,30/06/2025,52,https://www.hoteldesers-paris.com/fr/,41 AVE PIERRE 1ER DE SERBIE|75008,HOTEL DE SERS|41 AVE PIERRE 1ER DE SERBIE|75008,True,HRE-FR-CLASSIFIED,unverified,unverified
10145,HÔTEL DE SUEZ,31 Boulevard SAINT MICHEL,75005,PARIS,3 étoiles,09/01/2024,48,http://www.hoteldesuez.fr,31 BLVD SAINT MICHEL|75005,HOTEL DE SUEZ|31 BLVD SAINT MICHEL|75005,True,HRE-FR-CLASSIFIED,unverified,unverified
10147,HÔTEL DE SUÈDE SAINT GERMAIN,31 RUE VANEAU,75007,PARIS 7E ARRONDISSEMENT,4 étoiles,07/06/2024,39,www.hoteldesuede.com,31 RUE VANEAU|75007,HOTEL DE SUEDE SAINT GERMAIN|31 RUE VANEAU|75007,True,HRE-FR-CLASSIFIED,unverified,unverified
10148,HÔTEL DE SÈVRES,22 rue de l'Abbé Grégoire,75006,PARIS,3 étoiles,08/02/2022,32,https://www.hoteldesevres.com/,22 RUE DE L ABBE GREGOIRE|75006,HOTEL DE SEVRES|22 RUE DE L ABBE GREGOIRE|75006,True,HRE-FR-CLASSIFIED,unverified,unverified
10149,HÔTEL DE SÈZE,16 rue de Sèze,75009,PARIS 9E ARRONDISSEMENT,4 étoiles,12/11/2024,22,www.hoteldeseze.com,16 RUE DE SEZE|75009,HOTEL DE SEZE|16 RUE DE SEZE|75009,True,HRE-FR-CLASSIFIED,unverified,unverified
10151,HÔTEL DE SÉVIGNÉ,6 rue de Belloy,75116,PARIS,4 étoiles,03/07/2026,33,https://www.hoteldesevigne.com/,6 RUE DE BELLOY|75116,HOTEL DE SEVIGNE|6 RUE DE BELLOY|75116,True,HRE-FR-CLASSIFIED,unverified,unverified
10158,HÔTEL DE VARENNE,44 rue de bourgogne,75007,PARIS,4 étoiles,27/02/2024,26,https://www.hoteldevarenne.com/,44 RUE DE BOURGOGNE|75007,HOTEL DE VARENNE|44 RUE DE BOURGOGNE|75007,True,HRE-FR-CLASSIFIED,unverified,unverified
10159,HÔTEL DE VENISE,4 rue Chaligny,75012,PARIS,2 étoiles,02/04/2024,33,http://www.hoteldevenise.fr/,4 RUE CHALIGNY|75012,HOTEL DE VENISE|4 RUE CHALIGNY|75012,True,HRE-FR-CLASSIFIED,unverified,unverified
10163,HÔTEL DELAMBRE,35 rue Delambre,75014,PARIS 14E ARRONDISSEMENT,3 étoiles,14/01/2022,30,https://www.delambre-paris-hotel.com/,35 RUE DELAMBRE|75014,HOTEL DELAMBRE|35 RUE DELAMBRE|75014,True,HRE-FR-CLASSIFIED,unverified,unverified
10164,HÔTEL DELAVIGNE,1 rue Casimir Delavigne,75006,PARIS 6E ARRONDISSEMENT,3 étoiles,21/12/2021,34,https://www.hoteldelavigne.com/,1 RUE CASIMIR DELAVIGNE|75006,HOTEL DELAVIGNE|1 RUE CASIMIR DELAVIGNE|75006,True,HRE-FR-CLASSIFIED,unverified,unverified
10173,HÔTEL DERBY EIFFEL,5 avenue Duquesne,75007,PARIS 7E ARRONDISSEMENT,4 étoiles,23/12/2025,41,http://www.hotelderbyeiffel.com,5 AVE DUQUESNE|75007,HOTEL DERBY EIFFEL|5 AVE DUQUESNE|75007,True,HRE-FR-CLASSIFIED,unverified,unverified
10182,HÔTEL DES ACADÉMIES ET DES ARTS,15 rue de la Grande Chaumière,75006,PARIS 6E ARRONDISSEMENT,4 étoiles,08/03/2023,20,http://www.hoteldesacademies.fr/,15 RUE DE LA GRANDE CHAUMIERE|75006,HOTEL DES ACADEMIES ET DES ARTS|15 RUE DE LA GRANDE CHAUMIERE|75006,True,HRE-FR-CLASSIFIED,unverified,unverified
10201,HÔTEL DES ARTS,7 CITE BERGERE,75009,PARIS,2 étoiles,01/08/2024,25,https://hoteldesarts.fr/,7 CITE BERGERE|75009,HOTEL DES ARTS|7 CITE BERGERE|75009,True,HRE-FR-CLASSIFIED,unverified,unverified
10204,HÔTEL DES ARTS MONTMARTRE,5 rue Tholozé,75018,PARIS 18E ARRONDISSEMENT,4 étoiles,01/10/2024,49,https://www.arts-hotel-paris.com/fr/,5 RUE THOLOZE|75018,HOTEL DES ARTS MONTMARTRE|5 RUE THOLOZE|75018,True,HRE-FR-CLASSIFIED,unverified,unverified
10205,HÔTEL DES ARÈNES,51 rue monge,75005,PARIS 5E ARRONDISSEMENT,3 étoiles,05/09/2022,52,http://www.hotel-des-arenes.com/fr/index.php,51 RUE MONGE|75005,HOTEL DES ARENES|51 RUE MONGE|75005,True,HRE-FR-CLASSIFIED,unverified,unverified
10209,HÔTEL DES BAINS,33 rue Delambres,75014,PARIS,1 étoile,19/02/2024,42,www.hotel-des-bains-montparnasse.com,33 RUE DELAMBRES|75014,HOTEL DES BAINS|33 RUE DELAMBRES|75014,True,HRE-FR-CLASSIFIED,unverified,unverified
10221,HÔTEL DES BATIGNOLLES,26 rue des Batignolles,75017,PARIS 17E ARRONDISSEMENT,3 étoiles,30/11/2021,46,https://www.batignolles.com/,26 RUE DES BATIGNOLLES|75017,HOTEL DES BATIGNOLLES|26 RUE DES BATIGNOLLES|75017,True,HRE-FR-CLASSIFIED,unverified,unverified
10222,HÔTEL DES BEAUX ARTS,2 rue Toussaint Ferron,75013,PARIS,2 étoiles,11/06/2024,21,www.hotel-beaux-arts.fr,2 RUE TOUSSAINT FERRON|75013,HOTEL DES BEAUX ARTS|2 RUE TOUSSAINT FERRON|75013,True,HRE-FR-CLASSIFIED,unverified,unverified
10227,HÔTEL DES BUTTES CHAUMONT,4 avenue Secretan,75019,PARIS 19E ARRONDISSEMENT,2 étoiles,12/04/2023,19,http://www.hotelparishbc.com/,4 AVE SECRETAN|75019,HOTEL DES BUTTES CHAUMONT|4 AVE SECRETAN|75019,True,HRE-FR-CLASSIFIED,unverified,unverified
10229,HÔTEL DES CANETTES,17 Rue des Canettes,75006,PARIS,3 étoiles,24/11/2023,23,www.parishotelcanettes.com,17 RUE DES CANETTES|75006,HOTEL DES CANETTES|17 RUE DES CANETTES|75006,True,HRE-FR-CLASSIFIED,unverified,unverified
10231,HÔTEL DES CARMES,5 rue des Carmes,75005,PARIS,4 étoiles,27/02/2024,29,http://www.hoteldescarmesparis.com,5 RUE DES CARMES|75005,HOTEL DES CARMES|5 RUE DES CARMES|75005,True,HRE-FR-CLASSIFIED,unverified,unverified
10233,HÔTEL DES CHAMPS ÉLYSÉES,2 rue d'Artois,75008,PARIS,4 étoiles,25/07/2024,26,http://www.champselysees-paris-hotel.com,2 RUE D ARTOIS|75008,HOTEL DES CHAMPS ELYSEES|2 RUE D ARTOIS|75008,True,HRE-FR-CLASSIFIED,unverified,unverified
10238,HÔTEL DES COMÉDIES,8 RUE D'HAUTEVILLE,75010,PARIS 10E ARRONDISSEMENT,4 étoiles,28/07/2026,35,https://www.hoteldescomedies.com/,8 RUE D HAUTEVILLE|75010,HOTEL DES COMEDIES|8 RUE D HAUTEVILLE|75010,True,HRE-FR-CLASSIFIED,unverified,unverified
10249,HÔTEL DES DEUX AVENUES,38 rue Poncelet,75017,PARIS 17E ARRONDISSEMENT,3 étoiles,08/12/2022,38,https://www.hotel-des-deux-avenues.com/,38 RUE PONCELET|75017,HOTEL DES DEUX AVENUES|38 RUE PONCELET|75017,True,HRE-FR-CLASSIFIED,unverified,unverified
10252,HÔTEL DES DEUX CONTINENTS,25 RUE JACOB,75006,PARIS,3 étoiles,26/10/2023,39,www.hoteldes2continents.com,25 RUE JACOB|75006,HOTEL DES DEUX CONTINENTS|25 RUE JACOB|75006,True,HRE-FR-CLASSIFIED,unverified,unverified
10258,HÔTEL DES DEUX ÎLES,59 rue Saint-Louis en l'Ile,75004,PARIS 4E ARRONDISSEMENT,3 étoiles,19/12/2022,17,http://www.hoteldesdeuxiles.com,59 RUE SAINT LOUIS EN L ILE|75004,HOTEL DES DEUX ILES|59 RUE SAINT LOUIS EN L ILE|75004,True,HRE-FR-CLASSIFIED,unverified,unverified
10264,HÔTEL DES DUCS D'ANJOU,1 rue Sainte Opportune,75001,PARIS 1ER ARRONDISSEMENT,4 étoiles,17/04/2023,38,http://www.hotelducsdanjou.fr,1 RUE SAINTE OPPORTUNE|75001,HOTEL DES DUCS D ANJOU|1 RUE SAINTE OPPORTUNE|75001,True,HRE-FR-CLASSIFIED,unverified,unverified
10276,HÔTEL DES GRANDES ÉCOLES,75 rue du Cardinal Lemoine,75005,PARIS 5E ARRONDISSEMENT,3 étoiles,12/02/2025,51,https://www.hoteldesgrandesecoles.com/,75 RUE DU CARDINAL LEMOINE|75005,HOTEL DES GRANDES ECOLES|75 RUE DU CARDINAL LEMOINE|75005,True,HRE-FR-CLASSIFIED,unverified,unverified
10277,HÔTEL DES GRANDS BOULEVARDS,17 boulevard Poissonnière,75002,PARIS 2E ARRONDISSEMENT,4 étoiles,18/07/2023,50,https://fr.grandsboulevardshotel.com/,17 BLVD POISSONNIERE|75002,HOTEL DES GRANDS BOULEVARDS|17 BLVD POISSONNIERE|75002,True,HRE-FR-CLASSIFIED,unverified,unverified
10279,HÔTEL DES GRANDS HOMMES,17 place du Panthéon,75005,PARIS 5E ARRONDISSEMENT,3 étoiles,30/09/2021,30,https://www.hoteldesgrandshommes.com/fr/,17 PLACE DU PANTHEON|75005,HOTEL DES GRANDS HOMMES|17 PLACE DU PANTHEON|75005,True,HRE-FR-CLASSIFIED,unverified,unverified
10281,HÔTEL DES GRANDS VOYAGEURS,92 rue de Vaugirard,75006,PARIS,4 étoiles,27/02/2024,138,https://www.hoteldesgrandsvoyageurs.com/fr/,92 RUE DE VAUGIRARD|75006,HOTEL DES GRANDS VOYAGEURS|92 RUE DE VAUGIRARD|75006,True,HRE-FR-CLASSIFIED,unverified,unverified
10299,HÔTEL DES MARRONNIERS,21 RUE JACOB,75006,PARIS,3 étoiles,26/10/2023,36,www.hoteldesmarronniers.com,21 RUE JACOB|75006,HOTEL DES MARRONNIERS|21 RUE JACOB|75006,True,HRE-FR-CLASSIFIED,unverified,unverified
10303,HÔTEL DES MINES,125 boulevard Saint-Michel,75005,PARIS 5E ARRONDISSEMENT,3 étoiles,15/04/2026,49,https://www.hotel-desmines-paris.com/fr/,125 BLVD SAINT MICHEL|75005,HOTEL DES MINES|125 BLVD SAINT MICHEL|75005,True,HRE-FR-CLASSIFIED,unverified,unverified
10305,HÔTEL DES MÉTALLOS,50 rue de la Folie Méricourt,75011,PARIS 11E ARRONDISSEMENT,3 étoiles,18/02/2025,31,http://www.hoteldesmetallos.com/,50 RUE DE LA FOLIE MERICOURT|75011,HOTEL DES METALLOS|50 RUE DE LA FOLIE MERICOURT|75011,True,HRE-FR-CLASSIFIED,unverified,unverified
