source,market_key,archive_vintage,held_vintage,review_month,ymi,n_archive,n_held,ratio,age_months,months_before_archive_dump
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2014-02,24169,1038,308,0.29672447013487474,107,43
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2014-03,24170,1689,525,0.3108348134991119,107,42
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2014-04,24171,2392,655,0.2738294314381271,107,41
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2014-05,24172,3174,844,0.2659105229993699,107,40
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2014-06,24173,3661,1015,0.27724665391969405,107,39
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2014-07,24174,3974,1043,0.26245596376446906,107,38
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2014-08,24175,4653,1160,0.2493015258972706,107,37
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2014-09,24176,4708,1265,0.26869158878504673,107,36
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2014-10,24177,4697,1331,0.28337236533957844,107,35
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2014-11,24178,2884,881,0.3054785020804438,107,34
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2014-12,24179,2202,631,0.2865576748410536,107,33
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2015-01,24180,2644,744,0.2813918305597579,107,32
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2015-02,24181,2466,696,0.2822384428223844,107,31
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2015-03,24182,4737,1339,0.2826683554992611,107,30
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2015-04,24183,6202,1688,0.272170267655595,107,29
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2015-05,24184,8121,2109,0.2596970816401921,107,28
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2015-06,24185,8626,2112,0.24484117783445397,107,27
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2015-07,24186,8864,2052,0.23149819494584836,107,26
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2015-08,24187,9181,2032,0.22132665287005773,107,25
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2015-09,24188,9346,2165,0.23164990370211855,107,24
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2015-10,24189,9671,2382,0.2463033812428911,107,23
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2015-11,24190,5558,1400,0.2518891687657431,107,22
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2015-12,24191,4531,1077,0.23769587287574487,107,21
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2016-01,24192,5789,1318,0.22767317325963032,107,20
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2016-02,24193,7492,1690,0.22557394554191137,107,19
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2016-03,24194,8376,1893,0.2260028653295129,107,18
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2016-04,24195,12614,2802,0.22213413667353735,107,17
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2016-05,24196,15816,3317,0.20972432979261507,107,16
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2016-06,24197,15801,3218,0.20365799632934625,107,15
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2016-07,24198,16852,3336,0.1979586992641823,107,14
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2016-08,24199,17539,3273,0.1866126917156052,107,13
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2016-09,24200,17802,3426,0.19245028648466464,107,12
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2016-10,24201,19603,3770,0.1923175024230985,107,11
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2016-11,24202,11321,2478,0.2188852574860878,107,10
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2016-12,24203,9033,1964,0.2174249972323702,107,9
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2017-01,24204,10749,2177,0.20253046795050703,107,8
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2017-02,24205,11169,2150,0.19249709016026503,107,7
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2017-03,24206,18267,3422,0.18733234794985493,107,6
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2017-04,24207,24182,4322,0.17872797948887603,107,5
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2017-05,24208,29300,4814,0.16430034129692833,107,4
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2017-06,24209,28703,4629,0.1612723408702923,107,3
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2017-07,24210,32131,4841,0.1506644673368398,107,2
montera34,spain_catalonia_barcelona,2017-09-12,2026-08-23,2017-08,24211,30797,4440,0.14416988667727376,107,1
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2010-02,24121,1,0,0.0,106,92
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2010-04,24123,1,0,0.0,106,90
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2010-05,24124,1,0,0.0,106,89
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2010-06,24125,3,0,0.0,106,88
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2010-07,24126,1,0,0.0,106,87
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2010-08,24127,5,0,0.0,106,86
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2010-09,24128,14,0,0.0,106,85
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2010-10,24129,7,2,0.2857142857142857,106,84
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2010-11,24130,1,0,0.0,106,83
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2010-12,24131,3,0,0.0,106,82
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2011-01,24132,7,2,0.2857142857142857,106,81
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2011-02,24133,7,0,0.0,106,80
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2011-03,24134,14,2,0.14285714285714285,106,79
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2011-04,24135,34,5,0.14705882352941177,106,78
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2011-05,24136,54,9,0.16666666666666666,106,77
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2011-06,24137,71,15,0.2112676056338028,106,76
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2011-07,24138,80,17,0.2125,106,75
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2011-08,24139,87,14,0.16091954022988506,106,74
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2011-09,24140,117,21,0.1794871794871795,106,73
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2011-10,24141,99,12,0.12121212121212122,106,72
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2011-11,24142,81,13,0.16049382716049382,106,71
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2011-12,24143,47,10,0.2127659574468085,106,70
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2012-01,24144,82,11,0.13414634146341464,106,69
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2012-02,24145,65,9,0.13846153846153847,106,68
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2012-03,24146,163,24,0.147239263803681,106,67
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2012-04,24147,219,41,0.1872146118721461,106,66
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2012-05,24148,291,51,0.17525773195876287,106,65
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2012-06,24149,353,53,0.1501416430594901,106,64
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2012-07,24150,392,79,0.20153061224489796,106,63
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2012-08,24151,382,68,0.17801047120418848,106,62
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2012-09,24152,396,78,0.19696969696969696,106,61
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2012-10,24153,406,75,0.18472906403940886,106,60
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2012-11,24154,264,66,0.25,106,59
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2012-12,24155,188,46,0.24468085106382978,106,58
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2013-01,24156,242,55,0.22727272727272727,106,57
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2013-02,24157,268,70,0.26119402985074625,106,56
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2013-03,24158,535,168,0.31401869158878504,106,55
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2013-04,24159,805,202,0.25093167701863356,106,54
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2013-05,24160,1254,325,0.259170653907496,106,53
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2013-06,24161,1211,349,0.28819157720891825,106,52
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2013-07,24162,1343,375,0.27922561429635145,106,51
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2013-08,24163,1399,371,0.2651894210150107,106,50
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2013-09,24164,1541,432,0.28033744321868914,106,49
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2013-10,24165,1530,448,0.2928104575163399,106,48
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2013-11,24166,908,258,0.2841409691629956,106,47
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2013-12,24167,739,202,0.2733423545331529,106,46
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2014-01,24168,909,274,0.30143014301430143,106,45
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2014-02,24169,1046,308,0.2944550669216061,106,44
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2014-03,24170,1665,525,0.3153153153153153,106,43
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2014-04,24171,2363,655,0.2771900126957258,106,42
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2014-05,24172,3122,844,0.2703395259449071,106,41
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2014-06,24173,3609,1015,0.28124134109171517,106,40
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2014-07,24174,3897,1043,0.2676417757249166,106,39
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2014-08,24175,4582,1160,0.25316455696202533,106,38
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2014-09,24176,4655,1265,0.27175080558539205,106,37
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2014-10,24177,4665,1331,0.28531618435155415,106,36
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2014-11,24178,2849,881,0.3092313092313092,106,35
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2014-12,24179,2199,631,0.2869486130059118,106,34
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2015-01,24180,2634,744,0.2824601366742597,106,33
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2015-02,24181,2453,696,0.2837342030167142,106,32
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2015-03,24182,4729,1339,0.2831465426094312,106,31
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2015-04,24183,6211,1688,0.27177588150056353,106,30
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2015-05,24184,8106,2109,0.26017764618800887,106,29
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2015-06,24185,8551,2112,0.24698865629750907,106,28
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2015-07,24186,8778,2052,0.23376623376623376,106,27
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2015-08,24187,9089,2032,0.22356694905930247,106,26
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2015-09,24188,9245,2165,0.23418063818280152,106,25
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2015-10,24189,9577,2382,0.24872089380808185,106,24
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2015-11,24190,5506,1400,0.25426807119505995,106,23
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2015-12,24191,4468,1077,0.241047448522829,106,22
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2016-01,24192,5767,1318,0.22854170279174615,106,21
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2016-02,24193,7481,1690,0.2259056275898944,106,20
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2016-03,24194,8348,1893,0.22676090081456637,106,19
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2016-04,24195,12542,2802,0.22340934460213682,106,18
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2016-05,24196,15670,3317,0.21167836630504147,106,17
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2016-06,24197,15590,3218,0.2064143681847338,106,16
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2016-07,24198,16558,3336,0.20147360792366228,106,15
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2016-08,24199,17308,3273,0.18910330483013635,106,14
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2016-09,24200,17476,3426,0.19604028381780728,106,13
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2016-10,24201,19378,3770,0.19455052120961916,106,12
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2016-11,24202,11243,2478,0.22040380681312816,106,11
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2016-12,24203,8962,1964,0.21914751171613478,106,10
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2017-01,24204,10723,2177,0.20302154247878393,106,9
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2017-02,24205,11054,2150,0.19449972860502984,106,8
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2017-03,24206,18097,3422,0.18909211471514617,106,7
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2017-04,24207,23843,4322,0.18126913559535293,106,6
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2017-05,24208,28629,4814,0.16815117538160607,106,5
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2017-06,24209,27926,4629,0.1657595072692115,106,4
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2017-07,24210,31087,4841,0.15572425772831086,106,3
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2017-08,24211,30034,4440,0.14783245654924418,106,2
montera34,spain_catalonia_barcelona,2017-10-07,2026-08-23,2017-09,24212,27558,4633,0.16811815080920242,106,1
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2010-02,24121,1,0,0.0,105,93
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2010-05,24124,2,0,0.0,105,90
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2010-06,24125,2,0,0.0,105,89
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2010-07,24126,2,0,0.0,105,88
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2010-08,24127,7,0,0.0,105,87
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2010-09,24128,13,0,0.0,105,86
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2010-10,24129,8,2,0.25,105,85
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2010-12,24131,1,0,0.0,105,83
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2011-01,24132,8,2,0.25,105,82
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2011-02,24133,7,0,0.0,105,81
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2011-03,24134,12,2,0.16666666666666666,105,80
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2011-04,24135,31,5,0.16129032258064516,105,79
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2011-05,24136,52,9,0.17307692307692307,105,78
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2011-06,24137,70,15,0.21428571428571427,105,77
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2011-07,24138,81,17,0.20987654320987653,105,76
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2011-08,24139,86,14,0.16279069767441862,105,75
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2011-09,24140,114,21,0.18421052631578946,105,74
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2011-10,24141,96,12,0.125,105,73
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2011-11,24142,80,13,0.1625,105,72
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2011-12,24143,44,10,0.22727272727272727,105,71
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2012-01,24144,79,11,0.13924050632911392,105,70
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2012-02,24145,65,9,0.13846153846153847,105,69
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2012-03,24146,159,24,0.1509433962264151,105,68
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2012-04,24147,214,41,0.19158878504672897,105,67
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2012-05,24148,282,51,0.18085106382978725,105,66
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2012-06,24149,340,53,0.15588235294117647,105,65
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2012-07,24150,374,79,0.21122994652406418,105,64
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2012-08,24151,372,68,0.1827956989247312,105,63
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2012-09,24152,378,78,0.20634920634920634,105,62
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2012-10,24153,394,75,0.19035532994923857,105,61
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2012-11,24154,249,66,0.26506024096385544,105,60
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2012-12,24155,175,46,0.26285714285714284,105,59
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2013-01,24156,236,55,0.2330508474576271,105,58
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2013-02,24157,257,70,0.2723735408560311,105,57
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2013-03,24158,511,168,0.3287671232876712,105,56
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2013-04,24159,762,202,0.2650918635170604,105,55
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2013-05,24160,1197,325,0.27151211361737676,105,54
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2013-06,24161,1167,349,0.299057412167952,105,53
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2013-07,24162,1294,375,0.28979907264296756,105,52
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2013-08,24163,1334,371,0.27811094452773616,105,51
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2013-09,24164,1478,432,0.2922868741542625,105,50
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2013-10,24165,1454,448,0.3081155433287483,105,49
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2013-11,24166,876,258,0.2945205479452055,105,48
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2013-12,24167,726,202,0.27823691460055094,105,47
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2014-01,24168,886,274,0.309255079006772,105,46
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2014-02,24169,1021,308,0.30166503428011754,105,45
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2014-03,24170,1617,525,0.3246753246753247,105,44
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2014-04,24171,2298,655,0.28503046127067017,105,43
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2014-05,24172,3035,844,0.27808896210873146,105,42
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2014-06,24173,3530,1015,0.28753541076487255,105,41
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2014-07,24174,3764,1043,0.2770988310308183,105,40
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2014-08,24175,4421,1160,0.2623840760009048,105,39
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2014-09,24176,4511,1265,0.2804256262469519,105,38
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2014-10,24177,4516,1331,0.2947298494242693,105,37
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2014-11,24178,2781,881,0.3167925206760158,105,36
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2014-12,24179,2149,631,0.29362494183341087,105,35
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2015-01,24180,2581,744,0.2882603641999225,105,34
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2015-02,24181,2390,696,0.29121338912133893,105,33
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2015-03,24182,4611,1339,0.290392539579267,105,32
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2015-04,24183,5986,1688,0.2819913130638156,105,31
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2015-05,24184,7872,2109,0.26791158536585363,105,30
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2015-06,24185,8281,2112,0.25504166163506825,105,29
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2015-07,24186,8504,2052,0.24129821260583256,105,28
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2015-08,24187,8799,2032,0.2309353335606319,105,27
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2015-09,24188,8966,2165,0.241467767120232,105,26
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2015-10,24189,9272,2382,0.2569025021570319,105,25
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2015-11,24190,5342,1400,0.2620741295394983,105,24
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2015-12,24191,4347,1077,0.24775707384403037,105,23
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2016-01,24192,5602,1318,0.23527311674402,105,22
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2016-02,24193,7202,1690,0.23465703971119134,105,21
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2016-03,24194,8003,1893,0.23653629888791702,105,20
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2016-04,24195,12016,2802,0.2331890812250333,105,19
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2016-05,24196,15033,3317,0.2206479079358744,105,18
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2016-06,24197,15004,3218,0.21447613969608104,105,17
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2016-07,24198,15849,3336,0.21048646602309293,105,16
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2016-08,24199,16526,3273,0.19805155512525718,105,15
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2016-09,24200,16723,3426,0.20486754768881182,105,14
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2016-10,24201,18562,3770,0.2031031138885896,105,13
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2016-11,24202,10887,2478,0.2276109120969964,105,12
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2016-12,24203,8648,1964,0.22710453283996299,105,11
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2017-01,24204,10289,2177,0.2115851880649237,105,10
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2017-02,24205,10587,2150,0.2030792481345046,105,9
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2017-03,24206,17290,3422,0.19791787160208213,105,8
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2017-04,24207,22688,4322,0.1904971791255289,105,7
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2017-05,24208,27110,4814,0.17757285134636666,105,6
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2017-06,24209,26298,4629,0.176020990189368,105,5
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2017-07,24210,29163,4841,0.16599801117854815,105,4
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2017-08,24211,28176,4440,0.1575809199318569,105,3
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2017-09,24212,28932,4633,0.1601341075625605,105,2
montera34,spain_catalonia_barcelona,2017-11-13,2026-08-23,2017-10,24213,25891,4250,0.16414970453053185,105,1
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2010-02,24121,1,0,0.0,104,94
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2010-05,24124,2,0,0.0,104,91
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2010-06,24125,2,0,0.0,104,90
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2010-07,24126,2,0,0.0,104,89
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2010-08,24127,7,0,0.0,104,88
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2010-09,24128,13,0,0.0,104,87
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2010-10,24129,8,2,0.25,104,86
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2010-12,24131,1,0,0.0,104,84
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2011-01,24132,8,2,0.25,104,83
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2011-02,24133,7,0,0.0,104,82
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2011-03,24134,12,2,0.16666666666666666,104,81
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2011-04,24135,31,5,0.16129032258064516,104,80
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2011-05,24136,52,9,0.17307692307692307,104,79
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2011-06,24137,70,15,0.21428571428571427,104,78
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2011-07,24138,81,17,0.20987654320987653,104,77
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2011-08,24139,88,14,0.1590909090909091,104,76
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2011-09,24140,114,21,0.18421052631578946,104,75
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2011-10,24141,94,12,0.1276595744680851,104,74
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2011-11,24142,78,13,0.16666666666666666,104,73
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2011-12,24143,45,10,0.2222222222222222,104,72
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2012-01,24144,77,11,0.14285714285714285,104,71
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2012-02,24145,61,9,0.14754098360655737,104,70
montera34,spain_catalonia_barcelona,2017-12-09,2026-08-23,2012-03,24146,151,24,0.15894039735099338,104,69
