listing_id,city,country,eea_flag,checkin,checkout,nights,nightly_price,cleaning_fee,service_fee,taxes,total,currency,captured_at,parse_status,http_status,bytes,stay_window,room_type,bedroom_bucket,host_class,notes,original_total,host_added_fees,search_offset,title,line_items
1260091166573226494,new-orleans,United States,0,2026-11-13,2026-11-16,3,213.0,,,,639.0,USD,2026-09-11T20:04:01+00:00,ok,200,1014478,W1,Condo,,,,,,90,Condo in New Orleans,3 nights x $213.00=$639.00
678971912590217201,new-orleans,United States,0,2026-11-13,2026-11-16,3,270.67,,,,812.0,USD,2026-09-11T20:04:01+00:00,ok,200,1014478,W1,Condo,,,,,,90,Condo in New Orleans,3 nights x $270.67=$812.00
48045916,new-orleans,United States,0,2026-11-13,2026-11-16,3,203.89,,,,612.0,USD,2026-09-11T20:04:01+00:00,ok,200,1014478,W1,Home,,,,,,90,Home in New Orleans,3 nights x $203.89=$611.67
49440159,new-orleans,United States,0,2026-11-13,2026-11-16,3,196.33,,,,589.0,USD,2026-09-11T20:04:01+00:00,ok,200,1014478,W1,Apartment,,,,954.0,,90,Apartment in New Orleans,3 nights x $196.33=$589.00
1156567756378744974,new-orleans,United States,0,2026-11-13,2026-11-16,3,319.33,,,,958.0,USD,2026-09-11T20:04:01+00:00,ok,200,1014478,W1,Apartment,,,,1243.0,,90,Apartment in New Orleans,3 nights x $319.33=$958.00
9065704,new-orleans,United States,0,2026-12-11,2026-12-14,3,153.67,,,,461.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Guest suite,,,,508.0,,0,Guest suite in Marigny,3 nights x $153.67=$461.00
23789086,new-orleans,United States,0,2026-12-11,2026-12-14,3,136.33,,,,409.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Room,,,,500.0,,0,Room in Algiers Point,3 nights x $136.33=$409.00
240258,new-orleans,United States,0,2026-12-11,2026-12-14,3,129.0,,,,387.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Apartment,,,,434.0,,0,Apartment in Marigny,3 nights x $129.00=$387.00
704313459058876294,new-orleans,United States,0,2026-12-11,2026-12-14,3,183.0,,,,529.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Loft,,,,,,0,Loft in Treme - Lafitte,3 nights x $183.00=$549.00 | Discount=-$20.00 | Price after discount=$529.00
19246281,new-orleans,United States,0,2026-12-11,2026-12-14,3,171.67,,,,515.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Home,,,,578.0,,0,Home in Treme - Lafitte,3 nights x $171.67=$515.00
52516660,new-orleans,United States,0,2026-12-11,2026-12-14,3,139.67,,,,419.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Guesthouse,,,,,,0,Guesthouse in Irish Channel,3 nights x $139.67=$419.00
37088928,new-orleans,United States,0,2026-12-11,2026-12-14,3,121.67,,,,365.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Apartment,,,,1472.0,,0,Apartment in Mid-city,3 nights x $121.67=$365.00
1592119489684969839,new-orleans,United States,0,2026-12-11,2026-12-14,3,155.0,,,,406.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Condo,,,,465.0,,0,Condo in Treme - Lafitte,3 nights x $155.00=$465.00 | Early booking discount=-$59.55 | Price after discount=$405.45
1107902966526644385,new-orleans,United States,0,2026-12-11,2026-12-14,3,183.33,,,,493.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Apartment,,,,550.0,,0,Apartment in Bywater,3 nights x $183.33=$550.00 | Early booking discount=-$57.60 | Price after discount=$492.40
36078284,new-orleans,United States,0,2026-12-11,2026-12-14,3,166.67,,,,500.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Home,,,,560.0,,0,Home in Algiers Point,3 nights x $166.67=$500.00
1755890119706784489,new-orleans,United States,0,2026-12-11,2026-12-14,3,182.33,,,,547.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Guesthouse,,,,,,0,Guesthouse in New Orleans,3 nights x $182.33=$547.00
1162578683221889697,new-orleans,United States,0,2026-12-11,2026-12-14,3,257.33,,,,682.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Apartment,,,,772.0,,0,Apartment in New Orleans,3 nights x $257.33=$772.00 | Early booking discount=-$90.90 | Price after discount=$681.10
937936398515048284,new-orleans,United States,0,2026-12-11,2026-12-14,3,123.0,,,,369.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Home,,,,408.0,,0,Home in Uptown and Carrollton,3 nights x $123.00=$369.00
36484674,new-orleans,United States,0,2026-12-11,2026-12-14,3,148.35,,,,446.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Apartment,,,,506.0,,0,Apartment in Bywater,3 nights x $148.35=$445.06
1272161652766128736,new-orleans,United States,0,2026-12-11,2026-12-14,3,190.0,,,,570.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Home,,,,,,0,Home in New Orleans,3 nights x $190.00=$570.00
51280673,new-orleans,United States,0,2026-12-11,2026-12-14,3,141.0,,,,423.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Guesthouse,,,,479.0,,0,Guesthouse in Bayou St. John,3 nights x $141.00=$423.00
23451848,new-orleans,United States,0,2026-12-11,2026-12-14,3,245.73,,,,738.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Apartment,,,,,,0,Apartment in New Orleans,3 nights x $245.73=$737.20
1268989304020888666,new-orleans,United States,0,2026-12-11,2026-12-14,3,145.33,,,,431.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Apartment,,,,,,0,Apartment in Garden District,3 nights x $145.33=$436.00 | Early booking discount=-$5.74 | Price after discount=$430.26
1740610755380375117,new-orleans,United States,0,2026-12-11,2026-12-14,3,326.85,,,,980.55,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Roami at Canal Quarters,,,,,,0,Roami at Canal Quarters,3 nights x $326.85=$980.55
1731215160737453092,new-orleans,United States,0,2026-12-11,2026-12-14,3,352.9,,,,1058.7,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,The California Building,,,,,52.88,0,The California Building,"3 nights x $352.90=$1,058.70 | Resort fee=$52.88"
1624633383993709538,new-orleans,United States,0,2026-12-11,2026-12-14,3,311.1,,,,933.3,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Maison Saint Charles Hotel & Suites,,,,,,0,Maison Saint Charles Hotel & Suites,3 nights x $311.10=$933.30
1720444846936699084,new-orleans,United States,0,2026-12-11,2026-12-14,3,263.37,,,,790.12,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Ashton's Bed and Breakfast,,,,,,0,Ashton's Bed and Breakfast,3 nights x $263.37=$790.12
1691317717708855142,new-orleans,United States,0,2026-12-11,2026-12-14,3,101.67,,,,305.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Federal City Inn & Suites,,,,,,0,Federal City Inn & Suites,3 nights x $101.67=$305.00
1740614651365130200,new-orleans,United States,0,2026-12-11,2026-12-14,3,446.04,,,,1338.12,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Roami at Factors Row,,,,,,0,Roami at Factors Row,"3 nights x $446.04=$1,338.12"
1120938545290764514,new-orleans,United States,0,2026-12-11,2026-12-14,3,375.67,,,,1127.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,New Orleans Courtyard Hotel,,,,,,0,New Orleans Courtyard Hotel,"3 nights x $375.67=$1,127.00"
1039883498209462887,new-orleans,United States,0,2026-12-11,2026-12-14,3,398.16,,,,1194.48,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Loft 523,,,,,54.0,0,Loft 523,"3 nights x $398.16=$1,194.48 | Resort fee=$54.00"
1647890858135129170,new-orleans,United States,0,2026-12-11,2026-12-14,3,412.33,,,,1237.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Dauphine Orleans Hotel,,,,,,0,Dauphine Orleans Hotel,"3 nights x $412.33=$1,237.00"
1640628904241229276,new-orleans,United States,0,2026-12-11,2026-12-14,3,279.83,,,,839.48,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,R&B Bed and Breakfast,,,,,,0,R&B Bed and Breakfast,3 nights x $279.83=$839.48
23044461,new-orleans,United States,0,2026-12-11,2026-12-14,3,142.0,,,,426.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Apartment,,,,515.0,,0,Apartment in Treme - Lafitte,3 nights x $142.00=$426.00
14748824,new-orleans,United States,0,2026-12-11,2026-12-14,3,89.67,,,,269.0,USD,2026-09-11T20:04:05+00:00,ok,200,1055596,W2,Room,,,,,,0,Room in Treme - Lafitte,3 nights x $89.67=$269.00
24631451,new-orleans,United States,0,2026-12-11,2026-12-14,3,310.0,,,,930.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Apartment,,,,,,18,Apartment in Lower Garden District,3 nights x $310.00=$930.00
19091,new-orleans,United States,0,2026-12-11,2026-12-14,3,95.67,,,,287.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Apartment,,,,325.0,,18,Apartment in Uptown and Carrollton,3 nights x $95.67=$287.00
1272400163269711168,new-orleans,United States,0,2026-12-11,2026-12-14,3,95.0,,,,285.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Hostel,,,,,,18,Hostel in Marigny,3 nights x $95.00=$285.00
23822683,new-orleans,United States,0,2026-12-11,2026-12-14,3,120.67,,,,362.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Apartment,,,,469.0,,18,Apartment in Mid-city,3 nights x $120.67=$362.00
54244683,new-orleans,United States,0,2026-12-11,2026-12-14,3,177.67,,,,533.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Home,,,,599.0,,18,Home in Uptown and Carrollton,3 nights x $177.67=$533.00
1377880664588559732,new-orleans,United States,0,2026-12-11,2026-12-14,3,210.0,,,,630.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Condo,,,,725.0,,18,Condo in Central Business District,3 nights x $210.00=$630.00
41526332,new-orleans,United States,0,2026-12-11,2026-12-14,3,312.0,,,,936.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Apartment,,,,,,18,Apartment in Lower Garden District,3 nights x $312.00=$936.00
1176969942249017603,new-orleans,United States,0,2026-12-11,2026-12-14,3,193.67,,,,517.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Apartment,,,,581.0,,18,Apartment in Bywater,3 nights x $193.67=$581.00 | Early booking discount=-$64.95 | Price after discount=$516.05
1207483593699447128,new-orleans,United States,0,2026-12-11,2026-12-14,3,101.67,,,,305.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Hostel,,,,,,18,Hostel in Marigny,3 nights x $101.67=$305.00
591423608146962661,new-orleans,United States,0,2026-12-11,2026-12-14,3,151.0,,,,453.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Condo,,,,541.0,,18,Condo in Bywater,3 nights x $151.00=$453.00
23710578,new-orleans,United States,0,2026-12-11,2026-12-14,3,124.67,,,,374.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Apartment,,,,415.0,,18,Apartment in New Orleans,3 nights x $124.67=$374.00
54261465,new-orleans,United States,0,2026-12-11,2026-12-14,3,176.88,,,,531.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Loft,,,,,,18,Loft in Bywater,3 nights x $176.88=$530.65
49440159,new-orleans,United States,0,2026-12-11,2026-12-14,3,139.33,,,,418.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Apartment,,,,483.0,,18,Apartment in Uptown and Carrollton,3 nights x $139.33=$418.00
10702424,new-orleans,United States,0,2026-12-11,2026-12-14,3,87.67,,,,263.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Room,,,,299.0,,18,Room in Uptown and Carrollton,3 nights x $87.67=$263.00
914407,new-orleans,United States,0,2026-12-11,2026-12-14,3,156.33,,,,469.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Room,,,,,,18,Room in Garden District,3 nights x $156.33=$469.00
33911997,new-orleans,United States,0,2026-12-11,2026-12-14,3,159.76,,,,480.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Bungalow,,,,,,18,Bungalow in Mid-city,3 nights x $159.76=$479.29
14687243,new-orleans,United States,0,2026-12-11,2026-12-14,3,147.0,,,,588.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Home,,,,685.0,,18,Home in New Orleans,4 nights x $147.00=$588.00
15685393,new-orleans,United States,0,2026-12-11,2026-12-14,3,206.56,,,,414.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Apartment,,,,,,18,Apartment in Marigny,2 nights x $206.56=$413.11
44266252,new-orleans,United States,0,2026-12-11,2026-12-14,3,134.5,,,,269.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Home,,,,296.0,,18,Home in Mid-city,2 nights x $134.50=$269.00
27865542,new-orleans,United States,0,2026-12-11,2026-12-14,3,134.0,,,,402.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Guest suite,,,,441.0,,18,Guest suite in Fairgrounds,3 nights x $134.00=$402.00
1265274573274563165,new-orleans,United States,0,2026-12-11,2026-12-14,3,203.5,,,,403.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Apartment,,,,,,18,Apartment in Garden District,2 nights x $203.50=$407.00 | Early booking discount=-$4.76 | Price after discount=$402.24
914617,new-orleans,United States,0,2026-12-11,2026-12-14,3,186.0,,,,372.0,USD,2026-09-11T20:04:10+00:00,ok,200,1050981,W2,Room,,,,,,18,Room in Garden District,2 nights x $186.00=$372.00
928943089123151897,new-orleans,United States,0,2026-12-11,2026-12-14,3,151.0,,,,453.0,USD,2026-09-11T20:04:14+00:00,ok,200,958948,W2,Apartment,,,,,,36,Apartment in New Orleans,3 nights x $151.00=$453.00
1172476761598355962,new-orleans,United States,0,2026-12-11,2026-12-14,3,181.45,,,,545.0,USD,2026-09-11T20:04:14+00:00,ok,200,958948,W2,Place to stay,,,,,,36,Place to stay in New Orleans,3 nights x $181.45=$544.34
1419885,new-orleans,United States,0,2026-12-11,2026-12-14,3,148.0,,,,444.0,USD,2026-09-11T20:04:14+00:00,ok,200,958948,W2,Room,,,,504.0,,36,Room in Algiers Point,3 nights x $148.00=$444.00
5862231,new-orleans,United States,0,2026-12-11,2026-12-14,3,201.33,,,,604.0,USD,2026-09-11T20:04:14+00:00,ok,200,958948,W2,Home,,,,685.0,,36,Home in Marigny,3 nights x $201.33=$604.00
34152302,new-orleans,United States,0,2026-12-11,2026-12-14,3,117.0,,,,351.0,USD,2026-09-11T20:04:14+00:00,ok,200,958948,W2,Room,,,,,,36,Room in Uptown and Carrollton,3 nights x $117.00=$351.00
48699462,new-orleans,United States,0,2026-12-11,2026-12-14,3,276.67,,,,830.0,USD,2026-09-11T20:04:14+00:00,ok,200,958948,W2,Apartment,,,,932.0,,36,Apartment in French Quarter,3 nights x $276.67=$830.00
970331110603013900,new-orleans,United States,0,2026-12-11,2026-12-14,3,174.67,,,,524.0,USD,2026-09-11T20:04:14+00:00,ok,200,958948,W2,Apartment,,,,,,36,Apartment in New Orleans,3 nights x $174.67=$524.00
1592126492204218641,new-orleans,United States,0,2026-12-11,2026-12-14,3,177.33,,,,464.0,USD,2026-09-11T20:04:14+00:00,ok,200,958948,W2,Condo,,,,532.0,,36,Condo in Treme - Lafitte,3 nights x $177.33=$532.00 | Early booking discount=-$68.70 | Price after discount=$463.30
1578372095081714120,new-orleans,United States,0,2026-12-11,2026-12-14,3,148.33,,,,445.0,USD,2026-09-11T20:04:14+00:00,ok,200,958948,W2,Apartment,,,,,,36,Apartment in New Orleans,3 nights x $148.33=$445.00
594810037269539518,new-orleans,United States,0,2026-12-11,2026-12-14,3,152.33,,,,457.0,USD,2026-09-11T20:04:14+00:00,ok,200,958948,W2,Guest suite,,,,749.0,,36,Guest suite in Treme - Lafitte,3 nights x $152.33=$457.00
41793466,new-orleans,United States,0,2026-12-11,2026-12-14,3,216.0,,,,648.0,USD,2026-09-11T20:04:14+00:00,ok,200,958948,W2,Home,,,,717.0,,36,Home in New Orleans,3 nights x $216.00=$648.00
26664129,new-orleans,United States,0,2026-12-11,2026-12-14,3,309.67,,,,814.0,USD,2026-09-11T20:04:14+00:00,ok,200,958948,W2,Condo,,,,929.0,,36,Condo in Marigny,3 nights x $309.67=$929.00 | Early booking discount=-$115.35 | Price after discount=$813.65
52770383,new-orleans,United States,0,2026-12-11,2026-12-14,3,216.67,,,,601.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Home,,,,650.0,,54,Home in Mid-city,3 nights x $216.67=$650.00 | Early booking discount=-$49.50 | Price after discount=$600.50
818100967773336820,new-orleans,United States,0,2026-12-11,2026-12-14,3,233.33,,,,690.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Home,,,,,,54,Home in Bayou St. John,3 nights x $233.33=$700.00 | Early booking discount=-$10.12 | Price after discount=$689.88
18192172,new-orleans,United States,0,2026-12-11,2026-12-14,3,130.33,,,,391.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Home,,,,,,54,Home in New Orleans,3 nights x $130.33=$391.00
31960088,new-orleans,United States,0,2026-12-11,2026-12-14,3,142.33,,,,427.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Apartment,,,,584.0,,54,Apartment in Treme - Lafitte,3 nights x $142.33=$427.00
5058414,new-orleans,United States,0,2026-12-11,2026-12-14,3,169.67,,,,509.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Guesthouse,,,,572.0,,54,Guesthouse in New Orleans,3 nights x $169.67=$509.00
1591333702891088759,new-orleans,United States,0,2026-12-11,2026-12-14,3,162.67,,,,425.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Condo,,,,488.0,,54,Condo in Treme - Lafitte,3 nights x $162.67=$488.00 | Early booking discount=-$63.00 | Price after discount=$425.00
1283353,new-orleans,United States,0,2026-12-11,2026-12-14,3,195.33,,,,586.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Home,,,,,,54,Home in Bywater,3 nights x $195.33=$586.00
894795437747510154,new-orleans,United States,0,2026-12-11,2026-12-14,3,140.0,,,,420.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Apartment,,,,553.0,,54,Apartment in Fairgrounds,3 nights x $140.00=$420.00
1321052154463343869,new-orleans,United States,0,2026-12-11,2026-12-14,3,189.67,,,,569.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Home,,,,,,54,Home in New Orleans,3 nights x $189.67=$569.00
1451725408603471378,new-orleans,United States,0,2026-12-11,2026-12-14,3,141.67,,,,394.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Apartment,,,,,,54,Apartment in Treme - Lafitte,3 nights x $141.67=$425.00 | Long stay discount=-$31.00 | Price after discount=$394.00
41341151,new-orleans,United States,0,2026-12-11,2026-12-14,3,164.33,,,,441.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Apartment,,,,493.0,,54,Apartment in Uptown and Carrollton,3 nights x $164.33=$493.00 | Early booking discount=-$52.65 | Price after discount=$440.35
53544120,new-orleans,United States,0,2026-12-11,2026-12-14,3,170.0,,,,510.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Home,,,,697.0,,54,Home in New Orleans,3 nights x $170.00=$510.00
3757755,new-orleans,United States,0,2026-12-11,2026-12-14,3,143.67,,,,431.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Home,,,,482.0,,54,Home in Irish Channel,3 nights x $143.67=$431.00
22910846,new-orleans,United States,0,2026-12-11,2026-12-14,3,119.67,,,,359.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Apartment,,,,,,54,Apartment in Treme - Lafitte,3 nights x $119.67=$359.00
53917876,new-orleans,United States,0,2026-12-11,2026-12-14,3,235.0,,,,626.0,USD,2026-09-11T20:04:18+00:00,ok,200,1023242,W2,Home,,,,705.0,,54,Home in Irish Channel,3 nights x $235.00=$705.00 | Early booking discount=-$79.05 | Price after discount=$625.95
1592122608719194940,new-orleans,United States,0,2026-12-11,2026-12-14,3,169.67,,,,443.0,USD,2026-09-11T20:04:22+00:00,ok,200,1014175,W2,Condo,,,,509.0,,72,Condo in Treme - Lafitte,3 nights x $169.67=$509.00 | Early booking discount=-$66.15 | Price after discount=$442.85
612858983801365380,new-orleans,United States,0,2026-12-11,2026-12-14,3,153.33,,,,460.0,USD,2026-09-11T20:04:22+00:00,ok,200,1014175,W2,Home,,,,,,72,Home in New Orleans,3 nights x $153.33=$460.00
808847917010082436,new-orleans,United States,0,2026-12-11,2026-12-14,3,168.13,,,,505.0,USD,2026-09-11T20:04:22+00:00,ok,200,1014175,W2,Home,,,,,,72,Home in Gentilly,3 nights x $168.13=$504.40
44505699,new-orleans,United States,0,2026-12-11,2026-12-14,3,155.0,,,,465.0,USD,2026-09-11T20:04:22+00:00,ok,200,1014175,W2,Guest suite,,,,592.0,,72,Guest suite in Bayou St. John,3 nights x $155.00=$465.00
48450274,new-orleans,United States,0,2026-12-11,2026-12-14,3,218.33,,,,588.0,USD,2026-09-11T20:04:22+00:00,ok,200,1014175,W2,Home,,,,655.0,,72,Home in Mid-city,3 nights x $218.33=$655.00 | Early booking discount=-$67.20 | Price after discount=$587.80
3189828,new-orleans,United States,0,2026-12-11,2026-12-14,3,171.94,,,,516.0,USD,2026-09-11T20:04:22+00:00,ok,200,1014175,W2,Apartment,,,,,,72,Apartment in Treme - Lafitte,3 nights x $171.94=$515.81
1593168523913379950,new-orleans,United States,0,2026-12-11,2026-12-14,3,213.0,,,,555.0,USD,2026-09-11T20:04:22+00:00,ok,200,1014175,W2,Apartment,,,,639.0,,72,Apartment in New Orleans,3 nights x $213.00=$639.00 | Early booking discount=-$84.60 | Price after discount=$554.40
6806689,new-orleans,United States,0,2026-12-11,2026-12-14,3,188.67,,,,567.0,USD,2026-09-11T20:04:22+00:00,ok,200,1014175,W2,Home,,,,,,72,Home in Bywater,3 nights x $188.67=$566.02
1592123982044160709,new-orleans,United States,0,2026-12-11,2026-12-14,3,169.67,,,,443.0,USD,2026-09-11T20:04:22+00:00,ok,200,1014175,W2,Condo,,,,509.0,,72,Condo in Treme - Lafitte,3 nights x $169.67=$509.00 | Early booking discount=-$66.15 | Price after discount=$442.85
968000363336725618,new-orleans,United States,0,2026-12-11,2026-12-14,3,208.33,,,,625.0,USD,2026-09-11T20:04:22+00:00,ok,200,1014175,W2,Apartment,,,,,,72,Apartment in Mid-city,3 nights x $208.33=$625.00
1213140793643575604,new-orleans,United States,0,2026-12-11,2026-12-14,3,88.0,,,,264.0,USD,2026-09-11T20:04:22+00:00,ok,200,1014175,W2,Hostel,,,,,,72,Hostel in Marigny,3 nights x $88.00=$264.00
48110487,new-orleans,United States,0,2026-12-11,2026-12-14,3,162.33,,,,487.0,USD,2026-09-11T20:04:22+00:00,ok,200,1014175,W2,Home,,,,586.0,,72,Home in New Orleans,3 nights x $162.33=$487.00
14748461,new-orleans,United States,0,2026-12-11,2026-12-14,3,91.67,,,,275.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Room,,,,,,90,Room in Treme - Lafitte,3 nights x $91.67=$275.00
54207772,new-orleans,United States,0,2026-12-11,2026-12-14,3,165.67,,,,497.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Townhouse,,,,559.0,,90,Townhouse in Bywater,3 nights x $165.67=$497.00
742756287217237327,new-orleans,United States,0,2026-12-11,2026-12-14,3,177.67,,,,490.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Apartment,,,,533.0,,90,Apartment in Uptown and Carrollton,3 nights x $177.67=$533.00 | Early booking discount=-$43.30 | Price after discount=$489.70
50260266,new-orleans,United States,0,2026-12-11,2026-12-14,3,200.67,,,,602.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Guest suite,,,,677.0,,90,Guest suite in Algiers Point,3 nights x $200.67=$602.00
17959450,new-orleans,United States,0,2026-12-11,2026-12-14,3,210.33,,,,631.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Bungalow,,,,732.0,,90,Bungalow in Marigny,3 nights x $210.33=$631.00
1338084026499130560,new-orleans,United States,0,2026-12-11,2026-12-14,3,260.33,,,,711.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Home,,,,781.0,,90,Home in New Orleans,3 nights x $260.33=$781.00 | Early booking discount=-$70.10 | Price after discount=$710.90
54329385,new-orleans,United States,0,2026-12-11,2026-12-14,3,189.33,,,,568.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Apartment,,,,,,90,Apartment in Uptown and Carrollton,3 nights x $189.33=$568.00
14217234,new-orleans,United States,0,2026-12-11,2026-12-14,3,196.33,,,,589.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Home,,,,,,90,Home in Irish Channel,3 nights x $196.33=$589.00
18809744,new-orleans,United States,0,2026-12-11,2026-12-14,3,226.67,,,,680.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Cottage,,,,,,90,Cottage in Irish Channel,3 nights x $226.67=$680.00
9688817,new-orleans,United States,0,2026-12-11,2026-12-14,3,149.0,,,,447.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Apartment,,,,513.0,,90,Apartment in Mid-city,3 nights x $149.00=$447.00
53211000,new-orleans,United States,0,2026-12-11,2026-12-14,3,252.0,,,,756.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Home,,,,,,90,Home in Irish Channel,3 nights x $252.00=$756.00
14741199,new-orleans,United States,0,2026-12-11,2026-12-14,3,191.0,,,,573.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Apartment,,,,,,90,Apartment in Uptown and Carrollton,3 nights x $191.00=$573.00
952377822085985261,new-orleans,United States,0,2026-12-11,2026-12-14,3,159.0,,,,477.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Apartment,,,,531.0,,90,Apartment in Lower Garden District,3 nights x $159.00=$477.00
15288342,new-orleans,United States,0,2026-12-11,2026-12-14,3,160.33,,,,481.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Rooms,,,,,,90,Rooms in Bywater,3 nights x $160.33=$481.00
1615890462310224367,new-orleans,United States,0,2026-12-11,2026-12-14,3,164.33,,,,493.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Room,,,,,,90,Room in Bywater,3 nights x $164.33=$493.00
602341446975893203,new-orleans,United States,0,2026-12-11,2026-12-14,3,206.67,,,,620.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Home,,,,,,90,Home in Garden District,3 nights x $206.67=$620.00
9200240,new-orleans,United States,0,2026-12-11,2026-12-14,3,272.0,,,,816.0,USD,2026-09-11T20:04:26+00:00,ok,200,1023412,W2,Apartment,,,,927.0,,90,Apartment in Marigny,3 nights x $272.00=$816.00
