ORACLE_NOT_A_FORECAST,method,object,window,n_params,n_train,knowable_from,notes,spec_id,target,horizon_q,prior_basis,quarter,vintage_date,point,actual,target_print_date,q05,q10,q25,q50,q75,q90,q95,sd,sigma_n,sigma_kind
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,cor_cash_musd,1,PIT,2023Q4,2023-08-03,392.42983747838605,384.0,2024-02-13,353.18658501618836,361.8543195077069,376.3377237994523,392.42983747838605,408.5219511573198,423.0053554490651,431.67308994058374,23.85820344083145,6.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ops_cash_musd,1,PIT,2023Q4,2023-08-03,291.72680011730137,254.0,2024-02-13,268.30316548956625,273.47678982091145,282.1216892369936,291.72680011730137,301.33191099760916,309.9768104136912,315.1504347450365,14.240558700136654,6.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,pd_cash_musd,1,PIT,2023Q4,2023-08-03,271.9627136327416,253.0,2024-02-13,252.7238361630586,256.97316493576176,264.073606999813,271.9627136327416,279.8518202656702,286.95226232972146,291.20159110242463,11.696406996007196,6.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,sm_cash_musd,1,PIT,2023Q4,2023-08-03,463.0713495130884,391.0,2024-02-13,375.61944288727165,394.93511780845284,427.21076369090787,463.0713495130884,498.931935335269,531.207581217724,550.5232561389053,53.166984096875446,6.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ga_cash_ex_reserves_musd,1,PIT,2023Q4,2023-08-03,233.03194544471717,211.0,2024-02-13,186.59560975512335,196.85209471146447,213.99023136992454,233.03194544471717,252.07365951950976,269.2117961779698,279.4682811343109,28.23128753143687,6.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,adj_ebitda_margin_pct,1,PIT,2023Q4,2023-08-03,26.022494192669757,33.27321911632101,2024-02-13,23.604831830984555,24.138825680281613,25.031105989079997,26.022494192669757,27.01388239625952,27.906162705057902,28.44015655435496,1.469834350042461,6.0,additive
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,adj_ebitda_musd,1,PIT,2023Q4,2023-08-03,577.1789211934152,738.0,2024-02-13,475.6966988419951,498.11127724113993,535.5650549614311,577.1789211934152,618.7927874253995,656.2465651456905,678.6611435448353,61.69681039613511,6.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,total_cash_costs_musd,1,PIT,2023Q4,2023-08-03,1640.8210788065849,1480.0,2024-02-13,1545.249774983479,1566.358797161111,1601.6310476783851,1640.8210788065849,1680.0111099347848,1715.283360452059,1736.3923826296907,58.1032270939726,6.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,cor_cash_musd,2,PIT,2024Q1,2023-08-03,489.811266016027,480.0,2024-05-08,430.4422997640121,443.55524031357777,465.4663890247915,489.811266016027,514.1561430072625,536.0672917184763,549.1802322680419,36.0937686364517,4.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ops_cash_musd,2,PIT,2024Q1,2023-08-03,320.97336693990746,266.0,2024-05-08,291.9415769399689,298.35388559800873,309.0685722129166,320.97336693990746,332.8781616668983,343.5928482818062,350.0051569398461,17.650075073090427,4.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,pd_cash_musd,2,PIT,2024Q1,2023-08-03,296.1136542796393,290.0,2024-05-08,280.7289879243296,284.1270294943263,289.8050079680067,296.1136542796393,302.4223005912719,308.10027906495236,311.49832063494904,9.353213017393697,4.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,sm_cash_musd,2,PIT,2024Q1,2023-08-03,527.00200485487,479.0,2024-05-08,453.1058883414255,469.42746919178575,496.7001151602898,527.00200485487,557.3038945494503,584.5765405179543,600.8981213683146,44.92564888609675,4.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ga_cash_ex_reserves_musd,2,PIT,2024Q1,2023-08-03,224.62515239415052,223.0,2024-05-08,201.12105606907912,206.31245213404705,214.9870473377972,224.62515239415052,234.26325745050383,242.93785265425402,248.12924871922195,14.28947593873947,4.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,adj_ebitda_margin_pct,2,PIT,2024Q1,2023-08-03,13.748153455017889,19.79458450046685,2024-05-08,10.277470156789413,11.044046815086805,12.324962799950011,13.748153455017889,15.171344110085766,16.452260094948972,17.218836753246364,2.1100256225600744,4.0,additive
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,adj_ebitda_musd,2,PIT,2024Q1,2023-08-03,294.4854470064832,424.0,2024-05-08,186.60288629007198,210.43112003435064,250.24705385353877,294.4854470064832,338.7238401594276,378.5397739786157,402.36800772289433,65.58793983167843,4.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,6.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,total_cash_costs_musd,2,PIT,2024Q1,2023-08-03,1847.5145529935169,1718.0,2024-05-08,1689.4963456672688,1724.3981384595209,1782.7175039190352,1847.5145529935169,1912.3116020679988,1970.6309675275131,2005.532760319765,96.06824871044284,4.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,cor_cash_musd,0,full_sample,2023Q3,2023-08-03,462.08272286799786,459.0,2023-11-01,431.48822696436895,438.24569355432493,449.5371239397459,462.08272286799786,474.6283217962498,485.9197521816708,492.67721877162677,18.600132803507822,42.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ops_cash_musd,0,full_sample,2023Q3,2023-08-03,293.084698477916,299.0,2023-11-01,262.9381706593152,269.59669365570846,280.72279363454527,293.084698477916,305.4466033212867,316.5727033001235,323.2312262965168,18.327787545736573,42.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,pd_cash_musd,0,full_sample,2023Q3,2023-08-03,257.7139355963123,244.0,2023-11-01,237.87051225643495,242.25336826661254,249.57692848987762,257.7139355963123,265.8509427027469,273.174502926012,277.5573589361896,12.063944787995883,42.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,sm_cash_musd,0,full_sample,2023Q3,2023-08-03,445.70172921819625,370.0,2023-11-01,384.37653562761443,397.9215519637648,420.5546803696617,445.70172921819625,470.8487780667308,493.4819064726277,507.02692280877807,37.28307041170602,42.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ga_cash_ex_reserves_musd,0,full_sample,2023Q3,2023-08-03,191.2715687308627,202.0,2023-11-01,165.75304307125847,171.38937011233438,180.80742546881513,191.2715687308627,201.73571199291027,211.15376734939102,216.79009439046692,15.51416201507218,42.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,adj_ebitda_margin_pct,0,full_sample,2023Q3,2023-08-03,52.10883545908938,53.98881365911098,2023-11-01,48.29929065938032,49.14071232516174,50.54669103589302,52.10883545908938,53.670979882285735,55.07695859301701,55.918380258798436,2.3160387874570767,42.0,additive
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,adj_ebitda_musd,0,full_sample,2023Q3,2023-08-03,1770.1371405452662,1834.0,2023-11-01,1482.9915672486634,1546.4139757798462,1652.3900396304623,1770.1371405452662,1887.88424146007,1993.8603053106863,2057.282713841869,174.57211303889133,42.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,total_cash_costs_musd,0,full_sample,2023Q3,2023-08-03,1626.8628594547338,1563.0,2023-11-01,1536.3894078471078,1556.3724573617108,1589.7632569282134,1626.8628594547338,1663.9624619812541,1697.353261547757,1717.3363110623598,55.0039530114951,42.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,cor_cash_musd,1,full_sample,2023Q4,2023-08-03,395.2075980678343,384.0,2024-02-13,368.2173679847371,374.17875328149967,384.13996673079976,395.2075980678343,406.27522940486875,416.2364428541689,422.1978281509314,16.408894773889468,39.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ops_cash_musd,1,full_sample,2023Q4,2023-08-03,261.5102440041509,254.0,2024-02-13,235.02801214630568,240.87719487415805,250.6509227504186,261.5102440041509,272.3695652578831,282.1432931341437,287.99247586199607,16.100053782248494,39.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,pd_cash_musd,1,full_sample,2023Q4,2023-08-03,279.2478171032178,253.0,2024-02-13,257.8831471810165,262.60200392111363,270.48700663186,279.2478171032178,288.0086275745756,295.893630285322,300.6124870254191,12.988797040742167,39.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,sm_cash_musd,1,full_sample,2023Q4,2023-08-03,463.0924524391493,391.0,2024-02-13,399.3369913031095,413.4187856203326,436.94884649715254,463.0924524391493,489.2360583811461,512.7661192579661,526.8479135751891,38.76056816934066,39.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ga_cash_ex_reserves_musd,1,full_sample,2023Q4,2023-08-03,209.03795888457512,211.0,2024-02-13,181.43665472544015,187.5330091573641,197.71975011369202,209.03795888457512,220.3561676554582,230.54290861178615,236.6392630437101,16.780401433220835,39.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,adj_ebitda_margin_pct,1,full_sample,2023Q4,2023-08-03,28.174749358400813,33.27321911632101,2024-02-13,24.492599146166,25.30588291840899,26.664844442765435,28.174749358400813,29.68465427403619,31.043615798392636,31.856899570635626,2.2385883776535263,39.0,additive
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,adj_ebitda_musd,1,full_sample,2023Q4,2023-08-03,624.9159407693301,738.0,2024-02-13,534.7705001190346,554.6811012072185,587.950842629733,624.9159407693301,661.8810389089272,695.1507803314416,715.0613814196255,54.80453650904401,39.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,total_cash_costs_musd,1,full_sample,2023Q4,2023-08-03,1593.08405923067,1480.0,2024-02-13,1505.3646802992846,1524.739432355592,1557.11379354056,1593.08405923067,1629.05432492078,1661.4286861057478,1680.8034381620555,53.329595712393065,39.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,cor_cash_musd,2,full_sample,2024Q1,2023-08-03,493.1315869094986,480.0,2024-05-08,459.3478045516323,466.80969512452276,479.27818709940817,493.1315869094986,506.984986719589,519.4534786944744,526.915369267365,20.539081292285122,36.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ops_cash_musd,2,full_sample,2024Q1,2023-08-03,288.6385458759112,266.0,2024-05-08,259.6668357439213,266.0658744431531,276.7583875387246,288.6385458759112,300.51870421309775,311.21121730866923,317.610256007901,17.613549106910668,36.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,pd_cash_musd,2,full_sample,2024Q1,2023-08-03,303.2614698035484,290.0,2024-05-08,280.0549787009292,285.18064211404857,293.7454009386591,303.2614698035484,312.7775386684377,321.3422974930482,326.46796090616755,14.108544810536998,36.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,sm_cash_musd,2,full_sample,2024Q1,2023-08-03,527.6060012069454,479.0,2024-05-08,455.73572640703924,471.609855606655,498.1348294856317,527.6060012069454,557.0771729282591,583.6021468072358,599.4762760068515,43.69402457597919,36.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ga_cash_ex_reserves_musd,2,full_sample,2024Q1,2023-08-03,201.4188501178053,223.0,2024-05-08,174.41414556399874,180.37872786562556,190.3452833698789,201.4188501178053,212.4924168657317,222.45897236998505,228.42355467161184,16.417694627245563,36.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,adj_ebitda_margin_pct,2,full_sample,2024Q1,2023-08-03,15.98698269055747,19.79458450046685,2024-05-08,12.283720382423564,13.101667224884526,14.468420535119249,15.98698269055747,17.50554484599569,18.872298156230414,19.690244998691377,2.251423620591355,36.0,additive
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,adj_ebitda_musd,2,full_sample,2024Q1,2023-08-03,342.441169231741,424.0,2024-05-08,292.13923376053964,303.2495213569581,321.81432479134446,342.441169231741,363.0680136721375,381.6328171065239,392.7431047029424,30.58140532810186,36.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,18.0,2023-08-03,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,total_cash_costs_musd,2,full_sample,2024Q1,2023-08-03,1799.558830768259,1718.0,2024-05-08,1699.7754338156653,1721.8147893018097,1758.6415859864187,1799.558830768259,1840.4760755500995,1877.302872234708,1899.3422277208529,60.663997888693295,36.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,cor_cash_musd,0,PIT,2023Q4,2023-11-01,392.43973307576283,384.0,2024-02-13,359.98319498163363,367.15193449894974,379.1305839134072,392.43973307576283,405.7488822381185,417.7275316525759,424.89627116989203,19.732174074530448,10.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ops_cash_musd,0,PIT,2023Q4,2023-11-01,283.3390030356321,254.0,2024-02-13,246.77659844545923,254.85220878546292,268.3461995821724,283.3390030356321,298.33180648909183,311.82579728580134,319.90140762580495,22.22836366171783,10.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,pd_cash_musd,0,PIT,2023Q4,2023-11-01,269.1539194812893,253.0,2024-02-13,248.16032124694746,252.79721865223192,260.54527090807744,269.1539194812893,277.7625680545012,285.51062031034667,290.1475177156311,12.763201472978976,10.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,sm_cash_musd,0,PIT,2023Q4,2023-11-01,435.0017053437206,391.0,2024-02-13,337.34718793817893,358.9163336042773,394.9574302963057,435.0017053437206,475.04598039113546,511.0870770831638,532.6562227492622,59.36973102374579,10.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ga_cash_ex_reserves_musd,0,PIT,2023Q4,2023-11-01,228.7828983594101,211.0,2024-02-13,183.3471519557298,193.38263478505024,210.15148657926937,228.7828983594101,247.4143101395508,264.18316193377,274.21864476309037,27.622972439128024,10.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,adj_ebitda_margin_pct,0,PIT,2023Q4,2023-11-01,27.951349757637487,33.27321911632101,2024-02-13,21.52388267582737,22.943529994096206,25.315698417379025,27.951349757637487,30.58700109789595,32.959169521178765,34.3788168394476,3.9076225242744624,10.0,additive
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,adj_ebitda_musd,0,PIT,2023Q4,2023-11-01,619.9609376243994,738.0,2024-02-13,414.4829218316426,459.86725602900077,535.7024885612403,619.9609376243994,704.2193866875584,780.054619219798,825.4389534171563,124.9217635088809,10.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,total_cash_costs_musd,0,PIT,2023Q4,2023-11-01,1598.0390623756007,1480.0,2024-02-13,1427.3794925822176,1465.0734080096086,1528.0582879696444,1598.0390623756007,1668.019836781557,1731.0047167415928,1768.6986321689837,103.75365138701059,10.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,cor_cash_musd,1,PIT,2024Q1,2023-11-01,489.82314244251484,480.0,2024-05-08,447.31524929543673,456.7040514072809,472.39232807681793,489.82314244251484,507.25395680821174,522.9422334777488,532.331035589593,25.842964048941614,8.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ops_cash_musd,1,PIT,2024Q1,2023-11-01,312.094446635292,266.0,2024-05-08,270.46769400638226,279.66187687588507,295.02495332470227,312.094446635292,329.16393994588174,344.5270163946989,353.72119926420174,25.307268651046865,8.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,pd_cash_musd,1,PIT,2024Q1,2023-11-01,293.17239903620515,290.0,2024-05-08,270.2807277345794,275.3368562779702,283.78542538407487,293.17239903620515,302.5593726883354,311.00794179444017,316.0640703378309,13.917147961701959,8.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,sm_cash_musd,1,PIT,2024Q1,2023-11-01,496.2484666498384,479.0,2024-05-08,380.22641638091284,405.8524352197283,448.67238910659717,496.2484666498384,543.8245441930795,586.6444980799484,612.270516918764,70.536398113404,8.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ga_cash_ex_reserves_musd,1,PIT,2024Q1,2023-11-01,220.68543716135687,223.0,2024-05-08,173.0339283692054,183.55881100293965,201.14542841221797,220.68543716135687,240.22544591049578,257.8120633197741,268.33694595350835,28.97006032109221,8.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,adj_ebitda_margin_pct,1,PIT,2024Q1,2023-11-01,15.88648064753683,19.79458450046685,2024-05-08,9.58328963425409,10.97548785240864,13.301790032927698,15.88648064753683,18.471171262145962,20.79747344266502,22.18967166081957,3.832068039370108,8.0,additive
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,adj_ebitda_musd,1,PIT,2024Q1,2023-11-01,340.2884154702389,424.0,2024-05-08,261.9418757887492,279.24643037281504,308.1615823510908,340.2884154702389,372.415248589387,401.3304005676627,418.63495515172855,47.631314056008186,8.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_margin,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,total_cash_costs_musd,1,PIT,2024Q1,2023-11-01,1801.7115845297612,1718.0,2024-05-08,1590.7033100229546,1637.3091233586429,1715.1853939743257,1801.7115845297612,1888.2377750851967,1966.1140457008796,2012.7198590365679,128.28392207632706,8.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,cor_cash_musd,2,PIT,2024Q2,2023-11-01,476.35028598968916,506.0,2024-08-06,427.4525944623417,438.25272393212754,456.29926673603575,476.35028598968916,496.4013052433425,514.4478480472508,525.2479775170366,29.7276856287651,6.0,relative
actual revenue path fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,cycle-flex,flex_lines,W1,12.0,7.0,2023-11-01,rev_leg=actual_oracle;scenario=backtest;,revknown_rw,ops_cash_musd,2,PIT,2024Q2,2023-11-01,343.09916226906523,314.0,2024-08-06,291.39281390338385,302.81329694289275,321.8964233619218,343.09916226906523,364.3019011762087,383.3850275952378,394.8055106347466,31.435227742125917,6.0,relative
