observation_id,source_id,provider,region_family,geography,reference_period,metric,segment_1,segment_2,value,unit,observed_first_available_at_utc,source_loaded_at_utc,collection_timestamp_utc,pit_treatment,strict_pit_eligible,included_in_feature,raw_file
c6b947952a87255c29dc,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2024-08,Nights spent,Total,August,152155667.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
83d3904a1b2074e1386a,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2024-09,Nights spent,Total,September,79010570.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
4d6973bb7721e92425eb,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2024-10,Nights spent,Total,October,65043063.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
502dc041d571332b489d,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2024-11,Nights spent,Total,November,38585361.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
6cfa14ab3c78bba0aff0,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2024-12,Nights spent,Total,December,51732356.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
1801eebaa418b038a150,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2025-01,Nights spent,Total,January,39232359.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
62fa9858d7306bb420d4,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2025-02,Nights spent,Total,February,46601550.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
2c2de3c4b9f6b5c3fec1,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2025-03,Nights spent,Total,March,45659785.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
e880890c1eb5ab0ec1fc,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2025-04,Nights spent,Total,April,71734163.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
fdef46509aa6ca3fbc47,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2025-05,Nights spent,Total,May,76820477.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
7ad2fdf5f9ac012b6a40,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2025-06,Nights spent,Total,June,97122551.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
d040f35d00e8ee16e19a,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2025-07,Nights spent,Total,July,149105431.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
d952e4970dd959cc932a,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2025-08,Nights spent,Total,August,166183536.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
39c173020957c567d563,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2025-09,Nights spent,Total,September,86837475.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
e16104f0d904869a5731,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2025-10,Nights spent,Total,October,72021163.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
77415aa2cb8faaa37b34,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2025-11,Nights spent,Total,November,41553941.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
f3cdc1bc2ecdb83f864c,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2025-12,Nights spent,Total,December,58739431.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
f51aa034249bbe008758,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2026-01,Nights spent,Total,January,43077288.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
fb04a38cce8631fddc23,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2026-02,Nights spent,Total,February,50342297.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
0a1f1330a83b1a245763,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2026-03,Nights spent,Total,March,50867366.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
8722fe60d322e5c80ac0,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2023-01,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",128261070.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
b10204afee1dd3c4950d,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2023-02,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",141308003.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
7f2f857f0674a3a0eb3c,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2023-03,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",156330581.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
4d62e28e05d0aaf97287,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2023-04,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",212138638.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
8dcf300a8f100c9b98df,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2023-05,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",252263612.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
8f8a33232e1b2c73a2c4,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2023-06,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",314870198.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
bf3cac7aab0d34d4ec7d,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2023-07,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",450219450.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
25f7af824980ac62e68c,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2023-08,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",480366946.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
931010f62751f3d5da81,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2023-09,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",302929582.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
f45681a0fca973206337,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2023-10,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",215757024.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
98a649030f2a34b7d135,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2023-11,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",135637603.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
68d7892b7760ce460c9c,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2023-12,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",145031853.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
b6b90a969c928b8e2fd0,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2024-01,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",134839115.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
2246304048b711c998bc,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2024-02,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",149952675.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
047efe4c878e1ac88ff7,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2024-03,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",178161960.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
e94048316506564ad279,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2024-04,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",196076697.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
e560c27b463f4b1822f3,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2024-05,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",273206947.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
59ceb7509ea132b7a34e,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2024-06,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",316479922.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
f8a74b4e821972fa784a,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2024-07,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",452120873.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
b2948d20698d38776f4d,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2024-08,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",494908204.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
f0d14273766d662163e7,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2024-09,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",302012865.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
fbc4814f46544b0bbc94,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2024-10,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",227905090.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
d36e22041364441f228b,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2024-11,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",144944533.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
d130a686ffb5e7737097,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2024-12,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",151354666.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
fbe5dd1b8d60cb6f1a8d,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2025-01,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",140906892.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
ad7cb4e577aff8e88812,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2025-02,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",150374422.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
7872a28b745f4ff4c5e2,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2025-03,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",168147807.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
c3d4ea9ae5da555e9031,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2025-04,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",223030944.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
26673ff33e4037464b25,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2025-05,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",271500656.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
3a1b4bb498e4f246371d,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2025-06,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",345351155.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
6e7d3525b4bdc5e51953,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2025-07,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",468706247.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
24a70c94885040eddc2e,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2025-08,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",511537058.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
2c81974323b4c66f9335,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2025-09,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",314627802.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
cabe66b5cf20c4661f92,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2025-10,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",238641087.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
e1b3ea03019b6996e3c7,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2025-11,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",148514899.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
7c4b15e2dff9cb2576da,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2025-12,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",162603157.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
35babccb743d1fe915ab,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2026-01,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",143493958.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
7d2c149afdaf033b61ea,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2026-02,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",154544130.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
d3a63127752394c53c20,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2026-03,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",173228759.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
4cb6b4bcc12e7dbcd1d4,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2026-04,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",223862164.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
0300b8711f0fb7ac6a68,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2026-05,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",287120437.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
dbc98a6f525cc55dade1,EUROSTAT_TOURISM_NIGHTS,Eurostat,Europe,European Union - 27 countries (from 2020),2026-06,Nights spent at tourist accommodation establishments,Total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",338846238.0,Number,2026-09-03T20:50:17Z,2026-08-31T23:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_occ_nim.json
db20a763dfc497583282,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-01,Deplaned,Domestic,Deplaned,317864.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
17af3b673941ee633632,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-01,Enplaned,Domestic,Enplaned,310903.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
92085a38c43ecd557eb5,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-01,Deplaned,International,Deplaned,82924.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
f84865cc679558135ed7,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-01,Enplaned,International,Enplaned,58217.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
b049130c9775ed547a02,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-02,Deplaned,Domestic,Deplaned,319027.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
ef5a8b7ca42be9c6cbf9,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-02,Enplaned,Domestic,Enplaned,323763.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
ba9fc50a16fe90ef5d02,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-02,Thru / Transit,Domestic,Thru / Transit,121.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
