freq,unit,coicop18,geo,time,value
M,RCH_A,CP11201,FR,2016-03,1.7
M,RCH_A,CP11201,FR,2016-04,0.3
M,RCH_A,CP11201,FR,2016-05,1.9
M,RCH_A,CP11201,FR,2016-06,2.2
M,RCH_A,CP11201,FR,2016-07,0.2
M,RCH_A,CP11201,FR,2016-08,0.6
M,RCH_A,CP11201,FR,2016-09,-2.0
M,RCH_A,CP11201,FR,2016-10,0.2
M,RCH_A,CP11201,FR,2016-11,-0.1
M,RCH_A,CP11201,FR,2016-12,-0.3
M,RCH_A,CP11201,FR,2017-01,1.5
M,RCH_A,CP11201,FR,2017-02,0.9
M,RCH_A,CP11201,FR,2017-03,0.1
M,RCH_A,CP11201,FR,2017-04,0.8
M,RCH_A,CP11201,FR,2017-05,0.6
M,RCH_A,CP11201,FR,2017-06,-3.2
M,RCH_A,CP11201,FR,2017-07,0.9
M,RCH_A,CP11201,FR,2017-08,1.9
M,RCH_A,CP11201,FR,2017-09,2.6
M,RCH_A,CP11201,FR,2017-10,2.2
M,RCH_A,CP11201,FR,2017-11,2.9
M,RCH_A,CP11201,FR,2017-12,2.8
M,RCH_A,CP11201,FR,2018-01,2.9
M,RCH_A,CP11201,FR,2018-02,1.8
M,RCH_A,CP11201,FR,2018-03,3.6
M,RCH_A,CP11201,FR,2018-04,4.3
M,RCH_A,CP11201,FR,2018-05,2.2
M,RCH_A,CP11201,FR,2018-06,7.0
M,RCH_A,CP11201,FR,2018-07,5.9
M,RCH_A,CP11201,FR,2018-08,2.5
M,RCH_A,CP11201,FR,2018-09,4.9
M,RCH_A,CP11201,FR,2018-10,6.8
M,RCH_A,CP11201,FR,2018-11,5.1
M,RCH_A,CP11201,FR,2018-12,4.3
M,RCH_A,CP11201,FR,2019-01,0.4
M,RCH_A,CP11201,FR,2019-02,0.8
M,RCH_A,CP11201,FR,2019-03,-0.2
M,RCH_A,CP11201,FR,2019-04,1.0
M,RCH_A,CP11201,FR,2019-05,0.8
M,RCH_A,CP11201,FR,2019-06,0.9
M,RCH_A,CP11201,FR,2019-07,3.1
M,RCH_A,CP11201,FR,2019-08,2.6
M,RCH_A,CP11201,FR,2019-09,1.7
M,RCH_A,CP11201,FR,2019-10,0.7
M,RCH_A,CP11201,FR,2019-11,-1.3
M,RCH_A,CP11201,FR,2019-12,0.4
M,RCH_A,CP11201,FR,2020-01,3.7
M,RCH_A,CP11201,FR,2020-02,2.2
M,RCH_A,CP11201,FR,2020-03,-0.3
M,RCH_A,CP11201,FR,2020-04,-2.8
M,RCH_A,CP11201,FR,2020-05,-3.7
M,RCH_A,CP11201,FR,2020-06,-6.5
M,RCH_A,CP11201,FR,2020-07,-7.2
M,RCH_A,CP11201,FR,2020-08,0.8
M,RCH_A,CP11201,FR,2020-09,-5.5
M,RCH_A,CP11201,FR,2020-10,-8.1
M,RCH_A,CP11201,FR,2020-11,-4.8
M,RCH_A,CP11201,FR,2020-12,-5.3
M,RCH_A,CP11201,FR,2021-01,-5.6
M,RCH_A,CP11201,FR,2021-02,-1.9
M,RCH_A,CP11201,FR,2021-03,-0.8
M,RCH_A,CP11201,FR,2021-04,-1.8
M,RCH_A,CP11201,FR,2021-05,0.7
M,RCH_A,CP11201,FR,2021-06,1.2
M,RCH_A,CP11201,FR,2021-07,2.8
M,RCH_A,CP11201,FR,2021-08,3.4
M,RCH_A,CP11201,FR,2021-09,6.6
M,RCH_A,CP11201,FR,2021-10,8.3
M,RCH_A,CP11201,FR,2021-11,10.1
M,RCH_A,CP11201,FR,2021-12,9.1
M,RCH_A,CP11201,FR,2022-01,5.9
M,RCH_A,CP11201,FR,2022-02,5.4
M,RCH_A,CP11201,FR,2022-03,8.3
M,RCH_A,CP11201,FR,2022-04,12.2
M,RCH_A,CP11201,FR,2022-05,17.4
M,RCH_A,CP11201,FR,2022-06,18.9
M,RCH_A,CP11201,FR,2022-07,17.2
M,RCH_A,CP11201,FR,2022-08,10.3
M,RCH_A,CP11201,FR,2022-09,12.3
M,RCH_A,CP11201,FR,2022-10,15.3
M,RCH_A,CP11201,FR,2022-11,9.2
M,RCH_A,CP11201,FR,2022-12,10.8
M,RCH_A,CP11201,FR,2023-01,10.9
M,RCH_A,CP11201,FR,2023-02,10.6
M,RCH_A,CP11201,FR,2023-03,10.0
M,RCH_A,CP11201,FR,2023-04,8.8
M,RCH_A,CP11201,FR,2023-05,6.8
M,RCH_A,CP11201,FR,2023-06,9.2
M,RCH_A,CP11201,FR,2023-07,6.7
M,RCH_A,CP11201,FR,2023-08,5.4
M,RCH_A,CP11201,FR,2023-09,7.6
M,RCH_A,CP11201,FR,2023-10,5.7
M,RCH_A,CP11201,FR,2023-11,1.6
M,RCH_A,CP11201,FR,2023-12,1.9
M,RCH_A,CP11201,FR,2024-01,3.7
M,RCH_A,CP11201,FR,2024-02,3.2
M,RCH_A,CP11201,FR,2024-03,1.6
M,RCH_A,CP11201,FR,2024-04,1.8
M,RCH_A,CP11201,FR,2024-05,0.4
M,RCH_A,CP11201,FR,2024-06,1.2
M,RCH_A,CP11201,FR,2024-07,-0.7
M,RCH_A,CP11201,FR,2024-08,6.5
M,RCH_A,CP11201,FR,2024-09,-0.4
M,RCH_A,CP11201,FR,2024-10,0.3
M,RCH_A,CP11201,FR,2024-11,3.4
M,RCH_A,CP11201,FR,2024-12,4.1
M,RCH_A,CP11201,FR,2025-01,2.2
M,RCH_A,CP11201,FR,2025-02,3.4
M,RCH_A,CP11201,FR,2025-03,2.3
M,RCH_A,CP11201,FR,2025-04,4.8
M,RCH_A,CP11201,FR,2025-05,5.8
M,RCH_A,CP11201,FR,2025-06,8.4
M,RCH_A,CP11201,FR,2025-07,6.8
M,RCH_A,CP11201,FR,2025-08,0.1
M,RCH_A,CP11201,FR,2025-09,4.7
M,RCH_A,CP11201,FR,2025-10,4.3
M,RCH_A,CP11201,FR,2025-11,4.0
M,RCH_A,CP11201,FR,2025-12,2.0
M,RCH_A,CP11201,FR,2026-01,5.6
M,RCH_A,CP11201,FR,2026-02,1.5
M,RCH_A,CP11201,FR,2026-03,3.3
M,RCH_A,CP11201,FR,2026-04,4.4
M,RCH_A,CP11201,FR,2026-05,3.9
M,RCH_A,CP11201,FR,2026-06,5.8
M,RCH_A,CP11201,FR,2026-07,6.3
M,RCH_A,CP11201,HR,2015-12,-3.8
M,RCH_A,CP11201,HR,2016-01,-4.7
M,RCH_A,CP11201,HR,2016-02,-5.3
M,RCH_A,CP11201,HR,2016-03,-3.4
M,RCH_A,CP11201,HR,2016-04,-0.1
M,RCH_A,CP11201,HR,2016-05,-2.2
M,RCH_A,CP11201,HR,2016-06,-5.5
M,RCH_A,CP11201,HR,2016-07,-5.4
M,RCH_A,CP11201,HR,2016-08,-4.4
M,RCH_A,CP11201,HR,2016-09,-1.0
M,RCH_A,CP11201,HR,2016-10,-3.8
M,RCH_A,CP11201,HR,2016-11,-2.5
M,RCH_A,CP11201,HR,2016-12,-1.3
M,RCH_A,CP11201,HR,2017-01,-4.8
M,RCH_A,CP11201,HR,2017-02,-5.3
M,RCH_A,CP11201,HR,2017-03,-5.6
M,RCH_A,CP11201,HR,2017-04,-6.3
M,RCH_A,CP11201,HR,2017-05,-1.8
M,RCH_A,CP11201,HR,2017-06,6.0
M,RCH_A,CP11201,HR,2017-07,3.2
M,RCH_A,CP11201,HR,2017-08,3.6
M,RCH_A,CP11201,HR,2017-09,3.1
M,RCH_A,CP11201,HR,2017-10,3.8
M,RCH_A,CP11201,HR,2017-11,3.5
M,RCH_A,CP11201,HR,2017-12,1.8
M,RCH_A,CP11201,HR,2018-01,8.5
M,RCH_A,CP11201,HR,2018-02,5.0
M,RCH_A,CP11201,HR,2018-03,5.7
M,RCH_A,CP11201,HR,2018-04,9.5
M,RCH_A,CP11201,HR,2018-05,0.5
M,RCH_A,CP11201,HR,2018-06,0.5
M,RCH_A,CP11201,HR,2018-07,5.1
M,RCH_A,CP11201,HR,2018-08,0.8
M,RCH_A,CP11201,HR,2018-09,6.4
M,RCH_A,CP11201,HR,2018-10,2.0
M,RCH_A,CP11201,HR,2018-11,-3.2
M,RCH_A,CP11201,HR,2018-12,-2.8
M,RCH_A,CP11201,HR,2019-01,-6.0
M,RCH_A,CP11201,HR,2019-02,-1.2
M,RCH_A,CP11201,HR,2019-03,-1.1
M,RCH_A,CP11201,HR,2019-04,-6.6
M,RCH_A,CP11201,HR,2019-05,6.4
M,RCH_A,CP11201,HR,2019-06,0.7
M,RCH_A,CP11201,HR,2019-07,-4.9
M,RCH_A,CP11201,HR,2019-08,-1.1
M,RCH_A,CP11201,HR,2019-09,-1.4
M,RCH_A,CP11201,HR,2019-10,3.3
M,RCH_A,CP11201,HR,2019-11,0.5
M,RCH_A,CP11201,HR,2019-12,4.9
M,RCH_A,CP11201,HR,2020-01,1.7
M,RCH_A,CP11201,HR,2020-02,-2.5
M,RCH_A,CP11201,HR,2020-03,-1.9
M,RCH_A,CP11201,HR,2020-04,-1.3
M,RCH_A,CP11201,HR,2020-05,-14.7
M,RCH_A,CP11201,HR,2020-06,-17.6
M,RCH_A,CP11201,HR,2020-07,-13.5
M,RCH_A,CP11201,HR,2020-08,-12.3
M,RCH_A,CP11201,HR,2020-09,-21.0
M,RCH_A,CP11201,HR,2020-10,-14.1
M,RCH_A,CP11201,HR,2020-11,-3.1
M,RCH_A,CP11201,HR,2020-12,-6.6
M,RCH_A,CP11201,HR,2021-01,-2.2
M,RCH_A,CP11201,HR,2021-02,-1.9
M,RCH_A,CP11201,HR,2021-03,-3.7
M,RCH_A,CP11201,HR,2021-04,-9.5
M,RCH_A,CP11201,HR,2021-05,-2.9
M,RCH_A,CP11201,HR,2021-06,6.7
M,RCH_A,CP11201,HR,2021-07,20.7
M,RCH_A,CP11201,HR,2021-08,23.2
M,RCH_A,CP11201,HR,2021-09,28.1
M,RCH_A,CP11201,HR,2021-10,17.9
M,RCH_A,CP11201,HR,2021-11,6.0
M,RCH_A,CP11201,HR,2021-12,12.0
M,RCH_A,CP11201,HR,2022-01,10.7
M,RCH_A,CP11201,HR,2022-02,17.4
M,RCH_A,CP11201,HR,2022-03,20.4
M,RCH_A,CP11201,HR,2022-04,42.8
M,RCH_A,CP11201,HR,2022-05,38.5
M,RCH_A,CP11201,HR,2022-06,24.1
M,RCH_A,CP11201,HR,2022-07,18.8
M,RCH_A,CP11201,HR,2022-08,16.0
M,RCH_A,CP11201,HR,2022-09,21.6
M,RCH_A,CP11201,HR,2022-10,19.0
M,RCH_A,CP11201,HR,2022-11,19.3
M,RCH_A,CP11201,HR,2022-12,21.8
M,RCH_A,CP11201,HR,2023-01,19.0
M,RCH_A,CP11201,HR,2023-02,20.2
M,RCH_A,CP11201,HR,2023-03,22.2
M,RCH_A,CP11201,HR,2023-04,20.1
M,RCH_A,CP11201,HR,2023-05,19.6
M,RCH_A,CP11201,HR,2023-06,31.7
M,RCH_A,CP11201,HR,2023-07,20.4
M,RCH_A,CP11201,HR,2023-08,19.2
M,RCH_A,CP11201,HR,2023-09,8.7
M,RCH_A,CP11201,HR,2023-10,11.2
M,RCH_A,CP11201,HR,2023-11,14.2
M,RCH_A,CP11201,HR,2023-12,9.2
M,RCH_A,CP11201,HR,2024-01,5.0
M,RCH_A,CP11201,HR,2024-02,1.0
M,RCH_A,CP11201,HR,2024-03,2.6
M,RCH_A,CP11201,HR,2024-04,0.8
M,RCH_A,CP11201,HR,2024-05,1.8
M,RCH_A,CP11201,HR,2024-06,0.2
M,RCH_A,CP11201,HR,2024-07,-1.6
M,RCH_A,CP11201,HR,2024-08,1.7
M,RCH_A,CP11201,HR,2024-09,4.5
M,RCH_A,CP11201,HR,2024-10,0.7
M,RCH_A,CP11201,HR,2024-11,3.9
M,RCH_A,CP11201,HR,2024-12,2.5
M,RCH_A,CP11201,HR,2025-01,7.5
M,RCH_A,CP11201,HR,2025-02,7.0
M,RCH_A,CP11201,HR,2025-03,3.3
M,RCH_A,CP11201,HR,2025-04,-2.8
M,RCH_A,CP11201,HR,2025-05,7.3
M,RCH_A,CP11201,HR,2025-06,4.6
M,RCH_A,CP11201,HR,2025-07,10.2
M,RCH_A,CP11201,HR,2025-08,7.6
M,RCH_A,CP11201,HR,2025-09,7.6
M,RCH_A,CP11201,HR,2025-10,11.4
M,RCH_A,CP11201,HR,2025-11,5.5
M,RCH_A,CP11201,HR,2025-12,16.4
M,RCH_A,CP11201,HR,2026-01,0.8
M,RCH_A,CP11201,HR,2026-02,4.9
M,RCH_A,CP11201,HR,2026-03,3.7
M,RCH_A,CP11201,HR,2026-04,10.2
M,RCH_A,CP11201,HR,2026-05,11.4
M,RCH_A,CP11201,HR,2026-06,9.8
M,RCH_A,CP11201,HR,2026-07,14.4
M,RCH_A,CP11201,HU,2015-12,4.8
M,RCH_A,CP11201,HU,2016-01,2.1
M,RCH_A,CP11201,HU,2016-02,3.5
M,RCH_A,CP11201,HU,2016-03,3.0
M,RCH_A,CP11201,HU,2016-04,3.5
M,RCH_A,CP11201,HU,2016-05,2.6
M,RCH_A,CP11201,HU,2016-06,1.4
M,RCH_A,CP11201,HU,2016-07,0.3
M,RCH_A,CP11201,HU,2016-08,1.6
M,RCH_A,CP11201,HU,2016-09,2.6
M,RCH_A,CP11201,HU,2016-10,4.1
M,RCH_A,CP11201,HU,2016-11,1.4
M,RCH_A,CP11201,HU,2016-12,3.1
M,RCH_A,CP11201,HU,2017-01,3.6
M,RCH_A,CP11201,HU,2017-02,3.3
M,RCH_A,CP11201,HU,2017-03,3.5
M,RCH_A,CP11201,HU,2017-04,3.1
M,RCH_A,CP11201,HU,2017-05,3.6
M,RCH_A,CP11201,HU,2017-06,7.3
M,RCH_A,CP11201,HU,2017-07,7.8
M,RCH_A,CP11201,HU,2017-08,3.4
M,RCH_A,CP11201,HU,2017-09,1.3
M,RCH_A,CP11201,HU,2017-10,3.9
M,RCH_A,CP11201,HU,2017-11,5.2
M,RCH_A,CP11201,HU,2017-12,3.7
M,RCH_A,CP11201,HU,2018-01,3.5
M,RCH_A,CP11201,HU,2018-02,4.5
M,RCH_A,CP11201,HU,2018-03,6.1
M,RCH_A,CP11201,HU,2018-04,6.0
M,RCH_A,CP11201,HU,2018-05,8.8
M,RCH_A,CP11201,HU,2018-06,5.2
M,RCH_A,CP11201,HU,2018-07,4.7
M,RCH_A,CP11201,HU,2018-08,7.9
M,RCH_A,CP11201,HU,2018-09,9.1
M,RCH_A,CP11201,HU,2018-10,3.0
M,RCH_A,CP11201,HU,2018-11,5.8
M,RCH_A,CP11201,HU,2018-12,7.1
M,RCH_A,CP11201,HU,2019-01,7.2
M,RCH_A,CP11201,HU,2019-02,4.4
M,RCH_A,CP11201,HU,2019-03,4.0
M,RCH_A,CP11201,HU,2019-04,4.2
M,RCH_A,CP11201,HU,2019-05,6.0
M,RCH_A,CP11201,HU,2019-06,4.3
M,RCH_A,CP11201,HU,2019-07,3.4
M,RCH_A,CP11201,HU,2019-08,4.6
M,RCH_A,CP11201,HU,2019-09,3.8
M,RCH_A,CP11201,HU,2019-10,6.0
M,RCH_A,CP11201,HU,2019-11,8.6
M,RCH_A,CP11201,HU,2019-12,7.1
M,RCH_A,CP11201,HU,2020-01,8.0
M,RCH_A,CP11201,HU,2020-02,8.7
M,RCH_A,CP11201,HU,2020-03,8.6
M,RCH_A,CP11201,HU,2020-04,7.1
M,RCH_A,CP11201,HU,2020-05,0.1
M,RCH_A,CP11201,HU,2020-06,1.1
M,RCH_A,CP11201,HU,2020-07,5.6
M,RCH_A,CP11201,HU,2020-08,5.6
M,RCH_A,CP11201,HU,2020-09,1.2
M,RCH_A,CP11201,HU,2020-10,1.1
M,RCH_A,CP11201,HU,2020-11,1.0
M,RCH_A,CP11201,HU,2020-12,0.9
M,RCH_A,CP11201,HU,2021-01,0.8
M,RCH_A,CP11201,HU,2021-02,0.8
M,RCH_A,CP11201,HU,2021-03,0.8
M,RCH_A,CP11201,HU,2021-04,0.7
M,RCH_A,CP11201,HU,2021-05,1.7
M,RCH_A,CP11201,HU,2021-06,6.6
M,RCH_A,CP11201,HU,2021-07,6.1
M,RCH_A,CP11201,HU,2021-08,8.5
M,RCH_A,CP11201,HU,2021-09,6.6
M,RCH_A,CP11201,HU,2021-10,3.6
M,RCH_A,CP11201,HU,2021-11,2.6
M,RCH_A,CP11201,HU,2021-12,4.6
M,RCH_A,CP11201,HU,2022-01,5.6
M,RCH_A,CP11201,HU,2022-02,6.7
M,RCH_A,CP11201,HU,2022-03,7.3
M,RCH_A,CP11201,HU,2022-04,5.9
M,RCH_A,CP11201,HU,2022-05,8.1
M,RCH_A,CP11201,HU,2022-06,9.3
M,RCH_A,CP11201,HU,2022-07,11.6
M,RCH_A,CP11201,HU,2022-08,11.1
M,RCH_A,CP11201,HU,2022-09,8.6
M,RCH_A,CP11201,HU,2022-10,10.9
M,RCH_A,CP11201,HU,2022-11,13.6
M,RCH_A,CP11201,HU,2022-12,21.0
M,RCH_A,CP11201,HU,2023-01,22.1
M,RCH_A,CP11201,HU,2023-02,23.9
M,RCH_A,CP11201,HU,2023-03,24.7
M,RCH_A,CP11201,HU,2023-04,28.1
M,RCH_A,CP11201,HU,2023-05,27.6
M,RCH_A,CP11201,HU,2023-06,23.9
M,RCH_A,CP11201,HU,2023-07,23.5
M,RCH_A,CP11201,HU,2023-08,23.1
M,RCH_A,CP11201,HU,2023-09,23.0
M,RCH_A,CP11201,HU,2023-10,18.6
M,RCH_A,CP11201,HU,2023-11,16.1
M,RCH_A,CP11201,HU,2023-12,10.5
M,RCH_A,CP11201,HU,2024-01,8.6
M,RCH_A,CP11201,HU,2024-02,6.6
M,RCH_A,CP11201,HU,2024-03,5.6
M,RCH_A,CP11201,HU,2024-04,2.6
M,RCH_A,CP11201,HU,2024-05,3.5
M,RCH_A,CP11201,HU,2024-06,3.9
M,RCH_A,CP11201,HU,2024-07,2.7
M,RCH_A,CP11201,HU,2024-08,3.0
M,RCH_A,CP11201,HU,2024-09,4.6
M,RCH_A,CP11201,HU,2024-10,6.5
M,RCH_A,CP11201,HU,2024-11,7.0
M,RCH_A,CP11201,HU,2024-12,5.6
M,RCH_A,CP11201,HU,2025-01,6.0
M,RCH_A,CP11201,HU,2025-02,5.3
M,RCH_A,CP11201,HU,2025-03,4.5
M,RCH_A,CP11201,HU,2025-04,8.1
M,RCH_A,CP11201,HU,2025-05,8.4
M,RCH_A,CP11201,HU,2025-06,7.3
M,RCH_A,CP11201,HU,2025-07,5.4
M,RCH_A,CP11201,HU,2025-08,3.4
M,RCH_A,CP11201,HU,2025-09,1.7
M,RCH_A,CP11201,HU,2025-10,5.6
M,RCH_A,CP11201,HU,2025-11,4.5
M,RCH_A,CP11201,HU,2025-12,9.8
M,RCH_A,CP11201,HU,2026-01,10.2
M,RCH_A,CP11201,HU,2026-02,10.3
M,RCH_A,CP11201,HU,2026-03,9.3
M,RCH_A,CP11201,HU,2026-04,5.7
M,RCH_A,CP11201,HU,2026-05,5.0
M,RCH_A,CP11201,HU,2026-06,4.4
M,RCH_A,CP11201,HU,2026-07,7.5
M,RCH_A,CP11201,IE,2015-01,5.1
M,RCH_A,CP11201,IE,2015-02,7.9
M,RCH_A,CP11201,IE,2015-03,5.2
M,RCH_A,CP11201,IE,2015-04,8.9
M,RCH_A,CP11201,IE,2015-05,8.2
M,RCH_A,CP11201,IE,2015-06,8.4
M,RCH_A,CP11201,IE,2015-07,9.5
M,RCH_A,CP11201,IE,2015-08,9.4
M,RCH_A,CP11201,IE,2015-09,8.9
M,RCH_A,CP11201,IE,2015-10,6.6
M,RCH_A,CP11201,IE,2015-11,5.6
M,RCH_A,CP11201,IE,2015-12,6.6
M,RCH_A,CP11201,IE,2016-01,6.3
M,RCH_A,CP11201,IE,2016-02,2.3
M,RCH_A,CP11201,IE,2016-03,7.6
M,RCH_A,CP11201,IE,2016-04,8.2
M,RCH_A,CP11201,IE,2016-05,8.9
M,RCH_A,CP11201,IE,2016-06,14.8
M,RCH_A,CP11201,IE,2016-07,13.3
M,RCH_A,CP11201,IE,2016-08,12.0
M,RCH_A,CP11201,IE,2016-09,9.5
M,RCH_A,CP11201,IE,2016-10,9.6
M,RCH_A,CP11201,IE,2016-11,8.0
M,RCH_A,CP11201,IE,2016-12,6.4
M,RCH_A,CP11201,IE,2017-01,7.5
M,RCH_A,CP11201,IE,2017-02,7.7
M,RCH_A,CP11201,IE,2017-03,7.9
M,RCH_A,CP11201,IE,2017-04,6.3
M,RCH_A,CP11201,IE,2017-05,5.3
M,RCH_A,CP11201,IE,2017-06,1.3
M,RCH_A,CP11201,IE,2017-07,3.7
M,RCH_A,CP11201,IE,2017-08,4.6
M,RCH_A,CP11201,IE,2017-09,5.6
M,RCH_A,CP11201,IE,2017-10,5.4
M,RCH_A,CP11201,IE,2017-11,5.7
M,RCH_A,CP11201,IE,2017-12,6.1
M,RCH_A,CP11201,IE,2018-01,2.4
M,RCH_A,CP11201,IE,2018-02,4.4
M,RCH_A,CP11201,IE,2018-03,3.4
M,RCH_A,CP11201,IE,2018-04,2.8
M,RCH_A,CP11201,IE,2018-05,2.6
M,RCH_A,CP11201,IE,2018-06,2.6
M,RCH_A,CP11201,IE,2018-07,-0.2
M,RCH_A,CP11201,IE,2018-08,-1.1
M,RCH_A,CP11201,IE,2018-09,-0.4
M,RCH_A,CP11201,IE,2018-10,-0.5
M,RCH_A,CP11201,IE,2018-11,-0.8
M,RCH_A,CP11201,IE,2018-12,-1.5
M,RCH_A,CP11201,IE,2019-01,2.0
M,RCH_A,CP11201,IE,2019-02,1.6
M,RCH_A,CP11201,IE,2019-03,3.2
M,RCH_A,CP11201,IE,2019-04,4.2
M,RCH_A,CP11201,IE,2019-05,3.8
M,RCH_A,CP11201,IE,2019-06,4.2
M,RCH_A,CP11201,IE,2019-07,1.1
M,RCH_A,CP11201,IE,2019-08,1.5
M,RCH_A,CP11201,IE,2019-09,3.1
M,RCH_A,CP11201,IE,2019-10,4.0
M,RCH_A,CP11201,IE,2019-11,4.5
M,RCH_A,CP11201,IE,2019-12,3.9
M,RCH_A,CP11201,IE,2020-01,3.2
M,RCH_A,CP11201,IE,2020-02,2.3
M,RCH_A,CP11201,IE,2020-03,-1.2
M,RCH_A,CP11201,IE,2020-04,-1.2
M,RCH_A,CP11201,IE,2020-05,-1.2
M,RCH_A,CP11201,IE,2020-06,-1.2
M,RCH_A,CP11201,IE,2020-07,-7.1
M,RCH_A,CP11201,IE,2020-08,-7.1
M,RCH_A,CP11201,IE,2020-09,-5.5
M,RCH_A,CP11201,IE,2020-10,-11.4
M,RCH_A,CP11201,IE,2020-11,-11.3
M,RCH_A,CP11201,IE,2020-12,-2.0
M,RCH_A,CP11201,IE,2021-01,-2.0
M,RCH_A,CP11201,IE,2021-02,-2.0
M,RCH_A,CP11201,IE,2021-03,-2.0
M,RCH_A,CP11201,IE,2021-04,-2.0
M,RCH_A,CP11201,IE,2021-05,-2.0
M,RCH_A,CP11201,IE,2021-06,-0.1
M,RCH_A,CP11201,IE,2021-07,13.0
M,RCH_A,CP11201,IE,2021-08,15.4
M,RCH_A,CP11201,IE,2021-09,9.8
M,RCH_A,CP11201,IE,2021-10,17.3
M,RCH_A,CP11201,IE,2021-11,21.8
M,RCH_A,CP11201,IE,2021-12,13.8
M,RCH_A,CP11201,IE,2022-01,12.8
M,RCH_A,CP11201,IE,2022-02,11.2
M,RCH_A,CP11201,IE,2022-03,13.7
M,RCH_A,CP11201,IE,2022-04,19.8
M,RCH_A,CP11201,IE,2022-05,21.8
M,RCH_A,CP11201,IE,2022-06,19.9
M,RCH_A,CP11201,IE,2022-07,21.6
M,RCH_A,CP11201,IE,2022-08,18.0
M,RCH_A,CP11201,IE,2022-09,20.8
M,RCH_A,CP11201,IE,2022-10,19.1
M,RCH_A,CP11201,IE,2022-11,17.8
M,RCH_A,CP11201,IE,2022-12,14.6
M,RCH_A,CP11201,IE,2023-01,11.9
M,RCH_A,CP11201,IE,2023-02,15.9
M,RCH_A,CP11201,IE,2023-03,19.0
M,RCH_A,CP11201,IE,2023-04,12.2
M,RCH_A,CP11201,IE,2023-05,14.8
M,RCH_A,CP11201,IE,2023-06,13.0
M,RCH_A,CP11201,IE,2023-07,6.2
M,RCH_A,CP11201,IE,2023-08,5.7
M,RCH_A,CP11201,IE,2023-09,6.4
M,RCH_A,CP11201,IE,2023-10,7.7
M,RCH_A,CP11201,IE,2023-11,5.6
M,RCH_A,CP11201,IE,2023-12,6.9
M,RCH_A,CP11201,IE,2024-01,6.8
M,RCH_A,CP11201,IE,2024-02,6.7
M,RCH_A,CP11201,IE,2024-03,5.4
M,RCH_A,CP11201,IE,2024-04,4.0
M,RCH_A,CP11201,IE,2024-05,4.9
M,RCH_A,CP11201,IE,2024-06,3.5
M,RCH_A,CP11201,IE,2024-07,2.1
M,RCH_A,CP11201,IE,2024-08,3.7
M,RCH_A,CP11201,IE,2024-09,2.3
M,RCH_A,CP11201,IE,2024-10,1.2
M,RCH_A,CP11201,IE,2024-11,-0.5
M,RCH_A,CP11201,IE,2024-12,0.0
M,RCH_A,CP11201,IE,2025-01,-1.3
M,RCH_A,CP11201,IE,2025-02,-4.2
M,RCH_A,CP11201,IE,2025-03,-3.3
M,RCH_A,CP11201,IE,2025-04,-0.4
M,RCH_A,CP11201,IE,2025-05,1.1
M,RCH_A,CP11201,IE,2025-06,-0.3
M,RCH_A,CP11201,IE,2025-07,1.1
M,RCH_A,CP11201,IE,2025-08,1.3
M,RCH_A,CP11201,IE,2025-09,3.2
M,RCH_A,CP11201,IE,2025-10,1.2
M,RCH_A,CP11201,IE,2025-11,2.3
M,RCH_A,CP11201,IE,2025-12,2.2
M,RCH_A,CP11201,IE,2026-01,1.1
M,RCH_A,CP11201,IE,2026-02,3.0
M,RCH_A,CP11201,IE,2026-03,0.7
M,RCH_A,CP11201,IE,2026-04,3.2
M,RCH_A,CP11201,IE,2026-05,-0.2
M,RCH_A,CP11201,IE,2026-06,-0.1
M,RCH_A,CP11201,IE,2026-07,3.8
M,RCH_A,CP11201,IT,2015-01,0.2
M,RCH_A,CP11201,IT,2015-02,0.8
M,RCH_A,CP11201,IT,2015-03,0.2
M,RCH_A,CP11201,IT,2015-04,1.0
M,RCH_A,CP11201,IT,2015-05,2.1
M,RCH_A,CP11201,IT,2015-06,3.6
M,RCH_A,CP11201,IT,2015-07,1.6
M,RCH_A,CP11201,IT,2015-08,2.4
M,RCH_A,CP11201,IT,2015-09,3.6
M,RCH_A,CP11201,IT,2015-10,6.5
M,RCH_A,CP11201,IT,2015-11,0.3
M,RCH_A,CP11201,IT,2015-12,0.8
M,RCH_A,CP11201,IT,2016-01,-0.3
M,RCH_A,CP11201,IT,2016-02,-0.2
M,RCH_A,CP11201,IT,2016-03,0.0
M,RCH_A,CP11201,IT,2016-04,0.1
M,RCH_A,CP11201,IT,2016-05,-1.5
M,RCH_A,CP11201,IT,2016-06,-2.2
M,RCH_A,CP11201,IT,2016-07,-0.4
M,RCH_A,CP11201,IT,2016-08,0.4
M,RCH_A,CP11201,IT,2016-09,-0.4
M,RCH_A,CP11201,IT,2016-10,-4.6
M,RCH_A,CP11201,IT,2016-11,-0.5
M,RCH_A,CP11201,IT,2016-12,0.2
M,RCH_A,CP11201,IT,2017-01,2.4
M,RCH_A,CP11201,IT,2017-02,2.5
M,RCH_A,CP11201,IT,2017-03,2.3
M,RCH_A,CP11201,IT,2017-04,4.6
M,RCH_A,CP11201,IT,2017-05,4.5
M,RCH_A,CP11201,IT,2017-06,5.3
M,RCH_A,CP11201,IT,2017-07,5.2
M,RCH_A,CP11201,IT,2017-08,5.0
M,RCH_A,CP11201,IT,2017-09,5.2
M,RCH_A,CP11201,IT,2017-10,3.7
M,RCH_A,CP11201,IT,2017-11,0.9
