table,table_name,cod,name,year,month,value
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2015,7,154.19
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2015,6,151.15
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2015,5,136.22
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2015,4,133.88
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2015,3,127.86
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2015,2,139.38
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2015,1,139.35
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2014,12,129.14
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2014,11,128.41
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2014,10,127.15
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2014,9,130.83
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2014,8,153.96
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2014,7,151.99
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2014,6,147.77
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2014,5,134.18
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2014,4,135.53
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2014,3,129.28
1990,tcpi_campsite,EOT8070,National. Normal tariff. Base Datum.,2014,2,139.43
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2026,7,6.58
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2026,6,0.64
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2026,5,1.57
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2026,4,3.01
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2026,3,2.7
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2026,2,2.38
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2026,1,4.0
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2025,12,5.42
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2025,11,0.62
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2025,10,1.38
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2025,9,4.44
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2025,8,2.06
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2025,7,4.19
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2025,6,6.44
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2025,5,1.93
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2025,4,4.24
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2025,3,-1.32
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2025,2,2.62
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2025,1,6.71
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2024,12,4.98
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2024,11,5.75
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2024,10,6.51
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2024,9,9.65
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2024,8,7.24
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2024,7,4.81
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2024,6,5.7
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2024,5,6.59
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2024,4,2.64
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2024,3,8.7
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2024,2,2.3
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2024,1,0.02
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2023,12,1.67
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2023,11,2.63
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2023,10,2.53
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2023,9,4.55
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2023,8,8.92
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2023,7,8.24
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2023,6,4.9
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2023,5,3.77
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2023,4,3.87
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2023,3,5.21
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2023,2,6.02
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2023,1,6.93
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2022,12,6.32
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2022,11,3.96
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2022,10,3.41
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2022,9,2.6
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2022,8,1.0
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2022,7,4.02
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2022,6,3.4
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2022,5,-1.21
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2022,4,-1.27
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2022,3,-0.63
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2022,2,0.03
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2022,1,3.34
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2021,12,2.04
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2021,11,-2.07
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2021,10,1.02
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2021,9,1.46
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2021,8,3.68
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2021,7,1.18
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2021,6,3.47
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2021,5,
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2021,4,-1.4
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2021,3,-7.1
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2021,2,-2.98
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2021,1,-1.57
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2020,12,0.26
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2020,11,-0.13
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2020,10,2.6
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2020,9,3.69
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2020,8,1.39
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2020,7,-0.22
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2020,6,1.12
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2020,5,
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2020,4,0.0
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2020,3,1.42
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2020,2,2.71
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2020,1,5.73
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2019,12,2.58
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2019,11,1.73
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2019,10,1.06
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2019,9,0.05
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2019,8,0.66
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2019,7,0.48
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2019,6,2.02
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2019,5,0.73
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2019,4,4.07
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2019,3,-2.23
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2019,2,2.19
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2019,1,1.78
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2018,12,4.45
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2018,11,2.53
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2018,10,1.3
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2018,9,2.56
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2018,8,3.33
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2018,7,3.59
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2018,6,2.05
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2018,5,2.37
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2018,4,-0.56
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2018,3,5.71
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2018,2,1.06
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2018,1,1.32
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2017,12,-0.57
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2017,11,0.17
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2017,10,1.21
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2017,9,2.24
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2017,8,2.0
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2017,7,1.61
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2017,6,1.78
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2017,5,2.41
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2017,4,4.47
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2017,3,-3.94
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2017,2,2.95
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2017,1,1.26
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2016,12,3.62
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2016,11,1.41
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2016,10,-0.77
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2016,9,0.8
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2016,8,3.46
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2016,7,4.6
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2016,6,1.44
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2016,5,-0.92
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2016,4,-1.85
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2016,3,6.32
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2016,2,-0.4
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2016,1,0.96
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2015,12,0.01
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2015,11,0.84
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2015,10,1.67
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2015,9,-0.41
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2015,8,0.42
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2015,7,1.45
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2015,6,2.29
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2015,5,1.52
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2015,4,-1.22
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2015,3,-1.1
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2015,2,-0.04
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2015,1,0.33
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2014,12,-1.97
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2014,11,-3.24
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2014,10,0.57
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2014,9,-1.76
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2014,8,0.62
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2014,7,1.41
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2014,6,1.54
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2014,5,-1.89
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2014,4,0.93
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2014,3,-3.04
1990,tcpi_campsite,EOT8071,National. Normal tariff. Interannual variation rate.,2014,2,1.54
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2026,7,142.21
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2026,6,183.08
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2026,5,117.65
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2026,4,149.03
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2026,3,210.41
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2026,2,187.71
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2026,1,164.91
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2025,12,169.7
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2025,11,176.13
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2025,10,198.16
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2025,9,154.1
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2025,8,132.98
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2025,7,119.15
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2025,6,166.64
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2025,5,116.49
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2025,4,156.38
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2025,3,198.55
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2025,2,178.86
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2025,1,168.1
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2024,12,170.59
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2024,11,175.13
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2024,10,199.94
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2024,9,151.15
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2024,8,125.06
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2024,7,108.45
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2024,6,164.51
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2024,5,106.67
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2024,4,143.08
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2024,3,197.7
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2024,2,166.25
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2024,1,154.94
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2023,12,163.58
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2023,11,170.89
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2023,10,188.2
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2023,9,143.22
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2023,8,122.4
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2023,7,106.45
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2023,6,165.86
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2023,5,103.67
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2023,4,137.55
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2023,3,192.4
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2023,2,157.91
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2023,1,148.83
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2022,12,151.6
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2022,11,159.31
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2022,10,183.12
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2022,9,134.93
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2022,8,117.1
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2022,7,99.5
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2022,6,158.57
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2022,5,100.39
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2022,4,131.5
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2022,3,186.21
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2022,2,156.9
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2022,1,144.94
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2021,12,140.75
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2021,11,149.76
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2021,10,170.95
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2021,9,131.23
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2021,8,107.42
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2021,7,92.9
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2021,6,156.6
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2021,5,
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2021,4,131.36
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2021,3,174.6
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2021,2,149.91
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2021,1,137.98
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2020,12,140.81
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2020,11,146.54
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2020,10,166.82
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2020,9,135.76
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2020,8,102.24
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2020,7,96.32
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2020,6,152.93
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2020,5,
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2020,4,140.65
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2020,3,157.35
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2020,2,141.33
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2020,1,131.17
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2019,12,139.72
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2019,11,148.4
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2019,10,170.3
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2019,9,128.22
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2019,8,93.89
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2019,7,96.91
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2019,6,148.19
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2019,5,167.8
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2019,4,140.65
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2019,3,158.74
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2019,2,141.08
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2019,1,134.38
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2018,12,134.86
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2018,11,142.12
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2018,10,158.77
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2018,9,126.38
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2018,8,93.93
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2018,7,96.62
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2018,6,146.0
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2018,5,161.8
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2018,4,137.87
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2018,3,158.9
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2018,2,143.57
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2018,1,131.1
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2017,12,137.14
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2017,11,141.54
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2017,10,155.11
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2017,9,126.95
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2017,8,94.36
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2017,7,95.19
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2017,6,150.58
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2017,5,160.89
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2017,4,142.02
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2017,3,155.86
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2017,2,141.34
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2017,1,132.2
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2016,12,132.63
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2016,11,139.93
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2016,10,153.33
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2016,9,125.37
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2016,8,90.04
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2016,7,93.22
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2016,6,140.96
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2016,5,154.76
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2016,4,134.84
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2016,3,151.12
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2016,2,141.56
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2016,1,130.02
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2015,12,135.51
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2015,11,133.41
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2015,10,142.4
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2015,9,123.24
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2015,8,112.09
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2015,7,92.21
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2015,6,145.89
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2015,5,158.86
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2015,4,146.95
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2015,3,150.57
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2015,2,143.76
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2015,1,126.2
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2014,12,133.61
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2014,11,129.95
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2014,10,140.2
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2014,9,119.55
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2014,8,114.3
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2014,7,90.65
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2014,6,142.83
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2014,5,154.22
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2014,4,147.43
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2014,3,152.22
1990,tcpi_campsite,EOT8072,National. . Base Datum.,2014,2,144.58
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2026,7,19.36
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2026,6,9.86
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2026,5,1.0
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2026,4,-4.7
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2026,3,5.98
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2026,2,4.95
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2026,1,-1.89
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2025,12,-0.52
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2025,11,0.57
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2025,10,-0.89
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2025,9,1.96
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2025,8,6.33
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2025,7,9.87
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2025,6,1.29
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2025,5,9.21
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2025,4,9.29
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2025,3,0.43
1990,tcpi_campsite,EOT8073,National. . Interannual variation rate.,2025,2,7.59
