event_date,engine_as_of,prior_basis,quarter,horizon_from_print,latest_printed_quarter,weight,revenue_musd,kernel_guide_musd,cushion_ratio,lambda_pct,lambda_variant,lambda_n,lambda_training_quarters,coefficient_cutoff,gbv_lag1_musd,gbv_lag2_musd,gbv_trailing4_growth,known_panel_n,knowable_from,unavailable_reason
2025-02-13,2025-02-14,PIT,2025Q2,2,2024Q4,0.5,2544.5647781247294,2488.0821912951815,1.0227012544148093,13.661395491824253,ex_covid,3,2022Q2|2023Q2|2024Q2,2025-02-13,19651.901237286333,17600.0,0.11658529757308694,18,2025-02-13,
2025-02-13,2025-02-14,PIT,2025Q2,2,2024Q4,0.6666666666666666,2591.2845019792826,2533.7648612370367,1.0227012544148093,13.661395491824253,ex_covid,3,2022Q2|2023Q2|2024Q2,2025-02-13,19651.901237286333,17600.0,0.11658529757308694,18,2025-02-13,
2025-02-13,2025-02-14,full_sample,2025Q1,1,2024Q4,0.33,2453.2345614896803,2410.082254879961,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,17600.0,20100.0,0.11658529757308694,18,2025-02-13,
2025-02-13,2025-02-14,full_sample,2025Q1,1,2024Q4,0.5,2399.1424894464576,2356.9416604143844,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,17600.0,20100.0,0.11658529757308694,18,2025-02-13,
2025-02-13,2025-02-14,full_sample,2025Q1,1,2024Q4,0.6666666666666666,2346.111046266828,2304.84303838931,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,17600.0,20100.0,0.11658529757308694,18,2025-02-13,
2025-02-13,2025-02-14,full_sample,2025Q2,2,2024Q4,0.33,2526.59437477905,2482.1516717247396,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,19651.901237286333,17600.0,0.11658529757308694,18,2025-02-13,
2025-02-13,2025-02-14,full_sample,2025Q2,2,2024Q4,0.5,2574.815013687199,2529.5241113502984,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,19651.901237286333,17600.0,0.11658529757308694,18,2025-02-13,
2025-02-13,2025-02-14,full_sample,2025Q2,2,2024Q4,0.6666666666666666,2622.090149871658,2575.967679610649,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,19651.901237286333,17600.0,0.11658529757308694,18,2025-02-13,
2025-05-01,2025-05-02,PIT,2025Q2,1,2025Q1,0.33,2715.475581909907,2660.9983404606746,1.0204724823089522,13.661395491824253,ex_covid,3,2022Q2|2023Q2|2024Q2,2025-05-01,24500.0,17600.0,0.10341529157942309,19,2025-05-01,
2025-05-01,2025-05-02,PIT,2025Q2,1,2025Q1,0.5,2875.7237510290056,2818.031647969875,1.0204724823089522,13.661395491824253,ex_covid,3,2022Q2|2023Q2|2024Q2,2025-05-01,24500.0,17600.0,0.10341529157942309,19,2025-05-01,
2025-05-01,2025-05-02,PIT,2025Q2,1,2025Q1,0.6666666666666666,3032.8297991849845,2971.9858710181106,1.0204724823089522,13.661395491824253,ex_covid,3,2022Q2|2023Q2|2024Q2,2025-05-01,24500.0,17600.0,0.10341529157942309,19,2025-05-01,
2025-05-01,2025-05-02,PIT,2025Q3,2,2025Q1,0.33,4375.073800190245,4287.302084119965,1.0204724823089522,17.26813368595456,ex_covid,2,2023Q3|2024Q3,2025-05-01,27033.674643695864,24500.0,0.10341529157942309,19,2025-05-01,
2025-05-01,2025-05-02,PIT,2025Q3,2,2025Q1,0.5,4449.451915379134,4360.188042809022,1.0204724823089522,17.26813368595456,ex_covid,2,2023Q3|2024Q3,2025-05-01,27033.674643695864,24500.0,0.10341529157942309,19,2025-05-01,
2025-05-01,2025-05-02,PIT,2025Q3,2,2025Q1,0.6666666666666666,4522.371636152557,4431.644865053197,1.0204724823089522,17.26813368595456,ex_covid,2,2023Q3|2024Q3,2025-05-01,27033.674643695864,24500.0,0.10341529157942309,19,2025-05-01,
2025-05-01,2025-05-02,full_sample,2025Q2,1,2025Q1,0.33,2747.75763529801,2699.424678544141,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,24500.0,17600.0,0.10341529157942309,19,2025-05-01,
2025-05-01,2025-05-02,full_sample,2025Q2,1,2025Q1,0.5,2909.9108629583493,2858.725636834239,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,24500.0,17600.0,0.10341529157942309,19,2025-05-01,
2025-05-01,2025-05-02,full_sample,2025Q2,1,2025Q1,0.6666666666666666,3068.884615566525,3014.9030469225704,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,24500.0,17600.0,0.10341529157942309,19,2025-05-01,
2025-05-01,2025-05-02,full_sample,2025Q3,2,2025Q1,0.33,4371.718591837649,4294.820220989721,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,27033.674643695864,24500.0,0.10341529157942309,19,2025-05-01,
2025-05-01,2025-05-02,full_sample,2025Q3,2,2025Q1,0.5,4446.039667057677,4367.833991202799,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,27033.674643695864,24500.0,0.10341529157942309,19,2025-05-01,
2025-05-01,2025-05-02,full_sample,2025Q3,2,2025Q1,0.6666666666666666,4518.903466293,4439.4161188626795,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,27033.674643695864,24500.0,0.10341529157942309,19,2025-05-01,
2025-08-06,2025-08-07,PIT,2025Q3,1,2025Q2,0.33,4173.707911895217,4093.4849930873274,1.0195977068300879,17.26813368595456,ex_covid,2,2023Q3|2024Q3,2025-08-06,23500.0,24500.0,0.10305102209409261,20,2025-08-06,
2025-08-06,2025-08-07,PIT,2025Q3,1,2025Q2,0.5,4144.352084629095,4064.6934147329694,1.0195977068300879,17.26813368595456,ex_covid,2,2023Q3|2024Q3,2025-08-06,23500.0,24500.0,0.10305102209409261,20,2025-08-06,
2025-08-06,2025-08-07,PIT,2025Q3,1,2025Q2,0.6666666666666666,4115.57186181917,4036.466377130657,1.0195977068300879,17.26813368595456,ex_covid,2,2023Q3|2024Q3,2025-08-06,23500.0,24500.0,0.10305102209409261,20,2025-08-06,
2025-08-06,2025-08-07,PIT,2025Q4,2,2025Q2,0.33,2907.92738694656,2852.034059577534,1.0195977068300879,11.967192717804592,ex_covid,3,2022Q4|2023Q4|2024Q4,2025-08-06,25921.699019211173,23500.0,0.10305102209409261,20,2025-08-06,
2025-08-06,2025-08-07,PIT,2025Q4,2,2025Q2,0.5,2957.194983021171,2900.354682255064,1.0195977068300879,11.967192717804592,ex_covid,3,2022Q4|2023Q4|2024Q4,2025-08-06,25921.699019211173,23500.0,0.10305102209409261,20,2025-08-06,
2025-08-06,2025-08-07,PIT,2025Q4,2,2025Q2,0.6666666666666666,3005.496547800202,2947.727841742838,1.0195977068300879,11.967192717804592,ex_covid,3,2022Q4|2023Q4|2024Q4,2025-08-06,25921.699019211173,23500.0,0.10305102209409261,20,2025-08-06,
2025-08-06,2025-08-07,full_sample,2025Q3,1,2025Q2,0.33,4170.507129397177,4097.148060847088,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,23500.0,24500.0,0.10305102209409261,20,2025-08-06,
2025-08-06,2025-08-07,full_sample,2025Q3,1,2025Q2,0.5,4141.173814875145,4068.3307182594176,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,23500.0,24500.0,0.10305102209409261,20,2025-08-06,
2025-08-06,2025-08-07,full_sample,2025Q3,1,2025Q2,0.6666666666666666,4112.415663382956,4040.0784216048382,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,23500.0,24500.0,0.10305102209409261,20,2025-08-06,
2025-08-06,2025-08-07,full_sample,2025Q4,2,2025Q2,0.33,2925.708108399848,2874.245009303629,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,25921.699019211173,23500.0,0.10305102209409261,20,2025-08-06,
2025-08-06,2025-08-07,full_sample,2025Q4,2,2025Q2,0.5,2975.2769545697706,2922.9419412743177,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,25921.699019211173,23500.0,0.10305102209409261,20,2025-08-06,
2025-08-06,2025-08-07,full_sample,2025Q4,2,2025Q2,0.6666666666666666,3023.8738625794986,2970.6840314416595,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,25921.699019211173,23500.0,0.10305102209409261,20,2025-08-06,
2025-11-06,2025-11-07,PIT,2025Q4,1,2025Q3,0.33,2788.595247102826,2735.005946549482,1.0195938515676548,11.967192717804592,ex_covid,3,2022Q4|2023Q4|2024Q4,2025-11-06,22900.0,23500.0,0.11328672880643254,21,2025-11-06,
2025-11-06,2025-11-07,PIT,2025Q4,1,2025Q3,0.5,2776.3887105306653,2723.0339867800185,1.0195938515676548,11.967192717804592,ex_covid,3,2022Q4|2023Q4|2024Q4,2025-11-06,22900.0,23500.0,0.11328672880643254,21,2025-11-06,
2025-11-06,2025-11-07,PIT,2025Q4,1,2025Q3,0.6666666666666666,2764.4215178128607,2711.2967713197595,1.0195938515676548,11.967192717804592,ex_covid,3,2022Q4|2023Q4|2024Q4,2025-11-06,22900.0,23500.0,0.11328672880643254,21,2025-11-06,
2025-11-06,2025-11-07,PIT,2026Q1,2,2025Q3,0.33,3021.998395338464,2963.9237140279483,1.0195938515676548,12.72093231585058,ex_covid,3,2023Q1|2024Q1|2025Q1,2025-11-06,25494.266089667304,22900.0,0.11328672880643254,21,2025-11-06,
2025-11-06,2025-11-07,PIT,2026Q1,2,2025Q3,0.5,3078.1009170096036,3018.948096123702,1.0195938515676548,12.72093231585058,ex_covid,3,2023Q1|2024Q1|2025Q1,2025-11-06,25494.266089667304,22900.0,0.11328672880643254,21,2025-11-06,
2025-11-06,2025-11-07,PIT,2026Q1,2,2025Q3,0.6666666666666666,3133.1033892362107,3072.8935687665967,1.0195938515676548,12.72093231585058,ex_covid,3,2023Q1|2024Q1|2025Q1,2025-11-06,25494.266089667304,22900.0,0.11328672880643254,21,2025-11-06,
2025-11-06,2025-11-07,full_sample,2025Q4,1,2025Q3,0.33,2805.6463040024146,2756.2950876738705,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,22900.0,23500.0,0.11328672880643254,21,2025-11-06,
2025-11-06,2025-11-07,full_sample,2025Q4,1,2025Q3,0.5,2793.3651297251754,2744.2299388049873,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,22900.0,23500.0,0.11328672880643254,21,2025-11-06,
2025-11-06,2025-11-07,full_sample,2025Q4,1,2025Q3,0.6666666666666666,2781.324762786704,2732.4013614825512,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,22900.0,23500.0,0.11328672880643254,21,2025-11-06,
2025-11-06,2025-11-07,full_sample,2026Q1,2,2025Q3,0.33,3023.56963553627,2970.385155741044,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,25494.266089667304,22900.0,0.11328672880643254,21,2025-11-06,
2025-11-06,2025-11-07,full_sample,2026Q1,2,2025Q3,0.5,3079.7013268248993,3025.5294926237666,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,25494.266089667304,22900.0,0.11328672880643254,21,2025-11-06,
2025-11-06,2025-11-07,full_sample,2026Q1,2,2025Q3,0.6666666666666666,3134.732396715712,3079.5925679989846,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,25494.266089667304,22900.0,0.11328672880643254,21,2025-11-06,
2026-02-12,2026-02-13,PIT,2026Q1,1,2025Q4,0.33,2808.1458087240158,2754.1807989587332,1.0195938515676548,12.72093231585058,ex_covid,3,2023Q1|2024Q1|2025Q1,2026-02-12,20400.0,22900.0,0.11918848833722434,22,2026-02-12,
2026-02-12,2026-02-13,PIT,2026Q1,1,2025Q4,0.5,2754.0818463816504,2701.155800564284,1.0195938515676548,12.72093231585058,ex_covid,3,2023Q1|2024Q1|2025Q1,2026-02-12,20400.0,22900.0,0.11918848833722434,22,2026-02-12,
2026-02-12,2026-02-13,PIT,2026Q1,1,2025Q4,0.6666666666666666,2701.0779617322737,2649.170508020707,1.0195938515676548,12.72093231585058,ex_covid,3,2023Q1|2024Q1|2025Q1,2026-02-12,20400.0,22900.0,0.11918848833722434,22,2026-02-12,
2026-02-12,2026-02-13,PIT,2026Q2,2,2025Q4,0.33,2911.6234273933146,2855.669856106537,1.0195938515676548,13.732533105354676,ex_covid,4,2022Q2|2023Q2|2024Q2|2025Q2,2026-02-12,22831.445162079377,20400.0,0.11918848833722434,22,2026-02-12,
2026-02-12,2026-02-13,PIT,2026Q2,2,2025Q4,0.5,2968.3862594029015,2911.3418591519776,1.0195938515676548,13.732533105354676,ex_covid,4,2022Q2|2023Q2|2024Q2|2025Q2,2026-02-12,22831.445162079377,20400.0,0.11918848833722434,22,2026-02-12,
2026-02-12,2026-02-13,PIT,2026Q2,2,2025Q4,0.6666666666666666,3024.0360947064178,2965.922254294566,1.0195938515676548,13.732533105354676,ex_covid,4,2022Q2|2023Q2|2024Q2|2025Q2,2026-02-12,22831.445162079377,20400.0,0.11918848833722434,22,2026-02-12,
2026-02-12,2026-02-13,full_sample,2026Q1,1,2025Q4,0.33,2809.6058596567937,2760.1849948884637,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,20400.0,22900.0,0.11918848833722434,22,2026-02-12,
2026-02-12,2026-02-13,full_sample,2026Q1,1,2025Q4,0.5,2755.513787613571,2707.0444004228875,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,20400.0,22900.0,0.11918848833722434,22,2026-02-12,
2026-02-12,2026-02-13,full_sample,2026Q1,1,2025Q4,0.6666666666666666,2702.4823444339413,2654.945778397813,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,20400.0,22900.0,0.11918848833722434,22,2026-02-12,
2026-02-12,2026-02-13,full_sample,2026Q2,2,2025Q4,0.33,2930.975148313144,2879.419402176633,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,22831.445162079377,20400.0,0.11918848833722434,22,2026-02-12,
2026-02-12,2026-02-13,full_sample,2026Q2,2,2025Q4,0.5,2988.1152469957947,2935.5544086040345,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,22831.445162079377,20400.0,0.11918848833722434,22,2026-02-12,
2026-02-12,2026-02-13,full_sample,2026Q2,2,2025Q4,0.6666666666666666,3044.1349515866286,2990.5887286308985,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,22831.445162079377,20400.0,0.11918848833722434,22,2026-02-12,
2026-05-07,2026-05-08,PIT,2026Q2,1,2026Q1,0.33,3200.2295148718536,3138.729710807307,1.0195938515676548,13.732533105354676,ex_covid,4,2022Q2|2023Q2|2024Q2|2025Q2,2026-05-07,29200.0,20400.0,0.14968042310239682,23,2026-05-07,
2026-05-07,2026-05-08,PIT,2026Q2,1,2026Q1,0.5,3405.66821012796,3340.220426880416,1.0195938515676548,13.732533105354676,ex_covid,4,2022Q2|2023Q2|2024Q2|2025Q2,2026-05-07,29200.0,20400.0,0.14968042310239682,23,2026-05-07,
2026-05-07,2026-05-08,PIT,2026Q2,1,2026Q1,0.6666666666666666,3607.0786956731613,3537.7603445991504,1.0195938515676548,13.732533105354676,ex_covid,4,2022Q2|2023Q2|2024Q2|2025Q2,2026-05-07,29200.0,20400.0,0.14968042310239682,23,2026-05-07,
2026-05-07,2026-05-08,PIT,2026Q3,2,2026Q1,0.33,5282.540520441409,5181.024299351503,1.0195938515676548,17.239361851242432,ex_covid,3,2023Q3|2024Q3|2025Q3,2026-05-07,33570.66835458999,29200.0,0.14968042310239682,23,2026-05-07,
2026-05-07,2026-05-08,PIT,2026Q3,2,2026Q1,0.5,5410.631327045546,5306.653545160698,1.0195938515676548,17.239361851242432,ex_covid,3,2023Q3|2024Q3|2025Q3,2026-05-07,33570.66835458999,29200.0,0.14968042310239682,23,2026-05-07,
2026-05-07,2026-05-08,PIT,2026Q3,2,2026Q1,0.6666666666666666,5536.210549206464,5429.819472424614,1.0195938515676548,17.239361851242432,ex_covid,3,2023Q3|2024Q3|2025Q3,2026-05-07,33570.66835458999,29200.0,0.14968042310239682,23,2026-05-07,
2026-05-07,2026-05-08,full_sample,2026Q2,1,2026Q1,0.33,3221.499418070374,3164.8333606073684,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,29200.0,20400.0,0.14968042310239682,23,2026-05-07,
2026-05-07,2026-05-08,full_sample,2026Q2,1,2026Q1,0.5,3428.3035345067487,3367.999800165754,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,29200.0,20400.0,0.14968042310239682,23,2026-05-07,
2026-05-07,2026-05-08,full_sample,2026Q2,1,2026Q1,0.6666666666666666,3631.0526682679,3567.1825840465244,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,29200.0,20400.0,0.14968042310239682,23,2026-05-07,
2026-05-07,2026-05-08,full_sample,2026Q3,2,2026Q1,0.33,5287.298979904984,5194.295583368955,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,33570.66835458999,29200.0,0.14968042310239682,23,2026-05-07,
2026-05-07,2026-05-08,full_sample,2026Q3,2,2026Q1,0.5,5415.5051694216645,5320.246630680265,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,33570.66835458999,29200.0,0.14968042310239682,23,2026-05-07,
2026-05-07,2026-05-08,full_sample,2026Q3,2,2026Q1,0.6666666666666666,5541.197512085078,5443.728049612924,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,33570.66835458999,29200.0,0.14968042310239682,23,2026-05-07,
