check,passed,max_abs_error
realized_conditional_matrix:W2:2026Q1:dollars,True,2.2737367544323206e-13
realized_conditional_matrix:W2:2026Q1:backward,True,1.1102230246251565e-16
realized_conditional_matrix:W2:2026Q1:actual-revenue-share,True,1.1102230246251565e-16
realized_conditional_matrix:W2:2026Q1:forward,True,6.938893903907228e-17
realized_conditional_matrix:W2:2026Q1:residual,True,4.547473508864641e-13
realized_conditional_matrix:W2:2026Q1:share-plus-residual,True,0.0
realized_conditional_matrix:W2:2026Q1:nonnegative,True,0.0
realized_conditional_matrix:W2:2026Q2:lags,True,0.0
realized_conditional_matrix:W2:2026Q2:booking-denominators,True,0.0
realized_conditional_matrix:W2:2026Q2:dollars,True,2.2737367544323206e-13
realized_conditional_matrix:W2:2026Q2:backward,True,0.0
realized_conditional_matrix:W2:2026Q2:actual-revenue-share,True,0.0
realized_conditional_matrix:W2:2026Q2:forward,True,5.551115123125783e-17
realized_conditional_matrix:W2:2026Q2:residual,True,0.0
realized_conditional_matrix:W2:2026Q2:share-plus-residual,True,0.0
realized_conditional_matrix:W2:2026Q2:nonnegative,True,0.0
covariance-total:W1:1:diagonal,True,2.1827872842550278e-11
covariance-total:W1:1:off_diagonal,True,1.4551915228366852e-11
covariance-total:W1:1:direct_total_variance,True,5.820766091346741e-11
covariance:W1:1:same_quarter:same_quarter,True,0.0
covariance:W1:1:same_quarter:one_earlier,True,1.1368683772161603e-13
covariance:W1:1:same_quarter:two_earlier,True,0.0
covariance:W1:1:same_quarter:older_finite_tail,True,0.0
temporal:W1:1:same_quarter:backward_share,True,1.1102230246251565e-15
temporal:W1:1:same_quarter:effective_coefficient_sum,True,6.286637876939949e-15
covariance:W1:1:one_earlier:same_quarter,True,1.1368683772161603e-13
covariance:W1:1:one_earlier:one_earlier,True,6.217248937900877e-15
covariance:W1:1:one_earlier:two_earlier,True,2.2737367544323206e-13
covariance:W1:1:one_earlier:older_finite_tail,True,0.0
temporal:W1:1:one_earlier:backward_share,True,3.6637359812630166e-15
temporal:W1:1:one_earlier:effective_coefficient_sum,True,7.896461262646426e-15
covariance:W1:1:two_earlier:same_quarter,True,0.0
covariance:W1:1:two_earlier:one_earlier,True,2.2737367544323206e-13
covariance:W1:1:two_earlier:two_earlier,True,0.0
covariance:W1:1:two_earlier:older_finite_tail,True,0.0
temporal:W1:1:two_earlier:backward_share,True,0.0
temporal:W1:1:two_earlier:effective_coefficient_sum,True,4.440892098500626e-15
covariance:W1:1:older_finite_tail:same_quarter,True,0.0
covariance:W1:1:older_finite_tail:one_earlier,True,0.0
covariance:W1:1:older_finite_tail:two_earlier,True,0.0
covariance:W1:1:older_finite_tail:older_finite_tail,True,0.0
temporal:W1:1:older_finite_tail:backward_share,True,0.0
temporal:W1:1:older_finite_tail:effective_coefficient_sum,True,0.0
covariance-total:W1:2:diagonal,True,2.9103830456733704e-11
covariance-total:W1:2:off_diagonal,True,1.4551915228366852e-11
covariance-total:W1:2:direct_total_variance,True,2.0372681319713593e-10
covariance:W1:2:same_quarter:same_quarter,True,0.0
covariance:W1:2:same_quarter:one_earlier,True,0.0
covariance:W1:2:same_quarter:two_earlier,True,1.4551915228366852e-11
covariance:W1:2:same_quarter:older_finite_tail,True,0.0
temporal:W1:2:same_quarter:backward_share,True,1.4210854715202004e-14
temporal:W1:2:same_quarter:effective_coefficient_sum,True,4.440892098500626e-15
covariance:W1:2:one_earlier:same_quarter,True,0.0
covariance:W1:2:one_earlier:one_earlier,True,0.0
covariance:W1:2:one_earlier:two_earlier,True,4.547473508864641e-13
covariance:W1:2:one_earlier:older_finite_tail,True,0.0
temporal:W1:2:one_earlier:backward_share,True,6.8833827526759706e-15
temporal:W1:2:one_earlier:effective_coefficient_sum,True,7.607629803896288e-15
covariance:W1:2:two_earlier:same_quarter,True,1.4551915228366852e-11
covariance:W1:2:two_earlier:one_earlier,True,4.547473508864641e-13
covariance:W1:2:two_earlier:two_earlier,True,2.9103830456733704e-11
covariance:W1:2:two_earlier:older_finite_tail,True,0.0
temporal:W1:2:two_earlier:backward_share,True,5.551115123125783e-17
temporal:W1:2:two_earlier:effective_coefficient_sum,True,7.105427357601002e-15
covariance:W1:2:older_finite_tail:same_quarter,True,0.0
covariance:W1:2:older_finite_tail:one_earlier,True,0.0
covariance:W1:2:older_finite_tail:two_earlier,True,0.0
covariance:W1:2:older_finite_tail:older_finite_tail,True,0.0
temporal:W1:2:older_finite_tail:backward_share,True,0.0
temporal:W1:2:older_finite_tail:effective_coefficient_sum,True,0.0
covariance-total:W1:3:diagonal,True,4.3655745685100555e-11
covariance-total:W1:3:off_diagonal,True,1.4551915228366852e-11
covariance-total:W1:3:direct_total_variance,True,1.4551915228366852e-11
covariance:W1:3:same_quarter:same_quarter,True,3.637978807091713e-11
covariance:W1:3:same_quarter:one_earlier,True,9.094947017729282e-13
covariance:W1:3:same_quarter:two_earlier,True,2.1827872842550278e-11
covariance:W1:3:same_quarter:older_finite_tail,True,0.0
temporal:W1:3:same_quarter:backward_share,True,7.105427357601002e-15
temporal:W1:3:same_quarter:effective_coefficient_sum,True,5.329070518200751e-15
covariance:W1:3:one_earlier:same_quarter,True,9.094947017729282e-13
covariance:W1:3:one_earlier:one_earlier,True,2.3092638912203256e-14
covariance:W1:3:one_earlier:two_earlier,True,6.821210263296962e-13
covariance:W1:3:one_earlier:older_finite_tail,True,0.0
temporal:W1:3:one_earlier:backward_share,True,4.3298697960381105e-15
temporal:W1:3:one_earlier:effective_coefficient_sum,True,4.440892098500626e-15
covariance:W1:3:two_earlier:same_quarter,True,2.1827872842550278e-11
covariance:W1:3:two_earlier:one_earlier,True,6.821210263296962e-13
covariance:W1:3:two_earlier:two_earlier,True,0.0
covariance:W1:3:two_earlier:older_finite_tail,True,0.0
temporal:W1:3:two_earlier:backward_share,True,0.0
temporal:W1:3:two_earlier:effective_coefficient_sum,True,7.105427357601002e-15
covariance:W1:3:older_finite_tail:same_quarter,True,0.0
covariance:W1:3:older_finite_tail:one_earlier,True,0.0
covariance:W1:3:older_finite_tail:two_earlier,True,0.0
covariance:W1:3:older_finite_tail:older_finite_tail,True,0.0
temporal:W1:3:older_finite_tail:backward_share,True,0.0
temporal:W1:3:older_finite_tail:effective_coefficient_sum,True,0.0
covariance-total:W1:4:diagonal,True,0.0
covariance-total:W1:4:off_diagonal,True,0.0
covariance-total:W1:4:direct_total_variance,True,0.0
covariance:W1:4:same_quarter:same_quarter,True,0.0
covariance:W1:4:same_quarter:one_earlier,True,0.0
covariance:W1:4:same_quarter:two_earlier,True,3.637978807091713e-12
covariance:W1:4:same_quarter:older_finite_tail,True,0.0
temporal:W1:4:same_quarter:backward_share,True,1.1102230246251565e-15
temporal:W1:4:same_quarter:effective_coefficient_sum,True,3.552713678800501e-15
covariance:W1:4:one_earlier:same_quarter,True,0.0
covariance:W1:4:one_earlier:one_earlier,True,2.6645352591003757e-15
covariance:W1:4:one_earlier:two_earlier,True,5.684341886080802e-14
covariance:W1:4:one_earlier:older_finite_tail,True,0.0
temporal:W1:4:one_earlier:backward_share,True,3.552713678800501e-15
temporal:W1:4:one_earlier:effective_coefficient_sum,True,5.2735593669694936e-15
covariance:W1:4:two_earlier:same_quarter,True,3.637978807091713e-12
covariance:W1:4:two_earlier:one_earlier,True,5.684341886080802e-14
covariance:W1:4:two_earlier:two_earlier,True,3.637978807091713e-12
covariance:W1:4:two_earlier:older_finite_tail,True,0.0
temporal:W1:4:two_earlier:backward_share,True,0.0
temporal:W1:4:two_earlier:effective_coefficient_sum,True,3.552713678800501e-15
covariance:W1:4:older_finite_tail:same_quarter,True,0.0
covariance:W1:4:older_finite_tail:one_earlier,True,0.0
covariance:W1:4:older_finite_tail:two_earlier,True,0.0
covariance:W1:4:older_finite_tail:older_finite_tail,True,0.0
temporal:W1:4:older_finite_tail:backward_share,True,0.0
temporal:W1:4:older_finite_tail:effective_coefficient_sum,True,0.0
covariance-total:W2:1:diagonal,True,7.275957614183426e-12
covariance-total:W2:1:off_diagonal,True,7.275957614183426e-12
covariance-total:W2:1:direct_total_variance,True,0.0
covariance:W2:1:same_quarter:same_quarter,True,3.2741809263825417e-11
covariance:W2:1:same_quarter:one_earlier,True,0.0
covariance:W2:1:same_quarter:two_earlier,True,3.637978807091713e-12
covariance:W2:1:same_quarter:older_finite_tail,True,0.0
temporal:W2:1:same_quarter:backward_share,True,4.440892098500626e-16
temporal:W2:1:same_quarter:effective_coefficient_sum,True,1.762479051592436e-15
covariance:W2:1:one_earlier:same_quarter,True,0.0
covariance:W2:1:one_earlier:one_earlier,True,0.0
covariance:W2:1:one_earlier:two_earlier,True,0.0
covariance:W2:1:one_earlier:older_finite_tail,True,0.0
temporal:W2:1:one_earlier:backward_share,True,0.0
temporal:W2:1:one_earlier:effective_coefficient_sum,True,0.0
covariance:W2:1:two_earlier:same_quarter,True,3.637978807091713e-12
covariance:W2:1:two_earlier:one_earlier,True,0.0
covariance:W2:1:two_earlier:two_earlier,True,2.9103830456733704e-11
covariance:W2:1:two_earlier:older_finite_tail,True,0.0
temporal:W2:1:two_earlier:backward_share,True,0.0
temporal:W2:1:two_earlier:effective_coefficient_sum,True,7.16093850883226e-15
covariance:W2:1:older_finite_tail:same_quarter,True,0.0
covariance:W2:1:older_finite_tail:one_earlier,True,0.0
covariance:W2:1:older_finite_tail:two_earlier,True,0.0
covariance:W2:1:older_finite_tail:older_finite_tail,True,0.0
temporal:W2:1:older_finite_tail:backward_share,True,0.0
temporal:W2:1:older_finite_tail:effective_coefficient_sum,True,0.0
covariance-total:W2:2:diagonal,True,5.820766091346741e-11
covariance-total:W2:2:off_diagonal,True,4.3655745685100555e-11
covariance-total:W2:2:direct_total_variance,True,2.0372681319713593e-10
covariance:W2:2:same_quarter:same_quarter,True,5.093170329928398e-11
covariance:W2:2:same_quarter:one_earlier,True,0.0
covariance:W2:2:same_quarter:two_earlier,True,2.1827872842550278e-11
covariance:W2:2:same_quarter:older_finite_tail,True,0.0
temporal:W2:2:same_quarter:backward_share,True,5.551115123125783e-17
temporal:W2:2:same_quarter:effective_coefficient_sum,True,5.329070518200751e-15
covariance:W2:2:one_earlier:same_quarter,True,0.0
covariance:W2:2:one_earlier:one_earlier,True,0.0
covariance:W2:2:one_earlier:two_earlier,True,0.0
covariance:W2:2:one_earlier:older_finite_tail,True,0.0
temporal:W2:2:one_earlier:backward_share,True,0.0
temporal:W2:2:one_earlier:effective_coefficient_sum,True,0.0
covariance:W2:2:two_earlier:same_quarter,True,2.1827872842550278e-11
covariance:W2:2:two_earlier:one_earlier,True,0.0
covariance:W2:2:two_earlier:two_earlier,True,0.0
covariance:W2:2:two_earlier:older_finite_tail,True,0.0
temporal:W2:2:two_earlier:backward_share,True,7.105427357601002e-15
temporal:W2:2:two_earlier:effective_coefficient_sum,True,1.0658141036401503e-14
covariance:W2:2:older_finite_tail:same_quarter,True,0.0
covariance:W2:2:older_finite_tail:one_earlier,True,0.0
covariance:W2:2:older_finite_tail:two_earlier,True,0.0
covariance:W2:2:older_finite_tail:older_finite_tail,True,0.0
temporal:W2:2:older_finite_tail:backward_share,True,0.0
temporal:W2:2:older_finite_tail:effective_coefficient_sum,True,0.0
covariance-total:W2:3:diagonal,True,4.3655745685100555e-11
covariance-total:W2:3:off_diagonal,True,2.9103830456733704e-11
covariance-total:W2:3:direct_total_variance,True,0.0
covariance:W2:3:same_quarter:same_quarter,True,4.729372449219227e-11
covariance:W2:3:same_quarter:one_earlier,True,0.0
covariance:W2:3:same_quarter:two_earlier,True,1.6370904631912708e-11
covariance:W2:3:same_quarter:older_finite_tail,True,0.0
temporal:W2:3:same_quarter:backward_share,True,1.4210854715202004e-14
temporal:W2:3:same_quarter:effective_coefficient_sum,True,1.8084492237058214e-15
covariance:W2:3:one_earlier:same_quarter,True,0.0
covariance:W2:3:one_earlier:one_earlier,True,0.0
covariance:W2:3:one_earlier:two_earlier,True,0.0
covariance:W2:3:one_earlier:older_finite_tail,True,0.0
temporal:W2:3:one_earlier:backward_share,True,0.0
temporal:W2:3:one_earlier:effective_coefficient_sum,True,0.0
covariance:W2:3:two_earlier:same_quarter,True,1.6370904631912708e-11
covariance:W2:3:two_earlier:one_earlier,True,0.0
covariance:W2:3:two_earlier:two_earlier,True,0.0
covariance:W2:3:two_earlier:older_finite_tail,True,0.0
temporal:W2:3:two_earlier:backward_share,True,7.105427357601002e-15
temporal:W2:3:two_earlier:effective_coefficient_sum,True,5.329070518200751e-15
covariance:W2:3:older_finite_tail:same_quarter,True,0.0
covariance:W2:3:older_finite_tail:one_earlier,True,0.0
covariance:W2:3:older_finite_tail:two_earlier,True,0.0
covariance:W2:3:older_finite_tail:older_finite_tail,True,0.0
temporal:W2:3:older_finite_tail:backward_share,True,0.0
temporal:W2:3:older_finite_tail:effective_coefficient_sum,True,0.0
covariance-total:W2:4:diagonal,True,0.0
covariance-total:W2:4:off_diagonal,True,0.0
covariance-total:W2:4:direct_total_variance,True,0.0
covariance:W2:4:same_quarter:same_quarter,True,0.0
covariance:W2:4:same_quarter:one_earlier,True,0.0
covariance:W2:4:same_quarter:two_earlier,True,0.0
covariance:W2:4:same_quarter:older_finite_tail,True,0.0
temporal:W2:4:same_quarter:backward_share,True,0.0
temporal:W2:4:same_quarter:effective_coefficient_sum,True,1.7763568394002505e-15
covariance:W2:4:one_earlier:same_quarter,True,0.0
covariance:W2:4:one_earlier:one_earlier,True,0.0
covariance:W2:4:one_earlier:two_earlier,True,0.0
covariance:W2:4:one_earlier:older_finite_tail,True,0.0
temporal:W2:4:one_earlier:backward_share,True,0.0
temporal:W2:4:one_earlier:effective_coefficient_sum,True,0.0
covariance:W2:4:two_earlier:same_quarter,True,0.0
covariance:W2:4:two_earlier:one_earlier,True,0.0
covariance:W2:4:two_earlier:two_earlier,True,1.8189894035458565e-12
covariance:W2:4:two_earlier:older_finite_tail,True,0.0
temporal:W2:4:two_earlier:backward_share,True,7.105427357601002e-15
temporal:W2:4:two_earlier:effective_coefficient_sum,True,4.3576253716537394e-15
covariance:W2:4:older_finite_tail:same_quarter,True,0.0
covariance:W2:4:older_finite_tail:one_earlier,True,0.0
covariance:W2:4:older_finite_tail:two_earlier,True,0.0
covariance:W2:4:older_finite_tail:older_finite_tail,True,0.0
temporal:W2:4:older_finite_tail:backward_share,True,0.0
temporal:W2:4:older_finite_tail:effective_coefficient_sum,True,0.0
nearfit:W1:2023Q1:same_quarter,True,1.7763568394002505e-15
nearfit:W1:2023Q1:one_earlier,True,7.105427357601002e-15
nearfit:W1:2023Q1:two_earlier,True,0.0
nearfit:W1:2023Q1:older_finite_tail,True,0.0
nearfit:W1:2023Q2:same_quarter,True,2.220446049250313e-16
nearfit:W1:2023Q2:one_earlier,True,0.0
nearfit:W1:2023Q2:two_earlier,True,4.440892098500626e-16
nearfit:W1:2023Q2:older_finite_tail,True,0.0
nearfit:W1:2023Q3:same_quarter,True,7.105427357601002e-15
nearfit:W1:2023Q3:one_earlier,True,0.0
nearfit:W1:2023Q3:two_earlier,True,1.7763568394002505e-15
nearfit:W1:2023Q3:older_finite_tail,True,4.440892098500626e-16
nearfit:W1:2023Q4:same_quarter,True,0.0
nearfit:W1:2023Q4:one_earlier,True,0.0
nearfit:W1:2023Q4:two_earlier,True,1.7763568394002505e-15
nearfit:W1:2023Q4:older_finite_tail,True,4.440892098500626e-16
nearfit:W1:2024Q1:same_quarter,True,0.0
nearfit:W1:2024Q1:one_earlier,True,0.0
nearfit:W1:2024Q1:two_earlier,True,0.0
nearfit:W1:2024Q1:older_finite_tail,True,0.0
nearfit:W1:2024Q2:same_quarter,True,0.0
nearfit:W1:2024Q2:one_earlier,True,0.0
nearfit:W1:2024Q2:two_earlier,True,3.552713678800501e-15
nearfit:W1:2024Q2:older_finite_tail,True,3.552713678800501e-15
nearfit:W1:2024Q3:same_quarter,True,7.105427357601002e-15
nearfit:W1:2024Q3:one_earlier,True,7.105427357601002e-15
nearfit:W1:2024Q3:two_earlier,True,1.7763568394002505e-15
nearfit:W1:2024Q3:older_finite_tail,True,0.0
nearfit:W1:2024Q4:same_quarter,True,7.105427357601002e-15
nearfit:W1:2024Q4:one_earlier,True,7.105427357601002e-15
nearfit:W1:2024Q4:two_earlier,True,0.0
nearfit:W1:2024Q4:older_finite_tail,True,3.552713678800501e-15
nearfit:W1:2025Q1:same_quarter,True,1.7763568394002505e-15
nearfit:W1:2025Q1:one_earlier,True,0.0
nearfit:W1:2025Q1:two_earlier,True,0.0
nearfit:W1:2025Q1:older_finite_tail,True,3.552713678800501e-15
nearfit:W1:2025Q2:same_quarter,True,1.7763568394002505e-15
nearfit:W1:2025Q2:one_earlier,True,0.0
nearfit:W1:2025Q2:two_earlier,True,0.0
nearfit:W1:2025Q2:older_finite_tail,True,0.0
nearfit:W1:2025Q3:same_quarter,True,7.105427357601002e-15
nearfit:W1:2025Q3:one_earlier,True,0.0
nearfit:W1:2025Q3:two_earlier,True,3.552713678800501e-15
nearfit:W1:2025Q3:older_finite_tail,True,0.0
nearfit:W1:2025Q4:same_quarter,True,2.220446049250313e-16
nearfit:W1:2025Q4:one_earlier,True,0.0
nearfit:W1:2025Q4:two_earlier,True,1.7763568394002505e-15
nearfit:W1:2025Q4:older_finite_tail,True,0.0
nearfit:W1:2026Q1:same_quarter,True,0.0
nearfit:W1:2026Q1:one_earlier,True,0.0
nearfit:W1:2026Q1:two_earlier,True,0.0
nearfit:W1:2026Q1:older_finite_tail,True,0.0
nearfit:W1:2026Q2:same_quarter,True,0.0
nearfit:W1:2026Q2:one_earlier,True,0.0
nearfit:W1:2026Q2:two_earlier,True,3.552713678800501e-15
nearfit:W1:2026Q2:older_finite_tail,True,0.0
nearfit:W2:2024Q1:same_quarter,True,1.7763568394002505e-15
nearfit:W2:2024Q1:one_earlier,True,0.0
nearfit:W2:2024Q1:two_earlier,True,3.552713678800501e-15
nearfit:W2:2024Q1:older_finite_tail,True,4.440892098500626e-16
nearfit:W2:2024Q2:same_quarter,True,1.4210854715202004e-14
nearfit:W2:2024Q2:one_earlier,True,0.0
nearfit:W2:2024Q2:two_earlier,True,7.105427357601002e-15
nearfit:W2:2024Q2:older_finite_tail,True,0.0
nearfit:W2:2024Q3:same_quarter,True,4.440892098500626e-16
nearfit:W2:2024Q3:one_earlier,True,3.552713678800501e-15
nearfit:W2:2024Q3:two_earlier,True,1.7763568394002505e-15
nearfit:W2:2024Q3:older_finite_tail,True,0.0
nearfit:W2:2024Q4:same_quarter,True,0.0
nearfit:W2:2024Q4:one_earlier,True,0.0
nearfit:W2:2024Q4:two_earlier,True,0.0
nearfit:W2:2024Q4:older_finite_tail,True,3.552713678800501e-15
nearfit:W2:2025Q1:same_quarter,True,7.105427357601002e-15
nearfit:W2:2025Q1:one_earlier,True,0.0
nearfit:W2:2025Q1:two_earlier,True,4.440892098500626e-16
nearfit:W2:2025Q1:older_finite_tail,True,0.0
nearfit:W2:2025Q2:same_quarter,True,0.0
nearfit:W2:2025Q2:one_earlier,True,0.0
nearfit:W2:2025Q2:two_earlier,True,3.552713678800501e-15
nearfit:W2:2025Q2:older_finite_tail,True,0.0
nearfit:W2:2025Q3:same_quarter,True,1.4210854715202004e-14
nearfit:W2:2025Q3:one_earlier,True,0.0
nearfit:W2:2025Q3:two_earlier,True,0.0
nearfit:W2:2025Q3:older_finite_tail,True,0.0
nearfit:W2:2025Q4:same_quarter,True,0.0
nearfit:W2:2025Q4:one_earlier,True,0.0
nearfit:W2:2025Q4:two_earlier,True,7.105427357601002e-15
nearfit:W2:2025Q4:older_finite_tail,True,0.0
nearfit:W2:2026Q1:same_quarter,True,7.105427357601002e-15
nearfit:W2:2026Q1:one_earlier,True,0.0
nearfit:W2:2026Q1:two_earlier,True,7.105427357601002e-15
nearfit:W2:2026Q1:older_finite_tail,True,3.552713678800501e-15
nearfit:W2:2026Q2:same_quarter,True,3.552713678800501e-15
nearfit:W2:2026Q2:one_earlier,True,0.0
nearfit:W2:2026Q2:two_earlier,True,3.552713678800501e-15
nearfit:W2:2026Q2:older_finite_tail,True,3.552713678800501e-15
LP:W1:2023Q1:maximum_same:2023Q1:dollars,True,6.963318810448982e-13
LP:W1:2023Q1:maximum_same:2023Q1:share,True,4.440892098500626e-16
LP:W1:2023Q1:maximum_same:2023Q1:revenue-feasibility,True,0.0
LP:W1:2023Q1:maximum_same:2023Q1:nonnegative,True,0.0
LP:W1:2023Q1:maximum_same:2023Q1:attained-endpoint,True,0.0
LP:W1:2023Q1:maximum_same:2024Q1:dollars,True,8.384404281969182e-13
LP:W1:2023Q1:maximum_same:2024Q1:share,True,4.440892098500626e-16
LP:W1:2023Q1:maximum_same:2024Q1:revenue-feasibility,True,0.0
LP:W1:2023Q1:maximum_same:2024Q1:nonnegative,True,0.0
LP:W1:2023Q1:maximum_same:2025Q1:dollars,True,9.237055564881302e-13
LP:W1:2023Q1:maximum_same:2025Q1:share,True,5.551115123125783e-16
LP:W1:2023Q1:maximum_same:2025Q1:revenue-feasibility,True,0.0
LP:W1:2023Q1:maximum_same:2025Q1:nonnegative,True,0.0
LP:W1:2023Q1:maximum_same:2026Q1:dollars,True,9.663381206337363e-13
LP:W1:2023Q1:maximum_same:2026Q1:share,True,6.661338147750939e-16
LP:W1:2023Q1:maximum_same:2026Q1:revenue-feasibility,True,0.0
LP:W1:2023Q1:maximum_same:2026Q1:nonnegative,True,0.0
LP:W1:2023Q1:minimum_same:2023Q1:dollars,True,1.5916157281026244e-12
LP:W1:2023Q1:minimum_same:2023Q1:share,True,5.551115123125783e-16
LP:W1:2023Q1:minimum_same:2023Q1:revenue-feasibility,True,0.0
LP:W1:2023Q1:minimum_same:2023Q1:nonnegative,True,0.0
LP:W1:2023Q1:minimum_same:2023Q1:attained-endpoint,True,0.0
LP:W1:2023Q1:minimum_same:2024Q1:dollars,True,1.8189894035458565e-12
LP:W1:2023Q1:minimum_same:2024Q1:share,True,6.661338147750939e-16
LP:W1:2023Q1:minimum_same:2024Q1:revenue-feasibility,True,0.0
LP:W1:2023Q1:minimum_same:2024Q1:nonnegative,True,0.0
LP:W1:2023Q1:minimum_same:2025Q1:dollars,True,2.0463630789890885e-12
LP:W1:2023Q1:minimum_same:2025Q1:share,True,5.551115123125783e-16
LP:W1:2023Q1:minimum_same:2025Q1:revenue-feasibility,True,0.0
LP:W1:2023Q1:minimum_same:2025Q1:nonnegative,True,0.0
LP:W1:2023Q1:minimum_same:2026Q1:dollars,True,2.2737367544323206e-12
LP:W1:2023Q1:minimum_same:2026Q1:share,True,6.661338147750939e-16
LP:W1:2023Q1:minimum_same:2026Q1:revenue-feasibility,True,0.0
LP:W1:2023Q1:minimum_same:2026Q1:nonnegative,True,0.0
LP:W1:2023Q2:maximum_same:2023Q2:dollars,True,1.3642420526593924e-12
LP:W1:2023Q2:maximum_same:2023Q2:share,True,4.440892098500626e-16
LP:W1:2023Q2:maximum_same:2023Q2:revenue-feasibility,True,0.0
LP:W1:2023Q2:maximum_same:2023Q2:nonnegative,True,0.0
LP:W1:2023Q2:maximum_same:2023Q2:attained-endpoint,True,1.4210854715202004e-14
LP:W1:2023Q2:maximum_same:2024Q2:dollars,True,1.4779288903810084e-12
LP:W1:2023Q2:maximum_same:2024Q2:share,True,5.551115123125783e-16
LP:W1:2023Q2:maximum_same:2024Q2:revenue-feasibility,True,0.0
LP:W1:2023Q2:maximum_same:2024Q2:nonnegative,True,0.0
LP:W1:2023Q2:maximum_same:2025Q2:dollars,True,1.7621459846850485e-12
LP:W1:2023Q2:maximum_same:2025Q2:share,True,5.551115123125783e-16
LP:W1:2023Q2:maximum_same:2025Q2:revenue-feasibility,True,0.0
LP:W1:2023Q2:maximum_same:2025Q2:nonnegative,True,0.0
LP:W1:2023Q2:maximum_same:2026Q2:dollars,True,2.0463630789890885e-12
LP:W1:2023Q2:maximum_same:2026Q2:share,True,4.440892098500626e-16
LP:W1:2023Q2:maximum_same:2026Q2:revenue-feasibility,True,0.0
LP:W1:2023Q2:maximum_same:2026Q2:nonnegative,True,0.0
LP:W1:2023Q2:minimum_same:2023Q2:dollars,True,1.9326762412674725e-12
LP:W1:2023Q2:minimum_same:2023Q2:share,True,6.661338147750939e-16
LP:W1:2023Q2:minimum_same:2023Q2:revenue-feasibility,True,0.0
LP:W1:2023Q2:minimum_same:2023Q2:nonnegative,True,0.0
LP:W1:2023Q2:minimum_same:2023Q2:attained-endpoint,True,0.0
LP:W1:2023Q2:minimum_same:2024Q2:dollars,True,2.2737367544323206e-12
LP:W1:2023Q2:minimum_same:2024Q2:share,True,6.661338147750939e-16
LP:W1:2023Q2:minimum_same:2024Q2:revenue-feasibility,True,0.0
LP:W1:2023Q2:minimum_same:2024Q2:nonnegative,True,0.0
LP:W1:2023Q2:minimum_same:2025Q2:dollars,True,2.5011104298755527e-12
LP:W1:2023Q2:minimum_same:2025Q2:share,True,5.551115123125783e-16
LP:W1:2023Q2:minimum_same:2025Q2:revenue-feasibility,True,0.0
LP:W1:2023Q2:minimum_same:2025Q2:nonnegative,True,0.0
LP:W1:2023Q2:minimum_same:2026Q2:dollars,True,2.7284841053187847e-12
LP:W1:2023Q2:minimum_same:2026Q2:share,True,6.106226635438361e-16
LP:W1:2023Q2:minimum_same:2026Q2:revenue-feasibility,True,0.0
LP:W1:2023Q2:minimum_same:2026Q2:nonnegative,True,0.0
LP:W1:2023Q3:maximum_same:2023Q3:dollars,True,1.3642420526593924e-12
LP:W1:2023Q3:maximum_same:2023Q3:share,True,1.1102230246251565e-16
LP:W1:2023Q3:maximum_same:2023Q3:revenue-feasibility,True,0.0
LP:W1:2023Q3:maximum_same:2023Q3:nonnegative,True,0.0
LP:W1:2023Q3:maximum_same:2023Q3:attained-endpoint,True,0.0
LP:W1:2023Q3:maximum_same:2024Q3:dollars,True,9.094947017729282e-13
LP:W1:2023Q3:maximum_same:2024Q3:share,True,1.1102230246251565e-16
LP:W1:2023Q3:maximum_same:2024Q3:revenue-feasibility,True,0.0
LP:W1:2023Q3:maximum_same:2024Q3:nonnegative,True,0.0
LP:W1:2023Q3:maximum_same:2025Q3:dollars,True,1.3642420526593924e-12
LP:W1:2023Q3:maximum_same:2025Q3:share,True,1.1102230246251565e-16
LP:W1:2023Q3:maximum_same:2025Q3:revenue-feasibility,True,0.0
LP:W1:2023Q3:maximum_same:2025Q3:nonnegative,True,0.0
LP:W1:2023Q3:minimum_same:2023Q3:dollars,True,1.3642420526593924e-12
LP:W1:2023Q3:minimum_same:2023Q3:share,True,1.249000902703301e-16
LP:W1:2023Q3:minimum_same:2023Q3:revenue-feasibility,True,0.0
LP:W1:2023Q3:minimum_same:2023Q3:nonnegative,True,0.0
LP:W1:2023Q3:minimum_same:2023Q3:attained-endpoint,True,0.0
LP:W1:2023Q3:minimum_same:2024Q3:dollars,True,1.3642420526593924e-12
LP:W1:2023Q3:minimum_same:2024Q3:share,True,3.3306690738754696e-16
LP:W1:2023Q3:minimum_same:2024Q3:revenue-feasibility,True,0.0
LP:W1:2023Q3:minimum_same:2024Q3:nonnegative,True,0.0
LP:W1:2023Q3:minimum_same:2025Q3:dollars,True,8.384404281969182e-13
LP:W1:2023Q3:minimum_same:2025Q3:share,True,1.3530843112619095e-16
LP:W1:2023Q3:minimum_same:2025Q3:revenue-feasibility,True,0.0
LP:W1:2023Q3:minimum_same:2025Q3:nonnegative,True,0.0
LP:W1:2023Q4:maximum_same:2023Q4:dollars,True,1.0231815394945443e-12
LP:W1:2023Q4:maximum_same:2023Q4:share,True,2.7755575615628914e-16
LP:W1:2023Q4:maximum_same:2023Q4:revenue-feasibility,True,0.0
LP:W1:2023Q4:maximum_same:2023Q4:nonnegative,True,0.0
LP:W1:2023Q4:maximum_same:2023Q4:attained-endpoint,True,0.0
