price,cdf_decomp,cdf_anchor,cdf_final
182.5,0.7924975,0.6660006757609005,0.7482236115163152
182.75,0.794935,0.6686877238456117,0.7507484533459641
183.0,0.7973475,0.6713624596675858,0.753252735883655
183.25,0.79958,0.6740248112038854,0.7556356839213598
183.5,0.8017275,0.6766747085028697,0.7579590229760045
183.75,0.80404,0.6793120836741872,0.7603852292859655
184.0,0.806115,0.6819368708784412,0.7626526548074545
184.25,0.8083225,0.6845490063164617,0.7650017772107617
184.5,0.81043,0.6871484282182674,0.7672814498763936
184.75,0.812665,0.6897350768316605,0.7696395268910812
185.0,0.814795,0.6923088944105071,0.7719248630436776
185.25,0.8168025,0.6948698252027066,0.7741260638209473
185.5,0.818975,0.6974178154378159,0.7764299854032356
185.75,0.8209925,0.6999528133144138,0.7786286096600449
186.0,0.8231475,0.7024747689871325,0.7809120441454963
186.25,0.82537,0.7049836345534181,0.7832347720936964
186.5,0.827405,0.7074793640400214,0.7854310274140075
186.75,0.82948,0.7099619133891947,0.7876486696862182
187.0,0.83143,0.7124312404446507,0.7897804341556277
187.25,0.8335025,0.7148873049372455,0.791987181728036
187.5,0.8353575,0.7173300684704377,0.7940478989646531
187.75,0.8372675,0.7197594945054877,0.7961396980769206
188.0,0.8392025,0.7221755483464384,0.7982430669212535
188.25,0.8412775,0.7245781971248799,0.800432743993708
188.5,0.843215,0.7269674097844863,0.8025283434245702
188.75,0.845265,0.72934315706535,0.8046923549728725
189.0,0.847215,0.731705411488127,0.8067866440208444
189.25,0.84894,0.7340541473379766,0.8087299515682919
189.5,0.850785,0.736389340648328,0.8107465192269148
189.75,0.85264,0.7387109691844717,0.8127648392145651
190.0,0.8543825,0.7410190124269695,0.8147052793494394
190.25,0.8561275,0.7433134515549229,0.816642583044223
190.5,0.857935,0.7455942694290706,0.8186157443001747
190.75,0.85959,0.7478614505747494,0.8204850077011623
191.0,0.861265,0.7501149811647162,0.8223624934076506
191.25,0.862965,0.752354849001828,0.8242514471506398
191.5,0.86462,0.7545810435016109,0.8261063652255638
191.75,0.8663125,0.7567935556747004,0.8279808694861452
192.0,0.867975,0.7589923781091736,0.8298310823382109
192.25,0.869535,0.7611775049527775,0.8316098767334721
192.5,0.8711425,0.7633489318950586,0.8334147511632705
192.75,0.8726875,0.765506656149403,0.8351742046522911
193.0,0.8742675,0.7676506764349881,0.8369516117522459
193.25,0.875935,0.7697809929586609,0.8387810975355312
193.5,0.8775675,0.7718976073967367,0.8405830375888579
193.75,0.879155,0.7740005228767426,0.8423509330068599
194.0,0.8807025,0.7760897439590895,0.8440880353856813
194.25,0.8822825,0.7781652766187002,0.845841471816545
194.5,0.8838175,0.7802271282265871,0.8475608698793056
194.75,0.885295,0.78227530753138,0.8492381076359831
195.0,0.8868875,0.7843098246408355,0.8509853136242924
195.25,0.888275,0.7863306910032964,0.8525944918511538
195.5,0.8897325,0.7883379193891404,0.8542443967861992
195.75,0.891255,0.790331523872204,0.8559317833552713
196.0,0.892725,0.7923115198111892,0.8575802819339162
196.25,0.8939875,0.7942779238310758,0.8590891483408765
196.5,0.895425,0.7962307538045095,0.8607070138315784
196.75,0.8967275,0.7981700288332076,0.8622323850916227
197.0,0.8980325,0.8000957692293688,0.863754644230279
197.25,0.8993875,0.8020079964970881,0.8653046737739809
197.5,0.90072,0.8039067333137958,0.8668353566598286
197.75,0.90196,0.8057920035117168,0.8683012012291008
198.0,0.9032025,0.8076638320593492,0.8697639662207722
198.25,0.9045325,0.8095222450429849,0.8712789107650447
198.5,0.9057325,0.8113672696482515,0.8727046693768881
198.75,0.9070125,0.8131989341417073,0.8741777519495976
199.0,0.9083325,0.8150172678524719,0.8756721687483651
199.25,0.9095025,0.8168223011539049,0.8770644304038666
199.5,0.9107575,0.8186140654453387,0.8785072979058686
199.75,0.9119025,0.8203925931338669,0.8798740325968535
200.0,0.9131925,0.8221579176161942,0.881330396165668
200.25,0.91438,0.8239100732605462,0.8827155256411912
200.5,0.915565,0.8256490953886455,0.8840944333860259
200.75,0.916795,0.8273750202577683,0.8854980070902189
201.0,0.9179625,0.8290878850428649,0.8868563847650027
201.25,0.9191525,0.830787727818762,0.8882248297365667
201.5,0.920165,0.8324745875424482,0.8894733556398569
201.75,0.9212075,0.8341485040354409,0.8907368514124043
202.0,0.9222575,0.8358095179662458,0.8920007062881861
202.25,0.9234175,0.8374576708328996,0.8933315597915149
202.5,0.924395,0.8390930049456142,0.8945393017309651
202.75,0.9254575,0.8407155634095136,0.8957978221933297
203.0,0.9265125,0.8423253901074715,0.897047011537615
203.25,0.927485,0.8439225296830521,0.8982381353890683
203.5,0.9284325,0.8455070275235514,0.899408584633243
203.75,0.929515,0.8470789297431534,0.9006623754101037
204.0,0.9304925,0.8486382831661923,0.9018435241081673
204.25,0.9313975,0.8501851353105268,0.9029731723586844
204.5,0.9324175,0.8517195343710284,0.90417321202986
204.75,0.933335,0.8532415292031907,0.9053022852211168
205.0,0.93422,0.8547511693068561,0.9064059092573997
205.25,0.9351575,0.8562485048100617,0.9075393516835215
205.5,0.93613,0.8577335864530111,0.9086912552585539
205.75,0.937035,0.8592064655721707,0.9097950129502597
206.0,0.93794,0.860667194084496,0.9108945179295735
206.25,0.938785,0.8621158244717775,0.9119507885651221
206.5,0.9396725,0.8635524097651337,0.9130304684177968
206.75,0.9404875,0.8649770035296149,0.9140588262353653
207.0,0.94132,0.8663896598489654,0.9150943809471379
207.25,0.94219,0.8677904333104991,0.9161501516586747
207.5,0.9429775,0.8691793789901249,0.9171481576465437
207.75,0.9438175,0.8705565524375056,0.9181761683531269
208.0,0.9445825,0.87192200966136,0.9191513283814761
208.25,0.9454975,0.873275807114901,0.9202199074902153
208.5,0.9462925,0.8746180016814163,0.9212064255884957
208.75,0.9470225,0.8759486506599976,0.9221466527309992
209.0,0.9478425,0.8772678117514046,0.9231413591129917
209.25,0.94862,0.8785755430440843,0.9241044400654295
209.5,0.94931,0.8798719030003264,0.9250066660501142
209.75,0.950015,0.8811569504425738,0.925914682654901
210.0,0.9507975,0.8824307445398711,0.9268691355889549
210.25,0.9514725,0.8836933447944749,0.9277497956780663
210.5,0.95219,0.8849448110285969,0.9286541838600089
210.75,0.952925,0.8861852033713105,0.9295660711799587
211.0,0.9536075,0.8874145822455983,0.9304399787859594
211.25,0.954305,0.8886330083555529,0.9313198029244434
211.5,0.954985,0.8898405426737327,0.9321844399358064
211.75,0.9555775,0.8910372464286601,0.9329884112500311
212.0,0.956265,0.8922231810924817,0.9338503633823686
212.25,0.9569525,0.8933984083687729,0.9347085679290705
212.5,0.957625,0.8945629901804966,0.9355532965631737
212.75,0.958295,0.8957169886581162,0.9363926960303408
213.0,0.95887,0.8968604661278601,0.937166663144751
213.25,0.95949,0.8979934851001368,0.9379662197850478
213.5,0.9601325,0.8991161082581072,0.9387767628903375
213.75,0.9607225,0.9002283984464035,0.9395495644562413
214.0,0.9613625,0.9013304186600053,0.9403512715310018
214.25,0.96196,0.9024222320332698,0.9411217812116444
214.5,0.96258,0.9035039018291044,0.9419033656401865
214.75,0.9632025,0.9045754914283066,0.9426830469999072
215.0,0.9637725,0.9056370643190403,0.9434250975116641
215.25,0.9643075,0.906688684086479,0.9441409144302676
215.5,0.964875,0.9077304144025844,0.9448743950409046
215.75,0.9653875,0.9087623190160508,0.9455686866556177
216.0,0.96586,0.9097844617423934,0.9462335616098377
216.25,0.966375,0.9107969064541825,0.9469226672589639
216.5,0.9669025,0.9117997170714373,0.947616525975003
216.75,0.96741,0.9127929575521643,0.9482940351432575
217.0,0.96792,0.9137766918830399,0.948969842159064
217.25,0.96842,0.9147509840702519,0.949635844424588
217.5,0.968895,0.91571589813048,0.950282314345668
217.75,0.969415,0.9166714980820265,0.9509547743287093
218.0,0.96984,0.9176178479360941,0.951562246777633
218.25,0.970285,0.9185550116882091,0.9521795040908732
218.5,0.970755,0.9194830533097909,0.9528098186584268
218.75,0.9712275,0.9204020367398631,0.9534385878589521
219.0,0.9716875,0.9213120258769096,0.9540560840569183
219.25,0.9720825,0.9222130845708786,0.9546282045998075
219.5,0.9725175,0.9231052766153207,0.9552232218153622
219.75,0.9729425,0.9239886657396724,0.9558086580088854
220.0,0.973415,0.9248633156016836,0.9564219104605893
220.25,0.973835,0.9257292897799755,0.9569980014229914
220.5,0.9742775,0.9265866517667489,0.9575857031183621
220.75,0.974665,0.9274354649606223,0.9581346627362178
221.0,0.9750825,0.928275792659607,0.9587001524308625
221.25,0.9754875,0.9291076980542261,0.9592545693189791
221.5,0.975865,0.9299312442207579,0.9597881854772652
221.75,0.9762475,0.9307464941146208,0.9603221479401173
222.0,0.976645,0.9315535105638911,0.9608629786973619
222.25,0.9770725,0.9323523562629474,0.9614204496920316
222.5,0.977435,0.9331430937662527,0.9619328328181884
222.75,0.9777525,0.9339257854822631,0.962413149918792
223.0,0.978125,0.9347004936674641,0.9629264227836125
223.25,0.97853,0.9354672804205408,0.9634580481471893
223.5,0.978865,0.9362262076766666,0.9639414226868334
223.75,0.9792625,0.9369773372019254,0.9644626930206739
224.0,0.97962,0.9377207305878541,0.9649552557057489
224.25,0.97995,0.9384564492461087,0.965427257236138
224.5,0.98028,0.9391845544032558,0.9658965940411395
224.75,0.9805825,0.9399051070956808,0.9663454124834883
225.0,0.9808775,0.9406181681646208,0.9667867338576173
225.25,0.98122,0.9413237982513153,0.9672563293879604
225.5,0.9815525,0.9420220577922721,0.9677168452272953
225.75,0.98179,0.9427130070146508,0.9681130524551278
226.0,0.98208,0.9433967059317666,0.9685408470761183
226.25,0.9823375,0.9440732143387,0.9689450000185449
226.5,0.9826175,0.9447425918080269,0.9693612821328095
226.75,0.982885,0.9454048976856568,0.9697669641899799
227.0,0.9831775,0.9460601910867826,0.970186441880374
227.25,0.9834225,0.9467085308919395,0.9705726108121788
227.5,0.9837275,0.9473499757431738,0.9709953665101109
227.75,0.984005,0.9479845840403159,0.9713978544141106
228.0,0.984275,0.9486124139373622,0.9717930948780769
228.25,0.9846075,0.9492335233389582,0.9722266081686353
228.5,0.984855,0.9498479698969895,0.9726025394639464
228.75,0.98507,0.9504558110072705,0.9729550338525447
229.0,0.985335,0.951057103806337,0.973337736332218
229.25,0.98558,0.9516519051683362,0.9737051668089177
229.5,0.9858325,0.9522402717020191,0.9740752200957067
229.75,0.9861225,0.9528222597478233,0.9744674159117381
230.0,0.9863075,0.9533979253750606,0.9747891488812712
230.25,0.98652,0.9539673243791909,0.9751265635327168
230.5,0.986755,0.9545305122791966,0.9754764292977188
230.75,0.9869875,0.9550875443150448,0.9758225155102658
231.0,0.987185,0.9556384754452418,0.9761437164058346
231.25,0.987395,0.9561833603444803,0.9764709261205681
231.5,0.9876175,0.9567222534013686,0.976804163690479
231.75,0.98781,0.957255208716256,0.9771158230506896
232.0,0.9880025,0.9577822800991375,0.9774254230346981
232.25,0.9881825,0.9583035210676459,0.9777248573736761
232.5,0.98838,0.9588189848451285,0.9780336446957949
232.75,0.9885725,0.9593287243588056,0.978337178525582
233.0,0.9887825,0.9598327922380107,0.9786501022833037
233.25,0.988935,0.9603312408125106,0.9789236842843787
233.5,0.98911,0.9608241221109045,0.9792099427388166
233.75,0.9893075,0.9613114878591009,0.9795088957506852
234.0,0.9895,0.9617933894788726,0.9798026863176055
234.25,0.9896675,0.9622698780864843,0.9800783323302695
234.5,0.9898775,0.9627410044913983,0.9803797265719895
234.75,0.9900625,0.9632068191950492,0.9806630117182672
235.0,0.99024,0.9636673723896937,0.9809395803363927
235.25,0.990415,0.9641227139573302,0.9812126998850657
235.5,0.9905975,0.9645728934686872,0.9814888877140406
235.75,0.990745,0.9650179601822833,0.9817405360637992
236.0,0.99093,0.9654579630435498,0.9820147870652424
236.25,0.9910825,0.9658929506840235,0.9822661577394083
236.5,0.991215,0.9663229714206041,0.9825027899972114
236.75,0.9913675,0.9667480732548729,0.9827507006392054
237.0,0.9915375,0.9671683038724798,0.9830082813553679
237.25,0.9917175,0.9675837106425849,0.9832706737249046
237.5,0.9918675,0.9679943406173682,0.9835118942160789
237.75,0.992055,0.968400240531594,0.9837758341860579
238.0,0.9921775,0.9688014568022362,0.9839958848807827
238.25,0.99232,0.9691980355281593,0.9842273124348557
238.5,0.9924425,0.9695900224898588,0.9844441328714506
238.75,0.99258,0.9699774631492546,0.9846691121022391
239.0,0.9926875,0.9703604026495397,0.9848730159273389
239.25,0.992805,0.970738885815081,0.9850818600352784
239.5,0.99291,0.9711129571513756,0.9852810350029815
239.75,0.9930275,0.9714826608450553,0.9854868062957693
240.0,0.9931325,0.9718480407639417,0.9856829392673796
240.25,0.99326,0.9722091404571535,0.9858921991600038
240.5,0.9933725,0.9725660031552584,0.9860902261043405
240.75,0.99352,0.9729186717704752,0.9863095351196663
241.0,0.99363,0.9732671888969204,0.9865030161139221
241.25,0.99375,0.9736115968109018,0.9867015588838157
241.5,0.9938275,0.9739519374712555,0.9868710531149394
241.75,0.9939225,0.9742882525197263,0.9870505133819043
242.0,0.994005,0.9746205832813928,0.9872204541484875
242.25,0.9941175,0.9749489707651307,0.9874085147677958
242.5,0.99423,0.9752734556641202,0.9875952094824421
242.75,0.9943375,0.9755940783563914,0.9877773024247369
243.0,0.994455,0.9759108789054094,0.9879645576168934
243.25,0.99452,0.9762238970606976,0.988116363971244
243.5,0.994625,0.9765331722584969,0.9882928602904739
243.75,0.99472,0.9768387436224639,0.9884615602678624
244.0,0.9948075,0.9771406499644018,0.9886241024875406
244.25,0.9948925,0.977438929785028,0.9887837504247597
244.5,0.9949725,0.9777336212747746,0.9889388924461711
244.75,0.995055,0.9780247623146222,0.9890944168101178
245.0,0.9951575,0.978312390476966,0.9892617116669382
245.25,0.99524,0.9785965430265124,0.9894147900592793
245.5,0.9953275,0.978877256921208,0.9895699149224229
245.75,0.9954175,0.979154568813197,0.9897254740846189
246.0,0.995505,0.9794285150498075,0.9898782302674326
246.25,0.995575,0.9796991316745678,0.9900184460860987
246.5,0.9956575,0.9799664544282474,0.9901656340498866
246.75,0.99571,0.9802305187499283,0.990292181562475
247.0,0.9957975,0.9804913597780986,0.9904403509223345
247.25,0.995875,0.980749012351775,0.9905809043231212
247.5,0.9959475,0.981003511011647,0.9907171038540764
247.75,0.99602,0.9812548900012469,0.9908522115004363
248.0,0.9960825,0.9815031832681418,0.9909797391438496
248.25,0.996125,0.9817484244651484,0.991093198562802
248.5,0.9961825,0.981990646951571,0.9912153514330498
248.75,0.996265,0.9822298837944581,0.9913527093280603
249.0,0.99633,0.9824661677698815,0.9914776587194586
249.25,0.9964,0.9826995313642348,0.9916048359774822
249.5,0.9964525,0.9829300067755506,0.9917196273714427
249.75,0.9965175,0.9831576259148367,0.9918415440701929
250.0,0.9965775,0.9833824204074298,0.9919592221426005
250.25,0.996675,0.9836044215943683,0.9921002975580289
250.5,0.9967575,0.9838236605337787,0.9922306561868225
250.75,0.996835,0.984040168002281,0.9923568088007984
251.0,0.9969125,0.9842539744964077,0.9924820160737428
251.25,0.9969875,0.9844651102340402,0.992604663581914
251.5,0.9970275,0.984673605155856,0.9927036368045495
251.75,0.9970675,0.9848794889267937,0.9928016961243777
252.0,0.9971175,0.9850827909375279,0.9929053518281348
252.25,0.9971625,0.9852835403059598,0.9930048641070859
252.5,0.9972025,0.9854817658787172,0.993100243057551
252.75,0.9972675,0.9856774962326689,0.9932109986814341
253.0,0.9973125,0.9858707596764485,0.9933078908867571
253.25,0.997365,0.9860615842519894,0.9934088044881962
253.5,0.9974175,0.9862499977360701,0.9935088742076246
253.75,0.99745,0.9864360276418691,0.993595109674654
254.0,0.99749,0.9866197012205294,0.9936853954271854
254.25,0.9975325,0.986801045462731,0.993776490911956
254.5,0.9975775,0.9869800871002723,0.9938684054850953
254.75,0.9976125,0.9871568526076595,0.9939530234126808
255.0,0.99764,0.9873313682037023,0.9940319788712957
255.25,0.997665,0.9875036598531179,0.9941085309485913
255.5,0.9976925,0.9876737532681411,0.9941859386438494
255.75,0.9977275,0.9878416739101394,0.9942674608685489
256.0,0.997765,0.9880074469912357,0.9943498564469324
256.25,0.997795,0.9881710974759347,0.9944266341165771
256.5,0.997845,0.9883326500827546,0.9945156775289641
256.75,0.9978725,0.9884921292858645,0.9945893702500526
257.0,0.9979025,0.9886495593167232,0.9946639707608531
257.25,0.9979375,0.988804964165724,0.9947411124580035
257.5,0.9979925,0.9889583675838436,0.9948305536543453
257.75,0.9980275,0.9891097930842896,0.9949063025795013
258.0,0.998065,0.9892592639441563,0.9949829923804547
258.25,0.9980975,0.9894068032060787,0.9950557561221276
258.5,0.99813,0.9895524336798899,0.9951278517879614
258.75,0.998155,0.9896961779442803,0.9951944122804981
259.0,0.9982,0.9898380583484581,0.9952733204219604
259.25,0.998225,0.9899780970138091,0.9953385839548332
259.5,0.99826,0.9901163158355601,0.995409710542446
259.75,0.9983025,0.9902527364844399,0.9954850827695539
260.0,0.9983375,0.9903873804083418,0.9955549581429196
260.25,0.9983775,0.9905202688339855,0.9956274690918949
260.5,0.9983925,0.9906514227685783,0.9956831229690024
260.75,0.998435,0.9907808630014757,0.9957560520505164
261.0,0.9984625,0.9909086101058409,0.9958186385370442
261.25,0.9984825,0.9910346844403021,0.9958757645541058
261.5,0.9985125,0.9911591061506102,0.9959388121527135
261.75,0.99855,0.9912818951712917,0.9960061633099522
262.0,0.9985725,0.9914030712273025,0.9960631999295559
262.25,0.9986,0.9915226538356767,0.9961229288424869
262.5,0.99863,0.9916406623071748,0.9961837318075112
262.75,0.99867,0.9917571157479274,0.9962504905117746
263.0,0.9986775,0.991872033061077,0.996295586571377
263.25,0.9987075,0.9919854329484159,0.9963547765319456
263.5,0.9987375,0.9920973339120213,0.9964134418692074
263.75,0.99876,0.9922077542558851,0.9964667139895598
264.0,0.998775,0.9923167120875416,0.9965145992306395
264.25,0.9988,0.9924242253196897,0.9965684788618914
264.5,0.9988175,0.9925303116718114,0.996616984085134
264.75,0.9988425,0.9926349886717862,0.9966698710351252
265.0,0.998865,0.9927382736574996,0.9967206457801249
265.25,0.998895,0.9928401837784471,0.9967758143224564
265.5,0.99892,0.9929407359973346,0.9968272575990671
265.75,0.99894,0.993039947091671,0.996874981482085
266.0,0.99896,0.9931378336553578,0.9969222417793753
266.25,0.9989675,0.9932344121002714,0.996960919235095
266.5,0.999005,0.9933296986578409,0.9970186445302442
266.75,0.9990225,0.9934237093806193,0.9970629232832168
267.0,0.9990325,0.9935164601438486,0.9971018860503471
267.25,0.9990375,0.9936079666470199,0.997137163326457
267.5,0.9990475,0.9936982444154254,0.9971752605453988
267.75,0.9990675,0.9937873088017058,0.997219433080597
268.0,0.999075,0.9938751749873898,0.9972550612455864
268.25,0.999085,0.9939618579844274,0.9972919002945496
268.5,0.9990975,0.9940473726367166,0.9973299554228507
268.75,0.99911,0.9941317336216232,0.9973676067675682
269.0,0.99914,0.9942149554514932,0.9974162344080226
269.25,0.9991525,0.9942970524751578,0.9974530933663053
269.5,0.999165,0.9943780388794323,0.9974895636078013
269.75,0.99919,0.9944579286906068,0.9975337750417124
270.0,0.9992,0.9945367357759293,0.9975678575215753
270.25,0.9992225,0.994614473845082,0.9976096908457787
270.5,0.999235,0.9946911564516491,0.9976446547580772
270.75,0.9992775,0.9947667969945779,0.9976987539481023
271.0,0.9993,0.9948414087196313,0.997739493051871
271.25,0.99931,0.9949150047208327,0.9977717516522915
271.5,0.999335,0.9949875979419027,0.997813409279666
271.75,0.9993525,0.9950592011776885,0.997849845412191
272.0,0.999365,0.9951298270755845,0.9978826894764545
272.25,0.9993825,0.9951994881369448,0.9979184458479307
272.5,0.99939,0.9952681967184881,0.9979473688514708
272.75,0.9994025,0.9953359650336933,0.9979792127617926
273.0,0.999415,0.9954028051541877,0.9980107318039657
273.25,0.99942,0.9954687290111263,0.9980370551538942
273.5,0.99944,0.9955337483965628,0.9980728119387969
273.75,0.99945,0.9955978749648122,0.9981017562376843
274.0,0.9994625,0.9956611202338046,0.9981320170818316
274.25,0.9994775,0.9957234955864301,0.9981635984552506
274.5,0.999495,0.9957850122718768,0.9981965042951568
274.75,0.9995025,0.9958456814069573,0.998222613492435
275.0,0.9995125,0.9959055139774291,0.9982500548921002
275.25,0.9995175,0.9959645208393049,0.9982739572937567
275.5,0.9995325,0.9960227127201544,0.9983040744520542
275.75,0.9995375,0.9960801002203973,0.998327410077139
276.0,0.9995475,0.9961366938145878,0.9983537178351056
276.25,0.9995675,0.9961925038526898,0.9983862513484414
276.5,0.99958,0.9962475405613433,0.9984136391964702
276.75,0.9995875,0.9963018140451224,0.9984375099157927
277.0,0.99959,0.9963553342877834,0.9984578670007241
277.25,0.9996,0.9964081111535056,0.998482838903727
277.5,0.9996125,0.9964601543881211,0.9985091790358424
277.75,0.999615,0.9965114736203375,0.9985287657671181
278.0,0.99962,0.9965620783629506,0.9985497274270327
278.25,0.99964,0.9966119780140484,0.9985801923049169
278.5,0.99965,0.9966611818582064,0.9986039136503724
278.75,0.9996525,0.9967096990676734,0.9986225196736858
279.0,0.999665,0.9967575387035487,0.998647388546242
279.25,0.9996675,0.9968047097169506,0.9986655234009327
279.5,0.999675,0.9968512209501752,0.9986866773325613
279.75,0.99968,0.9968970811378467,0.9987059783982464
280.0,0.999685,0.9969422989080591,0.9987250546178207
280.25,0.99969,0.9969868827835078,0.9987439089742276
280.5,0.9996975,0.9970308411826136,0.9987641694139149
280.75,0.99971,0.997074182420637,0.998787463847223
281.0,0.9997125,0.9971169147107833,0.9988040451487741
281.25,0.9997175,0.9971590461653004,0.9988220411578551
281.5,0.9997175,0.9972005847965648,0.9988365796787977
281.75,0.999725,0.9972415385181622,0.9988557884813567
282.0,0.999735,0.9972819151459562,0.9988764203010847
282.25,0.9997425,0.9973217223991502,0.9988952278397025
282.5,0.999745,0.9973609679013392,0.9989105887654688
282.75,0.9997525,0.9973996591815542,0.998929005713544
283.0,0.999755,0.9974378036752956,0.9989439812863534
283.25,0.9997575,0.9974754087255605,0.9989587680539461
283.5,0.999765,0.9975124815838594,0.9989766185543507
283.75,0.999765,0.9975490294112243,0.9989894102939285
284.0,0.99977,0.9975850592792094,0.9990052707477233
284.25,0.999775,0.9976205781708819,0.9990209523598086
284.5,0.9997775,0.9976555929818044,0.9990348325436316
284.75,0.9997825,0.9976901105210094,0.9990501636823532
285.0,0.9997875,0.9977241375119642,0.9990653231291875
285.25,0.9997925,0.997757680593528,0.9990803132077348
285.5,0.9997925,0.9977907463209005,0.9990918862123153
285.75,0.999795,0.9978233411665615,0.9991049194082966
286.0,0.9997975,0.9978554715212022,0.9991177900324208
286.25,0.9998,0.9978871436946493,0.9991305002931272
286.5,0.999805,0.9979183639167782,0.9991446773708724
286.75,0.99981,0.9979491383384206,0.9991586984184472
287.0,0.99981,0.9979794730322621,0.9991693155612917
287.25,0.999815,0.9980093739937319,0.9991830308978061
287.5,0.9998175,0.998038847141885,0.9991949714996597
287.75,0.99982,0.9980678983202746,0.9992067644120962
288.0,0.99982,0.998096533297819,0.9992167866542367
288.25,0.9998225,0.9981247577696568,0.9992282902193799
288.5,0.999825,0.998152577357998,0.9992396520752993
288.75,0.9998275,0.9981799976129636,0.9992508741645372
289.0,0.9998375,0.9982070240134198,0.9992668334046969
289.25,0.9998425,0.9982336619678024,0.9992794066887308
289.5,0.9998475,0.9982599168149351,0.9992918458852273
289.75,0.99985,0.998285793824838,0.9993025278386933
290.0,0.9998525,0.9983112981995297,0.9993130793698355
290.25,0.9998525,0.9983364350738217,0.9993218772758377
290.5,0.999855,0.9983612095161039,0.9993321733306364
290.75,0.999855,0.9983856265291232,0.9993407192851932
291.0,0.99986,0.998409691050755,0.9993523918677643
291.25,0.999865,0.9984334079547663,0.9993639427841682
291.5,0.9998675,0.9984567820515711,0.99937374871805
291.75,0.9998675,0.9984798180889791,0.9993818113311428
292.0,0.9998725,0.9985025207529369,0.999393007263528
292.25,0.999875,0.9985248946682608,0.9994024631338913
292.5,0.9998825,0.9985469443993636,0.9994150555397773
292.75,0.9998825,0.9985686744509732,0.9994226610578406
293.0,0.999885,0.9985900892688442,0.9994317812440954
293.25,0.999885,0.9986111932404622,0.9994391676341617
293.5,0.999885,0.9986319906957416,0.9994464467435096
293.75,0.999885,0.9986524859077152,0.9994536200677002
294.0,0.999885,0.9986726830932176,0.9994606890826261
294.25,0.999885,0.9986925864135612,0.9994676552447463
294.5,0.999885,0.9987121999752056,0.999474519991322
294.75,0.9998925,0.9987315278304193,0.9994861597406468
295.0,0.9998925,0.9987505739779358,0.9994928258922775
295.25,0.999895,0.9987693423636016,0.9995010198272606
295.5,0.9998975,0.9987878368810186,0.9995091179083565
295.75,0.9999075,0.9988060613721783,0.9995219964802624
296.0,0.9999075,0.9988240196280915,0.9995282818698319
296.25,0.9999075,0.9988417153894089,0.999534475386293
296.5,0.9999075,0.9988591523470371,0.9995405783214629
296.75,0.9999075,0.9988763341427476,0.9995465919499615
297.0,0.99991,0.998893264369778,0.9995541425294222
297.25,0.9999175,0.9989099465734292,0.9995648563007002
297.5,0.9999175,0.9989263842516544,0.9995706094880791
297.75,0.9999175,0.9989425808556416,0.9995762782994746
298.0,0.9999175,0.998958539790392,0.9995818639266372
298.25,0.9999175,0.9989742644152894,0.9995873675453513
298.5,0.999925,0.9989897580446657,0.999597665315633
298.75,0.9999275,0.9990050239483589,0.9996046333819255
299.0,0.9999275,0.9990200653522656,0.9996098978732929
299.25,0.99993,0.9990348854388875,0.9996167099036106
299.5,0.99993,0.9990494873478716,0.9996218205717551
299.75,0.9999325,0.9990638741765449,0.9996284809617907
300.0,0.999935,0.999078048980443,0.9996350671431551
300.25,0.999945,0.9990920147738328,0.9996464551708415
300.5,0.999945,0.9991057745302298,0.9996512710855805
300.75,0.9999475,0.9991193311829092,0.9996576409140182
301.0,0.9999475,0.9991326876254115,0.999662315668894
301.25,0.9999475,0.999145846712043,0.9996669213492151
301.5,0.9999475,0.9991588112583697,0.9996714589404294
301.75,0.9999475,0.9991715840417066,0.9996759294145974
302.0,0.99995,0.9991841678016008,0.9996819587305603
302.25,0.99995,0.9991965652403102,0.9996862978341086
302.5,0.9999525,0.9992087790232754,0.9996921976581464
302.75,0.9999525,0.9992208117795875,0.9996964091228557
303.0,0.9999525,0.9992326661024501,0.9997005581358576
303.25,0.9999525,0.9992443445496357,0.9997046455923726
303.5,0.9999525,0.9992558496439379,0.9997086723753783
303.75,0.9999525,0.9992671838736171,0.999712639355766
304.0,0.9999525,0.999278349692843,0.999716547392495
304.25,0.9999525,0.9992893495221297,0.9997203973327454
304.5,0.9999525,0.9993001857487677,0.9997241900120687
304.75,0.999955,0.9993108607272502,0.9997295512545377
305.0,0.9999575,0.9993213767796942,0.999734856872893
305.25,0.99996,0.9993317361962578,0.9997401076686901
305.5,0.99996,0.999341941235551,0.9997436794324428
305.75,0.99996,0.9993519941250434,0.9997471979437651
306.0,0.99996,0.999361897061466,0.999750663971513
306.25,0.9999625,0.9993716522112096,0.9997557032739234
306.5,0.99997,0.9993812617107163,0.9997639415987507
306.75,0.9999725,0.9993907276668693,0.9997688796834043
307.0,0.999975,0.9994000521573759,0.9997737682550816
307.25,0.999975,0.9994092372311468,0.9997769830309013
307.5,0.9999775,0.9994182849086712,0.9997817747180349
307.75,0.9999775,0.999427197182387,0.9997848940138354
308.0,0.9999775,0.9994359760170469,0.9997879666059664
308.25,0.9999775,0.9994446233500802,0.999790993172528
308.5,0.99998,0.9994531410919499,0.9997955993821824
308.75,0.99998,0.9994615311265062,0.9997985358942771
309.0,0.99998,0.999469795311335,0.9998014283589671
309.25,0.99998,0.9994779354781035,0.9998042774173361
309.5,0.99998,0.9994859534328999,0.9998070837015149
309.75,0.99998,0.9994938509565706,0.9998098478347996
310.0,0.9999825,0.9995016298050529,0.9998141954317685
