period,period_type,profile,scenario,line,line_label,value_musd,per_night,per_100gbv,pct_of_revenue,driver,target_pct,unit,source
FY2027E,year,historical,base,ga,General and administrative,1284.7413575795508,2.010896042953356,1.0885190017956967,8.129375013333199,"trend only, imposed elasticity 0.0",9.627371131537618,% y/y cash growth,historical fit only (no overlay)
FY2027E,year,historical,base,revenue,Revenue,15803.691618019999,24.736170242549196,13.389946951769215,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,historical,base,nights,Nights,638.88999239,1.0,0.5413104300493894,4.042662991863953,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,historical,base,gbv,GBV,118026.54390599999,184.73688007614402,100.0,746.8289483162366,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,historical,base,cash_costs,Total cash cost ex-SBC,10351.960874359054,16.20304120844621,8.770875204651997,65.50343504903206,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,historical,base,addbacks,D&A and other add-backs,142.23322456218,0.22262553218294276,0.12050952256592294,0.9000000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,historical,base,adj_ebitda,Adjusted EBITDA,5593.9639682231245,8.755754566285928,4.739581269683142,35.39656495096794,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,historical,base,margin,Adjusted EBITDA margin,,,,35.39656495096794,memo,,%,"revenue less cash costs plus add-backs, over revenue"
FY2028E,year,historical,base,cor,Cost of revenue,2866.61119836248,4.15450180739903,2.1979956314972537,16.354198713618533,"gbv, imposed elasticity 1.0",-1.3031845753522755,% y/y change in cash cost per $ of GBV,historical fit only (no overlay)
FY2028E,year,historical,base,ops,Operations and support,1486.9323054181245,2.1549706335719376,1.1401164948731595,8.483043117391743,"nights, imposed elasticity 1.0",-2.4684145638599424,% y/y change in cash cost per night,historical fit only (no overlay)
FY2028E,year,historical,base,pd,Product development,1841.7237693889463,2.6691602729477,1.4121555102603354,10.507150923497072,"trend only, imposed elasticity 0.0",11.266483315064558,% y/y cash growth,historical fit only (no overlay)
FY2028E,year,historical,base,brand,Brand and performance marketing,2524.0001647915765,3.657964935214111,1.9352960524536147,14.399581035540141,"trend only, imposed elasticity 0.0",16.531382051694564,% y/y cash growth,historical fit only (no overlay)
FY2028E,year,historical,base,field,Field operations and policy,1498.51451263735,2.171756412143315,1.1489972391071512,8.549120344227989,"trend only, imposed elasticity 0.0",24.261513732284236,% y/y cash growth,historical fit only (no overlay)
FY2028E,year,historical,base,ga,General and administrative,1408.428176154089,2.0411967297017406,1.0799228651003412,8.035172080483411,"trend only, imposed elasticity 0.0",9.627371131537618,% y/y cash growth,historical fit only (no overlay)
FY2028E,year,historical,base,revenue,Revenue,17528.28890342016,25.40327337431382,13.439946951769214,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,historical,base,nights,Nights,690.0011917812,1.0,0.5290635877405797,3.9365005653607485,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,historical,base,gbv,GBV,130419.33101612999,189.0131967445733,100.0,744.050555845655,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,historical,base,cash_costs,Total cash cost ex-SBC,11626.210126752567,16.849550790977837,8.914483793291856,66.3282662147589,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,historical,base,addbacks,D&A and other add-backs,157.75460013078148,0.22862946036882442,0.12095952256592295,0.9000000000000002,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,historical,base,adj_ebitda,Adjusted EBITDA,6059.833376798377,8.782352043704812,4.64642268104328,34.571733785241115,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,historical,base,margin,Adjusted EBITDA margin,,,,34.571733785241115,memo,,%,"revenue less cash costs plus add-backs, over revenue"
3Q26,quarter,historical,bull,cor,Cost of revenue,649.0941575734403,4.320961582527582,2.373134882630735,13.164101967310515,"gbv, imposed elasticity 1.0",-1.3031845753522755,% y/y change in cash cost per $ of GBV,historical fit only (no overlay)
3Q26,quarter,historical,bull,ops,Operations and support,379.95747125446803,2.5293428035502368,1.389151817851824,7.705814074084242,"nights, imposed elasticity 1.0",-2.4684145638599424,% y/y change in cash cost per night,historical fit only (no overlay)
3Q26,quarter,historical,bull,pd,Product development,368.21070311401746,2.4511456217368988,1.3462047894322613,7.46758106615619,"trend only, imposed elasticity 0.0",11.266483315064558,% y/y cash growth,historical fit only (no overlay)
3Q26,quarter,historical,bull,brand,Brand and performance marketing,378.3614871794045,2.518718480724014,1.3833167853893298,7.67344635538395,"trend only, imposed elasticity 0.0",16.531382051694564,% y/y cash growth,historical fit only (no overlay)
3Q26,quarter,historical,bull,field,Field operations and policy,255.6686723961379,1.7019634183882628,0.9347430380938482,5.185146768000092,"trend only, imposed elasticity 0.0",24.261513732284236,% y/y cash growth,historical fit only (no overlay)
3Q26,quarter,historical,bull,ga,General and administrative,311.77409637336405,2.075452193088237,1.1398684997724609,6.323005603329123,"trend only, imposed elasticity 0.0",9.627371131537618,% y/y cash growth,historical fit only (no overlay)
3Q26,quarter,historical,bull,revenue,Revenue,4930.7895,32.823823404418484,18.027320728172523,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q26,quarter,historical,bull,nights,Nights,150.21984,1.0,0.5492145295220491,3.046567694686622,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q26,quarter,historical,bull,gbv,GBV,27351.76,182.07821283793137,100.0,554.7136011383167,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q26,quarter,historical,bull,cash_costs,Total cash cost ex-SBC,2343.066587890832,15.597584100015231,8.566419813170459,47.519095834264114,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q26,quarter,historical,bull,addbacks,D&A and other add-backs,44.377105500000006,0.29541441063976637,0.1622458865535527,0.9000000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q26,quarter,historical,bull,adj_ebitda,Adjusted EBITDA,2632.100017609168,17.52165371504302,9.623146801555615,53.38090416573589,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q26,quarter,historical,bull,margin,Adjusted EBITDA margin,,,,53.38090416573589,memo,,%,"revenue less cash costs plus add-backs, over revenue"
4Q26,quarter,historical,bull,cor,Cost of revenue,557.5678323223584,4.080629222506425,2.3631122675419434,17.20455708614878,"gbv, imposed elasticity 1.0",-1.3031845753522755,% y/y change in cash cost per $ of GBV,historical fit only (no overlay)
4Q26,quarter,historical,bull,ops,Operations and support,334.60276798698817,2.448831790191655,1.4181304227866505,10.324649467380492,"nights, imposed elasticity 1.0",-2.4684145638599424,% y/y change in cash cost per night,historical fit only (no overlay)
4Q26,quarter,historical,bull,pd,Product development,370.4221788083959,2.7109805836792487,1.5699420665388235,11.429908886135545,"trend only, imposed elasticity 0.0",11.266483315064558,% y/y cash growth,historical fit only (no overlay)
4Q26,quarter,historical,bull,brand,Brand and performance marketing,389.3140565451241,2.8492431302099845,1.650010580984173,12.012844934709756,"trend only, imposed elasticity 0.0",16.531382051694564,% y/y cash growth,historical fit only (no overlay)
4Q26,quarter,historical,bull,field,Field operations and policy,301.8137498530018,2.208861300829777,1.2791623430279155,9.312897171816228,"trend only, imposed elasticity 0.0",24.261513732284236,% y/y cash growth,historical fit only (no overlay)
4Q26,quarter,historical,bull,ga,General and administrative,406.1425010227731,2.9724041849264973,1.7213337479307715,12.532110783460167,"trend only, imposed elasticity 0.0",9.627371131537618,% y/y cash growth,historical fit only (no overlay)
4Q26,quarter,historical,bull,revenue,Revenue,3240.8148,23.718304412449537,13.735385663862637,99.99999999999999,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q26,quarter,historical,bull,nights,Nights,136.63771,1.0,0.5791048729711493,4.216152987205564,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q26,quarter,historical,bull,gbv,GBV,23594.640000000003,172.68029448093066,100.0,728.0465394073121,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q26,quarter,historical,bull,cash_costs,Total cash cost ex-SBC,2359.8630865386417,17.27095021234359,10.001691428810277,72.81696832965098,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q26,quarter,historical,bull,addbacks,D&A and other add-backs,29.167333200000005,0.21346473971204585,0.12361847097476378,0.9000000000000002,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q26,quarter,historical,bull,adj_ebitda,Adjusted EBITDA,910.1190466613584,6.660818939817993,3.8573127060271246,28.083031670349026,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q26,quarter,historical,bull,margin,Adjusted EBITDA margin,,,,28.083031670349026,memo,,%,"revenue less cash costs plus add-backs, over revenue"
1Q27,quarter,historical,bull,cor,Cost of revenue,652.4469445888539,3.7876288397131708,1.9637962247164498,21.318880601059444,"gbv, imposed elasticity 1.0",-1.3031845753522755,% y/y change in cash cost per $ of GBV,historical fit only (no overlay)
1Q27,quarter,historical,bull,ops,Operations and support,323.7490755811155,1.87944988580526,0.9744504402304722,10.578588717840525,"nights, imposed elasticity 1.0",-2.4684145638599424,% y/y change in cash cost per night,historical fit only (no overlay)
1Q27,quarter,historical,bull,pd,Product development,417.2493124314921,2.4222437429175288,1.255876253715691,13.633734277361949,"trend only, imposed elasticity 0.0",11.266483315064558,% y/y cash growth,historical fit only (no overlay)
1Q27,quarter,historical,bull,brand,Brand and performance marketing,596.6406761046762,3.463658540364698,1.7958252651255497,19.495395665660492,"trend only, imposed elasticity 0.0",16.531382051694564,% y/y cash growth,historical fit only (no overlay)
1Q27,quarter,historical,bull,field,Field operations and policy,228.64118526740296,1.3273231707916746,0.688185760032588,7.470912646042219,"trend only, imposed elasticity 0.0",24.261513732284236,% y/y cash growth,historical fit only (no overlay)
1Q27,quarter,historical,bull,ga,General and administrative,251.04667989122115,1.4573930535753084,0.7556239266453321,8.203018250420307,"trend only, imposed elasticity 0.0",9.627371131537618,% y/y cash growth,historical fit only (no overlay)
1Q27,quarter,historical,bull,revenue,Revenue,3060.4184,17.766546520856934,9.211535359032213,100.00000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
1Q27,quarter,historical,bull,nights,Nights,172.25735999999998,1.0,0.5184764156736023,5.628555886345474,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
1Q27,quarter,historical,bull,gbv,GBV,33223.759999999995,192.87280380936988,100.0,1085.5953551971847,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
1Q27,quarter,historical,bull,cash_costs,Total cash cost ex-SBC,2469.7738738647618,14.33769723316764,7.433757870466083,80.70053015838494,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
1Q27,quarter,historical,bull,addbacks,D&A and other add-backs,27.543765600000004,0.15989891868771244,0.08290381823128992,0.9000000000000002,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
1Q27,quarter,historical,bull,adj_ebitda,Adjusted EBITDA,618.1882917352383,3.588748206377007,1.8606813067974197,20.199469841615066,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
1Q27,quarter,historical,bull,margin,Adjusted EBITDA margin,,,,20.199469841615066,memo,,%,"revenue less cash costs plus add-backs, over revenue"
2Q27,quarter,historical,bull,cor,Cost of revenue,720.4001954928009,4.385017290456922,2.2968780942574263,17.240951554107202,"gbv, imposed elasticity 1.0",-1.3031845753522755,% y/y change in cash cost per $ of GBV,historical fit only (no overlay)
2Q27,quarter,historical,bull,ops,Operations and support,348.9869338180837,2.1242550300656258,1.1126877095313519,8.352117137972272,"nights, imposed elasticity 1.0",-2.4684145638599424,% y/y change in cash cost per night,historical fit only (no overlay)
2Q27,quarter,historical,bull,pd,Product development,416.1366475983415,2.532989866366217,1.3267835795526302,9.959175227907451,"trend only, imposed elasticity 0.0",11.266483315064558,% y/y cash growth,historical fit only (no overlay)
2Q27,quarter,historical,bull,brand,Brand and performance marketing,674.7167020793116,4.106945588422484,2.1512237538684458,16.147633004650736,"trend only, imposed elasticity 0.0",16.531382051694564,% y/y cash growth,historical fit only (no overlay)
2Q27,quarter,historical,bull,field,Field operations and policy,284.5588664469309,1.7320866336925966,0.9072693635536523,6.810194752025472,"trend only, imposed elasticity 0.0",24.261513732284236,% y/y cash growth,historical fit only (no overlay)
2Q27,quarter,historical,bull,ga,General and administrative,246.66158504595964,1.5014089697437518,0.786440085568441,5.903219439200141,"trend only, imposed elasticity 0.0",9.627371131537618,% y/y cash growth,historical fit only (no overlay)
2Q27,quarter,historical,bull,revenue,Revenue,4178.424800000001,25.433731292008112,13.322223469215979,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
2Q27,quarter,historical,bull,nights,Nights,164.28674,1.0,0.523801376851148,3.931786447371267,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
2Q27,quarter,historical,bull,gbv,GBV,31364.32,190.91206021861532,100.0,750.625451007279,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
2Q27,quarter,historical,bull,cash_costs,Total cash cost ex-SBC,2691.460930481428,16.382703378747596,8.581282586331946,64.41329111586327,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
2Q27,quarter,historical,bull,addbacks,D&A and other add-backs,37.60582320000001,0.228903581628073,0.1199000112229438,0.9,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
2Q27,quarter,historical,bull,adj_ebitda,Adjusted EBITDA,1524.5696927185727,9.279931494888586,4.860840894106975,36.48670888413673,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
2Q27,quarter,historical,bull,margin,Adjusted EBITDA margin,,,,36.48670888413673,memo,,%,"revenue less cash costs plus add-backs, over revenue"
3Q27,quarter,historical,bull,cor,Cost of revenue,750.3760831213657,4.464771429927858,2.3422085548879865,12.93732307812996,"gbv, imposed elasticity 1.0",-1.3031845753522755,% y/y change in cash cost per $ of GBV,historical fit only (no overlay)
3Q27,quarter,historical,bull,ops,Operations and support,414.60327692641755,2.4669081374174593,1.294134186769629,7.148224288461096,"nights, imposed elasticity 1.0",-2.4684145638599424,% y/y change in cash cost per night,historical fit only (no overlay)
3Q27,quarter,historical,bull,pd,Product development,409.6951005446402,2.437704267284432,1.2788139054215377,7.063601837127941,"trend only, imposed elasticity 0.0",11.266483315064558,% y/y cash growth,historical fit only (no overlay)
3Q27,quarter,historical,bull,brand,Brand and performance marketing,440.90987016150524,2.623433549856219,1.3762470487213008,7.601779383596281,"trend only, imposed elasticity 0.0",16.531382051694564,% y/y cash growth,historical fit only (no overlay)
3Q27,quarter,historical,bull,field,Field operations and policy,317.6977624586757,1.890315969663019,0.9916552963737368,5.477464816082231,"trend only, imposed elasticity 0.0",24.261513732284236,% y/y cash growth,historical fit only (no overlay)
3Q27,quarter,historical,bull,ga,General and administrative,341.78974572322556,2.0336643532127976,1.066855520069193,5.892837557961011,"trend only, imposed elasticity 0.0",9.627371131537618,% y/y cash growth,historical fit only (no overlay)
3Q27,quarter,historical,bull,revenue,Revenue,5800.08768885,34.51078250859623,18.104275055536018,100.00000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,historical,bull,nights,Nights,168.065956992,1.0,0.5245976399122927,2.8976451048332845,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,historical,bull,gbv,GBV,32037.116488,190.62228342605385,100.0,552.3557264416479,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,historical,bull,cash_costs,Total cash cost ex-SBC,2675.07183893583,15.916797707361784,8.349914512243386,46.12123096135853,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,historical,bull,addbacks,D&A and other add-backs,52.20078919965,0.3105970425773661,0.16293847549982415,0.9000000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,historical,bull,adj_ebitda,Adjusted EBITDA,3177.21663911382,18.904581843811812,9.917299018792455,54.77876903864148,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,historical,bull,margin,Adjusted EBITDA margin,,,,54.77876903864148,memo,,%,"revenue less cash costs plus add-backs, over revenue"
4Q27,quarter,historical,bull,cor,Cost of revenue,654.5288352413442,4.247428913555178,2.332316552973079,16.909266772306335,"gbv, imposed elasticity 1.0",-1.3031845753522755,% y/y change in cash cost per $ of GBV,historical fit only (no overlay)
4Q27,quarter,historical,bull,ops,Operations and support,368.05006907397023,2.388384469638132,1.3114919041077617,9.508300426890685,"nights, imposed elasticity 1.0",-2.4684145638599424,% y/y change in cash cost per night,historical fit only (no overlay)
4Q27,quarter,historical,bull,pd,Product development,412.1557317791425,2.6745990058646143,1.468655900051791,10.647737494741369,"trend only, imposed elasticity 0.0",11.266483315064558,% y/y cash growth,historical fit only (no overlay)
4Q27,quarter,historical,bull,brand,Brand and performance marketing,453.67305061354887,2.9440170222084228,1.616596716008115,11.720306619343827,"trend only, imposed elasticity 0.0",16.531382051694564,% y/y cash growth,historical fit only (no overlay)
4Q27,quarter,historical,bull,field,Field operations and policy,375.0383342195098,2.43373336465482,1.3363935518243164,9.688837071357948,"trend only, imposed elasticity 0.0",24.261513732284236,% y/y cash growth,historical fit only (no overlay)
4Q27,quarter,historical,bull,ga,General and administrative,445.24334691914447,2.889314211153332,1.5865587155342809,11.50253147957077,"trend only, imposed elasticity 0.0",9.627371131537618,% y/y cash growth,historical fit only (no overlay)
4Q27,quarter,historical,bull,revenue,Revenue,3870.8291971199997,25.118942002331732,13.793126481349868,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,historical,bull,nights,Nights,154.10000933799998,1.0,0.5491125573708274,3.981059392975916,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,historical,bull,gbv,GBV,28063.464816000003,182.11202540842254,100.0,724.9987893260693,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,historical,bull,cash_costs,Total cash cost ex-SBC,2708.6893678466604,17.5774769870745,9.652013340499344,69.97697986421095,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,historical,bull,addbacks,D&A and other add-backs,34.83746277408,0.22607047802098562,0.12413813833214885,0.9000000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,historical,bull,adj_ebitda,Adjusted EBITDA,1196.9772920474193,7.767535493278215,4.265251279182673,30.923020135789056,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,historical,bull,margin,Adjusted EBITDA margin,,,,30.923020135789056,memo,,%,"revenue less cash costs plus add-backs, over revenue"
FY2026E,year,historical,bull,cor,Cost of revenue,2420.661989895799,4.093398300056876,2.2550006240505494,16.7431750078801,"gbv, imposed elasticity 1.0",-1.3031845753522755,% y/y change in cash cost per $ of GBV,historical fit only (no overlay)
FY2026E,year,historical,bull,ops,Operations and support,1338.5602392414562,2.2635379209100424,1.246954009861026,9.258520370774404,"nights, imposed elasticity 1.0",-2.4684145638599424,% y/y change in cash cost per night,historical fit only (no overlay)
FY2026E,year,historical,bull,pd,Product development,1487.6328819224134,2.5156233854161725,1.3858246591617542,10.289622340282293,"trend only, imposed elasticity 0.0",11.266483315064558,% y/y cash growth,historical fit only (no overlay)
FY2026E,year,historical,bull,brand,Brand and performance marketing,1858.6755437245288,3.143065550992845,1.7314745009842238,12.856041050483922,"trend only, imposed elasticity 0.0",16.531382051694564,% y/y cash growth,historical fit only (no overlay)
FY2026E,year,historical,bull,field,Field operations and policy,970.4824222491397,1.6411093800174528,0.9040661095753,6.712608825856023,"trend only, imposed elasticity 0.0",24.261513732284236,% y/y cash growth,historical fit only (no overlay)
FY2026E,year,historical,bull,ga,General and administrative,1171.9165973961371,1.9817394694565704,1.091714857131806,8.105883748638336,"trend only, imposed elasticity 0.0",9.627371131537618,% y/y cash growth,historical fit only (no overlay)
FY2026E,year,historical,bull,revenue,Revenue,14457.604299999999,24.44816050797018,13.468178066521094,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2026E,year,historical,bull,nights,Nights,591.35755,1.0,0.5508871746048307,4.090287282243573,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2026E,year,historical,bull,gbv,GBV,107346.4,181.52537327036748,100.0,742.4909256923016,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2026E,year,historical,bull,cash_costs,Total cash cost ex-SBC,9247.929674429473,15.638474006849957,8.615034760764658,63.96585134391508,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2026E,year,historical,bull,addbacks,D&A and other add-backs,112.5444387,0.19031538313833993,0.1048423037009159,0.7784445912660647,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2026E,year,historical,bull,adj_ebitda,Adjusted EBITDA,5322.219064270525,9.00000188425856,4.957985609457351,36.81259324735099,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2026E,year,historical,bull,margin,Adjusted EBITDA margin,,,,36.81259324735099,memo,,%,"revenue less cash costs plus add-backs, over revenue"
FY2027E,year,historical,bull,cor,Cost of revenue,2777.7520584443646,4.2169570504981,2.227750325807095,16.42691584222452,"gbv, imposed elasticity 1.0",-1.3031845753522755,% y/y change in cash cost per $ of GBV,historical fit only (no overlay)
FY2027E,year,historical,bull,ops,Operations and support,1455.389355399587,2.2094536424929436,1.167218687071507,8.606800735198611,"nights, imposed elasticity 1.0",-2.4684145638599424,% y/y change in cash cost per night,historical fit only (no overlay)
FY2027E,year,historical,bull,pd,Product development,1655.2367923536162,2.5128457525717804,1.3274958404742425,9.788647407995834,"trend only, imposed elasticity 0.0",11.266483315064558,% y/y cash growth,historical fit only (no overlay)
FY2027E,year,historical,bull,brand,Brand and performance marketing,2165.9402989590417,3.288154242163882,1.7370787979496567,12.8088174400305,"trend only, imposed elasticity 0.0",16.531382051694564,% y/y cash growth,historical fit only (no overlay)
FY2027E,year,historical,bull,field,Field operations and policy,1205.9361483925195,1.8307540905081152,0.9671578279699065,7.131598214649318,"trend only, imposed elasticity 0.0",24.261513732284236,% y/y cash growth,historical fit only (no overlay)
FY2027E,year,historical,bull,ga,General and administrative,1284.7413575795508,1.9503897439088507,1.0303594121098616,7.597632083766219,"trend only, imposed elasticity 0.0",9.627371131537618,% y/y cash growth,historical fit only (no overlay)
FY2027E,year,historical,bull,revenue,Revenue,16909.76008597,25.671021212993825,13.56158604088529,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,historical,bull,nights,Nights,658.71006633,1.0,0.5282838547155599,3.895443004401527,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,historical,bull,gbv,GBV,124688.661304,189.2921752337903,100.0,737.3768798024165,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,historical,bull,cash_costs,Total cash cost ex-SBC,10544.996011128678,16.00855452214367,8.457060891382266,62.360411723864985,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,historical,bull,addbacks,D&A and other add-backs,152.18784077373002,0.23103919091694444,0.12205427436796762,0.9000000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,historical,bull,adj_ebitda,Adjusted EBITDA,6516.951915615052,9.8935058817671,5.226579423870989,38.539588276135014,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,historical,bull,margin,Adjusted EBITDA margin,,,,38.539588276135014,memo,,%,"revenue less cash costs plus add-backs, over revenue"
FY2028E,year,historical,bull,cor,Cost of revenue,3097.9546889472213,4.295034354185807,2.1987186271838164,15.97721818292953,"gbv, imposed elasticity 1.0",-1.3031845753522755,% y/y change in cash cost per $ of GBV,historical fit only (no overlay)
FY2028E,year,historical,bull,ops,Operations and support,1554.3134222860897,2.154915166999914,1.1031465005782959,8.016129080622527,"nights, imposed elasticity 1.0",-2.4684145638599424,% y/y change in cash cost per night,historical fit only (no overlay)
FY2028E,year,historical,bull,pd,Product development,1841.7237693889463,2.5533836529850125,1.30713091845084,9.498403124228489,"trend only, imposed elasticity 0.0",11.266483315064558,% y/y cash growth,historical fit only (no overlay)
FY2028E,year,historical,bull,brand,Brand and performance marketing,2524.0001647915765,3.4992982487534205,1.791364540334246,13.017137232671814,"trend only, imposed elasticity 0.0",16.531382051694564,% y/y cash growth,historical fit only (no overlay)
FY2028E,year,historical,bull,field,Field operations and policy,1498.51451263735,2.077555018795522,1.063544209925387,7.728354905936182,"trend only, imposed elasticity 0.0",24.261513732284236,% y/y cash growth,historical fit only (no overlay)
FY2028E,year,historical,bull,ga,General and administrative,1408.428176154089,1.9526584502889515,0.9996070236304487,7.263748674467058,"trend only, imposed elasticity 0.0",9.627371131537618,% y/y cash growth,historical fit only (no overlay)
FY2028E,year,historical,bull,revenue,Revenue,19389.82527169314,26.882241357727292,13.761586040885287,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,historical,bull,nights,Nights,721.28752263135,1.0,0.5119210804544586,3.719927913349198,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,historical,bull,gbv,GBV,140898.18727352,195.34261005861464,100.0,726.6604278235284,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,historical,bull,cash_costs,Total cash cost ex-SBC,11924.934734205273,16.53284489200863,8.463511820103035,61.5009912008556,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,historical,bull,addbacks,D&A and other add-backs,174.50842744523825,0.24194017221954564,0.12385427436796762,0.9000000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,historical,bull,adj_ebitda,Adjusted EBITDA,7639.398964933103,10.591336637938209,5.421928495150222,39.3990087991444,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,historical,bull,margin,Adjusted EBITDA margin,,,,39.3990087991444,memo,,%,"revenue less cash costs plus add-backs, over revenue"
3Q26,quarter,management,bear,cor,Cost of revenue,632.5014863369437,4.384822230621723,2.4449103515789976,13.655469668508449,"gbv, imposed elasticity 1.0",0.0,% y/y change in cash cost per $ of GBV,"31b_overlay_parameters.csv, profile=management"
3Q26,quarter,management,bear,ops,Operations and support,348.1656470854066,2.413661473145725,1.3458210186242072,7.516765629952465,"nights, imposed elasticity 1.0",-5.0,% y/y change in cash cost per night,"31b_overlay_parameters.csv, profile=management"
3Q26,quarter,management,bear,pd,Product development,366.43459580838334,2.5403111241283995,1.4164389425502824,7.911185375282908,"trend only, imposed elasticity 0.0",11.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
3Q26,quarter,management,bear,brand,Brand and performance marketing,444.935149156939,3.0845169147460783,1.7198798349947952,9.605982855397098,"trend only, imposed elasticity 0.0",25.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
