Date,n_firms,share_buy,share_hold,share_sell,mean_price_target,n_price_targets,close,pt_premium_pct
2021-12-15,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,168.14,9.524114519951343
2021-12-16,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,156.38,17.26858638228379
2021-12-17,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,157.91,16.132363615106946
2021-12-20,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,157.23,16.634621500105197
2021-12-21,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,165.66,10.699393567919468
2021-12-22,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,169.29,8.325722360810083
2021-12-23,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,171.31,7.048400784901854
2021-12-27,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,171.68,6.817693024589566
2021-12-28,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,169.71,8.057636783109645
2021-12-29,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,167.44,9.522584438972403
2021-12-30,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,168.78,8.65304857484026
2021-12-31,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,166.49,10.147525607913611
2022-01-03,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,172.68,6.199105504178459
2022-01-04,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,170.8,7.368041794271307
2022-01-05,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,162.25,13.025957093753714
2022-01-06,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,159.75,14.794751414469731
2022-01-07,31.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,183.3846153846154,26.0,166.05,10.439394992240514
2022-01-10,31.0,0.45161290322580644,0.5161290322580645,0.03225806451612903,182.26923076923077,26.0,160.71,13.41499021170478
2022-01-11,31.0,0.45161290322580644,0.5161290322580645,0.03225806451612903,182.26923076923077,26.0,168.61,8.101079870251326
2022-01-12,31.0,0.45161290322580644,0.5161290322580645,0.03225806451612903,182.26923076923077,26.0,169.54,7.508098837578614
2022-01-13,31.0,0.45161290322580644,0.5161290322580645,0.03225806451612903,182.26923076923077,26.0,166.0,9.80074142724745
2022-01-14,31.0,0.45161290322580644,0.5161290322580645,0.03225806451612903,182.26923076923077,26.0,163.99,11.146552088072914
2022-01-18,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,182.26923076923077,26.0,154.69,17.82870952823763
2022-01-19,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.1153846153846,26.0,154.58,17.166117618957564
2022-01-20,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.1153846153846,26.0,158.0,14.62999026290166
2022-01-21,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.1153846153846,26.0,156.73,15.55884936858587
2022-01-24,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.1153846153846,26.0,147.9,22.45800176834658
2022-01-25,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.1153846153846,26.0,144.56,25.287344089225662
2022-01-26,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.1153846153846,26.0,142.14,27.420419737853273
2022-01-27,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.1153846153846,26.0,138.41,30.854262419900746
2022-01-28,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.1153846153846,26.0,142.77,26.858152703918602
2022-01-31,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.1153846153846,26.0,153.97,17.630307602380093
2022-02-01,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.1153846153846,26.0,156.94,15.404221113409333
2022-02-02,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.1153846153846,26.0,151.76,19.343295081302458
2022-02-03,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.1153846153846,26.0,149.57,21.09071646412022
2022-02-04,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.1153846153846,26.0,155.56,16.427992167256768
2022-02-07,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.1153846153846,26.0,157.91,14.695323041849552
2022-02-08,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.16,25.0,162.26,11.647972389991379
2022-02-09,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.16,25.0,169.53,6.860142747596298
2022-02-10,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.16,25.0,171.95,5.356208200058155
2022-02-11,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.16,25.0,166.53,8.785203867171077
2022-02-14,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.16,25.0,169.66,6.778262407167279
2022-02-15,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,181.16,25.0,180.07,0.6053201532737251
2022-02-16,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,189.7826086956522,23.0,186.64,1.6837809128012138
2022-02-17,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,192.47826086956522,23.0,183.6,4.835654068390638
2022-02-18,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,192.47826086956522,23.0,174.9,10.050463618962379
2022-02-22,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,192.47826086956522,23.0,165.24,16.484060075989593
2022-02-23,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,192.47826086956522,23.0,150.04,28.284631344684907
2022-02-24,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,192.47826086956522,23.0,158.26,21.621547371139414
2022-02-25,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,192.47826086956522,23.0,155.09,24.107460745093313
2022-02-28,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,192.47826086956522,23.0,151.49,27.05674359334953
2022-03-01,31.0,0.41935483870967744,0.5483870967741935,0.03225806451612903,192.47826086956522,23.0,151.01,27.46060583376282
2022-03-02,32.0,0.4375,0.53125,0.03125,193.375,24.0,157.53,22.754395988065767
2022-03-03,32.0,0.4375,0.53125,0.03125,193.375,24.0,151.69,27.48038763267189
2022-03-04,32.0,0.4375,0.53125,0.03125,193.375,24.0,142.7,35.511562718990895
2022-03-07,32.0,0.4375,0.53125,0.03125,193.375,24.0,131.59,46.95265597689793
2022-03-08,32.0,0.4375,0.53125,0.03125,193.375,24.0,142.13,36.055020052065025
2022-03-09,32.0,0.4375,0.53125,0.03125,193.375,24.0,148.31,30.38567864607915
2022-03-10,32.0,0.4375,0.53125,0.03125,193.375,24.0,151.8,27.38801054018445
2022-03-11,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,145.14,32.03803224472923
2022-03-14,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,138.5,38.36823104693139
2022-03-15,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,143.95,33.129558874609245
2022-03-16,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,155.75,23.043338683788118
2022-03-17,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,157.55,21.637575372897476
2022-03-18,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,167.0,14.754491017964067
2022-03-21,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,161.8,18.44252163164399
2022-03-22,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,166.44,15.140591204037479
2022-03-23,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,164.16,16.73976608187133
2022-03-24,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,170.83,12.181701106363029
2022-03-25,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,167.22,14.60351632579835
2022-03-28,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,167.65,14.309573516254082
2022-03-29,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,175.52,9.184138559708277
2022-03-30,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,173.63,10.372631457697402
2022-03-31,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,171.76,11.57428970656731
2022-04-01,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,173.07,10.729762523834285
2022-04-04,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,177.02,8.25895379053212
2022-04-05,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,171.21,11.932714210618522
2022-04-06,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,164.66,16.385278756224952
2022-04-07,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,165.91,15.508408173105902
2022-04-08,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,162.56,17.888779527559052
2022-04-11,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,160.25,19.58814352574103
2022-04-12,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,160.11,19.692711261008043
2022-04-13,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,171.85,11.515856851905726
2022-04-14,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,170.7,12.267135325131818
2022-04-18,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,165.74,15.626885483287056
2022-04-19,33.0,0.42424242424242425,0.5454545454545454,0.030303030303030304,191.64,25.0,170.12,12.64989419233482
2022-04-20,33.0,0.45454545454545453,0.5151515151515151,0.030303030303030304,189.875,24.0,164.55,15.390458827104215
2022-04-21,33.0,0.45454545454545453,0.5151515151515151,0.030303030303030304,189.875,24.0,157.91,20.242543220821997
2022-04-22,33.0,0.45454545454545453,0.5151515151515151,0.030303030303030304,189.875,24.0,156.09,21.64456403357038
2022-04-25,33.0,0.45454545454545453,0.5151515151515151,0.030303030303030304,189.875,24.0,158.39,19.878148873034917
2022-04-26,33.0,0.45454545454545453,0.5151515151515151,0.030303030303030304,189.875,24.0,153.04,24.06887088342917
2022-04-27,33.0,0.45454545454545453,0.5151515151515151,0.030303030303030304,189.875,24.0,152.23,24.729028443802157
2022-04-28,33.0,0.45454545454545453,0.5151515151515151,0.030303030303030304,189.875,24.0,159.74,18.865030674846615
2022-04-29,33.0,0.45454545454545453,0.5151515151515151,0.030303030303030304,189.875,24.0,153.21,23.931205534886747
2022-05-02,33.0,0.45454545454545453,0.5151515151515151,0.030303030303030304,189.875,24.0,152.78,24.280010472574954
2022-05-03,33.0,0.45454545454545453,0.5151515151515151,0.030303030303030304,189.25,24.0,145.0,30.517241379310356
2022-05-04,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,188.15384615384616,26.0,156.18,20.472433188530005
2022-05-05,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,143.09,30.11753804262016
2022-05-06,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,135.84,37.06212101382891
2022-05-09,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,119.37,55.97318018361832
2022-05-10,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,116.13,60.32479564727908
2022-05-11,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,116.15,60.297189139203766
2022-05-12,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,115.94,60.58753250404105
2022-05-13,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,121.45,53.301922754372335
2022-05-16,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,114.44,62.69240229394022
2022-05-17,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,117.5,58.4554767533491
2022-05-18,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,108.03,72.34581614846356
2022-05-19,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,114.17,63.07715265409932
2022-05-20,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,112.55,65.4244204221992
2022-05-23,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,113.28,64.35839087675245
2022-05-24,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,106.24,75.24960954930835
2022-05-25,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,110.4,68.6460010735373
2022-05-26,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,114.3,62.89167557758986
2022-05-27,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,120.5,54.51052712463502
2022-05-31,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,120.87,54.037548759150475
2022-06-01,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,116.72,59.51438072754043
2022-06-02,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,186.1851851851852,27.0,121.26,53.54212863696617
2022-06-03,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,182.76923076923077,26.0,119.83,52.523767645189665
2022-06-06,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,182.76923076923077,26.0,122.02,49.786289763342715
2022-06-07,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,182.76923076923077,26.0,122.9,48.713776053076295
2022-06-08,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,182.76923076923077,26.0,123.77,47.668442085506
2022-06-09,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,182.76923076923077,26.0,115.72,57.94091839719218
2022-06-10,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,181.34615384615384,26.0,108.91,66.51010361413448
2022-06-13,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,181.34615384615384,26.0,98.93,83.30754457308585
2022-06-14,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,181.34615384615384,26.0,98.87,83.41878612941625
2022-06-15,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,181.34615384615384,26.0,101.47,78.71898477003434
2022-06-16,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,181.34615384615384,26.0,93.26,94.45223444794534
2022-06-17,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,181.34615384615384,26.0,99.49,82.27576022329264
2022-06-21,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,181.34615384615384,26.0,102.27,77.32096787538265
2022-06-22,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,181.34615384615384,26.0,99.53,82.20250562257996
2022-06-23,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,180.83333333333334,24.0,95.72,88.91906950828808
2022-06-24,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,180.83333333333334,24.0,103.51,74.70131710301742
2022-06-27,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,180.83333333333334,24.0,101.5,78.1609195402299
2022-06-28,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,180.83333333333334,24.0,97.53,85.41303530537614
2022-06-29,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,178.33333333333334,24.0,93.93,89.85769544696404
2022-06-30,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,178.33333333333334,24.0,89.08,100.1945816494537
2022-07-01,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,178.33333333333334,24.0,91.41,95.09171133719872
2022-07-05,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,178.33333333333334,24.0,95.94,85.88006392884444
2022-07-06,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,178.33333333333334,24.0,92.88,92.00401952339938
2022-07-07,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,177.2,25.0,97.5,81.74358974358972
2022-07-08,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,177.2,25.0,97.35,82.02362609142271
2022-07-11,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,177.2,25.0,95.1,86.33017875920083
2022-07-12,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,177.2,25.0,96.55,83.53184878301398
2022-07-13,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,177.2,25.0,95.64,85.2781263069845
2022-07-14,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,174.0,25.0,91.05,91.10378912685337
2022-07-15,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,174.0,25.0,94.66,83.81576167335729
2022-07-18,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,174.0,25.0,97.67,78.15091635097777
2022-07-19,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,174.0,25.0,102.2,70.25440313111547
2022-07-20,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,174.0,25.0,107.73,61.51489835700361
2022-07-21,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,174.0,25.0,108.14,60.902533752543
2022-07-22,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,174.0,25.0,103.97,67.35596806771184
2022-07-25,34.0,0.4411764705882353,0.5294117647058824,0.029411764705882353,174.0,25.0,104.95,65.7932348737494
2022-07-26,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,174.0,25.0,101.91,70.73888725345894
2022-07-27,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,174.0,25.0,107.36,62.071535022354695
2022-07-28,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,174.0,25.0,108.84,59.86769570011026
2022-07-29,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,174.0,25.0,110.98,56.785006307442785
2022-08-01,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,168.2,25.0,111.2,51.25899280575539
2022-08-02,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,168.2,25.0,116.34,44.57624204916621
2022-08-03,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,150.84615384615384,26.0,115.02,31.147760255741485
2022-08-04,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,150.84615384615384,26.0,119.22,26.527557327758622
2022-08-05,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,150.84615384615384,26.0,117.11,28.80723580066078
2022-08-08,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,150.84615384615384,26.0,115.82,30.2418872786685
2022-08-09,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,150.84615384615384,26.0,114.44,31.81243782432177
2022-08-10,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,150.84615384615384,26.0,118.73,27.04973793157066
2022-08-11,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,150.84615384615384,26.0,121.5,24.153213042101918
2022-08-12,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,150.84615384615384,26.0,124.51,21.151838282992408
2022-08-15,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,150.84615384615384,26.0,126.04,19.681175695139498
2022-08-16,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,150.84615384615384,26.0,124.18,21.473791146846377
2022-08-17,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,150.84615384615384,26.0,121.87,23.77628115709678
2022-08-18,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,150.84615384615384,26.0,121.27,24.388681327742923
2022-08-19,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,150.84615384615384,26.0,114.76,31.44488832882
2022-08-22,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,150.84615384615384,26.0,111.39,35.42163016981223
2022-08-23,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,111.6,35.30465949820789
2022-08-24,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,114.51,31.8662125578552
2022-08-25,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,117.03,29.026745278988297
2022-08-26,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,112.82,33.84151746144302
2022-08-29,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,113.54,32.992777875638524
2022-08-30,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,112.56,34.15067519545132
2022-08-31,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,113.12,33.48656294200849
2022-09-01,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,113.4,33.15696649029982
2022-09-02,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,113.64,32.87574797606476
2022-09-06,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,113.7,32.80562884784521
2022-09-07,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,116.07,30.093908848108896
2022-09-08,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,118.58,27.340192275257213
2022-09-09,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,123.48,22.287010042112087
2022-09-12,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,124.79,21.003285519673053
2022-09-13,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,121.54,24.238933684383746
2022-09-14,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,126.8,19.08517350157728
2022-09-15,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,125.04,20.76135636596288
2022-09-16,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,118.75,27.157894736842113
2022-09-19,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,118.78,27.125778750631426
2022-09-20,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,116.71,29.38051580841403
2022-09-21,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,114.01,32.44452241031488
2022-09-22,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,151.0,25.0,103.72,45.584265329733896
2022-09-23,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,148.84,25.0,101.75,46.280098280098294
2022-09-26,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,148.84,25.0,103.23,44.18289256998935
2022-09-27,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,148.84,25.0,106.37,39.92667105386858
2022-09-28,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,148.84,25.0,110.69,34.46562471768002
2022-09-29,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,148.84,25.0,106.66,39.546221638852444
2022-09-30,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,148.84,25.0,105.04,41.69840060929169
2022-10-03,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,148.84,25.0,105.0,41.75238095238096
2022-10-04,35.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,148.84,25.0,110.81,34.32000721956503
2022-10-05,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,148.6153846153846,26.0,111.76,32.97725896151091
2022-10-06,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,148.22222222222223,27.0,111.58,32.83941765748541
2022-10-07,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,148.22222222222223,27.0,108.54,36.55999836209898
2022-10-10,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,148.22222222222223,27.0,110.99,33.545564665485394
2022-10-11,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,148.22222222222223,27.0,106.82,38.75886746135764
2022-10-12,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,148.22222222222223,27.0,112.35,31.928991742075862
2022-10-13,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,148.22222222222223,27.0,112.65,31.577649553681518
2022-10-14,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,148.22222222222223,27.0,109.16,35.784373600423436
2022-10-17,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,148.22222222222223,27.0,116.5,27.229375298044832
2022-10-18,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,148.22222222222223,27.0,117.94,25.67595575904886
2022-10-19,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,148.22222222222223,27.0,116.87,26.826578439481665
2022-10-20,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,148.22222222222223,27.0,117.0,26.685660018993353
2022-10-21,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,148.22222222222223,27.0,119.95,23.57000602102728
2022-10-24,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,147.4814814814815,27.0,116.39,26.713189691108763
2022-10-25,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,147.4814814814815,27.0,118.45,24.509482044306875
2022-10-26,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,147.4814814814815,27.0,115.31,27.899992612506708
2022-10-27,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,147.4814814814815,27.0,112.06,31.609389149992406
2022-10-28,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,147.4814814814815,27.0,115.21,28.011007274960065
2022-10-31,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,147.4814814814815,27.0,106.91,37.949192293968295
2022-11-01,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,147.4814814814815,27.0,109.05,35.24207380236726
2022-11-02,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,142.66666666666666,27.0,94.41,51.11393567065636
2022-11-03,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,142.66666666666666,27.0,92.02,55.038759689922465
2022-11-04,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,142.66666666666666,27.0,96.09,48.471918687341706
2022-11-07,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,142.66666666666666,27.0,95.46,49.4517773587541
2022-11-08,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,142.66666666666666,27.0,98.9,44.253454668014804
2022-11-09,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,142.66666666666666,27.0,95.79,48.936910603055274
2022-11-10,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,142.66666666666666,27.0,102.4,39.32291666666665
2022-11-11,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,142.66666666666666,27.0,109.57,30.205956618295772
2022-11-14,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,142.66666666666666,27.0,105.16,35.666286293901365
2022-11-15,36.0,0.4444444444444444,0.5277777777777778,0.027777777777777776,142.66666666666666,27.0,107.01,33.32087343861942
