rule,horizon,entry_date,excess_pct
R5 buy after 3 consecutive down days,20,2021-02-01,6.389551180174314
R5 buy after 3 consecutive down days,20,2021-02-02,6.238357002706652
R5 buy after 3 consecutive down days,20,2021-02-17,3.205417688007872
R5 buy after 3 consecutive down days,20,2021-02-18,2.7172914320109487
R5 buy after 3 consecutive down days,20,2021-03-04,-2.5217689373713603
R5 buy after 3 consecutive down days,20,2021-03-05,-3.656167561260537
R5 buy after 3 consecutive down days,20,2021-03-25,-10.206837602487218
R5 buy after 3 consecutive down days,20,2021-03-26,-7.935525697712553
R5 buy after 3 consecutive down days,20,2021-04-21,-12.464122255526275
R5 buy after 3 consecutive down days,20,2021-05-03,-13.25497527239724
R5 buy after 3 consecutive down days,20,2021-05-07,-2.2995239532309864
R5 buy after 3 consecutive down days,20,2021-05-10,-3.285887002431298
R5 buy after 3 consecutive down days,20,2021-06-09,-8.335721240068038
R5 buy after 3 consecutive down days,20,2021-07-06,-3.77113345515524
R5 buy after 3 consecutive down days,20,2021-07-07,0.6902426609289304
R5 buy after 3 consecutive down days,20,2021-07-08,2.3273383409390225
R5 buy after 3 consecutive down days,20,2021-07-14,5.556121107510282
R5 buy after 3 consecutive down days,20,2021-07-15,7.88283852441446
R5 buy after 3 consecutive down days,20,2021-07-16,10.499290821563568
R5 buy after 3 consecutive down days,20,2021-07-19,8.520738130302774
R5 buy after 3 consecutive down days,20,2021-09-29,-5.25424007427192
R5 buy after 3 consecutive down days,20,2021-09-30,-5.08131964946995
R5 buy after 3 consecutive down days,20,2021-11-11,-7.839700663744264
R5 buy after 3 consecutive down days,20,2021-11-23,-4.375788452592254
R5 buy after 3 consecutive down days,20,2021-12-13,-0.004607467803718818
R5 buy after 3 consecutive down days,20,2021-12-14,0.9321994073501539
R5 buy after 3 consecutive down days,20,2022-01-06,4.050213310433115
R5 buy after 3 consecutive down days,20,2022-01-18,20.198502439833675
R5 buy after 3 consecutive down days,20,2022-01-19,23.48876585062407
R5 buy after 3 consecutive down days,20,2022-01-25,8.237181945558136
R5 buy after 3 consecutive down days,20,2022-01-26,12.425030874607247
R5 buy after 3 consecutive down days,20,2022-01-27,10.582053917032143
R5 buy after 3 consecutive down days,20,2022-02-23,2.375925455470307
R5 buy after 3 consecutive down days,20,2022-03-01,7.299141234102123
R5 buy after 3 consecutive down days,20,2022-03-07,20.603604307681234
R5 buy after 3 consecutive down days,20,2022-04-12,-13.530482354054218
R5 buy after 3 consecutive down days,20,2022-04-22,-16.70959307842009
R5 buy after 3 consecutive down days,20,2022-05-10,4.191324208405345
R5 buy after 3 consecutive down days,20,2022-06-13,-7.343059789114303
R5 buy after 3 consecutive down days,20,2022-06-14,-12.108932841376518
R5 buy after 3 consecutive down days,20,2022-06-29,6.60860434759144
R5 buy after 3 consecutive down days,20,2022-06-30,11.93291005465772
R5 buy after 3 consecutive down days,20,2022-08-09,7.035849287240648
R5 buy after 3 consecutive down days,20,2022-08-18,9.957586460656122
R5 buy after 3 consecutive down days,20,2022-08-19,13.093542348222876
R5 buy after 3 consecutive down days,20,2022-08-22,12.664003525550582
R5 buy after 3 consecutive down days,20,2022-09-22,16.617017605688897
R5 buy after 3 consecutive down days,20,2022-09-23,17.81964935090451
R5 buy after 3 consecutive down days,20,2022-10-03,0.10315456991939484
R5 buy after 3 consecutive down days,20,2022-11-18,-7.145767958440474
R5 buy after 3 consecutive down days,20,2022-11-21,-4.400403177218005
R5 buy after 3 consecutive down days,20,2022-11-22,-4.574263538168032
R5 buy after 3 consecutive down days,20,2022-12-05,-2.6455844940918785
R5 buy after 3 consecutive down days,20,2022-12-06,1.0037157918959427
R5 buy after 3 consecutive down days,20,2022-12-07,0.5951704490208655
R5 buy after 3 consecutive down days,20,2022-12-19,13.22456276867078
R5 buy after 3 consecutive down days,20,2023-02-22,-9.043121843984459
R5 buy after 3 consecutive down days,20,2023-02-23,-8.776427791446428
R5 buy after 3 consecutive down days,20,2023-02-24,-11.561614659830532
R5 buy after 3 consecutive down days,20,2023-03-10,-15.249942965433936
R5 buy after 3 consecutive down days,20,2023-03-13,-10.391222183368773
R5 buy after 3 consecutive down days,20,2023-03-24,-2.411796278284628
R5 buy after 3 consecutive down days,20,2023-04-05,1.8063240159483906
R5 buy after 3 consecutive down days,20,2023-04-06,7.686252261164829
R5 buy after 3 consecutive down days,20,2023-05-04,-11.905103916654236
R5 buy after 3 consecutive down days,20,2023-05-25,12.386912381355907
R5 buy after 3 consecutive down days,20,2023-08-10,6.061721395934317
R5 buy after 3 consecutive down days,20,2023-08-11,7.181167822573931
R5 buy after 3 consecutive down days,20,2023-08-14,9.943662927074326
R5 buy after 3 consecutive down days,20,2023-08-15,9.221881112565356
R5 buy after 3 consecutive down days,20,2023-08-16,7.705330236059938
R5 buy after 3 consecutive down days,20,2023-08-17,8.021509748747215
R5 buy after 3 consecutive down days,20,2023-08-18,10.236741573933829
R5 buy after 3 consecutive down days,20,2023-08-21,12.507461352589255
R5 buy after 3 consecutive down days,20,2023-09-15,-11.830078539042931
R5 buy after 3 consecutive down days,20,2023-09-18,-11.940926798602547
R5 buy after 3 consecutive down days,20,2023-09-19,-11.026683678415495
R5 buy after 3 consecutive down days,20,2023-09-20,-11.256472925080894
R5 buy after 3 consecutive down days,20,2023-09-21,-10.316765457862742
R5 buy after 3 consecutive down days,20,2023-09-22,-11.058698087377728
R5 buy after 3 consecutive down days,20,2023-10-04,-5.556308479054928
R5 buy after 3 consecutive down days,20,2023-10-05,-9.016858608440424
R5 buy after 3 consecutive down days,20,2023-10-13,-8.468239368531426
R5 buy after 3 consecutive down days,20,2023-10-20,0.1846683768723981
R5 buy after 3 consecutive down days,20,2023-10-27,0.26700466857189087
R5 buy after 3 consecutive down days,20,2023-11-30,2.069880585186279
R5 buy after 3 consecutive down days,20,2023-12-27,6.480102513032916
R5 buy after 3 consecutive down days,20,2024-01-03,3.783943577426007
R5 buy after 3 consecutive down days,20,2024-01-16,6.955036692248363
R5 buy after 3 consecutive down days,20,2024-01-17,3.306694222888751
R5 buy after 3 consecutive down days,20,2024-03-28,2.3875950361713194
R5 buy after 3 consecutive down days,20,2024-04-01,1.956315629083194
R5 buy after 3 consecutive down days,20,2024-04-02,2.6832580796536942
R5 buy after 3 consecutive down days,20,2024-04-03,2.559347735747142
R5 buy after 3 consecutive down days,20,2024-04-04,1.5176251279955144
R5 buy after 3 consecutive down days,20,2024-05-01,-14.037749528888943
R5 buy after 3 consecutive down days,20,2024-05-23,0.4705298398820835
R5 buy after 3 consecutive down days,20,2024-05-31,-2.571657935736338
R5 buy after 3 consecutive down days,20,2024-07-08,-5.1772287086838364
R5 buy after 3 consecutive down days,20,2024-07-25,-21.27135291108648
R5 buy after 3 consecutive down days,20,2024-09-27,3.075030591071559
R5 buy after 3 consecutive down days,20,2024-09-30,5.4717448262038175
R5 buy after 3 consecutive down days,20,2024-10-01,5.786082486469534
R5 buy after 3 consecutive down days,20,2024-11-19,-5.651237434579226
R5 buy after 3 consecutive down days,20,2024-11-29,-4.573885945662092
R5 buy after 3 consecutive down days,20,2024-12-31,-2.4460505177302805
R5 buy after 3 consecutive down days,20,2025-01-08,1.6110537075427644
R5 buy after 3 consecutive down days,20,2025-01-10,-0.12173654475112752
R5 buy after 3 consecutive down days,20,2025-01-13,-0.13620935182353514
R5 buy after 3 consecutive down days,20,2025-01-14,5.4280816006505255
R5 buy after 3 consecutive down days,20,2025-02-03,13.2232960571665
R5 buy after 3 consecutive down days,20,2025-02-21,-3.32366110409288
R5 buy after 3 consecutive down days,20,2025-02-24,-4.979710648083357
R5 buy after 3 consecutive down days,20,2025-02-25,-4.618861467965262
R5 buy after 3 consecutive down days,20,2025-03-10,-9.42096374201058
R5 buy after 3 consecutive down days,20,2025-03-11,-4.199214160619645
R5 buy after 3 consecutive down days,20,2025-03-28,1.322597238226353
R5 buy after 3 consecutive down days,20,2025-03-31,3.538100749526951
R5 buy after 3 consecutive down days,20,2025-04-07,0.7359109400993372
R5 buy after 3 consecutive down days,20,2025-04-08,0.2305070385153357
R5 buy after 3 consecutive down days,20,2025-05-21,0.5135248170660468
R5 buy after 3 consecutive down days,20,2025-06-11,-6.272517562715662
R5 buy after 3 consecutive down days,20,2025-06-20,-2.495067947823648
R5 buy after 3 consecutive down days,20,2025-06-23,1.1507684545729924
R5 buy after 3 consecutive down days,20,2025-07-31,-3.7089533801936136
R5 buy after 3 consecutive down days,20,2025-08-01,-1.121961081338274
R5 buy after 3 consecutive down days,20,2025-09-11,-7.135574599158622
R5 buy after 3 consecutive down days,20,2025-09-12,-4.258315833960246
R5 buy after 3 consecutive down days,20,2025-09-15,-3.218269417109776
R5 buy after 3 consecutive down days,20,2025-09-24,1.9159085711802581
R5 buy after 3 consecutive down days,20,2025-09-25,1.6269541070962235
R5 buy after 3 consecutive down days,20,2025-10-30,-6.414497902770277
R5 buy after 3 consecutive down days,20,2025-11-19,15.4428661670596
R5 buy after 3 consecutive down days,20,2025-11-20,15.825877405716474
R5 buy after 3 consecutive down days,20,2026-01-16,-1.8083407205725321
R5 buy after 3 consecutive down days,20,2026-03-03,-1.2461636161372192
R5 buy after 3 consecutive down days,20,2026-03-20,0.3648299784716592
R5 buy after 3 consecutive down days,20,2026-07-20,18.742121961788495
R5 buy after 3 consecutive down days,20,2026-07-21,25.86406852579689
R5 buy after 3 consecutive down days,20,2026-07-22,31.466952197119824
R5 buy after 3 consecutive down days,20,2026-07-23,31.635505583286086
R5 buy after 3 consecutive down days,20,2026-07-31,20.78601835216135
R5 buy after 3 consecutive down days,20,2026-08-03,19.14367441110379
R6 12-1 momentum: long when relative 12-1 > 0,21,2022-05-31,-17.493094064496674
R6 12-1 momentum: long when relative 12-1 > 0,21,2023-08-31,9.28236821453855
R6 12-1 momentum: long when relative 12-1 > 0,21,2023-12-31,3.957090719183476
R6 12-1 momentum: long when relative 12-1 > 0,21,2024-05-31,-1.947214411968845
R6b 12-1 momentum: long when relative 12-1 < 0,21,2021-12-31,1.1270306849342817
R6b 12-1 momentum: long when relative 12-1 < 0,21,2022-01-31,2.7652637862544127
R6b 12-1 momentum: long when relative 12-1 < 0,21,2022-02-28,8.612538011793925
R6b 12-1 momentum: long when relative 12-1 < 0,21,2022-03-31,2.695815913258048
R6b 12-1 momentum: long when relative 12-1 < 0,21,2022-04-30,-19.621730830864717
R6b 12-1 momentum: long when relative 12-1 < 0,21,2022-06-30,11.93291005465772
R6b 12-1 momentum: long when relative 12-1 < 0,21,2022-07-31,6.960490085339632
R6b 12-1 momentum: long when relative 12-1 < 0,21,2022-08-31,3.292667536146832
R6b 12-1 momentum: long when relative 12-1 < 0,21,2022-09-30,-2.319569666032184
R6b 12-1 momentum: long when relative 12-1 < 0,21,2022-10-31,-10.105876789431367
R6b 12-1 momentum: long when relative 12-1 < 0,21,2022-11-30,-7.377665303534142
R6b 12-1 momentum: long when relative 12-1 < 0,21,2022-12-31,19.210283189930976
R6b 12-1 momentum: long when relative 12-1 < 0,21,2023-01-31,11.21290411429573
R6b 12-1 momentum: long when relative 12-1 < 0,21,2023-02-28,-8.684219274519135
R6b 12-1 momentum: long when relative 12-1 < 0,21,2023-03-31,-4.410171206486779
R6b 12-1 momentum: long when relative 12-1 < 0,21,2023-04-30,-16.25656958709225
R6b 12-1 momentum: long when relative 12-1 < 0,21,2023-05-31,10.349383060430329
R6b 12-1 momentum: long when relative 12-1 < 0,21,2023-06-30,14.789889715856253
R6b 12-1 momentum: long when relative 12-1 < 0,21,2023-07-31,-12.178975714699414
R6b 12-1 momentum: long when relative 12-1 < 0,21,2023-09-30,-11.823583458506592
R6b 12-1 momentum: long when relative 12-1 < 0,21,2023-10-31,-4.113491417493209
R6b 12-1 momentum: long when relative 12-1 < 0,21,2023-11-30,2.069880585186279
R6b 12-1 momentum: long when relative 12-1 < 0,21,2024-01-31,3.8646047009793896
R6b 12-1 momentum: long when relative 12-1 < 0,21,2024-02-29,3.3814766458255874
R6b 12-1 momentum: long when relative 12-1 < 0,21,2024-03-31,0.4001195709016031
R6b 12-1 momentum: long when relative 12-1 < 0,21,2024-04-30,-14.853697841650026
R6b 12-1 momentum: long when relative 12-1 < 0,21,2024-06-30,-6.382045749664455
R6b 12-1 momentum: long when relative 12-1 < 0,21,2024-07-31,-17.146826691688744
R6b 12-1 momentum: long when relative 12-1 < 0,21,2024-08-31,5.376603178283647
R6b 12-1 momentum: long when relative 12-1 < 0,21,2024-09-30,7.057494448657098
R6b 12-1 momentum: long when relative 12-1 < 0,21,2024-10-31,-4.4715081327798885
R6b 12-1 momentum: long when relative 12-1 < 0,21,2024-11-30,-4.007125126518174
R6b 12-1 momentum: long when relative 12-1 < 0,21,2024-12-31,-2.4460505177302805
R6b 12-1 momentum: long when relative 12-1 < 0,21,2025-01-31,8.473732016089707
R6b 12-1 momentum: long when relative 12-1 < 0,21,2025-02-28,-6.490922291004651
R6b 12-1 momentum: long when relative 12-1 < 0,21,2025-03-31,0.5624383476650398
R6b 12-1 momentum: long when relative 12-1 < 0,21,2025-04-30,-3.471177178716466
R6b 12-1 momentum: long when relative 12-1 < 0,21,2025-05-31,-3.896725806502832
R6b 12-1 momentum: long when relative 12-1 < 0,21,2025-06-30,-2.4707665852266136
R6b 12-1 momentum: long when relative 12-1 < 0,21,2025-07-31,-2.473804031728577
R6b 12-1 momentum: long when relative 12-1 < 0,21,2025-08-31,-12.455480857107437
R6b 12-1 momentum: long when relative 12-1 < 0,21,2025-09-30,-0.6636082664124187
R6b 12-1 momentum: long when relative 12-1 < 0,21,2025-10-31,-6.085980047307348
R6b 12-1 momentum: long when relative 12-1 < 0,21,2025-11-30,16.579838357471864
R6b 12-1 momentum: long when relative 12-1 < 0,21,2025-12-31,-6.009400812411858
R6b 12-1 momentum: long when relative 12-1 < 0,21,2026-01-31,6.681435196979924
R6b 12-1 momentum: long when relative 12-1 < 0,21,2026-02-28,-1.7971643362663987
R6b 12-1 momentum: long when relative 12-1 < 0,21,2026-03-31,-4.640255708167961
R6b 12-1 momentum: long when relative 12-1 < 0,21,2026-04-30,-15.691278309163001
R6b 12-1 momentum: long when relative 12-1 < 0,21,2026-05-31,7.392870009240605
R6b 12-1 momentum: long when relative 12-1 < 0,21,2026-06-30,12.357870099917589
R6b 12-1 momentum: long when relative 12-1 < 0,21,2026-07-31,16.639583689707912
R6b 12-1 momentum: long when relative 12-1 < 0,21,2026-08-31,-1.1055504594871368
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2021-12-31,1.1270306849342817
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2022-05-31,-17.493094064496674
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2023-06-30,14.789889715856253
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2023-07-31,-12.178975714699414
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2023-08-31,9.28236821453855
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2023-09-30,-11.823583458506592
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2023-10-31,-4.113491417493209
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2023-11-30,2.069880585186279
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2023-12-31,3.957090719183476
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2024-01-31,3.8646047009793896
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2024-02-29,3.3814766458255874
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2024-03-31,0.4001195709016031
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2024-04-30,-14.853697841650026
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2024-05-31,-1.947214411968845
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2024-06-30,-6.382045749664455
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2024-08-31,5.376603178283647
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2024-10-31,-4.4715081327798885
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2024-11-30,-4.007125126518174
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2025-08-31,-12.455480857107437
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2025-09-30,-0.6636082664124187
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2026-01-31,6.681435196979924
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2026-03-31,-4.640255708167961
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2026-04-30,-15.691278309163001
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2026-05-31,7.392870009240605
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2026-06-30,12.357870099917589
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2026-07-31,16.639583689707912
R6c 12-1 momentum: long when absolute 12-1 > 0,21,2026-08-31,-1.1055504594871368
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2022-01-31,2.7652637862544127
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2022-02-28,8.612538011793925
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2022-03-31,2.695815913258048
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2022-04-30,-19.621730830864717
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2022-06-30,11.93291005465772
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2022-07-31,6.960490085339632
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2022-08-31,3.292667536146832
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2022-09-30,-2.319569666032184
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2022-10-31,-10.105876789431367
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2022-11-30,-7.377665303534142
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2022-12-31,19.210283189930976
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2023-01-31,11.21290411429573
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2023-02-28,-8.684219274519135
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2023-03-31,-4.410171206486779
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2023-04-30,-16.25656958709225
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2023-05-31,10.349383060430329
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2024-07-31,-17.146826691688744
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2024-09-30,7.057494448657098
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2024-12-31,-2.4460505177302805
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2025-01-31,8.473732016089707
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2025-02-28,-6.490922291004651
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2025-03-31,0.5624383476650398
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2025-04-30,-3.471177178716466
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2025-05-31,-3.896725806502832
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2025-06-30,-2.4707665852266136
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2025-07-31,-2.473804031728577
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2025-10-31,-6.085980047307348
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2025-11-30,16.579838357471864
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2025-12-31,-6.009400812411858
R6d 12-1 momentum: long when absolute 12-1 < 0,21,2026-02-28,-1.7971643362663987
R7 short ABNB vs QQQ through May,21,2021-05-31,17.406447673064005
R7 short ABNB vs QQQ through May,21,2022-05-31,19.421730830864714
R7 short ABNB vs QQQ through May,21,2023-05-31,16.05656958709225
R7 short ABNB vs QQQ through May,21,2024-05-31,14.653697841650027
R7 short ABNB vs QQQ through May,21,2025-05-31,3.271177178716466
R7 short ABNB vs QQQ through May,21,2026-05-31,15.491278309163002
R7b long ABNB vs QQQ through February,21,2021-02-28,12.406219349988712
R7b long ABNB vs QQQ through February,21,2022-02-28,2.7652637862544127
R7b long ABNB vs QQQ through February,21,2023-02-28,11.21290411429573
R7b long ABNB vs QQQ through February,21,2024-02-29,3.8646047009793896
R7b long ABNB vs QQQ through February,21,2025-02-28,8.473732016089707
R7b long ABNB vs QQQ through February,21,2026-02-28,6.681435196979924
R7c short ABNB vs QQQ through November,21,2021-11-30,0.7952702266024515
R7c short ABNB vs QQQ through November,21,2022-11-30,9.905876789431368
R7c short ABNB vs QQQ through November,21,2023-11-30,3.913491417493209
R7c short ABNB vs QQQ through November,21,2024-11-30,4.271508132779889
R7c short ABNB vs QQQ through November,21,2025-11-30,5.885980047307349
