window,mapping,widening_pp,quarter,season,group,feasible,n_season,basis,share_low_pct,share_high_pct,share_width_pp
W1,original_northern_season_analogy,10.0,2024Q4,4,two_earlier,True,3,stale_K2_accommodation_share_assumption,0.0,23.774203301966914,23.774203301966914
W1,original_northern_season_analogy,10.0,2024Q4,4,older_finite_tail,True,3,stale_K2_accommodation_share_assumption,0.0,16.75842245951963,16.75842245951963
W1,original_northern_season_analogy,10.0,2025Q4,4,same_quarter,True,3,stale_K2_accommodation_share_assumption,37.902294869442294,57.039452250089695,19.137157380647402
W1,original_northern_season_analogy,10.0,2025Q4,4,one_earlier,True,3,stale_K2_accommodation_share_assumption,22.56572356621716,47.39015571797609,24.82443215175893
W1,original_northern_season_analogy,10.0,2025Q4,4,two_earlier,True,3,stale_K2_accommodation_share_assumption,0.0,23.280267233476355,23.280267233476355
W1,original_northern_season_analogy,10.0,2025Q4,4,older_finite_tail,True,3,stale_K2_accommodation_share_assumption,0.0,16.67557458145103,16.67557458145103
W2,melbourne_calendar_months,0.0,2024Q1,1,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2024Q1,1,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2024Q1,1,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2024Q1,1,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2025Q1,1,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2025Q1,1,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2025Q1,1,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2025Q1,1,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2026Q1,1,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2026Q1,1,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2026Q1,1,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2026Q1,1,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,10.0,2024Q1,1,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,10.0,2024Q1,1,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,10.0,2024Q1,1,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,10.0,2024Q1,1,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,10.0,2025Q1,1,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,10.0,2025Q1,1,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,10.0,2025Q1,1,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,10.0,2025Q1,1,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,10.0,2026Q1,1,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,10.0,2026Q1,1,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,10.0,2026Q1,1,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,10.0,2026Q1,1,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2024Q2,2,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2024Q2,2,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2024Q2,2,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2024Q2,2,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2025Q2,2,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2025Q2,2,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2025Q2,2,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2025Q2,2,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2026Q2,2,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2026Q2,2,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2026Q2,2,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2026Q2,2,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,10.0,2024Q2,2,same_quarter,True,3,stale_K2_accommodation_share_assumption,36.91088801189433,59.083748025105784,22.17286001321146
W2,melbourne_calendar_months,10.0,2024Q2,2,one_earlier,True,3,stale_K2_accommodation_share_assumption,23.292532282413358,36.44483479725974,13.152302514846381
W2,melbourne_calendar_months,10.0,2024Q2,2,two_earlier,True,3,stale_K2_accommodation_share_assumption,7.3703559985185505,23.424319920140803,16.05396392162225
W2,melbourne_calendar_months,10.0,2024Q2,2,older_finite_tail,True,3,stale_K2_accommodation_share_assumption,0.0,16.601347536210987,16.601347536210987
W2,melbourne_calendar_months,10.0,2025Q2,2,same_quarter,True,3,stale_K2_accommodation_share_assumption,36.79797461726185,59.306458969000296,22.508484351738446
W2,melbourne_calendar_months,10.0,2025Q2,2,one_earlier,True,3,stale_K2_accommodation_share_assumption,22.565723566217162,35.30762810501156,12.741904538794396
W2,melbourne_calendar_months,10.0,2025Q2,2,two_earlier,True,3,stale_K2_accommodation_share_assumption,7.554076381781984,23.877879357001405,16.32380297521942
W2,melbourne_calendar_months,10.0,2025Q2,2,older_finite_tail,True,3,stale_K2_accommodation_share_assumption,0.0,16.75842245951963,16.75842245951963
W2,melbourne_calendar_months,10.0,2026Q2,2,same_quarter,True,3,stale_K2_accommodation_share_assumption,36.79797461726185,58.903006056638695,22.105031439376845
W2,melbourne_calendar_months,10.0,2026Q2,2,one_earlier,True,3,stale_K2_accommodation_share_assumption,23.073665699478553,36.10935523217078,13.035689532692224
W2,melbourne_calendar_months,10.0,2026Q2,2,two_earlier,True,3,stale_K2_accommodation_share_assumption,7.537430372714937,23.877879357001397,16.34044898428646
W2,melbourne_calendar_months,10.0,2026Q2,2,older_finite_tail,True,3,stale_K2_accommodation_share_assumption,0.0,16.40483573530479,16.40483573530479
W2,melbourne_calendar_months,0.0,2024Q3,3,same_quarter,False,2,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2024Q3,3,one_earlier,False,2,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2024Q3,3,two_earlier,False,2,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2024Q3,3,older_finite_tail,False,2,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2025Q3,3,same_quarter,False,2,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2025Q3,3,one_earlier,False,2,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2025Q3,3,two_earlier,False,2,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,0.0,2025Q3,3,older_finite_tail,False,2,stale_K2_accommodation_share_assumption,,,
W2,melbourne_calendar_months,10.0,2024Q3,3,same_quarter,True,2,stale_K2_accommodation_share_assumption,42.94882025965093,60.67906725648393,17.730246996833
W2,melbourne_calendar_months,10.0,2024Q3,3,one_earlier,True,2,stale_K2_accommodation_share_assumption,19.113405505548503,43.84308764841222,24.72968214286372
W2,melbourne_calendar_months,10.0,2024Q3,3,two_earlier,True,2,stale_K2_accommodation_share_assumption,1.5786373605999882,21.402263561045327,19.82362620044534
W2,melbourne_calendar_months,10.0,2024Q3,3,older_finite_tail,True,2,stale_K2_accommodation_share_assumption,0.0,16.592120436726233,16.592120436726233
W2,melbourne_calendar_months,10.0,2025Q3,3,same_quarter,True,2,stale_K2_accommodation_share_assumption,43.71114809691225,61.75610131304287,18.044953216130622
W2,melbourne_calendar_months,10.0,2025Q3,3,one_earlier,True,2,stale_K2_accommodation_share_assumption,19.05679574257749,43.523768823089846,24.46697308051236
W2,melbourne_calendar_months,10.0,2025Q3,3,two_earlier,True,2,stale_K2_accommodation_share_assumption,1.5087404307326189,20.595394439296992,19.086654008564373
W2,melbourne_calendar_months,10.0,2025Q3,3,older_finite_tail,True,2,stale_K2_accommodation_share_assumption,0.0,16.592120436726233,16.592120436726233
W2,melbourne_calendar_months,0.0,2024Q4,4,same_quarter,True,2,stale_K2_accommodation_share_assumption,48.210724717623506,50.68225661016261,2.4715318925391028
W2,melbourne_calendar_months,0.0,2024Q4,4,one_earlier,True,2,stale_K2_accommodation_share_assumption,34.48274405828001,37.673389180847536,3.190645122567526
W2,melbourne_calendar_months,0.0,2024Q4,4,two_earlier,True,2,stale_K2_accommodation_share_assumption,7.160226507023965,9.46882587844495,2.3085993714209856
W2,melbourne_calendar_months,0.0,2024Q4,4,older_finite_tail,True,2,stale_K2_accommodation_share_assumption,4.544001603780262,8.059196848200845,3.5151952444205827
W2,melbourne_calendar_months,0.0,2025Q4,4,same_quarter,True,2,stale_K2_accommodation_share_assumption,48.89837421373491,51.40515858734487,2.5067843736099604
W2,melbourne_calendar_months,0.0,2025Q4,4,one_earlier,True,2,stale_K2_accommodation_share_assumption,34.4496513788616,37.59071750171326,3.1410661228516545
W2,melbourne_calendar_months,0.0,2025Q4,4,two_earlier,True,2,stale_K2_accommodation_share_assumption,6.95596694608998,9.203191201248174,2.247224255158194
W2,melbourne_calendar_months,0.0,2025Q4,4,older_finite_tail,True,2,stale_K2_accommodation_share_assumption,4.254047533244505,7.752377351671918,3.4983298184274134
W2,melbourne_calendar_months,10.0,2024Q4,4,same_quarter,True,2,stale_K2_accommodation_share_assumption,38.21072471762351,60.54162831583413,22.330903598210618
W2,melbourne_calendar_months,10.0,2024Q4,4,one_earlier,True,2,stale_K2_accommodation_share_assumption,24.4496513788616,47.67338918084754,23.22373780198594
W2,melbourne_calendar_months,10.0,2024Q4,4,two_earlier,True,2,stale_K2_accommodation_share_assumption,0.0,19.468825878444953,19.468825878444953
W2,melbourne_calendar_months,10.0,2024Q4,4,older_finite_tail,True,2,stale_K2_accommodation_share_assumption,0.0,18.05919684820082,18.05919684820082
W2,melbourne_calendar_months,10.0,2025Q4,4,same_quarter,True,2,stale_K2_accommodation_share_assumption,38.755740079911305,61.405158587344864,22.64941850743356
W2,melbourne_calendar_months,10.0,2025Q4,4,one_earlier,True,2,stale_K2_accommodation_share_assumption,24.4496513788616,47.673389180847536,23.223737801985937
W2,melbourne_calendar_months,10.0,2025Q4,4,two_earlier,True,2,stale_K2_accommodation_share_assumption,0.0,19.124352968283883,19.124352968283883
W2,melbourne_calendar_months,10.0,2025Q4,4,older_finite_tail,True,2,stale_K2_accommodation_share_assumption,0.0,18.059196848200816,18.059196848200816
W2,original_northern_season_analogy,0.0,2024Q1,1,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2024Q1,1,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2024Q1,1,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2024Q1,1,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2025Q1,1,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2025Q1,1,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2025Q1,1,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2025Q1,1,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2026Q1,1,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2026Q1,1,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2026Q1,1,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2026Q1,1,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,10.0,2024Q1,1,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,10.0,2024Q1,1,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,10.0,2024Q1,1,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,10.0,2024Q1,1,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,10.0,2025Q1,1,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,10.0,2025Q1,1,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,10.0,2025Q1,1,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,10.0,2025Q1,1,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,10.0,2026Q1,1,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,10.0,2026Q1,1,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,10.0,2026Q1,1,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,10.0,2026Q1,1,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2024Q2,2,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2024Q2,2,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2024Q2,2,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2024Q2,2,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2025Q2,2,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2025Q2,2,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2025Q2,2,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2025Q2,2,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2026Q2,2,same_quarter,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2026Q2,2,one_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2026Q2,2,two_earlier,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,0.0,2026Q2,2,older_finite_tail,False,3,stale_K2_accommodation_share_assumption,,,
W2,original_northern_season_analogy,10.0,2024Q2,2,same_quarter,True,3,stale_K2_accommodation_share_assumption,38.32797309023394,55.8054258922106,17.47745280197666
W2,original_northern_season_analogy,10.0,2024Q2,2,one_earlier,True,3,stale_K2_accommodation_share_assumption,25.237138634830593,35.58310758212529,10.345968947294693
W2,original_northern_season_analogy,10.0,2024Q2,2,two_earlier,True,3,stale_K2_accommodation_share_assumption,7.053758213052254,19.07675054139278,12.022992328340525
W2,original_northern_season_analogy,10.0,2024Q2,2,older_finite_tail,True,3,stale_K2_accommodation_share_assumption,0.7327100111909818,17.73633404072936,17.00362402953838
W2,original_northern_season_analogy,10.0,2025Q2,2,same_quarter,True,3,stale_K2_accommodation_share_assumption,38.21072471762351,56.015779491810235,17.805054774186722
W2,original_northern_season_analogy,10.0,2025Q2,2,one_earlier,True,3,stale_K2_accommodation_share_assumption,24.4496513788616,34.472789801883124,10.023138423021525
W2,original_northern_season_analogy,10.0,2025Q2,2,two_earlier,True,3,stale_K2_accommodation_share_assumption,7.2318079346186614,19.468825878444953,12.237017943826292
W2,original_northern_season_analogy,10.0,2025Q2,2,older_finite_tail,True,3,stale_K2_accommodation_share_assumption,0.7783242689107904,18.059196848200813,17.280872579290023
W2,original_northern_season_analogy,10.0,2026Q2,2,same_quarter,True,3,stale_K2_accommodation_share_assumption,38.21072471762351,55.63471257655232,17.423987858928804
W2,original_northern_season_analogy,10.0,2026Q2,2,one_earlier,True,3,stale_K2_accommodation_share_assumption,24.993504504393204,35.25556033098296,10.262055826589755
W2,original_northern_season_analogy,10.0,2026Q2,2,two_earlier,True,3,stale_K2_accommodation_share_assumption,7.213655813577283,19.46882587844498,12.255170064867698
W2,original_northern_season_analogy,10.0,2026Q2,2,older_finite_tail,True,3,stale_K2_accommodation_share_assumption,0.7333529937685546,17.664026103681564,16.93067310991301
W2,original_northern_season_analogy,0.0,2024Q3,3,same_quarter,True,2,stale_K2_accommodation_share_assumption,44.28872326135956,47.543822326350046,3.2550990649904907
W2,original_northern_season_analogy,0.0,2024Q3,3,one_earlier,True,2,stale_K2_accommodation_share_assumption,37.82290237778403,40.34411024828124,2.5212078704972107
W2,original_northern_season_analogy,0.0,2024Q3,3,two_earlier,True,2,stale_K2_accommodation_share_assumption,8.11037719119016,11.33181639319211,3.2214392020019496
W2,original_northern_season_analogy,0.0,2024Q3,3,older_finite_tail,True,2,stale_K2_accommodation_share_assumption,3.5099958369495603,6.84794008545397,3.3379442485044097
W2,original_northern_season_analogy,0.0,2025Q3,3,same_quarter,True,2,stale_K2_accommodation_share_assumption,45.07483394879598,48.38770998217094,3.3128760333749616
W2,original_northern_season_analogy,0.0,2025Q3,3,one_earlier,True,2,stale_K2_accommodation_share_assumption,37.53152025999431,40.02415459420741,2.4926343342131005
W2,original_northern_season_analogy,0.0,2025Q3,3,two_earlier,True,2,stale_K2_accommodation_share_assumption,7.75818393259822,10.852740892152998,3.094556959554777
W2,original_northern_season_analogy,0.0,2025Q3,3,older_finite_tail,True,2,stale_K2_accommodation_share_assumption,3.509995836949556,6.847940085453963,3.337944248504407
W2,original_northern_season_analogy,10.0,2024Q3,3,same_quarter,True,2,stale_K2_accommodation_share_assumption,34.28872326135956,55.918631193687816,21.62990793232826
W2,original_northern_season_analogy,10.0,2024Q3,3,one_earlier,True,2,stale_K2_accommodation_share_assumption,27.546957807525953,50.34411024828125,22.797152440755298
W2,original_northern_season_analogy,10.0,2024Q3,3,two_earlier,True,2,stale_K2_accommodation_share_assumption,0.0,21.331816393192113,21.331816393192113
W2,original_northern_season_analogy,10.0,2024Q3,3,older_finite_tail,True,2,stale_K2_accommodation_share_assumption,0.0,16.847940085453967,16.847940085453967
W2,original_northern_season_analogy,10.0,2025Q3,3,same_quarter,True,2,stale_K2_accommodation_share_assumption,34.89733714384238,56.91116903111353,22.013831887271152
W2,original_northern_season_analogy,10.0,2025Q3,3,one_earlier,True,2,stale_K2_accommodation_share_assumption,27.53152025999432,50.134690879977086,22.603170619982766
W2,original_northern_season_analogy,10.0,2025Q3,3,two_earlier,True,2,stale_K2_accommodation_share_assumption,0.0,20.57704404314344,20.57704404314344
W2,original_northern_season_analogy,10.0,2025Q3,3,older_finite_tail,True,2,stale_K2_accommodation_share_assumption,0.0,16.847940085453956,16.847940085453956
W2,original_northern_season_analogy,0.0,2024Q4,4,same_quarter,True,2,stale_K2_accommodation_share_assumption,46.79797461726185,52.02143073758955,5.223456120327697
W2,original_northern_season_analogy,0.0,2024Q4,4,one_earlier,True,2,stale_K2_accommodation_share_assumption,32.57412287200518,38.002643703241404,5.428520831236222
W2,original_northern_season_analogy,0.0,2024Q4,4,two_earlier,True,2,stale_K2_accommodation_share_assumption,9.889956959578404,13.8778793570014,3.987922397422995
W2,original_northern_season_analogy,0.0,2024Q4,4,older_finite_tail,True,2,stale_K2_accommodation_share_assumption,2.155422702913279,6.758422459519613,4.602999756606334
W2,original_northern_season_analogy,0.0,2025Q4,4,same_quarter,True,2,stale_K2_accommodation_share_assumption,47.465473474685744,52.76343390894236,5.297960434256615
W2,original_northern_season_analogy,0.0,2025Q4,4,one_earlier,True,2,stale_K2_accommodation_share_assumption,32.56572356621716,37.91845524673223,5.352731680515071
W2,original_northern_season_analogy,0.0,2025Q4,4,two_earlier,True,2,stale_K2_accommodation_share_assumption,9.609657962007919,13.499025717361949,3.8893677553540282
W2,original_northern_season_analogy,0.0,2025Q4,4,older_finite_tail,True,2,stale_K2_accommodation_share_assumption,2.017884550216273,6.604150143095897,4.586265592879624
W2,original_northern_season_analogy,10.0,2024Q4,4,same_quarter,True,2,stale_K2_accommodation_share_assumption,36.79797461726185,62.656236585953394,25.858261968691544
W2,original_northern_season_analogy,10.0,2024Q4,4,one_earlier,True,2,stale_K2_accommodation_share_assumption,22.56572356621716,48.0026437032414,25.436920137024245
W2,original_northern_season_analogy,10.0,2024Q4,4,two_earlier,True,2,stale_K2_accommodation_share_assumption,0.0,23.877879357001405,23.877879357001405
W2,original_northern_season_analogy,10.0,2024Q4,4,older_finite_tail,True,2,stale_K2_accommodation_share_assumption,0.0,16.75842245951962,16.75842245951962
W2,original_northern_season_analogy,10.0,2025Q4,4,same_quarter,True,2,stale_K2_accommodation_share_assumption,37.32283934086195,63.549928389362684,26.22708904850074
W2,original_northern_season_analogy,10.0,2025Q4,4,one_earlier,True,2,stale_K2_accommodation_share_assumption,22.56572356621716,48.0026437032414,25.43692013702423
W2,original_northern_season_analogy,10.0,2025Q4,4,two_earlier,True,2,stale_K2_accommodation_share_assumption,0.0,23.473402965169278,23.473402965169278
W2,original_northern_season_analogy,10.0,2025Q4,4,older_finite_tail,True,2,stale_K2_accommodation_share_assumption,0.0,16.758422459519625,16.758422459519625
