window,quarter,season,group,max_lag,tolerance_pct,n_season,share_low_pct,share_high_pct,share_width_pp,effective_low_pct,effective_high_pct
W1,2026Q1,1,two_earlier,8,1.0,4,0.0,17.26517319041089,17.26517319041089,0.0,2.0375591003808236
W1,2026Q1,1,older_finite_tail,8,1.0,4,6.510516989754411,20.04797938912488,13.537462399370467,0.7683423151541335,2.527761003784059
W1,2023Q2,2,same_quarter,8,1.0,4,21.51303160775088,88.45964075935652,66.94660915160564,2.769842241283638,11.53522058823529
W1,2023Q2,2,one_earlier,8,1.0,4,0.0,37.057330052184845,37.057330052184845,0.0,4.467152145643722
W1,2023Q2,2,two_earlier,8,1.0,4,0.0,48.904181965316496,48.904181965316496,0.0,8.908385786802091
W1,2023Q2,2,older_finite_tail,8,1.0,4,0.0,23.38156170151095,23.38156170151095,0.0,4.972280254777073
W1,2024Q2,2,same_quarter,8,1.0,4,21.156937003766473,88.10968786321229,66.95275085944581,2.769842241283638,11.53522058823529
W1,2024Q2,2,one_earlier,8,1.0,4,0.0,36.857690970657345,36.857690970657345,0.0,4.467152145643722
W1,2024Q2,2,two_earlier,8,1.0,4,0.0,49.74994584555871,49.74994584555871,0.0,8.908385786802091
W1,2024Q2,2,older_finite_tail,8,1.0,4,0.0,24.649788929606125,24.649788929606125,0.0,4.972280254777073
W1,2025Q2,2,same_quarter,8,1.0,4,21.236686199907282,87.85530648666362,66.61862028675634,2.769842241283638,11.53522058823529
W1,2025Q2,2,one_earlier,8,1.0,4,0.0,35.707601717520824,35.707601717520824,0.0,4.467152145643722
W1,2025Q2,2,two_earlier,8,1.0,4,0.0,50.351428939866594,50.351428939866594,0.0,8.908385786802091
W1,2025Q2,2,older_finite_tail,8,1.0,4,0.0,25.2680306715568,25.2680306715568,0.0,4.972280254777073
W1,2026Q2,2,same_quarter,8,1.0,4,21.092216220664483,87.84015319492043,66.74793697425595,2.769842241283638,11.53522058823529
W1,2026Q2,2,one_earlier,8,1.0,4,0.0,36.36293560044812,36.36293560044812,0.0,4.467152145643722
W1,2026Q2,2,two_earlier,8,1.0,4,0.0,50.386913170207436,50.386913170207436,0.0,8.908385786802091
W1,2026Q2,2,older_finite_tail,8,1.0,4,0.0,24.880291325417016,24.880291325417016,0.0,4.972280254777073
W1,2023Q3,3,same_quarter,8,1.0,3,0.0,57.254439338687824,57.254439338687824,0.0,10.521770334928274
W1,2023Q3,3,one_earlier,8,1.0,3,0.0,98.1690871484465,98.1690871484465,0.0,17.285109170305784
W1,2023Q3,3,two_earlier,8,1.0,3,1.8309128515535993,91.76014661746869,89.92923376591509,0.301834061135267,15.12706499406593
W1,2023Q3,3,older_finite_tail,8,1.0,3,0.0,52.424575153743035,52.424575153743035,0.0,10.370906998781503
W1,2024Q3,3,same_quarter,8,1.0,3,0.0,56.72049917842311,56.72049917842311,0.0,10.521770334928274
W1,2024Q3,3,one_earlier,8,1.0,3,0.0,98.1486853889395,98.1486853889395,0.0,17.285109170305784
W1,2024Q3,3,two_earlier,8,1.0,3,1.8513146110612961,91.90246207913111,90.05114746806981,0.301834061135267,15.12706499406593
W1,2024Q3,3,older_finite_tail,8,1.0,3,0.0,52.5517397506008,52.5517397506008,0.0,10.370906998781503
W1,2025Q3,3,same_quarter,8,1.0,3,0.0,58.25712125868483,58.25712125868483,0.0,10.521770334928274
W1,2025Q3,3,one_earlier,8,1.0,3,0.0,98.21203484137463,98.21203484137463,0.0,17.285109170305784
W1,2025Q3,3,two_earlier,8,1.0,3,1.78796515862501,91.4179875321262,89.63002237350119,0.301834061135267,15.12706499406593
W1,2025Q3,3,older_finite_tail,8,1.0,3,0.0,53.159063425374406,53.159063425374406,0.0,10.370906998781503
W1,2023Q4,4,same_quarter,8,1.0,3,0.0,66.6980866302588,66.6980866302588,0.0,9.448838231255156
W1,2023Q4,4,one_earlier,8,1.0,3,0.0,100.0,100.0,0.0,12.241420765027323
W1,2023Q4,4,two_earlier,8,1.0,3,0.0,100.0,100.0,0.0,11.728691099476439
W1,2023Q4,4,older_finite_tail,8,1.0,3,0.0,99.99999999999999,99.99999999999999,0.0,14.847808354781247
W1,2024Q4,4,same_quarter,8,1.0,3,0.0,66.95207492387708,66.95207492387708,0.0,9.448838231255156
W1,2024Q4,4,one_earlier,8,1.0,3,0.0,100.00000000000003,100.00000000000003,0.0,12.241420765027323
W1,2024Q4,4,two_earlier,8,1.0,3,0.0,100.0,100.0,0.0,11.728691099476439
W1,2024Q4,4,older_finite_tail,8,1.0,3,0.0,100.0,100.0,0.0,14.847808354781247
W1,2025Q4,4,same_quarter,8,1.0,3,0.0,68.69971983462892,68.69971983462892,0.0,9.448838231255156
W1,2025Q4,4,one_earlier,8,1.0,3,0.0,99.99999999999999,99.99999999999999,0.0,12.241420765027323
W1,2025Q4,4,two_earlier,8,1.0,3,0.0,100.00000000000003,100.00000000000003,0.0,11.728691099476439
W1,2025Q4,4,older_finite_tail,8,1.0,3,0.0,99.99999999999999,99.99999999999999,0.0,14.847808354781247
W1,2023Q1,1,same_quarter,8,2.0,4,0.0,98.27092091001988,98.27092091001988,0.0,8.932826710720807
W1,2023Q1,1,one_earlier,8,2.0,4,0.0,51.43043587669376,51.43043587669376,0.0,7.041459854014589
W1,2023Q1,1,two_earlier,8,2.0,4,0.0,100.0,100.0,0.0,11.529552238805971
W1,2023Q1,1,older_finite_tail,8,2.0,4,0.0,73.97440913743817,73.97440913743817,0.0,8.674218638248254
W1,2024Q1,1,same_quarter,8,2.0,4,0.0,97.4493281481671,97.4493281481671,0.0,8.932826710720807
W1,2024Q1,1,one_earlier,8,2.0,4,0.0,51.9934772657759,51.9934772657759,0.0,7.041459854014589
W1,2024Q1,1,two_earlier,8,2.0,4,0.0,99.99999999999999,99.99999999999999,0.0,11.529552238805971
W1,2024Q1,1,older_finite_tail,8,2.0,4,0.0,74.19199575286439,74.19199575286439,0.0,8.674218638248254
W1,2025Q1,1,same_quarter,8,2.0,4,0.0,97.18015998941432,97.18015998941432,0.0,8.932826710720807
W1,2025Q1,1,one_earlier,8,2.0,4,0.0,53.47698038812545,53.47698038812545,0.0,7.041459854014589
W1,2025Q1,1,two_earlier,8,2.0,4,0.0,100.0,100.0,0.0,11.529552238805971
W1,2025Q1,1,older_finite_tail,8,2.0,4,0.0,74.98951768741883,74.98951768741883,0.0,8.674218638248254
W1,2026Q1,1,same_quarter,8,2.0,4,0.0,97.33973103214223,97.33973103214223,0.0,8.932826710720807
W1,2026Q1,1,one_earlier,8,2.0,4,0.0,52.78323147612911,52.78323147612911,0.0,7.041459854014589
W1,2026Q1,1,two_earlier,8,2.0,4,0.0,100.0,100.0,0.0,11.529552238805971
W1,2026Q1,1,older_finite_tail,8,2.0,4,0.0,73.67849700710207,73.67849700710207,0.0,8.674218638248254
W1,2023Q2,2,same_quarter,8,2.0,4,0.0,100.0,100.0,0.0,13.221509433962265
W1,2023Q2,2,one_earlier,8,2.0,4,0.0,89.37070261594897,89.37070261594897,0.0,10.747274206672072
W1,2023Q2,2,two_earlier,8,2.0,4,0.0,93.7167434634881,93.7167434634881,0.0,16.899003181336177
W1,2023Q2,2,older_finite_tail,8,2.0,4,0.0,98.0681519661626,98.0681519661626,0.0,16.902012738853507
W1,2024Q2,2,same_quarter,8,2.0,4,0.0,99.99999999999999,99.99999999999999,0.0,13.221509433962265
W1,2024Q2,2,one_earlier,8,2.0,4,0.0,87.8045278322883,87.8045278322883,0.0,10.747274206672072
W1,2024Q2,2,two_earlier,8,2.0,4,0.0,93.84821691629564,93.84821691629564,0.0,16.899003181336177
W1,2024Q2,2,older_finite_tail,8,2.0,4,0.0,98.13775755529804,98.13775755529804,0.0,16.902012738853507
W1,2025Q2,2,same_quarter,8,2.0,4,0.0,100.0,100.0,0.0,13.221509433962265
W1,2025Q2,2,one_earlier,8,2.0,4,0.0,86.78354495051741,86.78354495051741,0.0,10.747274206672072
W1,2025Q2,2,two_earlier,8,2.0,4,0.0,94.18302426645293,94.18302426645293,0.0,16.899003181336177
W1,2025Q2,2,older_finite_tail,8,2.0,4,0.0,98.16607944019609,98.16607944019609,0.0,16.902012738853507
W1,2026Q2,2,same_quarter,8,2.0,4,0.0,99.99999999999999,99.99999999999999,0.0,13.221509433962265
W1,2026Q2,2,one_earlier,8,2.0,4,0.0,87.6925396497726,87.6925396497726,0.0,10.747274206672072
W1,2026Q2,2,two_earlier,8,2.0,4,0.0,94.0285005277105,94.0285005277105,0.0,16.899003181336177
W1,2026Q2,2,older_finite_tail,8,2.0,4,0.0,98.10594075358023,98.10594075358023,0.0,16.902012738853507
W1,2023Q3,3,same_quarter,8,2.0,3,0.0,100.0,100.0,0.0,18.239737991266377
W1,2023Q3,3,one_earlier,8,2.0,3,0.0,100.0,100.0,0.0,17.774042553191492
W1,2023Q3,3,two_earlier,8,2.0,3,0.0,100.0,100.0,0.0,16.622882096069873
W1,2023Q3,3,older_finite_tail,8,2.0,3,0.0,99.99999999999999,99.99999999999999,0.0,20.265646153846152
W1,2024Q3,3,same_quarter,8,2.0,3,0.0,100.0,100.0,0.0,18.239737991266377
W1,2024Q3,3,one_earlier,8,2.0,3,0.0,100.0,100.0,0.0,17.774042553191492
W1,2024Q3,3,two_earlier,8,2.0,3,0.0,100.0,100.0,0.0,16.622882096069873
W1,2024Q3,3,older_finite_tail,8,2.0,3,0.0,99.99999999999996,99.99999999999996,0.0,20.265646153846152
W1,2025Q3,3,same_quarter,8,2.0,3,0.0,100.0,100.0,0.0,18.239737991266377
W1,2025Q3,3,one_earlier,8,2.0,3,0.0,100.0,100.0,0.0,17.774042553191492
W1,2025Q3,3,two_earlier,8,2.0,3,0.0,100.0,100.0,0.0,16.622882096069873
W1,2025Q3,3,older_finite_tail,8,2.0,3,0.0,99.99999999999997,99.99999999999997,0.0,20.265646153846152
W1,2023Q4,4,same_quarter,8,2.0,3,0.0,89.12041000248566,89.12041000248566,0.0,12.49778632243891
W1,2023Q4,4,one_earlier,8,2.0,3,0.0,100.0,100.0,0.0,12.362622950819672
W1,2023Q4,4,two_earlier,8,2.0,3,0.0,100.0,100.0,0.0,11.8448167539267
W1,2023Q4,4,older_finite_tail,8,2.0,3,0.0,99.99999999999999,99.99999999999999,0.0,16.095609756097566
W1,2024Q4,4,same_quarter,8,2.0,3,0.0,89.23099819328432,89.23099819328432,0.0,12.49778632243891
W1,2024Q4,4,one_earlier,8,2.0,3,0.0,100.00000000000003,100.00000000000003,0.0,12.362622950819672
W1,2024Q4,4,two_earlier,8,2.0,3,0.0,100.0,100.0,0.0,11.8448167539267
W1,2024Q4,4,older_finite_tail,8,2.0,3,0.0,100.0,100.0,0.0,16.095609756097566
W1,2025Q4,4,same_quarter,8,2.0,3,0.0,89.97686337249034,89.97686337249034,0.0,12.49778632243891
W1,2025Q4,4,one_earlier,8,2.0,3,0.0,100.00000000000003,100.00000000000003,0.0,12.362622950819672
W1,2025Q4,4,two_earlier,8,2.0,3,0.0,100.00000000000003,100.00000000000003,0.0,11.8448167539267
W1,2025Q4,4,older_finite_tail,8,2.0,3,0.0,100.0,100.0,0.0,16.095609756097566
W2,2024Q2,2,same_quarter,3,0.5,3,0.0,49.04350049563801,49.04350049563801,0.0,6.388933823529416
W2,2024Q2,2,one_earlier,3,0.5,3,0.0,30.567215447023987,30.567215447023987,0.0,3.6864061829110817
W2,2024Q2,2,two_earlier,3,0.5,3,50.956499504361894,100.0,49.043500495638106,9.079264705882343,17.678863636363634
W2,2024Q2,2,older_finite_tail,3,0.5,3,0.0,25.073584707129836,25.073584707129836,0.0,3.783973870440902
W2,2025Q2,2,same_quarter,3,0.5,3,0.0,48.44239697742124,48.44239697742124,0.0,6.388933823529416
W2,2025Q2,2,one_earlier,3,0.5,3,0.0,29.31873562947868,29.31873562947868,0.0,3.6864061829110817
W2,2025Q2,2,two_earlier,3,0.5,3,51.55760302257899,99.99999999999999,48.442396977421,9.079264705882343,17.678863636363634
W2,2025Q2,2,older_finite_tail,3,0.5,3,0.0,24.454299372832967,24.454299372832967,0.0,3.783973870440902
W2,2026Q2,2,same_quarter,3,0.5,3,0.0,48.40694603839574,48.40694603839574,0.0,6.388933823529416
W2,2026Q2,2,one_earlier,3,0.5,3,0.0,29.899373796484724,29.899373796484724,0.0,3.6864061829110817
W2,2026Q2,2,two_earlier,3,0.5,3,51.593053961603886,100.0,48.406946038396114,9.079264705882343,17.678863636363634
W2,2026Q2,2,older_finite_tail,3,0.5,3,0.0,24.13759530276049,24.13759530276049,0.0,3.783973870440902
W2,2024Q3,3,same_quarter,3,0.5,2,0.0,55.34093349146952,55.34093349146952,0.0,10.223865769712097
W2,2024Q3,3,one_earlier,3,0.5,2,0.0,99.49282963585313,99.49282963585313,0.0,17.42691999999992
W2,2024Q3,3,two_earlier,3,0.5,2,0.5071703641471385,76.26567473811726,75.75850437397013,0.08224000000007371,12.491118585732174
W2,2024Q3,3,older_finite_tail,3,0.5,2,0.0,58.562472380485,58.562472380485,0.0,14.029830399312937
W2,2025Q3,3,same_quarter,3,0.5,2,0.0,56.889308312262166,56.889308312262166,0.0,10.223865769712097
W2,2025Q3,3,one_earlier,3,0.5,2,0.0,99.51041374324927,99.51041374324927,0.0,17.42691999999992
W2,2025Q3,3,two_earlier,3,0.5,2,0.4895862567504564,75.10873177865834,74.61914552190788,0.08224000000007371,12.491118585732174
W2,2025Q3,3,older_finite_tail,3,0.5,2,0.0,59.99915320294929,59.99915320294929,0.0,14.029830399312937
W2,2024Q4,4,same_quarter,3,0.5,2,0.0,68.98551568708652,68.98551568708652,0.0,9.672082869855386
W2,2024Q4,4,one_earlier,3,0.5,2,0.0,88.64499444718429,88.64499444718429,0.0,10.8826063829787
W2,2024Q4,4,two_earlier,3,0.5,2,0.0,98.96277225137268,98.96277225137268,0.0,11.634661016949087
W2,2024Q4,4,older_finite_tail,3,0.5,2,0.0,56.1246674874935,56.1246674874935,0.0,6.1085205784204515
W2,2025Q4,4,same_quarter,3,0.5,2,0.0,70.67273085438532,70.67273085438532,0.0,9.672082869855386
W2,2025Q4,4,one_earlier,3,0.5,2,0.0,89.26271671527616,89.26271671527616,0.0,10.8826063829787
W2,2025Q4,4,two_earlier,3,0.5,2,0.0,98.91593818563787,98.91593818563787,0.0,11.634661016949087
W2,2025Q4,4,older_finite_tail,3,0.5,2,0.0,54.1435594716929,54.1435594716929,0.0,6.1085205784204515
W2,2024Q1,1,same_quarter,3,1.0,3,57.004796402766665,99.99999999999999,42.99520359723332,5.278743718592964,9.262945205479452
W2,2024Q1,1,one_earlier,3,1.0,3,0.0,12.301609194944652,12.301609194944652,0.0,1.683002995265553
W2,2024Q1,1,two_earlier,3,1.0,3,0.0,42.99520359723313,42.99520359723313,0.0,4.982227805695144
W2,2024Q1,1,older_finite_tail,3,1.0,3,0.0,30.565020966909163,30.565020966909163,0.0,3.3934854535082764
W2,2025Q1,1,same_quarter,3,1.0,3,56.3594778907788,99.99999999999999,43.640522109221195,5.278743718592964,9.262945205479452
W2,2025Q1,1,one_earlier,3,1.0,3,0.0,12.908264501409406,12.908264501409406,0.0,1.683002995265553
W2,2025Q1,1,two_earlier,3,1.0,3,0.0,43.640522109221344,43.640522109221344,0.0,4.982227805695144
W2,2025Q1,1,older_finite_tail,3,1.0,3,0.0,31.351054426847348,31.351054426847348,0.0,3.3934854535082764
W2,2026Q1,1,same_quarter,3,1.0,3,57.464853199246555,100.0,42.535146800753445,5.278743718592964,9.262945205479452
W2,2026Q1,1,one_earlier,3,1.0,3,0.0,12.693550345468818,12.693550345468818,0.0,1.683002995265553
W2,2026Q1,1,two_earlier,3,1.0,3,0.0,42.53514680075286,42.53514680075286,0.0,4.982227805695144
W2,2026Q1,1,older_finite_tail,3,1.0,3,0.0,29.812253916361453,29.812253916361453,0.0,3.3934854535082764
W2,2024Q2,2,same_quarter,3,1.0,3,0.0,88.10968786321229,88.10968786321229,0.0,11.53522058823529
W2,2024Q2,2,one_earlier,3,1.0,3,0.0,47.48309094541903,47.48309094541903,0.0,5.754950622584822
W2,2024Q2,2,two_earlier,3,1.0,3,11.890312136787736,100.0,88.10968786321226,2.1291176470588264,17.766818181818184
W2,2024Q2,2,older_finite_tail,3,1.0,3,0.0,45.04624873490671,45.04624873490671,0.0,6.831965160587927
W2,2025Q2,2,same_quarter,3,1.0,3,0.0,87.85530648666362,87.85530648666362,0.0,11.53522058823529
W2,2025Q2,2,one_earlier,3,1.0,3,0.0,46.00145193972253,46.00145193972253,0.0,5.754950622584822
W2,2025Q2,2,two_earlier,3,1.0,3,12.144693513336076,99.99999999999999,87.8553064866639,2.1291176470588264,17.766818181818184
W2,2025Q2,2,older_finite_tail,3,1.0,3,0.0,44.224830877534814,44.224830877534814,0.0,6.831965160587927
W2,2026Q2,2,same_quarter,3,1.0,3,0.0,87.84015319492043,87.84015319492043,0.0,11.53522058823529
W2,2026Q2,2,one_earlier,3,1.0,3,0.0,46.694214379081124,46.694214379081124,0.0,5.754950622584822
W2,2026Q2,2,two_earlier,3,1.0,3,12.159846805079845,100.0,87.84015319492016,2.1291176470588264,17.766818181818184
W2,2026Q2,2,older_finite_tail,3,1.0,3,0.0,43.80053365625864,43.80053365625864,0.0,6.831965160587927
W2,2024Q3,3,same_quarter,3,1.0,2,0.0,71.38368160800242,71.38368160800242,0.0,13.121386107634555
W2,2024Q3,3,one_earlier,3,1.0,2,0.0,100.0,100.0,0.0,17.59978723404255
W2,2024Q3,3,two_earlier,3,1.0,2,0.0,91.8342763165525,91.8342763165525,0.0,15.115841677096398
W2,2024Q3,3,older_finite_tail,3,1.0,2,0.0,75.53911036268242,75.53911036268242,0.0,18.005989695148113
W2,2025Q3,3,same_quarter,3,1.0,2,0.0,72.65071914912677,72.65071914912677,0.0,13.121386107634555
W2,2025Q3,3,one_earlier,3,1.0,2,0.0,100.0,100.0,0.0,17.59978723404255
W2,2025Q3,3,two_earlier,3,1.0,2,0.0,91.35016121874717,91.35016121874717,0.0,15.115841677096398
W2,2025Q3,3,older_finite_tail,3,1.0,2,0.0,76.62215902866495,76.62215902866495,0.0,18.005989695148113
W2,2024Q4,4,same_quarter,3,1.0,2,0.0,81.73083593479025,81.73083593479025,0.0,11.401451612903243
W2,2024Q4,4,one_earlier,3,1.0,2,0.0,99.99999999999997,99.99999999999997,0.0,12.25231441048035
W2,2024Q4,4,two_earlier,3,1.0,2,0.0,99.99999999999999,99.99999999999999,0.0,11.815094339622641
W2,2024Q4,4,older_finite_tail,3,1.0,2,0.0,68.49329731853673,68.49329731853673,0.0,7.491790878754173
W2,2025Q4,4,same_quarter,3,1.0,2,0.0,82.89659663381524,82.89659663381524,0.0,11.401451612903243
W2,2025Q4,4,one_earlier,3,1.0,2,0.0,100.0,100.0,0.0,12.25231441048035
W2,2025Q4,4,two_earlier,3,1.0,2,0.0,100.00000000000003,100.00000000000003,0.0,11.815094339622641
W2,2025Q4,4,older_finite_tail,3,1.0,2,0.0,66.73970683417227,66.73970683417227,0.0,7.491790878754173
W2,2024Q1,1,same_quarter,3,2.0,3,0.0,100.00000000000003,100.00000000000003,0.0,9.354657534246575
W2,2024Q1,1,one_earlier,3,2.0,3,0.0,51.9934772657759,51.9934772657759,0.0,7.041459854014589
W2,2024Q1,1,two_earlier,3,2.0,3,0.0,99.99999999999999,99.99999999999999,0.0,11.529552238805971
W2,2024Q1,1,older_finite_tail,3,2.0,3,0.0,70.46500753830497,70.46500753830497,0.0,7.785788865788859
W2,2025Q1,1,same_quarter,3,2.0,3,0.0,99.99999999999999,99.99999999999999,0.0,9.354657534246575
W2,2025Q1,1,one_earlier,3,2.0,3,0.0,53.47698038812545,53.47698038812545,0.0,7.041459854014589
W2,2025Q1,1,two_earlier,3,2.0,3,0.0,100.0,100.0,0.0,11.529552238805971
W2,2025Q1,1,older_finite_tail,3,2.0,3,0.0,71.22459436046844,71.22459436046844,0.0,7.785788865788859
W2,2026Q1,1,same_quarter,3,2.0,3,0.0,100.0,100.0,0.0,9.354657534246575
W2,2026Q1,1,one_earlier,3,2.0,3,0.0,52.78323147612911,52.78323147612911,0.0,7.041459854014589
W2,2026Q1,1,two_earlier,3,2.0,3,0.0,100.0,100.0,0.0,11.529552238805971
W2,2026Q1,1,older_finite_tail,3,2.0,3,0.0,69.71622073510473,69.71622073510473,0.0,7.785788865788859
W2,2024Q2,2,same_quarter,3,2.0,3,0.0,99.99999999999999,99.99999999999999,0.0,13.221509433962265
W2,2024Q2,2,one_earlier,3,2.0,3,0.0,80.8173161922562,80.8173161922562,0.0,9.892039501932164
W2,2024Q2,2,two_earlier,3,2.0,3,0.0,100.0,100.0,0.0,17.942727272727275
W2,2024Q2,2,older_finite_tail,3,2.0,3,0.0,84.40414549552574,84.40414549552574,0.0,12.927947740881873
W2,2025Q2,2,same_quarter,3,2.0,3,0.0,100.0,100.0,0.0,13.221509433962265
W2,2025Q2,2,one_earlier,3,2.0,3,0.0,79.87757995746242,79.87757995746242,0.0,9.892039501932164
W2,2025Q2,2,two_earlier,3,2.0,3,0.0,99.99999999999999,99.99999999999999,0.0,17.942727272727275
W2,2025Q2,2,older_finite_tail,3,2.0,3,0.0,83.96156698199731,83.96156698199731,0.0,12.927947740881873
W2,2026Q2,2,same_quarter,3,2.0,3,0.0,99.99999999999999,99.99999999999999,0.0,13.221509433962265
W2,2026Q2,2,one_earlier,3,2.0,3,0.0,80.32165054803339,80.32165054803339,0.0,9.892039501932164
W2,2026Q2,2,two_earlier,3,2.0,3,0.0,100.0,100.0,0.0,17.942727272727275
W2,2026Q2,2,older_finite_tail,3,2.0,3,0.0,83.72833704754618,83.72833704754618,0.0,12.927947740881873
W2,2024Q3,3,same_quarter,3,2.0,2,0.0,100.0,100.0,0.0,18.239737991266377
W2,2024Q3,3,one_earlier,3,2.0,2,0.0,100.0,100.0,0.0,17.774042553191492
W2,2024Q3,3,two_earlier,3,2.0,2,0.0,100.0,100.0,0.0,16.622882096069873
W2,2024Q3,3,older_finite_tail,3,2.0,2,0.0,99.99999999999999,99.99999999999999,0.0,23.732386363636365
W2,2025Q3,3,same_quarter,3,2.0,2,0.0,100.0,100.0,0.0,18.239737991266377
W2,2025Q3,3,one_earlier,3,2.0,2,0.0,100.0,100.0,0.0,17.774042553191492
W2,2025Q3,3,two_earlier,3,2.0,2,0.0,100.0,100.0,0.0,16.622882096069873
W2,2025Q3,3,older_finite_tail,3,2.0,2,0.0,99.99999999999999,99.99999999999999,0.0,23.732386363636365
W2,2024Q4,4,same_quarter,3,2.0,2,0.0,99.99999999999999,99.99999999999999,0.0,13.889999999999999
W2,2024Q4,4,one_earlier,3,2.0,2,0.0,100.0,100.0,0.0,12.373624454148471
W2,2024Q4,4,two_earlier,3,2.0,2,0.0,99.99999999999999,99.99999999999999,0.0,11.932075471698113
W2,2024Q4,4,older_finite_tail,3,2.0,2,0.0,92.86677375029832,92.86677375029832,0.0,10.258331479421596
W2,2025Q4,4,same_quarter,3,2.0,2,0.0,99.99999999999999,99.99999999999999,0.0,13.889999999999999
W2,2025Q4,4,one_earlier,3,2.0,2,0.0,100.0,100.0,0.0,12.373624454148471
W2,2025Q4,4,two_earlier,3,2.0,2,0.0,99.99999999999999,99.99999999999999,0.0,11.932075471698113
W2,2025Q4,4,older_finite_tail,3,2.0,2,0.0,92.31759790696184,92.31759790696184,0.0,10.258331479421596
W2,2024Q2,2,same_quarter,4,0.5,3,0.0,49.04350049563801,49.04350049563801,0.0,6.388933823529416
W2,2024Q2,2,one_earlier,4,0.5,3,0.0,30.567215447023987,30.567215447023987,0.0,3.6864061829110817
W2,2024Q2,2,two_earlier,4,0.5,3,50.956499504361666,100.0,49.043500495638334,9.079264705882343,17.678863636363634
W2,2024Q2,2,older_finite_tail,4,0.5,3,0.0,25.073584707129836,25.073584707129836,0.0,3.783973870440902
W2,2025Q2,2,same_quarter,4,0.5,3,0.0,48.44239697742124,48.44239697742124,0.0,6.388933823529416
W2,2025Q2,2,one_earlier,4,0.5,3,0.0,29.31873562947868,29.31873562947868,0.0,3.6864061829110817
W2,2025Q2,2,two_earlier,4,0.5,3,51.55760302257891,99.99999999999999,48.442396977421076,9.079264705882343,17.678863636363634
W2,2025Q2,2,older_finite_tail,4,0.5,3,0.0,24.454299372832924,24.454299372832924,0.0,3.783973870440902
W2,2026Q2,2,same_quarter,4,0.5,3,0.0,48.40694603839574,48.40694603839574,0.0,6.388933823529416
W2,2026Q2,2,one_earlier,4,0.5,3,0.0,29.899373796484724,29.899373796484724,0.0,3.6864061829110817
W2,2026Q2,2,two_earlier,4,0.5,3,51.593053961603886,100.0,48.406946038396114,9.079264705882343,17.678863636363634
W2,2026Q2,2,older_finite_tail,4,0.5,3,0.0,24.137595302760058,24.137595302760058,0.0,3.783973870440902
W2,2024Q3,3,same_quarter,4,0.5,2,0.0,55.34093349146952,55.34093349146952,0.0,10.223865769712097
W2,2024Q3,3,one_earlier,4,0.5,2,0.0,99.49282963585313,99.49282963585313,0.0,17.42691999999992
W2,2024Q3,3,two_earlier,4,0.5,2,0.0,76.26567473811726,76.26567473811726,0.0,12.491118585732174
W2,2024Q3,3,older_finite_tail,4,0.5,2,0.0,100.0,100.0,0.0,21.272364672364656
W2,2025Q3,3,same_quarter,4,0.5,2,0.0,56.889308312262166,56.889308312262166,0.0,10.223865769712097
W2,2025Q3,3,one_earlier,4,0.5,2,0.0,99.51041374324927,99.51041374324927,0.0,17.42691999999992
W2,2025Q3,3,two_earlier,4,0.5,2,0.0,75.10873177865834,75.10873177865834,0.0,12.491118585732174
W2,2025Q3,3,older_finite_tail,4,0.5,2,0.0,100.0,100.0,0.0,21.272364672364656
W2,2024Q4,4,same_quarter,4,0.5,2,0.0,68.98551568708652,68.98551568708652,0.0,9.672082869855386
W2,2024Q4,4,one_earlier,4,0.5,2,0.0,88.64499444718429,88.64499444718429,0.0,10.8826063829787
W2,2024Q4,4,two_earlier,4,0.5,2,0.0,98.96277225137268,98.96277225137268,0.0,11.634661016949087
W2,2024Q4,4,older_finite_tail,4,0.5,2,0.0,100.0,100.0,0.0,15.60131386861312
W2,2025Q4,4,same_quarter,4,0.5,2,0.0,70.67273085438532,70.67273085438532,0.0,9.672082869855386
W2,2025Q4,4,one_earlier,4,0.5,2,0.0,89.26271671527616,89.26271671527616,0.0,10.8826063829787
W2,2025Q4,4,two_earlier,4,0.5,2,0.0,98.91593818563787,98.91593818563787,0.0,11.634661016949087
W2,2025Q4,4,older_finite_tail,4,0.5,2,0.0,100.0,100.0,0.0,15.60131386861312
W2,2024Q1,1,same_quarter,4,1.0,3,57.0047964027672,99.99999999999999,42.99520359723279,5.278743718592964,9.262945205479452
W2,2024Q1,1,one_earlier,4,1.0,3,0.0,13.212732599738231,13.212732599738231,0.0,1.807655257829235
W2,2024Q1,1,two_earlier,4,1.0,3,0.0,42.99520359723313,42.99520359723313,0.0,4.982227805695144
W2,2024Q1,1,older_finite_tail,4,1.0,3,0.0,30.565020966909163,30.565020966909163,0.0,3.3934854535082764
W2,2025Q1,1,same_quarter,4,1.0,3,56.35947789077805,99.99999999999999,43.64052210922193,5.278743718592964,9.262945205479452
W2,2025Q1,1,one_earlier,4,1.0,3,0.0,13.864320064232317,13.864320064232317,0.0,1.807655257829235
W2,2025Q1,1,two_earlier,4,1.0,3,0.0,43.640522109221344,43.640522109221344,0.0,4.982227805695144
W2,2025Q1,1,older_finite_tail,4,1.0,3,0.0,31.351054426847348,31.351054426847348,0.0,3.3934854535082764
W2,2026Q1,1,same_quarter,4,1.0,3,57.46485319924687,100.0,42.53514680075313,5.278743718592964,9.262945205479452
W2,2026Q1,1,one_earlier,4,1.0,3,0.0,13.633703021952426,13.633703021952426,0.0,1.807655257829235
W2,2026Q1,1,two_earlier,4,1.0,3,0.0,42.53514680075286,42.53514680075286,0.0,4.982227805695144
