scheme,quarter,vintage_date,n_train,baselines|ar1|ar1|revenue_musd,baselines|guide_cushion|guide_cushion|revenue_musd,baselines|naive|naive|revenue_musd,baselines|street|street|revenue_musd,baselines|trailing4|trailing4|revenue_musd,guidance-policy|print_from_guide|guide_mid*(1+c_mean8),"guidance-policy|print_kernel_policy|kernel(w=2/3,k=3)",kernel-lambda|revenue_level_h1|kernel|w=0.6667|season_mean|h1|naive_gbv,kernel-lambda|revenue_level_next_q_ex_covid|kernel|w=0.6667|season_mean|h0|est_from_2022Q1,kernel-lambda|revenue_level_next_q_last3_ex_covid|kernel|w=0.6667|season_mean_last3|h0|est_from_2022Q1,kernel-lambda|revenue_level_next_q_last3|kernel|w=0.6667|season_mean_last3|h0,kernel-lambda|revenue_level_next_q_w033|kernel|w=0.33|season_mean|h0,kernel-lambda|revenue_level_next_q_w038|kernel|w=0.38|season_mean|h0,kernel-lambda|revenue_level_next_q|kernel|w=0.6667|season_mean|h0,target,pool,prior_basis,baselines|ar1|ar1|revenue_yoy,baselines|naive|naive|revenue_yoy,baselines|trailing4|trailing4|revenue_yoy,kernel-lambda|revenue_yoy_next_q|kernel|w=0.6667|season_mean|h0|yoy,tracker-backlog|revenue_yoy_next_q|funds_raw,tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k0.5,tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k1.0,tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k1.5,tracker-backlog|revenue_yoy_next_q|unearned_raw,tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k0.5,tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k1.0,tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k1.5,calibration-rail|ref_ar1|ref_ar1|nights_yoy|harness_fn_direct_call,calibration-rail|ref_naive|ref_naive|nights_yoy|harness_fn_direct_call,calibration-rail|ref_trailing4|ref_trailing4|nights_yoy|harness_fn_direct_call,tracker-backlog|nights_yoy_next_q|funds_raw,tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k0.5,tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.0,tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.5,tracker-backlog|nights_yoy_next_q|unearned_raw,tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k0.5,tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.0,tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.5,calibration-rail|ref_ar1|ref_ar1|take_rate_pct|harness_fn_direct_call,calibration-rail|ref_naive|ref_naive|take_rate_pct|harness_fn_direct_call,calibration-rail|ref_trailing4|ref_trailing4|take_rate_pct|harness_fn_direct_call,fee-takerate|take_rate_kernel|kernel_lambda_season_w23,fee-takerate|take_rate_lastyear|tau_lag4_plus_drift,baselines|ar1|ar1|gbv_musd,baselines|naive|naive|gbv_musd,baselines|trailing4|trailing4|gbv_musd,baselines|ar1|ar1|nights_m,baselines|naive|naive|nights_m,baselines|trailing4|trailing4|nights_m,calibration-rail|ref_ar1|ref_ar1|adr_yoy|harness_fn_direct_call,calibration-rail|ref_naive|ref_naive|adr_yoy|harness_fn_direct_call,calibration-rail|ref_trailing4|ref_trailing4|adr_yoy|harness_fn_direct_call,calibration-rail|ref_ar1|ref_ar1|gbv_yoy|harness_fn_direct_call,calibration-rail|ref_naive|ref_naive|gbv_yoy|harness_fn_direct_call,calibration-rail|ref_trailing4|ref_trailing4|gbv_yoy|harness_fn_direct_call
top3_inv_mse,2024Q4,2024-11-07,6,0.0,,0.1746514525831078,,0.0,,0.0,0.0,0.4126742737084461,0.4126742737084461,0.0,0.0,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top1_trailing,2024Q4,2024-11-07,6,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
equal,2025Q1,2025-02-13,7,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inv_mse,2025Q1,2025-02-13,7,0.07670267747697496,,0.10431355642766543,,0.012398926360906481,,0.0778233842568162,0.03143265175643209,0.25080033279846087,0.25080033279846087,0.0778233842568162,0.017979883987937817,0.022101485622712795,0.0778233842568162,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_ls,2025Q1,2025-02-13,7,0.06137852992369285,,0.0,,0.0,,0.0,0.0,0.8496279267332442,0.0,0.0,0.088993543343063,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_shrunk,2025Q1,2025-02-13,7,0.07614381041639189,,0.045454545454545456,,0.045454545454545456,,0.045454545454545456,0.045454545454545456,0.47026850882116755,0.045454545454545456,0.045454545454545456,0.08995131712607696,0.045454545454545456,0.045454545454545456,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bma_logscore,2025Q1,2025-02-13,7,9.110436752300278e-10,,0.011395826413997199,,6.647024542658368e-21,,0.016892363238566008,0.0019076353022374586,0.44495418403736514,0.44495418403736514,0.03892822923243196,0.0007180554966677439,0.001321292097893627,0.03892822923243196,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top3_inv_mse,2025Q1,2025-02-13,7,0.0,,0.17215895028691458,,0.0,,0.0,0.0,0.4139205248565427,0.4139205248565427,0.0,0.0,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top1_trailing,2025Q1,2025-02-13,7,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
equal,2025Q2,2025-05-01,8,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inv_mse,2025Q2,2025-05-01,8,0.0734771793671125,,0.10731644444236405,,0.013290566990946006,,0.08354314544560902,0.0338759621271621,0.23924852658550824,0.23924852658550824,0.08354314544560902,0.019251530639914808,0.02366182692465704,0.08354314544560902,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_ls,2025Q2,2025-05-01,8,0.012563354372037315,,0.0,,0.0,,0.0,0.0,0.9028575590571384,0.0,0.0,0.08457908657082433,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_shrunk,2025Q2,2025-05-01,8,0.051736222640564114,,0.045454545454545456,,0.045454545454545456,,0.045454545454545456,0.045454545454545456,0.49688332498311466,0.045454545454545456,0.045454545454545456,0.08774408873995762,0.045454545454545456,0.045454545454545456,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bma_logscore,2025Q2,2025-05-01,8,4.666289866697774e-10,,0.007706213167625977,,2.794609742510245e-21,,0.014311403819746861,0.001520974284789875,0.4458832966331303,0.4458832966331303,0.04170744424036149,0.00042593794889540386,0.0008539885653292737,0.04170744424036149,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top3_inv_mse,2025Q2,2025-05-01,8,0.0,,0.1831921676089302,,0.0,,0.0,0.0,0.4084039161955349,0.4084039161955349,0.0,0.0,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top1_trailing,2025Q2,2025-05-01,8,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
equal,2025Q3,2025-08-06,9,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inv_mse,2025Q3,2025-08-06,9,0.09404290645246349,,0.1147495213378284,,0.018375062150954465,,0.09539830093672333,0.04656537952870289,0.1939950597005765,0.1939950597005765,0.09539830093672333,0.026633654974655724,0.0322026763904543,0.08864407789034125,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_ls,2025Q3,2025-08-06,9,0.1215565423658555,,0.0,,0.0,,0.0,0.00940334309033022,0.7739659531695675,0.0,0.0,0.09507416137424676,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_shrunk,2025Q3,2025-08-06,9,0.1062328166374732,,0.045454545454545456,,0.045454545454545456,,0.045454545454545456,0.05015621699971057,0.4324375220393292,0.045454545454545456,0.045454545454545456,0.09299162614166884,0.045454545454545456,0.045454545454545456,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bma_logscore,2025Q3,2025-08-06,9,4.523153084932345e-09,,0.09257324832818992,,2.6488502203187776e-20,,0.16686445831730512,0.02405465852986291,0.02058991263007288,0.02058991263007288,0.39378530690377106,0.005299310249170244,0.010626364354296309,0.26561682353410565,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top3_inv_mse,2025Q3,2025-08-06,9,0.0,,0.22824840541548913,,0.0,,0.0,0.0,0.3858757972922554,0.3858757972922554,0.0,0.0,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top1_trailing,2025Q3,2025-08-06,9,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
equal,2025Q4,2025-11-06,10,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inv_mse,2025Q4,2025-11-06,10,0.0653411885909851,,0.08471109832545028,,0.021049103976746645,,0.1052915777057603,0.046151495565965615,0.20247193847926864,0.20247193847926864,0.1052915777057603,0.02884393446165021,0.035195772922508,0.10318037378663611,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_ls,2025Q4,2025-11-06,10,0.013531892891454051,,0.0,,0.0,,0.0,0.060753802997904324,0.846960500135163,0.0,0.0,0.07875380397547864,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_shrunk,2025Q4,2025-11-06,10,0.05222049190027248,,0.045454545454545456,,0.045454545454545456,,0.045454545454545456,0.07583144695349761,0.46893479552212697,0.045454545454545456,0.045454545454545456,0.08483144744228477,0.045454545454545456,0.045454545454545456,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bma_logscore,2025Q4,2025-11-06,10,9.090885755242994e-11,,0.04026776200084886,,1.3565041285364905e-20,,0.15206594763320092,0.012236214710891445,0.026199080950836517,0.026199080950836517,0.4135167093286764,0.00285763083515892,0.006490776871871397,0.3201667966267703,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top3_inv_mse,2025Q4,2025-11-06,10,0.0,,0.0,,0.0,,0.20635880306482318,0.0,0.39682059846758844,0.39682059846758844,0.0,0.0,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top1_trailing,2025Q4,2025-11-06,10,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
equal,2026Q1,2026-02-12,11,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inv_mse,2026Q1,2026-02-12,11,0.06431991844688201,,0.07636758164628754,,0.021521277994185236,,0.10759614020819804,0.04657251322855781,0.2066978662827015,0.2066978662827015,0.10759614020819804,0.027081886004572977,0.0331462048230706,0.10240260487464468,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_ls,2026Q1,2026-02-12,11,0.013702075616207992,,0.0,,0.0,,0.0,0.06716874704212478,0.8456373189027587,0.0,0.0,0.07349185843890846,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_shrunk,2026Q1,2026-02-12,11,0.052305583262649454,,0.045454545454545456,,0.045454545454545456,,0.045454545454545456,0.07903891897560784,0.46827320490592483,0.045454545454545456,0.045454545454545456,0.08220047467399968,0.045454545454545456,0.045454545454545456,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bma_logscore,2026Q1,2026-02-12,11,8.838500224937089e-11,,0.0211500222955021,,5.606434897413914e-21,,0.12861169064581646,0.009139830074601696,0.04762781222923035,0.04762781222923035,0.43013740577403053,0.0013876399356849262,0.003481829491916751,0.3108359572356018,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top3_inv_mse,2026Q1,2026-02-12,11,0.0,,0.0,,0.0,,0.20652172486950549,0.0,0.39673913756524726,0.39673913756524726,0.0,0.0,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top1_trailing,2026Q1,2026-02-12,11,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
equal,2026Q2,2026-05-07,12,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inv_mse,2026Q2,2026-05-07,12,0.06169391964096908,,0.07468896790891917,,0.021578602807735967,,0.10830608737345222,0.046528631781476766,0.20757208388846912,0.20757208388846912,0.10830608737345222,0.027199080507252175,0.033317661313154154,0.10323679351664992,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_ls,2026Q2,2026-05-07,12,0.0,,0.0,,0.0,,0.0,0.053270450725808605,0.8679867536853396,0.0,0.0,0.07874279558885178,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_shrunk,2026Q2,2026-05-07,12,0.045454545454545456,,0.045454545454545456,,0.045454545454545456,,0.045454545454545456,0.07208977081744976,0.4794479222972153,0.045454545454545456,0.045454545454545456,0.08482594324897134,0.045454545454545456,0.045454545454545456,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bma_logscore,2026Q2,2026-05-07,12,5.974162039395311e-11,,0.016950100715688626,,2.4426107522334715e-21,,0.10135195987423097,0.006172079698045572,0.07983327712997978,0.07983327712997978,0.4141394194215877,0.0007728984344307461,0.0021189043446604256,0.29882808319165477,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top3_inv_mse,2026Q2,2026-05-07,12,0.0,,0.0,,0.0,,0.20690808020016194,0.0,0.3965459598999191,0.3965459598999191,0.0,0.0,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top1_trailing,2026Q2,2026-05-07,12,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,revenue_musd,noguide,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
equal,2023Q1,2023-02-14,0,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inv_mse,2023Q1,2023-02-14,0,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_ls,2023Q1,2023-02-14,0,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_shrunk,2023Q1,2023-02-14,0,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bma_logscore,2023Q1,2023-02-14,0,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top3_inv_mse,2023Q1,2023-02-14,0,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top1_trailing,2023Q1,2023-02-14,0,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
equal,2023Q2,2023-05-09,0,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inv_mse,2023Q2,2023-05-09,0,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_ls,2023Q2,2023-05-09,0,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_shrunk,2023Q2,2023-05-09,0,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bma_logscore,2023Q2,2023-05-09,0,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top3_inv_mse,2023Q2,2023-05-09,0,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top1_trailing,2023Q2,2023-05-09,0,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
equal,2023Q3,2023-08-03,1,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inv_mse,2023Q3,2023-08-03,1,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_ls,2023Q3,2023-08-03,1,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_shrunk,2023Q3,2023-08-03,1,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bma_logscore,2023Q3,2023-08-03,1,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top3_inv_mse,2023Q3,2023-08-03,1,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top1_trailing,2023Q3,2023-08-03,1,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
equal,2023Q4,2023-11-01,2,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inv_mse,2023Q4,2023-11-01,2,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_ls,2023Q4,2023-11-01,2,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stack_shrunk,2023Q4,2023-11-01,2,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bma_logscore,2023Q4,2023-11-01,2,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top3_inv_mse,2023Q4,2023-11-01,2,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top1_trailing,2023Q4,2023-11-01,2,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
equal,2024Q1,2024-02-13,3,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,revenue_musd,noguide,full_sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
