cand_spec,n,rmse,mae,bias,rmse_ratio_to_naive,target,pool,window,prior_basis
tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k0.5,10,3.2503057910724187,2.4056103698675924,0.253746853353927,0.7577631104693392,revenue_yoy,all,W2,full_sample
tracker-backlog|revenue_yoy_next_q|funds_raw,10,3.3246599070193397,2.7679750619659282,-0.5722596347990665,0.7750977275170314,revenue_yoy,all,W2,full_sample
baselines|ar1|ar1|revenue_yoy,10,4.010479948872797,3.333378178410025,-0.45147801198496407,0.9349870307218293,revenue_yoy,all,W2,full_sample
baselines|naive|naive|revenue_yoy,10,4.289342864763187,3.5868990981386744,0.007662273086674887,1.0,revenue_yoy,all,W2,full_sample
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k0.5,10,4.357154493077957,3.742280623221265,0.1854207990419246,1.015809328014284,revenue_yoy,all,W2,full_sample
baselines|trailing4|trailing4|revenue_yoy,10,4.620870588587068,3.820171744717902,0.5725146048961772,1.0772910290169087,revenue_yoy,all,W2,full_sample
tracker-backlog|revenue_yoy_next_q|unearned_raw,10,4.733584404698473,3.4189803673736825,0.11263884093260756,1.10356867099264,revenue_yoy,all,W2,full_sample
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k1.0,10,6.476244598081416,4.962255525289099,1.3309302667788478,1.5098454010947822,revenue_yoy,all,W2,full_sample
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k1.5,10,8.389858018140202,5.8057960208189545,2.670163579062309,1.9559774731608925,revenue_yoy,all,W2,full_sample
tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k1.0,14,2.6014796196172267,1.9022829118010187,1.1460340105116713,0.680213422026101,revenue_yoy,parsimonious,W1,PIT
tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k1.5,14,2.9747868281119603,2.3030208501808134,1.8720514899350889,0.7778227101567441,revenue_yoy,parsimonious,W1,PIT
tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k0.5,14,3.261872895999195,2.4682398607188785,0.4291418813002127,0.8528876059879582,revenue_yoy,parsimonious,W1,PIT
baselines|naive|naive|revenue_yoy,14,3.824504979434827,3.1004526129709427,0.5438548807909426,1.0,revenue_yoy,parsimonious,W1,PIT
baselines|ar1|ar1|revenue_yoy,14,4.351176114354626,3.8388265908404153,-2.221019526903024,1.1377096219646257,revenue_yoy,parsimonious,W1,PIT
tracker-backlog|revenue_yoy_next_q|unearned_raw,14,4.47928724708538,3.1698934874737565,-0.27251174545466544,1.1712070637040495,revenue_yoy,parsimonious,W1,PIT
tracker-backlog|revenue_yoy_next_q|funds_raw,14,6.466834390923603,4.949250760102653,0.8668179223746612,1.6908944884886123,revenue_yoy,parsimonious,W1,PIT
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k0.5,14,6.891016366352859,5.632878387871906,2.06579333655877,1.8018060908293525,revenue_yoy,parsimonious,W1,PIT
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k1.0,14,8.335860727637296,6.8280477545143645,3.2609627032012285,2.1795920707283645,revenue_yoy,parsimonious,W1,PIT
baselines|trailing4|trailing4|revenue_yoy,14,8.783572036502495,6.162358155461604,3.842603055588944,2.296655928998294,revenue_yoy,parsimonious,W1,PIT
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k1.5,14,10.293316161491914,7.986474049034409,4.4193889977212715,2.691411363520574,revenue_yoy,parsimonious,W1,PIT
tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k1.0,10,2.5418998557312382,1.7326571127732389,0.9701547203742316,0.5926082236542254,revenue_yoy,parsimonious,W2,PIT
tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k1.5,10,3.061956812654445,2.293690226504951,1.9865791915670161,0.713852193492929,revenue_yoy,parsimonious,W2,PIT
tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k0.5,10,3.447059745099442,2.5249968412582424,-0.03349426052181013,0.8036335293727453,revenue_yoy,parsimonious,W2,PIT
tracker-backlog|revenue_yoy_next_q|funds_raw,10,4.225477067735529,3.1734170697922157,-2.541988903026972,0.9851105870896184,revenue_yoy,parsimonious,W2,PIT
baselines|naive|naive|revenue_yoy,10,4.289342864763187,3.5868990981386744,0.007662273086674887,1.0,revenue_yoy,parsimonious,W2,PIT
baselines|ar1|ar1|revenue_yoy,10,4.434796057416734,3.799460627546533,-1.534530738034186,1.03391036744776,revenue_yoy,parsimonious,W2,PIT
baselines|trailing4|trailing4|revenue_yoy,10,4.620870588587068,3.820171744717902,0.5725146048961772,1.0772910290169087,revenue_yoy,parsimonious,W2,PIT
tracker-backlog|revenue_yoy_next_q|unearned_raw,10,5.007604229512512,3.5073119187150716,-1.0158093379786397,1.1674525416584949,revenue_yoy,parsimonious,W2,PIT
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k0.5,10,5.078117739906571,4.13049574866917,-0.8634233231692192,1.1838917755032232,revenue_yoy,parsimonious,W2,PIT
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k1.0,10,7.522495217231169,5.803732861968611,0.809813790130222,1.7537640273591149,revenue_yoy,parsimonious,W2,PIT
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k1.5,10,10.374971384783505,7.425529674296672,2.431610602458283,2.4187787528046685,revenue_yoy,parsimonious,W2,PIT
tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k1.0,14,2.0551649010232955,1.4187204688179733,0.32884047200922756,0.537367557912554,revenue_yoy,parsimonious,W1,full_sample
tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k1.5,14,2.3877101175546205,1.758305932074275,0.4651966348493076,0.6243187367760908,revenue_yoy,parsimonious,W1,full_sample
tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k0.5,14,2.8729832416887606,2.1108274937961076,0.3059586540356074,0.7512039485207628,revenue_yoy,parsimonious,W1,full_sample
baselines|ar1|ar1|revenue_yoy,14,3.4278510258996384,2.616376100234088,-0.2492412508121832,0.8962861976469946,revenue_yoy,parsimonious,W1,full_sample
baselines|naive|naive|revenue_yoy,14,3.824504979434827,3.1004526129709427,0.5438548807909426,1.0,revenue_yoy,parsimonious,W1,full_sample
tracker-backlog|revenue_yoy_next_q|unearned_raw,14,4.112880922518587,2.9114684068232712,0.38733264671128353,1.075402161752807,revenue_yoy,parsimonious,W1,full_sample
tracker-backlog|revenue_yoy_next_q|funds_raw,14,4.830741153149732,4.03054900328111,1.6446670770203997,1.2631023306612619,revenue_yoy,parsimonious,W1,full_sample
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k0.5,14,5.033122903864849,4.4528247837649975,1.9122106236368963,1.3160194406672279,revenue_yoy,parsimonious,W1,full_sample
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k1.0,14,6.174842788013749,5.014040823279712,2.42023706720096,1.6145469338429905,revenue_yoy,parsimonious,W1,full_sample
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k1.5,14,7.4540597716316475,5.316646542893066,3.0769090844954614,1.9490260338824776,revenue_yoy,parsimonious,W1,full_sample
baselines|trailing4|trailing4|revenue_yoy,14,8.783572036502495,6.162358155461604,3.842603055588944,2.296655928998294,revenue_yoy,parsimonious,W1,full_sample
tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k1.0,10,2.2175766953624225,1.470386513676443,0.5404989075360283,0.5169968373430214,revenue_yoy,parsimonious,W2,full_sample
tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k1.5,10,2.594159582620754,1.9125969104090577,0.9722857642416948,0.6047918444411827,revenue_yoy,parsimonious,W2,full_sample
tracker-backlog|revenue_yoy_next_q|unearned_rnpl_scenario_k0.5,10,3.2503057910724187,2.4056103698675924,0.253746853353927,0.7577631104693392,revenue_yoy,parsimonious,W2,full_sample
tracker-backlog|revenue_yoy_next_q|funds_raw,10,3.3246599070193397,2.7679750619659282,-0.5722596347990665,0.7750977275170314,revenue_yoy,parsimonious,W2,full_sample
baselines|ar1|ar1|revenue_yoy,10,4.010479948872797,3.333378178410025,-0.45147801198496407,0.9349870307218293,revenue_yoy,parsimonious,W2,full_sample
baselines|naive|naive|revenue_yoy,10,4.289342864763187,3.5868990981386744,0.007662273086674887,1.0,revenue_yoy,parsimonious,W2,full_sample
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k0.5,10,4.357154493077957,3.742280623221265,0.1854207990419246,1.015809328014284,revenue_yoy,parsimonious,W2,full_sample
baselines|trailing4|trailing4|revenue_yoy,10,4.620870588587068,3.820171744717902,0.5725146048961772,1.0772910290169087,revenue_yoy,parsimonious,W2,full_sample
tracker-backlog|revenue_yoy_next_q|unearned_raw,10,4.733584404698473,3.4189803673736825,0.11263884093260756,1.10356867099264,revenue_yoy,parsimonious,W2,full_sample
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k1.0,10,6.476244598081416,4.962255525289099,1.3309302667788478,1.5098454010947822,revenue_yoy,parsimonious,W2,full_sample
tracker-backlog|revenue_yoy_next_q|funds_rnpl_scenario_k1.5,10,8.389858018140202,5.8057960208189545,2.670163579062309,1.9559774731608925,revenue_yoy,parsimonious,W2,full_sample
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k0.5,14,2.1574675086811865,1.6834737569500184,0.6085961584197649,0.7499906794008357,nights_yoy,all,W1,PIT
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.0,14,2.292779508980424,1.8370447573685418,1.1022053429423644,0.7970285785243063,nights_yoy,all,W1,PIT
tracker-backlog|nights_yoy_next_q|unearned_raw,14,2.601650186945719,2.0597885845856183,0.1234245868926438,0.9043998963689914,nights_yoy,all,W1,PIT
calibration-rail|ref_naive|ref_naive|nights_yoy|harness_fn_direct_call,14,2.8766590944900514,2.1284556143709277,0.7015161309755499,1.0,nights_yoy,all,W1,PIT
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.5,14,2.9497569284348524,2.334755844098208,1.5999164296720305,1.0254106696496683,nights_yoy,all,W1,PIT
tracker-backlog|nights_yoy_next_q|funds_raw,14,5.269282475136308,4.3411544317711925,1.2202625710531778,1.831736852388621,nights_yoy,all,W1,PIT
calibration-rail|ref_trailing4|ref_trailing4|nights_yoy|harness_fn_direct_call,14,5.341060056745812,3.775148288687938,2.978369019261249,1.856688568685831,nights_yoy,all,W1,PIT
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k0.5,14,5.861384380445328,4.944521173608228,2.013296603057367,2.037566561735527,nights_yoy,all,W1,PIT
calibration-rail|ref_ar1|ref_ar1|nights_yoy|harness_fn_direct_call,14,6.673169173887835,4.943006829334128,4.783049536821709,2.3197636406307627,nights_yoy,all,W1,PIT
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.0,14,6.922242481867253,5.728010879253412,2.7967863087025506,2.406347869000573,nights_yoy,all,W1,PIT
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.5,14,8.204490763268181,6.480506704986047,3.5492821344351873,2.8520900439621264,nights_yoy,all,W1,PIT
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k0.5,10,1.8895378693159992,1.5722490907208906,0.340606739613664,0.8750608390985682,nights_yoy,all,W2,PIT
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.0,10,2.1008079197487235,1.7872484913068232,1.0316595979453034,0.9729017718526601,nights_yoy,all,W2,PIT
calibration-rail|ref_naive|ref_naive|nights_yoy|harness_fn_direct_call,10,2.159321712148015,1.6558287238988867,0.16758786848072518,1.0,nights_yoy,all,W2,PIT
calibration-rail|ref_trailing4|ref_trailing4|nights_yoy|harness_fn_direct_call,10,2.2370403648624464,1.9160746329915745,0.8005836557942094,1.0359921600737851,nights_yoy,all,W2,PIT
tracker-backlog|nights_yoy_next_q|unearned_raw,10,2.5553547819210567,2.09908984941073,-0.33863346052430554,1.1834062370350003,nights_yoy,all,W2,PIT
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.5,10,3.038965810888208,2.4840440127283556,1.7284551193668363,1.4073705616867784,nights_yoy,all,W2,PIT
calibration-rail|ref_ar1|ref_ar1|nights_yoy|harness_fn_direct_call,10,3.6239246901462736,2.8781529033425737,2.6542126938251878,1.6782699260414162,nights_yoy,all,W2,PIT
tracker-backlog|nights_yoy_next_q|funds_raw,10,4.080091459416349,3.3387390201296028,-1.0305095848756183,1.8895245837905374,nights_yoy,all,W2,PIT
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k0.5,10,5.086632578707845,4.183452458701451,0.07973805993024641,2.355662220266311,nights_yoy,all,W2,PIT
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.0,10,6.697767595414682,5.28033804660471,1.176623647833504,3.101792362728565,nights_yoy,all,W2,PIT
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.5,10,8.486153990571125,6.3338322026304,2.2301178038591947,3.9300091055581556,nights_yoy,all,W2,PIT
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k0.5,14,1.806796815079095,1.5502075456012645,0.21492189084819735,0.6280886110348741,nights_yoy,all,W1,full_sample
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.0,14,1.9024108085173717,1.5604045387063599,0.26402466413512304,0.6613264714478148,nights_yoy,all,W1,full_sample
tracker-backlog|nights_yoy_next_q|unearned_raw,14,2.305565248752775,1.9219608374157315,0.2392755293014586,0.8014732274564098,nights_yoy,all,W1,full_sample
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.5,14,2.569632710538265,2.0362591141265933,0.391333157768788,0.8932698057479719,nights_yoy,all,W1,full_sample
calibration-rail|ref_ar1|ref_ar1|nights_yoy|harness_fn_direct_call,14,2.7691261263365146,2.1381161284419137,1.5826972097380794,0.9626188002744206,nights_yoy,all,W1,full_sample
calibration-rail|ref_naive|ref_naive|nights_yoy|harness_fn_direct_call,14,2.8766590944900514,2.1284556143709277,0.7015161309755499,1.0,nights_yoy,all,W1,full_sample
tracker-backlog|nights_yoy_next_q|funds_raw,14,4.050366789845497,3.4402786473346856,1.2925773895295403,1.4080107015821108,nights_yoy,all,W1,full_sample
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k0.5,14,4.5239039469503215,3.814669446240388,1.5199087252024237,1.572624283362391,nights_yoy,all,W1,full_sample
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.0,14,5.33109532687135,4.081901205955285,1.8994874218594435,1.8532245746750187,nights_yoy,all,W1,full_sample
calibration-rail|ref_trailing4|ref_trailing4|nights_yoy|harness_fn_direct_call,14,5.341060056745812,3.775148288687938,2.978369019261249,1.856688568685831,nights_yoy,all,W1,full_sample
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.5,14,6.090140489597039,4.354094400335091,2.3650004575039145,2.1170880141001365,nights_yoy,all,W1,full_sample
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k0.5,10,1.6999576833765753,1.4395746370679068,0.33765890460415465,0.787264664553166,nights_yoy,all,W2,full_sample
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.0,10,1.8131515269083964,1.4547072335741702,0.5773869587705921,0.8396856831049686,nights_yoy,all,W2,full_sample
calibration-rail|ref_naive|ref_naive|nights_yoy|harness_fn_direct_call,10,2.159321712148015,1.6558287238988867,0.16758786848072518,1.0,nights_yoy,all,W2,full_sample
calibration-rail|ref_trailing4|ref_trailing4|nights_yoy|harness_fn_direct_call,10,2.2370403648624464,1.9160746329915745,0.8005836557942094,1.0359921600737851,nights_yoy,all,W2,full_sample
tracker-backlog|nights_yoy_next_q|unearned_raw,10,2.38842288904759,1.9546494851262928,0.19790372041285975,1.1060986770107886,nights_yoy,all,W2,full_sample
calibration-rail|ref_ar1|ref_ar1|nights_yoy|harness_fn_direct_call,10,2.3964942357908137,1.9697416707437256,1.5125393639150873,1.1098365854001755,nights_yoy,all,W2,full_sample
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.5,10,2.689963420607554,2.041693928020904,0.9143989437618162,1.2457446268771482,nights_yoy,all,W2,full_sample
tracker-backlog|nights_yoy_next_q|funds_raw,10,3.509532256135585,3.025228598102765,0.018446837175561014,1.6252938301835669,nights_yoy,all,W2,full_sample
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k0.5,10,4.49783292680333,3.8183691112813536,0.6057041018282038,2.0829841618778744,nights_yoy,all,W2,full_sample
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.0,10,5.7789504103418325,4.486022508321827,1.4320992070380922,2.6762804161280545,nights_yoy,all,W2,full_sample
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.5,10,6.857807616071934,4.967902004344763,2.3610152995741367,3.1759082389117625,nights_yoy,all,W2,full_sample
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k0.5,14,2.1574675086811865,1.6834737569500184,0.6085961584197649,0.7499906794008357,nights_yoy,parsimonious,W1,PIT
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.0,14,2.292779508980424,1.8370447573685418,1.1022053429423644,0.7970285785243063,nights_yoy,parsimonious,W1,PIT
tracker-backlog|nights_yoy_next_q|unearned_raw,14,2.601650186945719,2.0597885845856183,0.1234245868926438,0.9043998963689914,nights_yoy,parsimonious,W1,PIT
calibration-rail|ref_naive|ref_naive|nights_yoy|harness_fn_direct_call,14,2.8766590944900514,2.1284556143709277,0.7015161309755499,1.0,nights_yoy,parsimonious,W1,PIT
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.5,14,2.9497569284348524,2.334755844098208,1.5999164296720305,1.0254106696496683,nights_yoy,parsimonious,W1,PIT
tracker-backlog|nights_yoy_next_q|funds_raw,14,5.269282475136308,4.3411544317711925,1.2202625710531778,1.831736852388621,nights_yoy,parsimonious,W1,PIT
calibration-rail|ref_trailing4|ref_trailing4|nights_yoy|harness_fn_direct_call,14,5.341060056745812,3.775148288687938,2.978369019261249,1.856688568685831,nights_yoy,parsimonious,W1,PIT
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k0.5,14,5.861384380445328,4.944521173608228,2.013296603057367,2.037566561735527,nights_yoy,parsimonious,W1,PIT
calibration-rail|ref_ar1|ref_ar1|nights_yoy|harness_fn_direct_call,14,6.673169173887835,4.943006829334128,4.783049536821709,2.3197636406307627,nights_yoy,parsimonious,W1,PIT
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.0,14,6.922242481867253,5.728010879253412,2.7967863087025506,2.406347869000573,nights_yoy,parsimonious,W1,PIT
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.5,14,8.204490763268181,6.480506704986047,3.5492821344351873,2.8520900439621264,nights_yoy,parsimonious,W1,PIT
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k0.5,10,1.8895378693159992,1.5722490907208906,0.340606739613664,0.8750608390985682,nights_yoy,parsimonious,W2,PIT
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.0,10,2.1008079197487235,1.7872484913068232,1.0316595979453034,0.9729017718526601,nights_yoy,parsimonious,W2,PIT
calibration-rail|ref_naive|ref_naive|nights_yoy|harness_fn_direct_call,10,2.159321712148015,1.6558287238988867,0.16758786848072518,1.0,nights_yoy,parsimonious,W2,PIT
calibration-rail|ref_trailing4|ref_trailing4|nights_yoy|harness_fn_direct_call,10,2.2370403648624464,1.9160746329915745,0.8005836557942094,1.0359921600737851,nights_yoy,parsimonious,W2,PIT
tracker-backlog|nights_yoy_next_q|unearned_raw,10,2.5553547819210567,2.09908984941073,-0.33863346052430554,1.1834062370350003,nights_yoy,parsimonious,W2,PIT
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.5,10,3.038965810888208,2.4840440127283556,1.7284551193668363,1.4073705616867784,nights_yoy,parsimonious,W2,PIT
calibration-rail|ref_ar1|ref_ar1|nights_yoy|harness_fn_direct_call,10,3.6239246901462736,2.8781529033425737,2.6542126938251878,1.6782699260414162,nights_yoy,parsimonious,W2,PIT
tracker-backlog|nights_yoy_next_q|funds_raw,10,4.080091459416349,3.3387390201296028,-1.0305095848756183,1.8895245837905374,nights_yoy,parsimonious,W2,PIT
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k0.5,10,5.086632578707845,4.183452458701451,0.07973805993024641,2.355662220266311,nights_yoy,parsimonious,W2,PIT
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.0,10,6.697767595414682,5.28033804660471,1.176623647833504,3.101792362728565,nights_yoy,parsimonious,W2,PIT
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.5,10,8.486153990571125,6.3338322026304,2.2301178038591947,3.9300091055581556,nights_yoy,parsimonious,W2,PIT
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k0.5,14,1.806796815079095,1.5502075456012645,0.21492189084819735,0.6280886110348741,nights_yoy,parsimonious,W1,full_sample
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.0,14,1.9024108085173717,1.5604045387063599,0.26402466413512304,0.6613264714478148,nights_yoy,parsimonious,W1,full_sample
tracker-backlog|nights_yoy_next_q|unearned_raw,14,2.305565248752775,1.9219608374157315,0.2392755293014586,0.8014732274564098,nights_yoy,parsimonious,W1,full_sample
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.5,14,2.569632710538265,2.0362591141265933,0.391333157768788,0.8932698057479719,nights_yoy,parsimonious,W1,full_sample
calibration-rail|ref_ar1|ref_ar1|nights_yoy|harness_fn_direct_call,14,2.7691261263365146,2.1381161284419137,1.5826972097380794,0.9626188002744206,nights_yoy,parsimonious,W1,full_sample
calibration-rail|ref_naive|ref_naive|nights_yoy|harness_fn_direct_call,14,2.8766590944900514,2.1284556143709277,0.7015161309755499,1.0,nights_yoy,parsimonious,W1,full_sample
tracker-backlog|nights_yoy_next_q|funds_raw,14,4.050366789845497,3.4402786473346856,1.2925773895295403,1.4080107015821108,nights_yoy,parsimonious,W1,full_sample
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k0.5,14,4.5239039469503215,3.814669446240388,1.5199087252024237,1.572624283362391,nights_yoy,parsimonious,W1,full_sample
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.0,14,5.33109532687135,4.081901205955285,1.8994874218594435,1.8532245746750187,nights_yoy,parsimonious,W1,full_sample
calibration-rail|ref_trailing4|ref_trailing4|nights_yoy|harness_fn_direct_call,14,5.341060056745812,3.775148288687938,2.978369019261249,1.856688568685831,nights_yoy,parsimonious,W1,full_sample
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.5,14,6.090140489597039,4.354094400335091,2.3650004575039145,2.1170880141001365,nights_yoy,parsimonious,W1,full_sample
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k0.5,10,1.6999576833765753,1.4395746370679068,0.33765890460415465,0.787264664553166,nights_yoy,parsimonious,W2,full_sample
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.0,10,1.8131515269083964,1.4547072335741702,0.5773869587705921,0.8396856831049686,nights_yoy,parsimonious,W2,full_sample
calibration-rail|ref_naive|ref_naive|nights_yoy|harness_fn_direct_call,10,2.159321712148015,1.6558287238988867,0.16758786848072518,1.0,nights_yoy,parsimonious,W2,full_sample
calibration-rail|ref_trailing4|ref_trailing4|nights_yoy|harness_fn_direct_call,10,2.2370403648624464,1.9160746329915745,0.8005836557942094,1.0359921600737851,nights_yoy,parsimonious,W2,full_sample
tracker-backlog|nights_yoy_next_q|unearned_raw,10,2.38842288904759,1.9546494851262928,0.19790372041285975,1.1060986770107886,nights_yoy,parsimonious,W2,full_sample
calibration-rail|ref_ar1|ref_ar1|nights_yoy|harness_fn_direct_call,10,2.3964942357908137,1.9697416707437256,1.5125393639150873,1.1098365854001755,nights_yoy,parsimonious,W2,full_sample
tracker-backlog|nights_yoy_next_q|unearned_rnpl_scenario_k1.5,10,2.689963420607554,2.041693928020904,0.9143989437618162,1.2457446268771482,nights_yoy,parsimonious,W2,full_sample
tracker-backlog|nights_yoy_next_q|funds_raw,10,3.509532256135585,3.025228598102765,0.018446837175561014,1.6252938301835669,nights_yoy,parsimonious,W2,full_sample
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k0.5,10,4.49783292680333,3.8183691112813536,0.6057041018282038,2.0829841618778744,nights_yoy,parsimonious,W2,full_sample
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.0,10,5.7789504103418325,4.486022508321827,1.4320992070380922,2.6762804161280545,nights_yoy,parsimonious,W2,full_sample
tracker-backlog|nights_yoy_next_q|funds_rnpl_scenario_k1.5,10,6.857807616071934,4.967902004344763,2.3610152995741367,3.1759082389117625,nights_yoy,parsimonious,W2,full_sample
fee-takerate|take_rate_lastyear|tau_lag4_plus_drift,14,0.32618191681505415,0.27857142857142836,0.1385714285714288,1.0032127445416605,take_rate_pct,all,W1,PIT
fee-takerate|take_rate_kernel|kernel_lambda_season_w23,14,0.43626225336522945,0.34325835437555263,0.2818264769037998,1.3417784063934404,take_rate_pct,all,W1,PIT
calibration-rail|ref_trailing4|ref_trailing4|take_rate_pct|harness_fn_direct_call,14,3.204754907611055,2.4648214285714283,0.35160714285714245,9.856619268905648,take_rate_pct,all,W1,PIT
calibration-rail|ref_ar1|ref_ar1|take_rate_pct|harness_fn_direct_call,14,3.3556299061795727,2.521333390343659,-0.061401644711528265,10.32065394892276,take_rate_pct,all,W1,PIT
calibration-rail|ref_naive|ref_naive|take_rate_pct|harness_fn_direct_call,14,4.605806118368423,4.569285714285714,0.05928571428571429,14.165725193941544,take_rate_pct,all,W1,PIT
fee-takerate|take_rate_lastyear|tau_lag4_plus_drift,10,0.3354381463101656,0.2975,0.10150000000000059,1.05537977524962,take_rate_pct,all,W2,PIT
fee-takerate|take_rate_kernel|kernel_lambda_season_w23,10,0.4128468571925757,0.3454876577971852,0.2908201516881334,1.2989286643431706,take_rate_pct,all,W2,PIT
calibration-rail|ref_trailing4|ref_trailing4|take_rate_pct|harness_fn_direct_call,10,3.1356699842298457,2.3924999999999996,0.5545,9.865671867127125,take_rate_pct,all,W2,PIT
calibration-rail|ref_ar1|ref_ar1|take_rate_pct|harness_fn_direct_call,10,3.235951267393498,2.397638951810041,0.17953690913320805,10.181184098670219,take_rate_pct,all,W2,PIT
calibration-rail|ref_naive|ref_naive|take_rate_pct|harness_fn_direct_call,10,4.521956434995809,4.489,0.10500000000000007,14.227306639244384,take_rate_pct,all,W2,PIT
fee-takerate|take_rate_lastyear|tau_lag4_plus_drift,14,0.3764195512608621,0.2876428571428575,0.19021428571428597,1.157724789917358,take_rate_pct,all,W1,full_sample
fee-takerate|take_rate_kernel|kernel_lambda_season_w23,14,0.4010813173951819,0.3355302293394407,0.1543546327740652,1.2335750955702116,take_rate_pct,all,W1,full_sample
calibration-rail|ref_trailing4|ref_trailing4|take_rate_pct|harness_fn_direct_call,14,3.204754907611055,2.4648214285714283,0.35160714285714245,9.856619268905648,take_rate_pct,all,W1,full_sample
calibration-rail|ref_ar1|ref_ar1|take_rate_pct|harness_fn_direct_call,14,3.235322310674827,2.4785508520138007,-0.018791574709095902,9.950633089845038,take_rate_pct,all,W1,full_sample
calibration-rail|ref_naive|ref_naive|take_rate_pct|harness_fn_direct_call,14,4.605806118368423,4.569285714285714,0.05928571428571429,14.165725193941544,take_rate_pct,all,W1,full_sample
