market,date_a,date_b,segment,weight,n_matched,share_unchanged,excess_share_12_20,baseline_share_12_20,mean_jump_pp,theta,share_gt_10,share_lt_m10,theta_recomputed_repo,theta_payout_neutral
london,2026-06-19,2026-07-16,all,nights,52274,0.2826070321766079,0.0007615941811186,0.0800591806678488,11.500000000000044,0.8333333333333364,0.1196388261851015,0.3036499980870031,0.8333333333333365,0.7774000000000024
london,2026-06-19,2026-07-16,entire,count,34645,0.2511184875162361,0.0001416561451051,0.0713392664675268,11.500000000000044,0.8333333333333364,0.1255015153701832,0.3169865781498052,0.8333333333333365,0.7774000000000024
london,2026-06-19,2026-07-16,entire,nights,34645,0.2511184875162361,6.101032153847381e-05,0.0817768270596732,11.500000000000044,0.8333333333333364,0.1255015153701832,0.3169865781498052,0.8333333333333365,0.7774000000000024
london,2026-07-16,2026-08-18,all,count,51469,0.3208727583594008,0.0032160639947759,0.0833258509509427,12.074873096446744,0.8749908040903438,0.1523052711340807,0.2276904544483086,0.8749908040903437,0.8162614213197995
london,2026-07-16,2026-08-18,all,nights,51469,0.3208727583594008,0.0031356207684065,0.0960277620460573,12.153172617693926,0.8806646824415888,0.1523052711340807,0.2276904544483086,0.8806646824415888,0.821554468956109
london,2026-07-16,2026-08-18,entire,count,33933,0.258067368048802,0.0020154748533632,0.0887869711718457,11.865325077399424,0.8598061650289437,0.1648542716529631,0.2665546812837061,0.8598061650289437,0.8020959752322007
london,2026-07-16,2026-08-18,entire,nights,33933,0.258067368048802,0.0024082036601117,0.1007671361554848,11.609976008048957,0.8413026092789098,0.1648542716529631,0.2665546812837061,0.8413026092789099,0.784834378144109
los-angeles,2026-03-16,2026-04-14,all,count,17632,0.2826111615245009,0.0023304591004427,0.1069680727103239,11.500000000000044,0.8333333333333364,0.1747391107078039,0.1686705989110707,0.8333333333333365,0.7774000000000024
los-angeles,2026-03-16,2026-04-14,all,nights,17632,0.2826111615245009,0.0013679653783003,0.1156235134865749,11.500000000000044,0.8333333333333364,0.1747391107078039,0.1686705989110707,0.8333333333333365,0.7774000000000024
los-angeles,2026-03-16,2026-04-14,entire,count,13339,0.2465702076617437,0.0025885978428351,0.1065716486902927,11.627976190476234,0.8426069703243647,0.1789489466976535,0.1879451233225879,0.8426069703243647,0.786051190476193
los-angeles,2026-03-16,2026-04-14,entire,nights,13339,0.2465702076617437,5.655012423671848e-05,0.1122803439867403,11.500000000000044,0.8333333333333364,0.1789489466976535,0.1879451233225879,0.8333333333333365,0.7774000000000024
los-angeles,2026-04-14,2026-05-23,all,count,17402,0.2458338122054936,0.0024437105974181,0.1092104473131191,11.760442260442304,0.8522059609016162,0.2310653947822089,0.1628548442707734,0.8522059609016162,0.7950058968058993
los-angeles,2026-04-14,2026-05-23,all,nights,17402,0.2458338122054936,0.0020799534090436,0.1247999175253257,11.94130434782613,0.865311909262763,0.2310653947822089,0.1628548442707734,0.8653119092627629,0.8072321739130459
los-angeles,2026-04-14,2026-05-23,entire,count,13197,0.2043646283246192,0.0026622296173044,0.1203708105538388,12.178571428571471,0.8825051759834399,0.2645298173827385,0.1597332727134955,0.8825051759834399,0.823271428571431
los-angeles,2026-04-14,2026-05-23,entire,nights,13197,0.2043646283246192,0.000880039145213,0.1321491712224432,11.863064702962149,0.8596423697798657,0.2645298173827385,0.1597332727134955,0.8596423697798659,0.8019431739202407
los-angeles,2026-05-23,2026-06-15,all,count,18323,0.2459204278775309,0.0044263048976776,0.1345136813060473,12.525974025974069,0.9076792772444976,0.3449762593461769,0.1137914097036511,0.9076792772444976,0.8467558441558465
los-angeles,2026-05-23,2026-06-15,all,nights,18323,0.2459204278775309,0.0071606159846989,0.1479928155433783,11.856647558014412,0.8591773592764066,0.3449762593461769,0.1137914097036511,0.8591773592764066,0.8015093749217738
los-angeles,2026-05-23,2026-06-15,entire,count,13949,0.2012330633020288,0.0045240625474419,0.1405267952026719,12.214765100671189,0.8851279058457381,0.3661911248118145,0.1290415083518531,0.8851279058457383,0.8257181208053717
los-angeles,2026-05-23,2026-06-15,entire,nights,13949,0.2012330633020288,0.0068763409760391,0.1519722774079073,11.66003276691386,0.844929910645932,0.3661911248118145,0.1290415083518531,0.8449299106459318,0.7882182150433767
los-angeles,2026-06-15,2026-07-12,all,count,18208,0.1531195079086116,0.0011532889017676,0.0791248913358446,11.846733668341756,0.8584589614740401,0.1454855008787346,0.2789982425307557,0.8584589614740401,0.8008391959799022
los-angeles,2026-06-15,2026-07-12,all,nights,18208,0.1531195079086116,0.0031624528803277,0.0867867287165632,12.401165250163489,0.8986351630553252,0.1454855008787346,0.2789982425307557,0.8986351630553252,0.8383187709110513
los-angeles,2026-06-15,2026-07-12,entire,count,13872,0.1286764705882352,0.0019565881993274,0.0857077346377254,12.218750000000044,0.8854166666666698,0.1637831603229527,0.297722029988466,0.8854166666666698,0.8259875000000025
los-angeles,2026-06-15,2026-07-12,entire,nights,13872,0.1286764705882352,0.0038640439814645,0.0903748819572044,12.586692937253757,0.9120791983517216,0.1637831603229527,0.297722029988466,0.9120791983517215,0.8508604425583537
los-angeles,2026-07-12,2026-08-10,all,count,17837,0.1674608958905645,0.0014072272411396,0.1062717164697706,12.623456790123502,0.9147432456611232,0.1873633458541234,0.1911195828894993,0.9147432456611233,0.8533456790123483
los-angeles,2026-07-12,2026-08-10,all,nights,17837,0.1674608958905645,0.0002059320495206,0.1120645308954259,12.500000000000044,0.9057971014492784,0.1873633458541234,0.1911195828894993,0.9057971014492785,0.8450000000000023
los-angeles,2026-07-12,2026-08-10,entire,count,13519,0.1423182188031659,0.000581617815872,0.1111655314915436,11.500000000000044,0.8333333333333364,0.1955026259338708,0.2156224572823433,0.8333333333333365,0.7774000000000024
los-angeles,2026-07-12,2026-08-10,entire,nights,13519,0.1423182188031659,0.0,0.1145041784394233,,,0.1955026259338708,0.2156224572823433,,
melbourne,2026-06-16,2026-07-15,all,count,17002,0.2320315257028584,0.0025267249757045,0.0909620991253644,11.500000000000044,0.8333333333333364,0.1675097047406187,0.1331608046112222,0.8333333333333365,0.7774000000000024
melbourne,2026-06-16,2026-07-15,all,nights,17002,0.2320315257028584,0.0031596858206731,0.1118178572886529,11.500000000000044,0.8333333333333364,0.1675097047406187,0.1331608046112222,0.8333333333333365,0.7774000000000024
melbourne,2026-06-16,2026-07-15,entire,count,12897,0.1967899511514305,0.0037195072860478,0.099122453908703,11.500000000000044,0.8333333333333364,0.1894238970303171,0.1532139257191594,0.8333333333333365,0.7774000000000024
melbourne,2026-06-16,2026-07-15,entire,nights,12897,0.1967899511514305,0.0039882635072896,0.1114708731696471,11.500000000000044,0.8333333333333364,0.1894238970303171,0.1532139257191594,0.8333333333333365,0.7774000000000024
melbourne,2026-07-15,2026-08-15,all,count,16770,0.2230172927847346,0.0023822748873665,0.1014812071838548,12.103626943005226,0.8770744161597989,0.1784138342277877,0.1490757304710793,0.8770744161597989,0.8182051813471528
melbourne,2026-07-15,2026-08-15,all,nights,16770,0.2230172927847346,0.0020145914533762,0.1207179818204843,12.178758512310154,0.8825187327760979,0.1784138342277877,0.1490757304710793,0.8825187327760979,0.8232840754321658
melbourne,2026-07-15,2026-08-15,entire,count,12753,0.1989335842546851,0.0047968673519334,0.1072687224669603,12.008503401360588,0.8701814058956948,0.1965027836587469,0.1665490472829922,0.8701814058956948,0.8117748299319754
melbourne,2026-07-15,2026-08-15,entire,nights,12753,0.1989335842546851,0.0030360607092328,0.1206420777166842,12.08747697974222,0.8759041289668273,0.1965027836587469,0.1665490472829922,0.8759041289668275,0.8171134438305734
mexico-city,2026-03-30,2026-04-29,all,count,20111,0.2778578887176172,0.0019421574836394,0.0733375554148195,12.608695652173957,0.91367359798362,0.1512605042016806,0.2180398786733628,0.91367359798362,0.8523478260869589
mexico-city,2026-03-30,2026-04-29,all,nights,20111,0.2778578887176172,0.0009592717078776,0.0807859571060744,12.77579695657008,0.925782388157252,0.1512605042016806,0.2180398786733628,0.925782388157252,0.8636438742641368
mexico-city,2026-03-30,2026-04-29,entire,count,14488,0.2194229707344009,0.0002576940067736,0.0791856869385951,13.500000000000046,0.9782608695652206,0.1577857537272225,0.2434428492545555,0.9782608695652206,0.9126000000000025
mexico-city,2026-03-30,2026-04-29,entire,nights,14488,0.2194229707344009,0.0011264399741219,0.0829553129583275,12.08509742602843,0.8757316975382919,0.1577857537272225,0.2434428492545555,0.8757316975382919,0.8169525859995214
mexico-city,2026-04-29,2026-05-29,all,count,22025,0.23577752553916,0.0008754415604361,0.1013208416525879,11.500000000000044,0.8333333333333364,0.2942565266742338,0.1812485811577752,0.8333333333333365,0.7774000000000024
mexico-city,2026-04-29,2026-05-29,all,nights,22025,0.23577752553916,0.0005013988812199,0.118903820756939,11.611771058315378,0.8414326853851724,0.2942565266742338,0.1812485811577752,0.8414326853851724,0.7849557235421192
mexico-city,2026-04-29,2026-05-29,entire,count,15602,0.18382258684784,5.883650805324788e-05,0.1082885930720011,12.000000000000046,0.8695652173913075,0.3181643379053967,0.1954877579797461,0.8695652173913077,0.8112000000000026
mexico-city,2026-04-29,2026-05-29,entire,nights,15602,0.18382258684784,0.0019488510929605,0.1184034574395183,12.143356895556884,0.8799533982287595,0.3181643379053967,0.1954877579797461,0.8799533982287596,0.8208909261396448
mexico-city,2026-05-29,2026-06-15,all,count,26181,0.2128260952599213,0.0031623740201567,0.1088868980963046,14.399433427762084,1.0434372049102958,0.3730567969137924,0.1818112371567167,1.0434372049102958,0.9734016997167163
mexico-city,2026-05-29,2026-06-15,all,nights,26181,0.2128260952599213,0.0049406508250055,0.1346938465010485,15.9626360090331,1.1567127542777609,0.3730567969137924,0.1818112371567167,1.1567127542777607,1.079074194210637
mexico-city,2026-05-29,2026-06-15,entire,count,17626,0.1699761715647339,0.0062483293237102,0.1152967121090617,14.778074866310206,1.0708749903123338,0.3943606036536934,0.196017247248383,1.0708749903123338,0.9989978609625694
mexico-city,2026-05-29,2026-06-15,entire,nights,17626,0.1699761715647339,0.0064458337046191,0.1362655864651427,16.11892981872614,1.1680383926613145,0.3943606036536934,0.196017247248383,1.1680383926613145,1.0896396557458865
mexico-city,2026-06-15,2026-07-14,all,count,27269,0.1241336315963181,0.0037907100907634,0.0535371062466631,12.260563380281736,0.888446621759546,0.0942828853276614,0.4445707580035938,0.888446621759546,0.8288140845070449
mexico-city,2026-06-15,2026-07-14,all,nights,27269,0.1241336315963181,0.005521917178555,0.0585069575028206,13.06328275757695,0.9466146925780398,0.0942828853276614,0.4445707580035938,0.9466146925780398,0.8830779144122013
mexico-city,2026-06-15,2026-07-14,entire,count,18281,0.093320934303375,0.0029445532518403,0.0578037414736273,13.061926605504636,0.9465164206887416,0.1016355779224331,0.4827416443301788,0.9465164206887418,0.8829862385321129
mexico-city,2026-06-15,2026-07-14,entire,nights,18281,0.093320934303375,0.0034148044401359,0.0632590019012861,13.97108178559796,1.012397230840432,0.1016355779224331,0.4827416443301788,1.0123972308404319,0.9444451287064217
mexico-city,2026-07-14,2026-08-30,all,count,26023,0.1418360680936095,0.0048370397979045,0.1068207230711889,11.785958904109632,0.8540549930514225,0.2414402643815086,0.1864120201360335,0.8540549930514225,0.7967308219178106
mexico-city,2026-07-14,2026-08-30,all,nights,26023,0.1418360680936095,0.00634244497472,0.1156528248202048,11.739215799921798,0.850667811588536,0.2414402643815086,0.1864120201360335,0.850667811588536,0.793570988074713
mexico-city,2026-07-14,2026-08-30,entire,count,17407,0.1147239616246337,0.0045809149347812,0.1107657741995881,11.777929155313396,0.8534731271966228,0.2552995921181134,0.2046877692882173,0.8534731271966228,0.7961880108991851
mexico-city,2026-07-14,2026-08-30,entire,nights,17407,0.1147239616246337,0.0071994320041834,0.1147097676209587,11.979744891933432,0.8680974559372051,0.2552995921181134,0.2046877692882173,0.8680974559372051,0.8098307546946995
mid-north-coast,2026-06-19,2026-07-16,all,count,4357,0.3488638971769566,0.0025998142989786,0.081058495821727,12.500000000000044,0.9057971014492784,0.1301354142758779,0.0713793894881799,0.9057971014492785,0.8450000000000023
mid-north-coast,2026-06-19,2026-07-16,all,nights,4357,0.3488638971769566,0.0005173115940167,0.1059608237361637,12.500000000000044,0.9057971014492784,0.1301354142758779,0.0713793894881799,0.9057971014492785,0.8450000000000023
mid-north-coast,2026-06-19,2026-07-16,entire,count,4089,0.3482514062117877,0.0011386138613861,0.081089108910891,12.500000000000044,0.9057971014492784,0.1252139887503057,0.0736121301051601,0.9057971014492785,0.8450000000000023
mid-north-coast,2026-06-19,2026-07-16,entire,nights,4089,0.3482514062117877,0.0,0.1049211353989563,,,0.1252139887503057,0.0736121301051601,,
mid-north-coast,2026-07-16,2026-08-18,all,count,4337,0.3486280839289831,0.0023337222870478,0.0777129521586931,11.500000000000044,0.8333333333333364,0.1062946737376066,0.1295826608254554,0.8333333333333365,0.7774000000000024
mid-north-coast,2026-07-16,2026-08-18,all,nights,4337,0.3486280839289831,0.0016533643659358,0.0943998594750074,11.500000000000044,0.8333333333333365,0.1062946737376066,0.1295826608254554,0.8333333333333365,0.7774000000000025
mid-north-coast,2026-07-16,2026-08-18,entire,count,4072,0.3479862475442043,0.0029345933847301,0.0787863715493658,11.500000000000044,0.8333333333333364,0.1095284872298624,0.1299115913555992,0.8333333333333365,0.7774000000000024
mid-north-coast,2026-07-16,2026-08-18,entire,nights,4072,0.3479862475442043,0.002230322066476,0.0965882987201725,11.500000000000044,0.8333333333333365,0.1095284872298624,0.1299115913555992,0.8333333333333365,0.7774000000000025
mornington-peninsula,2026-06-22,2026-07-19,all,count,3792,0.3889767932489451,0.0087489997332622,0.0403307548679647,12.317073170731751,0.8925415341109965,0.0817510548523206,0.0767405063291139,0.8925415341109965,0.8326341463414659
mornington-peninsula,2026-06-22,2026-07-19,all,nights,3792,0.3889767932489451,0.0051422282506383,0.0570800368784603,17.70050689946499,1.282645427497463,0.0817510548523206,0.0767405063291139,1.282645427497463,1.1965542664038327
mornington-peninsula,2026-06-22,2026-07-19,entire,count,3704,0.3895788336933045,0.008604206500956,0.0405626877902212,11.97619047619052,0.867839889579023,0.0815334773218142,0.0764038876889848,0.8678398895790231,0.8095904761904786
mornington-peninsula,2026-06-22,2026-07-19,entire,nights,3704,0.3895788336933045,0.0040820468145977,0.0580500022273809,17.044561658785064,1.235113163680077,0.0815334773218142,0.0764038876889848,1.235113163680077,1.1522123681338696
mornington-peninsula,2026-07-19,2026-08-26,all,count,3734,0.2726298875200857,0.0036363636363636,0.120495867768595,11.66666666666671,0.8454106280193269,0.2147830744509909,0.0615961435457953,0.8454106280193268,0.7886666666666692
mornington-peninsula,2026-07-19,2026-08-26,all,nights,3734,0.2726298875200857,0.0067240116947995,0.1252010977571685,15.040000000000049,1.0898550724637714,0.2147830744509909,0.0615961435457953,1.0898550724637714,1.0167040000000027
mornington-peninsula,2026-07-19,2026-08-26,entire,count,3645,0.2718792866941015,0.0041231290595876,0.1199661112680034,11.69178082191785,0.8472304943418731,0.2164609053497942,0.0620027434842249,0.8472304943418731,0.7903643835616462
mornington-peninsula,2026-07-19,2026-08-26,entire,nights,3645,0.2718792866941015,0.0079511938291988,0.1246136859700149,15.516972034715574,1.1244182633851865,0.2164609053497942,0.0620027434842249,1.1244182633851865,1.048947309546772
nashville,2026-04-25,2026-05-26,all,count,5500,0.2183636363636363,0.0032264489145588,0.1114917347142003,14.74691358024696,1.068616926104852,0.2618181818181818,0.1941818181818181,1.0686169261048521,0.9968913580246939
nashville,2026-04-25,2026-05-26,all,nights,5500,0.2183636363636363,0.0011212137757379,0.1211055405496548,14.18461758808369,1.0278708397162093,0.2618181818181818,0.1941818181818181,1.0278708397162093,0.9588801489544568
nashville,2026-04-25,2026-05-26,entire,count,5214,0.2182585347142309,0.0025178346621905,0.1114141838019303,13.500000000000046,0.9782608695652206,0.265247410817031,0.1887226697353279,0.9782608695652206,0.9126000000000025
nashville,2026-04-25,2026-05-26,entire,nights,5214,0.2182585347142309,0.0015678429365651,0.119769509143535,14.5852055955914,1.0568989562022753,0.265247410817031,0.1887226697353279,1.0568989562022753,0.985959898261978
nashville,2026-05-26,2026-06-26,all,count,7686,0.2050481394743689,0.0096002292592061,0.0910445622582031,12.273134328358251,0.8893575600259602,0.2211813687223523,0.2468123861566484,0.8893575600259601,0.8296638805970173
nashville,2026-05-26,2026-06-26,all,nights,7686,0.2050481394743689,0.0078362097757461,0.1038983876095013,12.062596282222492,0.8741011798711951,0.2211813687223523,0.2468123861566484,0.874101179871195,0.81543150867824
nashville,2026-05-26,2026-06-26,entire,count,7123,0.2049698160887266,0.0103363159518667,0.0919160752854057,12.389552238806012,0.8977936404931893,0.2178857223080162,0.244981047311526,0.8977936404931892,0.837533731343286
nashville,2026-05-26,2026-06-26,entire,nights,7123,0.2049698160887266,0.0082530289871332,0.1053809106284308,12.05516766808772,0.8735628744991102,0.2178857223080162,0.244981047311526,0.8735628744991101,0.8149293343627294
nashville,2026-06-26,2026-07-21,all,count,7821,0.2066231939649661,0.0006188969880346,0.0810755054325402,14.500000000000046,1.0507246376811628,0.1593146656437795,0.2566168009205984,1.0507246376811628,0.9802000000000025
nashville,2026-06-26,2026-07-21,all,nights,7821,0.2066231939649661,0.0,0.0744515723318672,,,0.1593146656437795,0.2566168009205984,,
nashville,2026-06-26,2026-07-21,entire,count,7246,0.2097709080872205,0.0014030423866489,0.0764288879042977,14.500000000000046,1.0507246376811628,0.1526359370687275,0.2580734198178305,1.0507246376811628,0.9802000000000025
nashville,2026-06-26,2026-07-21,entire,nights,7246,0.2097709080872205,0.0,0.0732279040320772,,,0.1526359370687275,0.2580734198178305,,
nashville,2026-07-21,2026-08-27,all,count,7427,0.1468964588662986,0.000190867713992,0.1277785934517692,11.500000000000044,0.8333333333333364,0.2916386158610475,0.1949643193752524,0.8333333333333365,0.7774000000000024
nashville,2026-07-21,2026-08-27,all,nights,7427,0.1468964588662986,0.0,0.1295858882087667,,,0.2916386158610475,0.1949643193752524,,
nashville,2026-07-21,2026-08-27,entire,count,6894,0.1449086161879895,0.0002370791844476,0.1301564722617354,11.500000000000044,0.8333333333333364,0.2863359442993908,0.1908906295329271,0.8333333333333365,0.7774000000000024
nashville,2026-07-21,2026-08-27,entire,nights,6894,0.1449086161879895,0.0,0.1310129388197432,,,0.2863359442993908,0.1908906295329271,,
new-orleans,2026-03-19,2026-04-18,all,count,3491,0.1458034947006588,0.0116201859229747,0.1063745019920318,12.928571428571471,0.9368530020703963,0.3503294185047264,0.234889716413635,0.9368530020703965,0.8739714285714308
new-orleans,2026-03-19,2026-04-18,all,nights,3491,0.1458034947006588,0.0152208384440824,0.1057973742106731,13.407475838544672,0.9715562201843964,0.3503294185047264,0.234889716413635,0.9715562201843965,0.9063453666856193
new-orleans,2026-03-19,2026-04-18,entire,count,2917,0.142612272883099,0.011545988258317,0.1095499021526418,13.12711864406784,0.9512404814541912,0.3609873157353445,0.2135755913609873,0.9512404814541912,0.8873932203389854
new-orleans,2026-03-19,2026-04-18,entire,nights,2917,0.142612272883099,0.0142161538442773,0.1092612966888742,13.47597597597602,0.9765199982591318,0.3609873157353445,0.2135755913609873,0.9765199982591318,0.9109759759759785
new-orleans,2026-04-18,2026-05-23,all,count,3565,0.1197755960729312,0.0142906936214708,0.0580341582432903,12.89024390243907,0.9340756451042804,0.114726507713885,0.5063113604488079,0.9340756451042803,0.8713804878048808
new-orleans,2026-04-18,2026-05-23,all,nights,3565,0.1197755960729312,0.0113308133736466,0.0631760947528856,13.029107887939642,0.9441382527492492,0.114726507713885,0.5063113604488079,0.9441382527492493,0.880767693224719
new-orleans,2026-04-18,2026-05-23,entire,count,2972,0.1144010767160161,0.0161936560934891,0.0608514190317195,13.041237113402108,0.9450171821305874,0.1184387617765814,0.5016823687752355,0.9450171821305874,0.8815876288659819
new-orleans,2026-04-18,2026-05-23,entire,nights,2972,0.1144010767160161,0.0104588359484693,0.065247302020026,12.925526702596809,0.936632369753392,0.1184387617765814,0.5016823687752355,0.9366323697533919,0.873765605095544
new-orleans,2026-05-23,2026-06-16,all,count,3809,0.2063533735888684,0.0068849706129303,0.0808564231738035,14.260162601626064,1.0333451160598597,0.2037280126017327,0.2814386978209504,1.0333451160598597,0.9639869918699213
new-orleans,2026-05-23,2026-06-16,all,nights,3809,0.2063533735888684,0.0043596801045283,0.0842787968099539,14.442741592166929,1.0465754776932554,0.2037280126017327,0.2814386978209504,1.0465754776932557,0.9763293316304837
new-orleans,2026-05-23,2026-06-16,entire,count,2958,0.2075726842461122,0.0032581453634085,0.0783029001074114,13.401098901098946,0.9710941232680396,0.1757944557133198,0.2917511832319134,0.9710941232680395,0.9059142857142883
new-orleans,2026-05-23,2026-06-16,entire,nights,2958,0.2075726842461122,0.0,0.0810451956665356,,,0.1757944557133198,0.2917511832319134,,
new-orleans,2026-06-16,2026-07-15,all,count,3902,0.194771911840082,0.0047973531844499,0.090818858560794,12.500000000000044,0.9057971014492784,0.1781137878011276,0.2332137365453613,0.9057971014492785,0.8450000000000023
new-orleans,2026-06-16,2026-07-15,all,nights,3902,0.194771911840082,0.0034768392572139,0.0970537486060278,13.206382978723449,0.9569842738205396,0.1781137878011276,0.2332137365453613,0.9569842738205397,0.8927514893617047
new-orleans,2026-06-16,2026-07-15,entire,count,2906,0.1816930488644184,0.0036496350364963,0.09,15.020000000000048,1.088405797101453,0.1927047487955953,0.2116311080523055,1.0884057971014527,1.015352000000003
new-orleans,2026-06-16,2026-07-15,entire,nights,2906,0.1816930488644184,0.008277032886977,0.0912164799139665,14.83817943680424,1.0752303939713217,0.1927047487955953,0.2116311080523055,1.0752303939713215,1.003060929927966
new-orleans,2026-07-15,2026-08-15,all,count,3850,0.1636363636363636,0.0026198439241917,0.1048494983277592,15.138297872340472,1.0969781066913384,0.2563636363636363,0.2231168831168831,1.0969781066913384,1.0233489361702153
new-orleans,2026-07-15,2026-08-15,all,nights,3850,0.1636363636363636,0.001308464893012,0.1118737483525323,14.92877906976749,1.08179558476576,0.2563636363636363,0.2231168831168831,1.08179558476576,1.0091854651162817
new-orleans,2026-07-15,2026-08-15,entire,count,2913,0.1507037418468932,0.0,0.1059405940594059,,,0.2330930312392722,0.2320631651218675,,
new-orleans,2026-07-15,2026-08-15,entire,nights,2913,0.1507037418468932,0.0,0.1153778138510963,,,0.2330930312392722,0.2320631651218675,,
new-york-city,2026-03-16,2026-04-14,all,count,4615,0.1761646803900325,0.0219529750479846,0.1146593090211132,13.423497267759608,0.9727171933159134,0.324160346695558,0.2169014084507042,0.9727171933159134,0.9074284153005489
new-york-city,2026-03-16,2026-04-14,all,nights,4615,0.1761646803900325,0.0194107487912081,0.1208816776770084,13.150493209867264,0.9529342905700916,0.324160346695558,0.2169014084507042,0.9529342905700915,0.8889733409870265
new-york-city,2026-03-16,2026-04-14,entire,count,1373,0.1383831026948288,0.0258219727345629,0.1140336808340016,13.16459627329197,0.9539562516878238,0.3044428259286234,0.2702112163146394,0.9539562516878238,0.8899267080745367
new-york-city,2026-03-16,2026-04-14,entire,nights,1373,0.1383831026948288,0.0273263280554404,0.1121634984264794,14.129969969970016,1.0239108673891315,0.3044428259286234,0.2702112163146394,1.0239108673891315,0.9551859699699725
new-york-city,2026-04-14,2026-05-14,all,count,4498,0.1680746998666074,0.0041215868109222,0.1321483771251932,14.750000000000046,1.068840579710148,0.4110715873721654,0.1473988439306358,1.0688405797101481,0.9971000000000022
new-york-city,2026-04-14,2026-05-14,all,nights,4498,0.1680746998666074,0.0019893717229864,0.1444751922077802,16.50000000000005,1.1956521739130468,0.4110715873721654,0.1473988439306358,1.195652173913047,1.1154000000000026
new-york-city,2026-04-14,2026-05-14,entire,count,1385,0.1429602888086642,0.002938775510204,0.1520816326530612,19.41666666666672,1.407004830917878,0.4707581227436823,0.1212996389891696,1.4070048309178782,1.3125666666666693
new-york-city,2026-04-14,2026-05-14,entire,nights,1385,0.1429602888086642,0.0009101921329789,0.1582245364918066,16.26155268022186,1.1783733826247724,0.4707581227436823,0.1212996389891696,1.1783733826247724,1.0992809611829972
new-york-city,2026-05-14,2026-06-08,all,count,4234,0.1835144071799716,0.0074313408723747,0.1201938610662358,13.144927536231927,0.9525309808863716,0.3939537080774681,0.165800661313179,0.9525309808863713,0.8885971014492778
new-york-city,2026-05-14,2026-06-08,all,nights,4234,0.1835144071799716,0.006812110059162,0.1367248601661057,12.950000000000042,0.9384057971014522,0.3939537080774681,0.165800661313179,0.9384057971014522,0.8754200000000023
new-york-city,2026-05-14,2026-06-08,entire,count,1417,0.1319689484827099,0.012420382165605,0.1490445859872611,14.320512820512867,1.0377183203270193,0.4177840508115737,0.1644318983768525,1.0377183203270193,0.9680666666666693
new-york-city,2026-05-14,2026-06-08,entire,nights,1417,0.1319689484827099,0.0022304143669165,0.1625360408600379,14.500000000000046,1.0507246376811628,0.4177840508115737,0.1644318983768525,1.0507246376811628,0.9802000000000025
new-york-city,2026-06-08,2026-06-14,all,count,4410,0.3560090702947845,0.0017576075550891,0.0668153200419727,14.500000000000046,1.0507246376811628,0.1251700680272109,0.2804988662131519,1.0507246376811628,0.9802000000000025
new-york-city,2026-06-08,2026-06-14,all,nights,4410,0.3560090702947845,0.0022180354677911,0.0628376751235958,14.082671019017928,1.020483407175212,0.1251700680272109,0.2804988662131519,1.020483407175212,0.9519885608856113
new-york-city,2026-06-08,2026-06-14,entire,count,1469,0.3335602450646698,0.0087415222305953,0.0583270535041446,15.155172413793151,1.0982008995502284,0.1429543907420013,0.2641252552756977,1.0982008995502281,1.0244896551724165
new-york-city,2026-06-08,2026-06-14,entire,nights,1469,0.3335602450646698,0.0074694267465637,0.0579237820042159,14.014004862065368,1.015507598700389,0.1429543907420013,0.2641252552756977,1.015507598700389,0.9473467286756183
new-york-city,2026-06-14,2026-07-12,all,count,4680,0.1294871794871795,0.0027370478983382,0.0804985337243401,14.392857142857189,1.0429606625258832,0.1925213675213675,0.3594017094017094,1.0429606625258832,0.9729571428571453
new-york-city,2026-06-14,2026-07-12,all,nights,4680,0.1294871794871795,0.0030058722457899,0.0799114136847917,14.487548878370085,1.0498223824905857,0.1925213675213675,0.3594017094017094,1.0498223824905857,0.979358304177817
new-york-city,2026-06-14,2026-07-12,entire,count,1512,0.1031746031746031,0.0035330261136712,0.084331797235023,15.847826086956568,1.1483931947069976,0.1937830687830687,0.3822751322751322,1.1483931947069976,1.0713130434782634
new-york-city,2026-06-14,2026-07-12,entire,nights,1512,0.1031746031746031,0.0002152054470622,0.0846983717323437,18.50000000000005,1.340579710144931,0.1937830687830687,0.3822751322751322,1.340579710144931,1.2506000000000026
new-york-city,2026-07-12,2026-08-10,all,count,4657,0.119819626368907,0.0034284344281946,0.0947254854950851,16.479020979021026,1.1941319550015237,0.2085033283229546,0.3130770882542409,1.1941319550015235,1.1139818181818208
new-york-city,2026-07-12,2026-08-10,all,nights,4657,0.119819626368907,0.0015230802593304,0.0975692632114201,15.632364493322909,1.1327800357480369,0.2085033283229546,0.3130770882542409,1.1327800357480369,1.056747839748628
new-york-city,2026-07-12,2026-08-10,entire,count,1488,0.0913978494623656,0.0055849056603773,0.1032452830188679,15.74324324324329,1.1408147277712528,0.2150537634408602,0.3528225806451613,1.1408147277712528,1.0642432432432458
new-york-city,2026-07-12,2026-08-10,entire,nights,1488,0.0913978494623656,0.0002263171106718,0.109690059305281,16.50000000000005,1.1956521739130468,0.2150537634408602,0.3528225806451613,1.195652173913047,1.1154000000000026
northern-rivers,2026-06-24,2026-07-20,all,count,4987,0.2448365750952476,0.0027312228429546,0.066852886405959,12.583333333333377,0.9118357487922736,0.1146982153599358,0.182674954882695,0.9118357487922736,0.8506333333333358
