ticker,period_label,row_date,period,ebitda_mean_musd,ebitda_n,revenue_mean_musd,lseg_margin_mean_pct,implied_margin_pct,ebitda_obs_date
EXPE,FQ1,2025-10-31,2025Q3,1348.24339,31,4280.47974,31.40952,31.49748327041492,2025-10-27
EXPE,FQ1,2025-11-30,2025Q4,756.43079,31,3406.14173,21.79524,22.207848350456047,2025-11-14
EXPE,FQ1,2025-12-31,2025Q4,756.43079,31,3405.72507,21.855,22.210565282064884,2025-11-14
EXPE,FQ1,2026-01-31,2025Q4,757.20214,31,3407.81559,21.87,22.21957497412587,2026-01-21
EXPE,FQ1,2026-02-28,2026Q1,446.172,31,3345.73376,12.82,13.33555004687522,2026-02-23
EXPE,FQ1,2026-03-31,2026Q1,447.04293,31,3346.2756,13.04353,13.35941755664118,2026-03-31
EXPE,FQ1,2026-04-30,2026Q1,448.1606,31,3346.77961,13.316,13.390801075186422,2026-04-27
EXPE,FQ1,2026-05-31,2026Q2,1035.85863,30,4162.93193,24.50529,24.88291058845154,2026-05-18
EXPE,FQ1,2026-06-30,2026Q2,1035.96974,30,4167.37637,24.50529,24.85903954962436,2026-06-29
EXPE,FQ1,2026-07-31,2026Q2,1038.52796,30,4173.63557,24.62053,24.88305321779687,2026-07-29
EXPE,FQ1,2026-08-31,2026Q3,1551.12777,32,4728.45557,32.42158,32.80411007435986,2026-08-31
EXPE,FY1,2021-01-31,FY2020,-258.31904,30,5381.56693,,-4.800071119806736,2021-01-21
EXPE,FY1,2021-02-28,FY2021,978.13157,29,7492.38382,,13.05501150900729,2021-02-21
EXPE,FY1,2021-03-31,FY2021,1017.3999,30,7582.99093,,13.416868217195667,2021-03-31
EXPE,FY1,2021-04-30,FY2021,957.20369,30,7618.62859,,12.563989420043379,2021-04-29
EXPE,FY1,2021-05-31,FY2021,1234.05433,32,8181.36726,,15.083717559453502,2021-05-26
EXPE,FY1,2021-06-30,FY2021,1257.57345,31,8240.02283,,15.261771428854162,2021-06-22
EXPE,FY1,2021-07-31,FY2021,1269.08379,31,8288.18617,,15.311960469633124,2021-07-26
EXPE,FY1,2021-08-31,FY2021,1167.41789,31,8341.12466,,13.995929057365268,2021-08-29
EXPE,FY1,2021-09-30,FY2021,1170.8899,31,8351.87473,,14.019485898108051,2021-09-22
EXPE,FY1,2021-10-31,FY2021,1140.85541,31,8297.42473,,13.749512012747113,2021-10-21
EXPE,FY1,2021-11-30,FY2021,1381.50904,30,8620.68337,,16.0255165478836,2021-11-26
EXPE,FY1,2021-12-31,FY2021,1381.7813,30,8623.28218,,16.023844183190118,2021-12-21
EXPE,FY1,2022-01-31,FY2021,1381.53752,30,8641.63095,,15.986999768834146,2022-01-28
EXPE,FY1,2022-02-28,FY2022,2523.36529,30,11834.79748,,21.321575584747567,2022-02-24
EXPE,FY1,2022-03-31,FY2022,2539.47427,31,11835.71377,,21.456029770142035,2022-03-31
EXPE,FY1,2022-04-30,FY2022,2544.4723,31,11831.70529,,21.50554157354269,2022-04-29
EXPE,FY1,2022-05-31,FY2022,2491.0501,32,11755.53732,,21.190440149102432,2022-05-31
EXPE,FY1,2022-06-30,FY2022,2490.75955,32,11722.46919,,21.247738080000875,2022-06-29
EXPE,FY1,2022-07-31,FY2022,2464.21858,32,11665.64638,,21.123720878636817,2022-07-25
EXPE,FY1,2022-08-31,FY2022,2481.53341,32,11710.01138,,21.191554213502396,2022-08-22
EXPE,FY1,2022-09-30,FY2022,2464.64168,31,11710.37932,,21.04664257792804,2022-09-23
EXPE,FY1,2022-10-31,FY2022,2480.57716,31,11758.30416,,21.096385382158715,2022-10-31
EXPE,FY1,2022-11-30,FY2022,2458.9875,31,11753.58625,,20.921167784002947,2022-11-22
EXPE,FY1,2022-12-31,FY2022,2465.61931,31,11755.905,,20.973453851489953,2022-12-16
EXPE,FY1,2023-01-31,FY2022,2465.30065,31,11743.18907,,20.993451057498813,2023-01-31
EXPE,FY1,2023-02-28,FY2023,2765.50707,31,12926.72669,,21.393715024077764,2023-02-26
EXPE,FY1,2023-03-31,FY2023,2772.29107,31,12934.40303,,21.4334675019014,2023-03-28
EXPE,FY1,2023-04-30,FY2023,2763.4399,30,12908.43193,,21.408021632570208,2023-04-24
EXPE,FY1,2023-05-31,FY2023,2721.00415,30,12916.94776,,21.065380154483186,2023-05-25
EXPE,FY1,2023-06-30,FY2023,2720.90693,33,12921.1342,,21.05780257278034,2023-06-23
EXPE,FY1,2023-07-31,FY2023,2717.55812,34,12915.69109,,21.040748815245937,2023-07-31
EXPE,FY1,2023-08-31,FY2023,2661.45648,32,12829.12597,,20.745423236342265,2023-08-21
EXPE,FY1,2023-09-30,FY2023,2661.77344,32,12829.72313,,20.746928152922656,2023-09-22
EXPE,FY1,2023-10-31,FY2023,2644.82873,33,12814.78336,,20.638887569926116,2023-10-30
EXPE,FY1,2023-11-30,FY2023,2658.03431,33,12832.16686,,20.71383842650562,2023-11-27
EXPE,FY1,2023-12-31,FY2023,2657.5016,33,12836.57007,,20.702583209597208,2023-12-29
EXPE,FY1,2024-01-31,FY2023,2672.35207,34,12832.93731,,20.824165235480294,2024-01-30
EXPE,FY1,2024-02-29,FY2024,3039.27572,34,14082.25474,,21.582308913693176,2024-02-26
EXPE,FY1,2024-03-31,FY2024,3026.27641,34,14072.66139,,21.504648809005417,2024-03-31
EXPE,FY1,2024-04-30,FY2024,3017.54435,34,14046.26352,,21.482897182609598,2024-04-30
EXPE,FY1,2024-05-31,FY2024,2876.03113,34,13787.48126,,20.859728298190994,2024-05-30
EXPE,FY1,2024-06-30,FY2024,2873.98794,33,13791.8573,,20.83829521641005,2024-06-28
EXPE,FY1,2024-07-31,FY2024,2873.45772,33,13793.34577,20.95,20.83220248309631,2024-07-29
EXPE,FY1,2024-08-31,FY2024,2822.73181,33,13649.85663,20.14286,20.679571123085125,2024-08-21
EXPE,FY1,2024-09-30,FY2024,2824.54503,35,13650.16528,20.2375,20.692387030203054,2024-09-25
EXPE,FY1,2024-10-31,FY2024,2852.57806,35,13680.95603,20.2375,20.850721643610164,2024-10-30
EXPE,FY1,2024-11-30,FY2024,2859.1143,36,13579.23343,21.05625,21.055049349718704,2024-11-26
EXPE,FY1,2024-12-31,FY2024,2861.18377,37,13577.79497,21.05556,21.07252154213373,2024-12-20
EXPE,FY1,2025-01-31,FY2024,2860.86253,36,13577.6597,20.72364,21.070365535822052,2025-01-29
EXPE,FY1,2025-02-28,FY2025,3173.04739,36,14475.47488,21.71391,21.9201609363713,2025-02-13
EXPE,FY1,2025-03-31,FY2025,3176.32154,37,14464.65231,21.72583,21.95919730337438,2025-03-19
EXPE,FY1,2025-04-30,FY2025,3140.54521,36,14369.66318,21.65739,21.85538499170306,2025-04-28
EXPE,FY1,2025-05-31,FY2025,3144.71003,36,14153.15741,22.0187,22.21914120575022,2025-05-15
EXPE,FY1,2025-06-30,FY2025,3143.90972,36,14149.21324,22.03174,22.219678696424822,2025-06-24
EXPE,FY1,2025-07-31,FY2025,3159.69781,35,14183.90976,22.10591,22.276635028450716,2025-07-30
EXPE,FY1,2025-08-31,FY2025,3212.97744,36,14318.54981,22.2613,22.439265726170632,2025-08-14
EXPE,FY1,2025-09-30,FY2025,3216.82661,36,14318.23012,22.29625,22.46664973980737,2025-09-29
EXPE,FY1,2025-10-31,FY2025,3221.70309,36,14326.90872,22.1964,22.48707765899691,2025-10-27
EXPE,FY1,2025-11-30,FY2025,3394.75818,37,14592.98903,22.9004,23.262939299283495,2025-11-25
EXPE,FY1,2025-12-31,FY2025,3394.75818,37,14592.7442,22.94208,23.263329593620917,2025-11-25
EXPE,FY1,2026-01-31,FY2025,3397.15103,37,14595.895,22.94208,23.274701756898086,2026-01-12
EXPE,FY1,2026-02-28,FY2026,3959.58366,37,15930.62315,24.4225,24.855171217831487,2026-02-23
EXPE,FY1,2026-03-31,FY2026,3966.42509,37,15942.16103,24.45583,24.880096760633464,2026-03-31
EXPE,FY1,2026-04-30,FY2026,3969.23566,37,15940.07478,24.58,24.900985188477264,2026-04-27
EXPE,FY1,2026-05-31,FY2026,4016.52555,37,16000.63197,24.76909,25.102293193985638,2026-05-23
EXPE,FY1,2026-06-30,FY2026,4016.91949,37,16005.86054,24.77364,25.096554352459705,2026-06-29
EXPE,FY1,2026-07-31,FY2026,4014.80265,37,16005.56397,24.79636,25.08379372026589,2026-07-29
EXPE,FY1,2026-08-31,FY2026,4124.49915,38,16199.16489,25.25,25.461183820322233,2026-08-31
EXPE,FY2,2021-01-31,FY2021,1283.6491,30,7904.24338,,16.23999968482752,2021-01-31
EXPE,FY2,2021-02-28,FY2022,2103.43067,28,10461.69744,,20.106017040385755,2021-02-21
EXPE,FY2,2021-03-31,FY2022,2148.55793,29,10581.62421,,20.304613803706417,2021-03-31
EXPE,FY2,2021-04-30,FY2022,2175.28014,30,10600.79276,,20.519976092806854,2021-04-29
EXPE,FY2,2021-05-31,FY2022,2392.53187,32,11298.40736,,21.175832962708824,2021-05-26
EXPE,FY2,2021-06-30,FY2022,2407.55021,31,11369.8776,,21.174812031397767,2021-06-22
EXPE,FY2,2021-07-31,FY2022,2427.41228,31,11428.42753,,21.240124887067466,2021-07-21
EXPE,FY2,2021-08-31,FY2022,2369.84386,31,11456.3752,,20.68580871897422,2021-08-29
EXPE,FY2,2021-09-30,FY2022,2380.49937,31,11463.59439,,20.765732710122517,2021-09-22
EXPE,FY2,2021-10-31,FY2022,2370.36603,31,11437.10729,,20.725223344477342,2021-10-21
EXPE,FY2,2021-11-30,FY2022,2460.56993,30,11680.54638,,21.065537946179536,2021-11-26
EXPE,FY2,2021-12-31,FY2022,2454.39029,30,11674.65017,,21.023244844688993,2021-12-01
EXPE,FY2,2022-01-31,FY2022,2460.45264,30,11677.09787,,21.07075462920651,2022-01-28
EXPE,FY2,2022-02-28,FY2023,3154.27029,29,13724.72086,,22.982400313823213,2022-02-24
EXPE,FY2,2022-03-31,FY2023,3181.01894,31,13715.41932,,23.193012665397674,2022-03-31
EXPE,FY2,2022-04-30,FY2023,3163.00133,31,13695.70213,,23.09484610556436,2022-04-29
EXPE,FY2,2022-05-31,FY2023,3095.1492,32,13638.34513,,22.69446307816086,2022-05-31
EXPE,FY2,2022-06-30,FY2023,3083.34087,32,13449.286,,22.925684456409062,2022-06-29
EXPE,FY2,2022-07-31,FY2023,3019.5999,32,13279.67675,,22.738504534758345,2022-07-25
EXPE,FY2,2022-08-31,FY2023,2952.81103,32,13117.57347,,22.510344895365776,2022-08-22
EXPE,FY2,2022-09-30,FY2023,2934.52655,31,13060.78171,,22.468230578826514,2022-09-23
EXPE,FY2,2022-10-31,FY2023,2906.2639,31,12984.68203,,22.38224927869104,2022-10-31
EXPE,FY2,2022-11-30,FY2023,2846.28645,31,12855.12329,,22.141261392756352,2022-11-22
EXPE,FY2,2022-12-31,FY2023,2853.7715,31,12828.17724,,22.246118420484184,2022-12-21
EXPE,FY2,2023-01-31,FY2023,2798.58516,31,12760.26036,,21.932038070107215,2023-01-31
EXPE,FY2,2023-02-28,FY2024,3160.63619,29,14132.39235,,22.36448091536321,2023-02-26
EXPE,FY2,2023-03-31,FY2024,3145.6483,31,14123.33303,,22.272704986267676,2023-03-28
EXPE,FY2,2023-04-30,FY2024,3133.0089,30,14091.34272,,22.233572500889395,2023-04-24
EXPE,FY2,2023-05-31,FY2024,3110.12396,30,14093.80158,,22.067317624319784,2023-05-25
EXPE,FY2,2023-06-30,FY2024,3096.24184,32,14079.45374,,21.9912071673883,2023-06-23
EXPE,FY2,2023-07-31,FY2024,3081.16536,33,14051.32442,,21.927935530507096,2023-07-31
EXPE,FY2,2023-08-31,FY2024,3018.48571,32,13962.70803,,21.61819686778912,2023-08-18
EXPE,FY2,2023-09-30,FY2024,3035.66469,32,13957.36141,,21.749559969300815,2023-09-29
EXPE,FY2,2023-10-31,FY2024,3008.30727,33,13930.47139,,21.5951577357211,2023-10-30
EXPE,FY2,2023-11-30,FY2024,3040.7643,33,14075.181,,21.603731419155462,2023-11-29
EXPE,FY2,2023-12-31,FY2024,3049.56572,33,14072.50778,,21.670378639506424,2023-12-29
EXPE,FY2,2024-01-31,FY2024,3043.90506,34,14040.82934,,21.67895489854305,2024-01-30
EXPE,FY2,2024-02-29,FY2025,3393.52057,31,15296.40343,,22.185088053734734,2024-02-26
EXPE,FY2,2024-03-31,FY2025,3379.29863,32,15269.74759,,22.130677734405165,2024-03-31
EXPE,FY2,2024-04-30,FY2025,3366.17321,33,15237.37306,,22.09155867448454,2024-04-30
EXPE,FY2,2024-05-31,FY2025,3186.48388,34,14860.87848,,21.442096335613133,2024-05-30
EXPE,FY2,2024-06-30,FY2025,3184.40336,33,14866.76777,,21.419607874859537,2024-06-28
EXPE,FY2,2024-07-31,FY2025,3186.44128,33,14872.10248,20.95,21.425627508182693,2024-07-29
EXPE,FY2,2024-08-31,FY2025,3105.82939,33,14627.34727,20.41429,21.233032433501528,2024-08-21
EXPE,FY2,2024-09-30,FY2025,3102.80327,35,14622.75613,20.475,21.219004423073834,2024-09-13
EXPE,FY2,2024-10-31,FY2025,3121.12091,35,14635.09473,20.475,21.326277469199546,2024-10-30
EXPE,FY2,2024-11-30,FY2025,3157.54622,36,14652.2835,21.49375,21.54985753585781,2024-11-26
EXPE,FY2,2024-12-31,FY2025,3157.72146,37,14649.24016,21.48333,21.555530699962258,2024-12-20
EXPE,FY2,2025-01-31,FY2025,3154.54912,36,14628.04027,21.31955,21.565083646026906,2025-01-29
EXPE,FY2,2025-02-28,FY2026,3490.96706,34,15508.70279,22.305,22.50972958390158,2025-02-13
EXPE,FY2,2025-03-31,FY2026,3483.85466,36,15473.23263,22.30044,22.5153640697251,2025-03-17
EXPE,FY2,2025-04-30,FY2026,3436.72497,35,15351.47385,22.37318,22.386938241763673,2025-04-28
EXPE,FY2,2025-05-31,FY2026,3419.06444,36,15051.25459,22.53783,22.71614249533467,2025-05-15
EXPE,FY2,2025-06-30,FY2026,3413.614,36,15034.4287,22.54652,22.705312374124333,2025-06-24
EXPE,FY2,2025-07-31,FY2026,3444.61921,35,15073.87618,22.62136,22.85158222654314,2025-07-30
EXPE,FY2,2025-08-31,FY2026,3519.14836,36,15250.97491,22.73913,23.074907543730266,2025-08-14
EXPE,FY2,2025-09-30,FY2026,3518.01872,35,15242.94536,22.75833,23.079651844924015,2025-09-29
EXPE,FY2,2025-10-31,FY2026,3514.95483,36,15238.04381,22.676,23.066968922174272,2025-10-27
EXPE,FY2,2025-11-30,FY2026,3740.53094,37,15640.31482,23.532,23.91595682726801,2025-11-25
EXPE,FY2,2025-12-31,FY2026,3740.16124,37,15640.77954,23.63,23.912882541658792,2025-12-19
EXPE,FY2,2026-01-31,FY2026,3756.06303,37,15661.48261,23.66333,23.982806248507526,2026-01-23
EXPE,FY2,2026-02-28,FY2027,4357.94188,35,17041.42234,25.1915,25.572641725866646,2026-02-23
EXPE,FY2,2026-03-31,FY2027,4368.08538,35,17054.49063,25.2015,25.612523263029875,2026-03-31
EXPE,FY2,2026-04-30,FY2027,4371.54685,35,17037.78061,25.2765,25.657959508142767,2026-04-27
EXPE,FY2,2026-05-31,FY2027,4424.89173,36,17123.58609,25.48238,25.840917356581585,2026-05-23
EXPE,FY2,2026-06-30,FY2027,4425.70991,36,17129.02446,25.48714,25.83748957995241,2026-06-29
EXPE,FY2,2026-07-31,FY2027,4416.41709,36,17121.70833,25.45857,25.794254900731623,2026-07-29
EXPE,FY2,2026-08-31,FY2027,4531.963,38,17346.94523,25.90826,26.12542404389663,2026-08-31
ABNB,FQ1,2021-01-29,2020Q4,-122.26169,26,743.72189,,-16.43916787228086,2021-01-14
ABNB,FY1,2021-01-29,FY2020,-340.20779,32,3265.72678,,-10.417521517216453,2021-01-19
ABNB,FY2,2021-01-29,FY2021,14.17541,32,4478.97334,,0.3164879297986623,2021-01-28
ABNB,FY2,2021-02-26,FY2022,705.18686,32,6368.37928,,11.073254732403438,2021-02-26
ABNB,FQ1,2021-02-26,2021Q1,-362.5102,26,691.42318,,-52.42956997767995,2021-02-26
ABNB,FY1,2021-02-26,FY2021,110.74752,33,4723.57667,,2.3445691207548447,2021-02-26
ABNB,FY1,2021-03-31,FY2021,123.12043,32,4741.84519,,2.596466672080452,2021-03-31
ABNB,FY2,2021-03-31,FY2022,734.18418,32,6353.59229,,11.555418517419536,2021-03-31
ABNB,FQ1,2021-03-31,2021Q1,-366.7382,26,695.99481,,-52.69266303867984,2021-03-31
ABNB,FQ1,2021-04-30,2021Q1,-363.79133,27,711.43907,,-51.13457291571012,2021-04-28
ABNB,FY1,2021-04-30,FY2021,144.87613,33,4781.10809,,3.0301789307591247,2021-04-28
ABNB,FY2,2021-04-30,FY2022,759.01463,33,6417.07994,,11.828037629214887,2021-04-28
ABNB,FQ1,2021-05-28,2021Q2,24.69829,28,1216.58174,,2.0301381475608866,2021-05-26
ABNB,FY1,2021-05-28,FY2021,713.97746,35,5356.14659,,13.330058242487347,2021-05-28
ABNB,FY2,2021-05-28,FY2022,1175.2695,35,6872.05872,,17.102145774447052,2021-05-28
ABNB,FQ1,2021-06-30,2021Q2,24.69829,28,1231.57433,,2.005424228028527,2021-05-26
ABNB,FY1,2021-06-30,FY2021,716.52997,35,5391.45809,,13.290096260397714,2021-06-24
ABNB,FY2,2021-06-30,FY2022,1177.50376,35,6900.43852,,17.064187393122374,2021-06-24
ABNB,FY2,2021-07-30,FY2022,1205.09321,36,6982.91027,,17.257750184437068,2021-07-30
ABNB,FY1,2021-07-30,FY2021,737.8391,36,5462.77932,,13.506661294163354,2021-07-30
ABNB,FQ1,2021-07-30,2021Q2,38.01336,28,1249.62393,,3.0419839991380444,2021-07-29
ABNB,FY2,2021-08-31,FY2022,1534.02363,36,7086.10135,,21.648344473650518,2021-08-20
ABNB,FY1,2021-08-31,FY2021,1151.76804,36,5674.85209,,20.296001054011608,2021-08-20
ABNB,FQ1,2021-08-31,2021Q3,780.45779,28,2043.35796,,38.19486381133142,2021-08-20
ABNB,FQ1,2021-09-30,2021Q3,783.35064,29,2035.61266,,38.48230340638577,2021-09-27
ABNB,FY1,2021-09-30,FY2021,1172.0719,38,5679.33775,,20.63747485347213,2021-09-27
ABNB,FY2,2021-09-30,FY2022,1530.99458,38,7107.99117,,21.539061366054007,2021-09-27
ABNB,FY1,2021-10-29,FY2021,1188.05688,37,5693.38243,,20.86732965169881,2021-10-28
ABNB,FQ1,2021-10-29,2021Q3,816.05397,29,2048.82923,,39.830258083539746,2021-10-28
ABNB,FY2,2021-10-29,FY2022,1564.20454,37,7142.71771,,21.899291047300817,2021-10-26
ABNB,FQ1,2021-11-30,2021Q4,283.15043,28,1461.5608,,19.373154370314253,2021-11-26
ABNB,FY1,2021-11-30,FY2021,1505.70919,37,5897.32567,,25.53206782626268,2021-11-26
ABNB,FY2,2021-11-30,FY2022,1844.31547,37,7307.99981,,25.236939216614456,2021-11-26
ABNB,FQ1,2021-12-31,2021Q4,279.52593,29,1461.444,,19.12669455689031,2021-12-16
ABNB,FY1,2021-12-31,FY2021,1503.94194,38,5898.13249,,25.498612358231373,2021-12-23
ABNB,FY2,2021-12-31,FY2022,1843.90531,38,7330.24738,,25.15474873373237,2021-12-23
ABNB,FQ1,2022-01-31,2021Q4,279.61072,29,1460.06548,,19.150560288570073,2022-01-18
ABNB,FY1,2022-01-31,FY2021,1504.01797,38,5895.0685,,25.513155105831256,2022-01-18
ABNB,FY2,2022-01-31,FY2022,1837.84563,38,7275.82866,,25.259605687306,2022-01-28
ABNB,FQ1,2022-02-28,2022Q1,76.30596,28,1456.45914,,5.239141827212537,2022-02-16
ABNB,FY1,2022-02-28,FY2022,2133.41094,38,7897.45915,,27.013890157317245,2022-02-22
ABNB,FY2,2022-02-28,FY2023,2769.49829,38,9554.33774,,28.986815887879633,2022-02-25
ABNB,FQ1,2022-03-31,2022Q1,76.53659,30,1453.08758,,5.267169787522374,2022-03-10
ABNB,FY1,2022-03-31,FY2022,2116.72219,39,7866.31592,,26.90868522859936,2022-03-15
ABNB,FY2,2022-03-31,FY2023,2764.03181,39,9515.87714,,29.046526865940596,2022-03-15
ABNB,FY1,2022-04-29,FY2022,2124.67347,39,7885.04932,,26.94559518620741,2022-04-29
ABNB,FY2,2022-04-29,FY2023,2783.21897,39,9549.83555,,29.14415599544015,2022-04-29
ABNB,FQ1,2022-04-29,2022Q1,74.40935,30,1451.89019,,5.124998468375904,2022-04-29
ABNB,FY1,2022-05-31,FY2022,2444.24821,39,8244.80589,,29.645915775465276,2022-05-31
ABNB,FY2,2022-05-31,FY2023,3026.78097,39,9848.27337,,30.73412827085241,2022-05-31
ABNB,FQ1,2022-05-31,2022Q2,588.58228,30,2097.82387,,28.056801546452036,2022-05-31
ABNB,FQ1,2022-06-30,2022Q2,589.14435,30,2097.79053,,28.08404087895277,2022-06-22
ABNB,FY1,2022-06-30,FY2022,2438.27468,39,8207.06265,,29.70946834431683,2022-06-29
ABNB,FY2,2022-06-30,FY2023,3003.40875,39,9788.82029,,30.68202971371538,2022-06-30
ABNB,FY1,2022-07-29,FY2022,2440.76514,39,8193.02322,,29.790775327498707,2022-07-29
ABNB,FY2,2022-07-29,FY2023,2963.46844,39,9643.12276,,30.731418791976466,2022-07-29
ABNB,FQ1,2022-07-29,2022Q2,591.14514,30,2102.42873,,28.11724990078498,2022-07-29
ABNB,FQ1,2022-08-31,2022Q3,1382.41177,30,2840.86852,,48.661589238209444,2022-08-11
ABNB,FY1,2022-08-31,FY2022,2695.02146,39,8284.61214,,32.53044819066207,2022-08-23
ABNB,FY2,2022-08-31,FY2023,3128.2268,39,9536.41635,,32.802959572963694,2022-08-23
ABNB,FY1,2022-09-30,FY2022,2694.64717,38,8271.75235,,32.57649716749559,2022-09-30
ABNB,FY2,2022-09-30,FY2023,3118.73251,38,9531.69743,,32.71959200240791,2022-09-30
ABNB,FQ1,2022-09-30,2022Q3,1382.78803,29,2841.54413,,48.66326077434524,2022-09-07
ABNB,FQ1,2022-10-31,2022Q3,1386.5411,30,2843.03363,,48.76977484082733,2022-10-31
ABNB,FY1,2022-10-31,FY2022,2714.35528,39,8281.44687,,32.77634117092392,2022-10-31
ABNB,FY2,2022-10-31,FY2023,3137.633,39,9521.13797,,32.95439063992473,2022-10-31
ABNB,FQ1,2022-11-30,2022Q4,423.53535,30,1851.34433,,22.877178660762688,2022-11-22
ABNB,FY1,2022-11-30,FY2022,2821.04838,39,8349.46923,,33.78715822873929,2022-11-22
ABNB,FY2,2022-11-30,FY2023,3183.45447,39,9412.97449,,33.81985655418471,2022-11-22
ABNB,FQ1,2022-12-30,2022Q4,426.1279,30,1851.95767,,23.009591790507827,2022-12-21
ABNB,FY1,2022-12-30,FY2022,2820.42431,40,8348.53576,,33.783460849666405,2022-12-21
ABNB,FY2,2022-12-30,FY2023,3166.38978,40,9369.79395,,33.79359030622013,2022-12-21
ABNB,FY1,2023-01-31,FY2022,2822.99163,40,8353.86266,,33.792650716141885,2023-01-25
ABNB,FY2,2023-01-31,FY2023,3154.94687,40,9376.00934,,33.64914384780253,2023-01-25
ABNB,FQ1,2023-01-31,2022Q4,433.30343,30,1859.59293,,23.300982866180288,2023-01-25
ABNB,FQ1,2023-02-28,2023Q1,260.52093,30,1793.45436,,14.526209075094613,2023-02-15
ABNB,FY1,2023-02-28,FY2023,3348.29365,40,9609.54604,,34.843411291882425,2023-02-24
ABNB,FY2,2023-02-28,FY2024,4022.86517,38,11059.90836,,36.37340418252796,2023-02-24
ABNB,FQ1,2023-03-31,2023Q1,260.37807,30,1793.45436,,14.518243441667508,2023-03-17
ABNB,FY1,2023-03-31,FY2023,3348.29365,40,9609.54604,,34.843411291882425,2023-02-24
ABNB,FY2,2023-03-31,FY2024,4022.86517,38,11059.90836,,36.37340418252796,2023-02-24
ABNB,FQ1,2023-04-28,2023Q1,259.41504,29,1792.53083,,14.471998788439247,2023-04-20
ABNB,FY1,2023-04-28,FY2023,3347.32042,39,9619.49455,,34.79725886429241,2023-04-20
ABNB,FY2,2023-04-28,FY2024,4016.76885,37,11074.00203,,36.272061709203065,2023-04-20
ABNB,FQ1,2023-05-31,2023Q2,729.69011,28,2413.03852,,30.239472099268436,2023-05-14
ABNB,FY1,2023-05-31,FY2023,3270.96321,38,9505.98317,,34.40952031477245,2023-05-22
ABNB,FY2,2023-05-31,FY2024,3824.7803,37,10791.44391,,35.442711206196684,2023-05-22
ABNB,FQ1,2023-06-30,2023Q2,723.55631,30,2413.4922,,29.979641533542143,2023-06-30
ABNB,FY1,2023-06-30,FY2023,3241.53376,40,9506.60146,,34.097713821696274,2023-06-28
ABNB,FY2,2023-06-30,FY2024,3801.68111,39,10785.33543,,35.24861266183169,2023-06-23
ABNB,FY2,2023-07-31,FY2024,3805.24019,39,10851.09774,,35.06779020128889,2023-07-31
ABNB,FY1,2023-07-31,FY2023,3248.02527,40,9546.04655,,34.02482119679168,2023-07-31
ABNB,FQ1,2023-07-31,2023Q2,728.426,30,2420.65478,,30.092105905328644,2023-07-31
ABNB,FQ1,2023-08-31,2023Q3,1734.34465,29,3363.91807,,51.557279752654615,2023-08-11
ABNB,FY1,2023-08-31,FY2023,3452.86922,39,9840.68476,,35.087692617032886,2023-08-24
ABNB,FY2,2023-08-31,FY2024,3984.61884,38,11122.5317,,35.82474698633586,2023-08-24
ABNB,FY1,2023-09-29,FY2023,3472.54278,37,9854.6383,,35.2376482452938,2023-09-18
ABNB,FY2,2023-09-29,FY2024,4022.48834,36,11167.69946,,36.0189522865258,2023-09-25
ABNB,FQ1,2023-09-29,2023Q3,1745.29727,28,3365.33586,,51.861013063938294,2023-09-18
ABNB,FY1,2023-10-31,FY2023,3466.32369,38,9841.21308,,35.22252451828835,2023-10-30
ABNB,FY2,2023-10-31,FY2024,3984.42277,38,11098.15555,,35.90166629084596,2023-10-30
ABNB,FQ1,2023-10-31,2023Q3,1746.68068,29,3369.74713,,51.834176649332136,2023-10-30
ABNB,FQ1,2023-11-30,2023Q4,645.62254,29,2158.21132,,29.914704552657057,2023-11-29
ABNB,FY1,2023-11-30,FY2023,3554.41854,38,9854.25348,,36.06989151653119,2023-11-29
ABNB,FY2,2023-11-30,FY2024,4010.22482,38,10973.57979,,36.544362885614014,2023-11-29
ABNB,FY1,2023-12-29,FY2023,3554.00051,39,9848.96252,,36.08502421227612,2023-12-19
ABNB,FY2,2023-12-29,FY2024,3999.64335,39,10993.76876,,36.38100306923319,2023-12-19
ABNB,FQ1,2023-12-29,2023Q4,643.46314,29,2158.5839,,29.80950335078474,2023-12-19
ABNB,FQ1,2024-01-31,2023Q4,642.8612,31,2163.62468,,29.712232714964227,2024-01-29
ABNB,FY1,2024-01-31,FY2023,3555.71366,40,9852.32455,,36.090098757455166,2024-01-29
ABNB,FY2,2024-01-31,FY2024,4021.6974,40,11012.82685,,36.518302292203934,2024-01-30
ABNB,FQ1,2024-02-29,2024Q1,323.93587,31,2057.82036,,15.741698172332205,2024-02-21
ABNB,FY1,2024-02-29,FY2024,4030.17141,40,11080.67028,36.6,36.37118791698222,2024-02-21
ABNB,FY2,2024-02-29,FY2025,4619.1584,39,12385.7516,37.8,37.29413078169596,2024-02-21
ABNB,FY1,2024-03-28,FY2024,4029.34295,40,11081.01684,36.6,36.36257401446202,2024-03-15
ABNB,FY2,2024-03-28,FY2025,4619.28261,39,12386.45124,37.8,37.293027038146235,2024-03-15
ABNB,FQ1,2024-03-28,2024Q1,324.74587,31,2058.03534,,15.77941173740972,2024-03-14
ABNB,FY1,2024-04-30,FY2024,4035.7162,42,11097.12198,36.6,36.367232939075976,2024-04-29
ABNB,FY2,2024-04-30,FY2025,4641.31103,41,12431.39375,37.8,37.335403602673274,2024-04-29
ABNB,FQ1,2024-04-30,2024Q1,325.66913,33,2060.26564,,15.807142713888098,2024-04-29
