target,window,horizon_q,prior_basis,spec_id,n,first_quarter,last_quarter,mae,rw_mae,rmse,bias,cov80,cov90,n_clipped,mae_ratio_seasonal_naive,rw_mae_ratio_seasonal_naive,n_match_seasonal_naive,d_mean_seasonal_naive,t_nw1_seasonal_naive,p_nw1_seasonal_naive,k_better_seasonal_naive,n_cmp_seasonal_naive,p_sign_seasonal_naive,mae_ratio_seasonal_naive_drift,rw_mae_ratio_seasonal_naive_drift,n_match_seasonal_naive_drift,d_mean_seasonal_naive_drift,t_nw1_seasonal_naive_drift,p_nw1_seasonal_naive_drift,k_better_seasonal_naive_drift,n_cmp_seasonal_naive_drift,p_sign_seasonal_naive_drift,mae_ratio_street,rw_mae_ratio_street,n_match_street,d_mean_street,t_nw1_street,p_nw1_street,k_better_street,n_cmp_street,p_sign_street,mae_ratio_q_guide_implied,rw_mae_ratio_q_guide_implied,n_match_q_guide_implied,d_mean_q_guide_implied,t_nw1_q_guide_implied,p_nw1_q_guide_implied,k_better_q_guide_implied,n_cmp_q_guide_implied,p_sign_q_guide_implied,mae_ratio_guide_implied,rw_mae_ratio_guide_implied,n_match_guide_implied,d_mean_guide_implied,t_nw1_guide_implied,p_nw1_guide_implied,k_better_guide_implied,n_cmp_guide_implied,p_sign_guide_implied
adj_ebitda_musd,W2,1,PIT,stack_ew_clip,9,2024Q2,2026Q2,76.0221950224739,72.87362626657763,92.6725296180239,12.130074673625423,0.8888888888888888,1.0,0,0.8384800921596385,0.7003326407106235,9,-14.644471644192777,-0.6935278225489447,0.4879783717286592,5,9,0.5,0.7356986615078119,0.672207236581373,9,-27.311138310859445,-1.1111851656749574,0.266488655148577,7,9,0.08984375,1.6265941322444444,1.433947867556802,9.0,29.285155022473887,2.1046134221043675,0.035324972311019165,3.0,9.0,0.91015625,0.830525346472928,0.830525346472928,1.0,-12.859351876359824,,,1.0,1.0,0.5,0.9373385757178608,0.8919728704668406,7,-5.541026540014871,-0.32640806030270814,0.7441156399591398,3,7,0.7734375
adj_ebitda_musd,W2,1,PIT,stack_lam25_clip,9,2024Q2,2026Q2,74.62284624698327,70.86769330946589,91.584692741818,12.5406564162955,0.8888888888888888,1.0,0,0.8230460983123155,0.6810551545072667,9,-16.04382041968339,-0.7530777113785342,0.4514032171767395,5,9,0.5,0.7221565765837091,0.6537039354702823,9,-28.710487086350057,-1.167373127629447,0.2430597183858536,7,9,0.08984375,1.5966532379239948,1.3944767525090869,9.0,27.885806246983275,1.9829963784718705,0.04736783406642475,3.0,9.0,0.91015625,0.7718855889152875,0.7718855889152875,1.0,-17.308803524052223,,,1.0,1.0,0.5,0.9242611246372713,0.8737256186682921,7,-6.697439825276693,-0.39775430901145187,0.6908113003748952,3,7,0.7734375
adj_ebitda_musd,W2,1,full_sample,stack,9,2024Q2,2026Q2,73.29946415196463,71.00464515907261,88.45309231904524,7.676262404983125,0.8888888888888888,1.0,0,0.8084499722643157,0.6823712939036297,9,-17.367202514702033,-0.872716320513544,0.3828177197553193,5,9,0.5,0.7093496530835287,0.6549672186233956,9,-30.0338691813687,-1.2797972862868308,0.20061643852966182,7,9,0.08984375,1.568337749929491,1.3971715794686117,9.0,26.56242415196463,2.082567057129474,0.037290704610689174,3.0,9.0,0.91015625,0.7619376334126411,0.7619376334126411,1.0,-18.063631798349093,,,1.0,1.0,0.5,1.5429916181482695,1.2321971139700487,7,28.17939312682441,1.0843530892512117,0.2782082747201855,4,7,0.5
adj_ebitda_musd,W2,1,full_sample,stack_clip,9,2024Q2,2026Q2,73.29946415196463,71.00464515907261,88.45309231904524,7.676262404983125,0.8888888888888888,1.0,0,0.8084499722643157,0.6823712939036297,9,-17.367202514702033,-0.872716320513544,0.3828177197553193,5,9,0.5,0.7093496530835287,0.6549672186233956,9,-30.0338691813687,-1.2797972862868308,0.20061643852966182,7,9,0.08984375,1.568337749929491,1.3971715794686117,9.0,26.56242415196463,2.082567057129474,0.037290704610689174,3.0,9.0,0.91015625,0.7619376334126411,0.7619376334126411,1.0,-18.063631798349093,,,1.0,1.0,0.5,1.5429916181482695,1.2321971139700487,7,28.17939312682441,1.0843530892512117,0.2782082747201855,4,7,0.5
adj_ebitda_musd,W2,1,full_sample,stack_ew_clip,9,2024Q2,2026Q2,73.97641879536215,71.82568583278861,89.8358516027954,7.530741894396032,0.8888888888888888,1.0,0,0.8159163837723766,0.6902616873506492,9,-16.69024787130452,-0.8374773907357134,0.4023242804127922,5,9,0.5,0.7159008270518918,0.6625407333594484,9,-29.356914537971186,-1.230384723975572,0.21855307102789023,7,9,0.08984375,1.5828220784919655,1.4133273491697884,9.0,27.239378795362143,2.0875151269865473,0.036841595109454284,3.0,9.0,0.91015625,0.7584233979623994,0.7584233979623994,1.0,-18.330284004390137,,,1.0,1.0,0.5,1.5568225423224347,1.2441481951365958,7,28.897170412117003,1.1007102038475103,0.2710228038492466,4,7,0.5
adj_ebitda_musd,W2,1,full_sample,stack_lam25_clip,9,2024Q2,2026Q2,72.9609868302658,70.59412482221458,87.77182262150703,7.749022660276688,0.8888888888888888,1.0,0,0.8047167665102845,0.6784260971801196,9,-17.70567983640087,-0.8901669123746333,0.3733762683300359,5,9,0.5,0.7060740660993464,0.6511804612553688,9,-30.372346503067533,-1.3050444474800793,0.19187771331054848,7,9,0.08984375,1.561095585648252,1.3890936946180226,9.0,26.223946830265795,2.079221049224503,0.037597037815644274,3.0,9.0,0.91015625,0.763694751137765,0.763694751137765,1.0,-17.930305695328343,,,1.0,1.0,0.5,1.5360761560611853,1.2262215733867745,7,27.820504484178027,1.0759420745521855,0.28195316328206177,4,7,0.5
adj_ebitda_musd,W2,2,PIT,stack,8,2024Q3,2026Q2,93.95864271656407,89.44543315805309,108.63835939129258,19.386043909392633,0.875,0.875,0,1.0143983019332155,0.84704769711794,8,1.3336427165640785,0.05365970532620494,0.9572062870137048,5,8,0.36328125,1.2202421132021308,1.2033726886298368,8,16.95864271656408,1.5983192675961833,0.10997194149269918,2,8,0.96484375,,,,,,,,,,,,,,,,,,,0.955464288635441,1.0114912543374857,4,-4.875558569158101,-0.13313402084912773,0.8940873898787187,2,4,0.6875
adj_ebitda_musd,W2,2,PIT,stack_clip,8,2024Q3,2026Q2,93.95864271656407,89.44543315805309,108.63835939129258,19.386043909392633,0.875,0.875,0,1.0143983019332155,0.84704769711794,8,1.3336427165640785,0.05365970532620494,0.9572062870137048,5,8,0.36328125,1.2202421132021308,1.2033726886298368,8,16.95864271656408,1.5983192675961833,0.10997194149269918,2,8,0.96484375,,,,,,,,,,,,,,,,,,,0.955464288635441,1.0114912543374857,4,-4.875558569158101,-0.13313402084912773,0.8940873898787187,2,4,0.6875
adj_ebitda_musd,W2,2,PIT,stack_ew_clip,8,2024Q3,2026Q2,92.96863567913684,87.99592917486753,108.03814763994636,20.376050946819873,0.875,0.875,0,1.0037099668462817,0.8333209033893987,8,0.34363567913683823,0.013581696720021965,0.9891637070268682,5,8,0.36328125,1.2073848789498292,1.183871486121896,8,15.968635679136838,1.480873030273409,0.13864041103055524,2,8,0.96484375,,,,,,,,,,,,,,,,,,,0.955464288635441,1.0114912543374857,4,-4.875558569158101,-0.13313402084912773,0.8940873898787187,2,4,0.6875
adj_ebitda_musd,W2,2,PIT,stack_lam25_clip,8,2024Q3,2026Q2,94.45364623527772,90.17018514964593,108.95782422006536,18.891040390678995,0.875,0.875,0,1.0197424694766826,0.8539110939822111,8,1.8286462352777164,0.07422577595348293,0.9408307361742956,5,8,0.36328125,1.226670730328282,1.213123289883808,8,17.453646235277716,1.6551831575247509,0.09788735060529263,2,8,0.96484375,,,,,,,,,,,,,,,,,,,0.955464288635441,1.0114912543374857,4,-4.875558569158101,-0.13313402084912773,0.8940873898787187,2,4,0.6875
adj_ebitda_musd,W2,2,full_sample,stack,8,2024Q3,2026Q2,84.4981750033684,84.96899404322079,96.37798248131784,3.4957075356049074,0.625,1.0,0,0.9122609986868383,0.8046558464707727,8,-8.126824996631598,-0.4674683867114735,0.6401648048748494,5,8,0.36328125,1.0973788961476416,1.1431479864520877,8,7.498175003368402,0.618289498917696,0.5363845227831181,3,8,0.85546875,,,,,,,,,,,,,,,,,,,7.193323434427913,6.566136592748682,4,72.20220121316154,2.989712690078237,0.002792399651581512,0,4,1.0
adj_ebitda_musd,W2,2,full_sample,stack_clip,8,2024Q3,2026Q2,84.4981750033684,84.96899404322079,96.37798248131784,3.4957075356049074,0.625,1.0,0,0.9122609986868383,0.8046558464707727,8,-8.126824996631598,-0.4674683867114735,0.6401648048748494,5,8,0.36328125,1.0973788961476416,1.1431479864520877,8,7.498175003368402,0.618289498917696,0.5363845227831181,3,8,0.85546875,,,,,,,,,,,,,,,,,,,7.193323434427913,6.566136592748682,4,72.20220121316154,2.989712690078237,0.002792399651581512,0,4,1.0
adj_ebitda_musd,W2,2,full_sample,stack_ew_clip,8,2024Q3,2026Q2,85.60908027139934,86.07724730994887,97.61765264916146,3.347825939330754,0.625,1.0,0,0.9242545778288728,0.8151509980314641,8,-7.015919728600657,-0.402337696184508,0.687435515704431,5,8,0.36328125,1.1118062372909006,1.1580581016606393,8,8.609080271399343,0.6990567610700166,0.48451655900210344,3,8,0.85546875,,,,,,,,,,,,,,,,,,,7.454793338947519,6.838784009823587,4,75.25043579305873,3.1493886697628874,0.0016361243463673958,0,4,1.0
adj_ebitda_musd,W2,2,full_sample,stack_lam25_clip,8,2024Q3,2026Q2,83.94272236935316,84.41486740985692,95.7828607684619,3.5696483337421725,0.625,1.0,0,0.9062642091158236,0.7994082706904286,8,-8.682277630646844,-0.49966476660697173,0.617311145339577,5,8,0.36328125,1.090165225576015,1.1356929288478144,8,6.942722369353156,0.5757654070970885,0.5647737585305836,3,8,0.85546875,,,,,,,,,,,,,,,,,,,7.062588482168145,6.429812884211266,4,70.67808392321336,2.910185784833128,0.003612139689730398,0,4,1.0
