market_key,region,period,vintage_late,vintage_old,win_start,win_end,n_cur,n_prior_oldvintage,n_prior_samevintage,yoy_vmatch,yoy_within,wedge_pp
south-africa_wc_cape-town,EMEA,2026-08_to_date,2026-08-30,2025-08-29,2026-08-01,2026-08-14,6053,4950,4293,0.22282828282828282,0.40996971814581884,18.714143531753603
south-africa_wc_cape-town,EMEA,3q26_to_date,2026-08-30,2025-08-29,2026-07-01,2026-08-14,16222,14434,12465,0.12387418594984068,0.30140393100681906,17.75297450569784
spain_andalucía_malaga,EMEA,2026-07,2026-08-31,2025-08-31,2026-07-01,2026-07-31,12498,12476,10951,0.001763385700545017,0.1412656378412931,13.950225214074807
spain_andalucía_malaga,EMEA,2026-08_to_date,2026-08-31,2025-08-31,2026-08-01,2026-08-16,7113,7295,6327,-0.02494859492803292,0.12422949265054539,14.91780875785783
spain_andalucía_malaga,EMEA,3q26_to_date,2026-08-31,2025-08-31,2026-07-01,2026-08-16,19611,19771,17278,-0.008092660968084586,0.13502720222247944,14.311986319056402
spain_andalucía_sevilla,EMEA,2026-07,2026-08-31,2025-08-31,2026-07-01,2026-07-31,9757,10123,9079,-0.036155289933814116,0.07467782795462052,11.083311788843464
spain_andalucía_sevilla,EMEA,2026-08_to_date,2026-08-31,2025-08-31,2026-08-01,2026-08-16,4676,5001,4517,-0.06498700259948009,0.035200354217400864,10.018735681688096
spain_andalucía_sevilla,EMEA,3q26_to_date,2026-08-31,2025-08-31,2026-07-01,2026-08-16,14433,15124,13596,-0.04568897117164772,0.06156222418358337,10.72511953552311
spain_catalonia_barcelona,EMEA,3q26_to_date,2026-08-23,2025-08-10,2026-07-01,2026-07-26,19224,19015,14133,0.010991322640021117,0.36022075992358316,34.9229437283562
spain_catalonia_girona,EMEA,2026-07,2026-08-31,2025-08-31,2026-07-01,2026-07-31,16718,16181,14011,0.03318707125641174,0.19320533866247946,16.001826740606774
spain_catalonia_girona,EMEA,2026-08_to_date,2026-08-31,2025-08-31,2026-08-01,2026-08-16,12146,11958,10079,0.015721692590734193,0.2050798690346265,18.935817644389232
spain_catalonia_girona,EMEA,3q26_to_date,2026-08-31,2025-08-31,2026-07-01,2026-08-16,28864,28139,24090,0.02576495255694944,0.19817351598173505,17.240856342478562
spain_comunidad-de-madrid_madrid,EMEA,2026-07,2026-08-23,2025-08-15,2026-07-01,2026-07-31,32924,32501,26097,0.013014984154333664,0.26160095030080077,24.85859661464671
spain_comunidad-de-madrid_madrid,EMEA,3q26_to_date,2026-08-23,2025-08-15,2026-07-01,2026-07-31,32924,32501,26097,0.013014984154333664,0.26160095030080077,24.85859661464671
spain_islas-baleares_mallorca,EMEA,2026-07,2026-08-26,2025-08-17,2026-07-01,2026-07-31,12937,14246,11154,-0.09188544152744627,0.15985296754527534,25.17384090727216
spain_islas-baleares_mallorca,EMEA,2026-08_to_date,2026-08-26,2025-08-17,2026-08-01,2026-08-02,1179,1105,941,0.06696832579185519,0.2529224229543039,18.59540971624487
spain_islas-baleares_mallorca,EMEA,3q26_to_date,2026-08-26,2025-08-17,2026-07-01,2026-08-02,14116,15351,12095,-0.0804507849651489,0.1670938404299298,24.75446253950787
spain_islas-baleares_menorca,EMEA,2026-07,2026-08-31,2025-08-31,2026-07-01,2026-07-31,3823,3985,3379,-0.04065244667503132,0.13139982243267245,17.205226910770378
spain_islas-baleares_menorca,EMEA,2026-08_to_date,2026-08-31,2025-08-31,2026-08-01,2026-08-16,2213,2188,1816,0.011425959780621664,0.21861233480176212,20.718637502114046
spain_islas-baleares_menorca,EMEA,3q26_to_date,2026-08-31,2025-08-31,2026-07-01,2026-08-16,6036,6173,5195,-0.022193422971002796,0.16188642925890284,18.407985222990565
spain_pv_euskadi,EMEA,2026-07,2026-08-31,2025-08-31,2026-07-01,2026-07-31,10699,11093,9713,-0.03551789416749296,0.10151343560177084,13.70313297692638
spain_pv_euskadi,EMEA,2026-08_to_date,2026-08-31,2025-08-31,2026-08-01,2026-08-16,7128,6678,5731,0.06738544474393526,0.2437619961612285,17.637655141729326
spain_pv_euskadi,EMEA,3q26_to_date,2026-08-31,2025-08-31,2026-07-01,2026-08-16,17827,17771,15444,0.003151201395532155,0.15429940429940436,15.114820290387222
spain_vc_valencia,EMEA,2026-07,2026-08-28,2025-08-23,2026-07-01,2026-07-31,12346,11673,9416,0.05765441617407685,0.3111724723874256,25.351805621334876
spain_vc_valencia,EMEA,2026-08_to_date,2026-08-28,2025-08-23,2026-08-01,2026-08-08,3066,2926,2392,0.04784688995215314,0.2817725752508362,23.392568529868306
spain_vc_valencia,EMEA,3q26_to_date,2026-08-28,2025-08-23,2026-07-01,2026-08-08,15412,14599,11808,0.05568874580450722,0.3052168021680217,24.95280563635145
sweden_stockholms-län_stockholm,EMEA,2026-07,2026-08-31,2025-08-30,2026-07-01,2026-07-31,6363,5777,4346,0.10143673186775137,0.46410492406810855,36.266819220035714
sweden_stockholms-län_stockholm,EMEA,2026-08_to_date,2026-08-31,2025-08-30,2026-08-01,2026-08-15,3448,3277,2423,0.05218187366493754,0.42302930251754023,37.08474288526027
sweden_stockholms-län_stockholm,EMEA,3q26_to_date,2026-08-31,2025-08-30,2026-07-01,2026-08-15,9811,9054,6769,0.08360945438480227,0.44940168414832327,36.5792229763521
switzerland_geneva_geneva,EMEA,2026-07,2026-08-31,2025-08-30,2026-07-01,2026-07-31,1728,2433,1683,-0.2897657213316893,0.02673796791443861,31.650368924612792
switzerland_geneva_geneva,EMEA,2026-08_to_date,2026-08-31,2025-08-30,2026-08-01,2026-08-15,711,961,675,-0.2601456815816857,0.05333333333333323,31.347901491501894
switzerland_geneva_geneva,EMEA,3q26_to_date,2026-08-31,2025-08-30,2026-07-01,2026-08-15,2439,3394,2358,-0.2813789039481438,0.03435114503816794,31.573004898631176
switzerland_vd_vaud,EMEA,3q26_to_date,2026-08-10,2025-08-03,2026-07-01,2026-07-19,2659,2773,2037,-0.04111071042192571,0.30535100638193424,34.646171680386
switzerland_zürich_zurich,EMEA,2026-07,2026-08-31,2025-08-30,2026-07-01,2026-07-31,3220,4093,3016,-0.2132909846078671,0.06763925729442977,28.093024190229688
switzerland_zürich_zurich,EMEA,2026-08_to_date,2026-08-31,2025-08-30,2026-08-01,2026-08-15,1700,1996,1495,-0.14829659318637278,0.1371237458193979,28.542033900577067
switzerland_zürich_zurich,EMEA,3q26_to_date,2026-08-31,2025-08-30,2026-07-01,2026-08-15,4920,6089,4511,-0.19198554770898346,0.0906672578142318,28.265280552321524
taiwan_northern-taiwan_taipei,APAC,2026-07,2026-08-31,2025-08-31,2026-07-01,2026-07-31,5033,5156,4017,-0.023855702094647047,0.25292506845904894,27.6780770553696
taiwan_northern-taiwan_taipei,APAC,2026-08_to_date,2026-08-31,2025-08-31,2026-08-01,2026-08-16,3068,3100,2332,-0.010322580645161339,0.31560891938250424,32.593150002766556
taiwan_northern-taiwan_taipei,APAC,3q26_to_date,2026-08-31,2025-08-31,2026-07-01,2026-08-16,8101,8256,6349,-0.0187742248062015,0.2759489683414711,29.472319314767258
thailand_central-thailand_bangkok,APAC,2026-07,2026-08-30,2025-08-28,2026-07-01,2026-07-31,15423,13259,11501,0.16320989516554785,0.3410138248847927,17.780392971924485
thailand_central-thailand_bangkok,APAC,2026-08_to_date,2026-08-30,2025-08-28,2026-08-01,2026-08-13,7075,5934,5125,0.1922817660936973,0.3804878048780487,18.820603878435136
thailand_central-thailand_bangkok,APAC,3q26_to_date,2026-08-30,2025-08-28,2026-07-01,2026-08-13,22498,19193,16626,0.17219819725941754,0.3531817635029473,18.098356624352974
the-netherlands_north-holland_amsterdam,EMEA,3q26_to_date,2026-08-15,2025-08-05,2026-07-01,2026-07-21,6911,6165,5522,0.12100567721005673,0.2515392973560304,13.053362014597369
the-netherlands_south-holland_rotterdam,EMEA,2026-07,2026-08-29,2025-08-27,2026-07-01,2026-07-31,1553,1580,1326,-0.01708860759493669,0.17119155354449478,18.828016113943146
the-netherlands_south-holland_rotterdam,EMEA,2026-08_to_date,2026-08-29,2025-08-27,2026-08-01,2026-08-12,693,644,523,0.07608695652173902,0.32504780114722753,24.89608446254885
the-netherlands_south-holland_rotterdam,EMEA,3q26_to_date,2026-08-29,2025-08-27,2026-07-01,2026-08-12,2246,2224,1849,0.009892086330935301,0.21471065440778792,20.48185680768526
the-netherlands_south-holland_the-hague,EMEA,2026-07,2026-08-30,2025-08-27,2026-07-01,2026-07-31,1452,1296,1162,0.12037037037037046,0.2495697074010328,12.919933703066233
the-netherlands_south-holland_the-hague,EMEA,2026-08_to_date,2026-08-30,2025-08-27,2026-08-01,2026-08-12,764,733,665,0.04229195088676674,0.1488721804511277,10.658022956436097
the-netherlands_south-holland_the-hague,EMEA,3q26_to_date,2026-08-30,2025-08-27,2026-07-01,2026-08-12,2216,2029,1827,0.09216362740266137,0.21291735084838526,12.075372344572388
turkey_marmara_istanbul,EMEA,2026-07,2026-08-31,2025-08-31,2026-07-01,2026-07-31,17566,16838,13069,0.04323553866254892,0.34409671742290926,30.086117876036035
turkey_marmara_istanbul,EMEA,2026-08_to_date,2026-08-31,2025-08-31,2026-08-01,2026-08-16,10156,9814,7603,0.0348481760749948,0.3357885045376825,30.09403284626877
turkey_marmara_istanbul,EMEA,3q26_to_date,2026-08-31,2025-08-31,2026-07-01,2026-08-16,27722,26652,20672,0.04014708089449193,0.3410410216718267,30.089394077733477
united-kingdom_england_bristol,EMEA,2026-07,2026-08-30,2025-08-28,2026-07-01,2026-07-31,4553,4607,3781,-0.011721293683525036,0.2041787886802433,21.590008236376836
united-kingdom_england_bristol,EMEA,2026-08_to_date,2026-08-30,2025-08-28,2026-08-01,2026-08-13,1997,1914,1557,0.0433646812957158,0.28259473346178554,23.923005216606974
united-kingdom_england_bristol,EMEA,3q26_to_date,2026-08-30,2025-08-28,2026-07-01,2026-08-13,6550,6521,5338,0.004447170679343637,0.2270513300861745,22.26041594068309
united-kingdom_england_greater-manchester,EMEA,2026-07,2026-08-30,2025-08-28,2026-07-01,2026-07-31,8697,11994,8984,-0.2748874437218609,-0.0319456812110418,24.29417625108191
united-kingdom_england_greater-manchester,EMEA,2026-08_to_date,2026-08-30,2025-08-28,2026-08-01,2026-08-13,3689,3336,2579,0.10581534772182244,0.4303993796044978,32.45840318826754
united-kingdom_england_greater-manchester,EMEA,3q26_to_date,2026-08-30,2025-08-28,2026-07-01,2026-08-13,12386,15330,11563,-0.19204174820613173,0.07117530052754484,26.321704873367658
united-kingdom_england_london,EMEA,2026-07,2026-08-18,2025-09-14,2026-07-01,2026-07-31,78250,71164,53704,0.09957281771682314,0.4570609265604051,35.74881088435819
united-kingdom_england_london,EMEA,2026-08_to_date,2026-08-18,2025-09-14,2026-08-01,2026-08-04,9646,8975,6790,0.07476323119777151,0.420618556701031,34.58553255032595
united-kingdom_england_london,EMEA,3q26_to_date,2026-08-18,2025-09-14,2026-07-01,2026-08-04,87896,80139,60494,0.09679431986922715,0.45297054253314384,35.61762226639167
united-kingdom_scotland_edinburgh,EMEA,2026-07,2026-08-26,2025-08-17,2026-07-01,2026-07-31,19258,17426,14671,0.10513026512108348,0.31265762388385254,20.75273587627691
united-kingdom_scotland_edinburgh,EMEA,2026-08_to_date,2026-08-26,2025-08-17,2026-08-01,2026-08-02,1256,1195,1124,0.051046025104602544,0.11743772241992878,6.639169731532624
united-kingdom_scotland_edinburgh,EMEA,3q26_to_date,2026-08-26,2025-08-17,2026-07-01,2026-08-02,20514,18621,15795,0.10165941678749801,0.2987654320987654,19.710601531126738
united-states_ca_los-angeles,NAM,3q26_to_date,2026-08-10,2025-09-01,2026-07-01,2026-07-27,38439,34204,27084,0.12381592796164198,0.4192512184315462,29.543529046990425
united-states_ca_oakland,NAM,2026-07,2026-08-29,2025-08-26,2026-07-01,2026-07-31,2081,2011,1680,0.03480855295872698,0.23869047619047623,20.388192323174927
united-states_ca_oakland,NAM,2026-08_to_date,2026-08-29,2025-08-26,2026-08-01,2026-08-11,823,908,773,-0.09361233480176212,0.06468305304010347,15.829538784186559
united-states_ca_oakland,NAM,3q26_to_date,2026-08-29,2025-08-26,2026-07-01,2026-08-11,2904,2919,2453,-0.005138746145940343,0.18385650224215255,18.89952483880929
united-states_ca_pacific-grove,NAM,2026-07,2026-08-31,2025-08-31,2026-07-01,2026-07-31,389,387,328,0.0051679586563306845,0.18597560975609762,18.080765109976692
united-states_ca_pacific-grove,NAM,2026-08_to_date,2026-08-31,2025-08-31,2026-08-01,2026-08-16,171,188,159,-0.09042553191489366,0.07547169811320753,16.589723002810118
united-states_ca_pacific-grove,NAM,3q26_to_date,2026-08-31,2025-08-31,2026-07-01,2026-08-16,560,575,487,-0.02608695652173909,0.1498973305954825,17.598428711722157
united-states_ca_san-diego,NAM,2026-07,2026-08-29,2025-08-26,2026-07-01,2026-07-31,23072,22732,18732,0.014956888967094795,0.23168908819133027,21.67321992242355
united-states_ca_san-diego,NAM,2026-08_to_date,2026-08-29,2025-08-26,2026-08-01,2026-08-11,8662,8037,6748,0.07776533532412588,0.2836395969176053,20.58742615934794
united-states_ca_san-diego,NAM,3q26_to_date,2026-08-29,2025-08-26,2026-07-01,2026-08-11,31734,30769,25480,0.03136273522051414,0.24544740973312407,21.408467451260993
united-states_ca_san-francisco,NAM,3q26_to_date,2026-08-10,2025-09-01,2026-07-01,2026-07-27,6089,5688,5136,0.07049929676511946,0.1855529595015577,11.505366273643824
united-states_ca_san-mateo-county,NAM,2026-07,2026-08-29,2025-08-26,2026-07-01,2026-07-31,3706,3989,3295,-0.07094509902231139,0.12473444613050066,19.567954515281205
united-states_ca_san-mateo-county,NAM,2026-08_to_date,2026-08-29,2025-08-26,2026-08-01,2026-08-11,1549,1709,1407,-0.09362200117027497,0.10092395167022028,19.454595284049525
united-states_ca_san-mateo-county,NAM,3q26_to_date,2026-08-29,2025-08-26,2026-07-01,2026-08-11,5255,5698,4702,-0.07774657774657778,0.11760952786048495,19.535610560706274
united-states_ca_santa-clara-county,NAM,2026-07,2026-08-29,2025-08-27,2026-07-01,2026-07-31,5138,4562,3756,0.1262604120999562,0.3679446219382321,24.168420983827588
united-states_ca_santa-clara-county,NAM,2026-08_to_date,2026-08-29,2025-08-27,2026-08-01,2026-08-12,2112,2317,1907,-0.08847647820457483,0.10749868904037752,19.597516724495236
united-states_ca_santa-clara-county,NAM,3q26_to_date,2026-08-29,2025-08-27,2026-07-01,2026-08-12,7250,6879,5663,0.053932257595580735,0.2802401553946672,22.630789779908646
united-states_ca_santa-cruz-county,NAM,2026-07,2026-08-31,2025-08-31,2026-07-01,2026-07-31,3657,3607,3247,0.013861935126143532,0.12627040344933782,11.240846832319429
united-states_ca_santa-cruz-county,NAM,2026-08_to_date,2026-08-31,2025-08-31,2026-08-01,2026-08-16,2162,2054,1892,0.052580331061343744,0.14270613107822405,9.01258000168803
united-states_ca_santa-cruz-county,NAM,3q26_to_date,2026-08-31,2025-08-31,2026-07-01,2026-08-16,5819,5661,5139,0.027910263204380836,0.13232146331971206,10.441120011533123
united-states_co_denver,NAM,2026-07,2026-08-31,2025-08-31,2026-07-01,2026-07-31,7168,7735,6401,-0.07330316742081444,0.11982502733947831,19.312819476029276
united-states_co_denver,NAM,2026-08_to_date,2026-08-31,2025-08-31,2026-08-01,2026-08-16,4191,4180,3459,0.002631578947368318,0.21162185602775363,20.89902770803853
united-states_co_denver,NAM,3q26_to_date,2026-08-31,2025-08-31,2026-07-01,2026-08-16,11359,11915,9860,-0.046663869072597564,0.1520283975659229,19.869226663852046
united-states_dc_washington-dc,NAM,2026-07,2026-08-27,2025-08-19,2026-07-01,2026-07-31,8780,8316,7043,0.05579605579605573,0.24662785744711058,19.083180165105485
united-states_dc_washington-dc,NAM,2026-08_to_date,2026-08-27,2025-08-19,2026-08-01,2026-08-04,1328,1103,987,0.20398912058023577,0.3454913880445796,14.150226746434381
united-states_dc_washington-dc,NAM,3q26_to_date,2026-08-27,2025-08-19,2026-07-01,2026-08-04,10108,9419,8030,0.07315001592525738,0.2587795765877958,18.562956066253843
united-states_fl_broward-county,NAM,2026-07,2026-08-30,2025-08-28,2026-07-01,2026-07-31,17944,16299,12329,0.10092643720473649,0.45543028631681404,35.450384911207756
united-states_fl_broward-county,NAM,2026-08_to_date,2026-08-30,2025-08-28,2026-08-01,2026-08-13,6604,6610,5021,-0.0009077155824508409,0.3152758414658434,31.618355704829426
united-states_fl_broward-county,NAM,3q26_to_date,2026-08-30,2025-08-28,2026-07-01,2026-08-13,24548,22909,17350,0.07154393469815346,0.4148703170028818,34.33263823047283
united-states_hi_hawaii,NAM,2026-07,2026-08-25,2025-08-16,2026-07-01,2026-07-31,28592,27686,24555,0.03272412049411244,0.16440643453471804,13.16823140406056
united-states_hi_hawaii,NAM,2026-08_to_date,2026-08-25,2025-08-16,2026-08-01,2026-08-01,912,953,911,-0.043022035676810066,0.001097694840834329,4.4119730517644395
united-states_hi_hawaii,NAM,3q26_to_date,2026-08-25,2025-08-16,2026-07-01,2026-08-01,29504,28639,25466,0.030203568560354777,0.1585643603235687,12.836079176321391
united-states_il_chicago,NAM,2026-07,2026-08-27,2025-08-19,2026-07-01,2026-07-31,16449,14513,11950,0.13339764349204164,0.37648535564853547,24.308771215649383
united-states_il_chicago,NAM,2026-08_to_date,2026-08-27,2025-08-19,2026-08-01,2026-08-04,2986,2755,2311,0.08384754990925591,0.2920813500649069,20.823380015565096
united-states_il_chicago,NAM,3q26_to_date,2026-08-27,2025-08-19,2026-07-01,2026-08-04,19435,17268,14261,0.12549223998146863,0.36280765724703734,23.73154172655687
united-states_la_new-orleans,NAM,3q26_to_date,2026-08-15,2025-08-05,2026-07-01,2026-07-21,5031,4716,4086,0.06679389312977091,0.2312775330396475,16.44836399098766
united-states_ma_boston,NAM,2026-07,2026-08-27,2025-08-23,2026-07-01,2026-07-31,6456,5300,4439,0.2181132075471699,0.4543816174814148,23.62684099342449
united-states_ma_boston,NAM,2026-08_to_date,2026-08-27,2025-08-23,2026-08-01,2026-08-08,1937,1531,1304,0.2651861528412802,0.48542944785276076,22.024329501148053
united-states_ma_boston,NAM,3q26_to_date,2026-08-27,2025-08-23,2026-07-01,2026-08-08,8393,6831,5743,0.2286634460547503,0.4614313076789134,23.276786162416307
united-states_ma_cambridge,NAM,2026-07,2026-08-31,2025-08-30,2026-07-01,2026-07-31,1723,1411,1317,0.22111977321048903,0.30827638572513294,8.71566125146439
united-states_ma_cambridge,NAM,2026-08_to_date,2026-08-31,2025-08-30,2026-08-01,2026-08-15,919,782,751,0.17519181585677757,0.22370173102529956,4.850991516852199
united-states_ma_cambridge,NAM,3q26_to_date,2026-08-31,2025-08-30,2026-07-01,2026-08-15,2642,2193,2068,0.20474236206110352,0.2775628626692457,7.282050060814216
united-states_mn_twin-cities-msa,NAM,2026-07,2026-08-28,2025-08-24,2026-07-01,2026-07-31,8950,8987,7460,-0.0041170579726271805,0.1997319034852547,20.38489614578819
united-states_mn_twin-cities-msa,NAM,2026-08_to_date,2026-08-28,2025-08-24,2026-08-01,2026-08-09,3321,2849,2446,0.16567216567216558,0.35772690106296,19.205473539079442
united-states_mn_twin-cities-msa,NAM,3q26_to_date,2026-08-28,2025-08-24,2026-07-01,2026-08-09,12271,11836,9906,0.03675228117607299,0.23874419543710879,20.19919142610358
united-states_mt_bozeman,NAM,3q26_to_date,2026-08-18,2025-08-08,2026-07-01,2026-07-24,932,984,908,-0.05284552845528456,0.026431718061673992,7.927724651695856
united-states_nc_asheville,NAM,2026-07,2026-08-27,2025-08-21,2026-07-01,2026-07-31,4915,4734,4279,0.038234051542036296,0.14863285814442628,11.039880660239
united-states_nc_asheville,NAM,2026-08_to_date,2026-08-27,2025-08-21,2026-08-01,2026-08-06,960,879,817,0.0921501706484642,0.17503059975520197,8.288042910673777
united-states_nc_asheville,NAM,3q26_to_date,2026-08-27,2025-08-21,2026-07-01,2026-08-06,5875,5613,5096,0.04667735613753776,0.15286499215070637,10.61876360131686
united-states_nj_jersey-city,NAM,2026-07,2026-08-29,2025-08-26,2026-07-01,2026-07-31,2828,2173,1810,0.30142659917165204,0.5624309392265194,26.10043400548674
united-states_nj_jersey-city,NAM,2026-08_to_date,2026-08-29,2025-08-26,2026-08-01,2026-08-11,1181,815,687,0.44907975460122707,0.7190684133915575,26.99886587903304
united-states_nj_jersey-city,NAM,3q26_to_date,2026-08-29,2025-08-26,2026-07-01,2026-08-11,4009,2988,2497,0.3417001338688086,0.6055266319583501,26.38264980895415
united-states_nj_newark,NAM,2026-07,2026-08-31,2025-08-31,2026-07-01,2026-07-31,2389,2641,1986,-0.09541840212040897,0.20292044310171198,29.833884522212095
united-states_nj_newark,NAM,2026-08_to_date,2026-08-31,2025-08-31,2026-08-01,2026-08-16,1304,1432,1109,-0.08938547486033521,0.175834084761046,26.521955962138122
united-states_nj_newark,NAM,3q26_to_date,2026-08-31,2025-08-31,2026-07-01,2026-08-16,3693,4073,3095,-0.0932973238399214,0.1932148626817447,28.65121865216661
united-states_nv_clark-county-nv,NAM,2026-07,2026-08-28,2025-08-23,2026-07-01,2026-07-31,15277,16018,13328,-0.046260456985890874,0.14623349339735903,19.24939503832499
united-states_nv_clark-county-nv,NAM,2026-08_to_date,2026-08-28,2025-08-23,2026-08-01,2026-08-08,3747,3662,3088,0.023211359912616025,0.21340673575129543,19.01953758386794
united-states_nv_clark-county-nv,NAM,3q26_to_date,2026-08-28,2025-08-23,2026-07-01,2026-08-08,19024,19680,16416,-0.033333333333333326,0.15886939571150105,19.220272904483437
united-states_ny_albany,NAM,3q26_to_date,2026-08-13,2025-08-04,2026-07-01,2026-07-20,468,488,412,-0.040983606557377095,0.13592233009708732,17.690593665446443
united-states_ny_new-york-city,NAM,3q26_to_date,2026-08-10,2025-09-01,2026-07-01,2026-07-27,13741,11186,9627,0.22841051314142669,0.42733977355354735,19.892926041212068
united-states_ny_rochester,NAM,2026-07,2026-08-29,2025-08-26,2026-07-01,2026-07-31,1302,1386,1115,-0.06060606060606055,0.16771300448430493,22.83190650903655
united-states_ny_rochester,NAM,2026-08_to_date,2026-08-29,2025-08-26,2026-08-01,2026-08-11,541,583,473,-0.07204116638078906,0.14376321353065546,21.580437991144453
united-states_ny_rochester,NAM,3q26_to_date,2026-08-29,2025-08-26,2026-07-01,2026-08-11,1843,1969,1588,-0.06399187404773998,0.16057934508816119,22.457121913590118
united-states_oh_columbus,NAM,2026-07,2026-08-30,2025-08-28,2026-07-01,2026-07-31,5098,5084,4238,0.0027537372147914407,0.2029259084473809,20.017217123258945
united-states_oh_columbus,NAM,2026-08_to_date,2026-08-30,2025-08-28,2026-08-01,2026-08-13,2056,1991,1688,0.03264691109994988,0.2180094786729858,18.536256757303594
united-states_oh_columbus,NAM,3q26_to_date,2026-08-30,2025-08-28,2026-07-01,2026-08-13,7154,7075,5926,0.011166077738515856,0.2072224097198785,19.605633198136264
united-states_or_portland,NAM,3q26_to_date,2026-08-10,2025-09-06,2026-07-01,2026-07-27,6902,7526,6591,-0.08291256975817163,0.04718555606129571,13.009812581946733
united-states_or_salem-or,NAM,2026-07,2026-08-29,2025-08-27,2026-07-01,2026-07-31,551,640,512,-0.13906249999999998,0.076171875,21.523437499999996
united-states_or_salem-or,NAM,2026-08_to_date,2026-08-29,2025-08-27,2026-08-01,2026-08-12,217,226,182,-0.03982300884955747,0.1923076923076923,23.213070115724975
united-states_or_salem-or,NAM,3q26_to_date,2026-08-29,2025-08-27,2026-07-01,2026-08-12,768,866,694,-0.11316397228637409,0.10662824207492805,21.979221436130214
united-states_ri_rhode-island,NAM,2026-07,2026-08-31,2025-08-31,2026-07-01,2026-07-31,9833,9825,8835,0.0008142493638676473,0.11295981890209394,11.21455695382263
united-states_ri_rhode-island,NAM,2026-08_to_date,2026-08-31,2025-08-31,2026-08-01,2026-08-16,6239,5902,5313,0.05709928837682132,0.17428947863730482,11.71901902604835
united-states_ri_rhode-island,NAM,3q26_to_date,2026-08-31,2025-08-31,2026-07-01,2026-08-16,16072,15727,14148,0.02193679659184844,0.13599095278484596,11.405415619299752
united-states_tn_nashville,NAM,2026-07,2026-08-27,2025-08-23,2026-07-01,2026-07-31,17398,17855,14270,-0.02559507140856898,0.21920112123335667,24.479619264192564
united-states_tn_nashville,NAM,2026-08_to_date,2026-08-27,2025-08-23,2026-08-01,2026-08-08,4614,4045,3290,0.14066749072929552,0.4024316109422492,26.17641202129537
united-states_tn_nashville,NAM,3q26_to_date,2026-08-27,2025-08-23,2026-07-01,2026-08-08,22012,21900,17560,0.005114155251141561,0.2535307517084282,24.841659645728665
united-states_tx_austin,NAM,2026-07,2026-08-25,2025-08-16,2026-07-01,2026-07-31,12560,12644,9676,-0.006643467257197111,0.2980570483670939,30.470051562429102
united-states_tx_austin,NAM,2026-08_to_date,2026-08-25,2025-08-16,2026-08-01,2026-08-01,342,277,214,0.23465703971119134,0.5981308411214954,36.347380141030406
united-states_tx_austin,NAM,3q26_to_date,2026-08-25,2025-08-16,2026-07-01,2026-08-01,12902,12921,9890,-0.0014704744214844023,0.3045500505561174,30.60205249776018
united-states_tx_dallas,NAM,2026-07,2026-08-27,2025-08-19,2026-07-01,2026-07-31,9276,7564,5404,0.22633527234267592,0.7165062916358254,49.01710192931495
united-states_tx_dallas,NAM,2026-08_to_date,2026-08-27,2025-08-19,2026-08-01,2026-08-04,1550,1145,830,0.35371179039301315,0.8674698795180722,51.3758089125059
united-states_tx_dallas,NAM,3q26_to_date,2026-08-27,2025-08-19,2026-07-01,2026-08-04,10826,8709,6234,0.24308186933057763,0.736605710619185,49.352384128860734
united-states_tx_fort-worth,NAM,2026-07,2026-08-25,2025-08-16,2026-07-01,2026-07-31,2735,2421,1872,0.12969847170590665,0.4610042735042734,33.13058017983668
united-states_tx_fort-worth,NAM,2026-08_to_date,2026-08-25,2025-08-16,2026-08-01,2026-08-01,98,58,64,0.6896551724137931,0.53125,-15.840517241379315
united-states_tx_fort-worth,NAM,3q26_to_date,2026-08-25,2025-08-16,2026-07-01,2026-08-01,2833,2479,1936,0.1427995159338442,0.46332644628099184,32.052693034714764
united-states_wa_seattle,NAM,2026-07,2026-08-29,2025-08-26,2026-07-01,2026-07-31,16569,15502,13304,0.06882982840923746,0.24541491280817795,17.65850843989405
united-states_wa_seattle,NAM,2026-08_to_date,2026-08-29,2025-08-26,2026-08-01,2026-08-11,6623,5936,5116,0.1157345013477089,0.2945660672400312,17.88315658923223
united-states_wa_seattle,NAM,3q26_to_date,2026-08-29,2025-08-26,2026-07-01,2026-08-11,23192,21438,18420,0.08181733370650246,0.2590662323561346,17.72488986496321

