origin,location,url
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_manifest.csv,"https://www.transit.dot.gov/ntd/monthly-ridership,Read"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_manifest.csv,"https://www.transit.dot.gov/ntd/monthly-ridership,retry_of=PR-PW-016"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_manifest.csv,https://www.transit.dot.gov/ntd/ntd-data-products-frequently-asked-questions-0
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_manifest.csv,"https://www.transit.dot.gov/ntd/ntd-data-products-frequently-asked-questions-0,retry_of=PR-PW-017"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_manifest.csv,"https://www.transit.dot.gov/robots.txt,Resolve"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_manifest.csv,"https://www.transit.dot.gov/robots.txt,retry_of=PR-PW-014"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_manifest.csv,"https://www.transportation.gov/data,Read"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_manifest.csv,"https://www.transportation.gov/data,retry_of=PR-PW-015"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://cityofnewyork.github.io/opendatatsm/publicpolicies.html,https://cityofnewyork.github.io/opendatatsm/publicpolicies.html,2026-09-03T17:03:13Z,2026-09-03T17:03:13Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://cityofnewyork.github.io/opendatatsm/publicpolicies.html,https://cityofnewyork.github.io/opendatatsm/publicpolicies.html,2026-09-03T17:07:06Z,2026-09-03T17:07:06Z,200,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.cityofnewyork.us/api/views/erm2-nwe9,https://data.cityofnewyork.us/api/views/erm2-nwe9,2026-09-03T17:03:19Z,2026-09-03T17:03:19Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.cityofnewyork.us/api/views/erm2-nwe9,https://data.cityofnewyork.us/api/views/erm2-nwe9,2026-09-03T17:07:12Z,2026-09-03T17:07:12Z,200,application/json"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.cityofnewyork.us/robots.txt,https://data.cityofnewyork.us/robots.txt,2026-09-03T17:03:07Z,2026-09-03T17:03:07Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.cityofnewyork.us/robots.txt,https://data.cityofnewyork.us/robots.txt,2026-09-03T17:06:59Z,2026-09-03T17:07:00Z,200,text/plain"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.melbourne.vic.gov.au/explore/dataset/pedestrian-counting-system-monthly-counts-per-hour/information/,,,2026-09-03T17:07:26Z,,,,,,not_requested_source_stopped,Prior"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.melbourne.vic.gov.au/explore/dataset/pedestrian-counting-system-monthly-counts-per-hour/information/,https://data.melbourne.vic.gov.au/explore/dataset/pedestrian-counting-system-monthly-counts-per-hour/information/,2026-09-03T17:03:38Z,2026-09-03T17:03:38Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.melbourne.vic.gov.au/robots.txt,https://data.melbourne.vic.gov.au/robots.txt,2026-09-03T17:03:26Z,2026-09-03T17:03:26Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.melbourne.vic.gov.au/robots.txt,https://data.melbourne.vic.gov.au/robots.txt,2026-09-03T17:07:18Z,2026-09-03T17:07:19Z,200,text/plain"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.melbourne.vic.gov.au/terms/terms-and-conditions/,https://data.melbourne.vic.gov.au/terms/terms-and-conditions/,2026-09-03T17:03:32Z,2026-09-03T17:03:32Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.melbourne.vic.gov.au/terms/terms-and-conditions/,https://data.melbourne.vic.gov.au/terms/terms-and-conditions/,2026-09-03T17:07:24Z,2026-09-03T17:07:26Z,200,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.nola.gov/Housing-Land-Use-and-Blight/Adjudication-Enforcement-Detailed-Hearings-Data-fo/uzyk-jrck,,,,,,0,,,not_requested_after_host_stop,prior"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.nola.gov/Housing-Land-Use-and-Blight/Map-of-Short-Term-Rental-License-Applications/j5u3-2ueh,https://data.nola.gov/Housing-Land-Use-and-Blight/Map-of-Short-Term-Rental-License-Applications/j5u3-2ueh,2026-09-03T17:03:07Z,2026-09-03T17:03:07Z,200,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.nola.gov/robots.txt,,,,,,0,,,not_requested_after_host_stop,prior"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.nola.gov/robots.txt,https://data.nola.gov/robots.txt,2026-09-03T17:01:38Z,2026-09-03T17:01:38Z,200,text/plain"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.nola.gov/stories/s/Data-Policy-Annual-Report-2017/6a26-q6dq/,,2026-09-03T16:59:59Z,2026-09-03T16:59:59Z,,,0,,,stopped_network_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.nola.gov/stories/s/Data-Policy-Annual-Report-2017/6a26-q6dq/,https://data.nola.gov/stories/s/Data-Policy-Annual-Report-2017/6a26-q6dq/,2026-09-03T17:01:30Z,2026-09-03T17:01:30Z,200,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.sandiego.gov/datasets/stro-licenses/,https://data.sandiego.gov/datasets/stro-licenses/,2026-09-03T17:03:08Z,2026-09-03T17:03:08Z,200,text/html,29022,633cd9b52846804a24b6329246097aee07df396480bb68d9ab698e8c7a1ffa37,cache/PR-017.body,completed"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.sandiego.gov/help/guides/terms/,,2026-09-03T16:59:59Z,2026-09-03T16:59:59Z,,,0,,,stopped_network_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.sandiego.gov/help/guides/terms/,https://data.sandiego.gov/help/guides/terms/,2026-09-03T17:01:38Z,2026-09-03T17:01:38Z,200,text/html,19868,0acc12d2200066816b5fc783522ed2cd815aea50bf9d27a8e9b0c82276fe8fc0,cache/PR-028.body,completed"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.sandiego.gov/robots.txt,,,,,,0,,,not_requested_after_host_stop,prior"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://data.sandiego.gov/robots.txt,https://data.sandiego.gov/robots.txt,2026-09-03T17:01:46Z,2026-09-03T17:01:46Z,404,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://home.nps.gov/subjects/socialscience/statistics-faq.htm,https://home.nps.gov/subjects/socialscience/statistics-faq.htm,2026-09-03T17:02:17Z,2026-09-03T17:02:17Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://home.nps.gov/subjects/socialscience/statistics-faq.htm,https://home.nps.gov/subjects/socialscience/statistics-faq.htm,2026-09-03T17:06:47Z,2026-09-03T17:06:50Z,200,text/html;charset=UTF-8,48552,858a9a279cc42dd7b230ab488b606f62d249fe97f6d1c16278b37f81faae6c73,cache/permission_recon_retry/PR-PW-R013.html,completed"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://irmaservices.nps.gov/robots.txt,https://irmaservices.nps.gov/robots.txt,2026-09-03T17:01:59Z,2026-09-03T17:01:59Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://irmaservices.nps.gov/robots.txt,https://irmaservices.nps.gov/robots.txt,2026-09-03T17:06:28Z,2026-09-03T17:06:29Z,200,text/plain,26,133e4db054e73a10017a1f429c80c35cd5bfa9c3a1aba581b364ecc459c48a4b,cache/permission_recon_retry/PR-PW-R010.txt,completed"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://irmaservices.nps.gov/v3/rest/Stats/help,https://irmaservices.nps.gov/v3/rest/Stats/help,2026-09-03T17:02:11Z,2026-09-03T17:02:11Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://irmaservices.nps.gov/v3/rest/Stats/help,https://irmaservices.nps.gov/v3/rest/Stats/help,2026-09-03T17:06:41Z,2026-09-03T17:06:41Z,200,text/html,2700,1346b17b0848d4aebe261529dd39fec41b4163f9c430131c76525f683055dd10,cache/permission_recon_retry/PR-PW-R012.html,completed"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://ladsweb.modaps.eosdis.nasa.gov/robots.txt,https://ladsweb.modaps.eosdis.nasa.gov/robots.txt,2026-09-03T17:01:21Z,2026-09-03T17:01:21Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://ladsweb.modaps.eosdis.nasa.gov/robots.txt,https://urs.earthdata.nasa.gov/oauth/authorize?response_type=code&client_id=A6th7HB-3EBoO7iOCiCLlA&redirect_uri=https%3A%2F%2Fladsweb.modaps.eosdis.nasa.gov%2Foauth%2Fcallback&state=USO6NnYQm9nxLLQQu8P0u7mDkSKMmb,2026-09-03T17:06:04Z,2026-09-03T17:06:06Z,200,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://marinecadastre.gov/accessais/,,,2026-09-03T17:06:54Z,,,,,,not_requested_source_stopped,Prior"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://marinecadastre.gov/accessais/,https://marinecadastre.gov/accessais/,2026-09-03T17:03:01Z,2026-09-03T17:03:01Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://marinecadastre.gov/ais/,,,2026-09-03T17:06:54Z,,,,,,not_requested_source_stopped,Prior"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://marinecadastre.gov/ais/,https://marinecadastre.gov/ais/,2026-09-03T17:02:55Z,2026-09-03T17:02:55Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://marinecadastre.gov/robots.txt,,,2026-09-03T17:06:54Z,,,,,,not_requested_source_stopped,Prior"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://marinecadastre.gov/robots.txt,https://marinecadastre.gov/robots.txt,2026-09-03T17:02:48Z,2026-09-03T17:02:48Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://opendata.vancouver.ca/explore/dataset/business-licences/api/,https://opendata.vancouver.ca/explore/dataset/business-licences/api/,2026-09-03T17:03:06Z,2026-09-03T17:03:06Z,200,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://opendata.vancouver.ca/robots.txt,,2026-09-03T16:59:59Z,2026-09-03T16:59:59Z,,,0,,,stopped_network_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://opendata.vancouver.ca/robots.txt,https://opendata.vancouver.ca/robots.txt,2026-09-03T17:01:29Z,2026-09-03T17:01:29Z,200,text/plain"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://urs.earthdata.nasa.gov/documentation/what_do_i_need_to_know,,,2026-09-03T17:06:10Z,,,,,,not_requested_source_stopped,Prior"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://urs.earthdata.nasa.gov/documentation/what_do_i_need_to_know,https://urs.earthdata.nasa.gov/documentation/what_do_i_need_to_know,2026-09-03T17:01:34Z,2026-09-03T17:01:34Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://vancouver.ca/your-government/terms-of-use.aspx,,2026-09-03T16:59:59Z,2026-09-03T16:59:59Z,,,0,,,stopped_network_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://vancouver.ca/your-government/terms-of-use.aspx,https://vancouver.ca/your-government/terms-of-use.aspx,2026-09-03T17:01:28Z,2026-09-03T17:01:28Z,403,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://webmaps.sandiego.gov/arcgis/rest/services/Treasurer/STRO_ACTIVE_LICENSES/MapServer?f=pjson,,,,,,,,,not_executed"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://webmaps.sandiego.gov/robots.txt,,2026-09-03T16:59:59Z,2026-09-03T16:59:59Z,,,0,,,stopped_network_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://webmaps.sandiego.gov/robots.txt,https://webmaps.sandiego.gov/robots.txt,2026-09-03T17:01:46Z,2026-09-03T17:01:46Z,403,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://wsdot.wa.gov/about/policies/open-data-policy,https://wsdot.wa.gov/about/policies/open-data-policy,2026-09-03T17:01:09Z,2026-09-03T17:01:09Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://wsdot.wa.gov/about/policies/open-data-policy,https://wsdot.wa.gov/about/policies/open-data-policy,2026-09-03T17:05:51Z,2026-09-03T17:05:53Z,200,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://wsdot.wa.gov/robots.txt,https://wsdot.wa.gov/robots.txt,2026-09-03T17:01:03Z,2026-09-03T17:01:03Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://wsdot.wa.gov/robots.txt,https://wsdot.wa.gov/robots.txt,2026-09-03T17:05:45Z,2026-09-03T17:05:46Z,200,text/plain,2027,773fb8d35bb9a39d35335ee6db8dc5c912d2aacbfb823152d9c61cd647dd902d,cache/permission_recon_retry/PR-PW-R001.txt,completed"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://wsdot.wa.gov/travel/washington-state-ferries/about-us/ferries-accountability-and-service-data/ridership-data,https://wsdot.wa.gov/travel/washington-state-ferries/about-us/ferries-accountability-and-service-data/ridership-data,2026-09-03T17:01:15Z,2026-09-03T17:01:15Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://wsdot.wa.gov/travel/washington-state-ferries/about-us/ferries-accountability-and-service-data/ridership-data,https://wsdot.wa.gov/travel/washington-state-ferries/about-us/ferries-accountability-and-service-data/ridership-data,2026-09-03T17:05:57Z,2026-09-03T17:05:59Z,200,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.doi.gov/copyright,https://www.doi.gov/copyright,2026-09-03T17:02:05Z,2026-09-03T17:02:05Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.doi.gov/copyright,https://www.doi.gov/copyright,2026-09-03T17:06:35Z,2026-09-03T17:06:35Z,200,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.earthdata.nasa.gov/engage/open-data-services-and-software/data-and-information-policy,https://www.earthdata.nasa.gov/engage/open-data-services-and-software/data-and-information-policy,2026-09-03T17:01:28Z,2026-09-03T17:01:28Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.earthdata.nasa.gov/engage/open-data-services-and-software/data-and-information-policy,https://www.earthdata.nasa.gov/engage/open-data-services-and-software/data-and-information-policy,2026-09-03T17:06:10Z,2026-09-03T17:06:10Z,403,text/html,919,739872199a0b0ad201718b246aff203662b5654ee76f487c962ae561768cf807,cache/permission_recon_retry/PR-PW-R005.html,stopped,HTTP"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.noaa.gov/information-technology/open-data-dissemination,https://www.noaa.gov/information-technology/open-data-dissemination,2026-09-03T17:01:46Z,2026-09-03T17:01:46Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.noaa.gov/information-technology/open-data-dissemination,https://www.noaa.gov/information-technology/open-data-dissemination,2026-09-03T17:06:22Z,2026-09-03T17:06:23Z,403,text/html,919,09bbdd514dd59a972b682ac15011f3b8907b97e051a750ba299d731228400f84,cache/permission_recon_retry/PR-PW-R008.html,stopped,HTTP"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.nyc.gov/home/terms-of-use.page,,2026-09-03T16:59:59Z,2026-09-03T16:59:59Z,,,0,,,stopped_network_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.nyc.gov/home/terms-of-use.page,https://www.nyc.gov/main/terms-of-use,2026-09-03T17:01:12Z,2026-09-03T17:01:12Z,200,text/html;charset=utf-8,504499,e7ffbf3bb9715df49a07db521ab5f7d7d465ec3375aa6793e3ed460183f26829,cache/PR-020.body,completed"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.nyc.gov/robots.txt,,,,,,0,,,not_requested_after_host_stop,prior"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.nyc.gov/robots.txt,https://www.nyc.gov/robots.txt,2026-09-03T17:01:20Z,2026-09-03T17:01:20Z,200,text/plain"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.nyc.gov/site/specialenforcement/about/data-reports.page,https://www.nyc.gov/site/specialenforcement/about/data-reports.page,2026-09-03T17:03:05Z,2026-09-03T17:03:05Z,200,text/html;charset=UTF-8,22661,f0f061e2c606e480174e6be2dc59da4bd56b7db6f147c1110a9c44335de6ba84,cache/PR-004.body,completed"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.nyc.gov/site/specialenforcement/registration-law/registration-and-listing-data.page,https://www.nyc.gov/site/specialenforcement/registration-law/registration-and-listing-data.page,2026-09-03T17:02:57Z,2026-09-03T17:02:57Z,200,text/html;charset=UTF-8,24485,6daab824436a5bdafa5367fdffb9b21124e9915bf18a11d9a33f9fbff63f973e,cache/PR-003.body,completed"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.occompt.com/copyright,https://www.occompt.com/copyright,2026-09-03T17:03:13Z,2026-09-03T17:03:13Z,200,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.occompt.com/quicklinks.aspx?CID=39,https://www.occompt.com/quicklinks.aspx?CID=39,2026-09-03T17:03:05Z,2026-09-03T17:03:05Z,200,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.occompt.com/robots.txt,,2026-09-03T16:59:59Z,2026-09-03T16:59:59Z,,,0,,,stopped_network_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.occompt.com/robots.txt,https://www.occompt.com/robots.txt,2026-09-03T17:01:21Z,2026-09-03T17:01:21Z,200,text/plain"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.occompt.com/sitemap,,,,,,0,,,not_requested_after_host_stop,prior"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.occompt.com/sitemap,https://www.occompt.com/sitemap,2026-09-03T17:01:28Z,2026-09-03T17:01:28Z,200,text/html"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.ospo.noaa.gov/products/land/hms.html,,,2026-09-03T17:06:23Z,,,,,,not_requested_source_stopped,Prior"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.ospo.noaa.gov/products/land/hms.html,https://www.ospo.noaa.gov/products/land/hms.html,2026-09-03T17:01:52Z,2026-09-03T17:01:52Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.ospo.noaa.gov/robots.txt,https://www.ospo.noaa.gov/robots.txt,2026-09-03T17:01:40Z,2026-09-03T17:01:40Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.ospo.noaa.gov/robots.txt,https://www.ospo.noaa.gov/robots.txt,2026-09-03T17:06:16Z,2026-09-03T17:06:17Z,200,text/plain"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.transit.dot.gov/ntd/monthly-ridership,,,2026-09-03T17:06:54Z,,,,,,not_requested_source_stopped,Prior"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.transit.dot.gov/ntd/monthly-ridership,https://www.transit.dot.gov/ntd/monthly-ridership,2026-09-03T17:02:36Z,2026-09-03T17:02:36Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.transit.dot.gov/ntd/ntd-data-products-frequently-asked-questions-0,,,2026-09-03T17:06:54Z,,,,,,not_requested_source_stopped,Prior"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.transit.dot.gov/ntd/ntd-data-products-frequently-asked-questions-0,https://www.transit.dot.gov/ntd/ntd-data-products-frequently-asked-questions-0,2026-09-03T17:02:42Z,2026-09-03T17:02:42Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.transit.dot.gov/robots.txt,https://www.transit.dot.gov/robots.txt,2026-09-03T17:02:24Z,2026-09-03T17:02:24Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.transit.dot.gov/robots.txt,https://www.transit.dot.gov/robots.txt,2026-09-03T17:06:53Z,2026-09-03T17:06:54Z,403,text/html,389,438e336974eeb97bb22a0a68d090ec28f4b92f183b63ac04ed68a8972e0042b4,cache/permission_recon_retry/PR-PW-R014.html,stopped,HTTP"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.transportation.gov/data,,,2026-09-03T17:06:54Z,,,,,,not_requested_source_stopped,Prior"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/permission_recon_results.csv,"https://www.transportation.gov/data,https://www.transportation.gov/data,2026-09-03T17:02:30Z,2026-09-03T17:02:30Z,,,,,,transport_error"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/request_level_audit.csv,https://cityofnewyork.github.io/opendatatsm/publicpolicies.html
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/request_level_audit.csv,"https://cityofnewyork.github.io/opendatatsm/publicpolicies.html,retry_of=PR-PW-022"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/request_level_audit.csv,"https://data.cityofnewyork.us/api/views/erm2-nwe9,Read"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/request_level_audit.csv,"https://data.cityofnewyork.us/api/views/erm2-nwe9,retry_of=PR-PW-023"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/request_level_audit.csv,"https://data.cityofnewyork.us/resource/erm2-nwe9.json?%24select=count%28%2A%29%20as%20request_count&%24where=created_date%20between%20%272025-01-01T00%3A00%3A00.000%27%20and%20%272025-01-02T00%3A00%3A00.000%27,Validate"
local,theos-past-research/research/edge-discovery/20260903T062839Z_abnb_edge_discovery/permission_resolution/request_level_audit.csv,"https://data.cityofnewyork.us/robots.txt,Resolve"
