method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
final-margin,combined,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,33.34173075441714,33.34173075441714,W1,full_sample,54,11,29.341730754417142,30.341730754417142,,,36.34173075441714,37.34173075441714,,,,,,,,,2024-05-08,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal fallback n=3",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q1,2024-08-06,2,18.8111228355882,18.8111228355882,W1,full_sample,54,11,12.55253734405555,13.80425444236208,,,23.81799122881432,25.06970832712085,,,,,,,,,2024-08-06,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal split_conformal n=4",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q2,2024-11-07,2,31.288734977405564,31.288734977405564,W1,full_sample,54,11,25.280492905534217,26.281866584179443,,,36.29560337063168,37.29697704927691,,,,,,,,,2024-11-07,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal split_conformal n=5",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q3,2025-02-13,2,51.21347497550388,51.21347497550388,W1,full_sample,54,11,45.37212851674007,46.20660658227776,,,56.22034336873,57.05482143426769,,,,,,,,,2025-02-13,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal split_conformal n=6",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q4,2025-05-01,2,29.25322299401439,29.25322299401439,W1,full_sample,54,11,23.53108768747025,24.24635460078827,,,34.26009138724051,34.975358300558526,,,,,,,,,2025-05-01,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal split_conformal n=7",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,18.094879136311604,18.094879136311604,W1,full_sample,54,11,12.46215219393222,13.088010743085484,,,23.101747529537725,23.72760607869099,,,,,,,,,2025-08-06,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal split_conformal n=8",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q2,2025-11-06,2,32.52014411735573,32.52014411735573,W1,full_sample,54,11,27.513275724129606,28.138217675735458,,,36.90207055897599,37.52701251058185,,,,,,,,,2025-11-06,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal split_conformal n=9",1.0
final-margin,combined,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,50.736377177425766,50.736377177425766,W1,full_sample,54,11,46.736377177425766,47.736377177425766,,,53.736377177425766,54.736377177425766,,,,,,,,,2023-02-14,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,28.2816783129337,28.2816783129337,W1,full_sample,54,11,24.2816783129337,25.2816783129337,,,31.2816783129337,32.2816783129337,,,,,,,,,2023-05-09,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q1,2023-08-03,2,15.481971676335574,15.481971676335574,W1,full_sample,54,11,11.481971676335574,12.481971676335574,,,18.481971676335576,19.481971676335576,,,,,,,,,2023-08-03,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q2,2023-11-01,2,33.6415744089401,33.6415744089401,W1,full_sample,54,11,29.6415744089401,30.6415744089401,,,36.6415744089401,37.6415744089401,,,,,,,,,2023-11-01,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal fallback n=1",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q3,2024-02-13,2,53.012049507041326,53.012049507041326,W1,full_sample,54,11,49.012049507041326,50.012049507041326,,,56.012049507041326,57.012049507041326,,,,,,,,,2024-02-13,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal fallback n=2",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,33.180389393823106,33.180389393823106,W1,full_sample,54,11,29.180389393823106,30.180389393823106,,,36.180389393823106,37.180389393823106,,,,,,,,,2024-05-08,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal fallback n=3",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q1,2024-08-06,2,18.693025390879946,18.693025390879946,W1,full_sample,54,11,12.45359938664581,13.701484587492637,,,23.684566194267255,24.932451395114082,,,,,,,,,2024-08-06,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal split_conformal n=4",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q2,2024-11-07,2,31.281044861426327,31.281044861426327,W1,full_sample,54,11,25.291195897361554,26.289504058039018,,,36.27258566481363,37.2708938254911,,,,,,,,,2024-11-07,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal split_conformal n=5",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q3,2025-02-13,2,51.206368360094984,51.206368360094984,W1,full_sample,54,11,45.382904089476455,46.214827556707675,,,56.197909163482294,57.029832630713514,,,,,,,,,2025-02-13,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal split_conformal n=6",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q4,2025-05-01,2,29.204712533069728,29.204712533069728,W1,full_sample,54,11,23.50009447205566,24.21317172968242,,,34.19625333645703,34.9093305940838,,,,,,,,,2025-05-01,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal split_conformal n=7",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,18.067494377096125,18.067494377096125,W1,full_sample,54,11,12.452010973285402,13.075953573708816,,,23.059035180483434,23.682977780906846,,,,,,,,,2025-08-06,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal split_conformal n=8",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q2,2025-11-06,2,32.523539469425174,32.523539469425174,W1,full_sample,54,11,27.531998666037865,28.210926645293895,,,36.83615229355645,37.51508027281248,,,,,,,,,2025-11-06,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal split_conformal n=9",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,17.298127553025104,17.298127553025104,W2,PIT,54,0,13.298127553025104,14.298127553025104,,,20.298127553025104,21.298127553025104,,,,,,,LSEG,2024-02-12,2024-02-12,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; equal_insufficient_prior; sentence_not_binding; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,32.809959471419994,32.809959471419994,W2,PIT,54,1,28.809959471419994,29.809959471419994,,,35.809959471419994,36.809959471419994,,,,,,,LSEG,2024-05-07,2024-05-07,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; equal_insufficient_prior; sentence_not_binding; conformal fallback n=1",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,52.31727894564761,52.31727894564761,W2,PIT,54,2,48.31727894564761,49.31727894564761,,,55.31727894564761,56.31727894564761,,,,,,,LSEG,2024-08-05,2024-08-05,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; equal_insufficient_prior; sentence_not_binding; conformal fallback n=2",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q4,2024-11-07,0,30.88569648256801,30.88569648256801,W2,PIT,54,3,26.88569648256801,27.88569648256801,,,33.88569648256801,34.88569648256801,,,,,,,LSEG,2024-11-06,2024-11-06,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; equal_insufficient_prior; sentence_not_binding; conformal fallback n=3",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.204560485481707,17.204560485481707,W2,PIT,54,4,14.083989301179525,14.70810353803996,,,19.701017432923454,20.32513166978389,,,,,,,LSEG,2025-02-12,2025-02-12,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.5; sentence_not_binding; conformal split_conformal n=4",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q2,2025-05-01,0,31.64920820722583,31.64920820722583,W2,PIT,54,5,28.653459870295734,29.152751259784083,,,34.145665154667576,34.644956544155924,,,,,,,LSEG,2025-04-30,2025-04-30,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.5; sentence_not_binding; conformal split_conformal n=5",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q3,2025-08-06,0,50.53546604507214,50.53546604507214,W2,PIT,54,6,47.622932939723434,48.0390090976304,,,53.031922992513884,53.44799915042085,,,,,,,LSEG,2025-08-05,2025-08-05,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.5; sentence_not_binding; conformal split_conformal n=6",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q4,2025-11-06,0,29.1164998094395,29.1164998094395,W2,PIT,54,7,26.26340615522036,26.620042861997753,,,31.612956756881246,31.96959346365864,,,,,,,LSEG,2025-11-05,2025-11-05,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.5; sentence_not_binding; conformal split_conformal n=7",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q1,2026-02-12,0,19.175698874498238,19.175698874498238,W2,PIT,54,8,16.367184808626273,16.67924192705649,,,21.672155821939985,21.984212940370202,,,,,,,LSEG,2026-02-11,2026-02-11,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.5; sentence_not_binding; conformal split_conformal n=8",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.700141054903035,34.700141054903035,W2,PIT,54,9,32.203684107461285,32.660718771172796,,,36.739563338633275,37.196598002344786,,,,,,,LSEG,2026-05-06,2026-05-06,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.5; sentence_not_binding; conformal split_conformal n=9",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,17.298127553025104,17.298127553025104,W2,PIT,54,0,13.298127553025104,14.298127553025104,,,20.298127553025104,21.298127553025104,,,,,,,LSEG,2024-02-12,2024-02-12,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,32.809959471419994,32.809959471419994,W2,PIT,54,1,28.809959471419994,29.809959471419994,,,35.809959471419994,36.809959471419994,,,,,,,LSEG,2024-05-07,2024-05-07,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=1",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,52.31727894564761,52.31727894564761,W2,PIT,54,2,48.31727894564761,49.31727894564761,,,55.31727894564761,56.31727894564761,,,,,,,LSEG,2024-08-05,2024-08-05,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=2",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q4,2024-11-07,0,30.88569648256801,30.88569648256801,W2,PIT,54,3,26.88569648256801,27.88569648256801,,,33.88569648256801,34.88569648256801,,,,,,,LSEG,2024-11-06,2024-11-06,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=3",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.204560485481707,17.204560485481707,W2,PIT,54,4,14.083989301179525,14.70810353803996,,,19.701017432923454,20.32513166978389,,,,,,,LSEG,2025-02-12,2025-02-12,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=4",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q2,2025-05-01,0,31.64920820722583,31.64920820722583,W2,PIT,54,5,28.653459870295734,29.152751259784083,,,34.145665154667576,34.644956544155924,,,,,,,LSEG,2025-04-30,2025-04-30,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=5",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q3,2025-08-06,0,50.53546604507214,50.53546604507214,W2,PIT,54,6,47.622932939723434,48.0390090976304,,,53.031922992513884,53.44799915042085,,,,,,,LSEG,2025-08-05,2025-08-05,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=6",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q4,2025-11-06,0,29.1164998094395,29.1164998094395,W2,PIT,54,7,26.26340615522036,26.620042861997753,,,31.612956756881246,31.96959346365864,,,,,,,LSEG,2025-11-05,2025-11-05,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=7",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q1,2026-02-12,0,19.175698874498238,19.175698874498238,W2,PIT,54,8,16.367184808626273,16.67924192705649,,,21.672155821939985,21.984212940370202,,,,,,,LSEG,2026-02-11,2026-02-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=8",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.700141054903035,34.700141054903035,W2,PIT,54,9,32.203684107461285,32.660718771172796,,,36.739563338633275,37.196598002344786,,,,,,,LSEG,2026-05-06,2026-05-06,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=9",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,17.298127553025104,17.298127553025104,W2,PIT,54,0,13.298127553025104,14.298127553025104,,,20.298127553025104,21.298127553025104,,,,,,,LSEG,2024-02-12,2024-02-12,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; equal_insufficient_prior; sentence_not_binding; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,32.809959471419994,32.809959471419994,W2,PIT,54,1,28.809959471419994,29.809959471419994,,,35.809959471419994,36.809959471419994,,,,,,,LSEG,2024-05-07,2024-05-07,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; equal_insufficient_prior; sentence_not_binding; conformal fallback n=1",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,52.31727894564761,52.31727894564761,W2,PIT,54,2,48.31727894564761,49.31727894564761,,,55.31727894564761,56.31727894564761,,,,,,,LSEG,2024-08-05,2024-08-05,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; equal_insufficient_prior; sentence_not_binding; conformal fallback n=2",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q4,2024-11-07,0,30.88569648256801,30.88569648256801,W2,PIT,54,3,26.88569648256801,27.88569648256801,,,33.88569648256801,34.88569648256801,,,,,,,LSEG,2024-11-06,2024-11-06,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; equal_insufficient_prior; sentence_not_binding; conformal fallback n=3",1.0
