method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines-margin,guide_implied,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,49.209292303427056,49.209292303427056,LIVE,full_sample,4,26,43.51571970483574,44.77327030261846,46.87458221322618,51.544002393627935,53.645314304235654,54.90286490201837,3.4614463592992375,,,,,,,,2026-08-06,guide_implied|adj_ebitda_margin_pct|h0|full_sample,"FY2026 guide floor 35.50% (level, 2026-08-06); YTD rev 6286 EBITDA 1780; FY rev hat 14372; shares FY2023-25; rev[guide_cushion]=4849; sigma additive n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,26.261999908439506,26.261999908439506,W1,PIT,3,12,21.32743902758509,22.417345211805706,24.23853065785126,28.285469159027752,30.106654605073306,31.196560789293923,3.0,,,,,,,,2023-02-14,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2023 guide point 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-02-14); YTD rev 0 EBITDA 0; FY rev hat 10399; shares FY2021-22; rev[naive]=2612; sigma additive_fallback n=0 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,31.51584098888544,31.51584098888544,W1,full_sample,4,12,26.207672985983212,27.380098511361144,29.339170158355675,33.6925118194152,35.65158346640973,36.824008991787665,3.2271370022998607,,,,,,,,2023-02-14,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2023 guide point 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-02-14); YTD rev 0 EBITDA 0; FY rev hat 10384; shares FY2023-25; rev[naive]=2612; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2023Q3,2023-05-09,1,56.296769028199144,56.296769028199144,W1,PIT,3,13,51.36220814734473,52.45211433156534,54.2732997776109,58.320238278787386,60.14142372483295,61.23132990905356,3.0,,,,,,,,2023-05-09,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2023 guide point 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-05-09); YTD rev 1818 EBITDA 262; FY rev hat 10047; shares FY2021-22; rev[naive]=3475; sigma additive_fallback n=0 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2023Q3,2023-05-09,1,49.599501460800305,49.599501460800305,W1,full_sample,4,13,44.29133345789808,45.46375898327601,47.42283063027054,51.77617229133007,53.7352439383246,54.90766946370253,3.2271370022998607,,,,,,,,2023-05-09,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2023 guide point 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-05-09); YTD rev 1818 EBITDA 262; FY rev hat 10044; shares FY2023-25; rev[naive]=3475; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2023Q4,2023-08-03,1,25.7610170776559,25.7610170776559,W1,PIT,3,14,20.826456196801484,21.9163623810221,23.737547827067655,27.784486328244146,29.6056717742897,30.695577958510317,3.0,,,,,,,,2023-08-03,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2023 guide floor 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-08-03); YTD rev 4302 EBITDA 1081; FY rev hat 10010; shares FY2021-22; rev[naive]=2246; sigma additive_fallback n=1 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2023Q4,2023-08-03,1,29.723292417066375,29.723292417066375,W1,full_sample,4,14,24.415124414164147,25.58754993954208,27.54662158653661,31.89996324759614,33.85903489459067,35.0314604199686,3.2271370022998607,,,,,,,,2023-08-03,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2023 guide floor 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-08-03); YTD rev 4302 EBITDA 1081; FY rev hat 9982; shares FY2023-25; rev[naive]=2246; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,28.17869499181164,28.17869499181164,W1,PIT,4,16,19.209934225177705,21.190882086673536,24.50095910702837,31.85643087659491,35.16650789694974,37.147455758445574,5.452619381857338,,,,,,,,2024-02-13,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2024 guide floor 35.00% (level, 2024-02-13); YTD rev 0 EBITDA 0; FY rev hat 11547; shares FY2021-23; rev[naive]=2897; sigma additive n=3 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,28.17869499181164,28.17869499181164,W2,PIT,4,16,19.209934225177705,21.190882086673536,24.50095910702837,31.85643087659491,35.16650789694974,37.147455758445574,5.452619381857338,,,,,,,,2024-02-13,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2024 guide floor 35.00% (level, 2024-02-13); YTD rev 0 EBITDA 0; FY rev hat 11547; shares FY2021-23; rev[naive]=2897; sigma additive n=3 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,32.00153392887817,32.00153392887817,W1,full_sample,4,16,26.69336592597594,27.86579145135387,29.824863098348402,34.17820475940793,36.137276406402464,37.309701931780396,3.2271370022998607,,,,,,,,2024-02-13,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2024 guide floor 35.00% (level, 2024-02-13); YTD rev 0 EBITDA 0; FY rev hat 11546; shares FY2023-25; rev[naive]=2897; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,32.00153392887817,32.00153392887817,W2,full_sample,4,16,26.69336592597594,27.86579145135387,29.824863098348402,34.17820475940793,36.137276406402464,37.309701931780396,3.2271370022998607,,,,,,,,2024-02-13,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2024 guide floor 35.00% (level, 2024-02-13); YTD rev 0 EBITDA 0; FY rev hat 11546; shares FY2023-25; rev[naive]=2897; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,53.022946324403264,53.022946324403264,W1,PIT,4,17,44.05418555776933,46.035133419265165,49.34521043962,56.70068220918653,60.010759229541364,61.9917070910372,5.452619381857338,,,,,,,,2024-05-08,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2024 guide floor 35.00% (level, 2024-05-08); YTD rev 2142 EBITDA 424; FY rev hat 11536; shares FY2021-23; rev[naive]=4002; sigma additive n=3 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,53.022946324403264,53.022946324403264,W2,PIT,4,17,44.05418555776933,46.035133419265165,49.34521043962,56.70068220918653,60.010759229541364,61.9917070910372,5.452619381857338,,,,,,,,2024-05-08,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2024 guide floor 35.00% (level, 2024-05-08); YTD rev 2142 EBITDA 424; FY rev hat 11536; shares FY2021-23; rev[naive]=4002; sigma additive n=3 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,48.47855062713468,48.47855062713468,W1,full_sample,4,17,43.17038262423245,44.342808149610384,46.301879796604915,50.655221457664446,52.61429310465898,53.78671863003691,3.2271370022998607,,,,,,,,2024-05-08,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2024 guide floor 35.00% (level, 2024-05-08); YTD rev 2142 EBITDA 424; FY rev hat 11536; shares FY2023-25; rev[naive]=4002; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,48.47855062713468,48.47855062713468,W2,full_sample,4,17,43.17038262423245,44.342808149610384,46.301879796604915,50.655221457664446,52.61429310465898,53.78671863003691,3.2271370022998607,,,,,,,,2024-05-08,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2024 guide floor 35.00% (level, 2024-05-08); YTD rev 2142 EBITDA 424; FY rev hat 11536; shares FY2023-25; rev[naive]=4002; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,26.99144456224222,26.99144456224222,W1,PIT,4,18,19.661711817743722,21.280644330646474,23.9858095763477,29.997079548136735,32.70224479383796,34.321177306740715,4.456161098105263,,,,,,,,2024-08-06,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2024 guide floor 35.00% (level, 2024-08-06); YTD rev 4890 EBITDA 1318; FY rev hat 11138; shares FY2021-23; rev[naive]=2454; sigma additive n=4 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,26.99144456224222,26.99144456224222,W2,PIT,4,18,19.661711817743722,21.280644330646474,23.9858095763477,29.997079548136735,32.70224479383796,34.321177306740715,4.456161098105263,,,,,,,,2024-08-06,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2024 guide floor 35.00% (level, 2024-08-06); YTD rev 4890 EBITDA 1318; FY rev hat 11138; shares FY2021-23; rev[naive]=2454; sigma additive n=4 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,29.623945721562684,29.623945721562684,W1,full_sample,4,18,24.315777718660456,25.488203244038388,27.44727489103292,31.80061655209245,33.75968819908698,34.93211372446491,3.2271370022998607,,,,,,,,2024-08-06,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2024 guide floor 35.00% (level, 2024-08-06); YTD rev 4890 EBITDA 1318; FY rev hat 11137; shares FY2023-25; rev[naive]=2454; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,29.623945721562684,29.623945721562684,W2,full_sample,4,18,24.315777718660456,25.488203244038388,27.44727489103292,31.80061655209245,33.75968819908698,34.93211372446491,3.2271370022998607,,,,,,,,2024-08-06,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2024 guide floor 35.00% (level, 2024-08-06); YTD rev 4890 EBITDA 1318; FY rev hat 11137; shares FY2023-25; rev[naive]=2454; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,31.83118950671779,31.83118950671779,W1,PIT,4,20,25.37188183589028,26.798561847790264,29.18248159377678,34.4798974196588,36.86381716564532,38.290497177545305,3.9269802278996817,,,,,,,,2025-02-13,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2025 guide floor 34.50% (level, 2025-02-13); YTD rev 0 EBITDA 0; FY rev hat 12319; shares FY2022-24; rev[naive]=3073; sigma additive n=6 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,31.83118950671779,31.83118950671779,W2,PIT,4,20,25.37188183589028,26.798561847790264,29.18248159377678,34.4798974196588,36.86381716564532,38.290497177545305,3.9269802278996817,,,,,,,,2025-02-13,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2025 guide floor 34.50% (level, 2025-02-13); YTD rev 0 EBITDA 0; FY rev hat 12319; shares FY2022-24; rev[naive]=3073; sigma additive n=6 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,31.744420206052776,31.744420206052776,W1,full_sample,4,20,26.43625220315055,27.60867772852848,29.56774937552301,33.92109103658254,35.88016268357707,37.052588208955,3.2271370022998607,,,,,,,,2025-02-13,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2025 guide floor 34.50% (level, 2025-02-13); YTD rev 0 EBITDA 0; FY rev hat 12325; shares FY2023-25; rev[naive]=3073; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,31.744420206052776,31.744420206052776,W2,full_sample,4,20,26.43625220315055,27.60867772852848,29.56774937552301,33.92109103658254,35.88016268357707,37.052588208955,3.2271370022998607,,,,,,,,2025-02-13,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2025 guide floor 34.50% (level, 2025-02-13); YTD rev 0 EBITDA 0; FY rev hat 12325; shares FY2023-25; rev[naive]=3073; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,50.738884527759446,50.738884527759446,W1,PIT,4,21,44.27957685693194,45.706256868831915,48.09017661481844,53.38759244070045,55.77151218668698,57.19819219858695,3.9269802278996817,,,,,,,,2025-05-01,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2025 guide floor 34.50% (level, 2025-05-01); YTD rev 2272 EBITDA 417; FY rev hat 11943; shares FY2022-24; rev[naive]=3958; sigma additive n=6 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,50.738884527759446,50.738884527759446,W2,PIT,4,21,44.27957685693194,45.706256868831915,48.09017661481844,53.38759244070045,55.77151218668698,57.19819219858695,3.9269802278996817,,,,,,,,2025-05-01,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2025 guide floor 34.50% (level, 2025-05-01); YTD rev 2272 EBITDA 417; FY rev hat 11943; shares FY2022-24; rev[naive]=3958; sigma additive n=6 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,50.299571236441246,50.299571236441246,W1,full_sample,4,21,44.99140323353902,46.16382875891695,48.12290040591148,52.47624206697101,54.43531371396554,55.60773923934347,3.2271370022998607,,,,,,,,2025-05-01,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2025 guide floor 34.50% (level, 2025-05-01); YTD rev 2272 EBITDA 417; FY rev hat 11957; shares FY2023-25; rev[naive]=3958; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,50.299571236441246,50.299571236441246,W2,full_sample,4,21,44.99140323353902,46.16382875891695,48.12290040591148,52.47624206697101,54.43531371396554,55.60773923934347,3.2271370022998607,,,,,,,,2025-05-01,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2025 guide floor 34.50% (level, 2025-05-01); YTD rev 2272 EBITDA 417; FY rev hat 11957; shares FY2023-25; rev[naive]=3958; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,27.438207049698818,27.438207049698818,W1,PIT,4,22,21.47749539379959,22.794049521508637,24.993953743567427,29.882460355830208,32.082364577888995,33.39891870559804,3.6238553742600494,,,,,,,,2025-08-06,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2025 guide floor 34.50% (level, 2025-08-06); YTD rev 5368 EBITDA 1460; FY rev hat 12302; shares FY2022-24; rev[naive]=2794; sigma additive n=7 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,27.438207049698818,27.438207049698818,W2,PIT,4,22,21.47749539379959,22.794049521508637,24.993953743567427,29.882460355830208,32.082364577888995,33.39891870559804,3.6238553742600494,,,,,,,,2025-08-06,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2025 guide floor 34.50% (level, 2025-08-06); YTD rev 5368 EBITDA 1460; FY rev hat 12302; shares FY2022-24; rev[naive]=2794; sigma additive n=7 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,28.153047156199932,28.153047156199932,W1,full_sample,4,22,22.844879153297704,24.017304678675636,25.976376325670167,30.329717986729698,32.28878963372423,33.46121515910216,3.2271370022998607,,,,,,,,2025-08-06,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2025 guide floor 34.50% (level, 2025-08-06); YTD rev 5368 EBITDA 1460; FY rev hat 12324; shares FY2023-25; rev[naive]=2794; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,28.153047156199932,28.153047156199932,W2,full_sample,4,22,22.844879153297704,24.017304678675636,25.976376325670167,30.329717986729698,32.28878963372423,33.46121515910216,3.2271370022998607,,,,,,,,2025-08-06,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2025 guide floor 34.50% (level, 2025-08-06); YTD rev 5368 EBITDA 1460; FY rev hat 12324; shares FY2023-25; rev[naive]=2794; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,32.106636942928965,32.106636942928965,W1,PIT,4,24,26.481728238050934,27.724112906342114,29.80008321373147,34.41319067212646,36.489160979515816,37.731545647806996,3.4197016760105803,,,,,,,,2026-02-12,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2026 guide point 35.10% (yoy_pts(+0.0) on FY2025 actual 35.10, 2026-02-12); YTD rev 0 EBITDA 0; FY rev hat 13828; shares FY2023-25; rev[naive]=3468; sigma additive n=9 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,32.106636942928965,32.106636942928965,W2,PIT,4,24,26.481728238050934,27.724112906342114,29.80008321373147,34.41319067212646,36.489160979515816,37.731545647806996,3.4197016760105803,,,,,,,,2026-02-12,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2026 guide point 35.10% (yoy_pts(+0.0) on FY2025 actual 35.10, 2026-02-12); YTD rev 0 EBITDA 0; FY rev hat 13828; shares FY2023-25; rev[naive]=3468; sigma additive n=9 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,32.14040170452031,32.14040170452031,W1,full_sample,4,24,26.83223370161808,28.00465922699601,29.963730873990542,34.31707253505007,36.276144182044604,37.448569707422536,3.2271370022998607,,,,,,,,2026-02-12,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2026 guide point 35.10% (yoy_pts(+0.0) on FY2025 actual 35.10, 2026-02-12); YTD rev 0 EBITDA 0; FY rev hat 13843; shares FY2023-25; rev[naive]=3468; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,32.14040170452031,32.14040170452031,W2,full_sample,4,24,26.83223370161808,28.00465922699601,29.963730873990542,34.31707253505007,36.276144182044604,37.448569707422536,3.2271370022998607,,,,,,,,2026-02-12,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2026 guide point 35.10% (yoy_pts(+0.0) on FY2025 actual 35.10, 2026-02-12); YTD rev 0 EBITDA 0; FY rev hat 13843; shares FY2023-25; rev[naive]=3468; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2026Q4,2026-08-06,1,28.80720811540338,28.80720811540338,LIVE,PIT,4,26,23.499040112501152,24.671465637879084,26.630537284873615,30.983878945933146,32.94295059292767,34.115376118305605,3.2271370022998607,,,,,,,,2026-08-06,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2026 guide floor 35.50% (level, 2026-08-06); YTD rev 6286 EBITDA 1780; FY rev hat 14338; shares FY2023-25; rev[naive]=3237; sigma additive n=10 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2026Q4,2026-08-06,1,28.913312891218837,28.913312891218837,LIVE,full_sample,4,26,23.60514488831661,24.77757041369454,26.73664206068907,31.089983721748602,33.04905536874313,34.221480894121065,3.2271370022998607,,,,,,,,2026-08-06,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2026 guide floor 35.50% (level, 2026-08-06); YTD rev 6286 EBITDA 1780; FY rev hat 14372; shares FY2023-25; rev[naive]=3237; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,28.80720811540338,28.80720811540338,LIVE,PIT,4,26,23.499040112501152,24.671465637879084,26.630537284873615,30.983878945933146,32.94295059292767,34.115376118305605,3.2271370022998607,,,,,,,,2026-08-06,guide_implied|adj_ebitda_margin_pct|h1|PIT,"FY2026 guide floor 35.50% (level, 2026-08-06); YTD rev 6286 EBITDA 1780; FY rev hat 14338; shares FY2023-25; rev[naive]=3237; sigma additive n=10 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,28.913312891218837,28.913312891218837,LIVE,full_sample,4,26,23.60514488831661,24.77757041369454,26.73664206068907,31.089983721748602,33.04905536874313,34.221480894121065,3.2271370022998607,,,,,,,,2026-08-06,guide_implied|adj_ebitda_margin_pct|h1|full_sample,"FY2026 guide floor 35.50% (level, 2026-08-06); YTD rev 6286 EBITDA 1780; FY rev hat 14372; shares FY2023-25; rev[naive]=3237; sigma additive n=10 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,59.870263839350244,59.870263839350244,W1,PIT,3,12,54.935702958495824,56.02560914271644,57.846794588762,61.893733089938486,63.71491853598405,64.80482472020466,3.0,,,,,,,,2023-02-14,guide_implied|adj_ebitda_margin_pct|h2|PIT,"FY2023 guide point 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-02-14); YTD rev 0 EBITDA 0; FY rev hat 10399; shares FY2021-22; rev[naive]=3581; sigma additive_fallback n=0 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,48.9103574411756,48.9103574411756,W1,full_sample,4,12,41.483047286812024,43.12353191448649,45.86470979900196,51.95600508334924,54.697182967864705,56.33766759553917,4.515483951072992,,,,,,,,2023-02-14,guide_implied|adj_ebitda_margin_pct|h2|full_sample,"FY2023 guide point 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-02-14); YTD rev 0 EBITDA 0; FY rev hat 10384; shares FY2023-25; rev[naive]=3581; sigma additive n=6 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,27.428501959401604,27.428501959401604,W1,PIT,3,13,22.493941078547188,23.583847262767804,25.40503270881336,29.45197120998985,31.273156656035404,32.36306284025602,3.0,,,,,,,,2023-05-09,guide_implied|adj_ebitda_margin_pct|h2|PIT,"FY2023 guide point 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-05-09); YTD rev 1818 EBITDA 262; FY rev hat 10047; shares FY2021-22; rev[naive]=2291; sigma additive_fallback n=0 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,29.50227180889072,29.50227180889072,W1,full_sample,4,13,22.074961654527144,23.715446282201608,26.45662416671708,32.54791945106436,35.289097335579825,36.92958196325429,4.515483951072992,,,,,,,,2023-05-09,guide_implied|adj_ebitda_margin_pct|h2|full_sample,"FY2023 guide point 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-05-09); YTD rev 1818 EBITDA 262; FY rev hat 10044; shares FY2023-25; rev[naive]=2291; sigma additive n=6 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q3,2024-02-13,2,57.63715008600043,57.63715008600043,W1,PIT,3,16,52.70258920514601,53.79249538936663,55.61368083541219,59.660619336588674,61.481804782634235,62.57171096685485,3.0,,,,,,,,2024-02-13,guide_implied|adj_ebitda_margin_pct|h2|PIT,"FY2024 guide floor 35.00% (level, 2024-02-13); YTD rev 0 EBITDA 0; FY rev hat 11547; shares FY2021-23; rev[naive]=3961; sigma additive_fallback n=2 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q3,2024-02-13,2,57.63715008600043,57.63715008600043,W2,PIT,3,16,52.70258920514601,53.79249538936663,55.61368083541219,59.660619336588674,61.481804782634235,62.57171096685485,3.0,,,,,,,,2024-02-13,guide_implied|adj_ebitda_margin_pct|h2|PIT,"FY2024 guide floor 35.00% (level, 2024-02-13); YTD rev 0 EBITDA 0; FY rev hat 11547; shares FY2021-23; rev[naive]=3961; sigma additive_fallback n=2 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q3,2024-02-13,2,49.779244053273935,49.779244053273935,W1,full_sample,4,16,42.35193389891036,43.99241852658483,46.733596411100294,52.824891695447576,55.56606957996304,57.20655420763751,4.515483951072992,,,,,,,,2024-02-13,guide_implied|adj_ebitda_margin_pct|h2|full_sample,"FY2024 guide floor 35.00% (level, 2024-02-13); YTD rev 0 EBITDA 0; FY rev hat 11546; shares FY2023-25; rev[naive]=3961; sigma additive n=6 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q3,2024-02-13,2,49.779244053273935,49.779244053273935,W2,full_sample,4,16,42.35193389891036,43.99241852658483,46.733596411100294,52.824891695447576,55.56606957996304,57.20655420763751,4.515483951072992,,,,,,,,2024-02-13,guide_implied|adj_ebitda_margin_pct|h2|full_sample,"FY2024 guide floor 35.00% (level, 2024-02-13); YTD rev 0 EBITDA 0; FY rev hat 11546; shares FY2023-25; rev[naive]=3961; sigma additive n=6 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,28.04385642308959,28.04385642308959,W1,PIT,3,17,23.109295542235174,24.19920172645579,26.020387172501344,30.067325673677836,31.88851111972339,32.978417303944006,3.0,,,,,,,,2024-05-08,guide_implied|adj_ebitda_margin_pct|h2|PIT,"FY2024 guide floor 35.00% (level, 2024-05-08); YTD rev 2142 EBITDA 424; FY rev hat 11536; shares FY2021-23; rev[naive]=2613; sigma additive_fallback n=2 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,28.04385642308959,28.04385642308959,W2,PIT,3,17,23.109295542235174,24.19920172645579,26.020387172501344,30.067325673677836,31.88851111972339,32.978417303944006,3.0,,,,,,,,2024-05-08,guide_implied|adj_ebitda_margin_pct|h2|PIT,"FY2024 guide floor 35.00% (level, 2024-05-08); YTD rev 2142 EBITDA 424; FY rev hat 11536; shares FY2021-23; rev[naive]=2613; sigma additive_fallback n=2 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,29.12574463204725,29.12574463204725,W1,full_sample,4,17,21.698434477683676,23.33891910535814,26.080096989873613,32.17139227422089,34.91257015873636,36.553054786410826,4.515483951072992,,,,,,,,2024-05-08,guide_implied|adj_ebitda_margin_pct|h2|full_sample,"FY2024 guide floor 35.00% (level, 2024-05-08); YTD rev 2142 EBITDA 424; FY rev hat 11536; shares FY2023-25; rev[naive]=2613; sigma additive n=6 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,29.12574463204725,29.12574463204725,W2,full_sample,4,17,21.698434477683676,23.33891910535814,26.080096989873613,32.17139227422089,34.91257015873636,36.553054786410826,4.515483951072992,,,,,,,,2024-05-08,guide_implied|adj_ebitda_margin_pct|h2|full_sample,"FY2024 guide floor 35.00% (level, 2024-05-08); YTD rev 2142 EBITDA 424; FY rev hat 11536; shares FY2023-25; rev[naive]=2613; sigma additive n=6 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q3,2025-02-13,2,50.536079937660666,50.536079937660666,W1,PIT,4,20,40.94920406185287,43.06667622537173,46.604879368392496,54.46728050692884,58.0054836499496,60.122955813468465,5.828406685387477,,,,,,,,2025-02-13,guide_implied|adj_ebitda_margin_pct|h2|PIT,"FY2025 guide floor 34.50% (level, 2025-02-13); YTD rev 0 EBITDA 0; FY rev hat 12319; shares FY2022-24; rev[naive]=4173; sigma additive n=4 (PIT)",1.0
