method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines-margin,seasonal_naive,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,15.176246589486508,15.176246589486508,W1,PIT,1,12,-1.6650336137238906,2.0547331267956856,8.270300254128653,22.082192924844364,28.29776005217733,32.017526792696906,10.23877135768219,,,,,,,,2023-02-14,seasonal_naive|adj_ebitda_margin_pct|h0|PIT,y[2022Q1]; sigma additive n=5 (PIT),1.0
baselines-margin,seasonal_naive,capex_musd,2026Q2,2025-11-06,2,13.0,13.0,W2,PIT,1,23,-3.4782190314669497,0.16135767271750756,6.2429307653292065,19.757069234670794,25.838642327282493,29.47821903146695,10.018045837918867,,,,,,,,2025-11-06,seasonal_naive|capex_musd|h2|PIT,y[2025Q2]; sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive,capex_musd,2026Q2,2025-11-06,2,13.0,13.0,W1,full_sample,1,23,-2.420133344293532,0.9857418894399312,6.676810071751348,19.323189928248652,25.014258110560068,28.42013334429353,9.37477541565373,,,,,,,,2025-11-06,seasonal_naive|capex_musd|h2|full_sample,y[2025Q2]; sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive,capex_musd,2026Q2,2025-11-06,2,13.0,13.0,W2,full_sample,1,23,-2.420133344293532,0.9857418894399312,6.676810071751348,19.323189928248652,25.014258110560068,28.42013334429353,9.37477541565373,,,,,,,,2025-11-06,seasonal_naive|capex_musd|h2|full_sample,y[2025Q2]; sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive,capex_musd,2027Q1,2026-08-06,2,4.0,4.0,LIVE,PIT,1,26,-1.2537998985832983,-0.09338276352667307,1.8456233897581966,6.154376610241803,8.093382763526673,9.2537998985833,3.194083541841076,,,,,,,,2026-08-06,seasonal_naive|capex_musd|h2|PIT,y[2026Q1]; sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive,capex_musd,2027Q1,2026-08-06,2,4.0,4.0,LIVE,full_sample,1,26,-0.7446564136287792,0.3033051967507481,2.0544030990004147,5.945596900999585,7.696694803249252,8.744656413628778,2.8845462817396093,,,,,,,,2026-08-06,seasonal_naive|capex_musd|h2|full_sample,y[2026Q1]; sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive,capex_musd,2027Q1,2026-09-11,2,4.0,4.0,LIVE,PIT,1,26,-1.2537998985832983,-0.09338276352667307,1.8456233897581966,6.154376610241803,8.093382763526673,9.2537998985833,3.194083541841076,,,,,,,,2026-08-06,seasonal_naive|capex_musd|h2|PIT,y[2026Q1]; sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive,capex_musd,2027Q1,2026-09-11,2,4.0,4.0,LIVE,full_sample,1,26,-0.7446564136287792,0.3033051967507481,2.0544030990004147,5.945596900999585,7.696694803249252,8.744656413628778,2.8845462817396093,,,,,,,,2026-08-06,seasonal_naive|capex_musd|h2|full_sample,y[2026Q1]; sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive,capex_musd,2027Q2,2026-08-06,3,17.0,17.0,LIVE,PIT,0,26,12.065439119145584,13.155345303366198,14.976530749411754,19.023469250588246,20.8446546966338,21.934560880854416,3.0,,,,,,,,2026-08-06,seasonal_naive|capex_musd|h3|PIT,y[2026Q2]; sigma additive_fallback n=0 (PIT),1.0
baselines-margin,seasonal_naive,capex_musd,2027Q2,2026-08-06,3,17.0,17.0,LIVE,full_sample,0,26,12.065439119145584,13.155345303366198,14.976530749411754,19.023469250588246,20.8446546966338,21.934560880854416,3.0,,,,,,,,2026-08-06,seasonal_naive|capex_musd|h3|full_sample,y[2026Q2]; sigma additive_fallback n=0 (full_sample),1.0
baselines-margin,seasonal_naive,capex_musd,2027Q2,2026-09-11,3,17.0,17.0,LIVE,PIT,0,26,12.065439119145584,13.155345303366198,14.976530749411754,19.023469250588246,20.8446546966338,21.934560880854416,3.0,,,,,,,,2026-08-06,seasonal_naive|capex_musd|h3|PIT,y[2026Q2]; sigma additive_fallback n=0 (PIT),1.0
baselines-margin,seasonal_naive,capex_musd,2027Q2,2026-09-11,3,17.0,17.0,LIVE,full_sample,0,26,12.065439119145584,13.155345303366198,14.976530749411754,19.023469250588246,20.8446546966338,21.934560880854416,3.0,,,,,,,,2026-08-06,seasonal_naive|capex_musd|h3|full_sample,y[2026Q2]; sigma additive_fallback n=0 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2023Q1,2023-02-14,0,1202.0,1202.0,W1,PIT,1,12,723.4482520951716,829.1469195358186,1005.7647583885902,1398.23524161141,1574.8530804641814,1680.5517479048285,290.9388045620591,,,,,,,,2023-02-14,seasonal_naive|cfo_musd|h0|PIT,y[2022Q1]; sigma additive n=5 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2023Q1,2023-02-14,0,1202.0,1202.0,W1,full_sample,1,12,738.8754840037545,841.1667083367875,1012.0908591587374,1391.9091408412626,1562.8332916632125,1665.1245159962455,281.5597135257488,,,,,,,,2023-02-14,seasonal_naive|cfo_musd|h0|full_sample,y[2022Q1]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2023Q2,2023-05-09,0,801.0,801.0,W1,PIT,1,13,372.3887016385739,467.0569235919039,625.243371673858,976.756628326142,1134.9430764080962,1229.6112983614262,260.5771670734027,,,,,,,,2023-05-09,seasonal_naive|cfo_musd|h0|PIT,y[2022Q2]; sigma additive n=6 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2023Q2,2023-05-09,0,801.0,801.0,W1,full_sample,1,13,337.8754840037546,440.16670833678745,611.0908591587374,990.9091408412626,1161.8332916632125,1264.1245159962455,281.5597135257488,,,,,,,,2023-05-09,seasonal_naive|cfo_musd|h0|full_sample,y[2022Q2]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2023Q3,2023-08-03,0,964.0,964.0,W1,PIT,1,14,543.154120331182,636.1071789578269,791.4276643235648,1136.5723356764352,1291.8928210421732,1384.845879668818,255.85612772657626,,,,,,,,2023-08-03,seasonal_naive|cfo_musd|h0|PIT,y[2022Q3]; sigma additive n=7 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2023Q3,2023-08-03,0,964.0,964.0,W1,full_sample,1,14,500.8754840037546,603.1667083367875,774.0908591587374,1153.9091408412626,1324.8332916632125,1427.1245159962455,281.5597135257488,,,,,,,,2023-08-03,seasonal_naive|cfo_musd|h0|full_sample,y[2022Q3]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2023Q4,2023-11-01,0,463.0,463.0,W1,PIT,1,15,72.70221359781067,158.90805467636017,302.9542353562485,623.0457646437515,767.0919453236398,853.2977864021893,237.2842057232514,,,,,,,,2023-11-01,seasonal_naive|cfo_musd|h0|PIT,y[2022Q4]; sigma additive n=8 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2023Q4,2023-11-01,0,463.0,463.0,W1,full_sample,1,15,-0.12451599624540677,102.16670833678745,273.0908591587374,652.9091408412626,823.8332916632125,926.1245159962455,281.5597135257488,,,,,,,,2023-11-01,seasonal_naive|cfo_musd|h0|full_sample,y[2022Q4]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q1,2024-02-13,0,1587.0,1587.0,W1,PIT,1,16,1046.6295081285607,1165.982203349344,1365.4153239512211,1808.5846760487789,2008.017796650656,2127.3704918714393,328.52193229676465,,,,,,,,2024-02-13,seasonal_naive|cfo_musd|h0|PIT,y[2023Q1]; sigma additive n=9 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q1,2024-02-13,0,1587.0,1587.0,W2,PIT,1,16,1046.6295081285607,1165.982203349344,1365.4153239512211,1808.5846760487789,2008.017796650656,2127.3704918714393,328.52193229676465,,,,,,,,2024-02-13,seasonal_naive|cfo_musd|h0|PIT,y[2023Q1]; sigma additive n=9 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q1,2024-02-13,0,1587.0,1587.0,W1,full_sample,1,16,1123.8754840037545,1226.1667083367875,1397.0908591587374,1776.9091408412626,1947.8332916632125,2050.1245159962455,281.5597135257488,,,,,,,,2024-02-13,seasonal_naive|cfo_musd|h0|full_sample,y[2023Q1]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q1,2024-02-13,0,1587.0,1587.0,W2,full_sample,1,16,1123.8754840037545,1226.1667083367875,1397.0908591587374,1776.9091408412626,1947.8332916632125,2050.1245159962455,281.5597135257488,,,,,,,,2024-02-13,seasonal_naive|cfo_musd|h0|full_sample,y[2023Q1]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q2,2024-05-08,0,909.0,909.0,W1,PIT,1,17,397.3812136744879,510.3834630424338,699.205267064473,1118.794732935527,1307.6165369575663,1420.618786325512,311.0421364810027,,,,,,,,2024-05-08,seasonal_naive|cfo_musd|h0|PIT,y[2023Q2]; sigma additive n=10 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q2,2024-05-08,0,909.0,909.0,W2,PIT,1,17,397.3812136744879,510.3834630424338,699.205267064473,1118.794732935527,1307.6165369575663,1420.618786325512,311.0421364810027,,,,,,,,2024-05-08,seasonal_naive|cfo_musd|h0|PIT,y[2023Q2]; sigma additive n=10 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q2,2024-05-08,0,909.0,909.0,W1,full_sample,1,17,445.8754840037546,548.1667083367875,719.0908591587374,1098.9091408412626,1269.8332916632125,1372.1245159962455,281.5597135257488,,,,,,,,2024-05-08,seasonal_naive|cfo_musd|h0|full_sample,y[2023Q2]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q2,2024-05-08,0,909.0,909.0,W2,full_sample,1,17,445.8754840037546,548.1667083367875,719.0908591587374,1098.9091408412626,1269.8332916632125,1372.1245159962455,281.5597135257488,,,,,,,,2024-05-08,seasonal_naive|cfo_musd|h0|full_sample,y[2023Q2]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q3,2024-08-06,0,1325.0,1325.0,W1,PIT,1,18,836.417989023665,944.3320604313418,1124.6517421769045,1525.3482578230955,1705.6679395686583,1813.582010976335,297.03677152225384,,,,,,,,2024-08-06,seasonal_naive|cfo_musd|h0|PIT,y[2023Q3]; sigma additive n=11 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q3,2024-08-06,0,1325.0,1325.0,W2,PIT,1,18,836.417989023665,944.3320604313418,1124.6517421769045,1525.3482578230955,1705.6679395686583,1813.582010976335,297.03677152225384,,,,,,,,2024-08-06,seasonal_naive|cfo_musd|h0|PIT,y[2023Q3]; sigma additive n=11 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q3,2024-08-06,0,1325.0,1325.0,W1,full_sample,1,18,861.8754840037545,964.1667083367875,1135.0908591587374,1514.9091408412626,1685.8332916632125,1788.1245159962455,281.5597135257488,,,,,,,,2024-08-06,seasonal_naive|cfo_musd|h0|full_sample,y[2023Q3]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q3,2024-08-06,0,1325.0,1325.0,W2,full_sample,1,18,861.8754840037545,964.1667083367875,1135.0908591587374,1514.9091408412626,1685.8332916632125,1788.1245159962455,281.5597135257488,,,,,,,,2024-08-06,seasonal_naive|cfo_musd|h0|full_sample,y[2023Q3]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q4,2024-11-07,0,63.0,63.0,W1,PIT,1,19,-458.0593086994934,-342.9719125543345,-150.6659196924597,276.66591969245974,468.9719125543345,584.0593086994934,316.78156655508053,,,,,,,,2024-11-07,seasonal_naive|cfo_musd|h0|PIT,y[2023Q4]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q4,2024-11-07,0,63.0,63.0,W2,PIT,1,19,-458.0593086994934,-342.9719125543345,-150.6659196924597,276.66591969245974,468.9719125543345,584.0593086994934,316.78156655508053,,,,,,,,2024-11-07,seasonal_naive|cfo_musd|h0|PIT,y[2023Q4]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q4,2024-11-07,0,63.0,63.0,W1,full_sample,1,19,-400.1245159962454,-297.83329166321255,-126.90914084126263,252.90914084126263,423.83329166321255,526.1245159962455,281.5597135257488,,,,,,,,2024-11-07,seasonal_naive|cfo_musd|h0|full_sample,y[2023Q4]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q4,2024-11-07,0,63.0,63.0,W2,full_sample,1,19,-400.1245159962454,-297.83329166321255,-126.90914084126263,252.90914084126263,423.83329166321255,526.1245159962455,281.5597135257488,,,,,,,,2024-11-07,seasonal_naive|cfo_musd|h0|full_sample,y[2023Q4]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q1,2025-02-13,0,1923.0,1923.0,W1,PIT,1,20,1440.2727634512357,1546.8936792955503,1725.0525547941495,2120.9474452058503,2299.1063207044494,2405.7272365487643,293.47732140970993,,,,,,,,2025-02-13,seasonal_naive|cfo_musd|h0|PIT,y[2024Q1]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q1,2025-02-13,0,1923.0,1923.0,W2,PIT,1,20,1440.2727634512357,1546.8936792955503,1725.0525547941495,2120.9474452058503,2299.1063207044494,2405.7272365487643,293.47732140970993,,,,,,,,2025-02-13,seasonal_naive|cfo_musd|h0|PIT,y[2024Q1]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q1,2025-02-13,0,1923.0,1923.0,W1,full_sample,1,20,1459.8754840037545,1562.1667083367875,1733.0908591587374,2112.909140841263,2283.8332916632125,2386.1245159962455,281.5597135257488,,,,,,,,2025-02-13,seasonal_naive|cfo_musd|h0|full_sample,y[2024Q1]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q1,2025-02-13,0,1923.0,1923.0,W2,full_sample,1,20,1459.8754840037545,1562.1667083367875,1733.0908591587374,2112.909140841263,2283.8332916632125,2386.1245159962455,281.5597135257488,,,,,,,,2025-02-13,seasonal_naive|cfo_musd|h0|full_sample,y[2024Q1]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q2,2025-05-01,0,1051.0,1051.0,W1,PIT,1,21,598.0612776845612,698.1027456984493,865.2676523534299,1236.7323476465701,1403.8972543015507,1503.9387223154388,275.3671906690587,,,,,,,,2025-05-01,seasonal_naive|cfo_musd|h0|PIT,y[2024Q2]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q2,2025-05-01,0,1051.0,1051.0,W2,PIT,1,21,598.0612776845612,698.1027456984493,865.2676523534299,1236.7323476465701,1403.8972543015507,1503.9387223154388,275.3671906690587,,,,,,,,2025-05-01,seasonal_naive|cfo_musd|h0|PIT,y[2024Q2]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q2,2025-05-01,0,1051.0,1051.0,W1,full_sample,1,21,587.8754840037545,690.1667083367875,861.0908591587374,1240.9091408412626,1411.8332916632125,1514.1245159962455,281.5597135257488,,,,,,,,2025-05-01,seasonal_naive|cfo_musd|h0|full_sample,y[2024Q2]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q2,2025-05-01,0,1051.0,1051.0,W2,full_sample,1,21,587.8754840037545,690.1667083367875,861.0908591587374,1240.9091408412626,1411.8332916632125,1514.1245159962455,281.5597135257488,,,,,,,,2025-05-01,seasonal_naive|cfo_musd|h0|full_sample,y[2024Q2]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q3,2025-08-06,0,1078.0,1078.0,W1,PIT,1,22,617.9213301574807,719.5398124493704,889.3398408174701,1266.66015918253,1436.4601875506296,1538.0786698425193,279.70797054763887,,,,,,,,2025-08-06,seasonal_naive|cfo_musd|h0|PIT,y[2024Q3]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q3,2025-08-06,0,1078.0,1078.0,W2,PIT,1,22,617.9213301574807,719.5398124493704,889.3398408174701,1266.66015918253,1436.4601875506296,1538.0786698425193,279.70797054763887,,,,,,,,2025-08-06,seasonal_naive|cfo_musd|h0|PIT,y[2024Q3]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q3,2025-08-06,0,1078.0,1078.0,W1,full_sample,1,22,614.8754840037545,717.1667083367875,888.0908591587374,1267.9091408412626,1438.8332916632125,1541.1245159962455,281.5597135257488,,,,,,,,2025-08-06,seasonal_naive|cfo_musd|h0|full_sample,y[2024Q3]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q3,2025-08-06,0,1078.0,1078.0,W2,full_sample,1,22,614.8754840037545,717.1667083367875,888.0908591587374,1267.9091408412626,1438.8332916632125,1541.1245159962455,281.5597135257488,,,,,,,,2025-08-06,seasonal_naive|cfo_musd|h0|full_sample,y[2024Q3]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q4,2025-11-06,0,466.0,466.0,W1,PIT,1,23,26.104475978973767,123.26506708682308,285.6161547461086,646.3838452538914,808.7349329131769,905.8955240210262,267.43748915599065,,,,,,,,2025-11-06,seasonal_naive|cfo_musd|h0|PIT,y[2024Q4]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q4,2025-11-06,0,466.0,466.0,W2,PIT,1,23,26.104475978973767,123.26506708682308,285.6161547461086,646.3838452538914,808.7349329131769,905.8955240210262,267.43748915599065,,,,,,,,2025-11-06,seasonal_naive|cfo_musd|h0|PIT,y[2024Q4]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q4,2025-11-06,0,466.0,466.0,W1,full_sample,1,23,2.8754840037545932,105.16670833678745,276.0908591587374,655.9091408412626,826.8332916632125,929.1245159962455,281.5597135257488,,,,,,,,2025-11-06,seasonal_naive|cfo_musd|h0|full_sample,y[2024Q4]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2025Q4,2025-11-06,0,466.0,466.0,W2,full_sample,1,23,2.8754840037545932,105.16670833678745,276.0908591587374,655.9091408412626,826.8332916632125,929.1245159962455,281.5597135257488,,,,,,,,2025-11-06,seasonal_naive|cfo_musd|h0|full_sample,y[2024Q4]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2026Q1,2026-02-12,0,1789.0,1789.0,W1,PIT,1,24,1348.732323148121,1445.975112384966,1608.4635495137622,1969.5364504862378,2132.024887615034,2229.267676851879,267.66374201202296,,,,,,,,2026-02-12,seasonal_naive|cfo_musd|h0|PIT,y[2025Q1]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2026Q1,2026-02-12,0,1789.0,1789.0,W2,PIT,1,24,1348.732323148121,1445.975112384966,1608.4635495137622,1969.5364504862378,2132.024887615034,2229.267676851879,267.66374201202296,,,,,,,,2026-02-12,seasonal_naive|cfo_musd|h0|PIT,y[2025Q1]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2026Q1,2026-02-12,0,1789.0,1789.0,W1,full_sample,1,24,1325.8754840037545,1428.1667083367875,1599.0908591587374,1978.9091408412626,2149.8332916632125,2252.1245159962455,281.5597135257488,,,,,,,,2026-02-12,seasonal_naive|cfo_musd|h0|full_sample,y[2025Q1]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2026Q1,2026-02-12,0,1789.0,1789.0,W2,full_sample,1,24,1325.8754840037545,1428.1667083367875,1599.0908591587374,1978.9091408412626,2149.8332916632125,2252.1245159962455,281.5597135257488,,,,,,,,2026-02-12,seasonal_naive|cfo_musd|h0|full_sample,y[2025Q1]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2026Q2,2026-05-07,0,975.0,975.0,W1,PIT,1,25,553.3719740858094,646.4977868947169,802.1069369244735,1147.8930630755265,1303.502213105283,1396.6280259141906,256.3316388800046,,,,,,,,2026-05-07,seasonal_naive|cfo_musd|h0|PIT,y[2025Q2]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2026Q2,2026-05-07,0,975.0,975.0,W2,PIT,1,25,553.3719740858094,646.4977868947169,802.1069369244735,1147.8930630755265,1303.502213105283,1396.6280259141906,256.3316388800046,,,,,,,,2026-05-07,seasonal_naive|cfo_musd|h0|PIT,y[2025Q2]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2026Q2,2026-05-07,0,975.0,975.0,W1,full_sample,1,25,511.8754840037546,614.1667083367875,785.0908591587374,1164.9091408412626,1335.8332916632125,1438.1245159962455,281.5597135257488,,,,,,,,2026-05-07,seasonal_naive|cfo_musd|h0|full_sample,y[2025Q2]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2026Q2,2026-05-07,0,975.0,975.0,W2,full_sample,1,25,511.8754840037546,614.1667083367875,785.0908591587374,1164.9091408412626,1335.8332916632125,1438.1245159962455,281.5597135257488,,,,,,,,2026-05-07,seasonal_naive|cfo_musd|h0|full_sample,y[2025Q2]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2026Q3,2026-08-06,0,1356.0,1356.0,LIVE,PIT,1,26,920.2938524108577,1016.5291276919525,1177.3340531759254,1534.6659468240746,1695.4708723080475,1791.7061475891423,264.8905291327767,,,,,,,,2026-08-06,seasonal_naive|cfo_musd|h0|PIT,y[2025Q3]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2026Q3,2026-08-06,0,1356.0,1356.0,LIVE,full_sample,1,26,892.8754840037545,995.1667083367875,1166.0908591587374,1545.9091408412626,1716.8332916632125,1819.1245159962455,281.5597135257488,,,,,,,,2026-08-06,seasonal_naive|cfo_musd|h0|full_sample,y[2025Q3]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2026Q3,2026-09-11,0,1356.0,1356.0,LIVE,PIT,1,26,920.2938524108577,1016.5291276919525,1177.3340531759254,1534.6659468240746,1695.4708723080475,1791.7061475891423,264.8905291327767,,,,,,,,2026-08-06,seasonal_naive|cfo_musd|h0|PIT,y[2025Q3]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2026Q3,2026-09-11,0,1356.0,1356.0,LIVE,full_sample,1,26,892.8754840037545,995.1667083367875,1166.0908591587374,1545.9091408412626,1716.8332916632125,1819.1245159962455,281.5597135257488,,,,,,,,2026-08-06,seasonal_naive|cfo_musd|h0|full_sample,y[2025Q3]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2023Q2,2023-02-14,1,801.0,801.0,W1,PIT,1,12,190.58290019752272,325.40692772346074,550.691966254614,1051.308033745386,1276.5930722765393,1411.4170998024772,371.10724614068425,,,,,,,,2023-02-14,seasonal_naive|cfo_musd|h1|PIT,y[2022Q2]; sigma relative n=4 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2023Q2,2023-02-14,1,801.0,801.0,W1,full_sample,1,12,-1202.6245891252313,-760.0800784238126,-20.607604751127695,1622.6076047511276,2362.080078423812,2804.6245891252315,1218.1172575450958,,,,,,,,2023-02-14,seasonal_naive|cfo_musd|h1|full_sample,y[2022Q2]; sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2023Q3,2023-05-09,1,964.0,964.0,W1,PIT,1,13,314.71232116948227,458.1217700712655,697.752671286957,1230.2473287130429,1469.8782299287345,1613.2876788305177,394.73888022114784,,,,,,,,2023-05-09,seasonal_naive|cfo_musd|h1|PIT,y[2022Q3]; sigma relative n=5 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2023Q3,2023-05-09,1,964.0,964.0,W1,full_sample,1,13,-1447.3534380982808,-914.7530531842139,-24.801162272268535,1952.8011622722684,2842.7530531842135,3375.353438098281,1465.998796845783,,,,,,,,2023-05-09,seasonal_naive|cfo_musd|h1|full_sample,y[2022Q3]; sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2023Q4,2023-08-03,1,463.0,463.0,W1,PIT,1,14,165.61770503249375,231.30111844833615,341.0552223256954,584.9447776743045,694.6988815516639,760.3822949675063,180.79559791509635,,,,,,,,2023-08-03,seasonal_naive|cfo_musd|h1|PIT,y[2022Q4]; sigma relative n=6 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2023Q4,2023-08-03,1,463.0,463.0,W1,full_sample,1,14,-695.1500434019752,-439.34716143598655,-11.911761547780428,937.9117615477803,1365.3471614359864,1621.1500434019752,704.1052312651427,,,,,,,,2023-08-03,seasonal_naive|cfo_musd|h1|full_sample,y[2022Q4]; sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q1,2023-11-01,1,1587.0,1587.0,W1,PIT,1,15,655.7834738301481,861.4631027225215,1205.1447444178586,1968.8552555821414,2312.5368972774786,2518.216526169852,566.1394490741062,,,,,,,,2023-11-01,seasonal_naive|cfo_musd|h1|PIT,y[2023Q1]; sigma relative n=7 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q1,2023-11-01,1,1587.0,1587.0,W1,full_sample,1,15,-2382.7281185290162,-1505.926447513846,-40.82929930092341,3214.829299300923,4679.926447513845,5556.728118529017,2413.4233304919685,,,,,,,,2023-11-01,seasonal_naive|cfo_musd|h1|full_sample,y[2023Q1]; sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q2,2024-02-13,1,909.0,909.0,W1,PIT,1,16,75.61515649439536,259.6865088809151,567.2616679667146,1250.7383320332854,1558.313491119085,1742.3848435056045,506.6620092209529,,,,,,,,2024-02-13,seasonal_naive|cfo_musd|h1|PIT,y[2023Q2]; sigma relative n=8 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q2,2024-02-13,1,909.0,909.0,W2,PIT,1,16,75.61515649439536,259.6865088809151,567.2616679667146,1250.7383320332854,1558.313491119085,1742.3848435056045,506.6620092209529,,,,,,,,2024-02-13,seasonal_naive|cfo_musd|h1|PIT,y[2023Q2]; sigma relative n=8 (PIT),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q2,2024-02-13,1,909.0,909.0,W1,full_sample,1,16,-1364.7762191196446,-862.5627856270232,-23.386158200717944,1841.3861582007178,2680.562785627023,3182.7762191196443,1382.3577866522996,,,,,,,,2024-02-13,seasonal_naive|cfo_musd|h1|full_sample,y[2023Q2]; sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive,cfo_musd,2024Q2,2024-02-13,1,909.0,909.0,W2,full_sample,1,16,-1364.7762191196446,-862.5627856270232,-23.386158200717944,1841.3861582007178,2680.562785627023,3182.7762191196443,1382.3577866522996,,,,,,,,2024-02-13,seasonal_naive|cfo_musd|h1|full_sample,y[2023Q2]; sigma relative n=18 (full_sample),1.0
