market,date_a,date_b,segment,weight,n_matched,share_unchanged,excess_share_12_20,baseline_share_12_20,mean_jump_pp,theta,share_gt_10,share_lt_m10
los-angeles,2026-07-12,2026-08-10,all,nights,17837,0.16746089589056457,0.000205932049520685,0.1120645308954259,12.500000000000044,0.9057971014492785,0.18736334585412345,0.19111958288949935
los-angeles,2026-07-12,2026-08-10,entire,count,13519,0.14231821880316592,0.0005816178158720436,0.1111655314915436,11.500000000000043,0.8333333333333364,0.19550262593387085,0.21562245728234336
los-angeles,2026-07-12,2026-08-10,entire,nights,13519,0.14231821880316592,0.0,0.1145041784394233,,,0.19550262593387085,0.21562245728234336
melbourne,2026-06-16,2026-07-15,all,count,17002,0.23203152570285848,0.002526724975704567,0.09096209912536445,11.500000000000043,0.8333333333333364,0.16750970474061874,0.1331608046112222
melbourne,2026-06-16,2026-07-15,all,nights,17002,0.23203152570285848,0.0031596858206731936,0.11181785728865291,11.500000000000043,0.8333333333333364,0.16750970474061874,0.1331608046112222
melbourne,2026-06-16,2026-07-15,entire,count,12897,0.19678995115143055,0.003719507286047821,0.099122453908703,11.500000000000043,0.8333333333333364,0.18942389703031712,0.15321392571915948
melbourne,2026-06-16,2026-07-15,entire,nights,12897,0.19678995115143055,0.003988263507289648,0.11147087316964711,11.500000000000043,0.8333333333333364,0.18942389703031712,0.15321392571915948
melbourne,2026-07-15,2026-08-15,all,count,16770,0.22301729278473464,0.0023822748873665385,0.10148120718385484,12.103626943005226,0.8770744161597989,0.17841383422778773,0.1490757304710793
melbourne,2026-07-15,2026-08-15,all,nights,16770,0.22301729278473464,0.0020145914533762957,0.12071798182048431,12.178758512310154,0.8825187327760979,0.17841383422778773,0.1490757304710793
melbourne,2026-07-15,2026-08-15,entire,count,12753,0.19893358425468516,0.004796867351933432,0.10726872246696034,12.008503401360588,0.8701814058956948,0.19650278365874696,0.16654904728299225
melbourne,2026-07-15,2026-08-15,entire,nights,12753,0.19893358425468516,0.0030360607092328865,0.12064207771668427,12.087476979742219,0.8759041289668273,0.19650278365874696,0.16654904728299225
mexico-city,2026-03-30,2026-04-29,all,count,20111,0.27785788871761724,0.0019421574836394333,0.07333755541481951,12.608695652173957,0.91367359798362,0.15126050420168066,0.21803987867336283
mexico-city,2026-03-30,2026-04-29,all,nights,20111,0.27785788871761724,0.0009592717078776325,0.08078595710607447,12.77579695657008,0.925782388157252,0.15126050420168066,0.21803987867336283
mexico-city,2026-03-30,2026-04-29,entire,count,14488,0.2194229707344009,0.000257694006773671,0.07918568693859519,13.500000000000046,0.9782608695652206,0.15778575372722253,0.2434428492545555
mexico-city,2026-03-30,2026-04-29,entire,nights,14488,0.2194229707344009,0.0011264399741219581,0.08295531295832756,12.08509742602843,0.8757316975382919,0.15778575372722253,0.2434428492545555
mexico-city,2026-04-29,2026-05-29,all,count,22025,0.23577752553916004,0.0008754415604361847,0.10132084165258794,11.500000000000043,0.8333333333333364,0.2942565266742338,0.18124858115777526
mexico-city,2026-04-29,2026-05-29,all,nights,22025,0.23577752553916004,0.0005013988812199046,0.11890382075693905,11.611771058315378,0.8414326853851724,0.2942565266742338,0.18124858115777526
mexico-city,2026-04-29,2026-05-29,entire,count,15602,0.18382258684784003,5.883650805324788e-05,0.10828859307200117,12.000000000000046,0.8695652173913075,0.3181643379053967,0.19548775797974619
mexico-city,2026-04-29,2026-05-29,entire,nights,15602,0.18382258684784003,0.0019488510929605084,0.11840345743951836,12.143356895556883,0.8799533982287595,0.3181643379053967,0.19548775797974619
mexico-city,2026-05-29,2026-06-15,all,count,26181,0.21282609525992133,0.0031623740201567707,0.1088868980963046,14.399433427762084,1.0434372049102958,0.37305679691379245,0.1818112371567167
mexico-city,2026-05-29,2026-06-15,all,nights,26181,0.21282609525992133,0.004940650825005515,0.13469384650104854,15.9626360090331,1.1567127542777607,0.37305679691379245,0.1818112371567167
mexico-city,2026-05-29,2026-06-15,entire,count,17626,0.1699761715647339,0.006248329323710241,0.11529671210906174,14.778074866310206,1.0708749903123338,0.3943606036536934,0.19601724724838307
mexico-city,2026-05-29,2026-06-15,entire,nights,17626,0.1699761715647339,0.006445833704619109,0.13626558646514278,16.11892981872614,1.1680383926613145,0.3943606036536934,0.19601724724838307
mexico-city,2026-06-15,2026-07-14,all,count,27269,0.12413363159631817,0.003790710090763483,0.05353710624666311,12.260563380281736,0.888446621759546,0.09428288532766145,0.4445707580035938
mexico-city,2026-06-15,2026-07-14,all,nights,27269,0.12413363159631817,0.005521917178555011,0.05850695750282062,13.06328275757695,0.9466146925780398,0.09428288532766145,0.4445707580035938
mexico-city,2026-06-15,2026-07-14,entire,count,18281,0.09332093430337508,0.002944553251840347,0.05780374147362734,13.061926605504635,0.9465164206887415,0.10163557792243312,0.48274164433017885
mexico-city,2026-06-15,2026-07-14,entire,nights,18281,0.09332093430337508,0.003414804440135912,0.06325900190128611,13.97108178559796,1.0123972308404319,0.10163557792243312,0.48274164433017885
mexico-city,2026-07-14,2026-08-30,all,count,26023,0.1418360680936095,0.0048370397979045,0.10682072307118898,11.785958904109632,0.8540549930514225,0.24144026438150867,0.1864120201360335
mexico-city,2026-07-14,2026-08-30,all,nights,26023,0.1418360680936095,0.006342444974720008,0.11565282482020489,11.739215799921798,0.850667811588536,0.24144026438150867,0.1864120201360335
mexico-city,2026-07-14,2026-08-30,entire,count,17407,0.11472396162463377,0.004580914934781254,0.1107657741995881,11.777929155313396,0.8534731271966228,0.2552995921181134,0.20468776928821739
mexico-city,2026-07-14,2026-08-30,entire,nights,17407,0.11472396162463377,0.00719943200418344,0.11470976762095876,11.979744891933432,0.8680974559372051,0.2552995921181134,0.20468776928821739
mid-north-coast,2026-06-19,2026-07-16,all,count,4357,0.3488638971769566,0.002599814298978645,0.08105849582172701,12.500000000000044,0.9057971014492785,0.1301354142758779,0.07137938948817994
mid-north-coast,2026-06-19,2026-07-16,all,nights,4357,0.3488638971769566,0.0005173115940167962,0.10596082373616375,12.500000000000044,0.9057971014492785,0.1301354142758779,0.07137938948817994
mid-north-coast,2026-06-19,2026-07-16,entire,count,4089,0.34825140621178774,0.001138613861386139,0.08108910891089108,12.500000000000044,0.9057971014492785,0.1252139887503057,0.07361213010516018
mid-north-coast,2026-06-19,2026-07-16,entire,nights,4089,0.34825140621178774,0.0,0.10492113539895633,,,0.1252139887503057,0.07361213010516018
mid-north-coast,2026-07-16,2026-08-18,all,count,4337,0.34862808392898315,0.002333722287047841,0.07771295215869312,11.500000000000043,0.8333333333333364,0.10629467373760663,0.1295826608254554
mid-north-coast,2026-07-16,2026-08-18,all,nights,4337,0.34862808392898315,0.0016533643659358641,0.09439985947500741,11.500000000000044,0.8333333333333365,0.10629467373760663,0.1295826608254554
mid-north-coast,2026-07-16,2026-08-18,entire,count,4072,0.3479862475442043,0.002934593384730166,0.07878637154936584,11.500000000000043,0.8333333333333364,0.10952848722986247,0.1299115913555992
mid-north-coast,2026-07-16,2026-08-18,entire,nights,4072,0.3479862475442043,0.002230322066476021,0.09658829872017251,11.500000000000044,0.8333333333333365,0.10952848722986247,0.1299115913555992
mornington-peninsula,2026-06-22,2026-07-19,all,count,3792,0.38897679324894513,0.008748999733262203,0.040330754867964794,12.317073170731751,0.8925415341109965,0.08175105485232068,0.07674050632911393
mornington-peninsula,2026-06-22,2026-07-19,all,nights,3792,0.38897679324894513,0.0051422282506383725,0.057080036878460375,17.70050689946499,1.282645427497463,0.08175105485232068,0.07674050632911393
mornington-peninsula,2026-06-22,2026-07-19,entire,count,3704,0.38957883369330454,0.008604206500956023,0.04056268779022125,11.976190476190519,0.867839889579023,0.08153347732181425,0.07640388768898489
mornington-peninsula,2026-06-22,2026-07-19,entire,nights,3704,0.38957883369330454,0.004082046814597761,0.058050002227380944,17.044561658785064,1.235113163680077,0.08153347732181425,0.07640388768898489
mornington-peninsula,2026-07-19,2026-08-26,all,count,3734,0.2726298875200857,0.003636363636363635,0.12049586776859506,11.66666666666671,0.8454106280193269,0.2147830744509909,0.061596143545795394
mornington-peninsula,2026-07-19,2026-08-26,all,nights,3734,0.2726298875200857,0.006724011694799599,0.12520109775716853,15.040000000000047,1.0898550724637714,0.2147830744509909,0.061596143545795394
mornington-peninsula,2026-07-19,2026-08-26,entire,count,3645,0.2718792866941015,0.004123129059587685,0.1199661112680034,11.69178082191785,0.8472304943418731,0.21646090534979423,0.062002743484224965
mornington-peninsula,2026-07-19,2026-08-26,entire,nights,3645,0.2718792866941015,0.007951193829198854,0.12461368597001497,15.516972034715574,1.1244182633851865,0.21646090534979423,0.062002743484224965
nashville,2026-04-25,2026-05-26,all,count,5500,0.21836363636363637,0.0032264489145588503,0.11149173471420037,14.746913580246959,1.068616926104852,0.26181818181818184,0.19418181818181818
nashville,2026-04-25,2026-05-26,all,nights,5500,0.21836363636363637,0.0011212137757379756,0.12110554054965489,14.18461758808369,1.0278708397162093,0.26181818181818184,0.19418181818181818
nashville,2026-04-25,2026-05-26,entire,count,5214,0.21825853471423093,0.002517834662190516,0.11141418380193034,13.500000000000046,0.9782608695652206,0.26524741081703107,0.18872266973532797
nashville,2026-04-25,2026-05-26,entire,nights,5214,0.21825853471423093,0.0015678429365651684,0.11976950914353506,14.5852055955914,1.0568989562022753,0.26524741081703107,0.18872266973532797
nashville,2026-05-26,2026-06-26,all,count,7686,0.20504813947436898,0.009600229259206195,0.09104456225820318,12.273134328358253,0.8893575600259602,0.22118136872235233,0.24681238615664844
nashville,2026-05-26,2026-06-26,all,nights,7686,0.20504813947436898,0.007836209775746134,0.10389838760950132,12.062596282222493,0.8741011798711951,0.22118136872235233,0.24681238615664844
nashville,2026-05-26,2026-06-26,entire,count,7123,0.20496981608872666,0.010336315951866706,0.09191607528540575,12.389552238806013,0.8977936404931893,0.21788572230801628,0.24498104731152603
nashville,2026-05-26,2026-06-26,entire,nights,7123,0.20496981608872666,0.008253028987133294,0.10538091062843086,12.055167668087721,0.8735628744991102,0.21788572230801628,0.24498104731152603
nashville,2026-06-26,2026-07-21,all,count,7821,0.20662319396496612,0.0006188969880346583,0.08107550543254023,14.500000000000046,1.0507246376811628,0.15931466564377958,0.2566168009205984
nashville,2026-06-26,2026-07-21,all,nights,7821,0.20662319396496612,0.0,0.07445157233186728,,,0.15931466564377958,0.2566168009205984
nashville,2026-06-26,2026-07-21,entire,count,7246,0.20977090808722054,0.001403042386648944,0.07642888790429773,14.500000000000046,1.0507246376811628,0.15263593706872758,0.25807341981783055
nashville,2026-06-26,2026-07-21,entire,nights,7246,0.20977090808722054,0.0,0.07322790403207724,,,0.15263593706872758,0.25807341981783055
nashville,2026-07-21,2026-08-27,all,count,7427,0.14689645886629865,0.00019086771399207122,0.1277785934517692,11.500000000000043,0.8333333333333364,0.29163861586104756,0.19496431937525247
nashville,2026-07-21,2026-08-27,all,nights,7427,0.14689645886629865,0.0,0.12958588820876674,,,0.29163861586104756,0.19496431937525247
nashville,2026-07-21,2026-08-27,entire,count,6894,0.14490861618798956,0.0002370791844476055,0.1301564722617354,11.500000000000043,0.8333333333333364,0.2863359442993908,0.19089062953292718
nashville,2026-07-21,2026-08-27,entire,nights,6894,0.14490861618798956,0.0,0.1310129388197432,,,0.2863359442993908,0.19089062953292718
new-orleans,2026-03-19,2026-04-18,all,count,3491,0.14580349470065884,0.011620185922974766,0.10637450199203188,12.928571428571473,0.9368530020703965,0.35032941850472643,0.23488971641363507
new-orleans,2026-03-19,2026-04-18,all,nights,3491,0.14580349470065884,0.015220838444082455,0.10579737421067319,13.407475838544672,0.9715562201843965,0.35032941850472643,0.23488971641363507
new-orleans,2026-03-19,2026-04-18,entire,count,2917,0.14261227288309908,0.011545988258317022,0.10954990215264189,13.12711864406784,0.9512404814541912,0.36098731573534454,0.2135755913609873
new-orleans,2026-03-19,2026-04-18,entire,nights,2917,0.14261227288309908,0.014216153844277312,0.1092612966888742,13.47597597597602,0.9765199982591318,0.36098731573534454,0.2135755913609873
new-orleans,2026-04-18,2026-05-23,all,count,3565,0.11977559607293127,0.014290693621470896,0.05803415824329034,12.89024390243907,0.9340756451042803,0.114726507713885,0.5063113604488079
new-orleans,2026-04-18,2026-05-23,all,nights,3565,0.11977559607293127,0.011330813373646685,0.0631760947528856,13.029107887939642,0.9441382527492493,0.114726507713885,0.5063113604488079
new-orleans,2026-04-18,2026-05-23,entire,count,2972,0.11440107671601615,0.01619365609348915,0.06085141903171953,13.041237113402108,0.9450171821305874,0.11843876177658143,0.5016823687752355
new-orleans,2026-04-18,2026-05-23,entire,nights,2972,0.11440107671601615,0.010458835948469351,0.06524730202002603,12.925526702596809,0.9366323697533919,0.11843876177658143,0.5016823687752355
new-orleans,2026-05-23,2026-06-16,all,count,3809,0.20635337358886846,0.006884970612930309,0.08085642317380354,14.260162601626064,1.0333451160598597,0.20372801260173273,0.2814386978209504
new-orleans,2026-05-23,2026-06-16,all,nights,3809,0.20635337358886846,0.004359680104528388,0.08427879680995395,14.442741592166927,1.0465754776932554,0.20372801260173273,0.2814386978209504
new-orleans,2026-05-23,2026-06-16,entire,count,2958,0.20757268424611225,0.0032581453634085203,0.0783029001074114,13.401098901098946,0.9710941232680395,0.1757944557133198,0.29175118323191346
new-orleans,2026-05-23,2026-06-16,entire,nights,2958,0.20757268424611225,0.0,0.08104519566653569,,,0.1757944557133198,0.29175118323191346
new-orleans,2026-06-16,2026-07-15,all,count,3902,0.194771911840082,0.004797353184449959,0.09081885856079405,12.500000000000044,0.9057971014492785,0.17811378780112763,0.23321373654536134
new-orleans,2026-06-16,2026-07-15,all,nights,3902,0.194771911840082,0.003476839257213979,0.09705374860602788,13.206382978723449,0.9569842738205397,0.17811378780112763,0.23321373654536134
new-orleans,2026-06-16,2026-07-15,entire,count,2906,0.18169304886441845,0.003649635036496353,0.09,15.020000000000048,1.0884057971014527,0.19270474879559532,0.21163110805230556
new-orleans,2026-06-16,2026-07-15,entire,nights,2906,0.18169304886441845,0.008277032886977035,0.09121647991396656,14.83817943680424,1.0752303939713215,0.19270474879559532,0.21163110805230556
new-orleans,2026-07-15,2026-08-15,all,count,3850,0.16363636363636364,0.002619843924191752,0.1048494983277592,15.138297872340473,1.0969781066913384,0.25636363636363635,0.22311688311688313
new-orleans,2026-07-15,2026-08-15,all,nights,3850,0.16363636363636364,0.0013084648930120747,0.11187374835253239,14.92877906976749,1.08179558476576,0.25636363636363635,0.22311688311688313
new-orleans,2026-07-15,2026-08-15,entire,count,2913,0.15070374184689322,0.0,0.10594059405940595,,,0.23309303123927222,0.2320631651218675
new-orleans,2026-07-15,2026-08-15,entire,nights,2913,0.15070374184689322,0.0,0.1153778138510963,,,0.23309303123927222,0.2320631651218675
new-york-city,2026-03-16,2026-04-14,all,count,4615,0.1761646803900325,0.021952975047984644,0.11465930902111325,13.423497267759608,0.9727171933159134,0.324160346695558,0.21690140845070421
new-york-city,2026-03-16,2026-04-14,all,nights,4615,0.1761646803900325,0.01941074879120815,0.12088167767700847,13.150493209867264,0.9529342905700915,0.324160346695558,0.21690140845070421
new-york-city,2026-03-16,2026-04-14,entire,count,1373,0.13838310269482884,0.025821972734562947,0.11403368083400162,13.16459627329197,0.9539562516878238,0.30444282592862343,0.27021121631463946
new-york-city,2026-03-16,2026-04-14,entire,nights,1373,0.13838310269482884,0.02732632805544044,0.11216349842647946,14.129969969970016,1.0239108673891315,0.30444282592862343,0.27021121631463946
new-york-city,2026-04-14,2026-05-14,all,count,4498,0.1680746998666074,0.004121586810922205,0.1321483771251932,14.750000000000046,1.0688405797101481,0.4110715873721654,0.14739884393063585
new-york-city,2026-04-14,2026-05-14,all,nights,4498,0.1680746998666074,0.001989371722986462,0.1444751922077802,16.50000000000005,1.1956521739130468,0.4110715873721654,0.14739884393063585
new-york-city,2026-04-14,2026-05-14,entire,count,1385,0.14296028880866427,0.0029387755102040828,0.1520816326530612,19.416666666666718,1.407004830917878,0.4707581227436823,0.12129963898916968
new-york-city,2026-04-14,2026-05-14,entire,nights,1385,0.14296028880866427,0.0009101921329789009,0.1582245364918066,16.26155268022186,1.1783733826247724,0.4707581227436823,0.12129963898916968
new-york-city,2026-05-14,2026-06-08,all,count,4234,0.18351440717997167,0.007431340872374796,0.12019386106623588,13.144927536231929,0.9525309808863716,0.3939537080774681,0.16580066131317903
new-york-city,2026-05-14,2026-06-08,all,nights,4234,0.18351440717997167,0.006812110059162046,0.13672486016610572,12.950000000000042,0.9384057971014522,0.3939537080774681,0.16580066131317903
new-york-city,2026-05-14,2026-06-08,entire,count,1417,0.13196894848270996,0.012420382165605095,0.14904458598726117,14.320512820512867,1.0377183203270193,0.41778405081157377,0.16443189837685251
new-york-city,2026-05-14,2026-06-08,entire,nights,1417,0.13196894848270996,0.00223041436691655,0.1625360408600379,14.500000000000046,1.0507246376811628,0.41778405081157377,0.16443189837685251
new-york-city,2026-06-08,2026-06-14,all,count,4410,0.35600907029478457,0.0017576075550891918,0.06681532004197273,14.500000000000046,1.0507246376811628,0.1251700680272109,0.28049886621315195
new-york-city,2026-06-08,2026-06-14,all,nights,4410,0.35600907029478457,0.0022180354677911102,0.06283767512359582,14.082671019017928,1.020483407175212,0.1251700680272109,0.28049886621315195
new-york-city,2026-06-08,2026-06-14,entire,count,1469,0.33356024506466986,0.008741522230595329,0.05832705350414468,15.155172413793153,1.0982008995502284,0.14295439074200136,0.26412525527569775
new-york-city,2026-06-08,2026-06-14,entire,nights,1469,0.33356024506466986,0.007469426746563716,0.05792378200421591,14.014004862065368,1.015507598700389,0.14295439074200136,0.26412525527569775
new-york-city,2026-06-14,2026-07-12,all,count,4680,0.1294871794871795,0.00273704789833822,0.08049853372434018,14.392857142857189,1.0429606625258832,0.19252136752136753,0.3594017094017094
new-york-city,2026-06-14,2026-07-12,all,nights,4680,0.1294871794871795,0.003005872245789908,0.0799114136847917,14.487548878370083,1.0498223824905857,0.19252136752136753,0.3594017094017094
new-york-city,2026-06-14,2026-07-12,entire,count,1512,0.10317460317460317,0.0035330261136712763,0.08433179723502304,15.847826086956568,1.1483931947069976,0.19378306878306878,0.38227513227513227
new-york-city,2026-06-14,2026-07-12,entire,nights,1512,0.10317460317460317,0.0002152054470622646,0.08469837173234374,18.50000000000005,1.340579710144931,0.19378306878306878,0.38227513227513227
new-york-city,2026-07-12,2026-08-10,all,count,4657,0.11981962636890703,0.0034284344281946787,0.09472548549508511,16.479020979021026,1.1941319550015237,0.20850332832295468,0.3130770882542409
new-york-city,2026-07-12,2026-08-10,all,nights,4657,0.11981962636890703,0.0015230802593304365,0.09756926321142012,15.632364493322907,1.1327800357480367,0.20850332832295468,0.3130770882542409
new-york-city,2026-07-12,2026-08-10,entire,count,1488,0.0913978494623656,0.00558490566037736,0.10324528301886791,15.74324324324329,1.1408147277712528,0.21505376344086022,0.3528225806451613
new-york-city,2026-07-12,2026-08-10,entire,nights,1488,0.0913978494623656,0.00022631711067181201,0.109690059305281,16.50000000000005,1.1956521739130468,0.21505376344086022,0.3528225806451613
northern-rivers,2026-06-24,2026-07-20,all,count,4987,0.24483657509524764,0.002731222842954687,0.06685288640595903,12.583333333333377,0.9118357487922736,0.11469821535993584,0.182674954882695
northern-rivers,2026-06-24,2026-07-20,all,nights,4987,0.24483657509524764,0.006500214691242188,0.07314101238847982,12.501957234427799,0.9059389300309999,0.11469821535993584,0.182674954882695
northern-rivers,2026-06-24,2026-07-20,entire,count,4541,0.2428980400792777,0.003593359108483056,0.06775073914032295,12.683544303797511,0.9190974133186601,0.1195771856419291,0.18806430301695662
northern-rivers,2026-06-24,2026-07-20,entire,nights,4541,0.2428980400792777,0.008968708298346043,0.07282245504496375,12.482906646983457,0.9045584526799605,0.1195771856419291,0.18806430301695662
northern-rivers,2026-07-20,2026-08-27,all,count,4896,0.27369281045751637,0.0005042016806722686,0.12025210084033613,11.500000000000043,0.8333333333333364,0.20322712418300654,0.09620098039215687
northern-rivers,2026-07-20,2026-08-27,all,nights,4896,0.27369281045751637,0.0014526789976707143,0.13594883904226995,11.500000000000043,0.8333333333333364,0.20322712418300654,0.09620098039215687
northern-rivers,2026-07-20,2026-08-27,entire,count,4485,0.27647714604236345,0.0010330578512396695,0.11880165289256199,11.500000000000043,0.8333333333333364,0.20245261984392418,0.09855072463768116
northern-rivers,2026-07-20,2026-08-27,entire,nights,4485,0.27647714604236345,0.0023903241466745355,0.13489894209645817,11.500000000000043,0.8333333333333364,0.20245261984392418,0.09855072463768116
paris,2026-03-21,2026-04-19,all,count,31869,0.4417145188113841,0.0007197539750049074,0.07184453314139894,11.500000000000043,0.8333333333333364,0.12507452383193698,0.1768489754934262
paris,2026-03-21,2026-04-19,all,nights,31869,0.4417145188113841,0.0014132742835348158,0.09173962043254412,11.500000000000043,0.8333333333333364,0.12507452383193698,0.1768489754934262
paris,2026-03-21,2026-04-19,entire,count,28382,0.4411246564724121,0.00045137614678899125,0.07223119266055046,11.500000000000044,0.8333333333333365,0.12233105489394687,0.17782397294059615
paris,2026-03-21,2026-04-19,entire,nights,28382,0.4411246564724121,0.0008953282719436122,0.09288524013259282,11.500000000000043,0.8333333333333364,0.12233105489394687,0.17782397294059615
paris,2026-04-19,2026-05-23,all,count,32676,0.4008446566287183,0.001863473978951435,0.09289369508544945,12.465457685664985,0.9032940351931148,0.25636552821642794,0.08871954951646469
paris,2026-04-19,2026-05-23,all,nights,32676,0.4008446566287183,0.0016433173408311036,0.12413604882182358,12.534625751606928,0.90830621388456,0.25636552821642794,0.08871954951646469
paris,2026-04-19,2026-05-23,entire,count,29041,0.40002066044557694,0.0022231029761475797,0.0934243712618001,12.597244732577028,0.9128438212012339,0.2519541338108192,0.08932199304431665
paris,2026-04-19,2026-05-23,entire,nights,29041,0.40002066044557694,0.0021992978993790654,0.12629896786072542,12.829252326527769,0.9296559656904179,0.2519541338108192,0.08932199304431665
paris,2026-05-23,2026-06-16,all,count,34997,0.4292939394805269,0.0015568791649466283,0.07247449430913487,12.085227272727316,0.8757411067193707,0.14846986884590108,0.14486956024802125
paris,2026-05-23,2026-06-16,all,nights,34997,0.4292939394805269,0.001513392937816657,0.09300404503529697,12.035193564605375,0.8721154756960415,0.14846986884590108,0.14486956024802125
paris,2026-05-23,2026-06-16,entire,count,31042,0.42771084337349397,0.001709514974821098,0.0726643254704479,12.164728682170587,0.8815020784181584,0.1463823207267573,0.14419174022292378
paris,2026-05-23,2026-06-16,entire,nights,31042,0.42771084337349397,0.002033698185524031,0.0944414298176197,12.114078748555727,0.8778317933736034,0.1463823207267573,0.14419174022292378
paris,2026-06-16,2026-07-15,all,count,37658,0.20317064103244994,0.002598368865359851,0.053672914580054375,12.004405286343655,0.8698844410393952,0.07437994582824367,0.29343034680545965
paris,2026-06-16,2026-07-15,all,nights,37658,0.20317064103244994,0.0035728991041205247,0.06252590459431563,12.300275541768883,0.8913243146209335,0.07437994582824367,0.29343034680545965
paris,2026-06-16,2026-07-15,entire,count,33114,0.20344869239596544,0.002594088192537554,0.05404942658698111,12.014321295143256,0.8706029924016851,0.07350365404360694,0.2899075919550643
paris,2026-06-16,2026-07-15,entire,nights,33114,0.20344869239596544,0.004075426376752953,0.06265739251066946,12.406232763375664,0.8990023741576567,0.07350365404360694,0.2899075919550643
paris,2026-07-15,2026-08-15,all,count,36813,0.20913807622307337,0.0015804679091372573,0.07142695292584829,11.500000000000043,0.8333333333333364,0.13766875831907208,0.2188900660092902
paris,2026-07-15,2026-08-15,all,nights,36813,0.20913807622307337,0.002476900767024764,0.08747096753433428,11.76626058607973,0.8526275787014296,0.13766875831907208,0.2188900660092902
paris,2026-07-15,2026-08-15,entire,count,32263,0.20614945913275268,0.0014080876429837276,0.07229579507008217,11.500000000000043,0.8333333333333364,0.13975761708458606,0.21287543005920095
paris,2026-07-15,2026-08-15,entire,nights,32263,0.20614945913275268,0.0020486967789629476,0.08792488814525973,12.297249091033866,0.8911050065966568,0.13975761708458606,0.21287543005920095
rio-de-janeiro,2026-06-24,2026-07-23,all,count,40992,0.19157396565183452,0.002388530977056863,0.09428331338646838,11.913646055437145,0.8633076851766046,0.2075039032006245,0.1333674863387978
rio-de-janeiro,2026-06-24,2026-07-23,all,nights,40992,0.19157396565183452,0.004142768156831599,0.13740668184014337,11.970020774626205,0.8673928097555219,0.2075039032006245,0.1333674863387978
rio-de-janeiro,2026-06-24,2026-07-23,entire,count,33233,0.17338187945716607,0.0025524156791248876,0.10195831892622513,11.802955665024674,0.8552866423930923,0.224535852917281,0.13931935124725423
rio-de-janeiro,2026-06-24,2026-07-23,entire,nights,33233,0.17338187945716607,0.0036546839210147186,0.14148648801756908,11.874638317660477,0.8604810375116287,0.224535852917281,0.13931935124725423
rio-de-janeiro,2026-07-23,2026-08-30,all,count,38991,0.12392603421302352,0.001697877652933832,0.11188202247191012,11.623161764705925,0.8422580988917336,0.4604395886230156,0.1066912877330666
rio-de-janeiro,2026-07-23,2026-08-30,all,nights,38991,0.12392603421302352,0.003936484467457917,0.14644821812963407,11.864659775375513,0.859757954737356,0.4604395886230156,0.1066912877330666
rio-de-janeiro,2026-07-23,2026-08-30,entire,count,31850,0.10747252747252747,0.0013960124946974682,0.11918553083182291,11.588397790055293,0.8397389702938618,0.48847723704866564,0.10656200941915228
rio-de-janeiro,2026-07-23,2026-08-30,entire,nights,31850,0.10747252747252747,0.0036282470409718624,0.14809662823446273,11.968011345729638,0.8672471989659156,0.48847723704866564,0.10656200941915228
rome,2026-03-24,2026-04-20,all,count,26741,0.22130810366104484,0.0025551221841916757,0.12980975881556953,13.032710280373877,0.9443992956792664,0.3356643356643357,0.1573987509816387
rome,2026-03-24,2026-04-20,all,nights,26741,0.22130810366104484,0.006073847664206427,0.13909629850791586,12.975734222037119,0.9402705957997911,0.3356643356643357,0.1573987509816387
rome,2026-03-24,2026-04-20,entire,count,21817,0.2133198881606087,0.0029370289326525693,0.12949671772428883,12.687086092715278,0.9193540646895128,0.3241508915066233,0.16326717697208598
rome,2026-03-24,2026-04-20,entire,nights,21817,0.2133198881606087,0.006869830366590454,0.1376671054355841,12.964312151235665,0.9394429095098308,0.3241508915066233,0.16326717697208598
rome,2026-04-20,2026-05-25,all,count,27997,0.22591706254241525,0.002124544874441651,0.10445553845576366,11.6908127208481,0.847160342090442,0.2261313712183448,0.22438118369825338
rome,2026-04-20,2026-05-25,all,nights,27997,0.22591706254241525,0.0008661933019191982,0.1087466822403431,11.896852986917985,0.8620907961534771,0.2261313712183448,0.22438118369825338
rome,2026-04-20,2026-05-25,entire,count,22623,0.2160632984131194,0.0022192302335298764,0.10220530201030689,11.700836820083724,0.8478867260930235,0.21796401891879946,0.23281616054457852
rome,2026-04-20,2026-05-25,entire,nights,22623,0.2160632984131194,0.001519948397955337,0.10667848828203569,12.221708444877141,0.8856310467302275,0.21796401891879946,0.23281616054457852
rome,2026-05-25,2026-06-20,all,count,30932,0.21851157377473168,9.782001117943025e-05,0.058671045276690884,11.78571428571433,0.8540372670807486,0.09688995215311005,0.3919242208715893
rome,2026-05-25,2026-06-20,all,nights,30932,0.21851157377473168,0.00022469656692555948,0.06026995374005505,12.325025261030694,0.8931177725384559,0.09688995215311005,0.3919242208715893
rome,2026-05-25,2026-06-20,entire,count,23807,0.21258453396059981,0.0007189718702255775,0.06187651658128876,12.062500000000044,0.8740942028985539,0.10396101986810602,0.3717394043768639
rome,2026-05-25,2026-06-20,entire,nights,23807,0.21258453396059981,0.0019360447463909515,0.06255674843373646,12.588828820431605,0.9122339724950438,0.10396101986810602,0.3717394043768639
rome,2026-06-20,2026-07-18,all,count,31212,0.1249199026015635,0.0007494571688730117,0.06155704980037823,12.000000000000044,0.8695652173913074,0.10419069588619762,0.4117647058823529
rome,2026-06-20,2026-07-18,all,nights,31212,0.1249199026015635,0.0005818894143958321,0.0649160682313246,11.666427077888176,0.8453932665136359,0.10419069588619762,0.4117647058823529
