ts,market,dump_date,action,source,url,http_status,bytes,sha256,note
2026-09-07T22:06:55,bogota,2026-09-05,probe,insideairbnb_cdn,https://data.insideairbnb.com/colombia/dc/bogot%C3%A1/2026-09-05/data/listings.csv.gz,403,0,,
2026-09-07T22:06:55,bogota,2026-09-06,probe,insideairbnb_cdn,https://data.insideairbnb.com/colombia/dc/bogot%C3%A1/2026-09-06/data/listings.csv.gz,403,0,,
2026-09-07T22:10:14,brisbane,2025-03-02,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2025-03-02/data/listings.csv.gz,403,0,,
2026-09-07T22:10:14,brisbane,2025-06-09,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2025-06-09/data/listings.csv.gz,403,0,,
2026-09-07T22:15:01,brisbane,2025-08-04,acquire,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2025-08-04/data/listings.csv.gz,200,3487339,dfe3fe2019cc182cdfa173207a3a1c982ae3079c13c0fbabbd42960ac629e813,
2026-09-07T22:10:14,brisbane,2025-08-04,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2025-08-04/data/listings.csv.gz,206,3487339,,
2026-09-07T22:15:03,brisbane,2025-10-07,acquire,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2025-10-07/data/listings.csv.gz,200,3630595,8bfe9046fa24579f3b629f44cbd82491edc7309841e365268e84058a56da1e68,
2026-09-07T22:10:14,brisbane,2025-10-07,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2025-10-07/data/listings.csv.gz,206,3630595,,
2026-09-07T22:15:06,brisbane,2025-11-11,acquire,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2025-11-11/data/listings.csv.gz,200,3677724,47ffd416ef5a1d357255bc60bd42efb4849c07fc75f9f13120847f66b7928685,
2026-09-07T22:10:15,brisbane,2025-11-11,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2025-11-11/data/listings.csv.gz,206,3677724,,
2026-09-07T22:15:08,brisbane,2026-01-16,acquire,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-01-16/data/listings.csv.gz,200,2881020,ffed63d85062c56b80e6dcfb7622110803eb9661228f3dc906e73b5e9db7ec55,
2026-09-07T22:10:15,brisbane,2026-01-16,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-01-16/data/listings.csv.gz,206,2881020,,
2026-09-07T22:15:11,brisbane,2026-06-15,acquire,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-06-15/data/listings.csv.gz,200,3840664,c191ee729dde9ecfe3481e0f549c9cbd6a6d76743e34e29cd672eb63af75fcdf,
2026-09-07T22:10:15,brisbane,2026-06-15,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-06-15/data/listings.csv.gz,206,3840664,,
2026-09-07T22:10:16,brisbane,2026-07-01,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-01/data/listings.csv.gz,403,0,,
2026-09-07T22:10:16,brisbane,2026-07-02,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-02/data/listings.csv.gz,403,0,,
2026-09-07T22:10:17,brisbane,2026-07-03,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-03/data/listings.csv.gz,403,0,,
2026-09-07T22:10:17,brisbane,2026-07-04,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-04/data/listings.csv.gz,403,0,,
2026-09-07T22:10:17,brisbane,2026-07-05,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-05/data/listings.csv.gz,403,0,,
2026-09-07T22:10:18,brisbane,2026-07-06,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-06/data/listings.csv.gz,403,0,,
2026-09-07T22:10:18,brisbane,2026-07-07,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-07/data/listings.csv.gz,403,0,,
2026-09-07T22:10:18,brisbane,2026-07-08,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-08/data/listings.csv.gz,403,0,,
2026-09-07T22:10:18,brisbane,2026-07-09,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-09/data/listings.csv.gz,403,0,,
2026-09-07T22:10:19,brisbane,2026-07-10,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-10/data/listings.csv.gz,403,0,,
2026-09-07T22:10:19,brisbane,2026-07-11,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-11/data/listings.csv.gz,403,0,,
2026-09-07T22:10:19,brisbane,2026-07-12,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-12/data/listings.csv.gz,403,0,,
2026-09-07T22:10:20,brisbane,2026-07-13,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-13/data/listings.csv.gz,403,0,,
2026-09-07T22:15:13,brisbane,2026-07-14,acquire,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-14/data/listings.csv.gz,200,3860249,78ac0372af81c9b8c2fe7ad43486a73fc98ac6d86cd365623553098272cf9299,
2026-09-07T22:10:16,brisbane,2026-07-14,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-14/data/listings.csv.gz,206,3860249,,
2026-09-07T22:10:20,brisbane,2026-07-15,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-15/data/listings.csv.gz,403,0,,
2026-09-07T22:10:20,brisbane,2026-07-16,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-16/data/listings.csv.gz,403,0,,
2026-09-07T22:10:21,brisbane,2026-07-17,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-17/data/listings.csv.gz,403,0,,
2026-09-07T22:10:21,brisbane,2026-07-18,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-18/data/listings.csv.gz,403,0,,
2026-09-07T22:10:21,brisbane,2026-07-19,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-19/data/listings.csv.gz,403,0,,
2026-09-07T22:10:21,brisbane,2026-07-20,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-20/data/listings.csv.gz,403,0,,
2026-09-07T22:10:22,brisbane,2026-07-21,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-21/data/listings.csv.gz,403,0,,
2026-09-07T22:10:22,brisbane,2026-07-22,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-22/data/listings.csv.gz,403,0,,
2026-09-07T22:10:22,brisbane,2026-07-23,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-23/data/listings.csv.gz,403,0,,
2026-09-07T22:10:23,brisbane,2026-07-24,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-24/data/listings.csv.gz,403,0,,
2026-09-07T22:10:23,brisbane,2026-07-25,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-25/data/listings.csv.gz,403,0,,
2026-09-07T22:10:23,brisbane,2026-07-26,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-26/data/listings.csv.gz,403,0,,
2026-09-07T22:10:24,brisbane,2026-07-27,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-27/data/listings.csv.gz,403,0,,
2026-09-07T22:10:24,brisbane,2026-07-28,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-28/data/listings.csv.gz,403,0,,
2026-09-07T22:10:24,brisbane,2026-07-29,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-29/data/listings.csv.gz,403,0,,
2026-09-07T22:10:25,brisbane,2026-07-30,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-30/data/listings.csv.gz,403,0,,
2026-09-07T22:10:25,brisbane,2026-07-31,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-31/data/listings.csv.gz,403,0,,
2026-09-07T22:10:25,brisbane,2026-08-01,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-01/data/listings.csv.gz,403,0,,
2026-09-07T22:10:25,brisbane,2026-08-02,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-02/data/listings.csv.gz,403,0,,
2026-09-07T22:10:26,brisbane,2026-08-03,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-03/data/listings.csv.gz,403,0,,
2026-09-07T22:10:26,brisbane,2026-08-04,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-04/data/listings.csv.gz,403,0,,
2026-09-07T22:10:26,brisbane,2026-08-05,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-05/data/listings.csv.gz,403,0,,
2026-09-07T22:10:27,brisbane,2026-08-06,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-06/data/listings.csv.gz,403,0,,
2026-09-07T22:10:27,brisbane,2026-08-07,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-07/data/listings.csv.gz,403,0,,
2026-09-07T22:10:27,brisbane,2026-08-08,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-08/data/listings.csv.gz,403,0,,
2026-09-07T22:10:27,brisbane,2026-08-09,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-09/data/listings.csv.gz,403,0,,
2026-09-07T22:10:29,brisbane,2026-08-10,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-10/data/listings.csv.gz,403,0,,
2026-09-07T22:10:28,brisbane,2026-08-11,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-11/data/listings.csv.gz,403,0,,
2026-09-07T22:10:28,brisbane,2026-08-12,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-12/data/listings.csv.gz,403,0,,
2026-09-07T22:15:15,brisbane,2026-08-13,acquire,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-13/data/listings.csv.gz,200,3887836,7390bf3cdaec97cbf09a2b53b120e14aa5c07f25dcc72964ce82466ffe7fc78c,
2026-09-07T22:10:29,brisbane,2026-08-13,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-13/data/listings.csv.gz,206,3887836,,
2026-09-07T22:10:29,brisbane,2026-08-14,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-14/data/listings.csv.gz,403,0,,
2026-09-07T22:10:29,brisbane,2026-08-15,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-15/data/listings.csv.gz,403,0,,
2026-09-07T22:10:30,brisbane,2026-08-16,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-16/data/listings.csv.gz,403,0,,
2026-09-07T22:10:30,brisbane,2026-08-17,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-17/data/listings.csv.gz,403,0,,
2026-09-07T22:10:30,brisbane,2026-08-18,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-18/data/listings.csv.gz,403,0,,
2026-09-07T22:10:30,brisbane,2026-08-19,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-19/data/listings.csv.gz,403,0,,
2026-09-07T22:10:31,brisbane,2026-08-20,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-20/data/listings.csv.gz,403,0,,
2026-09-07T22:10:31,brisbane,2026-08-21,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-21/data/listings.csv.gz,403,0,,
2026-09-07T22:10:31,brisbane,2026-08-22,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-22/data/listings.csv.gz,403,0,,
2026-09-07T22:10:32,brisbane,2026-08-23,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-23/data/listings.csv.gz,403,0,,
2026-09-07T22:10:32,brisbane,2026-08-24,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-24/data/listings.csv.gz,403,0,,
2026-09-07T22:10:32,brisbane,2026-08-25,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-25/data/listings.csv.gz,403,0,,
2026-09-07T22:10:33,brisbane,2026-08-26,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-26/data/listings.csv.gz,403,0,,
2026-09-07T22:10:33,brisbane,2026-08-27,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-27/data/listings.csv.gz,403,0,,
2026-09-07T22:10:33,brisbane,2026-08-28,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-28/data/listings.csv.gz,403,0,,
2026-09-07T22:10:33,brisbane,2026-08-29,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-29/data/listings.csv.gz,403,0,,
2026-09-07T22:10:34,brisbane,2026-08-30,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-30/data/listings.csv.gz,403,0,,
2026-09-07T22:10:34,brisbane,2026-08-31,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-31/data/listings.csv.gz,403,0,,
2026-09-07T22:10:34,brisbane,2026-09-01,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-01/data/listings.csv.gz,403,0,,
2026-09-07T22:10:35,brisbane,2026-09-02,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-02/data/listings.csv.gz,403,0,,
2026-09-07T22:10:35,brisbane,2026-09-03,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-03/data/listings.csv.gz,403,0,,
2026-09-07T22:10:35,brisbane,2026-09-04,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-04/data/listings.csv.gz,403,0,,
2026-09-07T22:10:36,brisbane,2026-09-05,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-05/data/listings.csv.gz,403,0,,
2026-09-07T22:10:36,brisbane,2026-09-06,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-06/data/listings.csv.gz,403,0,,
2026-09-07T22:00:44,buenos-aires,2025-01-29,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-01-29/data/listings.csv.gz,403,0,,
2026-09-07T22:00:44,buenos-aires,2025-05-01,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-01/data/listings.csv.gz,403,0,,
2026-09-07T22:00:45,buenos-aires,2025-05-02,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-02/data/listings.csv.gz,403,0,,
2026-09-07T22:00:45,buenos-aires,2025-05-03,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-03/data/listings.csv.gz,403,0,,
2026-09-07T22:00:45,buenos-aires,2025-05-04,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-04/data/listings.csv.gz,403,0,,
2026-09-07T22:00:46,buenos-aires,2025-05-05,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-05/data/listings.csv.gz,403,0,,
2026-09-07T22:00:46,buenos-aires,2025-05-06,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-06/data/listings.csv.gz,403,0,,
2026-09-07T22:00:46,buenos-aires,2025-05-07,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-07/data/listings.csv.gz,403,0,,
2026-09-07T22:00:46,buenos-aires,2025-05-08,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-08/data/listings.csv.gz,403,0,,
2026-09-07T22:00:47,buenos-aires,2025-05-09,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-09/data/listings.csv.gz,403,0,,
2026-09-07T22:00:47,buenos-aires,2025-05-10,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-10/data/listings.csv.gz,403,0,,
2026-09-07T22:00:47,buenos-aires,2025-05-11,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-11/data/listings.csv.gz,403,0,,
2026-09-07T22:00:48,buenos-aires,2025-05-12,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-12/data/listings.csv.gz,403,0,,
2026-09-07T22:00:48,buenos-aires,2025-05-13,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-13/data/listings.csv.gz,403,0,,
2026-09-07T22:00:48,buenos-aires,2025-05-14,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-14/data/listings.csv.gz,403,0,,
2026-09-07T22:00:49,buenos-aires,2025-05-15,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-15/data/listings.csv.gz,403,0,,
2026-09-07T22:00:49,buenos-aires,2025-05-16,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-16/data/listings.csv.gz,403,0,,
2026-09-07T22:00:49,buenos-aires,2025-05-17,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-17/data/listings.csv.gz,403,0,,
2026-09-07T22:00:49,buenos-aires,2025-05-18,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-18/data/listings.csv.gz,403,0,,
2026-09-07T22:00:50,buenos-aires,2025-05-19,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-19/data/listings.csv.gz,403,0,,
2026-09-07T22:00:50,buenos-aires,2025-05-20,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-20/data/listings.csv.gz,403,0,,
2026-09-07T22:00:50,buenos-aires,2025-05-21,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-21/data/listings.csv.gz,403,0,,
2026-09-07T22:00:51,buenos-aires,2025-05-22,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-22/data/listings.csv.gz,403,0,,
2026-09-07T22:00:51,buenos-aires,2025-05-23,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-23/data/listings.csv.gz,403,0,,
2026-09-07T22:00:51,buenos-aires,2025-05-24,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-24/data/listings.csv.gz,403,0,,
2026-09-07T22:00:52,buenos-aires,2025-05-25,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-25/data/listings.csv.gz,403,0,,
2026-09-07T22:00:52,buenos-aires,2025-05-26,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-26/data/listings.csv.gz,403,0,,
2026-09-07T22:00:52,buenos-aires,2025-05-27,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-27/data/listings.csv.gz,403,0,,
2026-09-07T22:00:52,buenos-aires,2025-05-28,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-28/data/listings.csv.gz,403,0,,
2026-09-07T22:00:53,buenos-aires,2025-05-29,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-29/data/listings.csv.gz,403,0,,
2026-09-07T22:00:53,buenos-aires,2025-05-30,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-30/data/listings.csv.gz,403,0,,
2026-09-07T22:00:53,buenos-aires,2025-05-31,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-05-31/data/listings.csv.gz,403,0,,
2026-09-07T22:00:54,buenos-aires,2025-06-01,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-01/data/listings.csv.gz,403,0,,
2026-09-07T22:00:54,buenos-aires,2025-06-02,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-02/data/listings.csv.gz,403,0,,
2026-09-07T22:00:54,buenos-aires,2025-06-03,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-03/data/listings.csv.gz,403,0,,
2026-09-07T22:00:55,buenos-aires,2025-06-04,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-04/data/listings.csv.gz,403,0,,
2026-09-07T22:00:55,buenos-aires,2025-06-05,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-05/data/listings.csv.gz,403,0,,
2026-09-07T22:00:55,buenos-aires,2025-06-06,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-06/data/listings.csv.gz,403,0,,
2026-09-07T22:00:55,buenos-aires,2025-06-07,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-07/data/listings.csv.gz,403,0,,
2026-09-07T22:00:56,buenos-aires,2025-06-08,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-08/data/listings.csv.gz,403,0,,
2026-09-07T22:00:56,buenos-aires,2025-06-09,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-09/data/listings.csv.gz,403,0,,
2026-09-07T22:00:56,buenos-aires,2025-06-10,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-10/data/listings.csv.gz,403,0,,
2026-09-07T22:00:57,buenos-aires,2025-06-11,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-11/data/listings.csv.gz,403,0,,
2026-09-07T22:00:57,buenos-aires,2025-06-12,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-12/data/listings.csv.gz,403,0,,
2026-09-07T22:00:57,buenos-aires,2025-06-13,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-13/data/listings.csv.gz,403,0,,
2026-09-07T22:00:57,buenos-aires,2025-06-14,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-14/data/listings.csv.gz,403,0,,
2026-09-07T22:00:58,buenos-aires,2025-06-15,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-15/data/listings.csv.gz,403,0,,
2026-09-07T22:00:58,buenos-aires,2025-06-16,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-16/data/listings.csv.gz,403,0,,
2026-09-07T22:00:58,buenos-aires,2025-06-17,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-17/data/listings.csv.gz,403,0,,
2026-09-07T22:00:59,buenos-aires,2025-06-18,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-18/data/listings.csv.gz,403,0,,
2026-09-07T22:00:59,buenos-aires,2025-06-19,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-19/data/listings.csv.gz,403,0,,
2026-09-07T22:00:59,buenos-aires,2025-06-20,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-20/data/listings.csv.gz,403,0,,
2026-09-07T22:01:00,buenos-aires,2025-06-21,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-21/data/listings.csv.gz,403,0,,
2026-09-07T22:01:00,buenos-aires,2025-06-22,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-22/data/listings.csv.gz,403,0,,
2026-09-07T22:01:00,buenos-aires,2025-06-23,probe,insideairbnb_cdn,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-06-23/data/listings.csv.gz,403,0,,
