market,abnb_region,settlement,source,date_a,date_b,days,listings_a,listings_b,weight_source_a,weight_source_b,est_nights_a,est_nights_b,bedroom_nights_a,bedroom_nights_b,bed_per_night_a,bed_per_night_b,bed_cc_per_night_a,bed_cc_per_night_b,bed_f_per_night_a,bed_f_per_night_b,eh_cov_a,eh_cov_b,eh_cov_drift,priv_cov_a,priv_cov_b,cap_per_night_a,cap_per_night_b,mlogcap_a,mlogcap_b,share_entire_a,share_entire_b,share_cap_ge6_a,share_cap_ge6_b,share_cap_le2_a,share_cap_le2_b,bed_per_listing_a,bed_per_listing_b,cap_per_listing_a,cap_per_listing_b,partial_a,partial_b,scope_vs_peer_a,scope_vs_peer_b,scope_unverified_a,scope_unverified_b,pair_eligible_capacity_only,pair_eligible,exclusion_reason,pair_eligible_pit,scope_unverified_pair,nights_yoy_pct,bedroom_nights_yoy_pct,size_wedge_pp,cap_per_night_yoy_pct,bed_cc_per_night_yoy_pct,d_bedrooms,d_bedrooms_f,d_mean_log_cap,abnb_quarter,year_b
chicago,na,urban,ws05_repo,2025-03-11,2026-03-27,381,8748,5153,disclosed,disclosed,797996.0,605976.0,1530295.0,1236751.0,1.9176725196617528,2.0409240629991947,2.2029038685887574,2.2966045916583364,1.8966298076682089,2.015921422630599,0.9944,1.0,0.005600000000000049,0.9307,0.999,4.778975082581868,5.191900339287365,1.3744398741387678,1.4669608333121182,0.8275116667251465,0.8610043962137114,0.3401332838761096,0.3986312989293305,0.2964776765798325,0.2505495267139292,1.84453589391861,2.134678827867262,4.426726108824874,5.344071414709878,False,True,1.0,0.580031517334534,False,False,False,False,partial_scope_b,False,False,-24.062777257028856,-19.18218382730127,4.880593429727586,8.640456365016469,4.25350939755742,0.12325154333744193,0.11929161496239016,0.09252095917335046,1Q26,2026
chicago,na,urban,ws05_repo,2025-03-11,2026-04-24,409,8748,5116,disclosed,disclosed,797996.0,614946.0,1530295.0,1263499.0,1.9176725196617528,2.054650327020584,2.2029038685887574,2.300772626931568,1.8966298076682089,2.029753018964267,0.9944,1.0,0.005600000000000049,0.9307,0.9989,4.778975082581868,5.221183648645572,1.3744398741387678,1.4730391471119624,0.8275116667251465,0.8686307415610476,0.3401332838761096,0.4035443762541751,0.2964776765798325,0.2468086628744637,1.84453589391861,2.163604378420641,4.426726108824874,5.393666927286943,False,True,1.0,0.5758667266996849,False,False,False,False,partial_scope_b,False,False,-22.938711472237962,-17.434285546250884,5.5044259259870785,9.253209284882846,4.442715805184361,0.13697780735883125,0.13312321129605809,0.0985992729731946,2Q26,2026
chicago,na,urban,ws05_repo,2025-06-17,2026-05-26,343,8604,8408,disclosed,disclosed,752158.0,791631.0,1463601.0,1560000.0,1.9458690860165015,1.970615097185431,2.230203697260205,2.236284789307737,1.9305937050460145,1.9940376261162085,0.9963,0.9379,-0.05840000000000001,0.9177,0.3404,4.881442462886787,4.881130223551124,1.3944284868386965,1.3936450080772007,0.8216930485350152,0.8357631270124591,0.3535254560876837,0.3571032463357296,0.2792551564963744,0.2901339134015722,1.853324035332404,1.936013320647003,4.448628544862855,4.654376784015224,False,False,0.9684826654660063,0.9464205312922107,False,False,True,True,,True,False,5.247966517673142,6.5864262186210665,1.3384597009479249,-0.006396456335133749,0.27266980388394035,0.024746011168929494,0.06344392107019403,-0.0007834787614957595,2Q26,2026
chicago,na,urban,ws05_repo,2025-06-17,2026-06-24,372,8604,8660,disclosed,disclosed,752158.0,803285.0,1463601.0,1569664.0,1.9458690860165015,1.954056156905706,2.230203697260205,2.2188609358249294,1.9305937050460145,1.978840635639904,0.9963,0.9395,-0.05679999999999996,0.9177,0.3788,4.881442462886787,4.832766701731017,1.3944284868386965,1.3833057086495075,0.8216930485350152,0.8316388330418221,0.3535254560876837,0.3472030474862595,0.2792551564963744,0.2928985353890587,1.853324035332404,1.911200923787529,4.448628544862855,4.570323325635104,False,False,0.9684826654660063,0.9747861323728051,False,False,True,True,,True,False,6.797375019610241,7.246715464118969,0.4493404445087279,-0.9971593750381924,-0.5085975531836096,0.00818707088920445,0.048246930593889514,-0.011122778189188942,2Q26,2026
chicago,na,urban,ws05_repo,2025-06-17,2026-07-20,398,8604,8698,disclosed,disclosed,752158.0,820449.0,1463601.0,1609352.0,1.9458690860165015,1.9615503218359704,2.230203697260205,2.223678196900924,1.9305937050460145,1.9865445627942748,0.9963,0.9404,-0.05589999999999995,0.9177,0.2025,4.881442462886787,4.845363940964033,1.3944284868386965,1.386957582279639,0.8216930485350152,0.8344089638722212,0.3535254560876837,0.3509505161198319,0.2792551564963744,0.290763959734243,1.853324035332404,1.9211312945504715,4.448628544862855,4.570475971487698,False,False,0.9684826654660063,0.9865033458092322,False,False,True,True,,True,False,9.079342372214349,9.958383466532194,0.879041094317845,-0.7390955070567085,-0.2925966075339903,0.015681235819468897,0.05595085774826036,-0.007470904559057523,3Q26,2026
chicago,na,urban,ws05_repo,2025-09-22,2026-08-27,339,8660,8778,disclosed,disclosed,784326.0,846466.0,1531006.0,1654581.0,1.9520021011671167,1.9546928051451564,2.2335131398786885,2.229965691654706,1.9346126483120536,1.981718698683704,0.9967,0.9393,-0.05740000000000001,0.9125,0.1894,4.8643370231255885,4.822711130748311,1.3901168049862007,1.3805648442555831,0.8285840326598889,0.8254035011447595,0.3512608277680454,0.3466293979911774,0.2842657262413843,0.2990799394187126,1.871824480369515,1.9218500797448168,4.497113163972286,4.579516974253816,False,False,0.9747861323728051,1.0,False,False,True,True,,True,False,7.922726009337944,8.071490248895174,0.14876423955722995,-0.8557361913737349,-0.15882817793385628,0.0026907039780397213,0.0471060503716505,-0.009551960730617592,3Q26,2026
hong-kong,apac,urban,ws08_new_market,2025-06-21,2026-06-27,371,6974,6734,disclosed,disclosed,211652.0,194554.0,297512.0,271579.0,1.4056659044091244,1.395905506954367,1.8455894696303905,1.784395315724992,1.3790420123599116,1.4326742189829045,0.9755,0.7874,-0.18810000000000004,0.9329,0.4259,3.4878810500255137,3.499033687305324,1.0242314395245362,1.026515447190641,0.58528149982046,0.549353906884464,0.1971679927428042,0.2019285134204385,0.5506066562092491,0.5608776997645898,1.206194436478348,1.2313632313632314,2.587467737310009,2.603801603801604,False,False,1.0,1.0,False,False,True,False,bedrooms_field_absent_b,False,False,-8.078355035624519,-8.716623195030792,-0.6382681594062731,0.31975394572956173,-3.3156969582002205,-0.009760397454757319,0.05363220662299284,0.0022840076661048148,2Q26,2026
hong-kong,apac,urban,ws08_new_market,2025-06-21,2026-07-21,395,6974,6681,disclosed,disclosed,211652.0,199662.0,297512.0,275130.5,1.4056659044091244,1.3779812883773577,1.8455894696303905,1.771545011762367,1.3790420123599116,1.4105087598040689,0.9755,0.788,-0.1875,0.9329,0.311,3.4878810500255137,3.431844817741984,1.0242314395245362,1.0014715430293584,0.58528149982046,0.5353597579910048,0.1971679927428042,0.1970680449960433,0.5506066562092491,0.5762739028958941,1.206194436478348,1.226687621613531,2.587467737310009,2.6195180362221224,False,False,1.0,0.9921294921294921,False,False,True,False,bedrooms_field_absent_b,False,False,-5.664959461757979,-7.5228898330151335,-1.8579303712571544,-1.606598145975191,-4.011967942299332,-0.02768461603176675,0.03146674744415723,-0.022759896495177845,3Q26,2026
hong-kong,apac,urban,ws08_new_market,2025-09-23,2026-08-28,339,6801,6607,disclosed,disclosed,203996.0,200509.0,284353.0,277480.0,1.3939145865605207,1.3838780304126,1.837587660711304,1.7732470428755711,1.3660586482087884,1.413422838875063,0.9806,0.7821,-0.1985,0.9055,0.3045,3.48726935822271,3.429791181443227,1.0232371147587465,0.9990475004554996,0.5711288456636404,0.5358662204689066,0.196773466146395,0.1973876484347336,0.5567952312790447,0.5793605274576203,1.2082046757829732,1.222945360980778,2.601823261285105,2.604510367791736,False,False,0.9751935761399484,0.9811404811404811,False,False,True,False,bedrooms_field_absent_b,False,False,-1.7093472421027878,-2.4170661114881864,-0.7077188693853986,-1.6482287679887464,-3.501363184536599,-0.010036556147920761,0.04736419066627451,-0.024189614303246842,3Q26,2026
london,emea,urban,ws05_repo,2025-09-14,2026-07-16,305,96871,91965,disclosed,disclosed,4456006.0,4453223.0,6557920.0,6679304.0,1.4717035838820685,1.499880872797073,1.7543027341952702,1.7730377854137491,1.4677186251544545,1.5135190849414009,0.9838,0.9571,-0.026700000000000057,0.6528,0.3078,3.4437707220322413,3.5185637458532844,1.071660417094238,1.0916075404159018,0.6630518450827939,0.6727756503548105,0.1626851489876808,0.1767293036975691,0.4749421342789933,0.4661107247492434,1.5210744185566372,1.5463165334638178,3.326227663593852,3.3915511335834285,False,False,1.0,0.9911837297780843,False,False,True,True,,True,False,-0.062455032600938765,1.8509527411130433,1.913407773713982,2.1718351730717345,1.067948584545353,0.028177288915004484,0.04580045978694636,0.019947123321663707,3Q26,2026
london,emea,urban,ws05_repo,2025-09-14,2026-08-18,338,96871,92783,disclosed,disclosed,4456006.0,4512685.0,6557920.0,6774732.0,1.4717035838820685,1.50126410329992,1.7543027341952702,1.7806237374204417,1.4677186251544545,1.52160266005715,0.9838,0.9567,-0.027100000000000013,0.6528,0.1517,3.4437707220322413,3.5310144625649698,1.071660417094238,1.0951154706473083,0.6630518450827939,0.6716562312680809,0.1626851489876808,0.1779051717547314,0.4749421342789933,0.4634489223156502,1.5210744185566372,1.5470398672170549,3.326227663593852,3.3986937262213983,False,False,1.0,1.0,False,False,True,True,,True,False,1.271968664315093,3.306109254153755,2.034140589838662,2.5333783104249274,1.5003683635735454,0.02956051941785165,0.053884034902695443,0.023455053553070204,3Q26,2026
los-angeles,na,urban,ws05_repo,2025-03-01,2026-01-15,320,45031,45893,disclosed,disclosed,2896129.0,2754968.0,5011369.0,4801280.0,1.7303680188278907,1.7427716038806984,2.0080588331557694,2.0153866565824865,1.6937819413430824,1.7071731867665976,0.9766,0.9794,0.0028000000000000247,0.8108,0.8088,4.090009112163167,4.152288520229636,1.2090504658037209,1.2237996866699823,0.8195974695878533,0.8215173461179949,0.2615660421203613,0.2716786547066971,0.4143924528223708,0.4070413885025162,1.7839044213985922,1.798422417362125,4.0579600719504345,4.074150741943216,False,False,0.9813668657106743,0.9957689637215761,False,False,True,True,,True,False,-4.874126808577928,-4.1922476672542,0.6818791413237273,1.5227205211171269,0.36492075360168297,0.012403585052807697,0.013391245423515219,0.014749220866261403,1Q26,2026
los-angeles,na,urban,ws05_repo,2025-03-01,2026-02-13,349,45031,45906,disclosed,disclosed,2896129.0,2771528.0,5011369.0,4840913.0,1.7303680188278907,1.746658521941687,2.0080588331557694,2.0202887742528146,1.6937819413430824,1.711300589422153,0.9766,0.9779,0.0012999999999999678,0.8108,0.8153,4.090009112163167,4.161382096807248,1.2090504658037209,1.2260433779063908,0.8195974695878533,0.8215211969714901,0.2615660421203613,0.2737244581328422,0.4143924528223708,0.4067063367211155,1.7839044213985922,1.7967585936478891,4.0579600719504345,4.0673985971332725,False,False,0.9813668657106743,0.9960510328068044,False,False,True,True,,True,False,-4.302329074430045,-3.4013859286753823,0.9009431457546624,1.7450568614095996,0.609042967024287,0.016290503113796317,0.017518648079070553,0.016992912102669955,1Q26,2026
los-angeles,na,urban,ws05_repo,2025-03-01,2026-03-16,380,45031,46088,disclosed,disclosed,2896129.0,2808633.0,5011369.0,4893279.0,1.7303680188278907,1.7422279806582064,2.0080588331557694,2.019544379069093,1.6937819413430824,1.7082349313705278,0.9766,0.9779,0.0012999999999999678,0.8108,0.7986,4.090009112163167,4.150548683291836,1.2090504658037209,1.2229649156159768,0.8195974695878533,0.8170383955468729,0.2615660421203613,0.2724514025150313,0.4143924528223708,0.4088939352346853,1.7839044213985922,1.793677312966499,4.0579600719504345,4.0638127061274085,False,False,0.9813668657106743,1.0,False,False,True,True,,True,False,-3.0211361441427553,-2.3564419223569444,0.664694221785811,1.48018181545444,0.5719725798707387,0.01185996183031568,0.01445299002744549,0.013914449812255869,1Q26,2026
los-angeles,na,urban,ws05_repo,2025-03-01,2026-04-14,409,45031,45295,disclosed,disclosed,2896129.0,2817447.0,5011369.0,4931587.0,1.7303680188278907,1.750374363741359,2.0080588331557694,2.024657514243368,1.6937819413430824,1.727701887559908,0.9766,0.9352,-0.04139999999999999,0.8108,0.5283,4.090009112163167,4.166426910603819,1.2090504658037209,1.2271569767380694,0.8195974695878533,0.8188661579082055,0.2615660421203613,0.2751551315783402,0.4143924528223708,0.4064725973549813,1.7839044213985922,1.7928468925930017,4.0579600719504345,4.062435147367259,False,False,0.9813668657106743,0.9827937858010762,False,False,True,True,,True,False,-2.7167988718734604,-1.5920200647767113,1.124778807096749,1.8684016672088966,0.8266033252378735,0.0200063449134682,0.03391994621682559,0.018106510934348563,2Q26,2026
los-angeles,na,urban,ws05_repo,2025-06-17,2026-05-23,340,45421,41946,disclosed,disclosed,2876087.0,2809601.0,4970957.0,4951008.0,1.7283750456783815,1.762174771435517,2.004168615253425,2.0292041179935425,1.69246879527636,1.7728700623326945,0.9765,0.9115,-0.06500000000000006,0.8083,0.336,4.090122447617197,4.185196403332715,1.2110050315977083,1.2322445280487742,0.8210318394401839,0.8197423762306463,0.2606993460211739,0.2774831728775723,0.4119638939990341,0.4029750131780277,1.7826555998326763,1.8269918466599917,4.0504612403954114,4.1615887092929,False,False,0.9898661901233492,0.9101284499218886,False,False,True,True,,True,False,-2.3116825047364675,-0.40131105539638057,1.910371449340087,2.3244770036385143,1.2491714793643638,0.03379972575713541,0.08040126705633455,0.02123949645106582,2Q26,2026
los-angeles,na,urban,ws05_repo,2025-06-17,2026-06-15,363,45421,43751,disclosed,disclosed,2876087.0,2820219.0,4970957.0,4977581.0,1.7283750456783815,1.7649625791472223,2.004168615253425,2.029540228439532,1.69246879527636,1.7764180724972067,0.9765,0.9127,-0.06380000000000008,0.8083,0.3815,4.090122447617197,4.187490758696399,1.2110050315977083,1.2331395437814616,0.8210318394401839,0.821320968336147,0.2606993460211739,0.2782361937140342,0.4119638939990341,0.4021797597987958,1.7826555998326763,1.830792439029965,4.0504612403954114,4.156704989600238,False,False,0.9898661901233492,0.9492926575247352,False,False,True,True,,True,False,-1.9425003485638692,0.1332540192964915,2.0757543678603607,2.3805720324076685,1.2659420466425653,0.036587533468840805,0.08394927722084677,0.022134512183753285,2Q26,2026
los-angeles,na,urban,ws05_repo,2025-06-17,2026-07-12,390,45421,43805,disclosed,disclosed,2876087.0,2865354.0,4970957.0,5067310.0,1.7283750456783815,1.7684760766034493,2.004168615253425,2.031267197813494,1.69246879527636,1.780251584969955,0.9765,0.9127,-0.06380000000000008,0.8083,0.3938,4.090122447617197,4.207983027577046,1.2110050315977083,1.238653493653474,0.8210318394401839,0.8225590974099536,0.2606993460211739,0.2800833684075335,0.4119638939990341,0.3983389137956427,1.7826555998326763,1.830361830841228,4.0504612403954114,4.165369250085607,False,False,0.9898661901233492,0.9504643291095296,False,False,True,True,,True,False,-0.3731806443963648,1.9383189192744954,2.31149956367086,2.8815905017345322,1.3521109129155162,0.04010103092506778,0.08778278969359499,0.027648462055765766,3Q26,2026
los-angeles,na,urban,ws05_repo,2025-09-01,2026-08-10,343,45886,43735,disclosed,disclosed,2855788.0,2900259.0,4978934.0,5140171.0,1.7434536457188,1.7723144726039983,2.0190482919453183,2.0366419308053003,1.7073788390454754,1.7853221039914022,0.978,0.9133,-0.06469999999999998,0.8092,0.1847,4.130373823266993,4.217003033177382,1.2188789522433392,1.2402520924513567,0.8212237743137796,0.8208901342949027,0.268219839848056,0.2800208533099975,0.4093041920478691,0.3977720610469616,1.7859041973586716,1.8243969360923744,4.049121736477357,4.144963987652909,False,False,0.9956170803679917,0.9489454955736851,False,False,True,True,,True,False,1.55722343535305,3.2383839592973196,1.6811605239442695,2.097369720445008,0.871382766334472,0.02886082688519842,0.07794326494592685,0.021373140208017505,3Q26,2026
melbourne,apac,urban,ws08_new_market,2025-08-05,2026-06-16,315,25599,25728,disclosed,disclosed,1398267.0,1365645.0,2492512.0,2459746.0,1.7825722841202718,1.8011606237345723,1.9233925216448935,1.9375304303464989,1.779702302922117,1.8070142679832608,0.9932,0.9753,-0.017900000000000027,0.6799,0.3854,4.0480673576648805,4.078834543384262,1.242448486971426,1.2498919607159216,0.8742479083036359,0.8753892849166511,0.2374768195201631,0.2418176026712652,0.3743920152588883,0.3668552222576145,1.7124887690925428,1.7419154228855722,3.699324192351264,3.7679959577114426,False,False,1.0,1.0,False,False,True,True,,True,False,-2.3330308160029567,-1.31457742229526,1.0184533937076967,0.7600462887833226,0.7350506224030884,0.01858833961430051,0.02731196506114375,0.007443473744495499,2Q26,2026
melbourne,apac,urban,ws08_new_market,2025-08-05,2026-07-15,344,25599,25638,disclosed,disclosed,1398267.0,1359226.0,2492512.0,2460487.0,1.7825722841202718,1.8102118411507728,1.9233925216448935,1.945496188082784,1.779702302922117,1.8165272000388455,0.9932,0.9753,-0.017900000000000027,0.6799,0.3853,4.0480673576648805,4.101362098723833,1.242448486971426,1.2565569613437209,0.8742479083036359,0.8779577494838975,0.2374768195201631,0.2444302860598605,0.3743920152588883,0.3600556493180677,1.7124887690925428,1.747913253763944,3.699324192351264,3.7804040876823466,False,False,1.0,0.9965018656716418,False,False,True,True,,True,False,-2.7920990769288,-1.2848483778613695,1.5072506990674306,1.3165477831795558,1.1492020577779538,0.027639557030501027,0.03682489711672843,0.014108474372294788,3Q26,2026
melbourne,apac,urban,ws08_new_market,2025-08-05,2026-08-15,375,25599,25528,disclosed,disclosed,1398267.0,1342163.0,2492512.0,2441926.0,1.7825722841202718,1.8193960048071656,1.9233925216448935,1.950830376449496,1.779702302922117,1.825566641309588,0.9932,0.9761,-0.017100000000000004,0.6799,0.1993,4.0480673576648805,4.13053779607991,1.242448486971426,1.2646700558226744,0.8742479083036359,0.8816112499003474,0.2374768195201631,0.2497438835670481,0.3743920152588883,0.3539428519486828,1.7124887690925428,1.7557192102789094,3.699324192351264,3.796928862425572,False,False,1.0,0.992226368159204,False,False,True,True,,True,False,-4.012395343664698,-2.02951881475395,1.9828765289107482,2.0372793021557367,1.4265343394980867,0.03682372068689377,0.04586433838747084,0.022221568851248374,3Q26,2026
mexico-city,latam,urban,ws05_repo,2025-06-25,2026-04-29,308,26401,23597,disclosed,disclosed,2230837.0,2179861.0,3442897.0,3376289.0,1.543320735670065,1.5488551792981295,1.7181870116817113,1.720767734799174,1.5416254078626097,1.5434089604795902,0.9974,0.9996,0.0022000000000000908,0.9033,0.986,3.5686574142351053,3.623333322629287,1.119138739829457,1.1342668762607762,0.7758029833645399,0.7815507502542594,0.1522320994317379,0.1616502153118937,0.4412263199866238,0.4342377793813459,1.5047914851710162,1.5357460694156038,3.333434339608348,3.493113531381108,False,True,0.9759713134449743,0.7507795100222717,False,False,False,False,partial_scope_b,False,False,-2.2850616158867743,-1.9346498021869385,0.35041181369983576,1.532114239267779,0.15020036235384726,0.005534443628064656,0.0017835526169804883,0.015128136431319161,2Q26,2026
mexico-city,latam,urban,ws05_repo,2025-06-25,2026-05-29,338,26401,27493,disclosed,disclosed,2230837.0,2377233.0,3442897.0,3672236.0,1.543320735670065,1.5447522392630424,1.7181870116817113,1.7258068987602102,1.5416254078626097,1.5582237837014714,0.9974,0.9763,-0.021100000000000008,0.9033,0.5275,3.5686574142351053,3.599113759568372,1.119138739829457,1.1264115926227825,0.7758029833645399,0.7644677656754723,0.1522320994317379,0.158628539987456,0.4412263199866238,0.4421686893964537,1.5047914851710162,1.5329720292438076,3.333434339608348,3.461135561779362,False,False,0.9759713134449743,0.8747375119312758,False,False,True,True,,True,False,6.562379949767738,6.661221639799275,0.09884169003153698,0.8534398738242244,0.44348415083412807,0.001431503592977501,0.0165983758388617,0.007272852793325457,2Q26,2026
mexico-city,latam,urban,ws05_repo,2025-06-25,2026-06-15,355,26401,31430,disclosed,disclosed,2230837.0,2501789.0,3442897.0,3859195.0,1.543320735670065,1.5425741339497456,1.7181870116817113,1.724739576309131,1.5416254078626097,1.5558414398656322,0.9974,0.9761,-0.021299999999999986,0.9033,0.5326,3.5686574142351053,3.5913560256280608,1.119138739829457,1.124223606242869,0.7758029833645399,0.7620986422116334,0.1522320994317379,0.158111255585503,0.4412263199866238,0.4438383892486536,1.5047914851710162,1.5291123130766784,3.333434339608348,3.428316894686605,False,False,0.9759713134449743,1.0,False,False,True,True,,True,False,12.145755158265704,12.091503173054562,-0.05425198521114183,0.6360546490792984,0.38136504250525505,-0.0007466017203192621,0.01421603200302246,0.0050848664134119925,2Q26,2026
mexico-city,latam,urban,ws05_repo,2025-06-25,2026-07-14,384,26401,31244,disclosed,disclosed,2230837.0,2548991.0,3442897.0,3933747.0,1.543320735670065,1.543256527779031,1.7181870116817113,1.726544424015871,1.5416254078626097,1.556774229489237,0.9974,0.9754,-0.02199999999999991,0.9033,0.5391,3.5686574142351053,3.5925642734713463,1.119138739829457,1.1250836156007076,0.7758029833645399,0.7619038278283446,0.1522320994317379,0.1577953786419803,0.4412263199866238,0.4419666448410371,1.5047914851710162,1.5245487133529638,3.333434339608348,3.4215529381641274,False,False,0.9759713134449743,0.9940820871778555,False,False,True,True,,True,False,14.261642603202285,14.256888893277964,-0.0047537099243211145,0.6699118593137765,0.4864087714165466,-6.42078910337851e-05,0.01514882162662734,0.0059448757712505795,3Q26,2026
mexico-city,latam,urban,ws05_repo,2025-09-27,2026-08-30,337,27051,30621,disclosed,disclosed,2273149.0,2609726.0,3505864.0,4016034.0,1.5422939719305686,1.538871896896456,1.7192916398865867,1.7211390112759404,1.5404102414755918,1.5562754480738592,0.9966,0.9775,-0.019100000000000006,0.9006,0.2446,3.569630939282906,3.591174322515084,1.1186742442067807,1.1261455527742492,0.7729405331546678,0.760724689105293,0.1524567901180257,0.1575023584851436,0.4431799235333891,0.4390154368696177,1.5059332372185872,1.522353940106463,3.3392850541569628,3.428235524639953,False,False,1.0,0.9742602608972319,False,False,True,True,,True,False,14.806640479792566,14.551905036818313,-0.254735442974253,0.6035185036945556,0.10744956507062753,-0.003422075034112515,0.0158652065982674,0.007471308567468471,3Q26,2026
mid-north-coast,apac,non_urban,ws08_new_market,2025-06-10,2026-06-19,374,5013,5328,disclosed,disclosed,303131.0,311742.0,638327.0,657069.0,2.105779349522154,2.1077333179359856,2.220645933625557,2.213245145785925,2.098429391913067,2.12891910618396,0.9981,0.9766,-0.021499999999999964,0.9633,0.6135,4.853779389108999,4.808970238209802,1.4263398952401896,1.4154241562454215,0.9371261929660774,0.9333872240506572,0.3651754521972348,0.3632523047904998,0.279430345296258,0.2857555286101969,2.500099740674247,2.527214714714715,5.643526830241372,5.65183933933934,False,False,0.9715116279069768,1.0,False,False,True,True,,True,False,2.8406860400288947,2.936112682057934,0.0954266420290395,-0.9231806249732077,-0.3332718524627354,0.0019539684138316638,0.030489714270892865,-0.010915738994768054,2Q26,2026
mid-north-coast,apac,non_urban,ws08_new_market,2025-08-08,2026-07-16,342,5072,5280,disclosed,disclosed,302331.0,309351.0,636776.0,649513.0,2.106221326956217,2.099598837566389,2.2201099379359026,2.205541815943279,2.0986567702286565,2.117733577715928,0.9966,0.9772,-0.019400000000000084,0.9635,0.5872,4.851020900933083,4.795197041548274,1.4241477062153585,1.411060296400113,0.937039205374242,0.9318153165821348,0.3663038193238536,0.360606560185679,0.2811454994691249,0.2897905615304298,2.508675078864353,2.530871212121212,5.6512223974763405,5.657954545454546,False,False,0.9829457364341085,0.990990990990991,False,False,True,True,,True,False,2.321958383361289,2.0002324208198807,-0.3217259625414082,-1.1507651796361262,-0.6561892158443272,-0.006622489389827901,0.019076807487271363,-0.013087409815245366,3Q26,2026
mid-north-coast,apac,non_urban,ws08_new_market,2025-08-08,2026-08-18,375,5072,5249,disclosed,disclosed,302331.0,310584.0,636776.0,651228.0,2.106221326956217,2.096785410710146,2.2201099379359026,2.200855141332897,2.0986567702286565,2.1166737500965924,0.9966,0.9795,-0.017100000000000004,0.9635,0.4404,4.851020900933083,4.7949829997681785,1.4241477062153585,1.41176723359988,0.937039205374242,0.9332547716559773,0.3663038193238536,0.3627102490791541,0.2811454994691249,0.2907168431084666,2.508675078864353,2.528481615545818,5.6512223974763405,5.672318536864164,False,False,0.9829457364341085,0.9851726726726727,False,False,True,True,,True,False,2.729789535310645,2.2695578979107234,-0.46023163739992157,-1.1551774834473671,-0.8672902307219621,-0.009435916246070875,0.018016979867935934,-0.012380472615478366,3Q26,2026
mornington-peninsula,apac,non_urban,ws08_new_market,2025-06-15,2026-06-22,372,4592,4458,disclosed,disclosed,240334.0,223607.0,665645.0,622357.0,2.7696663809531734,2.7832625991136237,2.8726357501465603,2.8784177039066883,2.7554923564705787,2.7879583376191266,0.9978,0.9903,-0.007500000000000062,0.9278,0.6146,6.428170795642731,6.432137634331662,1.6841899894147967,1.684332329351345,0.9765409804688476,0.9783459372917664,0.5936571604517047,0.5910682581493424,0.2146637596012216,0.2150424628924854,3.2036149825783973,3.206370569762225,7.4383710801393725,7.390982503364738,False,False,0.9793132864150139,1.0,False,False,True,True,,True,False,-6.959897476012545,-6.503166102051394,0.4567313739611505,0.06171022542866833,0.20127695479084107,0.013596218160450313,0.03246598114854793,0.00014233993654833021,2Q26,2026
mornington-peninsula,apac,non_urban,ws08_new_market,2025-06-15,2026-07-19,399,4592,4437,disclosed,disclosed,240334.0,222622.0,665645.0,619287.0,2.7696663809531734,2.7817870650699392,2.8726357501465603,2.875650391300025,2.7554923564705787,2.7862879679456656,0.9978,0.9905,-0.007299999999999973,0.9278,0.4787,6.428170795642731,6.437005327415979,1.6841899894147967,1.686090482293288,0.9765409804688476,0.9783579340765962,0.5936571604517047,0.5888411747266667,0.2146637596012216,0.2114930240497345,3.2036149825783973,3.2150101419878294,7.4383710801393725,7.409060175794456,False,False,0.9793132864150139,0.9952893674293405,False,False,True,True,,True,False,-7.369743773248894,-6.964372901471505,0.4053708717773894,0.13743461482442765,0.10494338355675481,0.012120684116765812,0.030795611475086915,0.0019004928784913666,3Q26,2026
mornington-peninsula,apac,non_urban,ws08_new_market,2025-09-18,2026-08-26,342,4529,4406,disclosed,disclosed,234389.0,222259.0,648509.0,617815.0,2.7668064627606244,2.7797074584156323,2.8705607856968447,2.874265274463573,2.752729436961632,2.784323694428572,0.9984,0.9905,-0.007899999999999907,0.9149,0.4694,6.412088451249845,6.441223977431736,1.6804170234132068,1.6867033117650545,0.9754510663896344,0.977958147926518,0.5907871103166105,0.5906757431645063,0.2168361143227711,0.2117304586091002,3.2088761315963787,3.2122106218792554,7.431883417973062,7.406945074897867,False,False,0.9658775858391981,0.9883355764917003,False,False,True,True,,True,False,-5.175157537256436,-4.733010644416657,0.44214689283977915,0.45438434612068423,0.129051047627593,0.012900995655007907,0.03159425746693989,0.006286288351847746,3Q26,2026
nashville,na,urban,ws05_repo,2024-06-22,2025-06-19,362,8994,9698,reconstructed_ia_model,disclosed,968555.0,989623.0,2151038.0,2206166.0,2.220873362896273,2.2292994402919093,2.359359129195641,2.353767087056989,2.2124812220266272,2.2189934955028328,0.9878,0.9887,0.0009000000000000119,0.9179,0.9215,6.633560303751465,6.585476489531872,1.7199595417616602,1.721908572687459,0.9398598943787396,0.9479094564293676,0.5769445204454058,0.5829381491739783,0.1449664706702252,0.1374836680230754,2.400378029797643,2.3515157764487524,6.8539026017344895,6.70468137760363,False,False,0.9561981713799702,1.0,False,False,True,True,,True,False,2.1751991368585077,2.562855700364186,0.38765656350567834,-0.7248568192317562,-0.23701530086935874,0.008426077395636167,0.006512273476205532,0.0019490309257987892,2Q25,2025
