scope,level,region,market,bucket,n_dumps,dump_dates,share_of_quotes,nights_share_of_quotes,market_share_min_nights_ge28,regulatory_min_market,n_quotes,nights_l365d,n_entire,share_entire,mean_quoted_nights,share_min_nights_ge28,share_min_nights_ge7,mean_base_price_per_night_lcy,wmean_base_price_per_night_lcy,share_with_weekly,nights_share_with_weekly,mean_rate_weekly,wmean_rate_weekly,mean_rate_weekly_cond,wmean_rate_weekly_cond,share_with_monthly,nights_share_with_monthly,mean_rate_monthly,wmean_rate_monthly,mean_rate_monthly_cond,wmean_rate_monthly_cond,share_with_longstay,nights_share_with_longstay,mean_rate_longstay,wmean_rate_longstay,mean_rate_longstay_cond,wmean_rate_longstay_cond,share_with_special,nights_share_with_special,mean_rate_special,wmean_rate_special,mean_rate_special_cond,wmean_rate_special_cond,share_with_early,nights_share_with_early,mean_rate_early,wmean_rate_early,mean_rate_early_cond,wmean_rate_early_cond,share_with_lastmin,nights_share_with_lastmin,mean_rate_lastmin,wmean_rate_lastmin,mean_rate_lastmin_cond,wmean_rate_lastmin_cond,share_with_other_host,nights_share_with_other_host,mean_rate_other_host,wmean_rate_other_host,mean_rate_other_host_cond,wmean_rate_other_host_cond,share_with_los_total,nights_share_with_los_total,mean_rate_los_total,wmean_rate_los_total,mean_rate_los_total_cond,wmean_rate_los_total_cond,share_with_host_all,nights_share_with_host_all,mean_rate_host_all,wmean_rate_host_all,mean_rate_host_all_cond,wmean_rate_host_all_cond,share_with_platform,nights_share_with_platform,mean_rate_platform,wmean_rate_platform,mean_rate_platform_cond,wmean_rate_platform_cond,mean_f_los,wmean_f_los,mean_f_host,wmean_f_host,mean_f_hostplat,wmean_f_hostplat,ratio_los,ratio_los_nw,ratio_host,ratio_host_nw,ratio_hostplat,ratio_hostplat_nw
latest_dump,market,latam,buenos-aires,lt7,1,2026-08-30,0.8807190719792493,0.9141683497481572,0.03195475178326969,False,24447,1992461.0,22090,0.9035873522313577,2.250541988792081,0.0,0.0,285883.30857380724,164888.3484837476,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.005767578844029942,0.005990581496952764,0.0005439360057712331,0.0005121711082200617,0.0943092449155272,0.08549605885181402,0.07857814864809588,0.07307796739810717,0.012443270278984819,0.011205103855649956,0.1583553506040301,0.15333080892367823,0.016975498016116496,0.013251451345848174,0.0009224313192482096,0.0008432970525276428,0.054338984244966214,0.06363808993585122,0.12205996645805212,0.13825866604164397,0.008740226486964297,0.010509554963999504,0.07160600433204296,0.07601371592023021,0.0,0.0,0.0,0.0,,,0.005767578844029942,0.005990581496952764,0.0005439360057712331,0.0005121711082200617,0.0943092449155272,0.08549605885181402,0.2223176667893811,0.22878440280637866,0.022649864090968634,0.023070126980397194,0.10188063062224659,0.10083784863569374,0.0,0.0,0.0,0.0,,,0.9994560639942287,0.9994878288917802,0.9773501359090319,0.9769298730195989,0.9773501359090319,0.9769298730195989,1.0,1.0,1.0,1.0,1.0,1.0
latest_dump,market,latam,mexico-city,7_27,1,2026-08-30,0.023829607760438635,0.010094565708939759,0.011106424855897652,False,678,25648.0,427,0.6297935103244838,11.287610619469026,0.0,0.9277286135693216,1955.7449556021893,1346.4150810506558,0.5176991150442478,0.5565736119775421,0.04787278433613447,0.05511133629637359,0.09247221589714864,0.09901895294776812,0.0,0.0,0.0,0.0,,,0.01327433628318584,0.04050998128509046,0.0014653080090156337,0.0039007422962461734,0.11038653667917774,0.0962908935650836,0.0752212389380531,0.03138646288209607,0.01288801096778613,0.003929737136531243,0.17133473404233326,0.1252048423326128,0.0014749262536873156,0.004678727386150967,0.000142850000357125,0.0004531455095545731,0.09685230024213075,0.09685230024213075,0.0058997050147492625,0.008187772925764192,0.00017534632612830454,0.0004099849546805622,0.02972120227874762,0.05007282913165266,0.0,0.0,0.0,0.0,,,0.5309734513274337,0.5970835932626326,0.04933809234515012,0.05901207859261976,0.09292007391669939,0.09883386389862293,0.612094395280236,0.6392311291328758,0.06254429963942167,0.06380494619338611,0.10218080760368166,0.09981514241951614,0.0,0.0,0.0,0.0,,,0.9506619076548496,0.9409879214073801,0.937455700360578,0.9361950538066138,0.937455700360578,0.9361950538066138,0.9510149657967486,0.941447569210383,0.9765637602326116,0.9753925007882273,0.9765637602326116,0.9753925007882273
latest_dump,market,latam,mexico-city,ge28,1,2026-08-30,0.011844510052017433,0.004477377553996363,0.011106424855897652,False,337,11376.0,238,0.7062314540059347,62.26706231454006,0.9376854599406528,0.9465875370919882,4235.888229471607,15107.062597808108,0.011869436201780416,0.0,0.0014610251337112562,0.0,0.12309136751517333,,0.6142433234421365,0.8489803094233473,0.10995799016742236,0.1414377570112614,0.17901373278464414,0.1665972172044015,0.002967359050445104,0.004395218002812939,0.0008902077602717924,0.0013185654677021538,0.30000001521159403,0.30000001521159403,0.11572700296735905,0.015119549929676512,0.02202615679898039,0.0030080267906816894,0.19032858567324082,0.19894949285345873,0.008902077151335312,0.022415611814345992,0.0008582610899862555,0.002223089082190188,0.09641132910845603,0.09917592705488461,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.629080118694362,0.8533755274261603,0.11230922306140545,0.14275632247896355,0.17852928382874356,0.16728429383196225,0.7537091988130564,0.8909106891701828,0.13519364095037217,0.14798743835183542,0.17937109055226544,0.16610805117814306,0.39465875370919884,0.7112341772151899,0.010862898763883543,0.02088343137273672,0.027524788597208676,0.029362243887807803,0.887690776938595,0.8572436775210367,0.8648063590496284,0.8520125616481649,0.8539434602857439,0.831129130275428,0.8880204487743583,0.8576624184677019,0.9008836892684532,0.887685381192639,0.8895676204026871,0.8659275837455476
latest_dump,market,latam,mexico-city,lt7,1,2026-08-30,0.9643258821875439,0.9854280567370639,0.011106424855897652,False,27437,2503749.0,18372,0.6696067354302584,1.6291504173196778,0.0,0.0,2398.8681809721697,1942.63707819767,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.004264314611655794,0.004670595974276975,0.00037124351834277896,0.0004882351583195595,0.08705819156214382,0.10453380275418495,0.09691292779822867,0.07243936992086666,0.017916540874787508,0.014478455251075353,0.18487255809760994,0.1998699777053794,0.008674417757043409,0.004987720414466466,0.0009315714168507129,0.0004948923882677754,0.1073929620341723,0.09922215905133362,0.16659984692203958,0.1799653240001294,0.020827245819704916,0.02472474931984945,0.12501359517725744,0.13738618512881776,0.0,0.0,0.0,0.0,,,0.004264314611655794,0.004670595974276975,0.00037124351834277896,0.0004882351583195595,0.08705819156214382,0.10453380275418495,0.2761599300215038,0.26158572604522257,0.04004660162968669,0.04018633211751226,0.14501235435049672,0.15362585996211775,0.0,0.0,0.0,0.0,,,0.9996287564816573,0.9995117648416806,0.9599533983703038,0.9598136678824807,0.9599533983703038,0.9598136678824807,1.0,1.0,1.0,1.0,1.0,1.0
latest_dump,market,latam,rio-de-janeiro,7_27,1,2026-08-30,0.031395987908766146,0.012061869274101206,0.009663827058715765,False,1371,31718.0,1164,0.849015317286652,10.658643326039387,0.0,0.8161925601750547,1695.7356348146673,1041.084585901623,0.3099927060539752,0.4271706917207895,0.028039908269788888,0.03739511189831342,0.09045344526560133,0.08754138011592774,0.0,0.0,0.0,0.0,,,0.010940919037199124,0.04060785673749921,0.002633006378035643,0.006053272330207878,0.24065678295245777,0.14906653087696697,0.046681254558716266,0.020682262437732517,0.008379574127926668,0.002977089657389738,0.1795061895216791,0.14394410023336543,0.005105762217359592,0.015574752506463207,0.0002703291389012489,0.0007267818723408907,0.05294589277623031,0.04666410410305338,0.0036469730123997084,0.00885932278201652,0.00025541112386901524,0.00045792917343620814,0.07003373016488398,0.05168895915676032,0.0,0.0,0.0,0.0,,,0.32093362509117435,0.46777854845828865,0.030672914647824515,0.04344838422852128,0.09557401359583502,0.09288237857789565,0.37490882567469,0.5031843117472728,0.039578229038521484,0.047610184931688095,0.10556761091792405,0.09461778481599518,0.0,0.0,0.0,0.0,,,0.9693270853521767,0.9565516157714788,0.9604217709614793,0.9523898150683121,0.9604217709614793,0.9523898150683121,0.9697395716799597,0.9570098525620374,0.9865819660821697,0.9809048925270962,0.9865819660821697,0.9809048925270962
latest_dump,market,latam,rio-de-janeiro,ge28,1,2026-08-30,0.012205734176055694,0.010159305052576258,0.009663827058715765,False,533,26715.0,458,0.8592870544090057,55.088180112570356,0.7917448405253283,0.8348968105065666,1652.4136711751607,1241.784214709447,0.01876172607879925,0.00291970802919708,0.0012946881911096461,0.0003759743522014038,0.06900688058614414,0.1287712156289808,0.5422138836772983,0.638892008235074,0.12742638081155755,0.148644615657398,0.23501128364207674,0.23266000159874548,0.005628517823639775,0.009545199326221224,0.0006427635177941102,0.0009488809790824625,0.11419765166142025,0.09940923669093328,0.054409005628517824,0.030956391540333146,0.009992843363341438,0.005662681514513381,0.183661569402103,0.18292446996399633,0.009380863039399626,0.023395096387797118,0.0005042900605231295,0.0011670215443342024,0.0537573204517656,0.049883168891021144,0.001876172607879925,0.004491858506457047,9.430083358431537e-05,0.0002257713388004047,0.05026234430044009,0.05026234430044009,0.0,0.0,0.0,0.0,,,0.5666041275797373,0.6513569155904922,0.12936383252046124,0.14996947098868185,0.22831431368677432,0.23024161930134107,0.6322701688555347,0.7102002620250796,0.13995526677791015,0.15702494538632986,0.22135358217396472,0.2210995317554315,0.4446529080675422,0.6679393599101628,0.01180478804707341,0.01735008201224015,0.026548320797848638,0.025975534687121476,0.8706361674795388,0.8500305290113178,0.8600447332220901,0.84297505461367,0.8482399451750161,0.8256249726014304,0.8710066569881738,0.8504377367929667,0.8834708348722935,0.8682141936697795,0.8713445052192221,0.8503446406125248
latest_dump,market,latam,rio-de-janeiro,lt7,1,2026-08-30,0.9563982779151782,0.9777788256733225,0.009663827058715765,False,41764,2571176.0,34077,0.8159419595824154,2.104013025572263,0.0,0.0,993.040357317312,688.1018088013709,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0061536251316923665,0.007407894286505475,0.0004253578381550056,0.00047882139283330385,0.06912313133348504,0.06463663955161247,0.0841155061775692,0.06948182465922208,0.01664230294938822,0.018347285915249496,0.19785059504077696,0.2640587809147917,0.006033904798390959,0.005807848237537998,0.00041437636088773456,0.00041121674091051887,0.06867466006394979,0.07080363055162019,0.10473134757207164,0.11728096404135695,0.00903395039248053,0.009832851536859474,0.08625832286043825,0.0838401322604417,0.0,0.0,0.0,0.0,,,0.0061536251316923665,0.007407894286505475,0.0004253578381550056,0.00047882139283330385,0.06912313133348504,0.06463663955161247,0.19998084474667177,0.1982415828399145,0.02651598754091164,0.029070175585852755,0.1325926369323077,0.14664015071614778,0.0,0.0,0.0,0.0,,,0.9995746421618451,0.999521178607167,0.9734840124591213,0.9709298244141479,0.9734840124591213,0.9709298244141479,1.0,1.0,1.0,1.0,1.0,1.0
latest_dump,market,latam,santiago,7_27,1,2026-08-30,0.03094225604297225,0.017126644840165437,0.01818487018800358,False,553,23446.0,422,0.7631103074141049,11.687160940325498,0.0,0.8788426763110307,88331.75876723934,67091.52045747126,0.49005424954792043,0.5774545764735989,0.0456094671826582,0.05258246983467597,0.09307024115132836,0.09105905810944773,0.0,0.0,0.0,0.0,,,0.009041591320072333,0.030154397338565214,0.0015512389696417464,0.004211230977452405,0.17156703004237714,0.1396556173937045,0.11030741410488246,0.0807387187579971,0.02028521088730973,0.016817623482643342,0.18389707574888986,0.2082968833460411,0.003616636528028933,0.010662799624669454,0.00045215129851729506,0.0014076960054861657,0.12501983404003209,0.13201936217851457,0.009041591320072333,0.006909494156785806,0.0008253504178330315,0.0001272634931848553,0.09128375621233328,0.018418641118593315,0.0,0.0,0.0,0.0,,,0.49909584086799275,0.6076089738121642,0.04716070615229995,0.05679370081212838,0.09449228442834012,0.09347080648892053,0.620253164556962,0.6950439307344536,0.06872341875596,0.07514628379344271,0.11079898125960896,0.10811731528111548,0.0,0.0,0.0,0.0,,,0.9528392938476996,0.9432062991878722,0.9312765812440399,0.9248537162065582,0.9312765812440399,0.9248537162065582,0.9536819339401408,0.9445566868873803,0.9629789725819556,0.958608652091599,0.9629789725819556,0.958608652091599
latest_dump,market,latam,santiago,ge28,1,2026-08-30,0.019303939122649955,0.012240518109129584,0.01818487018800358,False,345,16757.0,255,0.7391304347826086,63.65797101449275,0.9420289855072463,0.9739130434782609,99591.48288966475,43140.09836471596,0.02318840579710145,0.014322372739750552,0.002268592306777425,0.001284844445683979,0.09783304322977644,0.08970890990136014,0.5565217391304348,0.679656263054246,0.12135226442222449,0.15674112260099637,0.21805485013368464,0.23061822736191906,0.0,0.0,0.0,0.0,,,0.07536231884057971,0.01623202243838396,0.013694562195602023,0.002199151186706786,0.18171630605702685,0.13548226630752067,0.002898550724637681,0.0,0.0005094422485726833,0.0,0.17575757575757575,,0.002898550724637681,0.010741779554812914,1.7995812233221134e-05,6.669093153207809e-05,0.006208555220461292,0.006208555220461292,0.0,0.0,0.0,0.0,,,0.5797101449275363,0.6939786357939965,0.12362085672900194,0.15802596704668034,0.21324597785752836,0.22771013241045857,0.6608695652173913,0.7209524377871934,0.13784285698540988,0.1602918091649192,0.20857800728055442,0.2223334033752629,0.3391304347826087,0.633168228203139,0.009283458266098023,0.016588384438267576,0.027374300015417248,0.026199015837139468,0.8763791432709975,0.84197403295332,0.8621571430145896,0.839708190835081,0.8528736847484916,0.8231198063968135,0.877154166097058,0.843179486498726,0.8915065797910583,0.8703555198635468,0.8819070952951072,0.8531616992970159
latest_dump,market,latam,santiago,lt7,1,2026-08-30,0.9497538048343778,0.970632837050705,0.01818487018800358,False,16974,1328775.0,13971,0.8230823612583952,1.7545068928950158,0.0,0.0,115254.11789207016,78092.4435357378,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.010192058442323553,0.01624729544128991,0.0008835651200390043,0.001429652363117403,0.08669152802047433,0.08799325206361235,0.09638270295746436,0.08408195518428628,0.015809533208949827,0.014085368821836143,0.1640287388072826,0.16751952057923242,0.011134676564156946,0.0082587345487385,0.0008139922159777594,0.0005813216481678684,0.07310425330162162,0.07038870722109161,0.18534228820549076,0.21693890989821452,0.015414076210012216,0.01911608281251565,0.0831654575933717,0.08811735442703533,0.0,0.0,0.0,0.0,,,0.010192058442323553,0.01624729544128991,0.0008835651200390043,0.001429652363117403,0.08669152802047433,0.08799325206361235,0.3023447625780606,0.3243310568004365,0.032921166754979046,0.03521242564563714,0.10888618170284768,0.1085693920064634,0.0,0.0,0.0,0.0,,,0.9991164348799607,0.9985703476368815,0.9670788332450139,0.9647875743543619,0.9670788332450139,0.9647875743543619,1.0,1.0,1.0,1.0,1.0,1.0
latest_dump,market,latam,sao-paulo,7_27,1,2026-08-18,0.0266504715633038,0.01230850901774984,0.01933885872153949,False,1119,40158.0,897,0.8016085790884718,12.015192135835568,0.0,0.9097408400357462,464.4488616911455,334.4929778421319,0.451295799821269,0.532048408785298,0.041247198316417134,0.04804838966954356,0.09139725725954609,0.0903083044252331,0.0,0.0,0.0,0.0,,,0.009830205540661306,0.013920015937048658,0.0009238743711633711,0.0012452020431715156,0.09398322012107384,0.08945406735184565,0.07506702412868632,0.04469844115742816,0.013269536066400352,0.008226688980904817,0.17676917688454755,0.18404867749034856,0.0017873100983020554,0.002091737636336471,8.962142000714793e-05,3.940635019377943e-05,0.050143184493999265,0.018839050131926122,0.012511170688114389,0.013820409382937398,0.0004754867141352437,0.00029146120245596884,0.03800497379409555,0.021089187330138374,0.0,0.0,0.0,0.0,,,0.46112600536193027,0.5459684247223467,0.04217107268758051,0.04929359171271507,0.09145238437481122,0.09028652478901765,0.548704200178731,0.6038896359380447,0.05600571688812325,0.05785114824626964,0.10206905081076534,0.09579755108134494,0.0,0.0,0.0,0.0,,,0.9578289273124196,0.9507064082872855,0.9439942831118765,0.942148851753731,0.9439942831118765,0.942148851753731,0.9581637854408631,0.9511249794957535,0.9715786325998343,0.969610348328705,0.9715786325998343,0.969610348328705
latest_dump,market,latam,sao-paulo,ge28,1,2026-08-18,0.021434695627322094,0.013041661903114092,0.01933885872153949,False,900,42550.0,736,0.8177777777777778,34.044444444444444,0.9022222222222223,0.9333333333333333,448.12617729450847,457.18640197117946,0.014444444444444444,0.010528789659224443,0.0011569309762873021,0.0007949636417533989,0.08009522143527475,0.07550380124242662,0.5066666666666667,0.6345710928319624,0.09436800066616412,0.12223904207842066,0.18625263289374497,0.19263254103317654,0.0077777777777777776,0.018472385428907168,0.0008932081042424462,0.001904173119692267,0.11484104197402879,0.10308214534720861,0.08555555555555555,0.0227262044653349,0.015931592742529057,0.00266722160118362,0.18621342166592403,0.11736326693936197,0.0044444444444444444,0.008601645123384254,8.618883086890171e-05,0.0001661812116632501,0.019392486945502885,0.01931970097341883,0.0022222222222222222,0.00282021151586369,3.183792662651478e-05,8.206671339910067e-06,0.01432706698193165,0.002909948879276445,0.0,0.0,0.0,0.0,,,0.5288888888888889,0.663572267920094,0.09641813974669383,0.12493817883986634,0.18230320540341272,0.18828119389538914,0.6177777777777778,0.6832667450058755,0.11246775924671838,0.12777978832405315,0.18205212827706213,0.1870130359160892,0.5522222222222222,0.6450763807285547,0.015272615152443172,0.017825873452665716,0.02765664715734176,0.027633740724676708,0.9035818602533056,0.8750618211601336,0.8875322407532809,0.8722202116759468,0.8722596256008407,0.8543943382232819,0.9038977535427982,0.8754470880319821,0.9134667193287908,0.8976434474109122,0.8977478248275275,0.8792979902832738
latest_dump,market,latam,sao-paulo,lt7,1,2026-08-18,0.9519148328093741,0.9746498290791361,0.01933885872153949,False,39969,3179913.0,34622,0.8662213215241812,1.552278015461983,0.0,0.0,444.4080542128497,385.7490086906996,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.004653606545072431,0.004934726201628787,0.000349479007172286,0.00044008013404223497,0.07509852923478011,0.0891802535867095,0.08886887337686707,0.07378692435925134,0.013820059195697672,0.012139282508801669,0.1555106829934798,0.16451807165316082,0.01188421026295379,0.007687002757622614,0.0008162747513854732,0.0005429304167989242,0.06868565376447575,0.07062966333146448,0.17998949185618854,0.19408738540960083,0.013405455196783983,0.015199905256729663,0.07447909907704463,0.07831475098009011,0.0,0.0,0.0,0.0,,,0.004653606545072431,0.004934726201628787,0.000349479007172286,0.00044008013404223497,0.07509852923478011,0.0891802535867095,0.28479571668042736,0.279750420844847,0.02839126815103968,0.02832219831637258,0.09968994085293024,0.10124094981104752,0.0,0.0,0.0,0.0,,,0.9996505209928286,0.9995599198659572,0.971608731848965,0.971677801683626,0.971608731848965,0.971677801683626,1.0,1.0,1.0,1.0,1.0,1.0
latest_dump,market,na,austin,7_27,1,2026-08-25,0.023161437196872216,0.0127369264229225,0.14312580421656934,False,234,10272.0,171,0.7307692307692307,13.017094017094017,0.0,0.7991452991452992,206.43377025103808,158.6044028880862,0.5128205128205128,0.5665887850467289,0.059583606330130025,0.07410450295126647,0.11618803234375355,0.13079062788924556,0.0,0.0,0.0,0.0,,,0.017094017094017096,0.014602803738317757,0.0062414273056822555,0.004332727784003825,0.36512349738241195,0.29670519864858197,0.0811965811965812,0.023753894080996884,0.014425253452319948,0.003715449588964597,0.17765838462330882,0.15641433679444403,0.0,0.0,0.0,0.0,,,0.01282051282051282,0.018691588785046728,0.0007032779895675135,0.000433305012744265,0.054855683186266053,0.02318181818181818,0.0,0.0,0.0,0.0,,,0.5299145299145299,0.5811915887850467,0.06582503363581227,0.07843723073527029,0.12421820863532315,0.13495933569726906,0.6239316239316239,0.6236370716510904,0.08095356507769971,0.08258598533697915,0.12974749471357352,0.13242635675639242,0.0,0.0,0.0,0.0,,,0.9341749663641875,0.9215627692647297,0.9190464349223004,0.9174140146630207,0.9190464349223004,0.9174140146630207,0.9347021623742292,0.9221521265182725,0.9435959362639229,0.9395329377699106,0.9435959362639229,0.9395329377699106
latest_dump,market,na,austin,ge28,1,2026-08-25,0.15955656735623083,0.14426627516820134,0.14312580421656934,False,1612,116347.0,1225,0.7599255583126551,36.574441687344915,0.8970223325062034,0.9261786600496278,149.70571880474702,137.68833468628895,0.0012406947890818859,0.0,0.0001125027027832052,0.0,0.09067717844326338,,0.5930521091811415,0.7233620119126406,0.1408724362584683,0.17699659494225817,0.23753804105507415,0.2446860521113926,0.016749379652605458,0.009935795508264072,0.002971893687382588,0.0017857728222364102,0.17743306015039748,0.1797312374989097,0.1011166253101737,0.026360800020627947,0.01864281440823777,0.004533570446336418,0.18436942838085452,0.17198151963479075,0.0018610421836228288,0.003094192372815801,0.00015155594324660373,0.00029326913225867247,0.08143606017117506,0.09478051036361046,0.008064516129032258,0.0056726860168289685,0.00053698935386084,0.0005094020847025723,0.06658667987874416,0.08979909749831845,0.0,0.0,0.0,0.0,,,0.6110421836228288,0.7332978074209047,0.14395683264863404,0.17878236776449452,0.23559229871025184,0.24380594889993368,0.7208436724565757,0.7672565687125581,0.16328819235397926,0.1841186094277921,0.22652372295577847,0.23997006599336074,0.5911910669975186,0.6707435516171453,0.015265897613957453,0.016909288034494954,0.025822273823399175,0.025209766077850616,0.8560431673513659,0.821217632235506,0.8367118076460209,0.8158813905722087,0.8214459100320651,0.7989721025377127,0.8565262701516985,0.8217428168289347,0.85906199242868,0.8355523542308986,0.8433883132710347,0.818235381949324
latest_dump,market,na,austin,lt7,1,2026-08-25,0.817281995446897,0.8429967984088762,0.14312580421656934,False,8257,679855.0,7032,0.8516410318517621,1.7707399782003148,0.0,0.0,453.4037786726411,305.88345164189457,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.006055468087683178,0.006795566701723162,0.0005640256664246801,0.0006391106592876899,0.09314319855337168,0.09404817689827541,0.06624682087925397,0.04197218524538321,0.011681167620070989,0.007641556356237405,0.1763279726488595,0.1820623899270994,0.006055468087683178,0.005396739010524303,0.00043642100252280145,0.00039013860148362744,0.07207056435661544,0.07229154508357905,0.16931088773162165,0.1751035147200506,0.013335349538553736,0.01487166130213121,0.07876250439187282,0.08493068414935877,0.0,0.0,0.0,0.0,,,0.006055468087683178,0.006795566701723162,0.0005640256664246801,0.0006391106592876899,0.09314319855337168,0.09404817689827541,0.24706309797747367,0.2288032006824985,0.026016963827571984,0.023542466919139925,0.1053049364334617,0.10289395799060046,0.0,0.0,0.0,0.0,,,0.9994359743335753,0.9993608893407121,0.9739830361724279,0.9764575330808607,0.9739830361724279,0.9764575330808607,1.0,1.0,1.0,1.0,1.0,1.0
latest_dump,market,na,chicago,7_27,1,2026-08-27,0.009982083439979524,0.0061241496452534155,0.29076017404658305,False,78,4990.0,45,0.5769230769230769,12.794871794871796,0.0,0.7051282051282052,214.3005265763648,149.81268956798243,0.5256410256410257,0.47414829659318636,0.051015915928919124,0.04198862522198808,0.0970546693281876,0.08855589174037216,0.0,0.0,0.0,0.0,,,0.01282051282051282,0.033667334669338675,0.0011112083240998735,0.0029180909577163814,0.08667424927979013,0.08667424927979013,0.02564102564102564,0.0,0.00486063084137165,0.0,0.18956460281349435,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.5384615384615384,0.507815631262525,0.052127124253019,0.04490671617970446,0.09680751646989243,0.08843114196397997,0.5641025641025641,0.507815631262525,0.05698775509439064,0.04490671617970446,0.10102374766732886,0.08843114196397997,0.0,0.0,0.0,0.0,,,0.947872875746981,0.9550932838202956,0.9430122449056092,0.9550932838202956,0.9430122449056092,0.9550932838202956,,,,,,
latest_dump,market,na,chicago,ge28,1,2026-08-27,0.2930637317635014,0.1551717155105442,0.29076017404658305,False,2290,126435.0,1643,0.7174672489082969,35.29694323144105,0.9921397379912664,0.9943231441048035,235.00506303982874,186.68607955086887,0.011790393013100437,0.012101079606121723,0.0010616415827223588,0.0011134565559571944,0.09004293423830376,0.09201299323689403,0.4764192139737991,0.6428916043816981,0.09053227077845913,0.12488326297436539,0.19002648953498755,0.19425244026086178,0.013100436681222707,0.01910072369201566,0.0017640148297440733,0.0032010930948191897,0.1346531320037976,0.16759014718155868,0.15851528384279476,0.020801202198758254,0.030559929074340783,0.003519080951301406,0.19278853327889917,0.16917680611322938,0.00960698689956332,0.007569106655593783,0.0003773652248794173,0.0012002917592022285,0.03928028931699389,0.15857773100808126,0.002183406113537118,0.0025230355518645942,5.8769229383138554e-05,6.690028348266092e-05,0.026916307057477457,0.026515791041160607,0.0,0.0,0.0,0.0,,,0.5013100436681223,0.6740934076798355,0.09335792719092555,0.12919781262514177,0.18622792096447693,0.19166158747914208,0.6703056768558951,0.7009451496816546,0.12435399071952863,0.13398408561912803,0.1855183314317398,0.1911477462679912,0.6100436681222707,0.7194922292086843,0.01651937186309572,0.019410522488644066,0.027078998973864857,0.02697808496137929,0.9066420728090735,0.8708021873748579,0.8756460092804678,0.8660159143808717,0.8591266374173738,0.8466053918922274,0.9068153637043125,0.8709526724242396,0.8916510271434003,0.8807620546048303,0.8748297149540203,0.8610210182287564
latest_dump,market,na,chicago,lt7,1,2026-08-27,0.696954184796519,0.8387041348442024,0.29076017404658305,False,5446,683382.0,4274,0.7847961806830701,2.1169665809768636,0.0,0.0,352.5712347900606,282.94884800423995,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.002754315093646713,0.002445191708297848,0.00019109832296087967,0.0001727821202532059,0.06938143112299672,0.07066199335899244,0.03323540213000367,0.018118709594341087,0.006237906159025333,0.003700270557581019,0.18768860188978986,0.20422373559851656,0.0058758721997796545,0.007588727827188893,0.00043461580494748195,0.0005750193383443148,0.07396617730449959,0.07577282404095921,0.11311053984575835,0.11633756815368271,0.010967278071822895,0.01205264453233217,0.09696070840770697,0.1036006229424578,0.0003672420124862284,0.0007462883131250165,0.0001189692191545998,0.00024176247503821785,0.32395318375797527,0.32395318375797527,0.002754315093646713,0.002445191708297848,0.00019109832296087967,0.0001727821202532059,0.06938143112299672,0.07066199335899244,0.15497612926918838,0.1451311272465473,0.017949867577911234,0.016742479023548945,0.11582343463187746,0.11536104859922289,0.0,0.0,0.0,0.0,,,0.9998089016770392,0.9998272178797468,0.9820501324220888,0.9832575209764518,0.9820501324220888,0.9832575209764518,1.0,1.0,1.0,1.0,1.0,1.0
latest_dump,market,na,los-angeles,7_27,1,2026-08-10,0.027049029648887838,0.018483494615405122,0.46416660101368207,True,1030,51308.0,696,0.6757281553398058,11.598058252427185,0.0,0.8495145631067961,690.8845889507679,223.64417855921081,0.4077669902912621,0.4690301707336088,0.03585412945903921,0.041309080795328204,0.08792798414954854,0.0880733977746395,0.0,0.0,0.0,0.0,,,0.010679611650485437,0.02726670304825758,0.001234862103683499,0.003570875488042533,0.1156279969812731,0.1309610289781889,0.07572815533980583,0.012434708037732908,0.01293465775317968,0.0021069603797943997,0.17080381392019323,0.16944188584089506,0.001941747572815534,0.0017151321431355733,5.4817132060222526e-05,6.058034671505117e-05,0.0282308230110146,0.03532109578699824,0.010679611650485437,0.006860528572542293,0.0007284260175547635,0.0004432992118121449,0.06820716346194604,0.06461589761266344,0.0,0.0,0.0,0.0,,,0.4184466019417476,0.4962968737818664,0.03708899156272272,0.04487995628337073,0.08863494503388492,0.09042965743744837,0.5058252427184466,0.5169174397754737,0.0508068924655174,0.047490796221692326,0.1004435685978559,0.09187307791805256,0.0,0.0,0.0,0.0,,,0.9629110084372771,0.955120043716629,0.9491931075344816,0.9525092037783074,0.9491931075344816,0.9525092037783074,0.9633694876362571,0.955592861030847,0.9698623857531622,0.9710001267752928,0.9698623857531622,0.9710001267752928
