year,month,day,countyfips,freq,spend_all,provisional
2020,1,17,13087,d,-.0763,0
2020,1,17,13089,d,-.0281,0
2020,1,17,13091,d,.0118,0
2020,1,17,13095,d,-.0432,0
2020,1,17,13103,d,.00347,0
2020,1,17,13107,d,.097,0
2020,1,17,13111,d,-.0245,0
2020,1,17,13113,d,-.00202,0
2020,1,17,13115,d,-.0134,0
2020,1,17,13117,d,-.00996,0
2020,1,17,13119,d,.0299,0
2020,1,17,13121,d,-.017,0
2020,1,17,13123,d,-.0283,0
2020,1,17,13127,d,.0646,0
2020,1,17,13129,d,-.0463,0
2020,1,17,13131,d,.14,0
2020,1,17,13133,d,-.0956,0
2020,1,17,13135,d,-.0315,0
2020,1,17,13137,d,.0346,0
2020,1,17,13139,d,-.0436,0
2020,1,17,13143,d,.00226,0
2020,1,17,13145,d,-.0443,0
2020,1,17,13151,d,-.0468,0
2020,1,17,13153,d,-.0509,0
2020,1,17,13157,d,-.0301,0
2020,1,17,13159,d,.131,0
2020,1,17,13169,d,-.0954,0
2020,1,17,13175,d,-.0275,0
2020,1,17,13179,d,-.0584,0
2020,1,17,13185,d,.011,0
2020,1,17,13187,d,-.106,0
2020,1,17,13191,d,-.294,0
2020,1,17,13195,d,.291,0
2020,1,17,13197,d,-.104,0
2020,1,17,13199,d,-.0524,0
2020,1,17,13207,d,-.0503,0
2020,1,17,13211,d,.0485,0
2020,1,17,13213,d,-.107,0
2020,1,17,13215,d,-.0259,0
2020,1,17,13217,d,-.0596,0
2020,1,17,13219,d,-.052,0
2020,1,17,13223,d,.0384,0
2020,1,17,13225,d,-.0494,0
2020,1,17,13231,d,-.133,0
2020,1,17,13237,d,.0341,0
2020,1,17,13241,d,.0000487,0
2020,1,17,13245,d,-.02,0
2020,1,17,13247,d,-.0117,0
2020,1,17,13255,d,-.0891,0
2020,1,17,13257,d,-.0459,0
2020,1,17,13261,d,-.00539,0
2020,1,17,13275,d,-.0749,0
2020,1,17,13281,d,-.0317,0
2020,1,17,13285,d,-.00349,0
2020,1,17,13289,d,-.0271,0
2020,1,17,13291,d,-.277,0
2020,1,17,13295,d,-.0794,0
2020,1,17,13297,d,-.0855,0
2020,1,17,13299,d,.0739,0
2020,1,17,13305,d,.0536,0
2020,1,17,13311,d,-.0629,0
2020,1,17,13313,d,-.0274,0
2020,1,17,15003,d,-.0217,0
2020,1,17,15009,d,-.0366,0
2020,1,17,16001,d,-.0347,0
2020,1,17,16005,d,.00812,0
2020,1,17,16011,d,-.0264,0
2020,1,17,16013,d,.0604,0
2020,1,17,16017,d,.0588,0
2020,1,17,16019,d,.00885,0
2020,1,17,16021,d,-.188,0
2020,1,17,16023,d,-.0621,0
2020,1,17,16027,d,-.0097,0
2020,1,17,16031,d,-.0298,0
2020,1,17,16037,d,.15,0
2020,1,17,16039,d,-.0396,0
2020,1,17,16041,d,-.0937,0
2020,1,17,16043,d,-.0853,0
2020,1,17,16045,d,-.14,0
2020,1,17,16047,d,.0333,0
2020,1,17,16049,d,.178,0
2020,1,17,16051,d,-.0503,0
2020,1,17,16053,d,-.0371,0
2020,1,17,16055,d,.0319,0
2020,1,17,16057,d,.0579,0
2020,1,17,16059,d,.0561,0
2020,1,17,16065,d,.0431,0
2020,1,17,16067,d,-.0162,0
2020,1,17,16069,d,-.0112,0
2020,1,17,16075,d,-.062,0
2020,1,17,16081,d,-.0919,0
2020,1,17,16083,d,-.0157,0
2020,1,17,17001,d,-.0654,0
2020,1,17,17007,d,-.0718,0
2020,1,17,17011,d,.104,0
2020,1,17,17021,d,.00935,0
2020,1,17,17027,d,.00998,0
2020,1,17,17031,d,.0184,0
2020,1,17,17037,d,-.0276,0
2020,1,17,17043,d,.022,0
2020,1,17,17049,d,.000782,0
2020,1,17,17057,d,.0196,0
2020,1,17,17061,d,-.00738,0
2020,1,17,17063,d,-.0606,0
2020,1,17,17067,d,.00303,0
2020,1,17,17073,d,-.0709,0
2020,1,17,17075,d,-.0236,0
2020,1,17,17077,d,-.0528,0
2020,1,17,17083,d,-.0614,0
2020,1,17,17089,d,-.0978,0
2020,1,17,17091,d,-.0225,0
2020,1,17,17093,d,.0156,0
2020,1,17,17095,d,-.148,0
2020,1,17,17097,d,.00261,0
2020,1,17,17099,d,-.0224,0
2020,1,17,17101,d,.0413,0
2020,1,17,17107,d,.01,0
2020,1,17,17109,d,-.0654,0
2020,1,17,17115,d,-.0232,0
2020,1,17,17117,d,.0178,0
2020,1,17,17119,d,.0453,0
2020,1,17,17123,d,.0106,0
2020,1,17,17125,d,.0241,0
2020,1,17,17129,d,-.144,0
2020,1,17,17131,d,-.123,0
2020,1,17,17133,d,.0534,0
2020,1,17,17135,d,.142,0
2020,1,17,17137,d,.032,0
2020,1,17,17143,d,.0298,0
2020,1,17,17147,d,-.0267,0
2020,1,17,17149,d,-.000043,0
2020,1,17,17157,d,.034,0
2020,1,17,17161,d,-.0256,0
2020,1,17,17163,d,.0047,0
2020,1,17,17167,d,-.00485,0
2020,1,17,17171,d,.0633,0
2020,1,17,17173,d,.0359,0
2020,1,17,17179,d,-.0237,0
2020,1,17,17183,d,.0316,0
2020,1,17,17185,d,.0421,0
2020,1,17,17187,d,.0778,0
2020,1,17,17195,d,-.0454,0
2020,1,17,17197,d,-.0676,0
2020,1,17,17201,d,.03,0
2020,1,17,18001,d,-.0219,0
2020,1,17,18003,d,-.0249,0
2020,1,17,18005,d,-.0156,0
2020,1,17,18011,d,.0275,0
2020,1,17,18019,d,-.0103,0
2020,1,17,18029,d,-.00407,0
2020,1,17,18031,d,.038,0
2020,1,17,18037,d,.0635,0
2020,1,17,18043,d,.0648,0
2020,1,17,18051,d,.0375,0
2020,1,17,18053,d,-.081,0
2020,1,17,18055,d,.0134,0
2020,1,17,18057,d,-.0165,0
2020,1,17,18059,d,.,0
2020,1,17,18063,d,-.0311,0
2020,1,17,18069,d,-.0123,0
2020,1,17,18071,d,.,0
2020,1,17,18079,d,-.0956,0
2020,1,17,18081,d,-.0144,0
2020,1,17,18085,d,-.151,0
2020,1,17,18087,d,-.0309,0
2020,1,17,18091,d,-.0334,0
2020,1,17,18097,d,-.051,0
2020,1,17,18099,d,-.0181,0
2020,1,17,18105,d,.199,0
2020,1,17,18109,d,.0373,0
2020,1,17,18113,d,.0496,0
2020,1,17,18127,d,-.0554,0
2020,1,17,18129,d,.0182,0
2020,1,17,18139,d,.143,0
2020,1,17,18141,d,-.115,0
2020,1,17,18143,d,-.00393,0
2020,1,17,18147,d,.0169,0
2020,1,17,18151,d,-.0628,0
2020,1,17,18163,d,.0136,0
2020,1,17,18173,d,.0158,0
2020,1,17,18177,d,.0104,0
2020,1,17,18179,d,-.0364,0
2020,1,17,18183,d,.113,0
2020,1,17,19011,d,.00358,0
2020,1,17,19013,d,.0239,0
2020,1,17,19015,d,.0713,0
2020,1,17,19017,d,-.0971,0
2020,1,17,19019,d,-.0311,0
2020,1,17,19023,d,.061,0
2020,1,17,19029,d,-.145,0
2020,1,17,19031,d,-.0909,0
2020,1,17,19033,d,-.0104,0
2020,1,17,19041,d,.212,0
2020,1,17,19045,d,.0204,0
2020,1,17,19047,d,-.0992,0
2020,1,17,19049,d,.0125,0
2020,1,17,19059,d,.0692,0
2020,1,17,19061,d,-.0293,0
2020,1,17,19075,d,.0796,0
2020,1,17,19087,d,.0511,0
2020,1,17,19097,d,-.000557,0
2020,1,17,19099,d,.112,0
2020,1,17,19103,d,-.0271,0
2020,1,17,19105,d,-.11,0
2020,1,17,19111,d,-.0473,0
2020,1,17,19113,d,.0054,0
2020,1,17,19115,d,.0352,0
2020,1,17,19121,d,-.189,0
2020,1,17,19125,d,-.0326,0
2020,1,17,19127,d,-.0602,0
2020,1,17,19129,d,-.093,0
2020,1,17,19139,d,-.0164,0
2020,1,17,19147,d,-.0925,0
2020,1,17,19149,d,-.0548,0
2020,1,17,19153,d,-.00594,0
2020,1,17,19155,d,.0265,0
2020,1,17,19157,d,-.0213,0
2020,1,17,19163,d,-.0127,0
2020,1,17,19167,d,-.016,0
2020,1,17,19169,d,.0192,0
2020,1,17,19171,d,-.1,0
2020,1,17,19179,d,-.1,0
2020,1,17,19181,d,-.0265,0
2020,1,17,19187,d,.0352,0
2020,1,17,19193,d,-.0399,0
2020,1,17,20015,d,.00113,0
2020,1,17,20041,d,-.058,0
2020,1,17,20045,d,-.0845,0
2020,1,17,20051,d,.0879,0
2020,1,17,20057,d,.0971,0
2020,1,17,20103,d,-.203,0
2020,1,17,20111,d,.0442,0
2020,1,17,20113,d,-.0432,0
2020,1,17,20123,d,.0374,0
2020,1,17,20125,d,-.0127,0
2020,1,17,20149,d,-.0759,0
2020,1,17,20151,d,.18,0
2020,1,17,20155,d,-.0832,0
2020,1,17,20161,d,-.105,0
2020,1,17,20169,d,-.0689,0
2020,1,17,20173,d,.00948,0
2020,1,17,20175,d,-.01,0
2020,1,17,20209,d,-.0435,0
2020,1,17,21005,d,-.0423,0
2020,1,17,21015,d,.0217,0
2020,1,17,21027,d,-.0102,0
2020,1,17,21029,d,-.0271,0
2020,1,17,21033,d,-.0284,0
2020,1,17,21037,d,-.0874,0
2020,1,17,21047,d,-.0123,0
2020,1,17,21059,d,-.0086,0
2020,1,17,21067,d,-.00999,0
2020,1,17,21073,d,-.00281,0
2020,1,17,21079,d,.0425,0
2020,1,17,21091,d,.0368,0
2020,1,17,21093,d,-.0723,0
2020,1,17,21101,d,-.0329,0
2020,1,17,21107,d,.0158,0
2020,1,17,21109,d,.0229,0
2020,1,17,21111,d,-.00905,0
2020,1,17,21113,d,-.00896,0
2020,1,17,21117,d,.0831,0
2020,1,17,21125,d,-.0226,0
2020,1,17,21151,d,-.0322,0
2020,1,17,21155,d,-.0168,0
2020,1,17,21173,d,.0835,0
2020,1,17,21179,d,.139,0
2020,1,17,21185,d,-.0721,0
2020,1,17,21209,d,-.0194,0
2020,1,17,21211,d,.112,0
2020,1,17,21219,d,-.00466,0
2020,1,17,21221,d,.0467,0
2020,1,17,21225,d,.0241,0
2020,1,17,21227,d,-.107,0
2020,1,17,21229,d,-.0625,0
2020,1,17,21233,d,.0216,0
2020,1,17,21239,d,-.047,0
2020,1,17,22001,d,.0974,0
2020,1,17,22003,d,-.0209,0
2020,1,17,22005,d,-.0036,0
2020,1,17,22007,d,.034,0
2020,1,17,22011,d,.0136,0
2020,1,17,22015,d,.00794,0
2020,1,17,22017,d,-.0298,0
2020,1,17,22019,d,-.0338,0
2020,1,17,22025,d,.0901,0
2020,1,17,22031,d,-.0224,0
2020,1,17,22033,d,-.0849,0
2020,1,17,22037,d,-.0815,0
2020,1,17,22039,d,-.125,0
2020,1,17,22043,d,.0553,0
2020,1,17,22045,d,.0186,0
2020,1,17,22051,d,-.0616,0
2020,1,17,22055,d,-.00254,0
2020,1,17,22057,d,-.0288,0
2020,1,17,22059,d,-.00602,0
2020,1,17,22063,d,-.0202,0
2020,1,17,22069,d,-.0543,0
2020,1,17,22071,d,-.0329,0
2020,1,17,22073,d,.0624,0
2020,1,17,22079,d,-.00715,0
2020,1,17,22089,d,-.18,0
2020,1,17,22093,d,-.0872,0
2020,1,17,22095,d,-.116,0
2020,1,17,22097,d,.0375,0
2020,1,17,22099,d,-.109,0
2020,1,17,22101,d,-.0193,0
2020,1,17,22103,d,-.0332,0
2020,1,17,22105,d,-.0647,0
2020,1,17,22109,d,.0401,0
2020,1,17,22113,d,.0306,0
2020,1,17,22115,d,-.131,0
2020,1,17,23003,d,.0181,0
2020,1,17,23009,d,.00823,0
2020,1,17,23027,d,.0168,0
2020,1,17,24001,d,.00259,0
2020,1,17,24003,d,-.0414,0
2020,1,17,24005,d,-.0257,0
2020,1,17,24009,d,-.0117,0
2020,1,17,24011,d,-.0478,0
2020,1,17,24013,d,-.0249,0
2020,1,17,24015,d,-.000185,0
2020,1,17,24017,d,-.00844,0
2020,1,17,24019,d,-.0279,0
2020,1,17,24021,d,-.00294,0
2020,1,17,24023,d,-.0156,0
2020,1,17,24025,d,.0309,0
2020,1,17,24027,d,.0144,0
2020,1,17,24029,d,.00856,0
2020,1,17,24031,d,.0174,0
2020,1,17,24033,d,-.0183,0
2020,1,17,24035,d,-.0445,0
2020,1,17,24037,d,-.0499,0
2020,1,17,24041,d,.0738,0
2020,1,17,24043,d,.00858,0
2020,1,17,24045,d,.00397,0
2020,1,17,24047,d,.0646,0
2020,1,17,24510,d,-.0372,0
2020,1,17,25001,d,.000363,0
2020,1,17,25003,d,.,0
2020,1,17,25017,d,-.0101,0
2020,1,17,25021,d,.0152,0
2020,1,17,25025,d,.0349,0
2020,1,17,26001,d,-.0509,0
2020,1,17,26007,d,.0413,0
2020,1,17,26009,d,.0124,0
2020,1,17,26017,d,-.0741,0
2020,1,17,26029,d,-.0272,0
2020,1,17,26031,d,.00297,0
2020,1,17,26033,d,-.0663,0
2020,1,17,26037,d,-.00213,0
2020,1,17,26041,d,-.0104,0
2020,1,17,26043,d,-.00886,0
2020,1,17,26045,d,-.0535,0
2020,1,17,26047,d,-.0632,0
2020,1,17,26049,d,-.0327,0
2020,1,17,26053,d,.0598,0
2020,1,17,26057,d,-.0339,0
2020,1,17,26061,d,-.0294,0
2020,1,17,26063,d,-.0441,0
2020,1,17,26065,d,-.00421,0
2020,1,17,26067,d,-.00293,0
2020,1,17,26069,d,-.113,0
2020,1,17,26073,d,-.0115,0
2020,1,17,26075,d,.00226,0
2020,1,17,26077,d,-.0346,0
2020,1,17,26081,d,-.0812,0
2020,1,17,26089,d,.0086,0
2020,1,17,26093,d,-.026,0
2020,1,17,26099,d,-.0194,0
2020,1,17,26103,d,-.0516,0
2020,1,17,26109,d,.00822,0
2020,1,17,26111,d,-.0819,0
2020,1,17,26115,d,-.0212,0
2020,1,17,26117,d,-.00735,0
2020,1,17,26121,d,.000338,0
2020,1,17,26125,d,.0049,0
2020,1,17,26129,d,-.114,0
2020,1,17,26139,d,.00579,0
2020,1,17,26141,d,.0252,0
2020,1,17,26143,d,-.164,0
2020,1,17,26145,d,.0139,0
2020,1,17,26147,d,-.064,0
2020,1,17,26151,d,-.0805,0
2020,1,17,26155,d,.0221,0
2020,1,17,26157,d,.0015,0
2020,1,17,26159,d,.106,0
2020,1,17,26161,d,-.000589,0
2020,1,17,26163,d,-.0000243,0
2020,1,17,27001,d,-.00548,0
2020,1,17,27003,d,-.0162,0
2020,1,17,27005,d,-.0394,0
2020,1,17,27007,d,.0325,0
2020,1,17,27009,d,.0173,0
2020,1,17,27013,d,-.00553,0
2020,1,17,27015,d,.0497,0
2020,1,17,27017,d,-.0614,0
2020,1,17,27019,d,.0388,0
2020,1,17,27021,d,-.0334,0
2020,1,17,27023,d,.0372,0
2020,1,17,27025,d,.00538,0
2020,1,17,27027,d,-.00369,0
2020,1,17,27031,d,.0688,0
2020,1,17,27033,d,-.0164,0
2020,1,17,27035,d,.0048,0
2020,1,17,27037,d,-.00111,0
2020,1,17,27039,d,-.0933,0
2020,1,17,27041,d,.0452,0
2020,1,17,27043,d,-.126,0
2020,1,17,27045,d,-.111,0
2020,1,17,27047,d,-.00301,0
2020,1,17,27049,d,.00381,0
2020,1,17,27053,d,-.00912,0
2020,1,17,27055,d,.0386,0
2020,1,17,27057,d,-.0148,0
2020,1,17,27059,d,-.0801,0
2020,1,17,27061,d,-.0378,0
2020,1,17,27063,d,.0275,0
2020,1,17,27065,d,.168,0
2020,1,17,27067,d,.0946,0
2020,1,17,27071,d,.0254,0
2020,1,17,27073,d,.00663,0
2020,1,17,27075,d,-.0401,0
2020,1,17,27079,d,-.0726,0
2020,1,17,27083,d,-.0756,0
2020,1,17,27085,d,-.088,0
2020,1,17,27089,d,.0571,0
2020,1,17,27093,d,-.0449,0
2020,1,17,27095,d,.0399,0
2020,1,17,27097,d,-.0202,0
2020,1,17,27099,d,.0214,0
2020,1,17,27103,d,-.0443,0
2020,1,17,27105,d,-.00508,0
2020,1,17,27107,d,-.0593,0
2020,1,17,27109,d,-.0276,0
2020,1,17,27111,d,.052,0
2020,1,17,27113,d,.087,0
2020,1,17,27115,d,.000258,0
2020,1,17,27119,d,.0313,0
2020,1,17,27121,d,.0694,0
2020,1,17,27123,d,-.00296,0
2020,1,17,27131,d,.0425,0
2020,1,17,27135,d,-.00384,0
2020,1,17,27137,d,.00661,0
2020,1,17,27139,d,-.0139,0
2020,1,17,27141,d,-.0242,0
2020,1,17,27143,d,.0291,0
2020,1,17,27145,d,.0426,0
2020,1,17,27147,d,.0346,0
2020,1,17,27151,d,.421,0
2020,1,17,27153,d,.321,0
2020,1,17,27157,d,.0138,0
2020,1,17,27161,d,.,0
2020,1,17,27163,d,-.00658,0
2020,1,17,27167,d,.0127,0
2020,1,17,27169,d,.0209,0
2020,1,17,27171,d,-.0275,0
2020,1,17,28009,d,-.0557,0
2020,1,17,28011,d,-.0435,0
2020,1,17,28027,d,-.0269,0
2020,1,17,28033,d,-.134,0
2020,1,17,28035,d,-.0122,0
2020,1,17,28039,d,-.116,0
2020,1,17,28045,d,.00431,0
2020,1,17,28047,d,-.0882,0
2020,1,17,28049,d,-.0293,0
2020,1,17,28059,d,-.0521,0
2020,1,17,28061,d,-.00444,0
2020,1,17,28067,d,.118,0
2020,1,17,28071,d,-.046,0
2020,1,17,28073,d,-.0273,0
2020,1,17,28075,d,-.0768,0
2020,1,17,28081,d,-.0528,0
2020,1,17,28083,d,-.0822,0
2020,1,17,28087,d,-.000728,0
2020,1,17,28089,d,-.00297,0
2020,1,17,28093,d,-.0422,0
2020,1,17,28105,d,.0255,0
2020,1,17,28107,d,-.0474,0
2020,1,17,28121,d,-.0936,0
2020,1,17,28129,d,.0371,0
2020,1,17,28133,d,.0578,0
2020,1,17,28139,d,-.0828,0
2020,1,17,28145,d,-.149,0
2020,1,17,28151,d,-.0087,0
2020,1,17,29021,d,-.253,0
2020,1,17,29031,d,-.0179,0
2020,1,17,29043,d,-.0289,0
2020,1,17,29047,d,-.0481,0
2020,1,17,29071,d,.0154,0
2020,1,17,29077,d,-.0327,0
2020,1,17,29095,d,-.0602,0
2020,1,17,29097,d,.000612,0
2020,1,17,29099,d,.0515,0
2020,1,17,29101,d,-.0245,0
2020,1,17,29127,d,.0508,0
2020,1,17,29145,d,-.106,0
2020,1,17,29165,d,.0156,0
2020,1,17,29183,d,.00577,0
2020,1,17,29186,d,.101,0
2020,1,17,29189,d,.0767,0
2020,1,17,29209,d,-.167,0
2020,1,17,29225,d,-.0856,0
2020,1,17,29510,d,.0339,0
2020,1,17,30001,d,-.141,0
2020,1,17,30009,d,.0345,0
2020,1,17,30013,d,.098,0
2020,1,17,30017,d,.0685,0
2020,1,17,30021,d,-.0223,0
2020,1,17,30027,d,.034,0
2020,1,17,30029,d,.00274,0
2020,1,17,30031,d,.0268,0
2020,1,17,30041,d,.0328,0
2020,1,17,30043,d,.0313,0
2020,1,17,30047,d,-.0339,0
2020,1,17,30049,d,-.0147,0
2020,1,17,30053,d,-.0521,0
2020,1,17,30057,d,-.0514,0
2020,1,17,30063,d,-.00544,0
2020,1,17,30067,d,.00492,0
2020,1,17,30073,d,.0752,0
2020,1,17,30081,d,.117,0
2020,1,17,30083,d,.0169,0
2020,1,17,30093,d,.0443,0
2020,1,17,30105,d,-.118,0
2020,1,17,30111,d,-.0412,0
2020,1,17,31001,d,-.00247,0
2020,1,17,31003,d,.0211,0
2020,1,17,31019,d,-.103,0
2020,1,17,31023,d,.0338,0
2020,1,17,31025,d,.0269,0
2020,1,17,31029,d,.00367,0
2020,1,17,31031,d,.0965,0
2020,1,17,31035,d,.119,0
2020,1,17,31037,d,.0011,0
2020,1,17,31039,d,-.0443,0
2020,1,17,31041,d,.014,0
2020,1,17,31043,d,-.0365,0
2020,1,17,31047,d,-.00803,0
2020,1,17,31053,d,.0375,0
2020,1,17,31055,d,.000862,0
2020,1,17,31057,d,.0829,0
2020,1,17,31067,d,-.0116,0
2020,1,17,31073,d,.0532,0
2020,1,17,31079,d,.0019,0
2020,1,17,31081,d,.0304,0
2020,1,17,31089,d,.00311,0
2020,1,17,31093,d,-.0439,0
2020,1,17,31095,d,.136,0
2020,1,17,31101,d,.0191,0
2020,1,17,31107,d,.000018,0
2020,1,17,31109,d,.00937,0
2020,1,17,31111,d,.0231,0
2020,1,17,31119,d,.00726,0
2020,1,17,31121,d,-.0233,0
2020,1,17,31131,d,-.00439,0
2020,1,17,31135,d,-.0358,0
2020,1,17,31137,d,-.0581,0
2020,1,17,31143,d,-.0193,0
2020,1,17,31145,d,-.0476,0
2020,1,17,31151,d,-.0386,0
2020,1,17,31153,d,.00215,0
2020,1,17,31155,d,-.00666,0
2020,1,17,31157,d,.00326,0
2020,1,17,31177,d,.115,0
2020,1,17,31185,d,-.144,0
2020,1,17,32001,d,.0708,0
2020,1,17,32003,d,.0118,0
2020,1,17,32005,d,.0169,0
2020,1,17,32007,d,-.0532,0
2020,1,17,32013,d,-.000216,0
2020,1,17,32015,d,-.0246,0
2020,1,17,32019,d,.0338,0
2020,1,17,32023,d,-.038,0
2020,1,17,32031,d,-.0399,0
2020,1,17,32510,d,.00704,0
2020,1,17,33001,d,-.00493,0
2020,1,17,33003,d,-.012,0
2020,1,17,33005,d,.0825,0
2020,1,17,33007,d,.0083,0
2020,1,17,33011,d,.00548,0
2020,1,17,33013,d,.00826,0
2020,1,17,33015,d,.00635,0
2020,1,17,33017,d,-.00363,0
2020,1,17,34001,d,-.0276,0
2020,1,17,34003,d,.0199,0
2020,1,17,34009,d,-.0588,0
2020,1,17,34011,d,.00686,0
2020,1,17,34015,d,-.0275,0
2020,1,17,34017,d,.0172,0
2020,1,17,34019,d,-.00186,0
2020,1,17,34021,d,-.0272,0
2020,1,17,34023,d,-.0212,0
2020,1,17,34025,d,.00832,0
2020,1,17,34027,d,-.015,0
2020,1,17,34029,d,-.0143,0
2020,1,17,34031,d,.0159,0
2020,1,17,34033,d,-.0341,0
2020,1,17,34035,d,-.0265,0
2020,1,17,34037,d,-.0129,0
2020,1,17,34039,d,-.0144,0
2020,1,17,34041,d,.0955,0
2020,1,17,35001,d,.000713,0
2020,1,17,35005,d,.0314,0
2020,1,17,35006,d,-.0167,0
2020,1,17,35007,d,-.0802,0
2020,1,17,35009,d,.103,0
2020,1,17,35013,d,-.029,0
2020,1,17,35015,d,-.0979,0
2020,1,17,35017,d,.0307,0
2020,1,17,35025,d,-.0586,0
2020,1,17,35027,d,.0204,0
2020,1,17,35028,d,.0386,0
2020,1,17,35029,d,-.118,0
2020,1,17,35031,d,-.0447,0
2020,1,17,35035,d,-.0442,0
2020,1,17,35039,d,-.0324,0
2020,1,17,35041,d,.143,0
2020,1,17,35043,d,-.00617,0
2020,1,17,35045,d,-.008,0
2020,1,17,35047,d,.085,0
2020,1,17,35049,d,.0305,0
2020,1,17,35053,d,.0684,0
2020,1,17,35055,d,-.00135,0
2020,1,17,35057,d,.212,0
2020,1,17,35061,d,-.122,0
2020,1,17,36009,d,-.0133,0
2020,1,17,36013,d,-.0614,0
2020,1,17,36015,d,.00616,0
2020,1,17,36019,d,.0164,0
2020,1,17,36021,d,-.0688,0
2020,1,17,36027,d,.0528,0
2020,1,17,36029,d,.0262,0
2020,1,17,36031,d,.0617,0
2020,1,17,36033,d,-.0267,0
2020,1,17,36035,d,-.117,0
2020,1,17,36039,d,-.0302,0
2020,1,17,36043,d,-.00365,0
2020,1,17,36045,d,.0652,0
2020,1,17,36051,d,-.0887,0
2020,1,17,36053,d,.0772,0
2020,1,17,36055,d,-.0324,0
2020,1,17,36061,d,-.0221,0
2020,1,17,36063,d,.0465,0
2020,1,17,36065,d,.0231,0
2020,1,17,36067,d,.00033,0
2020,1,17,36069,d,-.0291,0
2020,1,17,36071,d,-.0356,0
2020,1,17,36075,d,-.000887,0
2020,1,17,36077,d,.0289,0
2020,1,17,36079,d,-.066,0
2020,1,17,36081,d,.00747,0
2020,1,17,36085,d,.0175,0
2020,1,17,36087,d,.0327,0
2020,1,17,36089,d,-.0239,0
2020,1,17,36091,d,-.0328,0
2020,1,17,36093,d,-.0582,0
2020,1,17,36095,d,.114,0
2020,1,17,36101,d,.0279,0
2020,1,17,36103,d,.00262,0
2020,1,17,36105,d,-.132,0
2020,1,17,36111,d,.0184,0
2020,1,17,36113,d,-.0587,0
2020,1,17,36115,d,-.0256,0
2020,1,17,36117,d,-.0461,0
2020,1,17,36119,d,-.00587,0
2020,1,17,36123,d,.089,0
2020,1,17,37001,d,-.0411,0
2020,1,17,37003,d,.0569,0
2020,1,17,37009,d,.216,0
2020,1,17,37011,d,-.109,0
2020,1,17,37013,d,.0414,0
2020,1,17,37017,d,-.0629,0
2020,1,17,37019,d,-.0583,0
2020,1,17,37021,d,-.0198,0
2020,1,17,37023,d,-.0519,0
2020,1,17,37025,d,-.0654,0
2020,1,17,37027,d,.0276,0
2020,1,17,37031,d,-.0504,0
2020,1,17,37035,d,-.0279,0
2020,1,17,37037,d,-.073,0
2020,1,17,37045,d,.0366,0
2020,1,17,37047,d,-.0928,0
2020,1,17,37049,d,-.0377,0
2020,1,17,37051,d,-.0343,0
2020,1,17,37053,d,.0582,0
2020,1,17,37055,d,-.0277,0
2020,1,17,37057,d,-.00852,0
2020,1,17,37059,d,.0244,0
2020,1,17,37063,d,-.0329,0
2020,1,17,37067,d,-.0169,0
2020,1,17,37069,d,.026,0
2020,1,17,37071,d,-.0219,0
2020,1,17,37077,d,.139,0
2020,1,17,37081,d,-.0282,0
2020,1,17,37085,d,-.0376,0
2020,1,17,37087,d,-.00272,0
2020,1,17,37089,d,.00587,0
2020,1,17,37093,d,-.000976,0
2020,1,17,37097,d,-.0391,0
2020,1,17,37099,d,-.0222,0
2020,1,17,37101,d,-.0183,0
2020,1,17,37105,d,-.0156,0
2020,1,17,37107,d,-.094,0
2020,1,17,37109,d,-.0666,0
2020,1,17,37111,d,-.0789,0
2020,1,17,37113,d,-.0389,0
2020,1,17,37115,d,-.134,0
2020,1,17,37117,d,-.036,0
2020,1,17,37119,d,-.0421,0
2020,1,17,37121,d,-.0126,0
2020,1,17,37125,d,.0641,0
2020,1,17,37127,d,-.0534,0
2020,1,17,37129,d,.0276,0
2020,1,17,37133,d,-.0276,0
2020,1,17,37135,d,-.0317,0
2020,1,17,37137,d,.076,0
2020,1,17,37139,d,.0585,0
2020,1,17,37141,d,.0138,0
2020,1,17,37145,d,-.064,0
2020,1,17,37147,d,.0509,0
2020,1,17,37149,d,-.000608,0
2020,1,17,37151,d,-.0368,0
2020,1,17,37155,d,-.0224,0
2020,1,17,37157,d,-.0208,0
2020,1,17,37159,d,-.0628,0
2020,1,17,37161,d,-.101,0
2020,1,17,37163,d,-.0283,0
2020,1,17,37165,d,-.114,0
2020,1,17,37167,d,-.066,0
2020,1,17,37169,d,.017,0
2020,1,17,37171,d,-.128,0
2020,1,17,37175,d,-.0784,0
2020,1,17,37179,d,-.00803,0
2020,1,17,37183,d,-.0336,0
2020,1,17,37189,d,.0511,0
2020,1,17,37191,d,.00456,0
2020,1,17,37193,d,.0633,0
2020,1,17,37195,d,.0221,0
2020,1,17,37197,d,-.135,0
2020,1,17,37199,d,-.0354,0
2020,1,17,38003,d,.00335,0
2020,1,17,38005,d,.0344,0
2020,1,17,38009,d,.0175,0
2020,1,17,38011,d,-.092,0
2020,1,17,38015,d,-.0267,0
2020,1,17,38017,d,-.0262,0
2020,1,17,38021,d,.368,0
2020,1,17,38025,d,-.0233,0
2020,1,17,38031,d,.0402,0
2020,1,17,38035,d,.0189,0
2020,1,17,38049,d,-.0209,0
2020,1,17,38053,d,-.051,0
2020,1,17,38055,d,-.0291,0
2020,1,17,38057,d,-.0374,0
2020,1,17,38059,d,-.0302,0
2020,1,17,38061,d,-.0748,0
2020,1,17,38071,d,.049,0
2020,1,17,38075,d,-.0229,0
