share_path,adr_ratio,delta_scenario,delta_pp_applied,lead_time,lead_uplift,rebook_offset,rnpl_nights_share_1q26_pct,rnpl_nights_share_3q26_pct,rnpl_nights_share_4q26_pct,3Q26_nights_delta_mm,3Q26_prior_year_delta_mm,3Q26_growth_delta_pts,3Q26_nights_mm,3Q26_growth_pct,4Q26_nights_delta_mm,4Q26_prior_year_delta_mm,4Q26_growth_delta_pts,4Q26_nights_mm,4Q26_growth_pct
share_central,adr_plus25,delta_4pp,4.0,lead_3.0,uplift_0,0.0,16.67,18.41,19.29,-1.181,-0.092,-0.809,145.72,9.08,-1.224,-0.259,-0.774,131.76,8.13
share_central,adr_plus25,delta_4pp,4.0,lead_3.0,uplift_0,0.25,16.67,18.41,19.29,-0.886,-0.069,-0.607,145.99,9.28,-0.918,-0.194,-0.58,131.99,8.32
share_central,adr_plus25,delta_4pp,4.0,lead_3.0,uplift_0,0.5,16.67,18.41,19.29,-0.591,-0.046,-0.404,146.26,9.49,-0.612,-0.13,-0.387,132.23,8.51
share_central,adr_plus25,delta_4pp,4.0,lead_3.0,uplift_7,0.0,16.67,18.41,19.29,-1.171,-0.089,-0.804,145.73,9.09,-1.22,-0.252,-0.777,131.75,8.12
share_central,adr_plus25,delta_4pp,4.0,lead_3.0,uplift_7,0.25,16.67,18.41,19.29,-0.878,-0.067,-0.603,145.99,9.29,-0.915,-0.189,-0.583,131.99,8.32
share_central,adr_plus25,delta_4pp,4.0,lead_3.0,uplift_7,0.5,16.67,18.41,19.29,-0.585,-0.044,-0.402,146.26,9.49,-0.61,-0.126,-0.388,132.23,8.51
share_central,adr_plus25,delta_4pp,4.0,lead_3.0,uplift_15,0.0,16.67,18.41,19.29,-1.159,-0.085,-0.798,145.73,9.09,-1.215,-0.244,-0.78,131.75,8.12
share_central,adr_plus25,delta_4pp,4.0,lead_3.0,uplift_15,0.25,16.67,18.41,19.29,-0.869,-0.064,-0.598,146.0,9.29,-0.911,-0.183,-0.585,131.99,8.32
share_central,adr_plus25,delta_4pp,4.0,lead_3.0,uplift_15,0.5,16.67,18.41,19.29,-0.579,-0.043,-0.399,146.27,9.49,-0.608,-0.122,-0.39,132.22,8.51
share_central,adr_plus25,mgmt_implied,6.0,lead_1.8,uplift_0,0.0,16.67,18.41,19.29,-1.863,-0.18,-1.249,145.13,8.64,-1.859,-0.469,-1.111,131.35,7.79
share_central,adr_plus25,mgmt_implied,6.0,lead_1.8,uplift_0,0.25,16.67,18.41,19.29,-1.398,-0.135,-0.936,145.55,8.95,-1.394,-0.351,-0.832,131.69,8.07
share_central,adr_plus25,mgmt_implied,6.0,lead_1.8,uplift_0,0.5,16.67,18.41,19.29,-0.932,-0.09,-0.624,145.97,9.27,-0.93,-0.234,-0.554,132.02,8.35
share_central,adr_plus25,mgmt_implied,6.0,lead_1.8,uplift_7,0.0,16.67,18.41,19.29,-1.855,-0.174,-1.247,145.13,8.64,-1.858,-0.459,-1.119,131.34,7.78
share_central,adr_plus25,mgmt_implied,6.0,lead_1.8,uplift_7,0.25,16.67,18.41,19.29,-1.391,-0.131,-0.935,145.55,8.96,-1.393,-0.344,-0.838,131.68,8.06
share_central,adr_plus25,mgmt_implied,6.0,lead_1.8,uplift_7,0.5,16.67,18.41,19.29,-0.927,-0.087,-0.623,145.97,9.27,-0.929,-0.229,-0.558,132.02,8.34
share_central,adr_plus25,mgmt_implied,6.0,lead_1.8,uplift_15,0.0,16.67,18.41,19.29,-1.844,-0.168,-1.244,145.14,8.65,-1.856,-0.448,-1.127,131.33,7.77
share_central,adr_plus25,mgmt_implied,6.0,lead_1.8,uplift_15,0.25,16.67,18.41,19.29,-1.383,-0.126,-0.933,145.55,8.96,-1.392,-0.336,-0.844,131.67,8.06
share_central,adr_plus25,mgmt_implied,6.0,lead_1.8,uplift_15,0.5,16.67,18.41,19.29,-0.922,-0.084,-0.621,145.97,9.27,-0.928,-0.224,-0.562,132.01,8.34
share_central,adr_plus25,mgmt_implied,6.0,lead_2.2,uplift_0,0.0,16.67,18.41,19.29,-1.835,-0.163,-1.24,145.14,8.65,-1.854,-0.438,-1.134,131.32,7.77
share_central,adr_plus25,mgmt_implied,6.0,lead_2.2,uplift_0,0.25,16.67,18.41,19.29,-1.376,-0.122,-0.93,145.56,8.96,-1.39,-0.329,-0.849,131.66,8.05
share_central,adr_plus25,mgmt_implied,6.0,lead_2.2,uplift_0,0.5,16.67,18.41,19.29,-0.917,-0.082,-0.62,145.97,9.27,-0.927,-0.219,-0.566,132.01,8.33
share_central,adr_plus25,mgmt_implied,6.0,lead_2.2,uplift_7,0.0,16.67,18.41,19.29,-1.823,-0.158,-1.236,145.15,8.65,-1.851,-0.428,-1.14,131.31,7.76
share_central,adr_plus25,mgmt_implied,6.0,lead_2.2,uplift_7,0.25,16.67,18.41,19.29,-1.367,-0.118,-0.927,145.56,8.96,-1.388,-0.321,-0.855,131.66,8.05
share_central,adr_plus25,mgmt_implied,6.0,lead_2.2,uplift_7,0.5,16.67,18.41,19.29,-0.911,-0.079,-0.618,145.97,9.27,-0.925,-0.214,-0.569,132.01,8.33
share_central,adr_plus25,mgmt_implied,6.0,lead_2.2,uplift_15,0.0,16.67,18.41,19.29,-1.809,-0.152,-1.231,145.16,8.66,-1.847,-0.416,-1.148,131.3,7.75
share_central,adr_plus25,mgmt_implied,6.0,lead_2.2,uplift_15,0.25,16.67,18.41,19.29,-1.357,-0.114,-0.923,145.57,8.97,-1.385,-0.312,-0.86,131.65,8.04
share_central,adr_plus25,mgmt_implied,6.0,lead_2.2,uplift_15,0.5,16.67,18.41,19.29,-0.905,-0.076,-0.615,145.98,9.28,-0.924,-0.208,-0.573,132.0,8.33
share_central,adr_plus25,mgmt_implied,6.0,lead_3.0,uplift_0,0.0,16.67,18.41,19.29,-1.772,-0.138,-1.214,145.18,8.68,-1.836,-0.389,-1.162,131.28,7.74
share_central,adr_plus25,mgmt_implied,6.0,lead_3.0,uplift_0,0.25,16.67,18.41,19.29,-1.329,-0.104,-0.91,145.58,8.98,-1.377,-0.292,-0.871,131.64,8.03
share_central,adr_plus25,mgmt_implied,6.0,lead_3.0,uplift_0,0.5,16.67,18.41,19.29,-0.886,-0.069,-0.607,145.99,9.28,-0.918,-0.194,-0.58,131.99,8.32
share_central,adr_plus25,mgmt_implied,6.0,lead_3.0,uplift_7,0.0,16.67,18.41,19.29,-1.756,-0.133,-1.206,145.19,8.68,-1.83,-0.378,-1.167,131.28,7.73
share_central,adr_plus25,mgmt_implied,6.0,lead_3.0,uplift_7,0.25,16.67,18.41,19.29,-1.317,-0.1,-0.904,145.59,8.99,-1.372,-0.284,-0.875,131.63,8.03
share_central,adr_plus25,mgmt_implied,6.0,lead_3.0,uplift_7,0.5,16.67,18.41,19.29,-0.878,-0.067,-0.603,145.99,9.29,-0.915,-0.189,-0.583,131.99,8.32
share_central,adr_plus25,mgmt_implied,6.0,lead_3.0,uplift_15,0.0,16.67,18.41,19.29,-1.738,-0.128,-1.197,145.2,8.69,-1.823,-0.367,-1.172,131.27,7.73
share_central,adr_plus25,mgmt_implied,6.0,lead_3.0,uplift_15,0.25,16.67,18.41,19.29,-1.304,-0.096,-0.897,145.6,8.99,-1.367,-0.275,-0.878,131.63,8.02
share_central,adr_plus25,mgmt_implied,6.0,lead_3.0,uplift_15,0.5,16.67,18.41,19.29,-0.869,-0.064,-0.598,146.0,9.29,-0.911,-0.183,-0.585,131.99,8.32
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_1.8,uplift_0,0.0,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_1.8,uplift_0,0.25,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_1.8,uplift_0,0.5,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_1.8,uplift_7,0.0,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_1.8,uplift_7,0.25,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_1.8,uplift_7,0.5,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_1.8,uplift_15,0.0,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_1.8,uplift_15,0.25,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_1.8,uplift_15,0.5,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_2.2,uplift_0,0.0,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_2.2,uplift_0,0.25,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_2.2,uplift_0,0.5,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_2.2,uplift_7,0.0,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_2.2,uplift_7,0.25,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_2.2,uplift_7,0.5,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_2.2,uplift_15,0.0,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_2.2,uplift_15,0.25,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_2.2,uplift_15,0.5,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_3.0,uplift_0,0.0,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_3.0,uplift_0,0.25,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_3.0,uplift_0,0.5,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_3.0,uplift_7,0.0,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_3.0,uplift_7,0.25,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_3.0,uplift_7,0.5,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_3.0,uplift_15,0.0,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_3.0,uplift_15,0.25,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_0pp,0.0,lead_3.0,uplift_15,0.5,20.0,21.0,21.0,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_1.8,uplift_0,0.0,20.0,21.0,21.0,-0.361,-0.037,-0.24,146.48,9.65,-0.346,-0.096,-0.198,132.46,8.7
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_1.8,uplift_0,0.25,20.0,21.0,21.0,-0.271,-0.028,-0.18,146.56,9.71,-0.26,-0.072,-0.149,132.52,8.75
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_1.8,uplift_0,0.5,20.0,21.0,21.0,-0.181,-0.019,-0.12,146.64,9.77,-0.173,-0.048,-0.099,132.58,8.8
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_1.8,uplift_7,0.0,20.0,21.0,21.0,-0.36,-0.036,-0.24,146.48,9.65,-0.346,-0.094,-0.2,132.46,8.7
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_1.8,uplift_7,0.25,20.0,21.0,21.0,-0.27,-0.027,-0.18,146.56,9.71,-0.26,-0.071,-0.15,132.52,8.75
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_1.8,uplift_7,0.5,20.0,21.0,21.0,-0.18,-0.018,-0.12,146.64,9.77,-0.173,-0.047,-0.1,132.58,8.8
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_1.8,uplift_15,0.0,20.0,21.0,21.0,-0.358,-0.035,-0.24,146.48,9.65,-0.346,-0.092,-0.202,132.45,8.7
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_1.8,uplift_15,0.25,20.0,21.0,21.0,-0.269,-0.026,-0.18,146.56,9.71,-0.26,-0.069,-0.152,132.51,8.75
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_1.8,uplift_15,0.5,20.0,21.0,21.0,-0.179,-0.017,-0.12,146.64,9.77,-0.173,-0.046,-0.101,132.58,8.8
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_2.2,uplift_0,0.0,20.0,21.0,21.0,-0.357,-0.034,-0.239,146.48,9.65,-0.347,-0.09,-0.204,132.45,8.7
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_2.2,uplift_0,0.25,20.0,21.0,21.0,-0.267,-0.025,-0.179,146.56,9.71,-0.26,-0.067,-0.153,132.51,8.75
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_2.2,uplift_0,0.5,20.0,21.0,21.0,-0.178,-0.017,-0.12,146.64,9.77,-0.173,-0.045,-0.102,132.58,8.8
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_2.2,uplift_7,0.0,20.0,21.0,21.0,-0.355,-0.033,-0.239,146.48,9.65,-0.347,-0.088,-0.206,132.45,8.69
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_2.2,uplift_7,0.25,20.0,21.0,21.0,-0.266,-0.024,-0.179,146.56,9.71,-0.26,-0.066,-0.155,132.51,8.75
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_2.2,uplift_7,0.5,20.0,21.0,21.0,-0.177,-0.016,-0.119,146.64,9.77,-0.173,-0.044,-0.103,132.57,8.8
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_2.2,uplift_15,0.0,20.0,21.0,21.0,-0.352,-0.031,-0.238,146.48,9.65,-0.346,-0.085,-0.208,132.45,8.69
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_2.2,uplift_15,0.25,20.0,21.0,21.0,-0.264,-0.024,-0.178,146.56,9.71,-0.26,-0.064,-0.156,132.51,8.74
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_2.2,uplift_15,0.5,20.0,21.0,21.0,-0.176,-0.016,-0.119,146.64,9.77,-0.173,-0.043,-0.104,132.57,8.8
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_3.0,uplift_0,0.0,20.0,21.0,21.0,-0.346,-0.029,-0.235,146.49,9.65,-0.346,-0.08,-0.212,132.44,8.69
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_3.0,uplift_0,0.25,20.0,21.0,21.0,-0.259,-0.021,-0.176,146.56,9.71,-0.259,-0.06,-0.159,132.51,8.74
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_3.0,uplift_0,0.5,20.0,21.0,21.0,-0.173,-0.014,-0.118,146.64,9.77,-0.173,-0.04,-0.106,132.57,8.79
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_3.0,uplift_7,0.0,20.0,21.0,21.0,-0.343,-0.028,-0.234,146.49,9.66,-0.345,-0.078,-0.214,132.44,8.69
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_3.0,uplift_7,0.25,20.0,21.0,21.0,-0.257,-0.021,-0.176,146.57,9.71,-0.259,-0.058,-0.16,132.5,8.74
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_3.0,uplift_7,0.5,20.0,21.0,21.0,-0.171,-0.014,-0.117,146.64,9.77,-0.172,-0.039,-0.107,132.57,8.79
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_3.0,uplift_15,0.0,20.0,21.0,21.0,-0.34,-0.026,-0.233,146.49,9.66,-0.344,-0.075,-0.215,132.44,8.68
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_3.0,uplift_15,0.25,20.0,21.0,21.0,-0.255,-0.02,-0.174,146.57,9.72,-0.258,-0.056,-0.162,132.5,8.74
share_flat_2h26,adr_equal,delta_1pp,1.0,lead_3.0,uplift_15,0.5,20.0,21.0,21.0,-0.17,-0.013,-0.116,146.64,9.77,-0.172,-0.038,-0.108,132.57,8.79
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_1.8,uplift_0,0.0,20.0,21.0,21.0,-0.723,-0.074,-0.48,146.16,9.41,-0.692,-0.192,-0.397,132.22,8.5
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_1.8,uplift_0,0.25,20.0,21.0,21.0,-0.542,-0.056,-0.36,146.32,9.53,-0.519,-0.144,-0.298,132.34,8.6
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_1.8,uplift_0,0.5,20.0,21.0,21.0,-0.361,-0.037,-0.24,146.48,9.65,-0.346,-0.096,-0.198,132.46,8.7
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_1.8,uplift_7,0.0,20.0,21.0,21.0,-0.72,-0.072,-0.48,146.16,9.41,-0.693,-0.188,-0.401,132.21,8.5
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_1.8,uplift_7,0.25,20.0,21.0,21.0,-0.54,-0.054,-0.36,146.32,9.53,-0.519,-0.141,-0.301,132.33,8.6
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_1.8,uplift_7,0.5,20.0,21.0,21.0,-0.36,-0.036,-0.24,146.48,9.65,-0.346,-0.094,-0.2,132.46,8.7
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_1.8,uplift_15,0.0,20.0,21.0,21.0,-0.717,-0.07,-0.479,146.16,9.41,-0.693,-0.184,-0.405,132.21,8.49
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_1.8,uplift_15,0.25,20.0,21.0,21.0,-0.537,-0.052,-0.36,146.32,9.53,-0.52,-0.138,-0.304,132.33,8.6
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_1.8,uplift_15,0.5,20.0,21.0,21.0,-0.358,-0.035,-0.24,146.48,9.65,-0.346,-0.092,-0.202,132.45,8.7
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_2.2,uplift_0,0.0,20.0,21.0,21.0,-0.713,-0.067,-0.479,146.16,9.41,-0.693,-0.18,-0.409,132.2,8.49
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_2.2,uplift_0,0.25,20.0,21.0,21.0,-0.535,-0.051,-0.359,146.32,9.53,-0.52,-0.135,-0.306,132.33,8.59
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_2.2,uplift_0,0.5,20.0,21.0,21.0,-0.357,-0.034,-0.239,146.48,9.65,-0.347,-0.09,-0.204,132.45,8.7
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_2.2,uplift_7,0.0,20.0,21.0,21.0,-0.709,-0.065,-0.478,146.16,9.41,-0.693,-0.175,-0.413,132.2,8.49
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_2.2,uplift_7,0.25,20.0,21.0,21.0,-0.532,-0.049,-0.358,146.32,9.53,-0.52,-0.132,-0.309,132.32,8.59
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_2.2,uplift_7,0.5,20.0,21.0,21.0,-0.355,-0.033,-0.239,146.48,9.65,-0.347,-0.088,-0.206,132.45,8.69
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_2.2,uplift_15,0.0,20.0,21.0,21.0,-0.705,-0.063,-0.476,146.16,9.41,-0.693,-0.171,-0.416,132.19,8.48
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_2.2,uplift_15,0.25,20.0,21.0,21.0,-0.529,-0.047,-0.357,146.32,9.53,-0.52,-0.128,-0.312,132.32,8.59
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_2.2,uplift_15,0.5,20.0,21.0,21.0,-0.352,-0.031,-0.238,146.48,9.65,-0.346,-0.085,-0.208,132.45,8.69
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_3.0,uplift_0,0.0,20.0,21.0,21.0,-0.692,-0.057,-0.471,146.17,9.42,-0.691,-0.16,-0.425,132.18,8.47
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_3.0,uplift_0,0.25,20.0,21.0,21.0,-0.519,-0.043,-0.353,146.33,9.54,-0.518,-0.12,-0.319,132.31,8.58
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_3.0,uplift_0,0.5,20.0,21.0,21.0,-0.346,-0.029,-0.235,146.49,9.65,-0.346,-0.08,-0.212,132.44,8.69
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_3.0,uplift_7,0.0,20.0,21.0,21.0,-0.686,-0.055,-0.468,146.17,9.42,-0.69,-0.155,-0.428,132.18,8.47
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_3.0,uplift_7,0.25,20.0,21.0,21.0,-0.514,-0.041,-0.351,146.33,9.54,-0.517,-0.116,-0.321,132.31,8.58
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_3.0,uplift_7,0.5,20.0,21.0,21.0,-0.343,-0.028,-0.234,146.49,9.66,-0.345,-0.078,-0.214,132.44,8.69
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_3.0,uplift_15,0.0,20.0,21.0,21.0,-0.679,-0.053,-0.465,146.18,9.42,-0.688,-0.15,-0.431,132.17,8.47
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_3.0,uplift_15,0.25,20.0,21.0,21.0,-0.51,-0.04,-0.349,146.33,9.54,-0.516,-0.113,-0.323,132.31,8.58
share_flat_2h26,adr_equal,delta_2pp,2.0,lead_3.0,uplift_15,0.5,20.0,21.0,21.0,-0.34,-0.026,-0.233,146.49,9.66,-0.344,-0.075,-0.215,132.44,8.68
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_1.8,uplift_0,0.0,20.0,21.0,21.0,-1.446,-0.149,-0.961,145.52,8.93,-1.384,-0.384,-0.795,131.73,8.11
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_1.8,uplift_0,0.25,20.0,21.0,21.0,-1.084,-0.111,-0.72,145.84,9.17,-1.038,-0.288,-0.596,131.97,8.3
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_1.8,uplift_0,0.5,20.0,21.0,21.0,-0.723,-0.074,-0.48,146.16,9.41,-0.692,-0.192,-0.397,132.22,8.5
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_1.8,uplift_7,0.0,20.0,21.0,21.0,-1.44,-0.144,-0.96,145.52,8.93,-1.385,-0.376,-0.803,131.72,8.1
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_1.8,uplift_7,0.25,20.0,21.0,21.0,-1.08,-0.108,-0.72,145.84,9.17,-1.039,-0.282,-0.602,131.97,8.3
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_1.8,uplift_7,0.5,20.0,21.0,21.0,-0.72,-0.072,-0.48,146.16,9.41,-0.693,-0.188,-0.401,132.21,8.5
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_1.8,uplift_15,0.0,20.0,21.0,21.0,-1.433,-0.139,-0.959,145.52,8.93,-1.386,-0.367,-0.811,131.71,8.09
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_1.8,uplift_15,0.25,20.0,21.0,21.0,-1.075,-0.104,-0.719,145.84,9.17,-1.039,-0.275,-0.608,131.96,8.29
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_1.8,uplift_15,0.5,20.0,21.0,21.0,-0.717,-0.07,-0.479,146.16,9.41,-0.693,-0.184,-0.405,132.21,8.49
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_2.2,uplift_0,0.0,20.0,21.0,21.0,-1.427,-0.135,-0.958,145.52,8.93,-1.386,-0.36,-0.819,131.7,8.08
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_2.2,uplift_0,0.25,20.0,21.0,21.0,-1.07,-0.101,-0.718,145.84,9.17,-1.04,-0.27,-0.614,131.95,8.29
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_2.2,uplift_0,0.5,20.0,21.0,21.0,-0.713,-0.067,-0.479,146.16,9.41,-0.693,-0.18,-0.409,132.2,8.49
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_2.2,uplift_7,0.0,20.0,21.0,21.0,-1.419,-0.13,-0.956,145.52,8.93,-1.386,-0.351,-0.826,131.69,8.07
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_2.2,uplift_7,0.25,20.0,21.0,21.0,-1.064,-0.098,-0.717,145.84,9.17,-1.04,-0.263,-0.619,131.95,8.28
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_2.2,uplift_7,0.5,20.0,21.0,21.0,-0.709,-0.065,-0.478,146.16,9.41,-0.693,-0.175,-0.413,132.2,8.49
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_2.2,uplift_15,0.0,20.0,21.0,21.0,-1.409,-0.126,-0.953,145.53,8.94,-1.386,-0.341,-0.834,131.68,8.07
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_2.2,uplift_15,0.25,20.0,21.0,21.0,-1.057,-0.094,-0.714,145.85,9.18,-1.039,-0.256,-0.625,131.94,8.27
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_2.2,uplift_15,0.5,20.0,21.0,21.0,-0.705,-0.063,-0.476,146.16,9.41,-0.693,-0.171,-0.416,132.19,8.48
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_3.0,uplift_0,0.0,20.0,21.0,21.0,-1.383,-0.114,-0.942,145.54,8.95,-1.382,-0.319,-0.851,131.66,8.05
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_3.0,uplift_0,0.25,20.0,21.0,21.0,-1.037,-0.086,-0.706,145.86,9.18,-1.037,-0.239,-0.638,131.92,8.26
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_3.0,uplift_0,0.5,20.0,21.0,21.0,-0.692,-0.057,-0.471,146.17,9.42,-0.691,-0.16,-0.425,132.18,8.47
share_flat_2h26,adr_equal,delta_4pp,4.0,lead_3.0,uplift_7,0.0,20.0,21.0,21.0,-1.372,-0.11,-0.937,145.55,8.95,-1.38,-0.31,-0.857,131.66,8.04
