series,period,destination,origin,origin_basis,metric,unit,value,published_on,publication_basis,release_source_url,knowable_from,pit_usable,vintage_basis,source_url
bls_cpi_lodging,2018-01,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,158.539,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2024-11,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,192.16,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2024-12,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,189.951,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2025-01,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,191.639,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2025-02,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,191.868,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2025-03,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,185.628,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2025-04,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,186.657,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2025-05,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,186.38,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2025-06,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,182.607,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2025-07,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,180.824,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2025-08,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,184.457,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2025-09,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,186.039,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2025-11,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,184.18,2025-12-18,verified_source_calendar_or_dated_release,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2025-12,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,188.203,2026-01-13,verified_source_calendar_or_dated_release,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2026-01,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,188.018,2026-02-13,verified_source_calendar_or_dated_release,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2026-02,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,189.826,2026-03-11,verified_source_calendar_or_dated_release,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2026-03,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,190.287,2026-04-10,verified_source_calendar_or_dated_release,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2026-04,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,194.934,2026-05-12,verified_source_calendar_or_dated_release,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2026-05,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,195.749,2026-06-10,verified_source_calendar_or_dated_release,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2026-06,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,191.201,2026-07-14,verified_source_calendar_or_dated_release,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2026-07,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,185.934,2026-08-12,verified_source_calendar_or_dated_release,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2026-08,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,190.316,2026-09-11,verified_source_calendar_or_dated_release,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
