listing_id,id,date,reviewer_id,reviewer_name,comments
31514,12442832,2014-05-02,9943199,Axel,"Recién estuve en el apartamento de Elbio, y la experiencia fue muy agradable. Siempre contestó todas mis preguntas rápidamente, y el y Zuni fueron muy agradables en todo. <br/>El apartamento, tal como en las fotos. Un espacio muy acogedor, y bien localizado...en Montserrat, justo al lado de San Telmo. Una de las mejores veces que me he quedado en la ciudad.<br/>Sin duda, si volviera a Buenos Aires, no dudaría en quedarme con ellos.<br/>Altamente recomendado.<br/>Gracias.<br/>Axel<br/><br/>I recently stayed at Elbio's apartment, and it was a very nice experience. He always responded very quickly to all my questions, and he and Zuni were very nice about everything.<br/>The apartment, just like in the photos. A very cozy place, and well situated...in Montserrat, right next to San Telmo. One of my best stays in the city.<br/>No doubt, if I'm back in Buenos Aires, I wouldn't doubt staying with them.<br/>Highly recommended.<br/>Thank you.<br/>Axel"
31514,53901145,2015-11-14,30552172,Flavia,"Lugar tranquilo conforme as expectativas, claro que a demolição do prédio ao lado tira um pouco de brilho, mas o apartamento e confortável e corresponde ao oferecido.<br/>Perto da área que nos interessava.<br/>O Elbio Mariano?<br/>Ele atende o interfone, escreve e-mails mas é invisível.... Não encontramos, havia uma senhorita que nos deu as informações necessárias e nos entregou as chaves."
148284,168513805,2017-07-09,23752212,Bianca,Adoramos a noite que passamos na casa do Ruy. Ele foi solicito e simpático. A casa é bem localizada e tem uma ótima vista.
148284,171756682,2017-07-18,102776474,Leandro Matias,"Muy buena ubicación. Muy cómodo, especial para pasar unos días. Volvería nuevamente sin dudas! "
148284,172353808,2017-07-20,139517321,Carolina,"El depto es hermoso, el barrio tranquilo, el anfitrión amable. Cerca de cualquier transporte público y variedad de comercios en la zona. A 10 cuadras del Obelisco. Todo genial!!!"
148284,173045951,2017-07-22,107345683,J.S.,"Ruy es una persona y un anfitrión excepcional. Nunca tuvimos ningún problema con la comunicación o la estadía, es más, fue mejor de lo esperado.  El apartamento es tal como en las fotos, impecable y acogedor -aún en invierno-. Excelente todo."
327888,603677919,2020-02-09,169585,Aisling,We had a lovely stay in San Telmo at Alejandra's. The space is just as advertised and the roof deck was amazing - the biggest reason why we stayed in the apartment.  The apartment was sparkling clean and very comfortable.  The little complex was charming and Alejandra was very welcoming and helpful and gave us lots of little useful tips.   The apartment is right across the street from the market and steps to a ton of bars and restaurants - excellent location.
327888,605817272,2020-02-15,66071781,Sissy,Super locatie om een paar nachten te verblijven en het dakterras is een mega pluspunt!
327888,607688620,2020-02-18,72392184,Ann,"Such a giant place with amazing style!!<br/>I was absolutely blown away by the comfort of this wonderful location.  I unexpectedly ran into friends of friends during my stay and was absolutely blown away by the accommodations and responses.  The outdoor could not be better for entertaining a few friends for delicious food outdoors.  I adore outdoor areas and could not have been more impressed.  Indoor had TONS of windows too and lots of local recommendations.  Any time I needed a quick fix or help for a minor problem (3xs), I was given EXTREMELY prompt courteous responses with hands on help - as in 2 minutes or less!!   Experience could not have been better.  I think this was my favorite out of the 5 places I stayed in BA.  Personal with amazing food across the street.  Great style.  2 wine stores less than 25 footsteps away.  Market every Sunday.  I can't think of something bad to say.  Definitely one of my favorite areas in BA."
327888,608349190,2020-02-20,42630265,Walker,"Ubicación perfecta muy cerca de todo lo que ofrece el barrio de San Telmo.  Tienes el mercado al lado, y la terraza es el sitio ideal para descansar.  Repetiría sin duda.  ¡Gracias!"
327888,615169616,2020-03-07,3844224,Tazio,"Alejandra’s place in the heart of San Telmo is simply a hidden gem. From the first day on we enjoyed every minute spent inside the apartment and on top of it, on the rooftop. <br/>The location couldn’t be better, with San Telmo market literally opposite the apartment and a lot of great restaurants in short walking distance. <br/>What we really liked about the apartment was its lush green plants everywhere - amazing. Further, the rooftop granted a great view of the area and enjoying a drink at sunset up there was mesmerizing. <br/>Don’t hesitate, book this place and enjoy your time in BA."
327888,617298032,2020-03-12,7392582,Reid,"Literally steps away from the San Telmo market. This apartment has the perfect location and is close to tons of bars and restaurants. Within walking distance La Boca, Puerto Madero and Plaza de Mayo. Wonderful terrace and plenty of space to relax both in the apartment and upstairs.  Recommend 100%."
327888,618586330,2020-03-15,31068262,Anna,"We absolutely loved Alexandra’s apartment, stylish, wonderful roof terrace and such an amazing location (we particularly enjoyed the food market across the road - steak and churipan!). Cannot recommend it enough. We hope to return"
327888,624159261,2020-05-07,228428967,Susan,"A compact but fully functional accommodation. Light, bright and cosy apartment. Very comfy bed. Well equipped kitchen. Great rooftop terrace. A very enjoyable experience. We would definitely go back."
327888,661169269,2020-09-06,100101954,Giuliana,Gracias Alejandra y Caro! Siempre atentas y comunicativas. La mejor terraza de San Telmo en la mejor cuadra del barrio. Recomiendo 100%
327888,710926694,2020-11-23,1299192,Tainá,"Legar a la casa de Alejandra es como encontrar un respiro en medio a la ciudad. Pequenita y acogedora, llena de detalles y con una terraza de sueño!"
327888,711445655,2020-11-26,243689330,Pablo,Excelente
327888,711817674,2020-11-28,200160850,Anibal,Excelente alternativa
327888,716829328,2020-12-20,188379777,Stephania,"Estudio cómodo y muy bien equipado, es un poco más amplio que en las fotos. La terraza es hermosa y tiene una buena parrilla, un excelente espacio para relajarse. <br/>Alejandra siempre muy amable y a disposición."
327888,720397057,2021-01-01,123221487,Luiz Fernando,"Localização excelente<br/>Apartamento aconchegante limpo e com tudo funcionando perfeitamente<br/>Destaque para o terraço com churrasqueira<br/> ensolarado durante o dia, e com uma vista urbana deslumbrante para o entardecer e anoitecer"
327888,721893437,2021-01-04,10983914,Darren,"Stylishly decorated, well located, great terrace. Very quiet with mosquito netting, i slept very well!. Alejandra is friendly and responsive. It gets my recommendation!"
327888,727455373,2021-01-29,212739492,Fabiana,"Un lugar muy cómodo,  y decorado con mucho estilo.  Espacios cálidos e impecables. Para destacar, el equipamiento y la limpieza del lugar.<br/>El barrio es bastante seguro y tranquilo. <br/>Alejandra como anfitriona muy atenta y amable, mantuvimos un contacto fluido y recibí respuestas rápidas cada vez que la contacté. Una estadía inmejorable."
327888,396279103994760349,2021-06-30,392126956,Marcos,Amazing. Re recomendable.
327888,499955436706413999,2021-11-20,98857996,Francesca,It is a little cosy place in a great location! Carolina was a super host and she gave us a lot of advices.<br/>Thanks for making our staying in Buenos Aires simply perfect
327888,501422544151896043,2021-11-22,432223931,Marcos,"La mejor! Súper agradable, atenta a que nada te falte, haciendo que en todo momento te sientas cómodo, facilitándote todos los aspectos del check-in y check-out! Una atención amable y predispuesta en todo momento para lo que uno necesite!"
327888,514371050897843447,2021-12-10,9547421,Jens-Peter,"Erst einmal das Positive:<br/>Die Lage ist hervorragend. Das ist völlig richtig in der Beschreibung angegeben.<br/>WLAN und Air Condition funktionieren.<br/>Der Innenhof ist sehr gepflegt und geradezu romantisch.<br/>Betreut von der Nachbarin, die auch bezaubernde Ansprechpartnerin für die Wohnung ist.<br/>Sie hat uns auch einen Late-Checkout ermöglicht.<br/>Dafür bedanken wir uns sehr herzlich.<br/>Es könnte so charmant sein. Aber die Einrichtung ist lieblos.<br/>Da ist ein größeres Einzelbett, auf das eine übergroße Matratze gelegt wurde, die es zu einem kleinen Doppelbett macht.<br/>Geht gerade eben. Bis die Matratze verrutscht und sich diese einseitig runterbiegt.<br/>Das Sofa ist so durchgesessen, dass man es meidet.<br/>Es gibt zwar zwei dieser italienischen Kaffeebereiter, aber keine funktioniert, weil die Dichtungen kaputt sind.<br/>Ein Gasherd ist da, aber ein Feuerzeug mussten wir erst kaufen.<br/>Das Schloss zu Terrasse ist kaputt und für umgerechnet 10 € würde ein Schlosser glücklich sein es zu reparieren.<br/>Ein Viertel des Tagespreises. Das kann man doch verlangen, oder?<br/>Weingläser sind da, aber Wassergläser sind das leider übliche Sammelsurium an übriggebliebene Gläsern.<br/>Viele Messer, keines taug was, 1 Korkenzieher. Leider kaputt.<br/>Um die Klospülung zu betätigen, muss man seinen Finger mehrere Zentimeter in eine defekte Mechanik stecken<br/>Ziemlich unangenehm, wäre für 5 € zu beheben. Und diese Unterlassung ist einfach ärgerlich.<br/>Das billigste Hotel würde das nicht wagen.<br/>Eine Terrasse ohne Schatten ist nur begrenzt nutzbar.<br/>Wir wohnen lieber in privaten Wohnungen, nicht gern in Hotels.<br/>Wir gießen die Blumen und behandeln alles wie zu Hause.<br/>Dort leben wir auch nicht zwischen kaputten und lieblosen Dingen.<br/>Um dann noch die überdimensionierte Hausordnung zu lesen,<br/>gefüllt mit Maßregelungen. Fühlt sich nicht wie Gast sein an.<br/>Wenn man den Preis von 40 € pro Tag im November zugrundelegt,<br/>sowie den Western Union Wechselkurs von 1 € gleich 247 Peso,<br/>hätte man ein Doppelzimmer in einigen sehr schönen Boutiquehotels in der Gegend<br/>preiswerter bekommen.<br/>Müssen Gäste aus Europa, die nach einem 24 Stunden Flug dort um ca. 10:30 ankommen<br/>es eigentlich dulden, sich noch bis 12 rumdrücken zu müssen, um die Check-in-Zeiten einzuhalten?<br/>Bei einer 3 Tage Buchung vielleicht. Bei einer 20 Tage-Buchung werde ich dies nicht mehr akzeptieren.<br/>Nur mal so …<br/>Alle Missstände wären mit einem Rundgang des Eigentümers identifiziert und an einem Tag unter 100 € leicht zu beheben.<br/>Dies ist übrigens nach ca. 8 Jahren meine erste negative Airbnb Bewertung."
327888,517255616641450541,2021-12-14,1494655,Claire,"I couldn’t ask for a better location, right in the heart of San Telmo, right across from the Mercado de San Telmo. Despite its central location, it was quiet at night as there is a small courtyard you enter before going up to the apartment. Alejandra was easy and quick to communicate with and Carolina is so lovely and lives right next door! The apartment is actually much bigger than the photos lead on. It’s also full of thoughtful touches, like international outlets everywhere. The water pressure in the shower is wonderful. The wifi was ok. The terrace is so big and lovely and nice to enjoy coffee during the day and wine at night. I hope to return and stay here again!"
31514,92881546,2016-08-10,29408420,Gabriel,"El lugar es bastante bueno, hay bares y boliches en la zona, ideal para gente joven, es bastante espacioso, y no está nada mal. Lo único, le falta prestar un poquito de atención a los detalles. Algunas de las luminarias no contaban con focos, la señal de wifi no es de lo mejor,  al departamento le falta un ligero mantenimiento, pero dentro de todo, el lugar es genial, y lo recomendaría. Mariano y Zuni estuvieron atentos en todo momento ante cualquier inconveniente que pudiere presentarse."
31514,94369771,2016-08-15,87110361,Eric,"todo muy bien,  el lugar es tal cual lo muestran, accesible y en el medio de San telmo"
31514,125199961,2017-01-04,27592630,Stephanie,"Elbio Mariano is the perfect host, caring and attentive. We also highly recommend booking airport transfers with him, regular BA taxis have no luggage space and it was such a relief to get off a long flight and have someone standing there with a sign. The flat is charming but do be aware there is a narrow spiral staircase to get to the sleeping areas. Travelling with a teenager, she thought this was the coolest thing, but it might not work so well with a toddler or a grandparent. The neighbourhood is shabby chic Bohemia and it's only ten minutes to walk to the centre of the city or the heart of San Telmo. "
31514,143843053,2017-04-13,24875080,José Luis,Excelente atención gran apoyo en la estancia. 
31514,144674477,2017-04-16,47336268,Guido,"Estuvimos 3 días en el alojamiento de Elbio y nos pareció muy bueno. El departamento es cómodo y bien ubicado pudiéndose acceder fácilmente a puerto madero, plaza de mayo y otros puntos de interés. El barrio tiene algunas zonas descuidadas y por la noche parece un poco inseguro, sin embargo, nunca tuvimos problemas. Lo recomendados."
31514,154906570,2017-05-26,124547877,Gustavo,"The apartment is OK. My family and I stayed for 8 days. I have some troubles that annoyed our stay. Wifi is really bad inside the apartment. It is hard to use it. But one of the main problems is that the second floor is very dangerous, in particular for kids, since it does not have walls. I didn't realize that before arriving at the place. Do no recommend if traveling with kids (with was my case).<br/><br/>Another issue is that  we payed for the cleaning service, but no one showed up to clean the apartment. The couch and the mattress are a kind old and dusty. The apartment is a way more beautiful in the pictures than in reality. "
31514,159313188,2017-06-10,57806668,Endson,"Apartamento legal, localizado no centro da cidade (área um pouco esquisita a noite, no entanto não consideramos perigosa). Elbio sempre estava ajudando via whatsapp e foi bastante atencioso. O apartamento é antigo e não estava tão limpo quanto gostariamos. O banheiro foi o ponto mais negativo com relação a limpeza e layout, pois molhava todo durante o banho."
31514,163868209,2017-06-25,132798897,Anastasia,"Un piso muy espacioso, cómodo y acogedor. Buenísima relación calidad/precio."
31514,174040692,2017-07-24,64053370,Alexandre,"Já conhecíamos a cidade e por isso escolhemos ficar em San Telmo - tudo perto e bom para sair à noite - ótimo para comer bem. Pode se pegar um ônibus barato diretamente do aeroporto Ezeiza linha 08 ( só demora um pouco, mas vale a economia ). Ficamos em 5 pessoas e tudo correu bem. Nossa família recomenda. Agradecemos a hospitalidade. "
31514,215394349,2017-11-29,114397136,Paula,"El departamento es tal cual se ve en las fotos. Amplio, muy cómodo e iluminado. Con espacios comunes super agradables. Recomendable en relación calidad precio."
31514,216322299,2017-12-03,124462054,Silvina,"Dpto tipo loft, en el medio de San Telmo, en un complejo tranquilo en su interior.<br/>Agradecidos por permitirnos realizar un check in tardío y por facilitarlos elementos no incluídos en la descripcion. Faltaría prestar atención a los detalles, de limpieza sobre todo.<br/>La zona es ruidosa de noche e impresiona poco segura, por suerte no tuvimos incovenientes."
31514,221429864,2017-12-26,12729950,Thomas,Charming flat in nice house in San Telmo.
31514,237068081,2018-02-21,81700666,Cley,"A qualidade dos móveis foi um pouco diferente do que está nas fotos, havia um problema no chuveiro, nada que fosse grave, mas havia.<br/><br/>O maior problema foi por conta do ar condicionado, nas últimas duas noites sofremos com o calor, uma vez que o sistema era desligado enquanto dormiamos, o que gerou grande descontentamento.<br/><br/>O bairro é maravilhoso, bem no centro e tudo que você precisa você acha com facilidade.<br/><br/>Alguns móveis deteriorados, carece de um pouco mais de cuidado e até mesmo reforma."
31514,238286905,2018-02-25,149444760,Diego,"buen lugar, espacio comodo, pero si buscan tranquilidad sonora no asistan a este lugar un fin de semana, si van de fiesta este lugar es ideal, por lo demás la limpieza no es optima, contrario a lo anterior el lugar esta bien ubicado, cercano a muchos lugares turísticos."
31514,573526772,2019-12-06,311461191,Mariana,"barrio ruidoso, camas medianamente cómodas, sábanas manchadas, la chica que nos atendió indiferente, el microondas no funcionaba"
31514,611575562,2020-02-27,241351058,Abril,"Excelente experiencia, muchísimas gracias!"
31514,571674036723140035,2022-02-27,432138144,Emiliano,Muy buena ubicación! Hermoso lugar para hospedarse.
31514,573135890343447358,2022-03-01,446808799,Laura,"El lugar está bien, sencillo, la ubicación es buena, pero de noche la zona es fea, solo estuvimos 2 noches, el precio es caro en relación al duplex y a la ubicación. La heladera chorreaba agua x abajo pero era porque le hacía falta una descongelada."
31514,630319480599125218,2022-05-19,246944708,Judith,Super
31514,770992727714968464,2022-11-29,434089894,Sofía,"Cerca a muchos lugares turísticos y a la línea del metro. El depto tiene un estilo único, sus colores y escaleras dan gusto de ver. Es un depto con lo necesario. un punto a mejorar son los colchones y la limpieza de los sillones."
31514,783263677698869702,2022-12-16,5910811,Cristina,"Nossa estadia no apartamento foi ótima. Os anfitriões respondia a nossas mensagens prontamente, a localização é ótima e o apartamento é confortável."
31514,818034960539003107,2023-02-02,269136985,Gresi,excelente todo! pasamos de maravilla
31514,830398505824356644,2023-02-19,496259935,Freddy,Otimo lugar para ficar
35703,240946,2011-04-26,463733,Amanda,"This place is awesome if you want a home base to explore Buenos Aires. You are right in the middle of everything the Recoletta (5-10 minute walk), Palermo (5-10 minute), Viejo Palermo(10 minute walk), Abasto, etc. If you prefer the Subte it is literally around the corner from this place as is plenty of shopping on Santa Fe. The accommodations and the building are great. Everything you need for a great stay in Buenos Aires and Viviana is fantastic. Extremely helpful and communicates quickly even through email. We decided not to pay for the phone service just because our Spanish is horrible and wouldn't get us far but I thought it was great that there is a phone included you just have to buy the minutes for your stay. Highly recommend staying here and if we ever return we will definitely be back here. "
327888,519431394452314246,2021-12-17,10919189,Sam,"Wonderful place in San Telmo, beautiful terrace right across the street from the market!  Loved staying here."
327888,523832899837863587,2021-12-23,9325725,Danielle,"Can’t imagine a better location in all of BA, we had the best time and absolutely loved having San Telmo as our home base. Alejandra and Carolina were wonderful,  generous hosts. The apartment is exactly as advertised, a studio with a beautiful big terrace perfect for an afternoon glass of wine. It’s not fancy, but it’s well stocked and had everything we needed, and a very good price."
327888,530314012528330354,2022-01-01,49567512,Oliver,"We had a great stay at Alejandra’s. The location is perfect in San Telmo. The building has a beautiful, verdant, interior court yard."
327888,547028438504562490,2022-01-24,45774242,Chantal,"L'appartement d'Alejandra est parfait et tel que vu sur les photos. Carolina est une hôte exemplaire. C'est elle qui nous a accueilli et qui habite l'appartement à côté. Elle est très gentille, bienveillante et très sympathique. Les communications sont faciles. Alejandra répond très rapidement. Les informations sont claires et précises. Aucune problème du début à la fin de notre séjour. L'appartement est très confortable, beau et bien équipé. Il est situé juste en face du Mercado San Telmo. C'est un quartier vivant et très agréable à habiter. L'appartement n'est pas bruyant. On dort très bien. La climatisation fonctionne très bien. C'est un petit nid bien douillet où il fait bon vivre. Nous avons adoré notre séjour et si nous retournons à Buenos Aires nous retournerons chez Alejandra et Carolina. Merci à nos hôtes exemplaires."
327888,549211222893519528,2022-01-27,124359321,Dionisio,this place was Amazing. communication was great and the spot is right in the heart of the city. lota of bars. restaurants and great day/night life. I will definetly recommend thia place in BA.
327888,557911901237107970,2022-02-08,16641753,Marie-Kim,"We had a very nice time in Alejandra’s apartment. It is like the pictures and the private terrasse is very great. Alejandra gave nice recommendations for restaurants and the communication is very clear with her. Also the co-host and neighbour, Carolina, is very kind and helpful. <br/><br/>Also, the location is great. San Telmo is a wonderful place to live during your time in Buenos Aires. It has a bohemian vibe and the Sunday market is great! If you like walking, you can reach the more ‘’turistics’’ parts like Recolata in an hour (taxi, metro and bus are possible too but we did not used it)."
327888,562925634147454972,2022-02-15,16999481,Jessica,We enjoyed ourselves extremely in this apartment and barrio also thanks to the great hosts we had.
327888,570269312711589840,2022-02-25,435898905,Rodrigo,"Hermoso espacio. Fantástica terraza. Se nota el cuidado en cada detalle y las ganas de crear una bella y cómoda estadía! La comunicación con Ale y con su compañera (vecina del departamento) fue super fluida. La ubicación es perfecta para el/la que quiera quedarse en San Telmo, a 2 pasos de un montón de buenos restaurantes, cafés, y lugares de interés."
327888,576681301601623209,2022-03-06,2915688,Peter,"This is a perfectly lovely and well-tended flat, an oasis in the busy, bohemian neighborhood of San Telmo. The rooftop garden is wonderful and private. Alejandra and Carolina were both ideal hosts. Thank you! Peter and Elise"
327888,586902139705083964,2022-03-20,37230308,Rhonda,"My husband and I spent seven nights in this charming place. We plan to return to Buenos Aires and hope to stay here again. The location across from the San Telmo market is terrific, plus the neighborhood has several great places to eat and cool bars (including a great cocktail bar) all in easy walking distance. Because of the apartment's location, it manages to be located in a lively neighborhood and provide a quiet sanctuary from the city. The rooftop patio is the perfect place to chill out with a coffee or glass of wine. This place is clean, cozy, and well-equipped. We loved it!!!!"
327888,589733727003365349,2022-03-24,4000910,Brandon,"Fantastic home. Carolina, the host on site, was incredible and very helpful. I had trouble getting a shuttle to the airport and she jumped in to help me and take care of it. <br/><br/>Using the parilla is a must but I would only try it if you or a friend has experience with hit. The rooftop terrace is beautiful and a great place to relax or have a few drinks. <br/><br/>All of the furniture was comfortable and clean. I stayed in several places while in Buenos Aires and this was the very best experience! <br/><br/>The garden and plants add to the beautiful ambience and vibe of the place. <br/><br/>Perfect location in San Telmo"
327888,593420060709258294,2022-03-29,14594120,Alexandra,"San Telmo was the last area I stayed in during my 3 week visit to Buenos Aires. The neighborhood, and Alejandra's place, did not disappoint! It's a stone's throw from the Mercado San Telmo and Plaza Dorrego alike. There are a ton of bars and restaurants in and around both, as well as a crafts/antiques fair on the weekends. The unit is quite spacious for one and would be very comfortable for two, as well. The rooftop is an incredible bonus; there is plenty of space to sprawl and enjoy the sunshine and clear skies. Alejandra's neighbor, Carolina helped to check me in/out and get me settled. She is lovely; nearly always available, and very communicative and accommodating. She went above and beyond to help me with a little snafu i experienced at the end of my trip and I could not be more appreciative! Thank you Alejandra and Carolina; I hope to be back to your fabulous San Telmo complex soon! :)"
148284,175322858,2017-07-28,135148497,Skyler,Ruy is such a PHENOMENAL host! I had to book an airbnb in BA before beginning my semester studying abroad and he made the experience completely stress-free and enjoyable. He had helpful suggestions about where to (and not to) go in the city and even picked me and my friend (who wasn't even staying in one of his places) up from the airport. He takes such great care of his guests and I could not recommend him more highly. You will not be disappointed.
148284,177694085,2017-08-03,17661180,Joseph,Great host and place. Ruy was very easy to communicate with and knowledgeable about the city.
148284,180892114,2017-08-11,22943850,Agnes,"Appartement très agréable et bien situé. Conforme aux photos, propre et sécurisé. Nous avons apprécié qu'il soit ouvert sur une vue et avec une terrasse même si la météo ne nous a pas permis d'en profiter. Un peu de bruit dans la chambre avec la rue, mais cela n'est pas gênant, car c'est lointain (6 ème étage avec ascenseur). Tous les commerces et services à deux pas, ainsi que les transports. Ruy était disponible et flexible pour l'arrivée et le départ. Tout s'est bien passé. Nous recommandons cet appartement, suffisamment spacieux pour deux personnes."
148284,183185801,2017-08-16,44557824,Lilly,"Our stay at Ruy's apartment was great. We had been traveling around South America for a few weeks and needed a break from the hostels. The apartment provided us with our own space, a kitchen to use, and a comfortable bed to sleep in. It is located very conveniently, very close to both bus and subway stations. The supermarket downstairs was useful. The best part was the balcony which provided a great view of the city and we caught a few stunning sunsets."
148284,184911567,2017-08-20,743788,Eleonore,"Hands down my best AirBnb experience so far. The apartment is nice, clean and well located but what made the stay fantastic was the host! Ruy is a wonderful and really friendly host. In addition to having plenty of recommendations of things to do and places to eat in the city, he was incredibly accommodating. On our last day we had to leave midday for the airport. To make sure we made the most of the morning, he picked up our suitcases at the apartment and met us in the neighborhood we were visiting, saving us the trip back to the apartment or the inconvenience of lugging our bags all morning! <br/>Will definitely stay there again when I go back to Buenos Aires!"
148284,196545525,2017-09-23,95671704,Cecilia,Muy lindo el departamento.- Excelente atención la de Ruy.- Esta atento a cada detalle.- Lo recomiendo 100%
148284,201950965,2017-10-09,152544655,Ivan,"Lugar bien ubicado, cerca de los principales atractivos de Buenos Aires, limpio, cómodo y accesible."
148284,202711603,2017-10-12,140466447,Juan Pablo,"Excelente la ubicación, el dueño bien atento. El dpto en muy buenas condiciones. Recomendable"
148284,204111839,2017-10-16,150747151,Sebastian,"Limpio el lugar, cómodo, bien ubicado y buena comunicación con Ruy."
148284,204536459,2017-10-18,147981750,Gustavo,Excelente departamento. Muy luminoso. Muchas ventanas. Muy buena vista
148284,204740371,2017-10-19,138708533,Monica,La comodidad del Lugar y su proximidad al centro es inmejorable como la excelente atención de Ruy . Súper recomendable !
148284,211247727,2017-11-12,143617803,Stefania,"Ruy fue muy amable con nosotros, recibiéndonos y dándonos informaciones del barrio y acerca de las cosas que nos interesaban. El departamento es buenisimo! Recomiendo!"
148284,213288743,2017-11-20,157314904,Alice,Ruy fue Súper hospitalario y su departamento es muy limpio y ordenado
148284,213850115,2017-11-23,158283668,Norma,Lo recomiendo
148284,215075676,2017-11-27,7985452,Diantha,"This place is just wonderful. Ruy was one of the mosthelp helpful, professional and kind hosts I ever stayed with. He knows a lot, communication is great, you can ask him everything and he even picked us up from the airport. We couldn't ask for anything more. Thanks a lot!"
148284,217471635,2017-12-09,18575176,Marjolein,"Heerlijke plek om te verblijven, we zijn ruim een week gebleven. Ruy is heel behulpzaam en communicatief. Het appartement werd na enkele dagen netjes schoongemaakt en van schoon linnen voorzien. Ruy stuurde ons hierover vooraf een berichtje, dat vonden wij erg prettig!<br/>De locatie van het appartement is ook top!<br/>Zeker een aanrader voor Buenos Aires."
148284,220478187,2017-12-22,38284904,Yan,"Appartement bien exposé, lumineux et agréable, toujours venté. La situation n'est pas loin du centre et de l'Avenue de Mayo. Petite alimentation en bas de l'immeuble et petits restaurants sympas autour."
148284,223559195,2018-01-01,160042859,Marcia,"Excelente anfitrião! Nos ajudou muito nas dúvidas antes da reserva e foi super compreensivo ao perceber que talvez o apartamento reservado não fosse acomodar tão bem os dois adultos e dois adolescentes hospedados. Nos ofereceu um apartamento maior no mesmo prédio em troca, sem custos adicionais. Foi muito perfeito! Sua mãe, Eloisa, nos recebeu super bem e nos atendeu em algumas solicitações extras que tivemos (ventilador, mais travesseiros e chave extra). Também nos ajudou com a reserva do transporte para a volta no dia 1° que é difícil em Buenos Aires. Enfim, recomendamos muito o apartamento e a localização e agradecemos muito a hospitalidade do Ruy, sua irmã Dolores e em especial a mãe Eloisa."
148284,225429661,2018-01-06,39256230,Leo,"The apartment is quite spacious, well located and we certainly made good use of the balcony. It was a pleasure using the kitchen which had everything to prepare a decent home cooked meal!<br/>Ruy was on holidays but we were greeted by his sister Eloisa who spoke English very well. She was very thoughtful and considerate and helped us get oriented when we first arrived. We would definitely recommend this place."
148284,232999167,2018-02-07,94762662,Regis,"Sunny appartement ou sahel appartement Les plus Bien situé dans le micro centro, 7ème étage avec ascenseur ancien mais assez fonctionnel, appart assez spacieux avec une chambre séparée, salle de bain avec douche et kitchenette, les environs ce n'est pas Recoleta mais la proximité avec Plaza de Mayo, San Telmo est appréciable pour petits marcheurs et la proximité de tout BA en bus est facile et de bonne proximité. Dans la rue et à proximité on trouve tous les commerces: des restaurants de qualité, des épiciers de quartier ouverts tard, une laverie en face, Victoria du nom de sa très sympathique propriétaires, sur le même trottoir en remontant il y a une chapelle où l'on dit la messe en latin, ambiance Saint Pie X. Les moins le bruit de la rue mais on est au micro centre, pas besoin de réveil car le manque d'occultation des fenêtres réveillera les voyageurs très tôt. A l'arrivée ce qui frappe le plus est l'état d'abandon de l'appartement, à l'évidence le propriétaire le laisse allègrement se dégrader: linge de lit et de salle de bain très mal odorant (nous fîmes rapidement connaissance avec la lavandière d'en face car tout le linge y passa), ce qui sert de canapé est défoncé et très salle recouvert d'un espèce de plaid qui n'en a que le nom tentant de cacher la misère, il n'y a pas d'autre nom. La cuisine est faite d'éléments souvent très abîmes et gras, la batterie de cuisine et la vaisselle pour ce qui en reste est en très mauvais état et grasse, sale. Le rideau de la salle de bain est à changer. La terrasse à notre arrivée présentait un état de désolation ahurissant, en effet la table en pvc était noire au dessus de tant d'intempéries reçues, pas de parasol (pour une sunny?), les plantes vertes et autres cactées n'avaient pas connu l'eau depuis un moment, nous dûmes rapidement les arroser et tenter de les sauver; d'ailleurs l'une d'elle, un arbuste, déjà mort nous servit d'étendoir pour le petit linge... car il n'y en avait pas. Lorsque nous vîmes le propriétaire 2 ou 3 jours après nous lui fîmes part d'une manière assez ferme de notre mécontentement, on passe sur les détails des échanges... ça n'a lui a pas plu... Nous lui avons carrément dit que cet appartement convenait pour camper 2 ou 3 jours mais pas du tout pour les 30 jours où nous allions y résider... Nous avons du nous adapter... Il y aurait une demande que nous formulerions auprès des voyageurs chez Airbnb. Ce serait que le point précis des plus et des moins soit méthodique et sans complaisance même si on comprend que les besoins des uns et des autres puissent varier et les ressentis être subjectifs. Il y va de la fiabilité de ce moyen par ailleurs très sympathique. Attention à la gentillesse excessive de l'accueil qui masquerait des défaillances par ailleurs et vous empêcherait d'être objectif dans l'avis que vous donneriez à la fin. Il..."
148284,233406734,2018-02-09,27937513,Emma,Une seule nuit agréable.<br/>Possibilité de transport à la demande jusqu'aux aéroports ou depuis les aéroports (un peu plus cher que les standards).
148284,237850891,2018-02-24,59736622,Martin,"Die Lage der Wohnung ist super, hingegen sehen die Fotos schöner aus als der wirkliche Zustand. Die Wohnung verfügt über keine AireCondition und auch über keine Aussenbeschattung. Bei 35 Grad wird die Wohnung zum Treibhaus und macht das schlafen unmöglich."
148284,238670217,2018-02-26,62281569,Lucy,We had a fantastic stay in Ruy's lovely apartment. The apartment is right in the heart of the city and very clean and spacious. We couldn't recommend Ruy enough - a very kind and considerate host!
