market,region,snapshot0,snapshot1,regime,matched_nights,blocked_v0,blocked_v1,new_blocks,reopenings,horizon,interval_days,available_v0,blocked_share_v0,blocked_share_v1,net_change_pp,new_block_rate_pct,reopen_rate_pct,net_change_pp_per_30d,new_block_rate_pct_per_30d
brisbane,apac,2026-06-15,2026-08-13,screened,873000,269910,277758,107130,99282,d001_180,59,603090,0.30917525773195875,0.31816494845360827,0.8989690721649513,17.76351788290305,36.78337223518951,0.4571029180499752,9.032297228594771
brisbane,apac,2026-06-15,2026-08-13,screened,145500,41108,48614,22384,14878,d031_060,59,104392,0.2825292096219931,0.3341168384879725,5.158762886597939,21.44225611157943,36.19246861924686,2.62309977284641,10.902842090633607
brisbane,apac,2026-06-15,2026-08-13,screened,145500,38994,34714,14295,18575,d061_090,59,106506,0.268,0.23858419243986254,-2.941580756013748,13.421779054701144,47.63553367184695,-1.495719028481567,6.824633417644649
brisbane,apac,2026-06-15,2026-08-13,screened,436500,157863,119336,24368,62895,d091_180,59,278637,0.36165635738831614,0.27339289805269185,-8.826345933562429,8.74542864013035,39.84150814313677,-4.487972508591066,4.446828122100178
buenos-aires,latam,2025-07-27,2025-08-29,all,750844,242086,403018,174766,13834,d001_030,33,508758,0.3224185050423257,0.5367533069452509,21.43348019029252,34.35149914104545,5.714498153548739,19.48498199117502,31.228635582768593
buenos-aires,latam,2025-07-27,2025-08-29,all,4554994,1295605,1552213,462082,205474,d001_180,33,3259389,0.28443615952073703,0.3407716892711604,5.633552975042338,14.176951569757398,15.859308971484365,5.121411795493034,12.888137790688544
buenos-aires,latam,2025-07-27,2025-08-29,all,760830,201853,279531,98182,20504,d031_060,33,558977,0.26530631021384543,0.3674027049406569,10.209639472681149,17.564586736126888,10.157887175320655,9.281490429710134,15.967806123751718
buenos-aires,latam,2025-07-27,2025-08-29,all,760830,244456,254961,73033,62528,d061_090,33,516374,0.32130173626171415,0.3351090256693348,1.380728940762066,14.14343092409765,25.578427201623192,1.2552081279655145,12.85766447645241
buenos-aires,latam,2025-07-27,2025-08-29,all,2282490,607210,614703,116101,108608,d091_180,33,1675280,0.2660296430652489,0.26931246139084947,0.3282818325600567,6.930244496442385,17.886398445348398,0.29843802960005156,6.300222269493077
buenos-aires,latam,2025-07-27,2025-08-29,screened,726469,221482,382352,171695,10825,d001_030,33,504987,0.30487467462479473,0.5263156445767129,22.144096995191813,33.9998851455582,4.887530363641289,20.130997268356193,30.908986495962004
buenos-aires,latam,2025-07-27,2025-08-29,screened,4407319,1165349,1420102,446467,191714,d001_180,33,3241970,0.26441221976444185,0.32221448005011666,5.780226028567482,13.771472283827427,16.451209036949447,5.254750935061347,12.519520258024933
buenos-aires,latam,2025-07-27,2025-08-29,screened,736170,181424,258210,94571,17785,d031_060,33,554746,0.24644307700666965,0.3507477892334651,10.430471222679547,17.047621794478914,9.803002910309552,9.482246566072314,15.497837994980832
buenos-aires,latam,2025-07-27,2025-08-29,screened,736170,221817,234200,71119,58736,d061_090,33,514353,0.30131219691103955,0.3181330399228439,1.6820843011804365,13.826885426934421,26.479485341520263,1.5291675465276695,12.569895842667655
buenos-aires,latam,2025-07-27,2025-08-29,screened,2208510,540626,545340,109082,104368,d091_180,33,1667884,0.2447921902096889,0.2469266609614627,0.21344707517738093,6.540143079494737,19.305027875092946,0.19404279561580084,5.945584617722488
buenos-aires,latam,2025-08-29,2025-09-27,all,759330,278149,416399,151419,13169,d001_030,29,481181,0.3663084561389646,0.5483768585463501,18.206840240738547,31.468200115964677,4.734512797097958,18.834662318005392,32.553310464791046
buenos-aires,latam,2025-08-29,2025-09-27,all,4555980,1352547,1570980,395495,177062,d001_180,29,3203433,0.29687290111018927,0.3448171414273109,4.794424031712163,12.345973834945198,13.091005340295014,4.959748998322927,12.771697070632962
buenos-aires,latam,2025-08-29,2025-09-27,all,759330,252584,335995,98472,15061,d031_060,29,506746,0.3326406173863801,0.4424887729972476,10.984815561086748,19.43222048126675,5.962768821461376,11.363602304572497,20.102297049586294
buenos-aires,latam,2025-08-29,2025-09-27,all,759330,236414,233010,54790,58194,d061_090,29,522916,0.3113455282946808,0.3068626288965272,-0.4482899398153606,10.477782282431596,24.615293510536603,-0.46374821360209717,10.839085119756824
buenos-aires,latam,2025-08-29,2025-09-27,all,2277990,585400,585576,90814,90638,d091_180,29,1692590,0.25698093494703667,0.2570581960412469,0.007726109421024585,5.365386774115409,15.483088486504954,0.007992526987266812,5.550400111153871
buenos-aires,latam,2025-08-29,2025-09-27,screened,736710,258829,397349,148988,10468,d001_030,29,477881,0.3513309171858669,0.5393560559786076,18.80251387927407,31.176799245000325,4.044369062199367,19.450876426835244,32.251861287931376
buenos-aires,latam,2025-08-29,2025-09-27,screened,4420260,1231294,1447972,383199,166521,d001_180,29,3188966,0.2785569174663934,0.3275762059245384,4.901928845814502,12.016402808935561,13.524064926816829,5.0709608749805195,12.430761526485062
buenos-aires,latam,2025-08-29,2025-09-27,screened,736710,233422,316050,95771,13143,d031_060,29,503288,0.31684380556799824,0.4290019139145661,11.215810834656786,19.0290648694187,5.630574667340697,11.602562932403572,19.68523952008831
buenos-aires,latam,2025-08-29,2025-09-27,screened,736710,215789,213885,53025,54929,d061_090,29,520921,0.2929090144018678,0.2903245510445087,-0.2584463357359068,10.17908665613404,25.454958315762156,-0.2673582783474898,10.530089644276593
buenos-aires,latam,2025-08-29,2025-09-27,screened,2210130,523254,520688,85415,87981,d091_180,29,1686876,0.2367525892142091,0.23559157153651594,-0.11610176776931658,5.063502000147017,16.814204955910515,-0.12010527700274129,5.238105517393466
buenos-aires,latam,2025-09-27,2025-11-27,all,710783,213704,428323,233270,18651,d001_030,61,497079,0.30065997639223224,0.6026072655086011,30.194728911636886,46.928154277287916,8.72749223224647,14.849866677854207,23.079420136371105
buenos-aires,latam,2025-09-27,2025-11-27,all,4280483,1135444,1406156,594066,323354,d001_180,61,3145039,0.2652607194094685,0.32850404965981644,6.324333025034795,18.888986750243795,28.478198836754608,3.110327717230227,9.289665614873998
buenos-aires,latam,2025-09-27,2025-11-27,all,713940,205950,269519,125080,61511,d031_060,61,507990,0.2884696192957391,0.377509314508222,8.903969521248289,24.62253193960511,29.866957999514444,4.379001403892601,12.109441937510711
buenos-aires,latam,2025-09-27,2025-11-27,all,713940,173248,189039,85174,69383,d061_090,61,540692,0.24266464969045018,0.264782754853349,2.211810516289883,15.752776072144586,40.04836996675286,1.0877756637491227,7.747266920726846
buenos-aires,latam,2025-09-27,2025-11-27,all,2141820,542542,519275,150542,173809,d091_180,61,1599278,0.25330886815885556,0.24244567704102118,-1.0863191117834377,9.413122671605562,32.03604513567613,-0.5342553008771005,4.629404592592899
buenos-aires,latam,2025-09-27,2025-11-27,screened,678338,188401,402435,227570,13536,d001_030,61,489937,0.27773912120506294,0.5932661888321161,31.55270676270532,46.44882913517453,7.184675240577279,15.517724637396057,22.843686459921898
buenos-aires,latam,2025-09-27,2025-11-27,screened,4085138,974342,1243794,561931,292479,d001_180,61,3110796,0.23850895612339168,0.30446804979415626,6.595909367076458,18.063897471901083,30.018104525926216,3.243889852660553,8.883884002574302
buenos-aires,latam,2025-09-27,2025-11-27,screened,681360,178136,245373,120578,53341,d031_060,61,503224,0.2614418222378772,0.3601224022543149,9.868058001643771,23.961098834713766,29.943975389589976,4.853143279496936,11.784146967892015
buenos-aires,latam,2025-09-27,2025-11-27,screened,681360,145645,165002,80357,61000,d061_090,61,535715,0.21375631090759656,0.24216566866267464,2.840935775507808,14.999953333395554,41.88265989220364,1.3971815289382663,7.377026229538797
buenos-aires,latam,2025-09-27,2025-11-27,screened,2044080,462160,430984,133426,164602,d091_180,61,1581920,0.22609682595593128,0.21084497671324018,-1.52518492426911,8.434434105390917,35.615804050545265,-0.7500909463618574,4.148082346913566
buenos-aires,latam,2025-11-27,2026-03-30,all,560040,124460,316187,230287,38560,d001_030,123,435580,0.22223412613384758,0.5645793157631598,34.23451896293122,52.86904816566417,30.981841555519846,8.349882673885663,12.894889796503456
buenos-aires,latam,2025-11-27,2026-03-30,all,4060290,1185429,1279509,715197,621117,d001_180,123,2874861,0.2919567321545998,0.3151274908935076,2.3170758738907837,24.87762017015779,52.395968041949374,0.5651404570465326,6.0677122366238505
buenos-aires,latam,2025-11-27,2026-03-30,all,700050,148517,245945,172271,74843,d031_060,123,551533,0.2121519891436326,0.3513249053639026,13.917291622027001,31.23493970442385,50.39355763986614,3.394461371226098,7.618277976688744
buenos-aires,latam,2025-11-27,2026-03-30,all,700050,200250,172194,99522,127578,d061_090,123,499800,0.28605099635740305,0.2459738590100707,-4.007713734733234,19.912364945978393,63.70936329588015,-0.977491154812984,4.8566743770679
buenos-aires,latam,2025-11-27,2026-03-30,all,2100150,712202,545183,213117,380136,d091_180,123,1387948,0.33911958669618836,0.2595924100659477,-7.9527176630240675,15.354825973307356,53.37474480554674,-1.9396872348839187,3.745079505684721
buenos-aires,latam,2025-11-27,2026-03-30,screened,460488,43122,250500,212439,5061,d001_030,123,417366,0.09364413404909575,0.5439881169541877,45.034398290509195,50.89992955822947,11.73646862390427,10.983999583051022,12.414616965421823
buenos-aires,latam,2025-11-27,2026-03-30,screened,3338538,596032,769938,583704,409798,d001_180,123,2742506,0.17853084194338958,0.23062130788986077,5.209046594647118,21.283599744175582,68.75436218189628,1.2704991694261263,5.191121888823313
buenos-aires,latam,2025-11-27,2026-03-30,screened,575610,48100,180538,148440,16002,d031_060,123,527510,0.08356352391376105,0.31364639252271503,23.0082868608954,28.13975090519611,33.268191268191266,5.611777283145219,6.863353879316124
buenos-aires,latam,2025-11-27,2026-03-30,screened,575610,98331,111032,77116,64415,d061_090,123,477279,0.17082920727575962,0.19289449453623114,2.2065287260471522,16.157425740499793,65.5083340960633,0.5381777380602811,3.9408355464633638
buenos-aires,latam,2025-11-27,2026-03-30,screened,1726830,406479,227868,145709,324320,d091_180,123,1320351,0.23539028161428746,0.13195740171296538,-10.343287990132207,11.035626132748035,79.78763970586427,-2.5227531683249285,2.691616129938545
buenos-aires,latam,2026-03-30,2026-06-29,all,749218,206154,409682,250228,46700,d001_030,91,543064,0.27515889901203655,0.5468128101567235,27.16539111446869,46.07707378872472,22.65296816942674,8.955623444330337,15.190244106172985
buenos-aires,latam,2026-03-30,2026-06-29,all,4627618,1283849,1573815,714707,424741,d001_180,91,3343769,0.27743193150342144,0.34009181397427357,6.265988247085214,21.37429349934161,33.083407783937204,2.065710411126994,7.046470384398333
buenos-aires,latam,2026-03-30,2026-06-29,all,775680,196210,264803,140104,71511,d031_060,91,579470,0.252952248349835,0.3413817553630363,8.84295070132013,24.177955718156248,36.44615463024311,2.9152584729626803,7.970754632359203
buenos-aires,latam,2026-03-30,2026-06-29,all,775680,180772,209056,103497,75213,d061_090,91,594908,0.2330497112211221,0.269513201320132,3.64634900990099,17.39714376004357,41.60655411236253,1.2020930801871397,5.735322118695683
buenos-aires,latam,2026-03-30,2026-06-29,all,2327040,700713,690274,220878,231317,d091_180,91,1626327,0.301117728960396,0.2966317725522552,-0.4485956408140812,13.581401526261324,33.011660979602205,-0.14788867279585094,4.47738511854769
buenos-aires,latam,2026-03-30,2026-06-29,screened,634097,109063,335125,235819,9757,d001_030,91,525034,0.17199734425490107,0.5285074681003065,35.651012384540536,44.91499598121265,8.946205404215913,11.753081005892485,14.807141532267906
buenos-aires,latam,2026-03-30,2026-06-29,screened,3914147,639164,1056332,650211,233043,d001_180,91,3274983,0.16329585986423095,0.26987540324877934,10.65795433845484,19.853874050643928,36.460595402744836,3.5136113203697272,6.545233203508987
buenos-aires,latam,2026-03-30,2026-06-29,screened,656010,87345,202385,129463,14423,d031_060,91,568665,0.13314583619152148,0.30850901663084407,17.53631804393226,22.766127685016663,16.512679603869714,5.781203750746898,7.505316819236262
buenos-aires,latam,2026-03-30,2026-06-29,screened,656010,72341,149315,92473,15499,d061_090,91,583669,0.11027423362448743,0.22761085959055502,11.73366259660676,15.84339754210006,21.42491809623865,3.8682404164637667,5.2230980908022175
buenos-aires,latam,2026-03-30,2026-06-29,screened,1968030,370415,369507,192456,193364,d091_180,91,1597615,0.18821613491664252,0.1877547598359781,-0.04613750806644057,12.046456749592362,52.20198966024594,-0.015210167494430958,3.9713593679974823
buenos-aires,latam,2026-06-29,2026-08-30,all,766051,200356,424169,243852,20039,d001_030,62,565695,0.26154394420214844,0.5537085650955355,29.2164620893387,43.10662105905125,10.001696979376709,14.136997785163887,20.858042447928025
buenos-aires,latam,2026-06-29,2026-08-30,all,4911001,1437162,1760600,678178,354740,d001_180,62,3473839,0.2926413576376792,0.35850125055971277,6.585989292203359,19.52243612902037,24.683369028682918,3.1867690123564643,9.446340062429211
buenos-aires,latam,2026-06-29,2026-08-30,all,828990,262948,338258,142045,66735,d031_060,62,566042,0.31719079844147696,0.4080362851180352,9.084548667655824,25.094427621978582,25.37954272327608,4.395749355317334,12.142464978376733
buenos-aires,latam,2026-06-29,2026-08-30,all,828990,240068,273366,106873,73575,d061_090,62,588922,0.2895909480210859,0.3297578981652372,4.016695014415128,18.147224929617163,30.647566522818536,1.9435621037492556,8.780915288524435
buenos-aires,latam,2026-06-29,2026-08-30,all,2486970,733790,724807,185408,194391,d091_180,62,1753180,0.2950538205125112,0.29144179463363046,-0.36120258788807647,10.575525616308651,26.49136673980294,-0.17477544575229506,5.117189814342895
buenos-aires,latam,2026-06-29,2026-08-30,screened,698645,143161,367074,234802,10889,d001_030,62,555484,0.20491236608005498,0.5254084692511933,32.04961031711384,42.269804350800385,7.606121778976117,15.507875959893795,20.453131137484057
buenos-aires,latam,2026-06-29,2026-08-30,screened,4473695,1046053,1376108,633961,303906,d001_180,62,3427642,0.2338230478385317,0.3075998699061961,7.37768220676644,18.495543000114946,29.052638824227834,3.569846229080535,8.9494562903782
buenos-aires,latam,2026-06-29,2026-08-30,screened,755010,195814,276811,135371,54374,d031_060,62,559196,0.2593528562535596,0.36663223003668827,10.727937378312868,24.208148842266397,27.76818817857763,5.19093744111913,11.713620407548255
buenos-aires,latam,2026-06-29,2026-08-30,screened,755010,173182,210927,99875,62130,d061_090,62,581828,0.22937709434312128,0.2793698096713951,4.999271532827379,17.165725953374537,35.87555288655865,2.419002354593893,8.305996429052195
buenos-aires,latam,2026-06-29,2026-08-30,screened,2265030,533896,521296,163913,176513,d091_180,62,1731134,0.2357125512686366,0.23014971104135487,-0.5562840227281735,9.468533342883912,33.06130782024964,-0.2691696884168581,4.581548391718022
chicago,na,2025-02-16,2025-03-11,all,245999,81328,116963,39858,4223,d001_030,23,164671,0.3306029699307721,0.47546128236293644,14.485831243216435,24.204626194047524,5.192553610072792,18.89456249115187,31.571251557453294
chicago,na,2025-02-16,2025-03-11,all,1515599,489627,548622,124069,65074,d001_180,23,1025972,0.323058407929802,0.3619836117601028,3.892520383030079,12.092825145325603,13.290525236557624,5.0772004996044515,15.773250189555135
chicago,na,2025-02-16,2025-03-11,all,253920,67293,87133,24719,4879,d031_060,23,186627,0.2650165406427221,0.34315138626339003,7.813484562066791,13.245136019975673,7.250382654956682,10.191501602695814,17.27626437388131
chicago,na,2025-02-16,2025-03-11,all,253920,83756,86065,20252,17943,d061_090,23,170164,0.3298519218651544,0.33894533711405167,0.9093415248897285,11.901459768223596,21.422942833946223,1.1860976411605155,15.52364317594382
chicago,na,2025-02-16,2025-03-11,all,761760,257250,258461,39240,38029,d091_180,23,504510,0.33770478890989286,0.3392945284604075,0.15897395505146128,7.77784384848665,14.782896015549078,0.20735733267581907,10.145013715417369
chicago,na,2025-02-16,2025-03-11,screened,225199,63812,98473,37141,2480,d001_030,23,161387,0.2833582742374522,0.4372710358394131,15.391276160196094,23.013625632795705,3.8864163480223155,20.075577600255777,30.01777256451614
chicago,na,2025-02-16,2025-03-11,screened,1386649,375396,428021,110441,57816,d001_180,23,1011253,0.27072171832958447,0.3086729229963747,3.795120466679025,10.921203694822166,15.401336188984432,4.950157130450902,14.245048297594131
chicago,na,2025-02-16,2025-03-11,screened,232290,48935,67236,21657,3356,d031_060,23,183355,0.21066339489431316,0.28944853415988636,7.8785139265573205,11.811513184805431,6.858077040972719,10.276322512900853,15.40632154539839
chicago,na,2025-02-16,2025-03-11,screened,232290,64481,66350,18075,16206,d061_090,23,167809,0.27758835937836324,0.2856343363898575,0.8045977011494287,10.771174370862111,25.13298491028365,1.0494752623688202,14.049357875037536
chicago,na,2025-02-16,2025-03-11,screened,696870,198168,195962,33568,35774,d091_180,23,498702,0.2843686770846786,0.2812030938338571,-0.3165583250821502,6.731073867760706,18.052359614064834,-0.4129021631506307,8.7796615666444
chicago,na,2025-03-11,2025-04-17,all,242280,83061,127748,50512,5825,d001_030,37,159219,0.34283060921248143,0.5272742281657586,18.44436189532772,31.724856958026365,7.012918216732281,14.954888023238691,25.722856992994352
chicago,na,2025-03-11,2025-04-17,all,1453680,505527,601723,173973,77777,d001_180,37,948153,0.34775672775301303,0.41393085135655716,6.617412360354413,18.34862095041623,15.385330556033605,5.365469481368443,14.877260230067213
chicago,na,2025-03-11,2025-04-17,all,242280,84888,115747,39773,8914,d031_060,37,157392,0.35037147102526,0.4777406306752518,12.736915964999179,25.270026430822405,10.500895297332956,10.327229160810145,20.489210619585734
chicago,na,2025-03-11,2025-04-17,all,242280,88113,97065,28982,20030,d061_090,37,154167,0.36368251609707775,0.40063150074294207,3.6948984645864327,18.79909448844435,22.732173459080954,2.995863619934945,15.242509044684608
chicago,na,2025-03-11,2025-04-17,all,726840,249465,261163,54706,43008,d091_180,37,477375,0.34321859006108635,0.35931291618513017,1.6094326124043823,11.45975386226761,17.24009380073357,1.3049453614089586,9.291692320757521
chicago,na,2025-03-11,2025-04-17,screened,216720,62470,105758,46229,2941,d001_030,37,154250,0.28825212255444815,0.4879937246216316,19.974160206718345,29.970178282009723,4.707859772690892,16.195265032474335,24.300144552980857
chicago,na,2025-03-11,2025-04-17,screened,1300320,374814,461118,152612,66308,d001_180,37,925506,0.2882475083056478,0.3546188630490956,6.637135474344779,16.489574351760012,17.690908023713096,5.381461195414686,13.369925150075685
chicago,na,2025-03-11,2025-04-17,screened,216720,63819,93068,35688,6439,d031_060,37,152901,0.2944767441860465,0.4294389073458841,13.496216315983755,23.34059293268193,10.089471787398738,10.942878094040884,18.924805080552915
chicago,na,2025-03-11,2025-04-17,screened,216720,65908,74172,25696,17432,d061_090,37,150812,0.3041159099298634,0.3422480620155039,3.813215208564047,17.03843195501684,26.448989500515868,3.09179611505193,13.814944828392031
chicago,na,2025-03-11,2025-04-17,screened,650160,182617,188120,44999,39496,d091_180,37,467543,0.2808800910545097,0.28934416143718467,0.8464070382674993,9.624569290952918,21.62777835579382,0.6862759769736481,7.803704830502366
chicago,na,2025-04-17,2025-05-14,all,242670,119711,152331,37319,4699,d001_030,27,122959,0.49330778423373306,0.6277290147113364,13.44212304776033,30.350767328947047,3.925286732213414,14.935692275289256,33.72307480994117
chicago,na,2025-04-17,2025-05-14,all,1456020,566461,615333,113152,64280,d001_180,27,889559,0.3890475405557616,0.4226130135575061,3.3565473001744506,12.72001070193208,11.34764794045839,3.7294970001938337,14.133345224368979
chicago,na,2025-04-17,2025-05-14,all,242670,99082,121715,28543,5910,d031_060,27,143588,0.4082993365475749,0.5015659125561462,9.326657600857136,19.87840209488258,5.964756464342666,10.362952889841262,22.087113438758422
chicago,na,2025-04-17,2025-05-14,all,242670,104801,107791,19265,16275,d061_090,27,137869,0.4318663205175753,0.44418757984093626,1.2321259323360978,13.973409540941036,15.529431971068977,1.3690288137067752,15.526010601045597
chicago,na,2025-04-17,2025-05-14,all,728010,242867,233496,28025,37396,d091_180,27,485143,0.3336039340118954,0.32073185807887256,-1.2872075933022864,5.776647297807038,15.397727974570444,-1.4302306592247627,6.418496997563376
chicago,na,2025-04-17,2025-05-14,screened,216990,97254,129221,34973,3006,d001_030,27,119736,0.4481957693902945,0.595515922392737,14.73201530024425,29.20842520211131,3.090875439570609,16.368905889160278,32.45380578012368
chicago,na,2025-04-17,2025-05-14,screened,1301940,425281,473925,101898,53254,d001_180,27,876659,0.32665176582638217,0.3640144707129361,3.736270488655391,11.623447657527043,12.522073640722253,4.151411654061546,12.914941841696715
chicago,na,2025-04-17,2025-05-14,screened,216990,76301,98283,26046,4064,d031_060,27,140689,0.3516337158394396,0.4529379234066086,10.130420756716902,18.513174448606502,5.326273574396142,11.256023063018779,20.570193831785
chicago,na,2025-04-17,2025-05-14,screened,216990,80864,84736,17678,13806,d061_090,27,136126,0.3726623346698005,0.3905064749527628,1.7844140282962329,12.986497803505575,17.07311040759794,1.9826822536624809,14.429442003895083
chicago,na,2025-04-17,2025-05-14,screened,650970,170862,161685,23201,32378,d091_180,27,480108,0.26247292501958613,0.24837550117516935,-1.4097423844416785,4.832454364434669,18.94979574159263,-1.5663804271574207,5.369393738260744
chicago,na,2025-05-14,2025-07-20,all,239130,96612,150207,62379,8784,d001_030,67,142518,0.40401455275373227,0.6281395057081922,22.412495295445993,43.76920810002947,9.092038256117252,10.03544565467731,19.59815288061021
chicago,na,2025-05-14,2025-07-20,all,1434780,500195,531447,178820,147568,d001_180,67,934585,0.3486213914328329,0.3704031280056873,2.1781736572854427,19.13362615492438,29.502094183268525,0.9753016375904967,8.567295293249721
chicago,na,2025-05-14,2025-07-20,all,239130,76191,97581,40716,19326,d031_060,67,162939,0.31861748839543347,0.4080667419395308,8.944925354409733,24.988492626074787,25.365200614245776,4.005190457198387,11.188877295257367
chicago,na,2025-05-14,2025-07-20,all,239130,74886,85801,30817,19902,d061_090,67,164244,0.31316020574582865,0.3588048341906076,4.564462844477895,18.762938067752856,26.5763961221056,2.0437893333483115,8.401315552725158
chicago,na,2025-05-14,2025-07-20,all,717390,252506,197858,44908,99556,d091_180,67,464884,0.3519787005673344,0.2758025620652644,-7.617613850207,9.660044226086507,39.42718192835022,-3.4108718732270153,4.3253929370536595
chicago,na,2025-05-14,2025-07-20,screened,208140,71293,124402,58030,4921,d001_030,67,136847,0.34252426251561446,0.597684250984914,25.51599884692995,42.4050216665327,6.90250094679702,11.42507411056565,18.987323134268372
chicago,na,2025-05-14,2025-07-20,screened,1248840,341470,373298,153199,121371,d001_180,67,907370,0.2734297428013196,0.29891579385669903,2.548605105537943,16.88385113018945,35.54367880048028,1.1411664651662432,7.5599333418758725
chicago,na,2025-05-14,2025-07-20,screened,208140,49648,72949,36416,13115,d031_060,67,158492,0.23853175747093303,0.35048044585375226,11.194868838281923,22.97655402165409,26.41596841766033,5.012627838036682,10.288009263427202
chicago,na,2025-05-14,2025-07-20,screened,208140,48245,59870,26527,14902,d061_090,67,159895,0.2317911021427885,0.2876429326414913,5.585183049870282,16.590262359673535,30.88817494040833,2.500828231285201,7.428475683435911
chicago,na,2025-05-14,2025-07-20,screened,624420,172284,116077,32226,88433,d091_180,67,452136,0.2759104448928606,0.18589571122001217,-9.001473367284843,7.127501459737778,51.32978105918136,-4.030510462963362,3.1914185640616917
chicago,na,2025-07-20,2025-08-19,all,251280,100099,137342,43389,6146,d001_030,30,151181,0.39835641515440945,0.5465695638331741,14.821314867876467,28.700035057315404,6.13992147773704,14.821314867876467,28.700035057315404
chicago,na,2025-07-20,2025-08-19,all,1507680,478063,524858,117152,70357,d001_180,30,1029617,0.317085190491351,0.3481229438607662,3.1037753369415224,11.378211509716719,14.717097955708766,3.1037753369415224,11.378211509716719
chicago,na,2025-07-20,2025-08-19,all,251280,87656,108566,28390,7480,d031_060,30,163624,0.34883794969754855,0.43205189430117796,8.32139446036294,17.350755390407276,8.533357670895318,8.32139446036294,17.350755390407276
chicago,na,2025-07-20,2025-08-19,all,251280,71828,72050,16888,16666,d061_090,30,179452,0.2858484559057625,0.2867319325055715,0.08834765998089744,9.410873102556673,23.202650776855823,0.08834765998089744,9.410873102556673
chicago,na,2025-07-20,2025-08-19,all,753840,218480,206900,28485,40065,d091_180,30,535360,0.28982277406346174,0.2744614241748912,-1.536134988857052,5.320718768679019,18.33806298059319,-1.536134988857052,5.320718768679019
chicago,na,2025-07-20,2025-08-19,screened,228330,80208,117293,41197,4112,d001_030,30,148122,0.35128104059913284,0.5136994700652564,16.241842946612355,27.812883974021414,5.126670656293637,16.241842946612355,27.812883974021414
chicago,na,2025-07-20,2025-08-19,screened,1369980,353131,400389,105837,58579,d001_180,30,1016849,0.2577636169871093,0.2922590110804537,3.44953940933444,10.408330047037467,16.588461505786807,3.44953940933444,10.408330047037467
chicago,na,2025-07-20,2025-08-19,screened,228330,66973,87948,26377,5402,d031_060,30,161357,0.29331669075460953,0.38517934568387857,9.186265492926903,16.346982157576058,8.065937019395877,9.186265492926903,16.346982157576058
chicago,na,2025-07-20,2025-08-19,screened,228330,50605,51578,15184,14211,d061_090,30,177725,0.22163097271493015,0.22589234879341305,0.4261376078482898,8.543536362357575,28.08220531568027,0.4261376078482898,8.543536362357575
chicago,na,2025-07-20,2025-08-19,screened,684990,155345,143570,23079,34854,d091_180,30,529645,0.2267843326179944,0.20959430064672477,-1.7190031971269644,4.357446969196348,22.436512279120667,-1.7190031971269644,4.357446969196348
chicago,na,2025-08-19,2025-09-22,all,244132,97205,136632,45195,5768,d001_030,34,146927,0.3981657463994888,0.5596644438254714,16.14986974259826,30.760173419453196,5.933851139344684,14.249885066998463,27.14132948775282
chicago,na,2025-08-19,2025-09-22,all,1486282,452649,489033,117111,80727,d001_180,34,1033633,0.30455122244634597,0.3290310990781023,2.4479876631756325,11.330036869952876,17.83434846868103,2.1599891145667347,9.997091355840771
chicago,na,2025-08-19,2025-09-22,all,248430,69116,87247,28137,10006,d031_060,34,179314,0.27821116612325403,0.3511934951495391,7.298232902628509,15.69146859698629,14.477110943920366,6.439617267025156,13.845413467929081
chicago,na,2025-08-19,2025-09-22,all,248430,70585,68973,16466,18078,d061_090,34,177845,0.28412430060781707,0.2776355512619249,-0.6488749345892164,9.258624082768703,25.611673868385637,-0.572536706990485,8.169374190678267
chicago,na,2025-08-19,2025-09-22,all,745290,215743,196181,27313,46875,d091_180,34,529547,0.28947523782688617,0.2632277368541105,-2.624750097277567,5.157804689668717,21.727240281260574,-2.3159559681860884,4.551004137942986
chicago,na,2025-08-19,2025-09-22,screened,222505,78070,117548,43539,4061,d001_030,34,144435,0.3508685198085436,0.5282937462079503,17.742522639940674,30.14435559248105,5.201742026386577,15.655167035241773,26.59796081689504
chicago,na,2025-08-19,2025-09-22,screened,1353655,329261,368005,109105,70361,d001_180,34,1024394,0.2432384913438062,0.2718602598150932,2.8621768471287004,10.650687137956686,21.369369588259772,2.525450159231206,9.397665121726488
chicago,na,2025-08-19,2025-09-22,screened,226230,48633,67809,26619,7443,d031_060,34,177597,0.2149714891924148,0.29973478318525393,8.476329399283914,14.988428858595585,15.304422922706804,7.479114175838747,13.225084286996104
chicago,na,2025-08-19,2025-09-22,screened,226230,49575,49172,15338,15741,d061_090,34,176655,0.21913539318392786,0.21735402024488354,-0.17813729390443178,8.68246016246356,31.751891074130107,-0.15717996520979277,7.660994260997259
chicago,na,2025-08-19,2025-09-22,screened,678690,152983,133476,23609,43116,d091_180,34,525707,0.22540924427942066,0.19666710869469126,-2.8742135584729405,4.49090462938481,28.183523659491577,-2.5360707868878887,3.962562908280715
chicago,na,2025-09-22,2025-12-25,all,232992,60781,93829,53069,20021,d001_030,94,172211,0.2608716179096278,0.4027133978849059,14.184177997527808,30.816266092177617,32.93956993139303,4.526865318359939,9.834978540056687
chicago,na,2025-09-22,2025-12-25,all,1427292,438219,431728,164203,170694,d001_180,94,989073,0.3070282745226625,0.3024805015371767,-0.45477729854858095,16.601706850758234,38.95175699821322,-0.14514169102614286,5.298417080029224
