market,dump_date,url,bytes,sha256,local_path,content_length_head,size_matches_head,downloaded_utc
mornington-peninsula,2025-08-17,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2025-08-17/data/calendar.csv.gz,3937723,c10067a7460b300cf80e1a8dd9fe05cbca801b1bf8da37da4ec430007cee4abc,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\mornington-peninsula_2025-08-17_calendar.csv.gz,3937723,True,2026-09-11T15:06:18
nashville,2024-05-26,https://data.insideairbnb.com/united-states/tn/nashville/2024-05-26/data/calendar.csv.gz,8522461,3bf2d4e129b410aabc2225e81b1d920becf21cb4cc000efda86191f38f3ba08a,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\nashville_2024-05-26_calendar.csv.gz,8522461,True,2026-09-11T15:06:22
nashville,2024-07-25,https://data.insideairbnb.com/united-states/tn/nashville/2024-07-25/data/calendar.csv.gz,8635114,75fade1e0eab028f8ed261709b9b0fac4770e17ed9c40c34301909f726662136,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\nashville_2024-07-25_calendar.csv.gz,8635114,True,2026-09-11T15:06:25
nashville,2024-08-18,https://data.insideairbnb.com/united-states/tn/nashville/2024-08-18/data/calendar.csv.gz,8629047,2053f4d7ce5b270c339fb97f217ee16f0646aab2b12df881fe56549b507b71a2,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\nashville_2024-08-18_calendar.csv.gz,8629047,True,2026-09-11T15:06:29
nashville,2024-10-19,https://data.insideairbnb.com/united-states/tn/nashville/2024-10-19/data/calendar.csv.gz,8893966,4035ce83af1894831c2800a1f16647027ccb85094644ff61ccbe811864b763a6,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\nashville_2024-10-19_calendar.csv.gz,8893966,True,2026-09-11T15:06:32
nashville,2024-11-23,https://data.insideairbnb.com/united-states/tn/nashville/2024-11-23/data/calendar.csv.gz,9024935,20efae3f1f9fb12021009b82a70f453b6533b2b0e4388ade1beadfa5c9bb703a,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\nashville_2024-11-23_calendar.csv.gz,9024935,True,2026-09-11T15:06:34
nashville,2025-01-24,https://data.insideairbnb.com/united-states/tn/nashville/2025-01-24/data/calendar.csv.gz,9475544,72fa7404abaa7fbc90b829074e2dbca0eb8aca3060f8be10bc46561045c82299,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\nashville_2025-01-24_calendar.csv.gz,9475544,True,2026-09-11T15:06:36
nashville,2025-02-17,https://data.insideairbnb.com/united-states/tn/nashville/2025-02-17/data/calendar.csv.gz,9247400,d5eff6eef0854c42b128eca8e0c3d6059a2c7139dec90fcb4524b3615695f44a,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\nashville_2025-02-17_calendar.csv.gz,9247400,True,2026-09-11T15:06:38
nashville,2025-04-18,https://data.insideairbnb.com/united-states/tn/nashville/2025-04-18/data/calendar.csv.gz,9219256,5c1c8edc41f3fc0b13ecc3e0d27dcb11452653f5bcb6e619ba56962aef7559b1,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\nashville_2025-04-18_calendar.csv.gz,9219256,True,2026-09-11T15:06:40
nashville,2025-05-17,https://data.insideairbnb.com/united-states/tn/nashville/2025-05-17/data/calendar.csv.gz,9287438,48455146bdc5f1da22628593992568df4cf5d1740b7f33bd270e22e74df951c8,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\nashville_2025-05-17_calendar.csv.gz,9287438,True,2026-09-11T15:06:43
nashville,2025-07-22,https://data.insideairbnb.com/united-states/tn/nashville/2025-07-22/data/calendar.csv.gz,8809307,ac105877055e31239fffaf24a794fb1321ebf051445b01709844e505a80d31cd,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\nashville_2025-07-22_calendar.csv.gz,8809307,True,2026-09-11T15:06:44
nashville,2025-08-23,https://data.insideairbnb.com/united-states/tn/nashville/2025-08-23/data/calendar.csv.gz,8871763,060072487d72e82511bc4fe6577a917ccfe9d15c5dfe9c89764327cad3b0141c,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\nashville_2025-08-23_calendar.csv.gz,8871763,True,2026-09-11T15:06:47
new-orleans,2025-07-05,https://data.insideairbnb.com/united-states/la/new-orleans/2025-07-05/data/calendar.csv.gz,6721831,072312fb169a8e1cea4cd821dd1fca6cae20d2892a3972954eea99b129492710,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\new-orleans_2025-07-05_calendar.csv.gz,6721831,True,2026-09-11T15:06:48
new-orleans,2025-08-05,https://data.insideairbnb.com/united-states/la/new-orleans/2025-08-05/data/calendar.csv.gz,6475488,ba140c029b035dae1a34b667dc2871e25504d97a8d44c9239e2f73ee781eb93e,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\new-orleans_2025-08-05_calendar.csv.gz,6475488,True,2026-09-11T15:06:50
northern-rivers,2025-03-11,https://data.insideairbnb.com/australia/nsw/northern-rivers/2025-03-11/data/calendar.csv.gz,5809966,1f03091897dbd746617abcdc9934f011694cdb7d8f11d4bbda19aae1e9d88187,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\northern-rivers_2025-03-11_calendar.csv.gz,5809966,True,2026-09-11T15:06:52
northern-rivers,2025-04-17,https://data.insideairbnb.com/australia/nsw/northern-rivers/2025-04-17/data/calendar.csv.gz,5838353,1f1600f0014f37badc3d497b53ec14e86368b1a661743e3b8611e7530a88da83,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\northern-rivers_2025-04-17_calendar.csv.gz,5838353,True,2026-09-11T15:06:54
northern-rivers,2025-05-14,https://data.insideairbnb.com/australia/nsw/northern-rivers/2025-05-14/data/calendar.csv.gz,5753770,0a086ec96cebf258a320d8acc76c5dfc4084f542922efa72c0362a75918becf8,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\northern-rivers_2025-05-14_calendar.csv.gz,5753770,True,2026-09-11T15:06:56
northern-rivers,2025-07-20,https://data.insideairbnb.com/australia/nsw/northern-rivers/2025-07-20/data/calendar.csv.gz,5375753,22cd4b122d5280f161badb9a99dd755c7d1569c0b8d30c042a4a73b80b39f9cd,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\northern-rivers_2025-07-20_calendar.csv.gz,5375753,True,2026-09-11T15:06:58
northern-rivers,2025-08-19,https://data.insideairbnb.com/australia/nsw/northern-rivers/2025-08-19/data/calendar.csv.gz,5412822,5e5cd4670d0a58d406b3c7120815f3ee7d8968724b0a5a87ad50e103de311839,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\northern-rivers_2025-08-19_calendar.csv.gz,5412822,True,2026-09-11T15:07:00
paris,2024-03-16,https://data.insideairbnb.com/france/ile-de-france/paris/2024-03-16/data/calendar.csv.gz,80251325,1781ed401044c0f3de7322507ab095a4fd61909695147c0b9569df6e3e6766f0,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\paris_2024-03-16_calendar.csv.gz,80251325,True,2026-09-11T15:07:16
paris,2024-05-11,https://data.insideairbnb.com/france/ile-de-france/paris/2024-05-11/data/calendar.csv.gz,82695053,4f286b7ee44663407f4975d9ad1c366ae85c735737e15df42a7315f775bc92f7,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\paris_2024-05-11_calendar.csv.gz,82695053,True,2026-09-11T15:07:39
paris,2024-07-14,https://data.insideairbnb.com/france/ile-de-france/paris/2024-07-14/data/calendar.csv.gz,95498861,8e5859e83088dbc838cde55ecfef62e7f3dfc9afb22f1c8488ababf38c0d4c7c,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\paris_2024-07-14_calendar.csv.gz,95498861,True,2026-09-11T15:07:47
paris,2024-08-09,https://data.insideairbnb.com/france/ile-de-france/paris/2024-08-09/data/calendar.csv.gz,94170827,c15bec148c8a95f003ace338aad63a055ceaeb6d2344b92ea61fb295b32ac8b0,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\paris_2024-08-09_calendar.csv.gz,94170827,True,2026-09-11T15:07:53
paris,2024-10-07,https://data.insideairbnb.com/france/ile-de-france/paris/2024-10-07/data/calendar.csv.gz,85959238,5bbfbe9c574c7c89147fff68feadd54689949c0051b997f43ded41b6a1c81f11,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\paris_2024-10-07_calendar.csv.gz,85959238,True,2026-09-11T15:08:02
paris,2024-11-09,https://data.insideairbnb.com/france/ile-de-france/paris/2024-11-09/data/calendar.csv.gz,85251668,b071cc7621aafc0d93e0a8b35ae3b1b4784dc43b195f137141caba5af0601a4c,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\paris_2024-11-09_calendar.csv.gz,85251668,True,2026-09-11T15:08:13
paris,2025-01-09,https://data.insideairbnb.com/france/ile-de-france/paris/2025-01-09/data/calendar.csv.gz,84344735,280bbb1ad2e8c2e1abe86bbefbda613344d8612c05057fca4b7b7d5cf9eaba4e,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\paris_2025-01-09_calendar.csv.gz,84344735,True,2026-09-11T15:08:21
paris,2025-02-12,https://data.insideairbnb.com/france/ile-de-france/paris/2025-02-12/data/calendar.csv.gz,78855775,bda688e7d983ea13ab78367cd1094586a59b9b08c8887370a9b6f3caf520f672,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\paris_2025-02-12_calendar.csv.gz,78855775,True,2026-09-11T15:08:27
paris,2025-04-07,https://data.insideairbnb.com/france/ile-de-france/paris/2025-04-07/data/calendar.csv.gz,78634838,0dfc24a65c0d909070a0712cde465a626d9de763e1496e2881a11fc4561df662,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\paris_2025-04-07_calendar.csv.gz,78634838,True,2026-09-11T15:08:33
paris,2025-05-03,https://data.insideairbnb.com/france/ile-de-france/paris/2025-05-03/data/calendar.csv.gz,78897619,8950206d76b6709f75449f4cd1cddf075741a3dae2a209dfbffaddfba3206e19,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\paris_2025-05-03_calendar.csv.gz,78897619,True,2026-09-11T15:08:37
paris,2025-07-07,https://data.insideairbnb.com/france/ile-de-france/paris/2025-07-07/data/calendar.csv.gz,72195819,a9c7c9b926ff385f8d1cb30e9cc5d1ded2af1da2063e808f49c4697ff3f3fabc,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\paris_2025-07-07_calendar.csv.gz,72195819,True,2026-09-11T15:08:41
paris,2025-08-08,https://data.insideairbnb.com/france/ile-de-france/paris/2025-08-08/data/calendar.csv.gz,72415900,2f7f7796902fda330c9ff2fb2be27226d03cf2651127fb563a98b9878c30c92f,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\paris_2025-08-08_calendar.csv.gz,72415900,True,2026-09-11T15:08:46
rio-de-janeiro,2025-06-24,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2025-06-24/data/calendar.csv.gz,37084702,edd873fc370144222f688be2e7d6ac95e4c0cef0f69f485ec785bf29c484101f,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rio-de-janeiro_2025-06-24_calendar.csv.gz,37084702,True,2026-09-11T15:08:48
rio-de-janeiro,2025-07-26,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2025-07-26/data/calendar.csv.gz,37427906,84c80b0651bbf3278f10febec4cb15de65586449e78ab2e461d14d94019be481,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rio-de-janeiro_2025-07-26_calendar.csv.gz,37427906,True,2026-09-11T15:08:50
rio-de-janeiro,2025-08-28,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2025-08-28/data/calendar.csv.gz,38534659,93d49316e24882a008f3fe92095101ff9b26c67ae41515cd4987f44fa47a928d,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rio-de-janeiro_2025-08-28_calendar.csv.gz,38534659,True,2026-09-11T15:08:53
rome,2024-03-22,https://data.insideairbnb.com/italy/lazio/rome/2024-03-22/data/calendar.csv.gz,28736380,5181521f819f06c895ce4276408474709c2bb7b7c74cf40881a545fcb61b2bb4,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rome_2024-03-22_calendar.csv.gz,28736380,True,2026-09-11T15:08:55
rome,2024-05-17,https://data.insideairbnb.com/italy/lazio/rome/2024-05-17/data/calendar.csv.gz,28289799,4ed89e4588cf095ea4cfdcdc688bacec82412f544e0274139a843a56840a9be1,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rome_2024-05-17_calendar.csv.gz,28289799,True,2026-09-11T15:08:56
rome,2024-07-17,https://data.insideairbnb.com/italy/lazio/rome/2024-07-17/data/calendar.csv.gz,31507755,633bb9845b30a655baa04182466e39430aeae31df2cabdb63afd165f8d8bb8d2,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rome_2024-07-17_calendar.csv.gz,31507755,True,2026-09-11T15:08:58
rome,2024-08-11,https://data.insideairbnb.com/italy/lazio/rome/2024-08-11/data/calendar.csv.gz,30393941,8a473488f2429832aad8380ebaaacb2584f88179f2e07c973bb350a1e21ff9e6,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rome_2024-08-11_calendar.csv.gz,30393941,True,2026-09-11T15:09:00
rome,2024-10-11,https://data.insideairbnb.com/italy/lazio/rome/2024-10-11/data/calendar.csv.gz,31679279,266fa15764999101fbcb007d85a31af940b20038f0468a3b8b258a5cd2edc800,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rome_2024-10-11_calendar.csv.gz,31679279,True,2026-09-11T15:09:01
rome,2024-11-13,https://data.insideairbnb.com/italy/lazio/rome/2024-11-13/data/calendar.csv.gz,32428460,49406c083aad43bda0168d9433c442b94c37190e4d04c9aadb4bbc9e4a787224,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rome_2024-11-13_calendar.csv.gz,32428460,True,2026-09-11T15:09:03
rome,2025-01-13,https://data.insideairbnb.com/italy/lazio/rome/2025-01-13/data/calendar.csv.gz,31635589,b42622f87bdc7f356ef055873fc0418457d1201c53bce5eacfdd0a344ad74ec5,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rome_2025-01-13_calendar.csv.gz,31635589,True,2026-09-11T15:09:05
rome,2025-02-15,https://data.insideairbnb.com/italy/lazio/rome/2025-02-15/data/calendar.csv.gz,32071541,9689f678f7dce1af14a2a91073db79dfe8b0c4a2c54fa7c7ef9d1f101d107c3d,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rome_2025-02-15_calendar.csv.gz,32071541,True,2026-09-11T15:09:07
rome,2025-04-10,https://data.insideairbnb.com/italy/lazio/rome/2025-04-10/data/calendar.csv.gz,33117157,933015efd6c23bb0c61654c1cb2142c9dbd084aca5b426e4586d729dd916ad29,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rome_2025-04-10_calendar.csv.gz,33117157,True,2026-09-11T15:09:09
rome,2025-05-09,https://data.insideairbnb.com/italy/lazio/rome/2025-05-09/data/calendar.csv.gz,33698728,167ff6f36e712f43a0cf88d6f4ac664aa03717939f9cdde05f73297b760f566f,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rome_2025-05-09_calendar.csv.gz,33698728,True,2026-09-11T15:09:11
rome,2025-06-12,https://data.insideairbnb.com/italy/lazio/rome/2025-06-12/data/calendar.csv.gz,32194796,1b0aea4b2e2a4f9644008e862cc51f8dd6d2bff9da637be78490a4cba42d7920,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rome_2025-06-12_calendar.csv.gz,32194796,True,2026-09-11T15:09:13
rome,2025-07-09,https://data.insideairbnb.com/italy/lazio/rome/2025-07-09/data/calendar.csv.gz,32776321,328234f314e51a928673cd1b809dc866cca13866dfb2b0b404ca54fabd9dbca7,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rome_2025-07-09_calendar.csv.gz,32776321,True,2026-09-11T15:09:15
rome,2025-08-15,https://data.insideairbnb.com/italy/lazio/rome/2025-08-15/data/calendar.csv.gz,33285630,813101a9c5122e2a7d3c31e3360fc5b1836b8f73654976b168684e94af77a0c5,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\rome_2025-08-15_calendar.csv.gz,33285630,True,2026-09-11T15:09:17
san-diego,2025-02-18,https://data.insideairbnb.com/united-states/ca/san-diego/2025-02-18/data/calendar.csv.gz,11914263,d4747a58ced6af63813d8057536cbb6761192bd1d834f248eed7b178ea5e5bb7,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\san-diego_2025-02-18_calendar.csv.gz,11914263,True,2026-09-11T15:09:18
san-diego,2025-04-21,https://data.insideairbnb.com/united-states/ca/san-diego/2025-04-21/data/calendar.csv.gz,11950830,fb982f7db5c426457271d718c333602de3544a9c7d56c7ee13b3db1b481fbfdd,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\san-diego_2025-04-21_calendar.csv.gz,11950830,True,2026-09-11T15:09:19
san-diego,2025-05-21,https://data.insideairbnb.com/united-states/ca/san-diego/2025-05-21/data/calendar.csv.gz,11950993,010941c5d6b152fbf33cbca09b5bc90e4c70cf11e7d06569de43f0bc753ff464,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\san-diego_2025-05-21_calendar.csv.gz,11950993,True,2026-09-11T15:09:19
san-diego,2025-07-25,https://data.insideairbnb.com/united-states/ca/san-diego/2025-07-25/data/calendar.csv.gz,11386666,c91e99f1b1c74a956ba51d85b3c574146c36c9c7aa578877f5cf29de19ff5934,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\san-diego_2025-07-25_calendar.csv.gz,11386666,True,2026-09-11T15:09:20
san-diego,2025-08-26,https://data.insideairbnb.com/united-states/ca/san-diego/2025-08-26/data/calendar.csv.gz,11419607,5ff9135ff49029c0f581f75b2617f11e15a3fabe01e46aab9eb5bab66a935b0e,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\san-diego_2025-08-26_calendar.csv.gz,11419607,True,2026-09-11T15:09:21
santiago,2025-07-27,https://data.insideairbnb.com/chile/rm/santiago/2025-07-27/data/calendar.csv.gz,13285481,2b382faf80971a7ac9bed1ea45c400a3c1cbbbfcf77898f41b6b47bdef3a6753,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\santiago_2025-07-27_calendar.csv.gz,13285481,True,2026-09-11T15:09:22
santiago,2025-08-29,https://data.insideairbnb.com/chile/rm/santiago/2025-08-29/data/calendar.csv.gz,13873790,75a0015ebb1b3e61d113fb215d0ab92e9db0d1171b40767419dbf61a9a28b573,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\santiago_2025-08-29_calendar.csv.gz,13873790,True,2026-09-11T15:09:23
singapore,2025-03-21,https://data.insideairbnb.com/singapore/sg/singapore/2025-03-21/data/calendar.csv.gz,3024174,4c8a3d962714738f33914dea2404b81f39f29ddea4cfce65f932823c71de3006,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\singapore_2025-03-21_calendar.csv.gz,3024174,True,2026-09-11T15:09:24
singapore,2025-04-26,https://data.insideairbnb.com/singapore/sg/singapore/2025-04-26/data/calendar.csv.gz,2999271,b0cf463d17d5f77eaadb59595f392054b305357d6e4ea2d17531b2800f5f237d,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\singapore_2025-04-26_calendar.csv.gz,2999271,True,2026-09-11T15:09:24
singapore,2025-05-28,https://data.insideairbnb.com/singapore/sg/singapore/2025-05-28/data/calendar.csv.gz,2812522,c2587e48d52ac053a5bb0689d98e75707fd00cb4c2babbc26ac05fc20f4e700e,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\singapore_2025-05-28_calendar.csv.gz,2812522,True,2026-09-11T15:09:25
singapore,2025-06-25,https://data.insideairbnb.com/singapore/sg/singapore/2025-06-25/data/calendar.csv.gz,3023581,70748af9a8aef9c766d2ec383908288d41ccdfaa6532b11c99bf08b0d94d269d,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\singapore_2025-06-25_calendar.csv.gz,3023581,True,2026-09-11T15:09:25
singapore,2025-07-27,https://data.insideairbnb.com/singapore/sg/singapore/2025-07-27/data/calendar.csv.gz,2980324,a7136fea4214952ad4fc005ff7ad9d1f24b9df36d5c98ca585bd2594692ee86c,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\singapore_2025-07-27_calendar.csv.gz,2980324,True,2026-09-11T15:09:26
singapore,2025-08-30,https://data.insideairbnb.com/singapore/sg/singapore/2025-08-30/data/calendar.csv.gz,2990200,743597dbaf09fc0f7fc2f624a74ea270436c07decca3300b00dea59bb5860526,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\singapore_2025-08-30_calendar.csv.gz,2990200,True,2026-09-11T15:09:26
sunshine-coast,2025-03-28,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-03-28/data/calendar.csv.gz,6735241,8cc44411725c78443c35e4cefcd022d13b78251841ce6ce8677f44fdb0d5462e,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\sunshine-coast_2025-03-28_calendar.csv.gz,6735241,True,2026-09-11T15:09:27
sunshine-coast,2025-04-30,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-04-30/data/calendar.csv.gz,6752243,ed81fd753f34e50aba40725aa29a16ee692c7f49d962bc55c855268ba00ca60d,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\sunshine-coast_2025-04-30_calendar.csv.gz,6752243,True,2026-09-11T15:09:28
sunshine-coast,2025-06-28,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-06-28/data/calendar.csv.gz,6444369,3031b19dd3000ae310c3ff4a8e41ed3acd317060f401277071e70a3a2a89e88e,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\sunshine-coast_2025-06-28_calendar.csv.gz,6444369,True,2026-09-11T15:09:28
sunshine-coast,2025-07-30,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-07-30/data/calendar.csv.gz,6404261,6fb93288e00af393f49f07be03d2f79da9dd5e68e179ac013f2279a49b0b0801,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\sunshine-coast_2025-07-30_calendar.csv.gz,6404261,True,2026-09-11T15:09:29
sydney,2025-08-05,https://data.insideairbnb.com/australia/nsw/sydney/2025-08-05/data/calendar.csv.gz,16524042,8fae2f77b63bb90faa8ec3fa62a253ef65e6a550eed7516fd7ce1641ab0e7e86,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\sydney_2025-08-05_calendar.csv.gz,16524042,True,2026-09-11T15:09:30
taipei,2025-03-28,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2025-03-28/data/calendar.csv.gz,5545094,1cc8dd87035e43edbdf1fe43b549e84529dfcd5e40fa245862f06f2639b2dd41,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\taipei_2025-03-28_calendar.csv.gz,5545094,True,2026-09-11T15:09:31
taipei,2025-04-30,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2025-04-30/data/calendar.csv.gz,5161829,57a8c5a821108176744ee2cafb684beb547a153012f12ae9d88465dac7e547f4,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\taipei_2025-04-30_calendar.csv.gz,5161829,True,2026-09-11T15:09:31
taipei,2025-06-29,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2025-06-29/data/calendar.csv.gz,5247382,c25d4e4fcc09ae20d4a8015e31197407cdf0cdd2bdad576f198804bf26f99c8f,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\taipei_2025-06-29_calendar.csv.gz,5247382,True,2026-09-11T15:09:32
taipei,2025-07-31,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2025-07-31/data/calendar.csv.gz,5319003,958f0fef6c4523d271079321ef1025fa6d5219020d7b469d40593d8a0702f38b,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\taipei_2025-07-31_calendar.csv.gz,5319003,True,2026-09-11T15:09:32
taipei,2025-08-31,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2025-08-31/data/calendar.csv.gz,5377147,f2a974a5fd810378e3d2ab4591356abbbdb8f21f9f74e7e733017ffc2d0a86de,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\taipei_2025-08-31_calendar.csv.gz,5377147,True,2026-09-11T15:09:33
tasmania,2025-03-02,https://data.insideairbnb.com/australia/tas/tasmania/2025-03-02/data/calendar.csv.gz,5820280,e78b47d2e6b8975c44acab0e13fbaff33ca61c7abf90b46c216bf3341e54e587,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\tasmania_2025-03-02_calendar.csv.gz,5820280,True,2026-09-11T15:09:33
tasmania,2025-04-05,https://data.insideairbnb.com/australia/tas/tasmania/2025-04-05/data/calendar.csv.gz,5826360,612d90e3030f72ec8159f86db02c962b4df4846d854103ee0dc0884464d4aa4c,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\tasmania_2025-04-05_calendar.csv.gz,5826360,True,2026-09-11T15:09:34
tasmania,2025-05-03,https://data.insideairbnb.com/australia/tas/tasmania/2025-05-03/data/calendar.csv.gz,5845895,f2d5bfe92be3fcdd4e4c154d6301233f08dc2926a37bd586397d2270d765746c,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\tasmania_2025-05-03_calendar.csv.gz,5845895,True,2026-09-11T15:09:34
tasmania,2025-07-05,https://data.insideairbnb.com/australia/tas/tasmania/2025-07-05/data/calendar.csv.gz,5564887,a6fdadc24c8047afc3b3814810cc5351ae7dd6c3c91f56bb4928463e0caab9db,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\tasmania_2025-07-05_calendar.csv.gz,5564887,True,2026-09-11T15:09:35
tasmania,2025-08-04,https://data.insideairbnb.com/australia/tas/tasmania/2025-08-04/data/calendar.csv.gz,5582321,32eb803870bb984374254069bdba8aec0ea866e9518a9cd993c06c44caad6487,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\tasmania_2025-08-04_calendar.csv.gz,5582321,True,2026-09-11T15:09:36
tokyo,2025-03-23,https://data.insideairbnb.com/japan/kant%C5%8D/tokyo/2025-03-23/data/calendar.csv.gz,21122190,5d8eaaa916c8398b0325af0e1466aec267a041978c5dd8abdacb3735e409f180,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\tokyo_2025-03-23_calendar.csv.gz,21122190,True,2026-09-11T15:09:37
tokyo,2025-04-27,https://data.insideairbnb.com/japan/kant%C5%8D/tokyo/2025-04-27/data/calendar.csv.gz,21925572,56e1dd67079c8c68ee4bb30dad3c08f612bbe1be1b0027264429bc1e14b11267,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\tokyo_2025-04-27_calendar.csv.gz,21925572,True,2026-09-11T15:09:38
tokyo,2025-06-27,https://data.insideairbnb.com/japan/kant%C5%8D/tokyo/2025-06-27/data/calendar.csv.gz,22262681,a3ffd279dca42fa9692dabe8729ca087c81bdc210ba21ca614fefa323fc2bea7,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_calendar\tokyo_2025-06-27_calendar.csv.gz,22262681,True,2026-09-11T15:09:40
