market,region,snapshot_date,listing_nights,blocked_nights,horizon,blocked_share,max_listings_any_night
buenos-aires,latam,2025-08-29,5048983,1853515,h181_372,0.3671066034486549,27234
buenos-aires,latam,2025-09-27,824067,454816,h000_030,0.5519162883600484,26945
buenos-aires,latam,2025-09-27,808350,356140,h031_060,0.4405764829591142,26945
buenos-aires,latam,2025-09-27,808350,246919,h061_090,0.3054605059689491,26945
buenos-aires,latam,2025-09-27,2425050,630159,h091_180,0.2598540236283788,26945
buenos-aires,latam,2025-09-27,4969119,1819031,h181_372,0.3660671036455356,26945
buenos-aires,latam,2025-11-27,800082,476499,h000_030,0.5955627048227556,26711
buenos-aires,latam,2025-11-27,801330,296345,h031_060,0.36981643018481775,26711
buenos-aires,latam,2025-11-27,801330,209595,h061_090,0.26155890831492645,26711
buenos-aires,latam,2025-11-27,2403990,597315,h091_180,0.24846817166460758,26711
buenos-aires,latam,2025-11-27,4942824,1832996,h181_372,0.37083982759653183,26711
buenos-aires,latam,2026-03-30,672456,371623,h000_030,0.5526354140642659,28019
buenos-aires,latam,2026-03-30,840570,289194,h031_060,0.34404511224526213,28019
buenos-aires,latam,2026-03-30,840570,204763,h061_090,0.24360017607099943,28019
buenos-aires,latam,2026-03-30,2521710,659179,h091_180,0.26140158860455803,28019
buenos-aires,latam,2026-03-30,5351629,2017480,h181_372,0.3769842789924339,28019
buenos-aires,latam,2026-06-29,868989,469895,h000_030,0.5407375697505953,29685
buenos-aires,latam,2026-06-29,890550,300194,h031_060,0.33708831620908425,29685
buenos-aires,latam,2026-06-29,890550,238634,h061_090,0.2679624950873056,29685
buenos-aires,latam,2026-06-29,2671650,793510,h091_180,0.29701121030075045,29685
buenos-aires,latam,2026-06-29,5513287,2055368,h181_372,0.37280264930884244,29685
buenos-aires,latam,2026-08-30,823225,450274,h000_030,0.546963466852926,29675
buenos-aires,latam,2026-08-30,890250,356187,h031_060,0.4000977253580455,29675
buenos-aires,latam,2026-08-30,890250,286924,h061_090,0.3222959842740803,29675
buenos-aires,latam,2026-08-30,2670750,762699,h091_180,0.28557483852850324,29675
buenos-aires,latam,2026-08-30,5556873,1969849,h181_372,0.354488756536275,29675
chicago,na,2025-02-16,266687,109170,h000_030,0.40935628658314804,8742
chicago,na,2025-02-16,262260,78609,h031_060,0.29973690231068406,8742
chicago,na,2025-02-16,262260,70166,h061_090,0.2675436589643865,8742
chicago,na,2025-02-16,786780,258313,h091_180,0.32831668318970997,8742
chicago,na,2025-02-16,1611924,703062,h181_372,0.4361632434283502,8742
chicago,na,2025-03-11,254049,119979,h000_030,0.47226716105948063,8731
chicago,na,2025-03-11,261930,89186,h031_060,0.3404955522467835,8731
chicago,na,2025-03-11,261930,88357,h061_090,0.3373305845073111,8731
chicago,na,2025-03-11,785790,265223,h091_180,0.33752402041257845,8731
chicago,na,2025-03-11,1623978,710415,h181_372,0.4374535861939016,8731
chicago,na,2025-04-17,262508,138620,h000_030,0.5280600972160848,8468
chicago,na,2025-04-17,254040,119630,h031_060,0.4709100928987561,8468
chicago,na,2025-04-17,254040,100194,h061_090,0.39440245630609355,8468
chicago,na,2025-04-17,762120,270095,h091_180,0.3543995696215819,8468
chicago,na,2025-04-17,1557392,666938,h181_372,0.42824028889322663,8468
chicago,na,2025-05-14,259550,160700,h000_030,0.6191485262955114,8620
chicago,na,2025-05-14,258600,125695,h031_060,0.4860595514307811,8620
chicago,na,2025-05-14,258600,111384,h061_090,0.43071925754060325,8620
chicago,na,2025-05-14,775800,240955,h091_180,0.31058906934777003,8620
chicago,na,2025-05-14,1592996,704795,h181_372,0.4424336282074782,8620
chicago,na,2025-07-20,265134,165811,h000_030,0.625385654046633,8720
chicago,na,2025-07-20,261600,104695,h031_060,0.40021024464831806,8720
chicago,na,2025-07-20,261600,91892,h061_090,0.3512691131498471,8720
chicago,na,2025-07-20,784800,215610,h091_180,0.27473241590214065,8720
chicago,na,2025-07-20,1609675,660707,h181_372,0.41045987544069457,8720
chicago,na,2025-08-19,269762,147611,h000_030,0.5471897450345119,8702
chicago,na,2025-08-19,261060,111521,h031_060,0.4271853213820578,8702
chicago,na,2025-08-19,261060,73799,h061_090,0.2826898031103961,8702
chicago,na,2025-08-19,783180,212644,h091_180,0.271513572869583,8702
chicago,na,2025-08-19,1601168,652695,h181_372,0.4076368001359008,8702
chicago,na,2025-09-22,257838,143688,h000_030,0.557280152653992,8663
chicago,na,2025-09-22,259890,89980,h031_060,0.34622340220862674,8663
chicago,na,2025-09-22,259890,70699,h061_090,0.2720343222132441,8663
chicago,na,2025-09-22,779670,203018,h091_180,0.26038965203227005,8663
chicago,na,2025-09-22,1604707,662523,h181_372,0.41286228576307077,8663
chicago,na,2025-12-25,263811,106503,h000_030,0.40370947382785405,8884
chicago,na,2025-12-25,266520,71257,h031_060,0.2673607984391415,8884
chicago,na,2025-12-25,266520,66143,h061_090,0.24817274500975536,8884
chicago,na,2025-12-25,799560,232586,h091_180,0.2908924908699785,8884
chicago,na,2025-12-25,1645951,682989,h181_372,0.41495099185820233,8884
chicago,na,2026-03-27,159743,70635,h000_030,0.4421790000187802,5153
chicago,na,2026-03-27,154590,53325,h031_060,0.34494469241218706,5153
chicago,na,2026-03-27,154590,54844,h061_090,0.3547706837440973,5153
chicago,na,2026-03-27,463770,134811,h091_180,0.29068503784203376,5153
chicago,na,2026-03-27,948152,391578,h181_372,0.4129907441001021,5153
chicago,na,2026-06-24,257357,167506,h000_030,0.6508701919901149,8704
chicago,na,2026-06-24,261120,128444,h031_060,0.49189644607843136,8704
chicago,na,2026-06-24,261120,92668,h061_090,0.3548866421568627,8704
chicago,na,2026-06-24,783360,224016,h091_180,0.28596813725490194,8704
chicago,na,2026-06-24,1613586,664456,h181_372,0.41178840173377806,8704
chicago,na,2026-08-27,269619,165863,h000_030,0.6151754883743357,8778
chicago,na,2026-08-27,263340,114349,h031_060,0.4342257158046632,8778
chicago,na,2026-08-27,263340,70098,h061_090,0.26618819776714514,8778
chicago,na,2026-08-27,790020,206104,h091_180,0.2608845345687451,8778
chicago,na,2026-08-27,1617651,668987,h181_372,0.41355459243062936,8778
hong-kong,apac,2025-03-16,211172,79482,h000_030,0.3763851268160552,6812
hong-kong,apac,2025-03-16,204360,56083,h031_060,0.27443237424153455,6812
hong-kong,apac,2025-03-16,204360,47397,h061_090,0.23192894891368174,6812
hong-kong,apac,2025-03-16,613080,178724,h091_180,0.291518235793045,6812
hong-kong,apac,2025-03-16,1253408,528714,h181_372,0.42182114682529553,6812
hong-kong,apac,2025-04-20,212556,75775,h000_030,0.35649428856395493,6857
hong-kong,apac,2025-04-20,205710,50900,h031_060,0.24743571046619026,6857
hong-kong,apac,2025-04-20,205710,45974,h061_090,0.2234893782509358,6857
hong-kong,apac,2025-04-20,617130,179362,h091_180,0.2906389253479818,6857
hong-kong,apac,2025-04-20,1261696,526307,h181_372,0.4171424812316121,6857
hong-kong,apac,2025-05-18,209184,66883,h000_030,0.3197328667584519,6869
hong-kong,apac,2025-05-18,206040,51323,h031_060,0.2490924092409241,6869
hong-kong,apac,2025-05-18,206040,47809,h061_090,0.23203746845272763,6869
hong-kong,apac,2025-05-18,618120,186965,h091_180,0.3024736297159128,6869
hong-kong,apac,2025-05-18,1267461,526967,h181_372,0.4157658499945955,6869
hong-kong,apac,2025-07-24,216380,80759,h000_030,0.3732276550512986,6980
hong-kong,apac,2025-07-24,209400,58134,h031_060,0.277621776504298,6980
hong-kong,apac,2025-07-24,209400,56382,h061_090,0.26925501432664756,6980
hong-kong,apac,2025-07-24,628200,201421,h091_180,0.3206319643425661,6980
hong-kong,apac,2025-07-24,1284320,493910,h181_372,0.38456926622648563,6980
hong-kong,apac,2025-08-24,214888,85240,h000_030,0.3966717545884368,6932
hong-kong,apac,2025-08-24,207960,68018,h031_060,0.32707251394498943,6932
hong-kong,apac,2025-08-24,207960,62972,h061_090,0.3028082323523755,6932
hong-kong,apac,2025-08-24,623880,199662,h091_180,0.32003269859588385,6932
hong-kong,apac,2025-08-24,1275492,482897,h181_372,0.3785966513314078,6932
hong-kong,apac,2025-09-23,207841,91249,h000_030,0.4390327221289351,6801
hong-kong,apac,2025-09-23,204030,71527,h031_060,0.3505709944615988,6801
hong-kong,apac,2025-09-23,204030,61909,h061_090,0.30343086800960645,6801
hong-kong,apac,2025-09-23,612090,186386,h091_180,0.30450750706595436,6801
hong-kong,apac,2025-09-23,1254375,473341,h181_372,0.3773520677628301,6801
hong-kong,apac,2025-12-27,192754,77223,h000_030,0.4006298183176484,6630
hong-kong,apac,2025-12-27,198900,56581,h031_060,0.2844695827048768,6630
hong-kong,apac,2025-12-27,198900,47447,h061_090,0.23854700854700855,6630
hong-kong,apac,2025-12-27,596700,165439,h091_180,0.2772565778448131,6630
hong-kong,apac,2025-12-27,1232677,454148,h181_372,0.36842416951074775,6630
hong-kong,apac,2026-03-29,65565,32209,h000_030,0.4912529550827423,2115
hong-kong,apac,2026-03-29,63450,19675,h031_060,0.31008668242710796,2115
hong-kong,apac,2026-03-29,63450,14294,h061_090,0.22527974783293933,2115
hong-kong,apac,2026-03-29,190350,59794,h091_180,0.31412660887838195,2115
hong-kong,apac,2026-03-29,389160,181945,h181_372,0.46753263439202386,2115
hong-kong,apac,2026-06-27,197650,63387,h000_030,0.3207032633442955,6757
hong-kong,apac,2026-06-27,202710,50956,h031_060,0.2513738838735139,6757
hong-kong,apac,2026-06-27,202710,48678,h061_090,0.24013615509841646,6757
hong-kong,apac,2026-06-27,608130,191840,h091_180,0.3154588657030569,6757
hong-kong,apac,2026-06-27,1255105,467488,h181_372,0.37246923564163953,6757
hong-kong,apac,2026-08-28,201684,80415,h000_030,0.39871779615636344,6607
hong-kong,apac,2026-08-28,198210,67804,h031_060,0.34208163059381463,6607
hong-kong,apac,2026-08-28,198210,65189,h061_090,0.32888855254528027,6607
hong-kong,apac,2026-08-28,594630,191833,h091_180,0.32260901737214737,6607
hong-kong,apac,2026-08-28,1218821,452233,h181_372,0.37104135882135275,6607
london,emea,2025-09-14,2804146,1907940,h000_030,0.6803996653526599,96871
london,emea,2025-09-14,2906130,1660753,h031_060,0.5714654884674808,96871
london,emea,2025-09-14,2906130,1563115,h061_090,0.5378682302581096,96871
london,emea,2025-09-14,8718390,4739048,h091_180,0.5435691681606352,96871
london,emea,2025-09-14,18023178,11443010,h181_372,0.6349052314747154,96871
london,emea,2025-12-13,2152558,1211300,h000_030,0.5627258359588917,95694
london,emea,2025-12-13,2870820,1477277,h031_060,0.514583638124299,95694
london,emea,2025-12-13,2870820,1424302,h061_090,0.4961307222326722,95694
london,emea,2025-12-13,8612460,4719156,h091_180,0.5479451863927379,95694
london,emea,2025-12-13,18016972,11416077,h181_372,0.6336290582013449,95694
london,emea,2026-03-21,1319152,593208,h000_030,0.4496888910451563,53734
london,emea,2026-03-21,1612020,628048,h031_060,0.3896031066612077,53734
london,emea,2026-03-21,1612020,532257,h061_090,0.3301801466483046,53734
london,emea,2026-03-21,4836060,1740608,h091_180,0.35992274702960675,53734
london,emea,2026-03-21,10168575,4342297,h181_372,0.42703102450441677,53734
london,emea,2026-06-19,2261652,1618555,h000_030,0.7156516563998352,92799
london,emea,2026-06-19,2783970,1611769,h031_060,0.5789462530127839,92799
london,emea,2026-06-19,2783970,1442655,h061_090,0.5182006271619306,92799
london,emea,2026-06-19,8351910,4413928,h091_180,0.5284932428630098,92799
london,emea,2026-06-19,17637193,10556110,h181_372,0.5985141739958281,92799
london,emea,2026-08-18,2352528,1427291,h000_030,0.6067052124353036,92783
london,emea,2026-08-18,2783490,1586018,h031_060,0.569794754067735,92783
london,emea,2026-08-18,2783490,1404858,h061_090,0.5047109923154026,92783
london,emea,2026-08-18,8350470,4352276,h091_180,0.5212013216022571,92783
london,emea,2026-08-18,17489260,10540876,h181_372,0.6027056605025026,92783
los-angeles,na,2025-03-01,1315289,692159,h000_030,0.5262410010271507,45011
los-angeles,na,2025-03-01,1350330,516596,h031_060,0.3825701865469922,45011
los-angeles,na,2025-03-01,1350330,445696,h061_090,0.3300645027511793,45011
los-angeles,na,2025-03-01,4050990,1574979,h091_180,0.38878866647412114,45011
los-angeles,na,2025-03-01,8361803,4303441,h181_372,0.5146546743567147,45011
los-angeles,na,2025-04-01,1324614,702694,h000_030,0.5304896369810375,44765
los-angeles,na,2025-04-01,1342860,534382,h031_060,0.3979431958655407,44765
los-angeles,na,2025-04-01,1342860,471803,h061_090,0.351341912038485,44765
los-angeles,na,2025-04-01,4028580,1583801,h091_180,0.3931412557278247,44765
los-angeles,na,2025-04-01,8299486,4298006,h181_372,0.5178641183321473,44765
los-angeles,na,2025-05-01,1354058,729677,h000_030,0.5388816431792435,44992
los-angeles,na,2025-05-01,1349190,564027,h031_060,0.41804860694194296,44992
los-angeles,na,2025-05-01,1349190,509202,h061_090,0.3774131145353879,44992
los-angeles,na,2025-05-01,4047570,1558202,h091_180,0.38497221789864045,44992
los-angeles,na,2025-05-01,8315987,4313684,h181_372,0.5187218306137323,44992
los-angeles,na,2025-07-01,1357697,779863,h000_030,0.5744013575930418,45487
los-angeles,na,2025-07-01,1364610,560016,h031_060,0.41038538483522763,45487
los-angeles,na,2025-07-01,1364610,439613,h061_090,0.32215284953210077,45487
los-angeles,na,2025-07-01,4093830,1437168,h091_180,0.35105707857922774,45487
los-angeles,na,2025-07-01,8422052,3959753,h181_372,0.4701648719338233,45487
los-angeles,na,2025-08-01,1345009,721937,h000_030,0.5367525421762978,45777
los-angeles,na,2025-08-01,1373310,508303,h031_060,0.370129832302976,45777
los-angeles,na,2025-08-01,1373310,438366,h061_090,0.3192039670576927,45777
los-angeles,na,2025-08-01,4119930,1429382,h091_180,0.34694327330804164,45777
los-angeles,na,2025-08-01,8497138,3948175,h181_372,0.4646476260595038,45777
los-angeles,na,2025-09-01,1360268,669706,h000_030,0.49233386362099235,45886
los-angeles,na,2025-09-01,1376580,513312,h031_060,0.3728893344375191,45886
los-angeles,na,2025-09-01,1376580,439226,h061_090,0.3190704499556873,45886
los-angeles,na,2025-09-01,4129740,1415203,h091_180,0.34268573808520636,45886
los-angeles,na,2025-09-01,8505258,3946629,h181_372,0.46402225540953607,45886
los-angeles,na,2025-12-04,1358685,673035,h000_030,0.49535764360392587,45585
los-angeles,na,2025-12-04,1367550,474750,h031_060,0.34715366897005595,45585
los-angeles,na,2025-12-04,1367550,424773,h061_090,0.3106087528792366,45585
los-angeles,na,2025-12-04,4102650,1406299,h091_180,0.3427782043313468,45585
los-angeles,na,2025-12-04,8442117,3894559,h181_372,0.46132492596347574,45585
los-angeles,na,2026-03-16,1391937,737308,h000_030,0.5296992608142467,46088
los-angeles,na,2026-03-16,1382640,530263,h031_060,0.38351487010357,46088
los-angeles,na,2026-03-16,1382640,479627,h061_090,0.3468921772840363,46088
los-angeles,na,2026-03-16,4147920,1563503,h091_180,0.37693663330054583,46088
los-angeles,na,2026-03-16,8517009,3909231,h181_372,0.45899106129863193,46088
los-angeles,na,2026-06-15,1275044,682460,h000_030,0.535244273923096,43932
los-angeles,na,2026-06-15,1317960,534483,h031_060,0.4055381043430757,43932
los-angeles,na,2026-06-15,1317960,398486,h061_090,0.30235060244620476,43932
los-angeles,na,2026-06-15,3953880,1196371,h091_180,0.3025815148664097,43932
los-angeles,na,2026-06-15,8170354,3388769,h181_372,0.4147640359279414,43932
los-angeles,na,2026-08-10,1275402,639762,h000_030,0.5016159610852108,43735
los-angeles,na,2026-08-10,1312050,446108,h031_060,0.34000838382683585,43735
los-angeles,na,2026-08-10,1312050,368290,h061_090,0.28069814412560495,43735
los-angeles,na,2026-08-10,3936150,1170368,h091_180,0.2973382620072914,43735
los-angeles,na,2026-08-10,8126893,3322181,h181_372,0.4087885739359433,43735
melbourne,apac,2025-08-05,764141,451863,h000_030,0.5913345835389019,25599
melbourne,apac,2025-08-05,767970,370645,h031_060,0.4826295297993411,25599
melbourne,apac,2025-08-05,767970,363557,h061_090,0.4734000026042684,25599
melbourne,apac,2025-08-05,2303910,1247438,h091_180,0.541443893207634,25599
melbourne,apac,2025-08-05,4739878,2964964,h181_372,0.6255359315155369,25599
melbourne,apac,2025-09-12,759221,474355,h000_030,0.6247917273099663,24491
melbourne,apac,2025-09-12,734730,389063,h031_060,0.5295319369019912,24491
melbourne,apac,2025-09-12,734730,360382,h061_090,0.49049582839954814,24491
melbourne,apac,2025-09-12,2204190,1236656,h091_180,0.5610478225561317,24491
melbourne,apac,2025-09-12,4506344,2821350,h181_372,0.6260840273179322,24491
melbourne,apac,2025-12-12,798074,519729,h000_030,0.6512290840197776,26203
melbourne,apac,2025-12-12,786090,420979,h031_060,0.535535371267921,26203
melbourne,apac,2025-12-12,786090,398887,h061_090,0.5074317190143622,26203
melbourne,apac,2025-12-12,2358270,1199903,h091_180,0.5088064555797258,26203
melbourne,apac,2025-12-12,4835575,2998571,h181_372,0.6201063989287727,26203
melbourne,apac,2026-03-21,516894,242185,h000_030,0.468539004128506,16674
melbourne,apac,2026-03-21,500220,128947,h031_060,0.25778057654631964,16674
melbourne,apac,2026-03-21,500220,102172,h061_090,0.20425412818359923,16674
melbourne,apac,2026-03-21,1500660,442950,h091_180,0.29517012514493624,16674
melbourne,apac,2026-03-21,3068016,1480906,h181_372,0.4826917460665133,16674
melbourne,apac,2026-06-16,690380,358154,h000_030,0.5187780642544686,25728
melbourne,apac,2026-06-16,771840,355500,h031_060,0.4605876865671642,25728
melbourne,apac,2026-06-16,771840,321136,h061_090,0.4160655058043118,25728
melbourne,apac,2026-06-16,2315520,1133870,h091_180,0.48968266307352126,25728
melbourne,apac,2026-06-16,4807588,2917310,h181_372,0.6068136454288512,25728
melbourne,apac,2026-08-15,706988,373303,h000_030,0.5280188631207319,25528
melbourne,apac,2026-08-15,765840,377969,h031_060,0.493535203175598,25528
melbourne,apac,2026-08-15,765840,330764,h061_090,0.4318970019847488,25528
melbourne,apac,2026-08-15,2297520,1164408,h091_180,0.5068108221038337,25528
melbourne,apac,2026-08-15,4751688,2828306,h181_372,0.5952213192448662,25528
mexico-city,latam,2025-06-25,711022,341292,h000_030,0.4800020252537896,26401
mexico-city,latam,2025-06-25,792030,255604,h031_060,0.3227200989861495,26401
mexico-city,latam,2025-06-25,792030,214182,h061_090,0.2704215749403432,26401
mexico-city,latam,2025-06-25,2376090,730119,h091_180,0.30727750211481886,26401
mexico-city,latam,2025-06-25,4965193,1895364,h181_372,0.3817301764503414,26401
mexico-city,latam,2025-07-27,786044,361710,h000_030,0.4601650798174148,26759
mexico-city,latam,2025-07-27,802770,264574,h031_060,0.32957634191611546,26759
mexico-city,latam,2025-07-27,802770,222842,h061_090,0.2775913399853009,26759
mexico-city,latam,2025-07-27,2408310,749196,h091_180,0.31108785829066854,26759
mexico-city,latam,2025-07-27,4967161,1894918,h181_372,0.38148914440260745,26759
mexico-city,latam,2025-08-29,787489,379026,h000_030,0.4813095801973107,26938
mexico-city,latam,2025-08-29,808140,285800,h031_060,0.35365159502066473,26938
mexico-city,latam,2025-08-29,808140,264574,h061_090,0.32738634395030564,26938
mexico-city,latam,2025-08-29,2424420,718759,h091_180,0.29646637133829945,26938
mexico-city,latam,2025-08-29,5004164,1889460,h181_372,0.37757755341351723,26938
mexico-city,latam,2025-09-27,818796,405935,h000_030,0.4957706192995569,27051
mexico-city,latam,2025-09-27,811530,328330,h031_060,0.4045814695698249,27051
mexico-city,latam,2025-09-27,811530,254569,h061_090,0.31369019013468386,27051
mexico-city,latam,2025-09-27,2434590,679867,h091_180,0.27925318020693424,27051
mexico-city,latam,2025-09-27,4997178,1905369,h181_372,0.38128899951132417,27051
mexico-city,latam,2025-12-29,681027,280402,h000_030,0.41173404284998977,23242
mexico-city,latam,2025-12-29,697260,211652,h031_060,0.3035481742821903,23242
mexico-city,latam,2025-12-29,697260,126394,h061_090,0.1812724091443651,23242
mexico-city,latam,2025-12-29,2091780,496782,h091_180,0.23749247052749334,23242
mexico-city,latam,2025-12-29,4316121,1400217,h181_372,0.3244156037330742,23242
mexico-city,latam,2026-03-30,631105,286936,h000_030,0.4546565151599179,22770
mexico-city,latam,2026-03-30,683100,189706,h031_060,0.2777133655394525,22770
mexico-city,latam,2026-03-30,683100,183088,h061_090,0.26802517932952713,22770
mexico-city,latam,2026-03-30,2049300,457500,h091_180,0.22324696237739716,22770
mexico-city,latam,2026-03-30,4264474,1396678,h181_372,0.327514718110604,22770
mexico-city,latam,2026-06-15,894088,343307,h000_030,0.38397450810211076,31430
mexico-city,latam,2026-06-15,942900,280045,h031_060,0.2970039240640577,31430
mexico-city,latam,2026-06-15,942900,201989,h061_090,0.214221020256655,31430
mexico-city,latam,2026-06-15,2828700,772036,h091_180,0.27292961431046064,31430
mexico-city,latam,2026-06-15,5839726,1978595,h181_372,0.33881641022198644,31430
mexico-city,latam,2026-08-30,851127,361875,h000_030,0.4251715666404661,30621
mexico-city,latam,2026-08-30,918630,290189,h031_060,0.31589323231333616,30621
mexico-city,latam,2026-08-30,918630,304447,h061_090,0.3314141711026202,30621
mexico-city,latam,2026-08-30,2755890,700354,h091_180,0.2541298818167634,30621
mexico-city,latam,2026-08-30,5732406,1872811,h181_372,0.32670592417913175,30621
mid-north-coast,apac,2025-03-04,141817,58461,h000_030,0.4122284352369603,4677
mid-north-coast,apac,2025-03-04,140310,57160,h031_060,0.4073836504882047,4677
mid-north-coast,apac,2025-03-04,140310,33682,h061_090,0.2400541657757822,4677
mid-north-coast,apac,2025-03-04,420930,115919,h091_180,0.27538783170598435,4677
mid-north-coast,apac,2025-03-04,863806,405904,h181_372,0.4699018066556611,4677
mid-north-coast,apac,2025-04-07,156646,80688,h000_030,0.5150977362971285,5113
mid-north-coast,apac,2025-04-07,153360,41613,h031_060,0.2713419405320814,5113
mid-north-coast,apac,2025-04-07,153360,35784,h061_090,0.23333333333333334,5113
mid-north-coast,apac,2025-04-07,460080,129024,h091_180,0.28043818466353676,5113
mid-north-coast,apac,2025-04-07,942448,440470,h181_372,0.46736796088484456,5113
mid-north-coast,apac,2025-05-06,156523,55274,h000_030,0.3531365997329466,5059
mid-north-coast,apac,2025-05-06,151770,40817,h031_060,0.2689398431837649,5059
mid-north-coast,apac,2025-05-06,151770,37820,h061_090,0.2491928576134941,5059
mid-north-coast,apac,2025-05-06,455310,134512,h091_180,0.29542948760185367,5059
mid-north-coast,apac,2025-05-06,931000,433393,h181_372,0.46551342642320087,5059
mid-north-coast,apac,2025-07-07,154805,63390,h000_030,0.4094828978392171,5062
mid-north-coast,apac,2025-07-07,151860,41851,h031_060,0.2755893586197814,5062
mid-north-coast,apac,2025-07-07,151860,43409,h061_090,0.28584880811273544,5062
mid-north-coast,apac,2025-07-07,455580,155881,h091_180,0.3421594451029457,5062
mid-north-coast,apac,2025-07-07,933525,364604,h181_372,0.39056693714683594,5062
mid-north-coast,apac,2025-08-08,157232,58454,h000_030,0.3717691055255928,5072
mid-north-coast,apac,2025-08-08,152160,53058,h031_060,0.348698738170347,5072
mid-north-coast,apac,2025-08-08,152160,45112,h061_090,0.29647739221871716,5072
mid-north-coast,apac,2025-08-08,456480,173480,h091_180,0.3800385559060638,5072
mid-north-coast,apac,2025-08-08,933248,347216,h181_372,0.3720511589631052,5072
mid-north-coast,apac,2025-10-17,159960,70503,h000_030,0.44075393848462113,5160
mid-north-coast,apac,2025-10-17,154800,52109,h031_060,0.3366214470284238,5160
mid-north-coast,apac,2025-10-17,154800,91223,h061_090,0.5892958656330749,5160
mid-north-coast,apac,2025-10-17,464400,135717,h091_180,0.29224160206718347,5160
mid-north-coast,apac,2025-10-17,949440,345133,h181_372,0.3635121755982474,5160
mid-north-coast,apac,2025-11-12,159681,69316,h000_030,0.43409046787031647,5151
mid-north-coast,apac,2025-11-12,154530,96033,h031_060,0.6214521452145214,5151
mid-north-coast,apac,2025-11-12,154530,53203,h061_090,0.3442891347958325,5151
mid-north-coast,apac,2025-11-12,463590,129629,h091_180,0.27961992277659137,5151
mid-north-coast,apac,2025-11-12,947784,346561,h181_372,0.3656539886725245,5151
mid-north-coast,apac,2026-03-21,139562,62135,h000_030,0.445214313351772,4502
mid-north-coast,apac,2026-03-21,135060,30717,h031_060,0.22743225233229675,4502
mid-north-coast,apac,2026-03-21,135060,23871,h061_090,0.176743669480231,4502
mid-north-coast,apac,2026-03-21,405180,82849,h091_180,0.20447455451897922,4502
mid-north-coast,apac,2026-03-21,828368,333476,h181_372,0.4025698723272748,4502
mid-north-coast,apac,2026-06-19,159862,63015,h000_030,0.394183733470118,5328
mid-north-coast,apac,2026-06-19,159840,41368,h031_060,0.2588088088088088,5328
mid-north-coast,apac,2026-06-19,159840,36745,h061_090,0.22988613613613615,5328
mid-north-coast,apac,2026-06-19,479520,148004,h091_180,0.3086503169836503,5328
mid-north-coast,apac,2026-06-19,984952,423495,h181_372,0.4299651150512918,5328
mid-north-coast,apac,2026-08-18,152690,54240,h000_030,0.3552295500687668,5249
mid-north-coast,apac,2026-08-18,157470,62795,h031_060,0.3987743697212167,5249
mid-north-coast,apac,2026-08-18,157470,47912,h061_090,0.3042611291039563,5249
mid-north-coast,apac,2026-08-18,472410,174614,h091_180,0.3696238436950954,5249
mid-north-coast,apac,2026-08-18,974556,375684,h181_372,0.38549247041729773,5249
mornington-peninsula,apac,2025-03-07,139362,51251,h000_030,0.36775448113546017,4689
mornington-peninsula,apac,2025-03-07,140670,41602,h031_060,0.29574180706618325,4689
mornington-peninsula,apac,2025-03-07,140670,29354,h061_090,0.20867278026587047,4689
mornington-peninsula,apac,2025-03-07,422010,110399,h091_180,0.2616028056207199,4689
mornington-peninsula,apac,2025-03-07,869701,397975,h181_372,0.4575997957918871,4689
mornington-peninsula,apac,2025-04-14,144398,56626,h000_030,0.3921522458759817,4659
mornington-peninsula,apac,2025-04-14,139740,33061,h031_060,0.2365893802776585,4659
mornington-peninsula,apac,2025-04-14,139740,29839,h061_090,0.21353227422355803,4659
mornington-peninsula,apac,2025-04-14,419220,110983,h091_180,0.2647368923238395,4659
mornington-peninsula,apac,2025-04-14,857079,398412,h181_372,0.4648486312230261,4659
mornington-peninsula,apac,2025-05-13,99830,33409,h000_030,0.3346589201642793,4571
mornington-peninsula,apac,2025-05-13,137100,33601,h031_060,0.2450838803792852,4571
mornington-peninsula,apac,2025-05-13,137100,29234,h061_090,0.21323121808898615,4571
mornington-peninsula,apac,2025-05-13,411300,107406,h091_180,0.2611378555798687,4571
mornington-peninsula,apac,2025-05-13,861825,397719,h181_372,0.4614846401531634,4571
mornington-peninsula,apac,2025-07-17,141701,45551,h000_030,0.32145856415974483,4571
mornington-peninsula,apac,2025-07-17,137130,31485,h031_060,0.22959964996718443,4571
mornington-peninsula,apac,2025-07-17,137130,31168,h061_090,0.22728797491431488,4571
mornington-peninsula,apac,2025-07-17,411390,145540,h091_180,0.3537762220763752,4571
mornington-peninsula,apac,2025-07-17,841064,339396,h181_372,0.403531716968031,4571
mornington-peninsula,apac,2025-08-17,140709,43901,h000_030,0.3119985217718838,4539
mornington-peninsula,apac,2025-08-17,136170,36118,h031_060,0.265241976940589,4539
mornington-peninsula,apac,2025-08-17,136170,34193,h061_090,0.2511052361019314,4539
mornington-peninsula,apac,2025-08-17,408510,156461,h091_180,0.38300408802722086,4539
mornington-peninsula,apac,2025-08-17,835176,331144,h181_372,0.3964960678946713,4539
mornington-peninsula,apac,2025-09-18,140399,54463,h000_030,0.38791586834664066,4529
mornington-peninsula,apac,2025-09-18,135870,38249,h031_060,0.28151173916243466,4529
mornington-peninsula,apac,2025-09-18,135870,43845,h061_090,0.32269816736586443,4529
mornington-peninsula,apac,2025-09-18,407610,154927,h091_180,0.38008635705699073,4529
mornington-peninsula,apac,2025-09-18,833336,329692,h181_372,0.39562913398677124,4529
