market,region,regime,horizon,prior_pair,current_pair,prior_interval_days,current_interval_days,years_back,start_offset_days,end_offset_days,match_score,tight_pair,matched_nights_prior,matched_nights_current,net_change_pp_prior,net_change_pp_current,net_change_yoy_pp,new_block_rate_prior,new_block_rate_current,new_block_rate_yoy_pct,reopen_rate_prior,reopen_rate_current
mexico-city,latam,all,d061_090,2025-06-25->2025-08-29,2026-06-15->2026-08-30,65,76,1,-10,1,22,True,749550,855000,1.2191930542941147,2.0171745152354554,0.7979814609413407,7.116235716997893,7.494071899976785,5.30949504773135,25.79977361446457,29.318544577999283
mexico-city,latam,all,d091_180,2025-06-25->2025-08-29,2026-06-15->2026-08-30,65,76,1,-10,1,22,True,2248650,2565000,-0.3120846867094599,-0.6797014465989527,-0.36761675988949283,3.7188522723992867,3.490697177529536,-6.13509432905095,19.989945830304467,29.31787137566361
mexico-city,latam,screened,d001_030,2025-06-25->2025-08-29,2026-06-15->2026-08-30,65,76,1,-10,1,22,True,635950,674344,12.092169800480203,9.95698665744237,-2.1351831430378336,15.527280982815201,12.408354267771776,-20.086753878514173,10.85809915102056,13.41486923554737
mexico-city,latam,screened,d001_180,2025-06-25->2025-08-29,2026-06-15->2026-08-30,65,76,1,-10,1,22,True,3892750,4314544,2.5683128893455773,2.8634391515131883,0.29512626216761095,6.708369450329599,5.887732009552552,-12.233038845776845,28.42858004131657,33.481254602713534
mexico-city,latam,screened,d031_060,2025-06-25->2025-08-29,2026-06-15->2026-08-30,65,76,1,-10,1,22,True,651360,728040,3.076356215634033,4.9621333703469155,1.8857771547128825,8.156768082922364,7.261384706851307,-10.977183205020868,33.138681993097435,21.489235631048786
mexico-city,latam,screened,d061_090,2025-06-25->2025-08-29,2026-06-15->2026-08-30,65,76,1,-10,1,22,True,651360,728040,1.634048523326342,4.485710010149819,2.8516614868234766,6.659617397796263,7.048381848606422,5.837639425634333,36.1213071522754,19.321194006371183
mexico-city,latam,screened,d091_180,2025-06-25->2025-08-29,2026-06-15->2026-08-30,65,76,1,-10,1,22,True,1954080,2184120,-0.3891266557073481,-0.5670054276948348,-0.17787877198748664,3.1870205909154157,2.9665334309952787,-6.918284762534466,28.722463021267185,47.37541024568417
nashville,na,all,d001_030,2024-07-25->2024-08-18,2025-07-22->2025-08-23,24,32,1,-3,5,16,True,263550,277830,13.610794915575791,13.889226325450815,0.278431409875024,23.38992744440582,23.24759695323758,-0.608511896869024,5.48683160415004,6.581582431010488
nashville,na,all,d001_030,2024-08-18->2024-09-18,2025-08-23->2025-09-23,31,31,1,5,5,10,True,264210,272940,14.998699714669778,14.347712010438306,-0.650987704231472,27.799523188031763,27.486553748078645,-1.1258086616674712,4.136458950417031,5.010685013029404
nashville,na,all,d001_030,2024-12-21->2025-03-15,2025-12-27->2026-03-28,84,91,1,6,13,26,False,260940,131070,9.339996058207142,10.2407320306153,0.9007359724081585,14.833837440862933,14.062320552284241,-5.201060694203008,24.256281654127946,24.680907640489274
nashville,na,all,d001_030,2024-06-22->2024-08-18,2026-06-26->2026-08-27,57,62,2,4,9,18,True,255390,284728,9.822953954838935,10.1619904814646,0.3390365266256641,15.04975703237287,17.14551875901483,13.925551901827117,11.574279379157428,13.837797654732501
nashville,na,all,d001_180,2024-07-25->2024-08-18,2025-07-22->2025-08-23,24,32,1,-3,5,16,True,1581300,1666980,2.663631189527609,4.290168448331712,1.626537258804103,10.342921170051094,10.763964922054377,4.070839805126392,14.364581658358794,15.6141721904188
nashville,na,all,d001_180,2024-08-18->2024-09-18,2025-08-23->2025-09-23,31,31,1,5,5,10,True,1585260,1637640,2.397103477072855,3.8332305103094844,1.4361270332366294,9.59515126753809,9.694474220789129,1.0351369194883109,17.5069594803588,13.762134351152358
nashville,na,all,d001_180,2024-12-21->2025-03-15,2025-12-27->2026-03-28,84,91,1,6,13,26,False,1565640,786420,1.9256159963793895,3.0064465175474564,1.0808305211680669,7.803644022804217,7.259790591559146,-6.969223988892804,37.98338372087623,42.194135554388204
nashville,na,all,d001_180,2024-06-22->2024-08-18,2026-06-26->2026-08-27,57,62,2,4,9,18,True,1532340,1720078,1.5437346253373736,3.085690900213865,1.5419562748764912,7.495137243610266,7.64658454193134,2.020607407158348,28.36012814303241,22.917995123221065
nashville,na,all,d031_060,2024-07-25->2024-08-18,2025-07-22->2025-08-23,24,32,1,-3,5,16,True,263550,277830,10.476190476190478,9.729308390022679,-0.7468820861677994,19.32265044023828,17.62022865933149,-8.810498260433242,6.809851840355297,8.37787590053451
nashville,na,all,d031_060,2024-08-18->2024-09-18,2025-08-23->2025-09-23,31,31,1,5,5,10,True,264210,272940,9.655442701370246,8.167693715031307,-1.4877489863389393,16.338670233925097,14.699403116019777,-10.033051003756698,8.45181893918356,10.567230121779009
nashville,na,all,d031_060,2024-12-21->2025-03-15,2025-12-27->2026-03-28,84,91,1,6,13,26,False,260940,131070,4.973502392449277,6.275985401643448,1.3024830091941704,9.986728623681476,9.608376125658735,-3.7885529113663496,31.20275247140919,32.45153191687201
nashville,na,all,d031_060,2024-06-22->2024-08-18,2026-06-26->2026-08-27,57,62,2,4,9,18,True,255390,287070,6.210522194126217,6.228446023617932,0.017923829491715004,12.861269670925424,12.880382935915998,0.14861102736833942,19.5658694881514,20.600411601416674
nashville,na,all,d061_090,2024-07-25->2024-08-18,2025-07-22->2025-08-23,24,32,1,-3,5,16,True,263550,277830,1.8426294820717142,3.4904437965662454,1.6478143144945312,10.856137485500875,10.292103601657704,-5.1955300363179635,17.969900556825674,19.027345668904534
nashville,na,all,d061_090,2024-08-18->2024-09-18,2025-08-23->2025-09-23,31,31,1,5,5,10,True,264210,272940,0.05750557657581736,2.0153312674178645,1.957825690842047,6.687210993709791,7.627360201577329,14.05891348055075,25.3903670788943,19.079496482531898
nashville,na,all,d061_090,2024-12-21->2025-03-15,2025-12-27->2026-03-28,84,91,1,6,13,26,False,260940,131070,3.29687174938957,4.032406138151161,0.7355343887615908,7.706377699227288,7.4113974800546725,-3.8277415237796264,32.5206118919282,32.13138745477458
nashville,na,all,d061_090,2024-06-22->2024-08-18,2026-06-26->2026-08-27,57,62,2,4,9,18,True,255390,287070,2.847863226726514,2.412359804341304,-0.43550342238520967,7.850929216779936,6.6157914460317775,-15.732376851752472,25.681460918425365,26.793450922485274
nashville,na,all,d091_180,2024-07-25->2024-08-18,2025-07-22->2025-08-23,24,32,1,-3,5,16,True,790650,833490,-3.315942578890785,-0.45598927401648265,2.859953304874302,3.6297297611668973,5.257991582061827,44.85903711937691,20.35965242071708,22.119184332903956
nashville,na,all,d091_180,2024-08-18->2024-09-18,2025-08-23->2025-09-23,31,31,1,5,5,10,True,792630,818820,-3.443009043392901,-0.5104513103435238,2.932557733049377,3.6249496512258355,4.330550773438446,19.465128901142137,25.85269831531048,18.802282233133297
nashville,na,all,d091_180,2024-12-21->2025-03-15,2025-12-27->2026-03-28,84,91,1,6,13,26,False,782820,393210,-2.018891407256549,-0.8368148217083898,1.1820765855481592,4.3985693710737195,3.9309313000486132,-10.63159476579888,44.359966154961924,51.73456023105081
nashville,na,all,d091_180,2024-06-22->2024-08-18,2026-06-26->2026-08-27,57,62,2,4,9,18,True,766170,861210,-3.2063105412224724,-0.07697347055961357,3.1293370706628587,2.998497057807633,3.5561952196060984,18.599256595777014,37.222087592003916,26.664001599040578
nashville,na,screened,d001_030,2024-07-25->2024-08-18,2025-07-22->2025-08-23,24,32,1,-3,5,16,True,247860,253260,14.563664972161703,14.364931295901444,-0.19873367626025917,22.81993156786754,21.86275281447787,-4.194485643144786,4.600220587208734,6.020221919633804
nashville,na,screened,d001_030,2024-08-18->2024-09-18,2025-08-23->2025-09-23,31,31,1,5,5,10,True,247140,252840,15.995896279240972,15.412143852289605,-0.5837524269513672,27.366645853587443,27.073455838599934,-1.0713406990249585,3.518242740134028,4.910140860273086
nashville,na,screened,d001_030,2024-12-21->2025-03-15,2025-12-27->2026-03-28,84,91,1,6,13,26,False,223230,123330,12.11738693595971,11.747629650816226,-0.3697572851434838,14.488900044089212,14.02906314252356,-3.173718502897971,10.294067185945167,13.547623742851508
nashville,na,screened,d001_030,2024-06-22->2024-08-18,2026-06-26->2026-08-27,57,62,2,4,9,18,True,235680,259248,10.884071175903099,11.305776708017031,0.4217055321139327,14.62733052823724,16.785391317974213,14.753620187709293,7.701266251641045,12.948659700136304
nashville,na,screened,d001_180,2024-07-25->2024-08-18,2025-07-22->2025-08-23,24,32,1,-3,5,16,True,1487160,1519560,2.8356901745609093,3.8880498302140105,1.0523596556531012,9.75639203987225,9.011695386545366,-7.632910304172591,16.26293835482296,17.640997368092883
nashville,na,screened,d001_180,2024-08-18->2024-09-18,2025-08-23->2025-09-23,31,31,1,5,5,10,True,1482840,1517040,2.524101527931144,3.86148833126649,1.3373868033353458,9.087858237216532,8.98485108410147,-1.1334590662212096,20.58451854412799,16.843368868964934
nashville,na,screened,d001_180,2024-12-21->2025-03-15,2025-12-27->2026-03-28,84,91,1,6,13,26,False,1339380,739980,3.041972511801836,3.865043575576293,0.8230710637744569,7.272270325818684,7.18727083129696,-1.1688164866472395,49.273562047896625,43.86976891644357
nashville,na,screened,d001_180,2024-06-22->2024-08-18,2026-06-26->2026-08-27,57,62,2,4,9,18,True,1414080,1560948,1.7528227391288813,3.490713707724512,1.7378909685956305,7.030651367278466,7.194335389440721,2.3281487533866496,33.66572376995089,28.556215426440552
nashville,na,screened,d031_060,2024-07-25->2024-08-18,2025-07-22->2025-08-23,24,32,1,-3,5,16,True,247860,253260,11.09346001775196,9.645966595593464,-1.4474934221584963,18.560359713843603,15.806065778718084,-14.839658161749824,6.456486704270749,8.320849788914613
nashville,na,screened,d031_060,2024-08-18->2024-09-18,2025-08-23->2025-09-23,31,31,1,5,5,10,True,247140,252840,10.33213510952392,8.627156789197299,-1.7049783203266209,15.767369707510491,14.005074084249722,-11.176852296558582,8.22118611140546,11.861611409936842
nashville,na,screened,d031_060,2024-12-21->2025-03-15,2025-12-27->2026-03-28,84,91,1,6,13,26,False,223230,123330,7.552268320310251,7.681615392634609,0.12934707232435816,9.524101943273548,9.551359976833487,0.2862005648647026,17.64092608570607,20.847578347578345
nashville,na,screened,d031_060,2024-06-22->2024-08-18,2026-06-26->2026-08-27,57,62,2,4,9,18,True,235680,260340,7.157340908278844,7.211413362674617,0.05407245439577313,12.433418507352362,12.457850373882348,0.19650160183650733,18.810280726332238,21.832861380798274
nashville,na,screened,d061_090,2024-07-25->2024-08-18,2025-07-22->2025-08-23,24,32,1,-3,5,16,True,247860,253260,2.101993060598724,3.247527244728736,1.1455341841300122,10.286427693675321,8.600563226744185,-16.389212242921815,20.430905077262693,21.685872812633374
nashville,na,screened,d061_090,2024-08-18->2024-09-18,2025-08-23->2025-09-23,31,31,1,5,5,10,True,247140,252840,0.1969629333771904,1.9592908431189442,1.762327909741754,6.196899275298746,6.902780377630728,11.390875839239012,31.78159344082538,24.86929805000124
nashville,na,screened,d061_090,2024-12-21->2025-03-15,2025-12-27->2026-03-28,84,91,1,6,13,26,False,223230,123330,5.3810611732934,5.278521041109219,-0.10254013218418123,7.161307594350544,7.3499496538384435,2.6341845675881492,23.09422256688639,22.882294642336618
nashville,na,screened,d061_090,2024-06-22->2024-08-18,2026-06-26->2026-08-27,57,62,2,4,9,18,True,235680,260340,3.258432486511594,2.89014118014408,-0.36829130636751417,7.442352934146082,6.163253751280033,-17.186757927018547,30.55562182408092,34.421444447419866
nashville,na,screened,d091_180,2024-07-25->2024-08-18,2025-07-22->2025-08-23,24,32,1,-3,5,16,True,743580,759780,-3.581659001048981,-1.3100420516465299,2.271616949402451,3.124661020484793,3.4321878252351894,9.841925339558388,25.13594956877143,27.650907194824875
nashville,na,screened,d091_180,2024-08-18->2024-09-18,2025-08-23->2025-09-23,31,31,1,5,5,10,True,741420,758520,-3.79346171818507,-0.9432204990023009,2.850241219182769,3.1578708979001244,3.56240882209917,12.810464305809631,32.85498233311405,25.497810460216474
nashville,na,screened,d091_180,2024-12-21->2025-03-15,2025-12-27->2026-03-28,84,91,1,6,13,26,False,669690,369990,-2.266293786250781,-0.5058348770340991,1.7604589092166818,3.805375642818339,3.834527797360147,0.7660782345318529,67.82285024987075,60.91502099901707
nashville,na,screened,d091_180,2024-06-22->2024-08-18,2026-06-26->2026-08-27,57,62,2,4,9,18,True,707040,781020,-3.594302711973415,-0.143422868853881,3.450879843119534,2.516968279810896,3.0938175568251385,22.918416638034955,47.59814461536499,38.327955562782975
paris,emea,all,d001_030,2024-03-16->2024-05-11,2025-03-03->2025-04-07,56,35,1,-13,-34,68,False,2309502,2281833,4.65097948760011,7.231329249022912,2.580349761422802,19.57285312046063,25.378523769602932,29.66185161361734,3.88756927949327,2.638605203786028
paris,emea,all,d001_030,2024-03-16->2024-06-10,2025-04-07->2025-07-07,86,91,1,22,27,54,False,2188918,2159368,2.6370626736535474,3.2715158293568263,0.6344531557032789,13.289692579859762,12.925870145387432,-2.737628671890391,8.259475323796288,10.638896618264573
paris,emea,all,d001_030,2024-07-14->2024-08-09,2025-07-07->2025-08-08,26,32,1,-7,-1,14,True,2648230,2253639,7.864904831935638,7.40344283179338,-0.4614620001422578,21.840456216414395,23.284168636308117,6.6102667709325935,4.657144432802074,4.0776184290751
paris,emea,all,d001_030,2024-08-09->2024-09-06,2025-08-08->2025-09-12,28,35,1,-1,6,14,True,2531510,2389228,9.279893366861229,8.39464223829383,-0.8852511285673987,34.781650680479785,31.493330094412567,-9.454182080877194,2.586057463548677,1.9075769426784475
paris,emea,all,d001_030,2025-04-07->2025-07-07,2026-03-21->2026-06-16,91,87,1,-17,-21,42,False,2159368,913497,3.2715158293568263,7.94540479966093,4.6738889703041036,12.925870145387432,16.814986431926712,30.08784896332184,10.638896618264573,10.771784022094408
paris,emea,all,d001_030,2024-03-16->2024-06-10,2026-03-21->2026-06-16,86,87,2,5,6,12,True,2188918,913497,2.6370626736535474,7.94540479966093,5.308342126007383,13.289692579859762,16.814986431926712,26.526526711456476,8.259475323796288,10.771784022094408
paris,emea,all,d001_030,2024-06-10->2024-08-09,2026-06-16->2026-08-15,60,60,2,6,6,12,True,2479494,1799285,4.615639319958026,5.896842356825072,1.281203036867046,13.141974197080557,16.28642185322942,23.92675262478745,7.784018622084961,6.862297340200553
paris,emea,all,d001_180,2024-03-16->2024-05-11,2025-03-03->2025-04-07,56,35,1,-13,-34,68,False,14104602,14755533,0.5464401922557938,2.360592463857457,1.8141522716016631,8.60744695285726,13.215401447542625,53.534509360592075,7.9003577607429865,5.314682924972869
paris,emea,all,d001_180,2024-03-16->2024-06-10,2025-04-07->2025-07-07,86,91,1,22,27,54,False,13676818,13951468,0.15524061769474642,0.8605404246923827,0.7052998069976363,6.72604546936861,8.001802071305253,18.967409717145458,11.120347315916794,11.455912883489399
paris,emea,all,d001_180,2024-07-14->2024-08-09,2025-07-07->2025-08-08,26,32,1,-7,-1,14,True,16924780,14629689,0.9662232173544005,2.0441202646208008,1.0778970472664002,11.77982975851851,12.35302506557747,4.865904845903701,5.3389625322376855,4.776852475994482
paris,emea,all,d001_180,2024-08-09->2024-09-06,2025-08-08->2025-09-12,28,35,1,-1,6,14,True,16608110,14667178,1.5469292670009633,1.9506352405155367,0.4037059735145734,13.53793442701138,11.951769643441642,-11.71644605106792,5.644117960895077,4.835698020054042
paris,emea,all,d001_180,2025-04-07->2025-07-07,2026-03-21->2026-06-16,91,87,1,-17,-21,42,False,13951468,6081447,0.8605404246923827,2.2677452280342347,1.407204803341852,8.001802071305253,8.116192021330445,1.4295523559049172,11.455912883489399,21.732928610553223
paris,emea,all,d001_180,2024-03-16->2024-06-10,2026-03-21->2026-06-16,86,87,2,5,6,12,True,13676818,6081447,0.15524061769474642,2.2677452280342347,2.112504610339488,6.72604546936861,8.116192021330445,20.668111125515942,11.120347315916794,21.732928610553223
paris,emea,all,d001_180,2024-06-10->2024-08-09,2026-06-16->2026-08-15,60,60,2,6,6,12,True,15852594,12858185,0.2909965397461134,1.3685601817052695,1.077563641959156,8.31420529407254,9.351499308325671,12.476165521106996,9.568469905146282,8.420319293059999
paris,emea,all,d031_060,2024-03-16->2024-05-11,2025-03-03->2025-04-07,56,35,1,-13,-34,68,False,2359020,2494740,1.287701793844171,4.948170951682338,3.6604691578381665,11.924390143973024,18.00992135540903,51.03431821636457,7.755421656637064,3.2967503743764124
paris,emea,all,d031_060,2024-03-16->2024-06-10,2025-04-07->2025-07-07,86,91,1,22,27,54,False,2297580,2358420,-0.05696590365960248,1.3007497755761415,1.3577156792357439,6.14794050564785,8.620935137214715,40.22476517615989,14.815023542746832,12.862326803150639
paris,emea,all,d031_060,2024-07-14->2024-08-09,2025-07-07->2025-08-08,26,32,1,-7,-1,14,True,2855310,2475210,3.856175659762663,5.316253469402589,1.4600778096399263,16.898122064437402,19.52168751111172,15.525781129227889,3.0904805527452894,2.650714313431696
paris,emea,all,d031_060,2024-08-09->2024-09-06,2025-08-08->2025-09-12,28,35,1,-1,6,14,True,2815320,2455590,5.028519975399912,4.329014906513587,-0.6995050688863254,19.462036216342824,16.095089450302627,-17.300074507172457,3.801318788243845,3.4809418187797188
paris,emea,all,d031_060,2025-04-07->2025-07-07,2026-03-21->2026-06-16,91,87,1,-17,-21,42,False,2358420,1033590,1.3007497755761415,3.0771222231452406,1.7763724475690992,8.620935137214715,8.608008930363727,-0.14993972980017478,12.862326803150639,25.382489598833857
paris,emea,all,d031_060,2024-03-16->2024-06-10,2026-03-21->2026-06-16,86,87,2,5,6,12,True,2297580,1033590,-0.05696590365960248,3.0771222231452406,3.1340881268048433,6.14794050564785,8.608008930363727,40.01451254214183,14.815023542746832,25.382489598833857
paris,emea,all,d031_060,2024-06-10->2024-08-09,2026-06-16->2026-08-15,60,60,2,6,6,12,True,2674620,2211780,1.0675348273773477,3.152438307607447,2.0849034802300994,11.408091634084347,14.538575918521612,27.440911108078847,8.621189404729293,6.709183455966987
paris,emea,all,d061_090,2024-03-16->2024-05-11,2025-03-03->2025-04-07,56,35,1,-13,-34,68,False,2359020,2494740,-0.9442934535769645,1.7777518183973406,2.722045271974305,5.864848810757128,15.70110804084038,167.71547822412543,12.252505986900392,7.1905162961032625
paris,emea,all,d061_090,2024-03-16->2024-06-10,2025-04-07->2025-07-07,86,91,1,22,27,54,False,2297580,2358420,-0.38623550724857614,1.8449304530664086,2.2311659603149847,5.250673016259037,9.376055414568677,78.56864035401054,14.706855990926543,9.640181594956733
paris,emea,all,d061_090,2024-07-14->2024-08-09,2025-07-07->2025-08-08,26,32,1,-7,-1,14,True,2855310,2475210,-1.8071997032250067,0.21725429357508444,2.024453996800091,10.859176979193347,11.624047164151854,7.043537336430106,7.936615115206251,6.967760770953184
paris,emea,all,d061_090,2024-08-09->2024-09-06,2025-08-08->2025-09-12,28,35,1,-1,6,14,True,2815320,2455590,-1.6226777570070612,-0.11365322154175089,1.5090245354653102,11.04392638843607,10.208838546185056,-7.561512209330024,9.039317479389117,7.535609004223566
paris,emea,all,d061_090,2025-04-07->2025-07-07,2026-03-21->2026-06-16,91,87,1,-17,-21,42,False,2358420,1033590,1.8449304530664086,2.2659555196134264,0.4210250665470179,9.376055414568677,7.528860270241548,-19.701196960258205,9.640181594956733,25.580235039523906
paris,emea,all,d061_090,2024-03-16->2024-06-10,2026-03-21->2026-06-16,86,87,2,5,6,12,True,2297580,1033590,-0.38623550724857614,2.2659555196134264,2.6521910268620026,5.250673016259037,7.528860270241548,43.38848080861182,14.706855990926543,25.580235039523906
paris,emea,all,d061_090,2024-06-10->2024-08-09,2026-06-16->2026-08-15,60,60,2,6,6,12,True,2674620,2211780,-0.37618428038375673,0.8935111086997793,1.269695389083536,7.969936936559955,9.125476134125812,14.498724478798941,10.402504583101498,9.419205120879255
paris,emea,all,d091_180,2024-03-16->2024-05-11,2025-03-03->2025-04-07,56,35,1,-13,-34,68,False,7077060,7484220,-0.543196206172781,0.20732764593848999,0.7505238521112709,5.757933215831991,8.011250796831536,39.134138874758605,8.124200249028055,6.274045752004066
paris,emea,all,d091_180,2024-03-16->2024-06-10,2025-04-07->2025-07-07,86,91,1,22,27,54,False,6892740,7075260,-0.3816806642054328,-0.3501552678544032,0.03152539635102958,5.563255792742456,5.612923282142313,0.8927773816305606,10.014383871675001,11.84334595682747
paris,emea,all,d091_180,2024-07-14->2024-08-09,2025-07-07->2025-08-08,26,32,1,-7,-1,14,True,8565930,7425630,-1.2054059602311906,-0.06416122268414551,1.1412447375470451,6.618219024007994,6.968375157190431,5.29079095013667,5.401360478995987,4.98037244989487
paris,emea,all,d091_180,2024-08-09->2024-09-06,2025-08-08->2025-09-12,28,35,1,-1,6,14,True,8445960,7366770,-0.8748688299325482,-0.24401467671720325,0.630854153215345,7.446699109607739,6.399608813360722,-14.061133407365157,6.16351230621389,5.475695446300287
paris,emea,all,d091_180,2025-04-07->2025-07-07,2026-03-21->2026-06-16,91,87,1,-17,-21,42,False,7075260,3100770,-0.3501552678544032,0.3258923562145234,0.6760476240689266,5.612923282142313,5.749035000713509,2.424970229046952,11.84334595682747,23.242415462258606
paris,emea,all,d091_180,2024-03-16->2024-06-10,2026-03-21->2026-06-16,86,87,2,5,6,12,True,6892740,3100770,-0.3816806642054328,0.3258923562145234,0.7075730204199562,5.563255792742456,5.749035000713509,3.339397196393712,10.014383871675001,23.242415462258606
paris,emea,all,d091_180,2024-06-10->2024-08-09,2026-06-16->2026-08-15,60,60,2,6,6,12,True,8023860,6635340,-1.0818359243556064,-0.2956366968384416,0.7861992275171648,5.498514988200662,5.745732076327564,4.496070096333438,10.060594724448247,9.079980776430036
paris,emea,screened,d001_030,2024-03-16->2024-05-11,2025-03-03->2025-04-07,56,35,1,-13,-34,68,False,1562190,1385640,6.991352798680971,11.47341919360626,4.482066394925289,18.97753171505793,23.873585762749975,25.79921415073816,5.116091871365242,3.795911536615556
paris,emea,screened,d001_030,2024-03-16->2024-06-10,2025-04-07->2025-07-07,86,91,1,22,27,54,False,1412037,1174191,5.056672950018719,7.7501478431991435,2.693474893180425,12.753638878290113,12.106416445706499,-5.0748060123087635,8.520071015061038,10.779376241837168
paris,emea,screened,d001_030,2024-07-14->2024-08-09,2025-07-07->2025-08-08,26,32,1,-7,-1,14,True,1704564,1343206,10.210055068447007,11.311718939611646,1.1016638711646394,18.77382655583694,21.05462756664697,12.14883393125261,7.211919509528592,6.7259305099380535
paris,emea,screened,d001_030,2024-08-09->2024-09-06,2025-08-08->2025-09-12,28,35,1,-1,6,14,True,1419167,1327351,15.445328139676299,14.31469789937143,-1.1306302403048694,32.372022167940536,30.05496479445863,-7.157592322967677,4.159026657754175,3.366611063636564
paris,emea,screened,d001_030,2025-04-07->2025-07-07,2026-03-21->2026-06-16,91,87,1,-17,-21,42,False,1174191,787895,7.7501478431991435,9.528225689096065,1.778077845896921,12.106416445706499,16.313084860947406,34.747428639238564,10.779376241837168,6.279338260202283
paris,emea,screened,d001_030,2024-03-16->2024-06-10,2026-03-21->2026-06-16,86,87,2,5,6,12,True,1412037,787895,5.056672950018719,9.528225689096065,4.471552739077346,12.753638878290113,16.313084860947406,27.909258029223018,8.520071015061038,6.279338260202283
paris,emea,screened,d001_030,2024-06-10->2024-08-09,2026-06-16->2026-08-15,60,60,2,6,6,12,True,1535000,1176609,6.507394136807817,9.127586139490687,2.6201920026828693,11.2272056664511,15.483364174915238,37.90933055748948,11.659674252376714,9.301893548795295
paris,emea,screened,d001_180,2024-03-16->2024-05-11,2025-03-03->2025-04-07,56,35,1,-13,-34,68,False,9506790,8751690,1.1306880961622463,3.8232550349867087,2.6925669388244624,7.94417211686439,11.702356046287449,47.30743335035439,12.910026132745905,11.869413420006122
paris,emea,screened,d001_180,2024-03-16->2024-06-10,2025-04-07->2025-07-07,86,91,1,22,27,54,False,8772687,7420491,1.0640212720909064,2.608257250167063,1.5442359780761568,6.114646073388231,7.050717316617837,15.308674157013202,16.768009902195836,25.232305892697543
paris,emea,screened,d001_180,2024-07-14->2024-08-09,2025-07-07->2025-08-08,26,32,1,-7,-1,14,True,10813014,8500606,1.0350881888179444,3.1618297271982696,2.126741538380325,9.973470042061502,10.817712786024739,8.464884743251645,10.87358806130956,11.740678886899133
paris,emea,screened,d001_180,2024-08-09->2024-09-06,2025-08-08->2025-09-12,28,35,1,-1,6,14,True,9697067,8190601,2.3531157852752185,3.209141795577638,0.8560260103024193,11.477925935217455,10.488132700773152,-8.623450264715016,13.374154326453613,12.900508400828592
paris,emea,screened,d001_180,2025-04-07->2025-07-07,2026-03-21->2026-06-16,91,87,1,-17,-21,42,False,7420491,5202395,2.608257250167063,3.1140763383814165,0.5058190882143534,7.050717316617837,7.502281243586212,6.404510444690259,25.232305892697543,22.515469074222803
paris,emea,screened,d001_180,2024-03-16->2024-06-10,2026-03-21->2026-06-16,86,87,2,5,6,12,True,8772687,5202395,1.0640212720909064,3.1140763383814165,2.0500550662905104,6.114646073388231,7.502281243586212,22.69363023703297,16.768009902195836,22.515469074222803
paris,emea,screened,d001_180,2024-06-10->2024-08-09,2026-06-16->2026-08-15,60,60,2,6,6,12,True,9737150,7466409,0.3225738537457057,2.5581842623408373,2.2356104085951314,7.093857557316308,8.309821440934623,17.141081193041742,20.183567543164802,20.102554148128448
paris,emea,screened,d031_060,2024-03-16->2024-05-11,2025-03-03->2025-04-07,56,35,1,-13,-34,68,False,1588920,1473210,2.290740610873155,7.965463172256504,5.674722561383349,11.299826722921154,16.243909406891298,43.75361503501032,12.115924521548493,5.875660867896215
paris,emea,screened,d031_060,2024-03-16->2024-06-10,2025-04-07->2025-07-07,86,91,1,22,27,54,False,1472130,1249260,1.654531900383544,4.740854937771512,3.0863230373879675,5.344442919812732,7.6151069945458305,42.48645010905388,17.63381330895362,15.960666743171908
paris,emea,screened,d031_060,2024-07-14->2024-08-09,2025-07-07->2025-08-08,26,32,1,-7,-1,14,True,1821690,1431480,5.750387319973806,8.807842233213176,3.0574549132393702,15.305043111958256,18.064063946475162,18.026873980911606,5.398303333824081,5.270925354890686
paris,emea,screened,d031_060,2024-08-09->2024-09-06,2025-08-08->2025-09-12,28,35,1,-1,6,14,True,1655580,1372650,8.441840839550405,7.551649312331205,-0.8901915272192005,17.305296988608603,14.419888853641629,-16.673554558851688,6.624526463183032,7.04997558196321
paris,emea,screened,d031_060,2025-04-07->2025-07-07,2026-03-21->2026-06-16,91,87,1,-17,-21,42,False,1249260,882900,4.740854937771512,4.941435160775033,0.20058022300352096,7.6151069945458305,7.952775185755435,4.43418840275589,15.960666743171908,15.61863479927355
paris,emea,screened,d031_060,2024-03-16->2024-06-10,2026-03-21->2026-06-16,86,87,2,5,6,12,True,1472130,882900,1.654531900383544,4.941435160775033,3.2869032603914885,5.344442919812732,7.952775185755435,48.80456775528812,17.63381330895362,15.61863479927355
paris,emea,screened,d031_060,2024-06-10->2024-08-09,2026-06-16->2026-08-15,60,60,2,6,6,12,True,1640430,1257960,1.9433014514487066,5.869105535947089,3.925804084498382,10.46746540133552,13.63858018489389,30.29496312597102,16.332040312403805,13.733014159325455
paris,emea,screened,d061_090,2024-03-16->2024-05-11,2025-03-03->2025-04-07,56,35,1,-13,-34,68,False,1588920,1473210,-0.5161524809304432,3.1186127086915167,3.6347651896219597,5.029144401669455,14.350476362487017,185.34627794189586,20.43374359048745,16.126368481092403
paris,emea,screened,d061_090,2024-03-16->2024-06-10,2025-04-07->2025-07-07,86,91,1,22,27,54,False,1472130,1249260,1.1981689559456554,4.9650052171544905,3.766836261208835,4.557006265524683,8.486588469801148,86.23166121155252,18.319894080086435,13.342041753555614
