market,dump_date,probe,url,http_status,bytes,last_modified
chicago,2026-09-04,sep2026_probe,https://data.insideairbnb.com/united-states/il/chicago/2026-09-04/data/calendar.csv.gz,403,0,
chicago,2026-09-05,sep2026_probe,https://data.insideairbnb.com/united-states/il/chicago/2026-09-05/data/calendar.csv.gz,403,0,
chicago,2026-09-06,sep2026_probe,https://data.insideairbnb.com/united-states/il/chicago/2026-09-06/data/calendar.csv.gz,403,0,
chicago,2026-09-07,sep2026_probe,https://data.insideairbnb.com/united-states/il/chicago/2026-09-07/data/calendar.csv.gz,403,0,
chicago,2026-09-08,sep2026_probe,https://data.insideairbnb.com/united-states/il/chicago/2026-09-08/data/calendar.csv.gz,403,0,
chicago,2026-09-09,sep2026_probe,https://data.insideairbnb.com/united-states/il/chicago/2026-09-09/data/calendar.csv.gz,403,0,
chicago,2026-09-10,sep2026_probe,https://data.insideairbnb.com/united-states/il/chicago/2026-09-10/data/calendar.csv.gz,403,0,
chicago,2026-09-11,sep2026_probe,https://data.insideairbnb.com/united-states/il/chicago/2026-09-11/data/calendar.csv.gz,403,0,
hong-kong,2026-09-01,sep2026_probe,https://data.insideairbnb.com/china/hk/hong-kong/2026-09-01/data/calendar.csv.gz,403,0,
hong-kong,2026-09-02,sep2026_probe,https://data.insideairbnb.com/china/hk/hong-kong/2026-09-02/data/calendar.csv.gz,403,0,
hong-kong,2026-09-03,sep2026_probe,https://data.insideairbnb.com/china/hk/hong-kong/2026-09-03/data/calendar.csv.gz,403,0,
hong-kong,2026-09-04,sep2026_probe,https://data.insideairbnb.com/china/hk/hong-kong/2026-09-04/data/calendar.csv.gz,403,0,
hong-kong,2026-09-05,sep2026_probe,https://data.insideairbnb.com/china/hk/hong-kong/2026-09-05/data/calendar.csv.gz,403,0,
hong-kong,2026-09-06,sep2026_probe,https://data.insideairbnb.com/china/hk/hong-kong/2026-09-06/data/calendar.csv.gz,403,0,
hong-kong,2026-09-07,sep2026_probe,https://data.insideairbnb.com/china/hk/hong-kong/2026-09-07/data/calendar.csv.gz,403,0,
hong-kong,2026-09-08,sep2026_probe,https://data.insideairbnb.com/china/hk/hong-kong/2026-09-08/data/calendar.csv.gz,403,0,
hong-kong,2026-09-09,sep2026_probe,https://data.insideairbnb.com/china/hk/hong-kong/2026-09-09/data/calendar.csv.gz,403,0,
hong-kong,2026-09-10,sep2026_probe,https://data.insideairbnb.com/china/hk/hong-kong/2026-09-10/data/calendar.csv.gz,403,0,
hong-kong,2026-09-11,sep2026_probe,https://data.insideairbnb.com/china/hk/hong-kong/2026-09-11/data/calendar.csv.gz,403,0,
london,2024-06-14,known_date_2024_25,https://data.insideairbnb.com/united-kingdom/england/london/2024-06-14/data/calendar.csv.gz,403,0,
london,2024-08-23,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-08-23/data/calendar.csv.gz,403,0,
london,2024-08-24,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-08-24/data/calendar.csv.gz,403,0,
london,2024-08-25,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-08-25/data/calendar.csv.gz,403,0,
london,2024-08-26,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-08-26/data/calendar.csv.gz,403,0,
london,2024-08-27,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-08-27/data/calendar.csv.gz,403,0,
london,2024-08-28,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-08-28/data/calendar.csv.gz,403,0,
london,2024-08-29,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-08-29/data/calendar.csv.gz,403,0,
london,2024-08-30,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-08-30/data/calendar.csv.gz,403,0,
london,2024-08-31,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-08-31/data/calendar.csv.gz,403,0,
london,2024-09-01,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-01/data/calendar.csv.gz,403,0,
london,2024-09-02,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-02/data/calendar.csv.gz,403,0,
london,2024-09-03,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-03/data/calendar.csv.gz,403,0,
london,2024-09-04,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-04/data/calendar.csv.gz,403,0,
london,2024-09-05,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-05/data/calendar.csv.gz,403,0,
london,2024-09-06,known_date_2024_25,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-06/data/calendar.csv.gz,403,0,
london,2024-09-07,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-07/data/calendar.csv.gz,403,0,
london,2024-09-08,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-08/data/calendar.csv.gz,403,0,
london,2024-09-09,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-09/data/calendar.csv.gz,403,0,
london,2024-09-10,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-10/data/calendar.csv.gz,403,0,
london,2024-09-11,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-11/data/calendar.csv.gz,403,0,
london,2024-09-12,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-12/data/calendar.csv.gz,403,0,
london,2024-09-13,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-13/data/calendar.csv.gz,403,0,
london,2024-09-14,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-14/data/calendar.csv.gz,403,0,
london,2024-09-15,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-15/data/calendar.csv.gz,403,0,
london,2024-09-16,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-16/data/calendar.csv.gz,403,0,
london,2024-09-17,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-17/data/calendar.csv.gz,403,0,
london,2024-09-18,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-18/data/calendar.csv.gz,403,0,
london,2024-09-19,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-19/data/calendar.csv.gz,403,0,
london,2024-09-20,sep2024_window,https://data.insideairbnb.com/united-kingdom/england/london/2024-09-20/data/calendar.csv.gz,403,0,
london,2024-12-11,known_date_2024_25,https://data.insideairbnb.com/united-kingdom/england/london/2024-12-11/data/calendar.csv.gz,403,0,
london,2025-03-04,known_date_2024_25,https://data.insideairbnb.com/united-kingdom/england/london/2025-03-04/data/calendar.csv.gz,403,0,
london,2026-09-01,sep2026_probe,https://data.insideairbnb.com/united-kingdom/england/london/2026-09-01/data/calendar.csv.gz,403,0,
london,2026-09-02,sep2026_probe,https://data.insideairbnb.com/united-kingdom/england/london/2026-09-02/data/calendar.csv.gz,403,0,
london,2026-09-03,sep2026_probe,https://data.insideairbnb.com/united-kingdom/england/london/2026-09-03/data/calendar.csv.gz,403,0,
london,2026-09-04,sep2026_probe,https://data.insideairbnb.com/united-kingdom/england/london/2026-09-04/data/calendar.csv.gz,403,0,
london,2026-09-05,sep2026_probe,https://data.insideairbnb.com/united-kingdom/england/london/2026-09-05/data/calendar.csv.gz,403,0,
london,2026-09-06,sep2026_probe,https://data.insideairbnb.com/united-kingdom/england/london/2026-09-06/data/calendar.csv.gz,403,0,
london,2026-09-07,sep2026_probe,https://data.insideairbnb.com/united-kingdom/england/london/2026-09-07/data/calendar.csv.gz,403,0,
london,2026-09-08,sep2026_probe,https://data.insideairbnb.com/united-kingdom/england/london/2026-09-08/data/calendar.csv.gz,403,0,
london,2026-09-09,sep2026_probe,https://data.insideairbnb.com/united-kingdom/england/london/2026-09-09/data/calendar.csv.gz,403,0,
london,2026-09-10,sep2026_probe,https://data.insideairbnb.com/united-kingdom/england/london/2026-09-10/data/calendar.csv.gz,403,0,
london,2026-09-11,sep2026_probe,https://data.insideairbnb.com/united-kingdom/england/london/2026-09-11/data/calendar.csv.gz,403,0,
los-angeles,2024-06-07,known_date_2024_25,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-06-07/data/calendar.csv.gz,403,0,
los-angeles,2024-08-21,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-08-21/data/calendar.csv.gz,403,0,
los-angeles,2024-08-22,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-08-22/data/calendar.csv.gz,403,0,
los-angeles,2024-08-23,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-08-23/data/calendar.csv.gz,403,0,
los-angeles,2024-08-24,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-08-24/data/calendar.csv.gz,403,0,
los-angeles,2024-08-25,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-08-25/data/calendar.csv.gz,403,0,
los-angeles,2024-08-26,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-08-26/data/calendar.csv.gz,403,0,
los-angeles,2024-08-27,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-08-27/data/calendar.csv.gz,403,0,
los-angeles,2024-08-28,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-08-28/data/calendar.csv.gz,403,0,
los-angeles,2024-08-29,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-08-29/data/calendar.csv.gz,403,0,
los-angeles,2024-08-30,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-08-30/data/calendar.csv.gz,403,0,
los-angeles,2024-08-31,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-08-31/data/calendar.csv.gz,403,0,
los-angeles,2024-09-01,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-01/data/calendar.csv.gz,403,0,
los-angeles,2024-09-02,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-02/data/calendar.csv.gz,403,0,
los-angeles,2024-09-03,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-03/data/calendar.csv.gz,403,0,
los-angeles,2024-09-04,known_date_2024_25,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-04/data/calendar.csv.gz,403,0,
los-angeles,2024-09-05,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-05/data/calendar.csv.gz,403,0,
los-angeles,2024-09-06,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-06/data/calendar.csv.gz,403,0,
los-angeles,2024-09-07,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-07/data/calendar.csv.gz,403,0,
los-angeles,2024-09-08,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-08/data/calendar.csv.gz,403,0,
los-angeles,2024-09-09,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-09/data/calendar.csv.gz,403,0,
los-angeles,2024-09-10,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-10/data/calendar.csv.gz,403,0,
los-angeles,2024-09-11,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-11/data/calendar.csv.gz,403,0,
los-angeles,2024-09-12,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-12/data/calendar.csv.gz,403,0,
los-angeles,2024-09-13,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-13/data/calendar.csv.gz,403,0,
los-angeles,2024-09-14,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-14/data/calendar.csv.gz,403,0,
los-angeles,2024-09-15,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-15/data/calendar.csv.gz,403,0,
los-angeles,2024-09-16,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-16/data/calendar.csv.gz,403,0,
los-angeles,2024-09-17,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-17/data/calendar.csv.gz,403,0,
los-angeles,2024-09-18,sep2024_window,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-09-18/data/calendar.csv.gz,403,0,
los-angeles,2024-12-06,known_date_2024_25,https://data.insideairbnb.com/united-states/ca/los-angeles/2024-12-06/data/calendar.csv.gz,403,0,
los-angeles,2025-03-01,known_date_2024_25,https://data.insideairbnb.com/united-states/ca/los-angeles/2025-03-01/data/calendar.csv.gz,200,41428902,"Wed, 05 Mar 2025 01:51:24 GMT"
los-angeles,2026-09-01,sep2026_probe,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-09-01/data/calendar.csv.gz,403,0,
los-angeles,2026-09-02,sep2026_probe,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-09-02/data/calendar.csv.gz,403,0,
los-angeles,2026-09-03,sep2026_probe,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-09-03/data/calendar.csv.gz,403,0,
los-angeles,2026-09-04,sep2026_probe,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-09-04/data/calendar.csv.gz,403,0,
los-angeles,2026-09-05,sep2026_probe,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-09-05/data/calendar.csv.gz,403,0,
los-angeles,2026-09-06,sep2026_probe,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-09-06/data/calendar.csv.gz,403,0,
los-angeles,2026-09-07,sep2026_probe,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-09-07/data/calendar.csv.gz,403,0,
los-angeles,2026-09-08,sep2026_probe,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-09-08/data/calendar.csv.gz,403,0,
los-angeles,2026-09-09,sep2026_probe,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-09-09/data/calendar.csv.gz,403,0,
los-angeles,2026-09-10,sep2026_probe,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-09-10/data/calendar.csv.gz,403,0,
los-angeles,2026-09-11,sep2026_probe,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-09-11/data/calendar.csv.gz,403,0,
melbourne,2026-09-01,sep2026_probe,https://data.insideairbnb.com/australia/vic/melbourne/2026-09-01/data/calendar.csv.gz,403,0,
melbourne,2026-09-02,sep2026_probe,https://data.insideairbnb.com/australia/vic/melbourne/2026-09-02/data/calendar.csv.gz,403,0,
melbourne,2026-09-03,sep2026_probe,https://data.insideairbnb.com/australia/vic/melbourne/2026-09-03/data/calendar.csv.gz,403,0,
melbourne,2026-09-04,sep2026_probe,https://data.insideairbnb.com/australia/vic/melbourne/2026-09-04/data/calendar.csv.gz,403,0,
melbourne,2026-09-05,sep2026_probe,https://data.insideairbnb.com/australia/vic/melbourne/2026-09-05/data/calendar.csv.gz,403,0,
melbourne,2026-09-06,sep2026_probe,https://data.insideairbnb.com/australia/vic/melbourne/2026-09-06/data/calendar.csv.gz,403,0,
melbourne,2026-09-07,sep2026_probe,https://data.insideairbnb.com/australia/vic/melbourne/2026-09-07/data/calendar.csv.gz,403,0,
melbourne,2026-09-08,sep2026_probe,https://data.insideairbnb.com/australia/vic/melbourne/2026-09-08/data/calendar.csv.gz,403,0,
melbourne,2026-09-09,sep2026_probe,https://data.insideairbnb.com/australia/vic/melbourne/2026-09-09/data/calendar.csv.gz,403,0,
melbourne,2026-09-10,sep2026_probe,https://data.insideairbnb.com/australia/vic/melbourne/2026-09-10/data/calendar.csv.gz,403,0,
melbourne,2026-09-11,sep2026_probe,https://data.insideairbnb.com/australia/vic/melbourne/2026-09-11/data/calendar.csv.gz,403,0,
mexico-city,2024-09-11,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-11/data/calendar.csv.gz,403,0,
mexico-city,2024-09-12,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-12/data/calendar.csv.gz,403,0,
mexico-city,2024-09-13,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-13/data/calendar.csv.gz,403,0,
mexico-city,2024-09-14,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-14/data/calendar.csv.gz,403,0,
mexico-city,2024-09-15,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-15/data/calendar.csv.gz,403,0,
mexico-city,2024-09-16,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-16/data/calendar.csv.gz,403,0,
mexico-city,2024-09-17,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-17/data/calendar.csv.gz,403,0,
mexico-city,2024-09-18,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-18/data/calendar.csv.gz,403,0,
mexico-city,2024-09-19,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-19/data/calendar.csv.gz,403,0,
mexico-city,2024-09-20,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-20/data/calendar.csv.gz,403,0,
mexico-city,2024-09-21,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-21/data/calendar.csv.gz,403,0,
mexico-city,2024-09-22,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-22/data/calendar.csv.gz,403,0,
mexico-city,2024-09-23,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-23/data/calendar.csv.gz,403,0,
mexico-city,2024-09-24,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-24/data/calendar.csv.gz,403,0,
mexico-city,2024-09-25,known_date_2024_25,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-25/data/calendar.csv.gz,403,0,
mexico-city,2024-09-26,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-26/data/calendar.csv.gz,403,0,
mexico-city,2024-09-27,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-27/data/calendar.csv.gz,403,0,
mexico-city,2024-09-28,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-28/data/calendar.csv.gz,403,0,
mexico-city,2024-09-29,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-29/data/calendar.csv.gz,403,0,
mexico-city,2024-09-30,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-09-30/data/calendar.csv.gz,403,0,
mexico-city,2024-10-01,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-10-01/data/calendar.csv.gz,403,0,
mexico-city,2024-10-02,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-10-02/data/calendar.csv.gz,403,0,
mexico-city,2024-10-03,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-10-03/data/calendar.csv.gz,403,0,
mexico-city,2024-10-04,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-10-04/data/calendar.csv.gz,403,0,
mexico-city,2024-10-05,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-10-05/data/calendar.csv.gz,403,0,
mexico-city,2024-10-06,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-10-06/data/calendar.csv.gz,403,0,
mexico-city,2024-10-07,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-10-07/data/calendar.csv.gz,403,0,
mexico-city,2024-10-08,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-10-08/data/calendar.csv.gz,403,0,
mexico-city,2024-10-09,sep2024_window,https://data.insideairbnb.com/mexico/df/mexico-city/2024-10-09/data/calendar.csv.gz,403,0,
mexico-city,2024-12-27,known_date_2024_25,https://data.insideairbnb.com/mexico/df/mexico-city/2024-12-27/data/calendar.csv.gz,403,0,
mexico-city,2025-03-19,known_date_2024_25,https://data.insideairbnb.com/mexico/df/mexico-city/2025-03-19/data/calendar.csv.gz,403,0,
mexico-city,2026-09-01,sep2026_probe,https://data.insideairbnb.com/mexico/df/mexico-city/2026-09-01/data/calendar.csv.gz,403,0,
mexico-city,2026-09-02,sep2026_probe,https://data.insideairbnb.com/mexico/df/mexico-city/2026-09-02/data/calendar.csv.gz,403,0,
mexico-city,2026-09-03,sep2026_probe,https://data.insideairbnb.com/mexico/df/mexico-city/2026-09-03/data/calendar.csv.gz,403,0,
mexico-city,2026-09-04,sep2026_probe,https://data.insideairbnb.com/mexico/df/mexico-city/2026-09-04/data/calendar.csv.gz,403,0,
mexico-city,2026-09-05,sep2026_probe,https://data.insideairbnb.com/mexico/df/mexico-city/2026-09-05/data/calendar.csv.gz,403,0,
mexico-city,2026-09-06,sep2026_probe,https://data.insideairbnb.com/mexico/df/mexico-city/2026-09-06/data/calendar.csv.gz,403,0,
mexico-city,2026-09-07,sep2026_probe,https://data.insideairbnb.com/mexico/df/mexico-city/2026-09-07/data/calendar.csv.gz,403,0,
mexico-city,2026-09-08,sep2026_probe,https://data.insideairbnb.com/mexico/df/mexico-city/2026-09-08/data/calendar.csv.gz,403,0,
mexico-city,2026-09-09,sep2026_probe,https://data.insideairbnb.com/mexico/df/mexico-city/2026-09-09/data/calendar.csv.gz,403,0,
mexico-city,2026-09-10,sep2026_probe,https://data.insideairbnb.com/mexico/df/mexico-city/2026-09-10/data/calendar.csv.gz,403,0,
mexico-city,2026-09-11,sep2026_probe,https://data.insideairbnb.com/mexico/df/mexico-city/2026-09-11/data/calendar.csv.gz,403,0,
mid-north-coast,2026-09-01,sep2026_probe,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-01/data/calendar.csv.gz,403,0,
mid-north-coast,2026-09-02,sep2026_probe,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-02/data/calendar.csv.gz,403,0,
mid-north-coast,2026-09-03,sep2026_probe,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-03/data/calendar.csv.gz,403,0,
mid-north-coast,2026-09-04,sep2026_probe,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-04/data/calendar.csv.gz,403,0,
mid-north-coast,2026-09-05,sep2026_probe,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-05/data/calendar.csv.gz,403,0,
mid-north-coast,2026-09-06,sep2026_probe,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-06/data/calendar.csv.gz,403,0,
mid-north-coast,2026-09-07,sep2026_probe,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-07/data/calendar.csv.gz,403,0,
mid-north-coast,2026-09-08,sep2026_probe,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-08/data/calendar.csv.gz,403,0,
mid-north-coast,2026-09-09,sep2026_probe,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-09/data/calendar.csv.gz,403,0,
mid-north-coast,2026-09-10,sep2026_probe,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-10/data/calendar.csv.gz,403,0,
mid-north-coast,2026-09-11,sep2026_probe,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-11/data/calendar.csv.gz,403,0,
mornington-peninsula,2026-09-01,sep2026_probe,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-09-01/data/calendar.csv.gz,403,0,
mornington-peninsula,2026-09-02,sep2026_probe,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-09-02/data/calendar.csv.gz,403,0,
mornington-peninsula,2026-09-03,sep2026_probe,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-09-03/data/calendar.csv.gz,403,0,
mornington-peninsula,2026-09-04,sep2026_probe,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-09-04/data/calendar.csv.gz,403,0,
mornington-peninsula,2026-09-05,sep2026_probe,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-09-05/data/calendar.csv.gz,403,0,
mornington-peninsula,2026-09-06,sep2026_probe,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-09-06/data/calendar.csv.gz,403,0,
mornington-peninsula,2026-09-07,sep2026_probe,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-09-07/data/calendar.csv.gz,403,0,
mornington-peninsula,2026-09-08,sep2026_probe,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-09-08/data/calendar.csv.gz,403,0,
mornington-peninsula,2026-09-09,sep2026_probe,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-09-09/data/calendar.csv.gz,403,0,
mornington-peninsula,2026-09-10,sep2026_probe,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-09-10/data/calendar.csv.gz,403,0,
mornington-peninsula,2026-09-11,sep2026_probe,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-09-11/data/calendar.csv.gz,403,0,
nashville,2024-06-22,known_date_2024_25,https://data.insideairbnb.com/united-states/tn/nashville/2024-06-22/data/calendar.csv.gz,200,8590493,"Sat, 29 Jun 2024 19:18:25 GMT"
nashville,2024-09-04,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-04/data/calendar.csv.gz,403,0,
nashville,2024-09-05,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-05/data/calendar.csv.gz,403,0,
nashville,2024-09-06,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-06/data/calendar.csv.gz,403,0,
nashville,2024-09-07,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-07/data/calendar.csv.gz,403,0,
nashville,2024-09-08,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-08/data/calendar.csv.gz,403,0,
nashville,2024-09-09,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-09/data/calendar.csv.gz,403,0,
nashville,2024-09-10,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-10/data/calendar.csv.gz,403,0,
nashville,2024-09-11,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-11/data/calendar.csv.gz,403,0,
nashville,2024-09-12,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-12/data/calendar.csv.gz,403,0,
nashville,2024-09-13,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-13/data/calendar.csv.gz,403,0,
nashville,2024-09-14,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-14/data/calendar.csv.gz,403,0,
nashville,2024-09-15,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-15/data/calendar.csv.gz,403,0,
nashville,2024-09-16,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-16/data/calendar.csv.gz,403,0,
nashville,2024-09-17,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-17/data/calendar.csv.gz,403,0,
nashville,2024-09-18,known_date_2024_25,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-18/data/calendar.csv.gz,200,8801755,"Mon, 23 Sep 2024 13:52:37 GMT"
nashville,2024-09-19,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-19/data/calendar.csv.gz,403,0,
nashville,2024-09-20,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-20/data/calendar.csv.gz,403,0,
nashville,2024-09-21,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-21/data/calendar.csv.gz,403,0,
nashville,2024-09-22,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-22/data/calendar.csv.gz,403,0,
nashville,2024-09-23,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-23/data/calendar.csv.gz,403,0,
nashville,2024-09-24,sep2024_window,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-24/data/calendar.csv.gz,403,0,
