market,start,complete,status,rows,team_partial,count_break,negative_excluded,source_url,sha256
brussels,2026-06-27,2026-07-02,ok,5078,False,False,False,https://data.insideairbnb.com/belgium/bru/brussels/2026-06-27/data/listings.csv.gz,bfc168a85820fad3f3cd03c16bc0146dfe9c333260b692634b246bb1b4cfc2d8
budapest,2025-08-27,2025-08-27,ok,12608,False,False,False,https://data.insideairbnb.com/hungary/k%C3%B6z%C3%A9p-magyarorsz%C3%A1g/budapest/2025-08-27/data/listings.csv.gz,e410e0a41b06a73478eb100c1e76d86a32385c1c776352ba650c5ce889f5a4be
budapest,2025-09-25,2025-09-25,ok,12391,False,False,False,https://data.insideairbnb.com/hungary/k%C3%B6z%C3%A9p-magyarorsz%C3%A1g/budapest/2025-09-25/data/listings.csv.gz,c96d81041ef6dba03d12f2050e7faf82ed36fdf6f5c10bac2209931479323b84
budapest,2025-10-27,2025-10-28,ok,12290,False,False,False,https://data.insideairbnb.com/hungary/k%C3%B6z%C3%A9p-magyarorsz%C3%A1g/budapest/2025-10-27/data/listings.csv.gz,e6286f5c5a1bf8603e42fa38c5797190660f03f8790fc1603e6ad873d26caea2
budapest,2025-11-26,2025-11-26,ok,12234,False,False,False,https://data.insideairbnb.com/hungary/k%C3%B6z%C3%A9p-magyarorsz%C3%A1g/budapest/2025-11-26/data/listings.csv.gz,afd3d13b5d9476ca731f01da6d29fd13e81ee6764b4dc53b476ea2af4223dbfe
budapest,2025-12-28,2026-01-05,ok,10872,False,False,False,https://data.insideairbnb.com/hungary/k%C3%B6z%C3%A9p-magyarorsz%C3%A1g/budapest/2025-12-28/data/listings.csv.gz,d7afd5c0b0fd9a008b93b7e443760880eaa399a5d172e5a90a06e7052054bc58
budapest,2026-01-24,2026-01-24,ok,10489,False,False,False,https://data.insideairbnb.com/hungary/k%C3%B6z%C3%A9p-magyarorsz%C3%A1g/budapest/2026-01-24/data/listings.csv.gz,f824b3d42a091ed3fd202746a87c7fb42849b2bc5e53aa448c49a6e9b5255923
budapest,2026-02-26,2026-02-26,ok,10224,False,False,False,https://data.insideairbnb.com/hungary/k%C3%B6z%C3%A9p-magyarorsz%C3%A1g/budapest/2026-02-26/data/listings.csv.gz,42e93dada1fa88392bf2950264a0e65c47ab1722dcc1389a16919c3483b1e5fb
budapest,2026-03-29,2026-03-30,ok,9510,False,False,False,https://data.insideairbnb.com/hungary/k%C3%B6z%C3%A9p-magyarorsz%C3%A1g/budapest/2026-03-29/data/listings.csv.gz,e03fa6521263d3f9fa56d3fb930892506e97a20cb1c5aec239aa1105c6c11800
budapest,2026-04-26,2026-04-26,ok,9672,False,False,False,https://data.insideairbnb.com/hungary/k%C3%B6z%C3%A9p-magyarorsz%C3%A1g/budapest/2026-04-26/data/listings.csv.gz,228242ce833d522bd5ad2632b90236dc09ea99109378ae020a499f25c4d3f669
budapest,2026-06-28,2026-07-02,ok,11454,False,False,False,https://data.insideairbnb.com/hungary/k%C3%B6z%C3%A9p-magyarorsz%C3%A1g/budapest/2026-06-28/data/listings.csv.gz,14a28b78cef2eed3154fa69fab8c8c8ef93a7d6e66c2ad2e57f3d0040a7368da
budapest,2026-07-21,2026-07-22,ok,11513,False,False,False,https://data.insideairbnb.com/hungary/k%C3%B6z%C3%A9p-magyarorsz%C3%A1g/budapest/2026-07-21/data/listings.csv.gz,91f76f0828ce27c321d24d12b4d47bb2cc572f7353af3e3fceb1864eb4993c67
buenos-aires,2025-08-29,2025-08-31,ok,27234,False,False,False,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-08-29/data/listings.csv.gz,d1e9069f0403d97e10d4d08c096ee1ad32d685343c0d907204d8d89094b34cbd
buenos-aires,2025-09-27,2025-09-28,ok,26945,False,False,False,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-09-27/data/listings.csv.gz,85a413ccbb5901105013d77c42bc9c9839e555f22b1d6ea8d5760af70d80eacb
buenos-aires,2025-10-29,2025-11-02,ok,26726,False,False,False,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-10-29/data/listings.csv.gz,c4413c4a9fa90c4e636f7510b1cf2c4f0000b37f02d5faa6ad2953e1ac576df4
buenos-aires,2025-11-27,2025-11-29,ok,26711,False,False,False,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-11-27/data/listings.csv.gz,013e316146ffc8c6fd435c548faad5dfa8b11f54e4a91c9dd059432850c1b489
buenos-aires,2025-12-29,2026-01-05,ok,27015,False,False,False,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2025-12-29/data/listings.csv.gz,54ae3fb7feb0fd5bdc1e693a4f4e2069241738f3991b6097b39f0b26ce99906d
buenos-aires,2026-01-25,2026-01-26,ok,27348,False,False,False,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-01-25/data/listings.csv.gz,a6596a50532f560c1d64cafdcdfc7e80c64ab60ffbfd5a8b9af89f156b50e9e8
buenos-aires,2026-02-26,2026-02-28,ok,28331,False,False,False,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-02-26/data/listings.csv.gz,611a1778da6ac12f648600c203b3d9153e6ffd5014b91401baa29be12beb499c
buenos-aires,2026-03-30,2026-04-06,ok,28019,False,False,False,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-03-30/data/listings.csv.gz,dac04084496bb446ab8687d6c4535bbe8574504ca31d92604758d0685dbd4951
buenos-aires,2026-04-29,2026-04-30,ok,24266,False,False,False,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-04-29/data/listings.csv.gz,41e54413fbe5070f14f1ce6d82c9e75c643c5888f616adc47ab5f14e615bfd3c
buenos-aires,2026-06-29,2026-07-02,ok,29685,False,False,False,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-06-29/data/listings.csv.gz,7c1e7d739a577279d8559960d5341e296bf329117e8f5e43f30c52a0927d6c5d
buenos-aires,2026-07-24,2026-07-26,ok,29609,False,False,False,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-07-24/data/listings.csv.gz,26bfd8ec71f2dee7718d3b29a6ab71765bd89ada8f4d6359f1699cefb08febe6
cambridge,2025-09-28,2025-09-28,ok,1358,False,False,False,https://data.insideairbnb.com/united-states/ma/cambridge/2025-09-28/data/listings.csv.gz,2a81e1f200a2899052d3cf8d05ad75150f60bf259b237a1b8bd52101b0e1452b
cambridge,2025-12-29,2026-01-05,ok,1032,False,False,False,https://data.insideairbnb.com/united-states/ma/cambridge/2025-12-29/data/listings.csv.gz,fc00463aa387fdc67033e76d9709e4c30f9700e48fb7976796b9a37a1b45a8f3
cambridge,2026-03-30,2026-04-02,ok,618,False,True,True,https://data.insideairbnb.com/united-states/ma/cambridge/2026-03-30/data/listings.csv.gz,b4a6d97e839c9ed3862837dbc7f471b914728004f2cccb4e77e0d63a5aed83ea
cambridge,2026-06-29,2026-07-02,ok,1438,False,False,False,https://data.insideairbnb.com/united-states/ma/cambridge/2026-06-29/data/listings.csv.gz,7d8b7fe4202a934219ac7a143c6f7962f3ebb97e1d4b55542e9d8941b868931f
cape-town,2025-09-28,2025-09-29,ok,26877,False,False,False,https://data.insideairbnb.com/south-africa/wc/cape-town/2025-09-28/data/listings.csv.gz,05b36f48642875c2ed5572922fdbd729f997ccad0f578c8f72d645eb59a27d0f
cape-town,2025-12-29,2026-01-05,ok,23965,False,False,False,https://data.insideairbnb.com/south-africa/wc/cape-town/2025-12-29/data/listings.csv.gz,dd614004330aa1175542994cb74ff8f7bfe998af154416347f018d373f000cd9
cape-town,2026-03-30,2026-04-03,ok,21900,False,False,False,https://data.insideairbnb.com/south-africa/wc/cape-town/2026-03-30/data/listings.csv.gz,9acb093d4d7e339c13de868998fa07f9dd54110d704c79fba8c19efd09a0f719
cape-town,2026-06-29,2026-07-03,ok,27381,False,False,False,https://data.insideairbnb.com/south-africa/wc/cape-town/2026-06-29/data/listings.csv.gz,2dbbbc7a4ac85a9810f3480bfb49dafa5037d6b6f7364f57855c00a8d73f37fa
chicago,2025-03-11,2025-03-15,ok,8748,False,False,False,https://data.insideairbnb.com/united-states/il/chicago/2025-03-11/data/listings.csv.gz,0810492c9ece08d6c157a574b1820a82c5d8684db5292721cb97924630844b17
chicago,2025-06-17,2025-06-18,ok,8604,False,False,False,https://data.insideairbnb.com/united-states/il/chicago/2025-06-17/data/listings.csv.gz,3f457c50c0208ea93a76f998c8e442a4351282c2ec1116c871ba982309ada02a
chicago,2025-09-22,2025-09-24,ok,8660,False,False,False,https://data.insideairbnb.com/united-states/il/chicago/2025-09-22/data/listings.csv.gz,22a2718d68eba3d2e6644fb4e8e09cb465454bb1cac81b4e9be6b40b90acc345
chicago,2025-12-25,2026-01-05,ok,8884,False,False,False,https://data.insideairbnb.com/united-states/il/chicago/2025-12-25/data/listings.csv.gz,81770ef90c4bce7de6a80d02965b5c3756fb4b2893c4706d5ee81b17eb0782d2
chicago,2026-01-20,2026-01-20,ok,8817,False,False,False,https://data.insideairbnb.com/united-states/il/chicago/2026-01-20/data/listings.csv.gz,e6428d02b92ac1dc219bffd70a7a1cdac5f1394e852d4f7e8595d682691e7e78
chicago,2026-02-25,2026-02-25,ok,7821,False,False,False,https://data.insideairbnb.com/united-states/il/chicago/2026-02-25/data/listings.csv.gz,d4128a385bc9446be2aca48d6c65e4df48f6b9baedb219522a71d00d52fda742
chicago,2026-03-27,2026-03-27,ok,5153,True,False,True,https://data.insideairbnb.com/united-states/il/chicago/2026-03-27/data/listings.csv.gz,4bd1ebd0d284ea67d120c21b788b549e37c22c92c6f0c81a3b5b0e62d1fa9e69
chicago,2026-04-24,2026-04-25,ok,5116,True,False,True,https://data.insideairbnb.com/united-states/il/chicago/2026-04-24/data/listings.csv.gz,dd0ee5470e71eb754467c90b23c501b6f1419b083d8fd90f68916e72bfc94c98
chicago,2026-05-26,2026-06-06,ok,8408,False,False,False,https://data.insideairbnb.com/united-states/il/chicago/2026-05-26/data/listings.csv.gz,6ebf3ed3f56e26b076f0990256149d9476b790a9c6ccbacb8cc06de9a470f6a7
chicago,2026-06-24,2026-07-03,ok,8660,False,False,False,https://data.insideairbnb.com/united-states/il/chicago/2026-06-24/data/listings.csv.gz,8f0e61e8eef19a0af6a9337cf72442375e390b32784fa4f32b4f9c14c9cc9f69
chicago,2026-07-20,2026-07-21,ok,8698,False,False,False,https://data.insideairbnb.com/united-states/il/chicago/2026-07-20/data/listings.csv.gz,30894ca4a27d31ef4025b10e00659c579e844c59ce82fad3752b69dae2c2f35d
chicago,2026-08-27,2026-08-30,ok,8778,False,False,False,https://data.insideairbnb.com/united-states/il/chicago/2026-08-27/data/listings.csv.gz,76ae8416baa9285af75de0656c73bdf66382d3f69a33879280ae5c7f4f9e0456
clark-county-nv,2025-09-23,2025-09-24,ok,17624,False,False,False,https://data.insideairbnb.com/united-states/nv/clark-county-nv/2025-09-23/data/listings.csv.gz,bfcac89b77f28d9cde54bab5cd3872dd9d435fb7d508ea709b6246ac5cbae13d
clark-county-nv,2025-12-27,2026-01-05,ok,17845,False,False,False,https://data.insideairbnb.com/united-states/nv/clark-county-nv/2025-12-27/data/listings.csv.gz,4e7549d86717943a8fe001b461ad214c0770e7f58719ecd3eb1c78c9860dc772
clark-county-nv,2026-03-28,2026-03-28,ok,9049,False,True,True,https://data.insideairbnb.com/united-states/nv/clark-county-nv/2026-03-28/data/listings.csv.gz,3abc34a6b60695331b8e33299f882cbfa836c37ce7b23425f7c30550ea15ad2b
clark-county-nv,2026-06-27,2026-07-03,ok,20234,False,False,False,https://data.insideairbnb.com/united-states/nv/clark-county-nv/2026-06-27/data/listings.csv.gz,447347e406a992d49d63704daf71539bf87823ac29ff29e9fd42ff81af242307
columbus,2025-09-26,2025-09-26,ok,2877,False,False,False,https://data.insideairbnb.com/united-states/oh/columbus/2025-09-26/data/listings.csv.gz,da71a7b211c948be5b26d938f40bc658a857eb1076fd1ad4c080291fdc4f4513
columbus,2025-12-28,2026-01-05,ok,2949,False,False,False,https://data.insideairbnb.com/united-states/oh/columbus/2025-12-28/data/listings.csv.gz,e0b8196887001f1ee7fcab5bd8d7e37ced7f42906e7786c9a18262d48031caa9
columbus,2026-03-30,2026-03-30,ok,1717,False,False,False,https://data.insideairbnb.com/united-states/oh/columbus/2026-03-30/data/listings.csv.gz,4e5476e0f57036a1e6bc5ab4d11d8d7b6c56a8828601b63bd8bec62059f257a1
columbus,2026-06-29,2026-07-02,ok,2959,False,False,False,https://data.insideairbnb.com/united-states/oh/columbus/2026-06-29/data/listings.csv.gz,f1eec23a946f953e1df3ee77f7a92276396c1961cba5dbdc2fc54e495d049e32
copenhagen,2025-09-29,2025-09-30,ok,22994,False,False,False,https://data.insideairbnb.com/denmark/hovedstaden/copenhagen/2025-09-29/data/listings.csv.gz,6d76ebbf54d45a583b205f09401de34856ff1e41087ff34d01655af8835c5bb3
copenhagen,2025-12-30,2026-01-05,ok,12926,False,False,False,https://data.insideairbnb.com/denmark/hovedstaden/copenhagen/2025-12-30/data/listings.csv.gz,1a325b0fd41e467bfb633370d4a1d9811aafa3ceca67b3551ddd65ce21c5684c
copenhagen,2026-03-30,2026-04-02,ok,10965,False,True,True,https://data.insideairbnb.com/denmark/hovedstaden/copenhagen/2026-03-30/data/listings.csv.gz,da47543b2cd57b62936256185660835ec50261b4b0d1cc36cfb794e81da555a0
copenhagen,2026-06-30,2026-07-04,ok,23144,False,False,False,https://data.insideairbnb.com/denmark/hovedstaden/copenhagen/2026-06-30/data/listings.csv.gz,d0c81b5c30c0fa48ca2e77005d6e8418c6f491ee4af8dbac881ff7f5fd01ff71
crete,2025-09-28,2025-09-29,ok,27582,False,False,False,https://data.insideairbnb.com/greece/crete/crete/2025-09-28/data/listings.csv.gz,ee92b2ba5200556eddf1bef4e4766a46e9fd50fbcdc50f096d98d46ec68b7b5a
crete,2025-12-29,2026-01-05,ok,26225,False,False,False,https://data.insideairbnb.com/greece/crete/crete/2025-12-29/data/listings.csv.gz,d4e5b3bb91abf18679f8c632f4d2e08c6f1c5a0320c57ff10bd86f801239209c
crete,2026-03-30,2026-04-03,ok,23205,False,False,False,https://data.insideairbnb.com/greece/crete/crete/2026-03-30/data/listings.csv.gz,e8b7066cd204b3b3f171967fd9aa2ff032e44d67e7228e28c6321b7dbbdfddeb
crete,2026-06-29,2026-07-03,ok,27333,False,False,False,https://data.insideairbnb.com/greece/crete/crete/2026-06-29/data/listings.csv.gz,9db4271217f8fb929516a1a5d06c07d71f2710b9be877d55454da6025497cb2b
dallas,2025-09-21,2025-09-21,ok,5826,False,False,False,https://data.insideairbnb.com/united-states/tx/dallas/2025-09-21/data/listings.csv.gz,1cdec844af9e35cca7bc5f6536caf3728923a4e3c0b2d48b7a87f6198310d33b
dallas,2025-10-24,2025-10-25,ok,5354,False,False,False,https://data.insideairbnb.com/united-states/tx/dallas/2025-10-24/data/listings.csv.gz,a239c123ef1c043034e5c7cf1e1de78ed5b21a7f5940991eaa6ed56c8a332d8f
dallas,2025-11-23,2025-11-24,ok,5824,False,False,False,https://data.insideairbnb.com/united-states/tx/dallas/2025-11-23/data/listings.csv.gz,5afdb5de40bb65bb0844c2c12370a2b9e81e456d8ed31b100af5b574132bf6c3
dallas,2025-12-25,2026-01-05,ok,5786,False,False,False,https://data.insideairbnb.com/united-states/tx/dallas/2025-12-25/data/listings.csv.gz,52b3f998ce70d2207dadf62b76c02bfe463e4275ddd99d8ff65063a96dd88939
dallas,2026-01-20,2026-01-20,ok,5773,False,False,False,https://data.insideairbnb.com/united-states/tx/dallas/2026-01-20/data/listings.csv.gz,b211fbe252522b505632673ce651d428f88b4b0c29875336df394396a46759e6
dallas,2026-02-25,2026-02-25,ok,5317,False,False,False,https://data.insideairbnb.com/united-states/tx/dallas/2026-02-25/data/listings.csv.gz,3ff46190b9fe06b7706e2c85b23fafa886212d7e1f0946ae2e2bab1813413f83
dallas,2026-03-26,2026-03-29,ok,5832,False,False,False,https://data.insideairbnb.com/united-states/tx/dallas/2026-03-26/data/listings.csv.gz,16fb905dfe307f2dbee5ea170e3299d20f8a43c14dfa911c9f5a4bbeeb5d7e67
dallas,2026-04-24,2026-04-25,ok,4715,False,False,False,https://data.insideairbnb.com/united-states/tx/dallas/2026-04-24/data/listings.csv.gz,842e3c42f820bc45868f314066a438d51b67b8083cb867dd3ad0daf20436b0ec
dallas,2026-05-26,2026-06-04,ok,6211,False,False,False,https://data.insideairbnb.com/united-states/tx/dallas/2026-05-26/data/listings.csv.gz,82a882b8b776201c4a207e8d77488a011b61ae098ed544b58b2b21bf1deb7999
dallas,2026-06-15,2026-07-06,ok,6564,False,False,False,https://data.insideairbnb.com/united-states/tx/dallas/2026-06-15/data/listings.csv.gz,373ab8841cb6dbc80e20be5a2040b58db8cb4f3b1ed179c348e54e087f51572f
dallas,2026-07-20,2026-07-21,ok,6509,False,False,False,https://data.insideairbnb.com/united-states/tx/dallas/2026-07-20/data/listings.csv.gz,9c27f46ee29f72197e8049aee18fc412a764e23bf131e6e22675258b5e0764d9
denver,2025-09-29,2025-09-30,ok,4910,False,False,False,https://data.insideairbnb.com/united-states/co/denver/2025-09-29/data/listings.csv.gz,2a50d423f53b9899543e50ce4666b7a984159b5e75c2fda60cb8d675a1f869be
denver,2025-12-30,2026-01-05,ok,4260,False,False,False,https://data.insideairbnb.com/united-states/co/denver/2025-12-30/data/listings.csv.gz,8fdb52cb8572d69f4f880e59c47b7550c2fc02847200f7fcd8ff5b0f43c69222
denver,2026-03-31,2026-04-02,ok,2159,False,True,True,https://data.insideairbnb.com/united-states/co/denver/2026-03-31/data/listings.csv.gz,fc24761c3f5933a1487217a6af32c082fa50e315f06c0326393bd606d7229b28
denver,2026-06-30,2026-07-02,ok,4939,False,False,False,https://data.insideairbnb.com/united-states/co/denver/2026-06-30/data/listings.csv.gz,215edeed59c296b80971fad007d3dedb4f28cd532706fcd662713985b7c1c37f
dublin,2025-09-16,2025-09-16,ok,6945,False,False,False,https://data.insideairbnb.com/ireland/leinster/dublin/2025-09-16/data/listings.csv.gz,588afdb80c9a7291df7c50955355dfc901d3637414b994cefb8660e607b2b820
dublin,2025-12-16,2025-12-16,ok,6834,False,False,False,https://data.insideairbnb.com/ireland/leinster/dublin/2025-12-16/data/listings.csv.gz,e546f5f72119b96fb81950b546784d206143371b8d4a2ce20dbb9efdcb2ed7cc
dublin,2026-03-25,2026-03-25,ok,4086,False,False,False,https://data.insideairbnb.com/ireland/leinster/dublin/2026-03-25/data/listings.csv.gz,57ad5b9feac60bd5d86108a2616586a573579ca10f0930e67f7436c61da75739
dublin,2026-06-21,2026-07-02,ok,6966,False,False,False,https://data.insideairbnb.com/ireland/leinster/dublin/2026-06-21/data/listings.csv.gz,2b20c4219fce54f5385338c8a2143611bfeccce748bf74180f294399b6b1f5c2
edinburgh,2025-09-21,2025-09-21,ok,4936,False,False,False,https://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2025-09-21/data/listings.csv.gz,b53785c82f58d7bd62d8ef8b97758a4465296ba327074de2cba9e3e5a61166a0
edinburgh,2025-12-25,2026-01-05,ok,5413,False,False,False,https://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2025-12-25/data/listings.csv.gz,1de3bdd7256db50a9c0a8ebc55bafaffbf6ceba1261c3ee0dc5455bd79d0e494
edinburgh,2026-03-26,2026-03-27,ok,4318,False,False,False,https://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2026-03-26/data/listings.csv.gz,da8139a552a4c462491202107537bcca21c8fd256f312623a244a509e1ff288b
edinburgh,2026-06-23,2026-07-02,ok,6244,False,False,False,https://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2026-06-23/data/listings.csv.gz,a3eabdf3810850c4f93226e4bd642fd5bf99964694b537c3080b2077e11dd695
euskadi,2025-09-29,2025-09-30,ok,6334,False,False,False,https://data.insideairbnb.com/spain/pv/euskadi/2025-09-29/data/listings.csv.gz,ec22868a7c7633ec45c75fc1bae8787182af783c8647e51ac76b6aa79ece16df
euskadi,2025-12-31,2026-01-05,ok,5460,False,False,False,https://data.insideairbnb.com/spain/pv/euskadi/2025-12-31/data/listings.csv.gz,3d9d4f1e993896d3834dd5edb73bc42fee619aa1239e732149fdb399491fb94b
euskadi,2026-03-31,2026-04-06,ok,5111,False,False,False,https://data.insideairbnb.com/spain/pv/euskadi/2026-03-31/data/listings.csv.gz,d2a18921a19f3023330c4b73b96c4075e1630029d13fc98b2083ab2d27872dd1
euskadi,2026-06-30,2026-07-03,ok,6248,False,False,False,https://data.insideairbnb.com/spain/pv/euskadi/2026-06-30/data/listings.csv.gz,395ae96d285b972e22326302c943f330232ca288bddb6c28bd8355c34ff68935
florence,2025-09-22,2025-09-24,ok,13266,False,False,False,https://data.insideairbnb.com/italy/toscana/florence/2025-09-22/data/listings.csv.gz,2755b7276ce0e11f43177884e86adbbf89b539a6f0a124f3e3ad2cb8c13c9ec8
florence,2025-12-26,2026-01-05,ok,13327,False,False,False,https://data.insideairbnb.com/italy/toscana/florence/2025-12-26/data/listings.csv.gz,d0ddbf352207c46c8e16da82a0dcc5408562b3fe85f105dea57992be13cd4164
florence,2026-03-27,2026-03-27,ok,10709,False,False,False,https://data.insideairbnb.com/italy/toscana/florence/2026-03-27/data/listings.csv.gz,b4e08b0dc225103efddda35e7fad48dfbe9bdd84fe872e6b6809dda7b1dd4266
florence,2026-06-26,2026-07-03,ok,13472,False,False,False,https://data.insideairbnb.com/italy/toscana/florence/2026-06-26/data/listings.csv.gz,ea0b24aaaedeaf33b2b021e65323e3484508e39e89c65b49ab544ff8e68af63a
fort-worth,2025-09-16,2025-09-16,ok,2081,False,False,False,https://data.insideairbnb.com/united-states/tx/fort-worth/2025-09-16/data/listings.csv.gz,670bb891376de3d02a669394a14c0f9ffe3d901b882be531ba7d6154c05c0174
fort-worth,2025-12-16,2025-12-16,ok,2094,False,False,False,https://data.insideairbnb.com/united-states/tx/fort-worth/2025-12-16/data/listings.csv.gz,f96af0ab09396e04f72b761946bb9539f15d151ed5f0df1ddebf5c51638ec4db
fort-worth,2026-03-24,2026-03-25,ok,1387,False,False,False,https://data.insideairbnb.com/united-states/tx/fort-worth/2026-03-24/data/listings.csv.gz,747cb1b302257660f1976de5eb2dbd692708cb412fa670ec831256a2dd0f11db
fort-worth,2026-06-21,2026-07-01,ok,2414,False,False,False,https://data.insideairbnb.com/united-states/tx/fort-worth/2026-06-21/data/listings.csv.gz,a80b54b107425c6bf8ebaad18cecb574349f9ebd2186b1976b3ca60e22218c4a
geneva,2025-09-28,2025-09-28,ok,2719,False,False,False,https://data.insideairbnb.com/switzerland/geneva/geneva/2025-09-28/data/listings.csv.gz,88f3df84c10684f02fcd326e271909909c68da698a834317b6a9126558cae639
geneva,2025-12-29,2026-01-05,ok,2764,False,False,False,https://data.insideairbnb.com/switzerland/geneva/geneva/2025-12-29/data/listings.csv.gz,5cc6a06beb293e078590b3e22fe172ede236b57e6b10b3cb99c9e4d17388eb9f
geneva,2026-03-30,2026-04-06,ok,1684,False,False,False,https://data.insideairbnb.com/switzerland/geneva/geneva/2026-03-30/data/listings.csv.gz,39450a87f1fcb5eadbe69fa4c3f7588d5c5cc786f30b0edba69ae83ae6f05e80
geneva,2026-06-29,2026-07-03,ok,2593,False,False,False,https://data.insideairbnb.com/switzerland/geneva/geneva/2026-06-29/data/listings.csv.gz,da6b3351a977e63adc5356d155be57d819f6ce234ef709f1df2c7a382c7da386
ghent,2025-09-26,2025-09-26,ok,1392,False,False,False,https://data.insideairbnb.com/belgium/vlg/ghent/2025-09-26/data/listings.csv.gz,e4dbf2f05271ceaec1172b96d69fe8ef672bc47d1530480145d0c2645db6df35
ghent,2025-12-28,2025-12-29,ok,1208,False,False,False,https://data.insideairbnb.com/belgium/vlg/ghent/2025-12-28/data/listings.csv.gz,a1fb3fef3d5ca1e568d1865be00f9d32371f488fcf53e95d09caf893bb396929
ghent,2026-03-30,2026-03-30,ok,962,False,False,False,https://data.insideairbnb.com/belgium/vlg/ghent/2026-03-30/data/listings.csv.gz,dc78a74c59dfdc93d553748e20c951eab68da8187ced41be4794e658b6cccaf9
ghent,2026-06-29,2026-07-02,ok,1383,False,False,False,https://data.insideairbnb.com/belgium/vlg/ghent/2026-06-29/data/listings.csv.gz,e88e098cd3058b1ee7fb6ea39b06b83d270f78a36da443c83e6d19e71ca4d289
girona,2025-09-29,2025-09-30,ok,21060,False,False,False,https://data.insideairbnb.com/spain/catalonia/girona/2025-09-29/data/listings.csv.gz,e8f7dc3c385deaf33ef0ab37ed9383e3f942d3ddd45cca16b2f6ba0f4e7b5fad
girona,2025-12-31,2026-01-05,ok,17069,False,False,False,https://data.insideairbnb.com/spain/catalonia/girona/2025-12-31/data/listings.csv.gz,ac3572e033721b0ec1add49e244e00d783c6a81bb42c691993f2fbdc761abfb7
girona,2026-03-31,2026-04-02,ok,16834,False,False,False,https://data.insideairbnb.com/spain/catalonia/girona/2026-03-31/data/listings.csv.gz,7def03c71020df39c83bbf6dc39bc4a2d833870f086ac2c2d2f12b455aafb5fc
girona,2026-06-30,2026-07-03,ok,21257,False,False,False,https://data.insideairbnb.com/spain/catalonia/girona/2026-06-30/data/listings.csv.gz,73d31dfa63ebf9fa151c4dda75a85a149cbe628e896e17e253299d801335291f
greater-manchester,2025-09-26,2025-09-26,ok,7418,False,False,False,https://data.insideairbnb.com/united-kingdom/england/greater-manchester/2025-09-26/data/listings.csv.gz,e3f897d361a3f8109eb7e9c7c289a187289618012359b5ed9bbcbb8f1e27c972
greater-manchester,2025-12-28,2026-01-05,ok,7662,False,False,False,https://data.insideairbnb.com/united-kingdom/england/greater-manchester/2025-12-28/data/listings.csv.gz,75ca73d2149e6c3fa40298182aa09506536e0effdb3173f119fd82ef99493233
greater-manchester,2026-03-29,2026-03-30,ok,5855,False,False,False,https://data.insideairbnb.com/united-kingdom/england/greater-manchester/2026-03-29/data/listings.csv.gz,70555c1f7d465cd74f58dea9d7607235b3b180b3fc8d13d4870b80da9c01f051
greater-manchester,2026-06-28,2026-06-29,ok,6930,False,False,False,https://data.insideairbnb.com/united-kingdom/england/greater-manchester/2026-06-28/data/listings.csv.gz,979c31471f67ec5f6dbd1d94b298eb01f3708722cf102d94df2feef26d10334c
hawaii,2025-09-16,2025-09-17,ok,33457,False,False,False,https://data.insideairbnb.com/united-states/hi/hawaii/2025-09-16/data/listings.csv.gz,6f867eee2a0f7de5365a165345889c135cfe6f1d5b4c9e886ac51158add487d6
hawaii,2025-12-16,2026-01-05,ok,35834,False,False,False,https://data.insideairbnb.com/united-states/hi/hawaii/2025-12-16/data/listings.csv.gz,13c78a29e4f032fa47d3c20442e6428589b127e6e021c83f5b742f673c1d676c
hawaii,2026-03-25,2026-04-07,ok,29695,False,False,False,https://data.insideairbnb.com/united-states/hi/hawaii/2026-03-25/data/listings.csv.gz,b035f55fb46b310b3e7ab5e360a41639e438a29bde5cde50ccab7ea5aa0deee0
hawaii,2026-06-21,2026-07-02,ok,38156,False,False,False,https://data.insideairbnb.com/united-states/hi/hawaii/2026-06-21/data/listings.csv.gz,e71820e4b217bc2d2aad9e0cce6f8c8f026743f775d4196f3a77a7caba33534d
