series,panel,cohort,portfolio,policy,start_month,end_month,markets,baseline_ids,missing_ids,disappearance_rate,mean_30d_rate,min_interval_days,max_interval_days,equal_market_mean,review_weighted_disappearance,persistence_markets,persistence_denominator,persistent_90_ids,persistent_90_rate,market_set
available_markets,monthly,all_listings,all,coverage_screen,2025-12,2026-01,16,188259,21402,0.11368380794543687,0.11715493973520294,15,36,0.12676552878586317,0.060091975973777224,15,166657,8489,0.050936954343351916,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,all,coverage_screen,2026-01,2026-02,16,175972,8208,0.04664378423840156,0.046166644910629044,23,36,0.06939013431186764,0.030613789977296947,16,175972,5065,0.028782988202668607,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,all,coverage_screen,2026-02,2026-03,16,180270,12991,0.07206412603317246,0.06710196536062271,30,37,0.14210434332151262,0.04000024632443676,16,180270,6649,0.03688356354357353,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,all,coverage_screen,2026-03,2026-04,15,160800,14438,0.08978855721393035,0.09844579206740597,24,30,0.11191221615373488,0.052259478960417216,6,48707,1202,0.024678177674666887,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | vancouver | vaud | victoria
available_markets,monthly,all_listings,all,coverage_screen,2026-04,2026-05,10,80801,3235,0.040036633209985024,0.027829808817836532,37,52,0.0516088793032974,0.02422379585200852,0,0,,,bozeman | brisbane | dallas | mid-north-coast | new-zealand | quebec-city | rochester | sunshine-coast | vancouver | vaud
available_markets,monthly,all_listings,all,coverage_screen,2026-05,2026-06,11,102272,2982,0.029157540675844806,0.039125646749687194,13,33,0.03014423412055316,0.020474567726902648,0,0,,,bozeman | brisbane | dallas | mid-north-coast | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud
available_markets,monthly,all_listings,all,coverage_screen,2026-06,2026-07,16,189737,5826,0.030705660993902085,0.04749673102577839,8,29,0.03316960769797892,0.018916408834934603,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,all,exclude_feb_may_negatives,2025-09,2025-10,16,187141,8305,0.04437830299079304,0.044298407116234784,20,40,0.05270882691980209,0.026488989083646653,10,131956,3038,0.023022825790414987,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,all,exclude_feb_may_negatives,2025-10,2025-11,16,186171,6592,0.03540830741630007,0.03185975148721936,24,49,0.03404036561732036,0.022017096946408916,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,all,exclude_feb_may_negatives,2025-11,2025-12,16,188994,10070,0.05328211477613046,0.051299719702299296,17,42,0.059495998423823825,0.04321354873491848,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,all,exclude_feb_may_negatives,2025-12,2026-01,16,188259,21402,0.11368380794543687,0.11715493973520294,15,36,0.12676552878586317,0.060091975973777224,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,all,exclude_feb_may_negatives,2026-06,2026-07,16,189737,5826,0.030705660993902085,0.04749673102577839,8,29,0.03316960769797892,0.018916408834934603,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,five_plus,coverage_screen,2025-09,2025-10,16,61187,2743,0.044829784104466634,0.04429472101897299,20,40,0.052138661551074016,0.026535456433587182,16,61187,1795,0.029336296925817577,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,five_plus,coverage_screen,2025-10,2025-11,16,61147,2225,0.03638772139270937,0.03326040542699478,24,49,0.03480998156236927,0.024658441747042112,16,61147,1628,0.026624364237002634,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,five_plus,coverage_screen,2025-11,2025-12,16,62085,3840,0.06185068857211887,0.05755750187834927,17,42,0.06144616478933202,0.05280575701138473,16,62085,2719,0.043794797455101876,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,five_plus,coverage_screen,2025-12,2026-01,16,59841,5058,0.08452398856970973,0.09086728582575426,15,36,0.10123392891413728,0.055028730931426316,15,55585,2377,0.042763335432220925,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,five_plus,coverage_screen,2026-01,2026-02,16,56442,2659,0.04711030792672124,0.046428871695839674,23,36,0.06416791546925169,0.03177820412627536,16,56442,1709,0.030278870344778712,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,five_plus,coverage_screen,2026-02,2026-03,16,57826,4750,0.08214298066613634,0.07672735878496315,30,37,0.15804175982512308,0.040306167439727696,16,57826,2511,0.043423373568982813,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,five_plus,coverage_screen,2026-03,2026-04,15,54529,5264,0.096535788296136,0.10555121602071081,24,30,0.11729405782418198,0.05140125277341848,6,17175,606,0.03528384279475982,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | vancouver | vaud | victoria
available_markets,monthly,all_listings,five_plus,coverage_screen,2026-04,2026-05,10,26411,990,0.037484381507705125,0.026428962985355343,37,52,0.0451329517044025,0.024483494094801515,0,0,,,bozeman | brisbane | dallas | mid-north-coast | new-zealand | quebec-city | rochester | sunshine-coast | vancouver | vaud
available_markets,monthly,all_listings,five_plus,coverage_screen,2026-05,2026-06,11,31398,942,0.03000191094974202,0.03869883909949566,13,33,0.03475097662452588,0.02413099174652707,0,0,,,bozeman | brisbane | dallas | mid-north-coast | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud
available_markets,monthly,all_listings,five_plus,coverage_screen,2026-06,2026-07,16,63481,2117,0.03334856098675194,0.050139058998152145,8,29,0.03459020291966044,0.017339048528780522,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,five_plus,exclude_feb_may_negatives,2025-09,2025-10,16,61187,2743,0.044829784104466634,0.04429472101897299,20,40,0.052138661551074016,0.026535456433587182,10,39944,919,0.023007210094131786,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,five_plus,exclude_feb_may_negatives,2025-10,2025-11,16,61147,2225,0.03638772139270937,0.03326040542699478,24,49,0.03480998156236927,0.024658441747042112,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,five_plus,exclude_feb_may_negatives,2025-11,2025-12,16,62085,3840,0.06185068857211887,0.05755750187834927,17,42,0.06144616478933202,0.05280575701138473,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,five_plus,exclude_feb_may_negatives,2025-12,2026-01,16,59841,5058,0.08452398856970973,0.09086728582575426,15,36,0.10123392891413728,0.055028730931426316,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,five_plus,exclude_feb_may_negatives,2026-06,2026-07,16,63481,2117,0.03334856098675194,0.050139058998152145,8,29,0.03459020291966044,0.017339048528780522,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,one,coverage_screen,2025-09,2025-10,16,83813,3614,0.0431198024172861,0.04313347156885997,20,40,0.05240857963762838,0.027170785319729097,16,83813,2211,0.026380155823082337,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,one,coverage_screen,2025-10,2025-11,16,83197,2783,0.033450725386732695,0.03000585150050043,24,49,0.03683552859410023,0.021401146166767672,16,83197,2183,0.02623892688438285,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,one,coverage_screen,2025-11,2025-12,16,84382,4047,0.047960465502121304,0.047476469310981796,17,42,0.06271006045380421,0.038808791438855295,16,84382,3052,0.03616885117679126,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,one,coverage_screen,2025-12,2026-01,16,85389,11416,0.13369403553150874,0.13456741880745132,15,36,0.15184991123575695,0.06334896741203085,15,73738,4114,0.05579212888876834,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,one,coverage_screen,2026-01,2026-02,16,79522,3611,0.04540881768567189,0.04534378429296092,23,36,0.07661292868197454,0.030295823839043175,16,79522,2188,0.027514398531224064,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,one,coverage_screen,2026-02,2026-03,16,81364,5205,0.06397178113170444,0.05938381572822939,30,37,0.13609967953961183,0.04014686290430656,16,81364,2602,0.03197974534192026,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,one,coverage_screen,2026-03,2026-04,15,70613,5877,0.08322830073782447,0.09113347560376683,24,30,0.11489269995572622,0.05304147031624646,6,22429,417,0.01859200142672433,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | vancouver | vaud | victoria
available_markets,monthly,all_listings,one,coverage_screen,2026-04,2026-05,10,36415,1571,0.04314156254290814,0.029719571387382564,37,52,0.06636928744741839,0.02423687822733512,0,0,,,bozeman | brisbane | dallas | mid-north-coast | new-zealand | quebec-city | rochester | sunshine-coast | vancouver | vaud
available_markets,monthly,all_listings,one,coverage_screen,2026-05,2026-06,11,47245,1294,0.02738914170811726,0.03803823049488668,13,33,0.030663023916476337,0.018474760410870903,0,0,,,bozeman | brisbane | dallas | mid-north-coast | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud
available_markets,monthly,all_listings,one,coverage_screen,2026-06,2026-07,16,82442,2368,0.028723223599621553,0.04447898856090256,8,29,0.031893897144761464,0.020979089887861888,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,one,exclude_feb_may_negatives,2025-09,2025-10,16,83813,3614,0.0431198024172861,0.04313347156885997,20,40,0.05240857963762838,0.027170785319729097,10,63076,1347,0.021355190563764347,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,one,exclude_feb_may_negatives,2025-10,2025-11,16,83197,2783,0.033450725386732695,0.03000585150050043,24,49,0.03683552859410023,0.021401146166767672,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,one,exclude_feb_may_negatives,2025-11,2025-12,16,84382,4047,0.047960465502121304,0.047476469310981796,17,42,0.06271006045380421,0.038808791438855295,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,one,exclude_feb_may_negatives,2025-12,2026-01,16,85389,11416,0.13369403553150874,0.13456741880745132,15,36,0.15184991123575695,0.06334896741203085,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,one,exclude_feb_may_negatives,2026-06,2026-07,16,82442,2368,0.028723223599621553,0.04447898856090256,8,29,0.031893897144761464,0.020979089887861888,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,two_to_four,coverage_screen,2025-09,2025-10,16,42141,1948,0.046225765881208324,0.04662245770259557,20,40,0.055196831185894586,0.025164315325905514,16,42141,1275,0.030255570584466433,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,two_to_four,coverage_screen,2025-10,2025-11,16,41827,1584,0.037870275181103114,0.03350021944139849,24,49,0.0331157971089206,0.020097874831617776,16,41827,1187,0.028378798383819064,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,two_to_four,coverage_screen,2025-11,2025-12,16,42527,2183,0.051332094904413664,0.0497891019461259,17,42,0.05962239414682102,0.04021512896704809,16,42527,1553,0.036517976814729465,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,two_to_four,coverage_screen,2025-12,2026-01,16,43029,4928,0.11452741174556694,0.11937740515603171,15,36,0.11987076813922931,0.05949267904104465,15,37334,1998,0.05351690148390207,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,two_to_four,coverage_screen,2026-01,2026-02,16,40008,1938,0.04844031193761248,0.04743838851004315,23,36,0.07168603488221688,0.02998918064486426,16,40008,1168,0.029194161167766446,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,two_to_four,coverage_screen,2026-02,2026-03,16,41080,3036,0.073904576436222,0.06888409060666925,30,37,0.14155791397033984,0.03939131108478221,16,41080,1536,0.0373904576436222,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,two_to_four,coverage_screen,2026-03,2026-04,15,35658,3297,0.09246171967020024,0.10192071232772258,24,30,0.11701083458462881,0.05185633288741015,6,9103,179,0.019663847083379107,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | vancouver | vaud | victoria
available_markets,monthly,all_listings,two_to_four,coverage_screen,2026-04,2026-05,10,17975,674,0.03749652294853964,0.026128623540689715,37,52,0.04831693870077385,0.023912832190164116,0,0,,,bozeman | brisbane | dallas | mid-north-coast | new-zealand | quebec-city | rochester | sunshine-coast | vancouver | vaud
available_markets,monthly,all_listings,two_to_four,coverage_screen,2026-05,2026-06,11,23629,746,0.031571374158872574,0.04183930706308625,13,33,0.03116251938607317,0.021079025598923523,0,0,,,bozeman | brisbane | dallas | mid-north-coast | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud
available_markets,monthly,all_listings,two_to_four,coverage_screen,2026-06,2026-07,16,43814,1341,0.030606655406947552,0.048969159139747455,8,29,0.03165974430182734,0.01703825645063164,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,two_to_four,exclude_feb_may_negatives,2025-09,2025-10,16,42141,1948,0.046225765881208324,0.04662245770259557,20,40,0.055196831185894586,0.025164315325905514,10,28936,772,0.026679568703345313,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,two_to_four,exclude_feb_may_negatives,2025-10,2025-11,16,41827,1584,0.037870275181103114,0.03350021944139849,24,49,0.0331157971089206,0.020097874831617776,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,two_to_four,exclude_feb_may_negatives,2025-11,2025-12,16,42527,2183,0.051332094904413664,0.0497891019461259,17,42,0.05962239414682102,0.04021512896704809,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,two_to_four,exclude_feb_may_negatives,2025-12,2026-01,16,43029,4928,0.11452741174556694,0.11937740515603171,15,36,0.11987076813922931,0.05949267904104465,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,all_listings,two_to_four,exclude_feb_may_negatives,2026-06,2026-07,16,43814,1341,0.030606655406947552,0.048969159139747455,8,29,0.03165974430182734,0.01703825645063164,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,all,coverage_screen,2025-09,2025-10,16,93797,3366,0.0358860091474141,0.03606586957481163,20,40,0.04009989013765232,0.025525359699329276,16,93797,2198,0.023433585295904988,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,all,coverage_screen,2025-10,2025-11,16,93906,2857,0.030424041062338935,0.02821338086072163,24,49,0.028090641984965792,0.02148766598689934,16,93906,1980,0.021084914701935978,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,all,coverage_screen,2025-11,2025-12,16,95129,4728,0.04970093241808492,0.0462075842864501,17,42,0.04933853285134269,0.04295305765349761,16,95129,3211,0.033754165396461644,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,all,coverage_screen,2025-12,2026-01,16,94311,7646,0.08107219730466224,0.09197310472983909,15,36,0.08350994792850457,0.05653513693611162,15,87363,3913,0.04479012854412051,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,all,coverage_screen,2026-01,2026-02,16,92670,3545,0.03825401963958131,0.03784133664373774,23,36,0.050404125811065334,0.029429234995144004,16,92670,2287,0.024678968382432286,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,all,coverage_screen,2026-02,2026-03,16,94343,4745,0.05029519943186034,0.04578586496499766,30,37,0.06721651465992355,0.036656251566823006,16,94343,2747,0.029117157605757713,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,all,coverage_screen,2026-03,2026-04,15,87948,6066,0.06897257470323373,0.07733612341734815,24,30,0.06583646800246937,0.04986183947510759,6,11025,190,0.017233560090702947,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,all,coverage_screen,2026-04,2026-05,10,55940,1783,0.03187343582409725,0.022464430738867263,37,52,0.04151652099019561,0.022855346421051543,0,0,,,bozeman | brisbane | dallas | mid-north-coast | new-zealand | quebec-city | rochester | sunshine-coast | vancouver | vaud
available_markets,monthly,reviewed_str_homes,all,coverage_screen,2026-05,2026-06,11,64433,1516,0.0235283162354694,0.03232125337599408,13,33,0.026052765458065234,0.019535805531774333,0,0,,,bozeman | brisbane | dallas | mid-north-coast | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud
available_markets,monthly,reviewed_str_homes,all,coverage_screen,2026-06,2026-07,16,100208,2338,0.02333147054127415,0.03586638613643785,8,29,0.026269430700462,0.01807670475775562,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,all,exclude_feb_may_negatives,2025-09,2025-10,16,93797,3366,0.0358860091474141,0.03606586957481163,20,40,0.04009989013765232,0.025525359699329276,10,56897,1080,0.018981668629277467,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,all,exclude_feb_may_negatives,2025-10,2025-11,16,93906,2857,0.030424041062338935,0.02821338086072163,24,49,0.028090641984965792,0.02148766598689934,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,all,exclude_feb_may_negatives,2025-11,2025-12,16,95129,4728,0.04970093241808492,0.0462075842864501,17,42,0.04933853285134269,0.04295305765349761,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,all,exclude_feb_may_negatives,2025-12,2026-01,16,94311,7646,0.08107219730466224,0.09197310472983909,15,36,0.08350994792850457,0.05653513693611162,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,all,exclude_feb_may_negatives,2026-06,2026-07,16,100208,2338,0.02333147054127415,0.03586638613643785,8,29,0.026269430700462,0.01807670475775562,0,0,,,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,five_plus,coverage_screen,2025-09,2025-10,16,32063,1128,0.03518073792221564,0.03478178395156555,20,40,0.04049898945703044,0.025054240946368208,16,32063,758,0.023640956866169727,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,five_plus,coverage_screen,2025-10,2025-11,16,32226,938,0.02910693229069695,0.027532979898115664,24,49,0.03007568716972815,0.02231581453839228,16,32226,633,0.019642524669521506,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,five_plus,coverage_screen,2025-11,2025-12,16,32780,1745,0.05323367907260525,0.04671374563227798,17,42,0.04761953623680409,0.05006636512887267,16,32780,1177,0.035906040268456375,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,five_plus,coverage_screen,2025-12,2026-01,16,30767,1992,0.0647446939903143,0.07736199895684821,15,36,0.06896659526827179,0.04911033858152494,15,29981,1066,0.035555852039625094,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,five_plus,coverage_screen,2026-01,2026-02,16,29659,1190,0.0401227283455275,0.03960485422241838,23,36,0.0493474634805507,0.029792783416091064,16,29659,812,0.027377861694595232,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
available_markets,monthly,reviewed_str_homes,five_plus,coverage_screen,2026-02,2026-03,16,30154,1548,0.051336472773098094,0.046418163059843615,30,37,0.0663382278895519,0.037856606225507114,16,30154,963,0.03193606155070637,albany | bozeman | brisbane | budapest | buenos-aires | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | rochester | sunshine-coast | toronto | vancouver | vaud | victoria
