feature,n,r,perm_p,knowable_before_print,wf_start,wf_n,wf_rmse,wf_rmse_naive,wf_rmse_prior,wf_rmse_ar1,wf_ratio_vs_naive,wf_ratio_vs_prior,wf_ratio_vs_ar1,sign_acc,wf_first_t,wf_last_t,target,window,source,region,asset,vintage,last_period,jk_ratio_min,jk_ratio_max,jk_n_below_1
eurostat_el_i551_i553_full,14,0.8421206256678581,0.006993006993006993,partial (Jul and Aug by late Oct; Sep after the print),1Q24,10.0,1.7549954663004579,2.1591433023308118,3.668825534145771,2.1062914888331665,0.8128202812689305,0.47835348123444665,0.8332158562121342,0.7,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,full,2026-06,0.7387730438510427,0.9604351120918139,10.0
eurostat_el_i551_i553_full,16,0.8462371620223876,0.002997002997002997,partial (Jul and Aug by late Oct; Sep after the print),1Q23,12.0,3.2394802018264803,3.0475810079471226,6.282567150456889,3.137906604783577,1.0629677089399578,0.5156300162411944,1.032369859857543,0.5833333333333334,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,full,2026-06,0.958081176190675,1.1739940197094911,1.0
eurostat_el_i551_i553_full,14,0.8772734360257187,0.000999000999000999,partial (Jul and Aug by late Oct; Sep after the print),1Q24,10.0,2.598614261907449,3.262368771307131,4.718178674022424,3.068738699827573,0.7965421581896347,0.550766395561708,0.846802063027869,0.7,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,full,2026-06,0.7375903770399096,0.8546972493869565,10.0
eurostat_el_i551_i553_lag1,17,0.8369041707777265,0.000999000999000999,yes (prior quarter already published),1Q23,13.0,3.891452935760932,2.9539320209875153,6.3533471372304104,3.991395294312871,1.3173806668915822,0.612504377882509,0.9749605460791263,0.46153846153846156,5.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,lag1,2026-06,1.2515210989209522,1.4237185295560377,0.0
eurostat_el_i551_i553_lag1,14,0.43494540377550106,0.0959040959040959,yes (prior quarter already published),1Q24,10.0,2.744930691070661,2.1591433023308118,3.668825534145771,2.1062914888331665,1.2713054701406281,0.7481769480515172,1.3032055181456792,0.5,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,lag1,2026-06,1.128980006446626,1.5496494025691192,0.0
eurostat_el_i551_i553_lag1,16,0.5517234779381683,0.060939060939060936,yes (prior quarter already published),1Q23,12.0,5.671069373972138,3.0475810079471226,6.282567150456889,3.137906604783577,1.8608428649423236,0.9026675303517797,1.8072779366112697,0.4166666666666667,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,lag1,2026-06,1.6744751313344857,2.117893500443405,0.0
eurostat_el_i551_i553_lag1,14,0.5555158270446782,0.06593406593406594,yes (prior quarter already published),1Q24,10.0,3.6904908670748218,3.262368771307131,4.718178674022424,3.068738699827573,1.1312304419822397,0.7821854834353995,1.2026083769472402,0.6,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,lag1,2026-06,1.0199307230968628,1.2618936774478473,0.0
eurostat_el_i551_i553_m1,18,0.37550198078208624,0.055944055944055944,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,14.0,10.279586984052258,2.8766200777003164,12.303396798677765,3.991395294312871,3.5734948329604115,0.8355080432061653,2.5754369652885796,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,m1,2026-06,3.3339230176488845,4.405994750102112,0.0
eurostat_el_i551_i553_m1,14,0.8147883167941455,0.012987012987012988,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,1.7820388235998408,2.1591433023308118,3.668825534145771,2.1062914888331665,0.825345321765404,0.4857246023323812,0.8460551794695075,0.7,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,m1,2026-06,0.7284279360119215,0.9722611972892856,10.0
eurostat_el_i551_i553_m1,16,0.7530139012360605,0.003996003996003996,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,12.0,4.334270077888989,3.0475810079471226,6.282567150456889,3.137906604783577,1.422200120878359,0.6898883806715518,1.3812616574634877,0.5,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,m1,2026-06,1.2048152768146576,1.611854802214165,0.0
eurostat_el_i551_i553_m1,14,0.8496381824469634,0.001998001998001998,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,2.7569155548719273,3.262368771307131,4.718178674022424,3.068738699827573,0.8450655790722629,0.5843177516890333,0.8983871956992733,0.7,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,m1,2026-06,0.770301847496973,0.9170709874170384,10.0
eurostat_hr_i552_full,18,0.7182651746967197,0.015984015984015984,partial (Jul and Aug by late Oct; Sep after the print),1Q23,14.0,5.957368655066514,2.8766200777003164,12.303396798677765,3.991395294312871,2.0709612302466684,0.4842051957315354,1.4925529083914224,0.42857142857142855,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),full,2026-06,1.9689503321695911,2.4717637810336672,0.0
eurostat_hr_i552_full,14,0.4366231385314689,0.10589410589410589,partial (Jul and Aug by late Oct; Sep after the print),1Q24,10.0,2.884292014176316,2.1591433023308118,3.668825534145771,2.1062914888331665,1.3358502008934288,0.7861622165819009,1.3693698281875233,0.5,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),full,2026-06,1.1477281449371723,1.738004419862408,0.0
eurostat_hr_i552_full,16,0.7572243858795229,0.001998001998001998,partial (Jul and Aug by late Oct; Sep after the print),1Q23,12.0,4.686524578951209,3.0475810079471226,6.282567150456889,3.137906604783577,1.537785071743866,0.7459569419183032,1.493519460332836,0.5833333333333334,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),full,2026-06,1.3734690172518764,1.86188534987448,0.0
eurostat_hr_i552_full,14,0.5458285929726046,0.03196803196803197,partial (Jul and Aug by late Oct; Sep after the print),1Q24,10.0,4.5445345647855495,3.262368771307131,4.718178674022424,3.068738699827573,1.3930168179499505,0.9631967923993782,1.4809128470406747,0.5,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),full,2026-06,1.2537292378765799,1.7087284212749023,0.0
eurostat_hr_i552_lag1,18,0.8363451800624536,0.000999000999000999,yes (prior quarter already published),1Q23,14.0,3.1901312572990452,2.8766200777003164,12.303396798677765,3.991395294312871,1.1089859526564112,0.2592886590182872,0.7992521466977964,0.5714285714285714,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),lag1,2026-06,1.0040671822552043,1.3412563785331215,0.0
eurostat_hr_i552_lag1,14,0.5167161655889524,0.07192807192807193,yes (prior quarter already published),1Q24,10.0,2.912528648509116,2.1591433023308118,3.668825534145771,2.1062914888331665,1.3489279036574455,0.7938585853707686,1.3827756813101804,0.4,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),lag1,2026-06,1.1843547991471863,1.5321206559831866,0.0
eurostat_hr_i552_lag1,16,0.4886634586202207,0.059940059940059943,yes (prior quarter already published),1Q23,12.0,5.936071797265081,3.0475810079471226,6.282567150456889,3.137906604783577,1.947797870437469,0.9448481257909659,1.8917299158030532,0.4166666666666667,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),lag1,2026-06,1.7824244229395856,2.178633663605302,0.0
eurostat_hr_i552_lag1,14,0.48771906218051503,0.08091908091908091,yes (prior quarter already published),1Q24,10.0,4.52884817812851,3.262368771307131,4.718178674022424,3.068738699827573,1.3882085366805237,0.9598721224916007,1.4758011747246444,0.5,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),lag1,2026-06,1.2804803971358276,1.4951314322933382,0.0
eurostat_hr_i552_m1,18,0.47810803939744745,0.053946053946053944,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,14.0,9.292577174543535,2.8766200777003164,12.303396798677765,3.991395294312871,3.230380419917109,0.7552854977043575,2.3281525605304085,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),m1,2026-06,2.9989970255442264,3.968993129567965,0.0
eurostat_hr_i552_m1,14,0.11591924139417635,0.7262737262737263,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,3.3589542976944124,2.1591433023308118,3.668825534145771,2.1062914888331665,1.5556884501683588,0.9155393916752416,1.5947243368272785,0.4,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),m1,2026-06,1.3490587566293328,1.862090455108959,0.0
eurostat_hr_i552_m1,16,0.4835259819926456,0.055944055944055944,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,12.0,6.159140209559606,3.0475810079471226,6.282567150456889,3.137906604783577,2.0209931068275218,0.9803540594248472,1.962818205032079,0.5,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),m1,2026-06,1.6495583776859999,2.1578551749988035,0.0
eurostat_hr_i552_m1,14,0.18782065893760297,0.5384615384615384,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,5.015129803194197,3.262368771307131,4.718178674022424,3.068738699827573,1.5372663713871895,1.0629376608407692,1.6342642022522116,0.5,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),m1,2026-06,1.346015787677157,1.640570331901575,0.0
eurostat_hr_i551_full,18,0.7784311201234807,0.014985014985014986,partial (Jul and Aug by late Oct; Sep after the print),1Q23,14.0,4.837254716542197,2.8766200777003164,12.303396798677765,3.991395294312871,1.6815758028113637,0.39316416398616455,1.2119207344445553,0.42857142857142855,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),full,2026-06,1.5698666266628314,1.9730604234171416,0.0
eurostat_hr_i551_full,14,0.6465548515721964,0.015984015984015984,partial (Jul and Aug by late Oct; Sep after the print),1Q24,10.0,2.3043666181708775,2.1591433023308118,3.668825534145771,2.1062914888331665,1.0672596930844267,0.6280938127812647,1.094039752041841,0.4,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),full,2026-06,0.8414683967019829,1.399503360400835,2.0
eurostat_hr_i551_full,16,0.8625278514292591,0.000999000999000999,partial (Jul and Aug by late Oct; Sep after the print),1Q23,12.0,3.4416183715213537,3.0475810079471226,6.282567150456889,3.137906604783577,1.1292951237544488,0.5478044705453038,1.0967880198457098,0.6666666666666666,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),full,2026-06,0.9873376113129643,1.3558310636587654,1.0
eurostat_hr_i551_full,14,0.7770408511199912,0.002997002997002997,partial (Jul and Aug by late Oct; Sep after the print),1Q24,10.0,3.234622333707734,3.262368771307131,4.718178674022424,3.068738699827573,0.9914950026976014,0.6855658840384902,1.054055965693489,0.6,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),full,2026-06,0.8680591206560089,1.1913558902666426,5.0
eurostat_hr_i551_lag1,18,0.9430361608931489,0.000999000999000999,yes (prior quarter already published),1Q23,14.0,2.359202170885407,2.8766200777003164,12.303396798677765,3.991395294312871,0.820129911896967,0.19175209980539262,0.59107204296375,0.7142857142857143,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),lag1,2026-06,0.7287843116475542,1.0077563134028575,13.0
eurostat_hr_i551_lag1,14,0.6859315042811726,0.015984015984015984,yes (prior quarter already published),1Q24,10.0,2.25289843382012,2.1591433023308118,3.668825534145771,2.1062914888331665,1.0434223756191165,0.6140652949703895,1.0696043001475404,0.7,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),lag1,2026-06,0.8774276950332023,1.2552923246175764,2.0
eurostat_hr_i551_lag1,16,0.5359224863845805,0.052947052947052944,yes (prior quarter already published),1Q23,12.0,5.736355109669166,3.0475810079471226,6.282567150456889,3.137906604783577,1.882265014354196,0.9130591002520362,1.8280834429311528,0.4166666666666667,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),lag1,2026-06,1.701554005205962,2.1358561241797624,0.0
eurostat_hr_i551_lag1,14,0.7246820455940653,0.01098901098901099,yes (prior quarter already published),1Q24,10.0,3.3440955465452094,3.262368771307131,4.718178674022424,3.068738699827573,1.025051360213129,0.7087683145526668,1.0897296491008206,0.6,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),lag1,2026-06,0.8505089246150535,1.1345631003867438,2.0
eurostat_hr_i551_m1,18,0.5319192800006953,0.06493506493506493,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,14.0,8.681508582376493,2.8766200777003164,12.303396798677765,3.991395294312871,3.017954525756086,0.7056188404253927,2.175056074938585,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),m1,2026-06,2.7908472068715784,3.6605157267548685,0.0
eurostat_hr_i551_m1,14,0.5480762588466995,0.053946053946053944,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,2.374147918567614,2.1591433023308118,3.668825534145771,2.1062914888331665,1.0995786690048333,0.64711387785312,1.1271696871750803,0.5,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),m1,2026-06,0.864935928423562,1.322190705083702,1.0
eurostat_hr_i551_m1,16,0.8567920026560095,0.001998001998001998,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,12.0,3.543663244282707,3.0475810079471226,6.282567150456889,3.137906604783577,1.1627790155674154,0.5640470144477485,1.1293080676399274,0.8333333333333334,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),m1,2026-06,0.918880047676674,1.2898115503302838,1.0
eurostat_hr_i551_m1,14,0.7008070083814906,0.008991008991008992,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,3.2167009219087612,3.262368771307131,4.718178674022424,3.068738699827573,0.9860016286938426,0.6817675090643406,1.0482159729303449,0.8,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),m1,2026-06,0.7324173930777453,1.0900564371322274,4.0
eurostat_hr_i551_i553_full,18,0.806087319559639,0.002997002997002997,partial (Jul and Aug by late Oct; Sep after the print),1Q23,14.0,4.479322185815414,2.8766200777003164,12.303396798677765,3.991395294312871,1.5571476471777814,0.36407199240268373,1.1222446927764245,0.42857142857142855,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,full,2026-06,1.3961312065706664,1.8554031891707168,0.0
eurostat_hr_i551_i553_full,14,0.5378165845707783,0.04995004995004995,partial (Jul and Aug by late Oct; Sep after the print),1Q24,10.0,2.759948273885376,2.1591433023308118,3.668825534145771,2.1062914888331665,1.2782608134003846,0.7522702423973362,1.3103353873467527,0.5,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,full,2026-06,0.9856531452143182,1.6795508597016573,1.0
eurostat_hr_i551_i553_full,16,0.7989129105521461,0.000999000999000999,partial (Jul and Aug by late Oct; Sep after the print),1Q23,12.0,4.239871392993521,3.0475810079471226,6.282567150456889,3.137906604783577,1.3912251657748504,0.6748628851002705,1.3511783258717949,0.5833333333333334,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,full,2026-06,1.1586042500349103,1.6609462022503434,0.0
eurostat_hr_i551_i553_full,14,0.6734601662966938,0.004995004995004995,partial (Jul and Aug by late Oct; Sep after the print),1Q24,10.0,3.9951112448092374,3.262368771307131,4.718178674022424,3.068738699827573,1.2246044285203597,0.8467486122994269,1.301874038683618,0.5,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,full,2026-06,0.979155468194861,1.4852017842792342,1.0
eurostat_hr_i551_i553_lag1,18,0.9241877162283054,0.000999000999000999,yes (prior quarter already published),1Q23,14.0,2.5301602395154568,2.8766200777003164,12.303396798677765,3.991395294312871,0.8795600987177169,0.20564729244425986,0.6339036985689062,0.7857142857142857,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,lag1,2026-06,0.7542248578579056,1.126446472772697,13.0
eurostat_hr_i551_i553_lag1,14,0.6043198000765397,0.028971028971028972,yes (prior quarter already published),1Q24,10.0,2.5703807439284327,2.1591433023308118,3.668825534145771,2.1062914888331665,1.1904632458409254,0.7006004292125343,1.2203347720653612,0.6,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,lag1,2026-06,0.9589494261829413,1.3919680072377243,1.0
eurostat_hr_i551_i553_lag1,16,0.5228380035274758,0.058941058941058944,yes (prior quarter already published),1Q23,12.0,5.795807467023574,3.0475810079471226,6.282567150456889,3.137906604783577,1.901773062606031,0.9225221678055736,1.8470299460755666,0.4166666666666667,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,lag1,2026-06,1.7253841202455082,2.1455480071262056,0.0
eurostat_hr_i551_i553_lag1,14,0.6192881548928425,0.025974025974025976,yes (prior quarter already published),1Q24,10.0,3.946281263159789,3.262368771307131,4.718178674022424,3.068738699827573,1.209636782287686,0.8363992836658382,1.285961969776548,0.6,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,lag1,2026-06,0.9884253996774659,1.3091441728941784,1.0
eurostat_hr_i551_i553_m1,18,0.5175855825508114,0.05194805194805195,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,14.0,8.847137368631325,2.8766200777003164,12.303396798677765,3.991395294312871,3.075532093102846,0.7190808776956716,2.2165525377146045,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,m1,2026-06,2.851069635668841,3.7470217612226935,0.0
eurostat_hr_i551_i553_m1,14,0.3625574176313333,0.1888111888111888,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,2.869277920023053,2.1591433023308118,3.668825534145771,2.1062914888331665,1.3288964733955573,0.7820698731293364,1.3622416152916055,0.4,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,m1,2026-06,0.9983110058357215,1.6124036595724363,1.0
eurostat_hr_i551_i553_m1,16,0.7231288930235542,0.001998001998001998,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,12.0,5.0446535567489805,3.0475810079471226,6.282567150456889,3.137906604783577,1.6552976093479148,0.8029605471677476,1.6076493637696756,0.6666666666666666,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,m1,2026-06,1.2423180525903277,1.8085324917854848,0.0
eurostat_hr_i551_i553_m1,14,0.4935271317309163,0.06693306693306693,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,4.207065191290909,3.262368771307131,4.718178674022424,3.068738699827573,1.2895737686960715,0.8916714439947712,1.3709427888165575,0.6,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,all collective accommodation nights,m1,2026-06,0.9320812139939788,1.4209188241357928,1.0
eurostat_de_i552_full,18,0.9254169810829127,0.001998001998001998,partial (Jul and Aug by late Oct; Sep after the print),1Q23,14.0,4.548431571853729,2.8766200777003164,12.303396798677765,3.991395294312871,1.5811721565574013,0.369689090442287,1.1395592860307646,0.42857142857142855,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),full,2026-06,1.4721759869238487,1.991621816168879,0.0
eurostat_de_i552_full,14,0.6653049791919241,0.028971028971028972,partial (Jul and Aug by late Oct; Sep after the print),1Q24,10.0,2.6260412171075487,2.1591433023308118,3.668825534145771,2.1062914888331665,1.2162422078574946,0.7157716257333511,1.2467605889450328,0.5,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),full,2026-06,0.9709449826302584,1.5975940604479744,1.0
eurostat_de_i552_full,16,0.5090204660427886,0.04495504495504495,partial (Jul and Aug by late Oct; Sep after the print),1Q23,12.0,5.971194407079957,3.0475810079471226,6.282567150456889,3.137906604783577,1.959322620632226,0.950438612764483,1.902922922555177,0.5,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),full,2026-06,1.807546794327204,2.3662901459902423,0.0
eurostat_de_i552_full,14,0.7197931821645662,0.015984015984015984,partial (Jul and Aug by late Oct; Sep after the print),1Q24,10.0,3.7966100279496877,3.262368771307131,4.718178674022424,3.068738699827573,1.163758696239758,0.8046770354105593,1.237189086240224,0.6,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),full,2026-06,1.0181932520801176,1.42906297896312,0.0
eurostat_de_i552_lag1,18,0.4160395453136727,0.06293706293706294,yes (prior quarter already published),1Q23,14.0,10.23218132532227,2.8766200777003164,12.303396798677765,3.991395294312871,3.5570151945481374,0.8316549886793794,2.5635600011608886,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),lag1,2026-06,3.2209359987561976,4.386441524427706,0.0
eurostat_de_i552_lag1,14,0.17711001145438587,0.4985014985014985,yes (prior quarter already published),1Q24,10.0,3.182962987595592,2.1591433023308118,3.668825534145771,2.1062914888331665,1.4741786634354277,0.8675700051615278,1.5111692776002597,0.5,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),lag1,2026-06,1.305240971360731,1.7859709456780388,0.0
eurostat_de_i552_lag1,16,0.41884720452928415,0.11788211788211789,yes (prior quarter already published),1Q23,12.0,6.240549406479031,3.0475810079471226,6.282567150456889,3.137906604783577,2.047705832988741,0.9933120103658896,1.988761997239062,0.4166666666666667,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),lag1,2026-06,1.8673561421639049,2.329240488964652,0.0
eurostat_de_i552_lag1,14,0.2450709505159493,0.3546453546453546,yes (prior quarter already published),1Q24,10.0,4.610086182600375,3.262368771307131,4.718178674022424,3.068738699827573,1.413110076073115,0.9770902081311186,1.502273941687967,0.4,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),lag1,2026-06,1.2904076669640105,1.579354580952451,0.0
eurostat_de_i552_m1,18,0.5421173088632896,0.06393606393606394,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,14.0,8.558743110489756,2.8766200777003164,12.303396798677765,3.991395294312871,2.975277540763031,0.6956406633499422,2.1442985420874394,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),m1,2026-06,2.799391668042513,3.6757014293522614,0.0
eurostat_de_i552_m1,14,0.5345491562125929,0.07892107892107893,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,3.0677315912503724,2.1591433023308118,3.668825534145771,2.1062914888331665,1.4208096275679027,0.8361617533183261,1.4564610869456724,0.5,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),m1,2026-06,0.8715258430922427,1.7707286531159485,1.0
eurostat_de_i552_m1,16,0.3030075777563736,0.22277722277722278,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,12.0,6.78937677210045,3.0475810079471226,6.282567150456889,3.137906604783577,2.2277920601276597,1.0806691929439551,2.1636643875093013,0.4166666666666667,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),m1,2026-06,1.9001020279652916,2.563444143825963,0.0
eurostat_de_i552_m1,14,0.5821562648789541,0.04195804195804196,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,4.558609528317797,3.262368771307131,4.718178674022424,3.068738699827573,1.3973311565544757,0.9661799273132258,1.4854994100911678,0.7,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,short-stay accommodation nights (NACE I552),m1,2026-06,0.873055860795779,1.6137493760461585,1.0
eurostat_de_i551_full,18,0.8527161699385644,0.000999000999000999,partial (Jul and Aug by late Oct; Sep after the print),1Q23,14.0,3.938401274298698,2.8766200777003164,12.303396798677765,3.991395294312871,1.3691072049553417,0.3201068240538218,0.9867229336844482,0.5,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),full,2026-06,1.2705087817976508,1.675582346266747,0.0
eurostat_de_i551_full,14,0.83411021547789,0.007992007992007992,partial (Jul and Aug by late Oct; Sep after the print),1Q24,10.0,1.8243524216308458,2.1591433023308118,3.668825534145771,2.1062914888331665,0.8449427231909263,0.49725788393358905,0.8661443258461307,0.5,4.0,13.0,total_nights_yoy,2023Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),full,2026-06,0.7508392025400218,1.0572009549352832,9.0
eurostat_de_i551_full,16,0.8541693498017334,0.000999000999000999,partial (Jul and Aug by late Oct; Sep after the print),1Q23,12.0,3.3025600169227567,3.0475810079471226,6.282567150456889,3.137906604783577,1.0836660316200717,0.5256704684298653,1.0524723750184832,0.5,6.0,17.0,emea_nights_yoy_mid,2022Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),full,2026-06,1.0072801753388059,1.2603400292733682,0.0
eurostat_de_i551_full,14,0.8764857048400969,0.000999000999000999,partial (Jul and Aug by late Oct; Sep after the print),1Q24,10.0,2.639285550721972,3.262368771307131,4.718178674022424,3.068738699827573,0.8090089550680966,0.5593865203226571,0.8600554849685537,0.7,4.0,13.0,emea_nights_yoy_mid,2023Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),full,2026-06,0.7323362213373326,0.9312751940671078,10.0
eurostat_de_i551_lag1,18,0.5851409711126537,0.04595404595404595,yes (prior quarter already published),1Q23,14.0,8.275282974410997,2.8766200777003164,12.303396798677765,3.991395294312871,2.876738238240548,0.6726014863879164,2.07328073623828,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,eurostat_tour_occ_nim,EMEA,hotel nights (I551),lag1,2026-06,2.5124882192204745,3.3801152540813697,0.0
