feature,source,region,target,value_2q26,value_3q26,delta_pp,naive_3q26,insample_pred_3q26,wf_ratio_vs_naive_2023,wf_n,note
nz_dom_guest_nights_lag1,nz_mbie_adp,APAC,apac_nights_yoy_mid,2.414522162310928,-1.9628810671693198,-4.377403229480247,18.0,18.729965428776367,2.013060158551249,10.0,in-sample OLS on 1Q23 to 2Q26
nz_dom_guest_nights_m1,nz_mbie_adp,APAC,total_nights_yoy,-2.1218328360867456,12.689934879469899,14.811767715556645,10.342,10.670617149370678,1.539446721709269,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
nz_dom_guest_nights_m1,nz_mbie_adp,APAC,apac_nights_yoy_mid,-2.1218328360867456,12.689934879469899,14.811767715556645,18.0,22.27498023061814,3.6069215283406537,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
hi_vr_demand_lag1,hawaii_vacation_rental,NA,total_nights_yoy,1.8273969239402943,4.568318108966252,2.7409211850259574,10.342,,,,in-sample OLS on 1Q23 to 2Q26
hi_vr_demand_lag1,hawaii_vacation_rental,NA,na_nights_yoy_mid,1.8273969239402943,4.568318108966252,2.7409211850259574,8.0,,,,in-sample OLS on 1Q23 to 2Q26
hi_vr_demand_m1,hawaii_vacation_rental,NA,total_nights_yoy,-2.5024735663303543,2.314957819826624,4.817431386156978,10.342,8.807387604413071,,,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
hi_vr_demand_m1,hawaii_vacation_rental,NA,na_nights_yoy_mid,-2.5024735663303543,2.314957819826624,4.817431386156978,8.0,5.034505571246818,,,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
hi_vr_supply_lag1,hawaii_vacation_rental,NA,total_nights_yoy,5.510536100231778,-2.1418059113230137,-7.652342011554792,10.342,,,,in-sample OLS on 1Q23 to 2Q26
hi_vr_supply_lag1,hawaii_vacation_rental,NA,na_nights_yoy_mid,5.510536100231778,-2.1418059113230137,-7.652342011554792,8.0,,,,in-sample OLS on 1Q23 to 2Q26
hi_vr_supply_m1,hawaii_vacation_rental,NA,total_nights_yoy,-8.379719833878529,-6.776944572711452,1.6027752611670767,10.342,9.329042145639852,,,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
hi_vr_supply_m1,hawaii_vacation_rental,NA,na_nights_yoy_mid,-8.379719833878529,-6.776944572711452,1.6027752611670767,8.0,5.352050570932653,,,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
hi_vr_adr_lag1,hawaii_vacation_rental,NA,total_nights_yoy,-5.770786916788396,6.982491182982753,12.753278099771148,10.342,,,,in-sample OLS on 1Q23 to 2Q26
hi_vr_adr_lag1,hawaii_vacation_rental,NA,na_nights_yoy_mid,-5.770786916788396,6.982491182982753,12.753278099771148,8.0,,,,in-sample OLS on 1Q23 to 2Q26
hi_vr_adr_m1,hawaii_vacation_rental,NA,total_nights_yoy,-7.080508825389442,14.466639582045925,21.547148407435365,10.342,9.258544537755876,,,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
hi_vr_adr_m1,hawaii_vacation_rental,NA,na_nights_yoy_mid,-7.080508825389442,14.466639582045925,21.547148407435365,8.0,5.814383014769821,,,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
