target,window,horizon_q,prior_basis,spec_id,n,first_quarter,last_quarter,mae,rw_mae,rmse,bias,cov80,cov90,n_clipped,mae_ratio_seasonal_naive,rw_mae_ratio_seasonal_naive,n_match_seasonal_naive,d_mean_seasonal_naive,t_nw1_seasonal_naive,p_nw1_seasonal_naive,k_better_seasonal_naive,n_cmp_seasonal_naive,p_sign_seasonal_naive,mae_ratio_seasonal_naive_drift,rw_mae_ratio_seasonal_naive_drift,n_match_seasonal_naive_drift,d_mean_seasonal_naive_drift,t_nw1_seasonal_naive_drift,p_nw1_seasonal_naive_drift,k_better_seasonal_naive_drift,n_cmp_seasonal_naive_drift,p_sign_seasonal_naive_drift,mae_ratio_street,rw_mae_ratio_street,n_match_street,d_mean_street,t_nw1_street,p_nw1_street,k_better_street,n_cmp_street,p_sign_street,mae_ratio_q_guide_implied,rw_mae_ratio_q_guide_implied,n_match_q_guide_implied,d_mean_q_guide_implied,t_nw1_q_guide_implied,p_nw1_q_guide_implied,k_better_q_guide_implied,n_cmp_q_guide_implied,p_sign_q_guide_implied,mae_ratio_guide_implied,rw_mae_ratio_guide_implied,n_match_guide_implied,d_mean_guide_implied,t_nw1_guide_implied,p_nw1_guide_implied,k_better_guide_implied,n_cmp_guide_implied,p_sign_guide_implied,mae_ratio_trailing4,rw_mae_ratio_trailing4,n_match_trailing4,d_mean_trailing4,t_nw1_trailing4,p_nw1_trailing4,k_better_trailing4,n_cmp_trailing4,p_sign_trailing4
adj_ebitda_margin_pct,W2,0,full_sample,stack,10,2024Q1,2026Q2,0.8563184226781484,0.6878260475108986,1.239335844790286,-0.46024938674678173,1.0,1.0,0,0.4371521932638275,0.39192895666046496,10,-1.10253809428172,-3.657342272971953,0.00025484398023833954,8,10,0.0546875,0.423881225358531,0.372648442081308,10,-1.163866410829987,-2.789763711190449,0.005274652115684564,6,10,0.376953125,0.6530909377723908,0.6161444793049841,10.0,-0.45485950546604015,-3.0335251626494033,0.002417145524755915,8.0,10.0,0.0546875,0.4371521932638275,0.39192895666046496,10.0,-1.10253809428172,-3.657342272971953,0.00025484398023833954,8.0,10.0,0.0546875,0.35535479052025104,0.2746592892164574,10,-1.5534378139676845,-2.8355609504543335,0.004574528530810085,7,10,0.171875,0.0953761037759255,0.08270030261674238,10.0,-8.122014606001278,-9.973834588478622,0.0,9.0,10.0,0.0107421875
adj_ebitda_margin_pct,W2,0,full_sample,stack_clip,10,2024Q1,2026Q2,0.8337730495447684,0.6769327404808702,1.2292716436451465,-0.4827947598801618,1.0,1.0,1,0.42564273714073675,0.38572186044142637,10,-1.1250834674151,-3.762282570287795,0.00016836966488154026,8,9,0.01953125,0.4127211707143087,0.3667466971436984,10,-1.1864117839633672,-2.7590128201323356,0.00579762604878753,6,10,0.376953125,0.6358961904772694,0.6063864147300598,10.0,-0.47740487859942016,-3.173651208946142,0.001505344683565557,8.0,10.0,0.0546875,0.42564273714073675,0.38572186044142637,10.0,-1.1250834674151,-3.762282570287795,0.00016836966488154026,8.0,9.0,0.01953125,0.3459989175939665,0.2703094278279399,10,-1.5759831871010648,-2.9201444569326456,0.0034986916639858645,7,10,0.171875,0.09286501702280958,0.08139055316607743,10.0,-8.144559979134659,-10.011650917152007,0.0,9.0,10.0,0.0107421875
adj_ebitda_margin_pct,W2,0,full_sample,stack_ew_clip,10,2024Q1,2026Q2,0.8396656279577683,0.6857804351375026,1.2650308577379095,-0.5194243140798427,1.0,1.0,0,0.42865090969548064,0.39076334985313615,10,-1.1191908890021,-3.7372345504104367,0.00018605534835569593,9,10,0.0107421875,0.41563802184360227,0.37154017602071493,10,-1.180519205550367,-2.6999707446484034,0.006934557366387262,6,10,0.376953125,0.6403903009153091,0.6143120497608763,10.0,-0.47151230018642015,-3.248559934102005,0.0011599077053519036,8.0,10.0,0.0546875,0.42865090969548064,0.39076334985313615,10.0,-1.1191908890021,-3.7372345504104367,0.00018605534835569593,9.0,10.0,0.0107421875,0.34844421821126126,0.2738424454192175,10,-1.5700906086880646,-2.839330505478047,0.004520830521239416,7,10,0.171875,0.09352132798768216,0.08245434978763888,10.0,-8.138667400721658,-9.909588429733166,0.0,9.0,10.0,0.0107421875
adj_ebitda_margin_pct,W2,0,full_sample,stack_lam25_clip,10,2024Q1,2026Q2,0.8294013565197755,0.6718201770534775,1.2115885929626566,-0.46590538659881736,1.0,1.0,1,0.4234109794866449,0.38280867962018583,10,-1.1294551604400929,-3.7746935750934645,0.00016020446637177166,8,9,0.01953125,0.4105571642568395,0.36397682705350015,10,-1.19078347698836,-2.7851919471850457,0.005349604469208735,6,10,0.376953125,0.6325620182561275,0.6018066554402162,10.0,-0.481776571624413,-3.1266611313780213,0.0017680358833782606,8.0,10.0,0.0546875,0.4234109794866449,0.38280867962018583,10.0,-1.1294551604400929,-3.7746935750934645,0.00016020446637177166,8.0,9.0,0.01953125,0.34418475358911355,0.2682679043321036,10,-1.5803548801260576,-2.9666593510511046,0.003010543088145967,7,10,0.171875,0.0923781011319612,0.08077584753792812,10.0,-8.148931672159652,-10.063688989656095,0.0,9.0,10.0,0.0107421875
adj_ebitda_margin_pct,W2,1,PIT,stack,9,2024Q2,2026Q2,1.2754840152326687,1.291377370744437,1.4856694876369734,0.22227099562972677,1.0,1.0,0,0.8080968159910443,0.8064447148685795,9,-0.3028961862391364,-0.743725272750209,0.4570426966690255,6,9,0.25390625,0.36400202194004583,0.39523676579200673,9,-2.2285734854225105,-3.250766809056174,0.0011509421745006243,8,9,0.01953125,1.284528090858962,1.3330302872890927,9.0,0.2825247920678764,2.6267220418286454,0.00862117250083827,2.0,9.0,0.98046875,0.7895627327858113,0.7895627327858113,1.0,-0.5372542750978835,,,1.0,1.0,0.5,0.6284135711418966,0.6468714448833512,7,-0.7950370189029289,-1.9658430764656623,0.049316740167415496,5,7,0.2265625,0.14848497840586178,0.15421843645776,9.0,-7.31450285701727,-6.761967411642631,1.361311063874382e-11,7.0,9.0,0.08984375
adj_ebitda_margin_pct,W2,1,PIT,stack_clip,9,2024Q2,2026Q2,1.2754840152326687,1.291377370744437,1.4856694876369734,0.22227099562972677,1.0,1.0,0,0.8080968159910443,0.8064447148685795,9,-0.3028961862391364,-0.743725272750209,0.4570426966690255,6,9,0.25390625,0.36400202194004583,0.39523676579200673,9,-2.2285734854225105,-3.250766809056174,0.0011509421745006243,8,9,0.01953125,1.284528090858962,1.3330302872890927,9.0,0.2825247920678764,2.6267220418286454,0.00862117250083827,2.0,9.0,0.98046875,0.7895627327858113,0.7895627327858113,1.0,-0.5372542750978835,,,1.0,1.0,0.5,0.6284135711418966,0.6468714448833512,7,-0.7950370189029289,-1.9658430764656623,0.049316740167415496,5,7,0.2265625,0.14848497840586178,0.15421843645776,9.0,-7.31450285701727,-6.761967411642631,1.361311063874382e-11,7.0,9.0,0.08984375
adj_ebitda_margin_pct,W2,1,PIT,stack_ew_clip,9,2024Q2,2026Q2,1.2959680258478694,1.324187718000253,1.5097180990590024,0.2179667091216303,1.0,1.0,0,0.8210746844387731,0.8269342570712607,9,-0.2824121756239357,-0.6868023245643561,0.49220730474196017,6,9,0.25390625,0.3698478194508945,0.40527864497285826,9,-2.20808947480731,-3.213590524962037,0.001310864688746971,8,9,0.01953125,1.3051573474662106,1.3668989205943691,9.0,0.3030088026830771,2.5755659489161453,0.010007618664334528,2.0,9.0,0.98046875,0.8197289662547,0.8197289662547,1.0,-0.4602387440120066,,,1.0,1.0,0.5,0.6354879573694143,0.6587082214002367,7,-0.7799008392685499,-1.900404271845802,0.05738008675066619,5,7,0.2265625,0.1508696165804991,0.1581367027740663,9.0,-7.29401884640207,-6.731461577373492,1.6796786184158918e-11,7.0,9.0,0.08984375
adj_ebitda_margin_pct,W2,1,PIT,stack_lam25_clip,9,2024Q2,2026Q2,1.2652420099250656,1.274972197116526,1.4739471252140295,0.22442313888377383,1.0,1.0,0,0.8016078817671781,0.7961999437672369,9,-0.3131381915467395,-0.7722069888067478,0.43999184289132764,6,9,0.25390625,0.3610791231846207,0.39021582620158,9,-2.2388154907301137,-3.2688003923084716,0.0010800446474310554,8,9,0.01953125,1.274213462555335,1.3160959706364515,9.0,0.2722827867602733,2.643182881396879,0.008213066076854014,2.0,9.0,0.98046875,0.7744796160513684,0.7744796160513684,1.0,-0.5757620406408184,,,1.0,1.0,0.5,0.624876378028136,0.6409530566249066,7,-0.8026051087201219,-1.998383135994041,0.04567513851712124,5,7,0.2265625,0.1472926593185428,0.15225930329960652,9.0,-7.324744862324873,-6.776747625384772,1.2291057061020183e-11,7.0,9.0,0.08984375
adj_ebitda_margin_pct,W2,1,full_sample,stack,9,2024Q2,2026Q2,1.1582853662765429,1.2223210348399542,1.4097035807501312,0.07064134161374369,1.0,1.0,0,0.7338443330678293,0.7633201268279388,9,-0.4200948351952623,-1.0020734619658203,0.31630811396521663,6,9,0.25390625,0.3305554677855514,0.374101500858101,9,-2.3457721343786364,-3.263752125554731,0.001099473104695381,9,9,0.001953125,1.1664984213398186,1.2617465638978282,9.0,0.1653261431117505,1.223524894221113,0.22113150753655297,3.0,9.0,0.91015625,0.7467718739799606,0.7467718739799606,1.0,-0.6465009505223169,,,1.0,1.0,0.5,0.7785276358938692,0.7818280239110131,7,-0.3432622660032792,-0.6688884274907465,0.5035666528575247,4,7,0.5,0.134841343008148,0.14597161380780763,9.0,-7.431701505973397,-6.758197645116382,1.397193472030267e-11,7.0,9.0,0.08984375
adj_ebitda_margin_pct,W2,1,full_sample,stack_clip,9,2024Q2,2026Q2,1.1582853662765429,1.2223210348399542,1.4097035807501312,0.07064134161374369,1.0,1.0,0,0.7338443330678293,0.7633201268279388,9,-0.4200948351952623,-1.0020734619658203,0.31630811396521663,6,9,0.25390625,0.3305554677855514,0.374101500858101,9,-2.3457721343786364,-3.263752125554731,0.001099473104695381,9,9,0.001953125,1.1664984213398186,1.2617465638978282,9.0,0.1653261431117505,1.223524894221113,0.22113150753655297,3.0,9.0,0.91015625,0.7467718739799606,0.7467718739799606,1.0,-0.6465009505223169,,,1.0,1.0,0.5,0.7785276358938692,0.7818280239110131,7,-0.3432622660032792,-0.6688884274907465,0.5035666528575247,4,7,0.5,0.134841343008148,0.14597161380780763,9.0,-7.431701505973397,-6.758197645116382,1.397193472030267e-11,7.0,9.0,0.08984375
adj_ebitda_margin_pct,W2,1,full_sample,stack_ew_clip,9,2024Q2,2026Q2,1.1859899279458028,1.2521489717852632,1.4266733224696715,0.060590681687830994,1.0,1.0,0,0.7513968604268433,0.781947201027877,9,-0.3923902735260023,-0.9383386950969254,0.34807038004236324,6,9,0.25390625,0.3384618910289142,0.3832305886023874,9,-2.3180675727093765,-3.246045817663132,0.001170200044861236,9,9,0.001953125,1.1943994277688228,1.2925365903116603,9.0,0.1930307047810105,1.3856843376281365,0.16584331278255027,3.0,9.0,0.91015625,0.7430337642139591,0.7430337642139591,1.0,-0.6560444856535033,,,1.0,1.0,0.5,0.7902041008902828,0.7929242093957812,7,-0.32516479434015017,-0.65590167906599,0.511887387802944,4,7,0.5,0.13806655884156913,0.149533715717503,9.0,-7.4039969443041365,-6.760867203926815,1.3716805469243809e-11,7.0,9.0,0.08984375
adj_ebitda_margin_pct,W2,1,full_sample,stack_lam25_clip,9,2024Q2,2026Q2,1.1448049737558657,1.20769056021353,1.4020935943622455,0.07566667157670023,1.0,1.0,0,0.7253036832876895,0.7541836271448933,9,-0.4335752277159395,-1.0327022316668537,0.30174326885952674,6,9,0.25390625,0.3267083869319533,0.36962372263126364,9,-2.3592525268993136,-3.270784054871225,0.001072497725131294,9,9,0.001953125,1.1529224433880634,1.2466441885300492,9.0,0.15184575059107333,1.1377958570991842,0.2552057353127386,3.0,9.0,0.91015625,0.7486409288629655,0.7486409288629655,1.0,-0.6417291829567131,,,1.0,1.0,0.5,0.7726894033956613,0.7762799311686288,7,-0.3523110018348455,-0.6750277691516624,0.499658122412443,4,7,0.5,0.1332720283256977,0.14422441816024767,9.0,-7.445181898494074,-6.756436306422116,1.4142687021490019e-11,7.0,9.0,0.08984375
adj_ebitda_margin_pct,W2,2,PIT,stack,8,2024Q3,2026Q2,1.761819257437431,1.7108203915711864,1.9369104855068238,0.4262147177582265,0.875,1.0,0,1.0237809166932914,1.0287530958388937,8,0.04092445591297131,0.12699570912037317,0.8989437946784413,3,8,0.85546875,0.5726066151716199,0.6998908788010665,8,-1.315021300734227,-1.234341454123326,0.21707569500309742,4,8,0.63671875,,,,,,,,,,,,,,,,,,,0.8287110621726629,0.9267903172473563,4,-0.39169485040875784,-0.44256635467743305,0.6580794253032458,1,4,0.9375,0.18085730741526035,0.19372231335600623,8.0,-7.979668563080527,-6.514341503370952,7.300915427777e-11,6.0,8.0,0.14453125
adj_ebitda_margin_pct,W2,2,PIT,stack_clip,8,2024Q3,2026Q2,1.761819257437431,1.7108203915711864,1.9369104855068238,0.4262147177582265,0.875,1.0,0,1.0237809166932914,1.0287530958388937,8,0.04092445591297131,0.12699570912037317,0.8989437946784413,3,8,0.85546875,0.5726066151716199,0.6998908788010665,8,-1.315021300734227,-1.234341454123326,0.21707569500309742,4,8,0.63671875,,,,,,,,,,,,,,,,,,,0.8287110621726629,0.9267903172473563,4,-0.39169485040875784,-0.44256635467743305,0.6580794253032458,1,4,0.9375,0.18085730741526035,0.19372231335600623,8.0,-7.979668563080527,-6.514341503370952,7.300915427777e-11,6.0,8.0,0.14453125
adj_ebitda_margin_pct,W2,2,PIT,stack_ew_clip,8,2024Q3,2026Q2,1.7283147000525276,1.6603971765917869,1.9153321537590937,0.46140894356585127,0.875,1.0,0,1.0043116514277892,0.9984325322263874,8,0.007419898528067986,0.023066253744709372,0.9815974241307426,4,8,0.63671875,0.5617173419865276,0.6792629108286385,8,-1.3485258581191304,-1.2781121453178712,0.20120988715044197,4,8,0.63671875,,,,,,,,,,,,,,,,,,,0.8294499575375275,0.9262446887741712,4,-0.3900051819860364,-0.43871722416495884,0.6608664450630881,1,4,0.9375,0.17741793983587123,0.18801271233606184,8.0,-8.013173120465432,-6.561351845133516,5.332223551590687e-11,6.0,8.0,0.14453125
adj_ebitda_margin_pct,W2,2,PIT,stack_lam25_clip,8,2024Q3,2026Q2,1.778571536129883,1.7360319990608877,1.949283452272326,0.40861760485441234,0.875,1.0,0,1.0335155493260426,1.043913377645148,8,0.05767673460542341,0.1781364744348959,0.8586157976543514,3,8,0.85546875,0.5780512517641663,0.7102048627872811,8,-1.298269022041775,-1.2123885206842806,0.22536369301394688,4,8,0.63671875,,,,,,,,,,,,,,,,,,,0.82834161449023,0.9270631314839478,4,-0.3925396846201199,-0.44445972187796484,0.6567102433441949,1,4,0.9375,0.18257699120495494,0.1965771138659786,8.0,-7.962916284388075,-6.489233867259632,8.627387693138644e-11,6.0,8.0,0.14453125
adj_ebitda_margin_pct,W2,2,full_sample,stack,8,2024Q3,2026Q2,1.4435305217249592,1.5475371256089223,1.637923150832065,-0.09552529815297017,1.0,1.0,0,0.8388255461322817,0.9305673563042508,8,-0.2773642797995004,-0.8529582776577371,0.3936824417969689,5,8,0.36328125,0.46916000177231937,0.6330922428537337,8,-1.6333100364466988,-1.2551938735820525,0.20940838899757086,6,8,0.14453125,,,,,,,,,,,,,,,,,,,0.7966115266042765,0.8617141886761162,4,-0.31359892176323895,-0.5712489983512041,0.5678308683738826,2,4,0.6875,0.1481837834549801,0.1752331650091807,8.0,-8.297957298792998,-6.110794906022283,9.913609932965528e-10,6.0,8.0,0.14453125
adj_ebitda_margin_pct,W2,2,full_sample,stack_clip,8,2024Q3,2026Q2,1.4435305217249592,1.5475371256089223,1.637923150832065,-0.09552529815297017,1.0,1.0,0,0.8388255461322817,0.9305673563042508,8,-0.2773642797995004,-0.8529582776577371,0.3936824417969689,5,8,0.36328125,0.46916000177231937,0.6330922428537337,8,-1.6333100364466988,-1.2551938735820525,0.20940838899757086,6,8,0.14453125,,,,,,,,,,,,,,,,,,,0.7966115266042765,0.8617141886761162,4,-0.31359892176323895,-0.5712489983512041,0.5678308683738826,2,4,0.6875,0.1481837834549801,0.1752331650091807,8.0,-8.297957298792998,-6.110794906022283,9.913609932965528e-10,6.0,8.0,0.14453125
adj_ebitda_margin_pct,W2,2,full_sample,stack_ew_clip,8,2024Q3,2026Q2,1.4247902638805847,1.5221013208240237,1.6337800108211633,-0.11190900522730995,0.875,1.0,0,0.8279357126411389,0.915272259842613,8,-0.2961045376438749,-0.889894238690992,0.37352267778993653,5,8,0.36328125,0.46306925462762155,0.6226865405067059,8,-1.6520502942910733,-1.2911498880874368,0.19665170784156505,6,8,0.14453125,,,,,,,,,,,,,,,,,,,0.796495102598571,0.8476495025155487,4,-0.31377843263741495,-0.5924824531972456,0.553527567269877,2,4,0.6875,0.14626002620253012,0.17235297783741274,8.0,-8.316697556637374,-6.145281794450799,7.982168259701439e-10,6.0,8.0,0.14453125
adj_ebitda_margin_pct,W2,2,full_sample,stack_lam25_clip,8,2024Q3,2026Q2,1.4529006506471496,1.5602550280013734,1.6421201718848062,-0.08733344461579629,1.0,1.0,0,0.8442704628778548,0.9382149045350707,8,-0.26799415087731004,-0.8310414981872128,0.40595018662247195,5,8,0.36328125,0.4722053753446693,0.6382950940272482,8,-1.6239399075245085,-1.237523784946659,0.21589268973097298,5,8,0.36328125,,,,,,,,,,,,,,,,,,,0.7966697386071339,0.8687465317564044,4,-0.31350916632614384,-0.5593536721817338,0.575920372220242,2,4,0.6875,0.14914566208120542,0.17667325859506486,8.0,-8.288587169870809,-6.092446926337801,1.1119771770040643e-09,6.0,8.0,0.14453125
adj_ebitda_musd,W1,0,PIT,stack,14,2023Q1,2026Q2,39.684080042480495,29.656125835106817,48.30348952379256,-13.944722408060333,0.8571428571428571,0.9285714285714286,0,0.3215145373812077,0.25567175223410926,14,-83.74449138609093,-3.5117182488030663,0.0004452197310578221,12,14,0.0064697265625,0.38395101630596196,0.3172184484640922,14,-63.673062814662366,-5.635392869572414,1.7465969559538053e-08,13,14,0.00091552734375,0.6079366493799467,0.4759149689012446,14.0,-25.592589957519518,-3.6761175993013566,0.00023681039125045267,10.0,14.0,0.08978271484375,0.6282108139296332,0.5109351672074126,14.0,-23.485924616060082,-2.5485426806358378,0.010817404929449381,10.0,14.0,0.08978271484375,0.3803417016505926,0.3397005428893808,14,-64.65388729126448,-3.527538059266599,0.0004194434564184224,12,14,0.0064697265625,,,,,,,,,
adj_ebitda_musd,W1,0,PIT,stack_clip,14,2023Q1,2026Q2,39.684080042480495,29.656125835106817,48.30348952379256,-13.944722408060333,0.8571428571428571,0.9285714285714286,0,0.3215145373812077,0.25567175223410926,14,-83.74449138609093,-3.5117182488030663,0.0004452197310578221,12,14,0.0064697265625,0.38395101630596196,0.3172184484640922,14,-63.673062814662366,-5.635392869572414,1.7465969559538053e-08,13,14,0.00091552734375,0.6079366493799467,0.4759149689012446,14.0,-25.592589957519518,-3.6761175993013566,0.00023681039125045267,10.0,14.0,0.08978271484375,0.6282108139296332,0.5109351672074126,14.0,-23.485924616060082,-2.5485426806358378,0.010817404929449381,10.0,14.0,0.08978271484375,0.3803417016505926,0.3397005428893808,14,-64.65388729126448,-3.527538059266599,0.0004194434564184224,12,14,0.0064697265625,,,,,,,,,
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,14,2023Q1,2026Q2,39.8279444379652,29.97911295548086,48.268399259951394,-13.962143276431991,0.8571428571428571,0.9285714285714286,0,0.322680105400181,0.25845629271907455,14,-83.60062699060622,-3.5100917820471973,0.00044795204319858506,12,14,0.0064697265625,0.38534293167347117,0.32067329869532674,14,-63.529198419177646,-5.657735362146754,1.5338339487414032e-08,13,14,0.00091552734375,0.610140566881938,0.4810981949977008,14.0,-25.448725562034813,-3.698226731933251,0.00021711091770382218,10.0,14.0,0.08978271484375,0.6304882301853759,0.5164998009452016,14.0,-23.342060220575377,-2.5137722567575045,0.011944754141832492,10.0,14.0,0.08978271484375,0.3817205323788598,0.34340024731966934,14,-64.51002289577977,-3.515865048594302,0.00043832372037067024,12,14,0.0064697265625,,,,,,,,,
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,14,2023Q1,2026Q2,39.612147844738175,29.49463227491984,48.329656866776176,-13.936011973874477,0.8571428571428571,0.9285714285714286,0,0.3209317533717213,0.254279481991627,14,-83.81642358383326,-3.512385228405276,0.00044410377151171687,12,14,0.0064697265625,0.3832550586222076,0.31549102334847545,14,-63.74499501240468,-5.623364014878861,1.8727419393016476e-08,13,14,0.00091552734375,0.6068346906289517,0.4733233558530172,14.0,-25.66452215526184,-3.663657476887413,0.0002486392315936836,10.0,14.0,0.08978271484375,0.6270721058017623,0.5081528503385189,14.0,-23.557856813802402,-2.5654593906251364,0.0103039282032662,10.0,14.0,0.08978271484375,0.3796522862864593,0.337850690674237,14,-64.7258194890068,-3.5331350997993765,0.0004106625583468748,12,14,0.0064697265625,,,,,,,,,
adj_ebitda_musd,W1,0,full_sample,stack,14,2023Q1,2026Q2,39.63824995477851,28.859013076659068,48.07572688231291,-12.530676665023615,0.8571428571428571,0.8571428571428571,0,0.32114322880028884,0.24879967403975375,14,-83.79032147379293,-3.370928050597478,0.0007491542085800162,12,14,0.0064697265625,0.38350760149751145,0.30869208619102706,14,-63.71889290236435,-5.51986790053369,3.392546021885323e-08,13,14,0.00091552734375,0.6072345595260681,0.46312307909889006,14.0,-25.638420045221505,-3.192467448209915,0.0014106284337944697,12.0,14.0,0.0064697265625,0.6170012360362559,0.4952331093459658,14.0,-24.605138290961264,-2.3109870683524996,0.02083356918897672,11.0,14.0,0.0286865234375,0.5768605974199456,0.40108003081281673,14,-29.075491514241403,-2.3707046850077944,0.017754210353645883,10,14,0.08978271484375,,,,,,,,,
adj_ebitda_musd,W1,0,full_sample,stack_clip,14,2023Q1,2026Q2,39.63824995477851,28.859013076659068,48.07572688231291,-12.530676665023615,0.8571428571428571,0.8571428571428571,0,0.32114322880028884,0.24879967403975375,14,-83.79032147379293,-3.370928050597478,0.0007491542085800162,12,14,0.0064697265625,0.38350760149751145,0.30869208619102706,14,-63.71889290236435,-5.51986790053369,3.392546021885323e-08,13,14,0.00091552734375,0.6072345595260681,0.46312307909889006,14.0,-25.638420045221505,-3.192467448209915,0.0014106284337944697,12.0,14.0,0.0064697265625,0.6170012360362559,0.4952331093459658,14.0,-24.605138290961264,-2.3109870683524996,0.02083356918897672,11.0,14.0,0.0286865234375,0.5768605974199456,0.40108003081281673,14,-29.075491514241403,-2.3707046850077944,0.017754210353645883,10,14,0.08978271484375,,,,,,,,,
adj_ebitda_musd,W1,0,full_sample,stack_ew_clip,14,2023Q1,2026Q2,39.533310327745504,29.10972888625564,48.03104833305229,-13.773404048216102,0.8571428571428571,0.8571428571428571,0,0.32029302348867883,0.25096114822248283,14,-83.89526110082592,-3.408136096829459,0.0006540826308600867,12,14,0.0064697265625,0.38249229066236146,0.3113738822073999,14,-63.82383252939735,-5.537422344041008,3.069557208412732e-08,13,14,0.00091552734375,0.6056269464687077,0.46714651113416794,14.0,-25.743359672254517,-3.360444574623751,0.0007781714255743477,12.0,14.0,0.0064697265625,0.6153677663532499,0.4995355007555016,14.0,-24.710077917994276,-2.366379090919254,0.017963040594102253,11.0,14.0,0.0286865234375,0.5753333974044971,0.40456445712951505,14,-29.180431141274415,-2.4361102385387308,0.014846159276495463,10,14,0.08978271484375,,,,,,,,,
adj_ebitda_musd,W1,0,full_sample,stack_lam25_clip,14,2023Q1,2026Q2,39.690719768294976,28.733655171860693,48.127773466722324,-11.909312973427388,0.8571428571428571,0.8571428571428571,0,0.32156833145609354,0.24771893694838845,14,-83.73785166027645,-3.3520347204786813,0.0008021995745957078,12,14,0.0064697265625,0.38401525691508615,0.30735118818283963,14,-63.66642308884788,-5.5059369980438335,3.6720984697424797e-08,13,14,0.00091552734375,0.6080383660547477,0.46111136308124967,14.0,-25.585950231705038,-3.110738754694185,0.001866199622714504,12.0,14.0,0.0064697265625,0.6178179708777584,0.4930819136411964,14.0,-24.552668477444797,-2.281914730729857,0.022494374976526066,11.0,14.0,0.0286865234375,0.5776241974276692,0.39933781765446635,14,-29.023021700724936,-2.3376933666909916,0.0194031605286078,10,14,0.08978271484375,,,,,,,,,
adj_ebitda_musd,W1,1,PIT,stack,13,2023Q2,2026Q2,75.29294052323506,70.42004595891721,85.79466672164526,-6.458075237173878,0.6153846153846154,0.7692307692307693,0,0.5774679804141922,0.5990954734323608,13,-55.09167486138032,-1.9696536133221247,0.04887808264565807,9,13,0.1334228515625,0.5833183711573634,0.5960472788397443,13,-53.78398255368801,-2.4074932170185193,0.016062460582993987,10,13,0.046142578125,1.1495798681483091,1.2155495906749785,13.0,9.796890523235053,0.7678045834869661,0.4426032910522877,6.0,13.0,0.70947265625,0.7023430167863769,0.7023430167863769,1.0,-22.58553598392973,,,1.0,1.0,0.5,0.7598811125234238,0.7730785977302929,10,-24.818489621579953,-2.0754655307396255,0.037943410270996125,8,10,0.0546875,,,,,,,,,
adj_ebitda_musd,W1,1,PIT,stack_clip,13,2023Q2,2026Q2,75.29294052323506,70.42004595891721,85.79466672164526,-6.458075237173878,0.6153846153846154,0.7692307692307693,0,0.5774679804141922,0.5990954734323608,13,-55.09167486138032,-1.9696536133221247,0.04887808264565807,9,13,0.1334228515625,0.5833183711573634,0.5960472788397443,13,-53.78398255368801,-2.4074932170185193,0.016062460582993987,10,13,0.046142578125,1.1495798681483091,1.2155495906749785,13.0,9.796890523235053,0.7678045834869661,0.4426032910522877,6.0,13.0,0.70947265625,0.7023430167863769,0.7023430167863769,1.0,-22.58553598392973,,,1.0,1.0,0.5,0.7598811125234238,0.7730785977302929,10,-24.818489621579953,-2.0754655307396255,0.037943410270996125,8,10,0.0546875,,,,,,,,,
adj_ebitda_musd,W1,1,PIT,stack_ew_clip,13,2023Q2,2026Q2,76.01952508849782,71.54864049621276,86.34551529166703,-6.194274340026311,0.6153846153846154,0.7692307692307693,0,0.5830406053985083,0.608696942295768,13,-54.365090296117565,-1.9317417988398449,0.05339138288763112,9,13,0.1334228515625,0.5889474530098162,0.6055998954804783,13,-53.05739798842525,-2.3484989587163683,0.018849251903228392,10,13,0.046142578125,1.1606734312755933,1.2350307285976654,13.0,10.523475088497811,0.814815965178658,0.41517766092375785,6.0,13.0,0.70947265625,0.7479844978869893,0.7479844978869893,1.0,-19.122364038059686,,,1.0,1.0,0.5,0.767195349649561,0.7854597948483374,10,-24.062496121391348,-2.0186982800087714,0.04351858888264504,7,10,0.171875,,,,,,,,,
adj_ebitda_musd,W1,1,PIT,stack_lam25_clip,13,2023Q2,2026Q2,74.92964824060378,69.85574869026954,85.54002593414047,-6.589975685747583,0.6153846153846154,0.7692307692307693,0,0.5746816679220349,0.5942947390006579,13,-55.45496714401159,-1.9885037267473016,0.04675600725121232,9,13,0.1334228515625,0.5805038302311378,0.591270970519378,13,-54.14727483631929,-2.4370094653196133,0.014809291713259176,10,13,0.046142578125,1.1440330865846686,1.2058090217136366,13.0,9.43359824060378,0.7433471246032194,0.4572715477858873,6.0,13.0,0.70947265625,0.6795222762360722,0.6795222762360722,1.0,-24.31712195686464,,,1.0,1.0,0.5,0.7562239939603564,0.7668879991712716,10,-25.196486371674133,-2.101015068625865,0.03563964350685911,7,10,0.171875,,,,,,,,,
