date,close,n_targets,mean_target,median_target,n_rated_24m,share_buy_24m,share_hold_or_worse_24m,share_sell_24m,pt_premium_pct
2022-06-24,103.51000213623048,24,180.83333333333334,182.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,74.70131349754674
2022-06-27,101.5,24,180.83333333333334,182.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,78.1609195402299
2022-06-28,97.52999877929688,24,180.83333333333334,182.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,85.41303762603927
2022-06-29,93.93000030517578,24,178.33333333333334,182.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,89.85769483012204
2022-06-30,89.08000183105469,24,178.33333333333334,182.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,100.19457753441978
2022-07-01,91.41000366210938,24,178.33333333333334,182.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,95.09170352134535
2022-07-05,95.94000244140624,24,178.33333333333334,182.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,85.88005919871378
2022-07-06,92.87999725341795,24,178.33333333333334,182.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,92.00402520120738
2022-07-07,97.5,25,177.2,180.0,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,81.74358974358972
2022-07-08,97.3499984741211,25,177.2,180.0,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,82.02362894448912
2022-07-11,95.0999984741211,25,177.2,180.0,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,86.33018174886745
2022-07-12,96.5500030517578,25,177.2,180.0,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,83.53184298192922
2022-07-13,95.63999938964844,25,177.2,180.0,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,85.27812748938513
2022-07-14,91.0500030517578,24,174.08333333333334,177.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,91.19530752170854
2022-07-15,94.66000366210938,24,174.08333333333334,177.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,83.9037889272929
2022-07-18,97.66999816894533,24,174.08333333333334,177.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,78.23624101252827
2022-07-19,102.1999969482422,24,174.08333333333334,177.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,70.33594768255765
2022-07-20,107.7300033569336,24,174.08333333333334,177.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,61.59224720021248
2022-07-21,108.13999938964844,24,174.08333333333334,177.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,60.979595261582034
2022-07-22,103.97000122070312,24,174.08333333333334,177.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,67.43611742756124
2022-07-25,104.9499969482422,24,174.08333333333334,177.5,34,0.4411764705882353,0.5588235294117647,0.029411764705882353,65.87264258729361
2022-07-26,101.91000366210938,24,174.08333333333334,177.5,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,70.82065261278991
2022-07-27,107.36000061035156,24,174.08333333333334,177.5,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,62.14915456748644
2022-07-28,108.83999633789062,24,174.08333333333334,177.5,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,59.94426607007286
2022-07-29,110.9800033569336,24,174.08333333333334,177.5,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,56.86009016727724
2022-08-01,111.1999969482422,24,168.04166666666666,174.5,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,51.11661086185217
2022-08-02,116.33999633789062,24,168.04166666666666,174.5,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,44.44015124310037
2022-08-03,115.0199966430664,25,150.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,30.412106049250397
2022-08-04,119.22000122070312,25,150.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,25.81781451445899
2022-08-05,117.11000061035156,25,150.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,28.08470601847237
2022-08-08,115.81999969482422,25,150.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,29.511310995715046
2022-08-09,114.44000244140624,25,150.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,31.073048584388687
2022-08-10,118.7300033569336,25,150.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,26.337063723531262
2022-08-11,121.5,25,150.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,23.456790123456784
2022-08-12,124.51000213623048,25,150.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,20.47224915784682
2022-08-15,126.04000091552734,25,150.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,19.009837282158372
2022-08-16,124.18000030517578,25,150.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,20.792397834893595
2022-08-17,121.87000274658205,25,150.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,23.081969819851246
2022-08-18,121.2699966430664,25,150.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,23.69094100125566
2022-08-19,114.76000213623048,25,150.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,30.707561177923704
2022-08-22,111.38999938964844,25,150.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,34.661999121924424
2022-08-23,111.5999984741211,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,35.3046613481947
2022-08-24,114.51000213623048,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,31.866210097837588
2022-08-25,117.02999877929688,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,29.026746624825716
2022-08-26,112.81999969482422,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,33.84151782348157
2022-08-29,113.54000091552734,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,32.992776803254145
2022-08-30,112.55999755859376,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,34.150678105155485
2022-08-31,113.12000274658205,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,33.48655970092125
2022-09-01,113.4000015258789,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,33.156964698576694
2022-09-02,113.63999938964844,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,32.875748689730024
2022-09-06,113.6999969482422,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,32.80563241240655
2022-09-07,116.06999969482422,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,30.093909190156886
2022-09-08,118.58000183105467,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,27.340190308931934
2022-09-09,123.4800033569336,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,22.287006717611256
2022-09-12,124.79000091552734,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,21.00328463192711
2022-09-13,121.54000091552734,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,24.23893274852609
2022-09-14,126.8000030517578,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,19.085170635496063
2022-09-15,125.04000091552734,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,20.761355481763253
2022-09-16,118.75,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,27.157894736842113
2022-09-19,118.77999877929688,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,27.125780057104198
2022-09-20,116.70999908447266,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,29.38051682333478
2022-09-21,114.01000213623048,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,32.44451992867275
2022-09-22,103.72000122070312,25,151.0,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,45.584263616321195
2022-09-23,101.75,25,148.84,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,46.280098280098294
2022-09-26,103.2300033569336,25,148.84,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,44.18288788130988
2022-09-27,106.37000274658205,25,148.84,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,39.926667440819095
2022-09-28,110.69000244140624,25,148.84,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,34.46562175187273
2022-09-29,106.66000366210938,25,148.84,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,39.546216847613834
2022-09-30,105.04000091552734,25,148.84,145.0,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,41.698399374250194
2022-10-03,105.0,24,146.5,142.5,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,39.52380952380952
2022-10-04,110.80999755859376,24,146.5,142.5,35,0.42857142857142855,0.5714285714285714,0.02857142857142857,32.20828736372292
2022-10-05,111.76000213623048,25,146.36,143.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,30.95919577882047
2022-10-06,111.58000183105467,26,146.03846153846155,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,30.882289964093257
2022-10-07,108.54000091552734,26,146.03846153846155,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,34.54805629872608
2022-10-10,110.98999786376952,26,146.03846153846155,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,31.578037975738084
2022-10-11,106.81999969482422,26,146.03846153846155,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,36.71453094521737
2022-10-12,112.3499984741211,26,146.03846153846155,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,29.98528128338187
2022-10-13,112.6500015258789,26,146.03846153846155,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,29.63911190441695
2022-10-14,109.16000366210938,26,146.03846153846155,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,33.78385547741887
2022-10-17,116.5,26,146.03846153846155,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,25.3549026081215
2022-10-18,117.94000244140624,26,146.03846153846155,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,23.824367064105246
2022-10-19,116.87000274658205,26,146.03846153846155,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,24.958037226308317
2022-10-20,117.0,26,146.03846153846155,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,24.81919789612097
2022-10-21,119.9499969482422,26,146.03846153846155,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,21.749449982459268
2022-10-24,116.38999938964844,26,145.26923076923077,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,24.81246802218886
2022-10-25,118.4499969482422,26,145.26923076923077,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,22.6418189210317
2022-10-26,115.30999755859376,26,145.26923076923077,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,25.98147068333212
2022-10-27,112.05999755859376,26,145.26923076923077,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,29.63522571314765
2022-10-28,115.20999908447266,26,145.26923076923077,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,26.09081843904757
2022-10-31,106.91000366210938,26,145.26923076923077,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,35.879923106500215
2022-11-01,109.0500030517578,26,145.26923076923077,141.5,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,33.21341284170569
2022-11-02,94.41000366210938,26,140.26923076923077,140.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,48.57454223945401
2022-11-03,92.0199966430664,26,140.26923076923077,140.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,52.43342304533749
2022-11-04,96.08999633789062,26,140.26923076923077,140.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,45.976934244006415
2022-11-07,95.45999908447266,25,137.68,140.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,44.22795026235735
2022-11-08,98.9000015258789,25,137.68,140.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,39.211322422450756
2022-11-09,95.79000091552734,25,137.68,140.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,43.731077026936724
2022-11-10,102.4000015258789,25,137.68,140.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,34.45312299649235
2022-11-11,109.56999969482422,25,137.68,140.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,25.654832877127063
2022-11-14,105.16000366210938,25,137.68,140.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,30.92430126037362
2022-11-15,107.01000213623048,25,137.68,140.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,28.660870247179957
2022-11-16,104.43000030517578,25,137.68,140.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,31.83950933415469
2022-11-17,99.3000030517578,25,137.68,140.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,38.65054961603327
2022-11-18,97.7699966430664,25,137.68,140.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,40.82029735833474
2022-11-21,95.70999908447266,25,137.68,140.0,36,0.4444444444444444,0.5555555555555556,0.027777777777777776,43.85121859471033
2022-11-22,95.27999877929688,25,134.2,138.0,36,0.4166666666666667,0.5833333333333334,0.027777777777777776,40.84802867268711
2022-11-23,96.62999725341795,25,134.2,138.0,36,0.4166666666666667,0.5833333333333334,0.027777777777777776,38.880268875567126
2022-11-25,97.66999816894533,25,134.2,138.0,36,0.4166666666666667,0.5833333333333334,0.027777777777777776,37.40145645120894
2022-11-28,95.3000030517578,25,134.2,138.0,36,0.4166666666666667,0.5833333333333334,0.027777777777777776,40.81846348642344
2022-11-29,95.37999725341795,25,134.2,138.0,36,0.4166666666666667,0.5833333333333334,0.027777777777777776,40.70036052049784
2022-11-30,102.13999938964844,25,134.2,138.0,36,0.4166666666666667,0.5833333333333334,0.027777777777777776,31.38829136668346
2022-12-01,101.2699966430664,25,134.2,138.0,36,0.4166666666666667,0.5833333333333334,0.027777777777777776,32.51703806508242
2022-12-02,101.0,25,134.2,138.0,36,0.4166666666666667,0.5833333333333334,0.027777777777777776,32.87128712871286
2022-12-05,98.51000213623048,25,134.2,138.0,36,0.4166666666666667,0.5833333333333334,0.027777777777777776,36.22982142911078
2022-12-06,93.12000274658205,25,134.2,138.0,36,0.4166666666666667,0.5833333333333334,0.027777777777777776,44.11511602422691
2022-12-07,91.5,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,45.35519125683061
2022-12-08,94.83000183105467,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,40.25097272163662
2022-12-09,94.6999969482422,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,40.443510333680855
2022-12-12,95.58000183105467,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,39.15044721916638
2022-12-13,93.33999633789062,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,42.48982774601815
2022-12-14,93.93000030517578,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,41.594804181717194
2022-12-15,90.61000061035156,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,46.782914804224895
2022-12-16,89.56999969482422,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,48.487217207934606
2022-12-19,85.93000030517578,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,54.77714363744634
2022-12-20,87.62000274658203,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,51.7918235915465
2022-12-21,87.06999969482422,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,52.750660923576454
2022-12-22,84.87000274658203,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,56.71025768330884
2022-12-23,85.25,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,56.01173020527859
2022-12-27,83.48999786376953,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,59.30051910770897
2022-12-28,82.48999786376953,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,61.23166861956604
2022-12-29,85.2300033569336,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,56.048333640221834
2022-12-30,85.5,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,55.55555555555556
2023-01-03,84.9000015258789,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,56.65488528814624
2023-01-04,88.72000122070312,25,133.0,138.0,36,0.4166666666666667,0.5833333333333334,0.05555555555555555,49.90982661186436
2023-01-05,87.70999908447266,25,132.4,138.0,35,0.42857142857142855,0.5714285714285714,0.05714285714285714,50.952002487751535
2023-01-06,88.5199966430664,25,132.4,138.0,33,0.42424242424242425,0.5757575757575758,0.06060606060606061,49.57072415385211
2023-01-09,89.23999786376953,25,132.4,138.0,33,0.42424242424242425,0.5757575757575758,0.06060606060606061,48.36396590026473
2023-01-10,88.54000091552734,25,132.4,138.0,33,0.42424242424242425,0.5757575757575758,0.06060606060606061,49.536930913653165
2023-01-11,94.44000244140624,25,132.4,138.0,33,0.42424242424242425,0.5757575757575758,0.06060606060606061,40.194829073776695
2023-01-12,98.48999786376952,25,132.4,138.0,33,0.42424242424242425,0.5757575757575758,0.06060606060606061,34.429894275289264
2023-01-13,100.37000274658205,25,131.96,138.0,33,0.42424242424242425,0.5757575757575758,0.06060606060606061,31.473544275153188
2023-01-17,101.2699966430664,25,131.96,138.0,33,0.42424242424242425,0.5757575757575758,0.06060606060606061,30.305129232997597
2023-01-18,101.11000061035156,25,131.96,138.0,33,0.42424242424242425,0.5757575757575758,0.06060606060606061,30.511323512434085
2023-01-19,99.0999984741211,25,130.56,135.0,33,0.42424242424242425,0.5757575757575758,0.06060606060606061,31.745713431160503
2023-01-20,101.27999877929688,25,130.56,135.0,33,0.42424242424242425,0.5757575757575758,0.06060606060606061,28.90995416035529
2023-01-23,105.22000122070312,25,130.56,135.0,33,0.42424242424242425,0.5757575757575758,0.06060606060606061,24.082872538791577
2023-01-24,104.12999725341795,25,130.64,135.0,33,0.42424242424242425,0.5757575757575758,0.06060606060606061,25.458564722771925
2023-01-25,104.44000244140624,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,25.136254918827404
2023-01-26,109.41999816894533,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,19.440970461832528
2023-01-27,115.94000244140624,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,12.724085682469234
2023-01-30,109.4800033569336,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,19.375505740730013
2023-01-31,111.11000061035156,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,17.624252519472794
2023-02-01,113.98999786376952,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,14.652434548248028
2023-02-02,118.5199966430664,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,10.270259360451451
2023-02-03,118.6999969482422,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,10.103042167132138
2023-02-06,118.3499984741211,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,10.428651776354192
2023-02-07,119.69000244140624,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,9.192334385896238
2023-02-08,116.36000061035156,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,12.317211246801163
2023-02-09,114.94000244140624,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,13.704806782940171
2023-02-10,108.87000274658205,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,20.0443688758984
2023-02-13,116.41999816894533,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,12.25932807751018
2023-02-14,120.87000274658205,26,130.69230769230768,132.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,8.126337985049314
2023-02-15,137.00999450683594,27,138.96296296296296,143.0,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,1.4254204323974173
2023-02-16,139.4199981689453,28,140.17857142857142,144.5,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,0.5440921457385839
2023-02-17,131.60000610351562,27,139.07407407407408,144.0,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,5.679382692945634
2023-02-21,128.77999877929688,27,139.07407407407408,144.0,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,7.993535791547246
2023-02-22,127.20999908447266,27,139.07407407407408,144.0,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,9.326369841197145
2023-02-23,125.5199966430664,27,139.07407407407408,144.0,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,10.798341135676237
2023-02-24,122.77999877929688,27,139.07407407407408,144.0,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,13.270952481492216
2023-02-27,123.52999877929688,27,139.07407407407408,144.0,33,0.42424242424242425,0.5757575757575758,0.09090909090909091,12.58323925231215
2023-02-28,123.27999877929688,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,12.954251605155797
2023-03-01,120.83000183105467,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,15.244556724165491
2023-03-02,122.37999725341795,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,13.784934732142995
2023-03-03,125.7300033569336,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,10.753198347322579
2023-03-06,126.33000183105467,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,10.22718117761423
2023-03-07,126.94000244140624,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,9.697492769685345
2023-03-08,125.0,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,11.40000000000001
2023-03-09,119.83999633789062,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,16.196599011387303
2023-03-10,118.3000030517578,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,17.709210826542666
2023-03-13,115.95999908447266,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,20.084512848746595
2023-03-14,116.36000061035156,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,19.671707863167633
2023-03-15,113.58000183105467,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,22.600808025279264
2023-03-16,119.98999786376952,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,16.05133967757655
2023-03-17,118.1500015258789,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,17.858652730951906
2023-03-20,118.4000015258789,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,17.609795781602134
2023-03-21,123.69000244140624,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,12.579834466382822
2023-03-22,121.16999816894533,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,14.921186848452383
2023-03-23,120.3000030517578,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,15.752283015395419
2023-03-24,116.91999816894533,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,19.098530773827594
2023-03-27,117.91000366210938,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,18.098546073362787
2023-03-28,116.61000061035156,28,139.25,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,19.415143873722496
2023-03-29,118.8000030517578,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,17.96536493505043
2023-03-30,122.27999877929688,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,14.608160403894788
2023-03-31,124.4000015258789,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,12.655028475786034
2023-04-03,121.45999908447266,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,15.381902024707728
2023-04-04,118.45999908447266,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,18.303949203074566
2023-04-05,115.33999633789062,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,21.504128309754833
2023-04-06,109.69000244140624,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,27.762652952549693
2023-04-10,112.5999984741211,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,24.460798438701794
2023-04-11,114.25,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,22.663332291341032
2023-04-12,112.41999816894533,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,24.66007776681314
2023-04-13,113.9499969482422,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,22.986275468275895
2023-04-14,114.6500015258789,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,22.235373116173896
2023-04-17,116.16999816894533,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,20.63601562517736
2023-04-18,119.19000244140624,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,17.57937265900411
2023-04-19,120.0999984741211,28,140.14285714285714,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,16.688475373340527
2023-04-20,118.4000015258789,28,140.5,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,18.665539011239506
2023-04-21,115.5,28,140.5,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,21.645021645021643
2023-04-24,116.12000274658205,28,140.5,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,20.995519012021013
2023-04-25,112.50499725341795,28,140.5,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,24.88334156706229
2023-04-26,113.68000030517578,28,140.5,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,23.592540132675488
2023-04-27,115.25,28,140.5,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,21.908893709327558
2023-04-28,119.66999816894533,28,140.5,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,17.406202180807018
2023-05-01,121.41999816894533,28,140.5,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,15.714052148564939
2023-05-02,120.58000183105467,28,140.5,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,16.52015082638276
2023-05-03,118.86000061035156,28,140.5,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,18.206292510959155
2023-05-04,117.62999725341795,28,140.5,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,19.442321925173324
2023-05-05,119.9000015258789,27,139.03703703703704,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,15.960830081413846
2023-05-08,125.6500015258789,27,139.03703703703704,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,10.654226302099111
2023-05-09,127.06999969482422,27,139.03703703703704,144.0,33,0.45454545454545453,0.5454545454545454,0.09090909090909091,9.417673228105205
