scope,horizon_quarters,window,candidate_sample,scoring,candidate,reference,n,n_year_clusters,n_bootstrap,candidate_rmse_musd,reference_rmse_musd,rmse_ratio,ratio_p05,ratio_p95,worst_deletion_ratio,any_deletion_reversal,targets
common4,4,W2,joint,raw_midpoint,joint,fixed,9,3,2000,131.44142172152175,117.74017065320808,1.1163685341400544,0.8438198801479627,1.2405188555366125,1.2178628347764837,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W2,joint,integer_interval,joint,fixed,9,3,2000,131.0511218449311,117.32471067378327,1.116995056645088,0.8431310322687382,1.2412579302944227,1.2186694137791054,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W2,joint,raw_midpoint,joint,guide_growth,9,3,2000,131.44142172152175,132.45920533628393,0.9923162485221148,0.6521837116747286,1.2152649836805856,1.1851742559754121,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W2,joint,integer_interval,joint,guide_growth,9,3,2000,131.0511218449311,132.0461890040341,0.9924642493160284,0.6509180312633633,1.215820558156623,1.1858200000149606,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W2,joint,raw_midpoint,joint,revenue_growth,9,3,2000,131.44142172152175,149.8363250468446,0.8772333523291372,0.5313993893939771,1.049864274513721,0.982522960505383,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W2,joint,integer_interval,joint,revenue_growth,9,3,2000,131.0511218449311,149.40090612447437,0.8771775569804442,0.5295481865373421,1.0501709835039648,0.982771597888816,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W2,fixed,raw_midpoint,fixed,guide_growth,9,3,2000,117.74017065320808,132.45920533628393,0.888878733299754,0.7728944612686407,0.9796424925398634,0.9731590636747932,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W2,fixed,integer_interval,fixed,guide_growth,9,3,2000,117.32471067378327,132.0461890040341,0.8885126602949438,0.7720247581349737,0.9795067797619097,0.9730448525311892,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W2,fixed,raw_midpoint,fixed,revenue_growth,9,3,2000,117.74017065320808,149.8363250468446,0.7857919007049725,0.6210948389968272,0.8807404070444087,0.8687598129135673,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W2,fixed,integer_interval,fixed,revenue_growth,9,3,2000,117.32471067378327,149.40090612447437,0.7853011987493129,0.6197333273518432,0.8805150082667248,0.8685884587209309,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W2,joint,raw_midpoint,joint,guide_growth,9,3,2000,131.44142172152175,132.45920533628393,0.9923162485221148,0.6521837116747286,1.2152649836805856,1.1851742559754121,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W2,joint,integer_interval,joint,guide_growth,9,3,2000,131.0511218449311,132.0461890040341,0.9924642493160284,0.6509180312633633,1.215820558156623,1.1858200000149606,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W2,joint,raw_midpoint,joint,revenue_growth,9,3,2000,131.44142172152175,149.8363250468446,0.8772333523291372,0.5313993893939771,1.049864274513721,0.982522960505383,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W2,joint,integer_interval,joint,revenue_growth,9,3,2000,131.0511218449311,149.40090612447437,0.8771775569804442,0.5295481865373421,1.0501709835039648,0.982771597888816,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W2,fixed,raw_midpoint,fixed,guide_growth,10,3,2000,114.36454491791977,125.6986178627992,0.9098313638002716,0.8234512893423882,0.9796424925398634,0.9731590636747932,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W2,fixed,integer_interval,fixed,guide_growth,10,3,2000,113.94567224235435,125.30317414618364,0.9093598228359387,0.8223900421264162,0.9795067797619097,0.9730448525311892,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W2,fixed,raw_midpoint,fixed,revenue_growth,10,3,2000,114.36454491791977,143.93110709289292,0.7945783731386787,0.6401285796008382,0.8855173029225948,0.8775127610088226,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W2,fixed,integer_interval,fixed,revenue_growth,10,3,2000,113.94567224235435,143.4983645934788,0.7940555459649645,0.6387462831341884,0.8852720133366265,0.8773147478693938,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,joint_noflight,9,3,2000,80.30008152396414,67.11851962227675,1.1963923217596177,1.0131160032716438,1.4255299668952226,1.4137597932370525,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W1,all_six,integer_interval,joint_flight,joint_noflight,9,3,2000,79.93659891860882,66.76671768853721,1.1972521892046324,1.0129854619186374,1.4280290291935718,1.4164605982306446,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,guide_growth,9,3,2000,80.30008152396414,63.513918418512404,1.264291095927079,0.965634386452968,1.4708520621800731,1.4619178305543277,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W1,all_six,integer_interval,joint_flight,guide_growth,9,3,2000,79.93659891860882,63.04044491269396,1.2680208559650032,0.9677919910536529,1.4766105845634487,1.4667173457676155,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,revenue_growth,9,3,2000,80.30008152396414,130.63565907650113,0.61468730736789,0.4461388329309686,0.7454848182082328,0.7416690340428536,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W1,all_six,integer_interval,joint_flight,revenue_growth,9,3,2000,79.93659891860882,130.21808598537783,0.6138671008233442,0.4447883386398328,0.7449659270008175,0.7411063089985274,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,fixed_noflight,9,3,2000,75.67616139657471,78.80763001111795,0.9602643980779341,0.8690695293466275,1.115932236891135,1.020524819204613,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,fixed_noflight,9,3,2000,75.28089857987837,78.41891969393427,0.9599838772798267,0.8682724364917814,1.1166996821034416,1.020620980442031,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,guide_growth,9,3,2000,75.67616139657471,63.513918418512404,1.1914894133585272,0.9846402165554919,1.4163973153400224,1.4202253102479667,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,guide_growth,9,3,2000,75.28089857987837,63.04044491269396,1.1941682626786103,0.9860430545946788,1.4215206525331412,1.4250966472641589,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,revenue_growth,9,3,2000,75.67616139657471,130.63565907650113,0.5792917640677132,0.4817672445772635,0.6830573873141926,0.6737474888113737,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,revenue_growth,9,3,2000,75.28089857987837,130.21808598537783,0.5781140001422819,0.480892485855169,0.6816668684506035,0.6726118432951839,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,joint_noflight,9,3,2000,80.30008152396414,67.11851962227675,1.1963923217596177,1.0131160032716438,1.4255299668952226,1.4137597932370525,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W2,all_six,integer_interval,joint_flight,joint_noflight,9,3,2000,79.93659891860882,66.76671768853721,1.1972521892046324,1.0129854619186374,1.4280290291935718,1.4164605982306446,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,guide_growth,9,3,2000,80.30008152396414,63.513918418512404,1.264291095927079,0.965634386452968,1.4708520621800731,1.4619178305543277,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W2,all_six,integer_interval,joint_flight,guide_growth,9,3,2000,79.93659891860882,63.04044491269396,1.2680208559650032,0.9677919910536529,1.4766105845634487,1.4667173457676155,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,revenue_growth,9,3,2000,80.30008152396414,130.63565907650113,0.61468730736789,0.4461388329309686,0.7454848182082328,0.7416690340428536,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W2,all_six,integer_interval,joint_flight,revenue_growth,9,3,2000,79.93659891860882,130.21808598537783,0.6138671008233442,0.4447883386398328,0.7449659270008175,0.7411063089985274,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,fixed_noflight,9,3,2000,75.67616139657471,78.80763001111795,0.9602643980779341,0.8690695293466275,1.115932236891135,1.020524819204613,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,fixed_noflight,9,3,2000,75.28089857987837,78.41891969393427,0.9599838772798267,0.8682724364917814,1.1166996821034416,1.020620980442031,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,guide_growth,9,3,2000,75.67616139657471,63.513918418512404,1.1914894133585272,0.9846402165554919,1.4163973153400224,1.4202253102479667,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,guide_growth,9,3,2000,75.28089857987837,63.04044491269396,1.1941682626786103,0.9860430545946788,1.4215206525331412,1.4250966472641589,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,revenue_growth,9,3,2000,75.67616139657471,130.63565907650113,0.5792917640677132,0.4817672445772635,0.6830573873141926,0.6737474888113737,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,revenue_growth,9,3,2000,75.28089857987837,130.21808598537783,0.5781140001422819,0.480892485855169,0.6816668684506035,0.6726118432951839,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
