target,horizon_q,window,weighting,method,object,spec_id,n,mae,oracle,thin
cor_cash_musd,2,W1,equal,driver-lines,lines_v2,e_revknown_rw,12,16.82547967858315,True,False
cor_cash_musd,2,W1,equal,cycle-flex,flex_lines,revknown_rw,12,18.993621103420573,True,False
cor_cash_musd,2,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,12,19.28959539523286,True,False
cor_cash_musd,2,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,12,21.65290137000126,True,False
cor_cash_musd,2,W1,recency,driver-lines,lines_v2,e_revknown_rw,12,14.27786502113186,True,False
cor_cash_musd,2,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,12,14.993501538550133,True,False
cor_cash_musd,2,W1,recency,cycle-flex,flex_lines,revknown_rw,12,18.7028035820729,True,False
cor_cash_musd,2,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,12,24.59484537681497,True,False
cor_cash_musd,2,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,8,13.976799254605568,True,False
cor_cash_musd,2,W2,equal,driver-lines,lines_v2,e_revknown_rw,8,16.08428799520898,True,False
cor_cash_musd,2,W2,equal,cycle-flex,flex_lines,revknown_rw,8,19.836370437927307,True,False
cor_cash_musd,2,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,8,24.50341994567825,True,False
cor_cash_musd,2,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,8,12.52079376815238,True,False
cor_cash_musd,2,W2,recency,driver-lines,lines_v2,e_revknown_rw,8,13.659642364266467,True,False
cor_cash_musd,2,W2,recency,cycle-flex,flex_lines,revknown_rw,8,18.764863738822044,True,False
cor_cash_musd,2,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,8,25.649584420811216,True,False
eps_diluted,0,W1,equal,below-ebitda,eps,ebitda_known|rw,14,0.4582393302539406,True,False
eps_diluted,0,W1,equal,below-ebitda,eps,ebitda_known|eq,14,0.4611566637467219,True,False
eps_diluted,0,W1,recency,below-ebitda,eps,ebitda_known|rw,14,0.2168167152036879,True,False
eps_diluted,0,W1,recency,below-ebitda,eps,ebitda_known|eq,14,0.2179178692818034,True,False
eps_diluted,0,W2,equal,below-ebitda,eps,ebitda_known|rw,10,0.0661166404884375,True,False
eps_diluted,0,W2,equal,below-ebitda,eps,ebitda_known|eq,10,0.066775796260628,True,False
eps_diluted,0,W2,recency,below-ebitda,eps,ebitda_known|rw,10,0.0680443816411584,True,False
eps_diluted,0,W2,recency,below-ebitda,eps,ebitda_known|eq,10,0.0685879890020344,True,False
eps_diluted,1,W1,equal,below-ebitda,eps,ebitda_known|rw,13,0.4954599617077204,True,False
eps_diluted,1,W1,equal,below-ebitda,eps,ebitda_known|eq,13,0.4982322204335465,True,False
eps_diluted,1,W1,recency,below-ebitda,eps,ebitda_known|rw,13,0.2199353707343299,True,False
eps_diluted,1,W1,recency,below-ebitda,eps,ebitda_known|eq,13,0.2205147106697467,True,False
eps_diluted,1,W2,equal,below-ebitda,eps,ebitda_known|eq,9,0.0649662221142534,True,False
eps_diluted,1,W2,equal,below-ebitda,eps,ebitda_known|rw,9,0.0671953455812907,True,False
eps_diluted,1,W2,recency,below-ebitda,eps,ebitda_known|eq,9,0.0664187839087284,True,False
eps_diluted,1,W2,recency,below-ebitda,eps,ebitda_known|rw,9,0.0674011037138517,True,False
eps_diluted,2,W1,equal,below-ebitda,eps,ebitda_known|eq,12,0.5350899939783863,True,False
eps_diluted,2,W1,equal,below-ebitda,eps,ebitda_known|rw,12,0.5393279503560178,True,False
eps_diluted,2,W1,recency,below-ebitda,eps,ebitda_known|eq,12,0.2299277803131204,True,False
eps_diluted,2,W1,recency,below-ebitda,eps,ebitda_known|rw,12,0.233978184416866,True,False
eps_diluted,2,W2,equal,below-ebitda,eps,ebitda_known|eq,8,0.0739632648971015,True,False
eps_diluted,2,W2,equal,below-ebitda,eps,ebitda_known|rw,8,0.0800986311249145,True,False
eps_diluted,2,W2,recency,below-ebitda,eps,ebitda_known|eq,8,0.0739265593104973,True,False
eps_diluted,2,W2,recency,below-ebitda,eps,ebitda_known|rw,8,0.0783788284252225,True,False
fcf_musd,0,W1,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,14,252.11601764983564,True,False
fcf_musd,0,W1,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,14,263.1931495499272,True,False
fcf_musd,0,W1,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,14,325.18009233158205,True,False
fcf_musd,0,W1,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,14,334.3956813398698,True,False
fcf_musd,0,W1,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,14,229.0481152489698,True,False
fcf_musd,0,W1,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,14,236.18880368413187,True,False
fcf_musd,0,W1,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,14,306.7140634200137,True,False
fcf_musd,0,W1,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,14,315.0884436917888,True,False
fcf_musd,0,W2,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,10,204.08272234407616,True,False
fcf_musd,0,W2,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,10,209.7655946151976,True,False
fcf_musd,0,W2,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,10,287.9988603428476,True,False
fcf_musd,0,W2,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,10,295.1066722647592,True,False
fcf_musd,0,W2,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,10,207.35575509660472,True,False
fcf_musd,0,W2,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,10,212.6069058456067,True,False
fcf_musd,0,W2,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,10,290.3381555344228,True,False
fcf_musd,0,W2,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,10,298.4437298761536,True,False
fcf_musd,1,W1,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,13,280.6592567803724,True,False
fcf_musd,1,W1,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,13,288.23372011456104,True,False
fcf_musd,1,W1,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,13,315.9174569022116,True,False
fcf_musd,1,W1,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,13,322.4768308809408,True,False
fcf_musd,1,W1,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,13,247.0129129319529,True,False
fcf_musd,1,W1,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,13,252.8794582708481,True,False
fcf_musd,1,W1,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,13,298.54084622848825,True,False
fcf_musd,1,W1,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,13,302.53348300811314,True,False
fcf_musd,1,W2,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,9,220.54239280803,True,False
fcf_musd,1,W2,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,9,222.49373548133187,True,False
fcf_musd,1,W2,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,9,285.06829198041095,True,False
fcf_musd,1,W2,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,9,288.0376156579741,True,False
fcf_musd,1,W2,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,9,222.95051517725744,True,False
fcf_musd,1,W2,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,9,226.4547294425391,True,False
fcf_musd,1,W2,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,9,287.8859600902415,True,False
fcf_musd,1,W2,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,9,290.930677060049,True,False
fcf_musd,2,W1,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,12,289.21859232655703,True,False
fcf_musd,2,W1,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,12,299.3946990228666,True,False
fcf_musd,2,W1,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,12,327.6402036385314,True,False
fcf_musd,2,W1,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,12,335.7681942585837,True,False
fcf_musd,2,W1,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,12,260.3631104141414,True,False
fcf_musd,2,W1,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,12,266.6610472048444,True,False
fcf_musd,2,W1,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,12,314.0549940633055,True,False
fcf_musd,2,W1,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,12,317.5449437095712,True,False
fcf_musd,2,W2,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,8,254.1531757659401,True,False
fcf_musd,2,W2,equal,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,8,255.6670271904751,True,False
fcf_musd,2,W2,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,8,320.51353147050713,True,False
fcf_musd,2,W2,equal,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,8,325.3583552376928,True,False
fcf_musd,2,W2,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|rw,8,248.24923376943616,True,False
fcf_musd,2,W2,recency,below-ebitda,fcf,swing_x_gbv_seasonal_other_ebitda_known|eq,8,251.16697634899765,True,False
fcf_musd,2,W2,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|eq,8,312.5809191243049,True,False
fcf_musd,2,W2,recency,below-ebitda,fcf,swing_x_gbv_ebitda_known|rw,8,314.7796406318985,True,False
ga_cash_ex_reserves_musd,0,W1,equal,cycle-flex,flex_lines,revknown_rw,14,15.77775548244982,True,False
ga_cash_ex_reserves_musd,0,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,14,16.022351413106044,True,False
ga_cash_ex_reserves_musd,0,W1,equal,driver-lines,lines_v2,e_revknown_rw,14,16.02854966755553,True,False
ga_cash_ex_reserves_musd,0,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,14,18.40708259495823,True,False
ga_cash_ex_reserves_musd,0,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,14,21.596597615080668,True,False
ga_cash_ex_reserves_musd,0,W1,recency,cycle-flex,flex_lines,revknown_rw,14,21.72319575658484,True,False
ga_cash_ex_reserves_musd,0,W1,recency,driver-lines,lines_v2,e_revknown_rw,14,21.907774065425865,True,False
ga_cash_ex_reserves_musd,0,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,14,24.506781839703905,True,False
ga_cash_ex_reserves_musd,0,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,10,17.563017581359908,True,False
ga_cash_ex_reserves_musd,0,W2,equal,cycle-flex,flex_lines,revknown_rw,10,18.064834335906404,True,False
ga_cash_ex_reserves_musd,0,W2,equal,driver-lines,lines_v2,e_revknown_rw,10,18.885453727533218,True,False
ga_cash_ex_reserves_musd,0,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,10,19.05326119482317,True,False
ga_cash_ex_reserves_musd,0,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,10,22.62016259471935,True,False
ga_cash_ex_reserves_musd,0,W2,recency,cycle-flex,flex_lines,revknown_rw,10,22.89361490620104,True,False
ga_cash_ex_reserves_musd,0,W2,recency,driver-lines,lines_v2,e_revknown_rw,10,23.200354849570576,True,False
ga_cash_ex_reserves_musd,0,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,10,25.4492572576616,True,False
ga_cash_ex_reserves_musd,1,W1,equal,driver-lines,lines_v2,e_revknown_rw,13,17.71820881743194,True,False
ga_cash_ex_reserves_musd,1,W1,equal,cycle-flex,flex_lines,revknown_rw,13,17.76785449268292,True,False
ga_cash_ex_reserves_musd,1,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,13,19.07094983946936,True,False
ga_cash_ex_reserves_musd,1,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,13,22.33052928856617,True,False
ga_cash_ex_reserves_musd,1,W1,recency,driver-lines,lines_v2,e_revknown_rw,13,23.927259654801365,True,False
ga_cash_ex_reserves_musd,1,W1,recency,cycle-flex,flex_lines,revknown_rw,13,24.13593245765994,True,False
ga_cash_ex_reserves_musd,1,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,13,25.13761841392544,True,False
ga_cash_ex_reserves_musd,1,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,13,28.764296108628947,True,False
ga_cash_ex_reserves_musd,1,W2,equal,cycle-flex,flex_lines,revknown_rw,9,21.1608689944434,True,False
ga_cash_ex_reserves_musd,1,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,9,21.1630543921878,True,False
ga_cash_ex_reserves_musd,1,W2,equal,driver-lines,lines_v2,e_revknown_rw,9,21.96218141257728,True,False
ga_cash_ex_reserves_musd,1,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,9,22.52173781732469,True,False
ga_cash_ex_reserves_musd,1,W2,recency,driver-lines,lines_v2,e_revknown_rw,9,25.994468078745232,True,False
ga_cash_ex_reserves_musd,1,W2,recency,cycle-flex,flex_lines,revknown_rw,9,26.005559221790573,True,False
ga_cash_ex_reserves_musd,1,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,9,26.706271351912765,True,False
ga_cash_ex_reserves_musd,1,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,9,30.09494306220298,True,False
ga_cash_ex_reserves_musd,2,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,12,15.410020100816167,True,False
ga_cash_ex_reserves_musd,2,W1,equal,driver-lines,lines_v2,e_revknown_rw,12,18.802263448823755,True,False
ga_cash_ex_reserves_musd,2,W1,equal,cycle-flex,flex_lines,revknown_rw,12,19.52628103267681,True,False
ga_cash_ex_reserves_musd,2,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,12,19.89939873677516,True,False
ga_cash_ex_reserves_musd,2,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,12,20.821354838531285,True,False
ga_cash_ex_reserves_musd,2,W1,recency,driver-lines,lines_v2,e_revknown_rw,12,23.267091685054886,True,False
ga_cash_ex_reserves_musd,2,W1,recency,cycle-flex,flex_lines,revknown_rw,12,24.01051544519955,True,False
ga_cash_ex_reserves_musd,2,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,12,25.43351035492292,True,False
ga_cash_ex_reserves_musd,2,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,8,19.449491904297005,True,False
ga_cash_ex_reserves_musd,2,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,8,21.391255082984376,True,False
ga_cash_ex_reserves_musd,2,W2,equal,cycle-flex,flex_lines,revknown_rw,8,22.877400963567045,True,False
ga_cash_ex_reserves_musd,2,W2,equal,driver-lines,lines_v2,e_revknown_rw,8,23.062286213725606,True,False
ga_cash_ex_reserves_musd,2,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,8,23.16047874272316,True,False
ga_cash_ex_reserves_musd,2,W2,recency,driver-lines,lines_v2,e_revknown_rw,8,25.49610102757393,True,False
ga_cash_ex_reserves_musd,2,W2,recency,cycle-flex,flex_lines,revknown_rw,8,26.00541188703673,True,False
ga_cash_ex_reserves_musd,2,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,8,27.346074000909347,True,False
net_income_musd,0,W1,equal,below-ebitda,eps,ebitda_known|rw,14,298.5283349592963,True,False
net_income_musd,0,W1,equal,below-ebitda,eps,ebitda_known|eq,14,300.04201364855646,True,False
net_income_musd,0,W1,recency,below-ebitda,eps,ebitda_known|rw,14,138.44515916114972,True,False
net_income_musd,0,W1,recency,below-ebitda,eps,ebitda_known|eq,14,138.9243972386547,True,False
net_income_musd,0,W2,equal,below-ebitda,eps,ebitda_known|rw,10,41.65057028485687,True,False
net_income_musd,0,W2,equal,below-ebitda,eps,ebitda_known|eq,10,41.72522282462156,True,False
net_income_musd,0,W2,recency,below-ebitda,eps,ebitda_known|rw,10,40.77545119798599,True,False
net_income_musd,0,W2,recency,below-ebitda,eps,ebitda_known|eq,10,40.91417537051904,True,False
net_income_musd,1,W1,equal,below-ebitda,eps,ebitda_known|rw,13,317.25784203032407,True,False
net_income_musd,1,W1,equal,below-ebitda,eps,ebitda_known|eq,13,317.7478062592505,True,False
net_income_musd,1,W1,recency,below-ebitda,eps,ebitda_known|eq,13,137.16181680245305,True,False
net_income_musd,1,W1,recency,below-ebitda,eps,ebitda_known|rw,13,137.6127735080912,True,False
net_income_musd,1,W2,equal,below-ebitda,eps,ebitda_known|eq,9,36.354961041719264,True,False
net_income_musd,1,W2,equal,below-ebitda,eps,ebitda_known|rw,9,38.48499083162379,True,False
net_income_musd,1,W2,recency,below-ebitda,eps,ebitda_known|eq,9,37.0172592417148,True,False
net_income_musd,1,W2,recency,below-ebitda,eps,ebitda_known|rw,9,38.25706554295338,True,False
net_income_musd,2,W1,equal,below-ebitda,eps,ebitda_known|eq,12,346.33365913638306,True,False
net_income_musd,2,W1,equal,below-ebitda,eps,ebitda_known|rw,12,347.3262805273915,True,False
net_income_musd,2,W1,recency,below-ebitda,eps,ebitda_known|eq,12,145.4482531909925,True,False
net_income_musd,2,W1,recency,below-ebitda,eps,ebitda_known|rw,12,146.88096865787824,True,False
net_income_musd,2,W2,equal,below-ebitda,eps,ebitda_known|eq,8,39.43197867648324,True,False
net_income_musd,2,W2,equal,below-ebitda,eps,ebitda_known|rw,8,42.36554742789029,True,False
net_income_musd,2,W2,recency,below-ebitda,eps,ebitda_known|eq,8,41.66689732198449,True,False
net_income_musd,2,W2,recency,below-ebitda,eps,ebitda_known|rw,8,43.59332546855335,True,False
op_income_musd,0,W1,equal,below-ebitda,eps,ebitda_known|eq,14,96.06665372095406,True,False
op_income_musd,0,W1,equal,below-ebitda,eps,ebitda_known|rw,14,96.1124539229358,True,False
op_income_musd,0,W1,recency,below-ebitda,eps,ebitda_known|eq,14,57.4002041094434,True,False
op_income_musd,0,W1,recency,below-ebitda,eps,ebitda_known|rw,14,57.78314758755864,True,False
op_income_musd,0,W2,equal,below-ebitda,eps,ebitda_known|eq,10,33.01909654139291,True,False
op_income_musd,0,W2,equal,below-ebitda,eps,ebitda_known|rw,10,33.50955663987985,True,False
op_income_musd,0,W2,recency,below-ebitda,eps,ebitda_known|eq,10,29.79469408928451,True,False
op_income_musd,0,W2,recency,below-ebitda,eps,ebitda_known|rw,10,30.333082647359387,True,False
op_income_musd,1,W1,equal,below-ebitda,eps,ebitda_known|rw,13,101.36345150163466,True,False
op_income_musd,1,W1,equal,below-ebitda,eps,ebitda_known|eq,13,101.88125349617358,True,False
op_income_musd,1,W1,recency,below-ebitda,eps,ebitda_known|rw,13,57.0682004855281,True,False
op_income_musd,1,W1,recency,below-ebitda,eps,ebitda_known|eq,13,57.37781927889106,True,False
op_income_musd,1,W2,equal,below-ebitda,eps,ebitda_known|eq,9,33.293010025941136,True,False
op_income_musd,1,W2,equal,below-ebitda,eps,ebitda_known|rw,9,33.449107988965864,True,False
op_income_musd,1,W2,recency,below-ebitda,eps,ebitda_known|rw,9,28.782328592120905,True,False
op_income_musd,1,W2,recency,below-ebitda,eps,ebitda_known|eq,9,28.879857944757568,True,False
op_income_musd,2,W1,equal,below-ebitda,eps,ebitda_known|rw,12,110.68683880888965,True,False
op_income_musd,2,W1,equal,below-ebitda,eps,ebitda_known|eq,12,111.76041753506438,True,False
op_income_musd,2,W1,recency,below-ebitda,eps,ebitda_known|rw,12,59.97558829899904,True,False
op_income_musd,2,W1,recency,below-ebitda,eps,ebitda_known|eq,12,61.402392258453375,True,False
op_income_musd,2,W2,equal,below-ebitda,eps,ebitda_known|rw,8,35.03403440751606,True,False
op_income_musd,2,W2,equal,below-ebitda,eps,ebitda_known|eq,8,35.599943551461934,True,False
op_income_musd,2,W2,recency,below-ebitda,eps,ebitda_known|rw,8,30.59317105782661,True,False
op_income_musd,2,W2,recency,below-ebitda,eps,ebitda_known|eq,8,31.926309036738903,True,False
ops_cash_musd,0,W1,equal,driver-lines,lines_v2,e_revknown_rw,14,17.735682185625972,True,False
ops_cash_musd,0,W1,equal,cycle-flex,flex_lines,revknown_rw,14,18.529276088378094,True,False
ops_cash_musd,0,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,14,18.81664384725736,True,False
ops_cash_musd,0,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,14,25.366141977206244,True,False
ops_cash_musd,0,W1,recency,driver-lines,lines_v2,e_revknown_rw,14,15.686639416272923,True,False
ops_cash_musd,0,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,14,16.35916541891387,True,False
ops_cash_musd,0,W1,recency,cycle-flex,flex_lines,revknown_rw,14,17.214108960328577,True,False
ops_cash_musd,0,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,14,21.76492996711078,True,False
ops_cash_musd,0,W2,equal,driver-lines,lines_v2,e_revknown_rw,10,17.146445507833477,True,False
ops_cash_musd,0,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,10,17.223448525246738,True,False
ops_cash_musd,0,W2,equal,cycle-flex,flex_lines,revknown_rw,10,18.226165605193025,True,False
ops_cash_musd,0,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,10,24.17792276170728,True,False
ops_cash_musd,0,W2,recency,driver-lines,lines_v2,e_revknown_rw,10,15.102106451590554,True,False
ops_cash_musd,0,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,10,15.684181563828725,True,False
ops_cash_musd,0,W2,recency,cycle-flex,flex_lines,revknown_rw,10,16.813476496983228,True,False
ops_cash_musd,0,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,10,21.20542651145709,True,False
ops_cash_musd,1,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,13,18.90490900024265,True,False
ops_cash_musd,1,W1,equal,cycle-flex,flex_lines,revknown_rw,13,21.29608270799378,True,False
ops_cash_musd,1,W1,equal,driver-lines,lines_v2,e_revknown_rw,13,21.34554379836891,True,False
ops_cash_musd,1,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,13,26.0783368676944,True,False
ops_cash_musd,1,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,13,16.42840731288596,True,False
ops_cash_musd,1,W1,recency,driver-lines,lines_v2,e_revknown_rw,13,17.870953885281523,True,False
ops_cash_musd,1,W1,recency,cycle-flex,flex_lines,revknown_rw,13,18.254577834709224,True,False
ops_cash_musd,1,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,13,22.09070992811216,True,False
ops_cash_musd,1,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,9,15.406320168861836,True,False
ops_cash_musd,1,W2,equal,cycle-flex,flex_lines,revknown_rw,9,17.16905867981293,True,False
ops_cash_musd,1,W2,equal,driver-lines,lines_v2,e_revknown_rw,9,17.393355509492007,True,False
ops_cash_musd,1,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,9,21.520636319979385,True,False
ops_cash_musd,1,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,9,15.09549102537411,True,False
ops_cash_musd,1,W2,recency,driver-lines,lines_v2,e_revknown_rw,9,15.939961328026412,True,False
ops_cash_musd,1,W2,recency,cycle-flex,flex_lines,revknown_rw,9,16.31704116082419,True,False
ops_cash_musd,1,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,9,20.306552237459893,True,False
ops_cash_musd,2,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,12,15.749110441952892,True,False
ops_cash_musd,2,W1,equal,driver-lines,lines_v2,e_revknown_rw,12,20.81004014523858,True,False
ops_cash_musd,2,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,12,20.941098158865504,True,False
ops_cash_musd,2,W1,equal,cycle-flex,flex_lines,revknown_rw,12,21.508952040488467,True,False
ops_cash_musd,2,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,12,13.735780119990562,True,False
ops_cash_musd,2,W1,recency,driver-lines,lines_v2,e_revknown_rw,12,15.984529420113512,True,False
ops_cash_musd,2,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,12,16.782977219371297,True,False
ops_cash_musd,2,W1,recency,cycle-flex,flex_lines,revknown_rw,12,17.686229815487955,True,False
ops_cash_musd,2,W2,equal,driver-lines,lines_v2,e_revknown_rw,8,14.067148387210551,True,False
ops_cash_musd,2,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,8,14.521186232457602,True,False
ops_cash_musd,2,W2,equal,cycle-flex,flex_lines,revknown_rw,8,15.665689606187726,True,False
ops_cash_musd,2,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,8,17.394770287300908,True,False
ops_cash_musd,2,W2,recency,driver-lines,lines_v2,e_revknown_rw,8,12.74004656011166,True,False
ops_cash_musd,2,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,8,12.871749981917391,True,False
ops_cash_musd,2,W2,recency,cycle-flex,flex_lines,revknown_rw,8,14.90899205847103,True,False
ops_cash_musd,2,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,8,15.222785425945318,True,False
pd_cash_musd,0,W1,equal,driver-lines,lines_v2,e_revknown_rw,14,11.19161458239633,True,False
pd_cash_musd,0,W1,equal,cycle-flex,flex_lines,revknown_rw,14,12.191248829020676,True,False
pd_cash_musd,0,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,14,16.083789251481992,True,False
pd_cash_musd,0,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,14,26.82347336075748,True,False
pd_cash_musd,0,W1,recency,driver-lines,lines_v2,e_revknown_rw,14,9.839653127991532,True,False
pd_cash_musd,0,W1,recency,cycle-flex,flex_lines,revknown_rw,14,10.150956041876183,True,False
pd_cash_musd,0,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,14,14.203752484696723,True,False
pd_cash_musd,0,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,14,23.58581657994584,True,False
pd_cash_musd,0,W2,equal,driver-lines,lines_v2,e_revknown_rw,10,11.357072845027858,True,False
pd_cash_musd,0,W2,equal,cycle-flex,flex_lines,revknown_rw,10,11.706617806152606,True,False
pd_cash_musd,0,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,10,15.488900690705332,True,False
pd_cash_musd,0,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,10,25.160169394765862,True,False
pd_cash_musd,0,W2,recency,driver-lines,lines_v2,e_revknown_rw,10,9.659581350134664,True,False
pd_cash_musd,0,W2,recency,cycle-flex,flex_lines,revknown_rw,10,9.810005434017576,True,False
