market,region,us,australia,europe,interval,interval_label,snapshot0,snapshot1,interval_days,n_vintages,matched_future_row_retention_pct,unavailable_row_retention_pct,stable_panel_listings,broad_rate_pct,stable_rate_pct,screened_rate_pct,short_run_rate_pct,short_run_reopened,short_run_initial_unavailable,short_run_top10_share_pct,broad_reclosed_pct,short_run_reclosed_pct,short_run_reopened_followed,short_run_d001_030_pct,short_run_d001_030_initial,short_run_d031_060_pct,short_run_d031_060_initial,short_run_d061_090_pct,short_run_d061_090_initial,short_run_d091_180_pct,short_run_d091_180_initial,short_run_rate_per90_pct
new-york-city,NA_US,True,False,False,4,I4_Jun_to_Aug,2026-06-14,2026-08-10,57,5,95.07229627457491,95.20279200396497,2423,10.291654314560542,8.934498753250931,25.066877431906615,11.28305582761998,576,5105,28.29861111111111,,,,11.892675852066716,1379,8.077786088257293,1337,11.078717201166182,1029,10.059676044330775,1173,17.81535130676839
northern-rivers,APAC,False,True,False,1,I1_Sep_to_Dec,2025-09-22,2025-12-25,94,5,91.82855417335236,88.17862902085042,369,22.766575228195133,30.848546808821382,31.130920498890504,6.927798889213681,237,3421,44.72573839662447,20.203602192638996,36.04651162790697,86.0,5.110602593440122,1311,7.6923076923076925,585,8.16831683168317,404,7.709497206703911,895,6.632998936481184
northern-rivers,APAC,False,True,False,2,I2_Dec_to_Mar,2025-12-25,2026-03-27,92,5,70.36517093409871,57.344427390473115,369,36.685293012772355,35.707597039722096,34.827438621065326,12.002507051081166,383,3191,44.38642297650131,22.193548387096772,32.432432432432435,185.0,13.099041533546327,939,12.421052631578949,475,6.2015503875969,258,11.532125205930807,607,11.741582984753313
northern-rivers,APAC,False,True,False,3,I3_Mar_to_Jun,2026-03-27,2026-06-24,89,5,94.13305776703976,91.12277677661992,369,28.344797936371453,28.448753462603875,28.95534185219339,8.537364275069192,401,4697,29.42643391521197,22.8731867103416,30.37542662116041,293.0,9.917355371900827,605,9.6579476861167,497,7.6109936575052854,473,7.915057915057915,2072,8.633289716362105
northern-rivers,APAC,False,True,False,4,I4_Jun_to_Aug,2026-06-24,2026-08-27,64,5,95.63158159923414,94.57136587506704,369,17.10087012568482,20.193627077298366,20.825434316437207,6.728538283062645,435,6465,30.574712643678158,,,,9.184629803186505,1067,6.09375,1280,8.81316098707403,851,5.9135399673735725,2452,9.462006960556844
paris,EMEA,False,False,True,1,I1_Sep_to_Dec,2025-09-12,2025-12-13,92,5,88.4647165757726,88.73928965377556,2776,14.77020224111467,34.73450629091621,43.47528682620457,12.604061308643896,1620,12853,27.40740740740741,26.397215439763105,55.61426684280053,757.0,8.877896381150743,3841,14.566473988439308,1730,14.763636363636365,1375,12.15668617739757,4442,12.33005997584729
paris,EMEA,False,False,True,2,I2_Dec_to_Mar,2025-12-13,2026-03-21,98,5,41.2204192290591,27.50527413252145,2776,33.03512638839103,32.88815380122157,38.062875309078066,8.399214461956795,1668,19859,14.628297362110313,24.937043434826947,48.472775564409034,753.0,5.323411562678878,5241,8.120649651972158,4310,6.7881986087790835,4169,9.490886235072281,4773,7.7135643017970565
paris,EMEA,False,False,True,3,I3_Mar_to_Jun,2026-03-21,2026-06-16,87,5,89.01114075760117,89.06200025411735,2776,27.230710954564234,28.46812012272904,33.10627491852367,8.601370415155179,2134,24810,9.840674789128398,15.566479400749063,45.57086614173229,1016.0,5.886483323581042,8545,11.572351674172705,5107,10.310623858000522,3831,8.376875105342997,5933,8.897969394988117
paris,EMEA,False,False,True,4,I4_Jun_to_Aug,2026-06-16,2026-08-15,60,5,93.25690094375561,93.04800898193528,2776,9.65756374166922,19.694052985690885,23.423838574970638,8.035116434789078,2160,26882,12.407407407407407,,,,8.917374947749757,7177,5.864811133200795,8048,7.985524728588661,4145,9.352517985611511,5282,12.052674652183617
rio-de-janeiro,LatAm,False,False,False,1,I1_Sep_to_Dec,2025-09-26,2025-12-28,93,5,90.68189208152927,90.74684501117392,2540,29.3456393764407,34.499465081637,36.385977763862144,7.7094090648307505,1075,13944,15.534883720930232,19.109782428168078,33.59375,128.0,6.353200188708917,6359,7.236487699766565,5569,14.742857142857144,875,14.463840399002494,802,7.46071844983621
rio-de-janeiro,LatAm,False,False,False,2,I2_Dec_to_Mar,2025-12-28,2026-03-30,92,5,72.98518858779231,68.91534451892379,2540,38.198046287018364,39.17438311207992,41.55114202140901,15.741260048607217,842,5349,19.358669833729216,19.585906418173593,33.42245989304813,374.0,11.058451816745656,1899,19.213973799126638,916,15.342960288808664,554,17.99640071985603,1667,15.399058743202714
rio-de-janeiro,LatAm,False,False,False,3,I3_Mar_to_Jun,2026-03-30,2026-06-24,86,5,90.54497986092656,89.91967264738058,2540,33.023210620285916,34.267906442051725,35.55488584209609,11.58790170132325,1226,10580,17.781402936378466,21.226143304168993,37.30769230769231,780.0,11.637487126673532,1942,9.442548350398178,1758,10.945273631840797,2613,14.61794019933555,1806,12.126873873477821
rio-de-janeiro,LatAm,False,False,False,4,I4_Jun_to_Aug,2026-06-24,2026-08-30,67,5,89.52782297631751,89.75477440064681,2540,22.51881528656402,25.540509833954705,27.559260412668294,9.330451039962607,1597,17116,10.206637445209768,,,,8.09531323970333,6337,10.730804810360777,2162,9.671641791044776,1675,9.415733783162091,6521,12.53344169547216
rome,EMEA,False,False,True,1,I1_Sep_to_Dec,2025-09-14,2025-12-16,93,5,88.99143316675058,86.99654894772678,2463,36.847978763927244,46.94904571507357,47.37555921221782,11.599809546482561,1949,16802,11.133914828116984,30.843434663958874,61.431411530815105,1006.0,9.544468546637743,2766,16.19234543670265,2038,11.318118304611085,2147,10.965986394557824,7350,11.225622141757317
rome,EMEA,False,False,True,2,I2_Dec_to_Mar,2025-12-16,2026-03-24,98,5,74.66348036762298,62.993453070090055,2463,36.54679710816723,37.40419174140906,35.560033391865055,7.793804540138543,2599,33347,10.27318199307426,23.54569877734525,46.08626198083067,1252.0,5.347716318567822,8714,5.019393109742186,8766,7.830907830907831,5772,11.556383970177073,7511,7.157575598086417
rome,EMEA,False,False,True,3,I3_Mar_to_Jun,2026-03-24,2026-06-20,88,5,94.70759121354327,93.66013899440084,2463,30.323467341589623,30.963186229096667,29.465312909756797,9.004877531544905,3397,37724,6.505740359140417,16.86619617703363,43.80315917375456,1646.0,7.873881550916064,11735,9.438170918722989,7173,9.583526861743303,6459,8.570315543435918,10268,9.209533839080017
rome,EMEA,False,False,True,4,I4_Jun_to_Aug,2026-06-20,2026-08-25,66,5,96.06405091549493,95.35613214836006,2463,27.885102866177895,31.34014935279248,30.612768370226036,13.316512475469583,5225,39237,11.942583732057416,,,,11.923484046574927,13226,10.955269143290373,13190,15.241830065359476,3825,16.687041564792178,4908,18.158880648367614
san-diego,NA_US,True,False,False,1,I1_Sep_to_Dec,2025-09-25,2025-12-11,77,5,92.16133942161339,90.47204570590891,918,29.241052052891988,33.922925210531254,36.82064729336542,6.592939174819226,310,4702,37.74193548387097,29.316532418853182,50.43478260869565,115.0,5.795053003533568,1415,8.823529411764707,408,13.882863340563992,461,8.38709677419355,1085,7.706032801736758
san-diego,NA_US,True,False,False,2,I2_Dec_to_Mar,2025-12-11,2026-03-29,108,5,82.57880548099682,73.82461912491539,918,39.37153055087211,40.42122413772448,41.23974776408523,10.277185501066098,482,4690,38.589211618257266,24.18836026331538,45.73378839590443,293.0,6.496815286624204,785,9.342560553633218,578,9.06148867313916,927,12.263693650024237,2063,8.564321250888415
san-diego,NA_US,True,False,False,3,I3_Mar_to_Jun,2026-03-29,2026-06-27,90,5,92.72936646235209,92.22596832366317,918,32.69373007438895,33.35031873628602,34.58365123582746,6.4724049953001215,482,7447,31.950207468879665,15.27107946269623,32.467532467532465,231.0,4.477089891570479,2859,7.317073170731707,1558,7.5829383886255926,1055,8.37954405422058,1623,6.4724049953001215
san-diego,NA_US,True,False,False,4,I4_Jun_to_Aug,2026-06-27,2026-08-29,63,5,95.17853644200626,94.98170611846318,918,22.595117131431547,25.760473316201516,29.036834731409723,15.437294906548724,1082,7009,29.75970425138632,,,,16.159155501421033,2463,14.896142433234422,1685,15.043290043290044,924,13.477537437603992,1202,22.05327843792675
santiago,LatAm,False,False,False,1,I1_Sep_to_Dec,2025-09-27,2025-12-29,93,5,87.03638553238704,81.91062290453502,980,47.9291773259728,50.77158013181161,53.86232264844981,15.031847133757962,236,1570,43.64406779661017,11.544056067351347,18.29268292682927,82.0,8.25242718446602,618,27.500000000000004,320,6.912442396313365,217,8.16326530612245,98,14.546948839120608
santiago,LatAm,False,False,False,2,I2_Dec_to_Mar,2025-12-29,2026-03-30,91,5,77.67076844703257,73.17179607466643,980,50.25495750708215,52.479975054081976,53.392116417707456,11.5363283416528,208,1803,46.63461538461539,17.42861858392474,42.857142857142854,112.0,18.83116883116883,308,2.727272727272727,110,14.893617021276595,235,9.5852534562212,1085,11.409555502733538
santiago,LatAm,False,False,False,3,I3_Mar_to_Jun,2026-03-30,2026-06-29,91,5,88.3900749341544,87.89037457642641,980,41.53749967436893,43.38546843123921,45.49736547980201,7.131872356785851,371,5202,32.88409703504043,11.53492294717473,40.55944055944056,143.0,4.983848638670974,2167,6.192660550458716,1744,12.741935483870966,620,11.11111111111111,522,7.053500133084907
santiago,LatAm,False,False,False,4,I4_Jun_to_Aug,2026-06-29,2026-08-30,62,5,91.80934198156866,88.76605470399723,980,26.058604573059807,31.318991887219045,32.44235449408077,11.155850307910944,471,4222,37.15498938428875,,,,8.175559380378658,1162,8.864084044648719,1523,10.638297872340425,517,19.625,800,16.193976253419113
sao-paulo,LatAm,False,False,False,1,I1_Sep_to_Dec,2026-06-14,2026-08-18,65,2,88.90234559429152,87.69555277339285,3725,30.208155525416576,30.208155525416576,30.354370953697043,7.991710381451979,1234,15441,15.640194489465154,,,,9.793322734499204,3145,13.141361256544503,1910,5.843834939461329,8094,9.900497512437811,2010,11.065445143548894
singapore,APAC,False,False,False,1,I1_Sep_to_Dec,2025-09-28,2025-12-29,92,5,92.25315126050421,96.4596966315853,101,27.905086441366805,48.77255249926058,48.037466547725245,27.906976744186046,48,172,100.0,13.781141595711134,0.0,4.0,21.428571428571427,56,35.95505617977528,89,0.0,5,6.25,16,27.30030333670374
singapore,APAC,False,False,False,2,I2_Dec_to_Mar,2025-12-29,2026-03-30,91,5,30.803301582008046,31.566895649329407,101,58.818652849740936,60.78343592613319,58.817758155506496,27.36156351791531,84,307,88.09523809523809,10.633752670306196,0.0,48.0,30.864197530864196,81,31.428571428571427,35,0.0,9,13.043478260869565,23,27.060886995740415
singapore,APAC,False,False,False,3,I3_Mar_to_Jun,2026-03-30,2026-06-29,91,5,96.61102982890925,97.54519080562375,101,53.60329444063143,58.56850715746421,60.78431372549019,23.333333333333332,112,480,91.07142857142857,4.733038004196782,19.230769230769234,52.0,39.361702127659576,94,38.775510204081634,49,34.48275862068966,29,17.509727626459142,257,23.076923076923077
singapore,APAC,False,False,False,4,I4_Jun_to_Aug,2026-06-29,2026-08-31,63,5,92.34456696174355,93.64744266385185,101,26.647197458756022,41.52839821314614,45.47265483520464,23.963730569948186,185,772,84.32432432432432,,,,30.18867924528302,53,21.524663677130047,223,54.54545454545454,77,15.555555555555555,360,34.233900814211694
sunshine-coast,APAC,False,True,False,1,I1_Sep_to_Dec,2025-08-31,2025-11-30,91,5,94.10187667560321,93.06293910396731,504,21.442892505516415,27.411139510508796,30.797764478955436,6.614917313533581,392,5926,26.53061224489796,26.007042253521128,42.06896551724138,145.0,5.448241703813769,2019,4.502688172043011,1488,11.475409836065573,610,8.239700374531834,1335,6.542225914483762
sunshine-coast,APAC,False,True,False,2,I2_Dec_to_Mar,2025-11-30,2026-02-28,90,5,81.88192300065158,69.23254645906579,504,29.832707012376492,31.394345951126017,33.598153416715874,7.0520231213872835,366,5190,28.688524590163933,29.07672498674544,45.033112582781456,151.0,5.449041372351161,991,6.174819566960705,1247,9.73724884080371,647,7.200647249190939,1236,7.0520231213872835
sunshine-coast,APAC,False,True,False,3,I3_Mar_to_Jun,2026-02-28,2026-06-30,122,5,90.47421065316944,88.13022425028956,504,26.677222706040695,26.487917512639836,30.65821379531976,8.059600406366407,476,5906,30.04201680672269,23.078044159440356,29.28571428571429,280.0,6.286266924564797,1034,13.719185423365488,933,6.364749082007344,817,8.057070919009652,2383,5.945606857155546
sunshine-coast,APAC,False,True,False,4,I4_Jun_to_Aug,2026-06-30,2026-08-31,62,5,94.39633904048277,91.5692515703783,504,15.696649029982362,18.944455361236653,21.289628729075098,8.23199251637044,792,9621,27.77777777777778,,,,12.195121951219512,1886,6.290322580645161,1860,8.758076094759511,1393,6.83111954459203,3162,11.949666556021606
sydney,APAC,False,True,False,1,I1_Sep_to_Dec,2025-09-12,2025-12-12,91,5,88.39184597961494,85.27407744660141,868,24.71934935999227,29.71080481314154,31.781881542299722,7.172818791946309,513,7152,29.434697855750485,25.94368875842395,42.33576642335766,137.0,4.721274175199089,3516,9.640831758034027,1058,6.922435362802336,1199,9.812667261373774,1121,7.0939966074194265
sydney,APAC,False,True,False,2,I2_Dec_to_Mar,2025-12-12,2026-03-21,99,5,57.83396944737552,51.209430931293795,868,36.016628611483185,35.69396726883151,38.55716916090983,11.874832843006152,444,3739,34.00900900900901,28.145989878852934,38.56209150326798,153.0,12.960339943342778,1412,12.653061224489795,490,12.332439678284182,373,8.130841121495328,1070,10.795302584551047
sydney,APAC,False,True,False,3,I3_Mar_to_Jun,2026-03-21,2026-06-16,87,5,91.93045650315315,90.04684816858672,868,28.50160152561515,30.262623408276077,32.87056393103957,9.384207424867414,637,6788,24.175824175824175,22.748425174507688,31.592039800995025,402.0,8.687782805429864,1105,14.241803278688526,976,8.463949843260188,1276,9.784172661870503,2085,9.7078007843456
sydney,APAC,False,True,False,4,I4_Jun_to_Aug,2026-06-16,2026-08-15,60,5,91.55369924935752,88.97663512526691,868,17.895148751086502,21.95464388549128,23.56474922074242,7.67755991285403,881,11475,20.43132803632236,,,,8.353221957040573,2514,9.213820731096645,1997,6.591448931116389,1684,7.7174459527400705,3978,11.516339869281046
taipei,APAC,False,False,False,1,I1_Sep_to_Dec,2025-09-30,2025-11-30,61,5,93.12602291325696,92.93079019073569,379,22.613295177331583,26.74987157778581,28.662719118250575,4.458349628470865,114,2557,63.1578947368421,22.295006165228113,44.44444444444444,9.0,3.250188964474679,1323,7.631160572337042,629,5.147058823529411,272,3.3210332103321036,271,6.577892894465211
taipei,APAC,False,False,False,2,I2_Dec_to_Mar,2025-11-30,2026-02-28,90,5,78.25538573204905,70.90729077202023,379,39.69012331140757,40.534153176893795,40.480981124844305,7.192982456140351,82,1140,71.95121951219512,30.141663639665815,12.121212121212121,33.0,4.609218436873747,499,5.714285714285714,280,7.216494845360824,97,10.891089108910892,202,7.192982456140351
taipei,APAC,False,False,False,3,I3_Mar_to_Jun,2026-02-28,2026-06-30,122,5,87.45847624185903,86.37455174180327,379,47.59698255889385,46.43377322681732,46.34456660033276,12.297734627831716,76,618,78.94736842105263,25.839968926005046,51.02040816326531,49.0,9.49367088607595,158,11.363636363636363,88,29.896907216494846,97,9.345794392523365,214,9.07209931561356
taipei,APAC,False,False,False,4,I4_Jun_to_Aug,2026-06-30,2026-08-31,62,5,93.05280738707687,93.82865521109865,379,23.64779278586057,24.842472673831175,26.761202798696793,8.660844250363901,238,2748,57.56302521008403,,,,7.291666666666667,576,9.580838323353294,668,7.282913165266107,714,9.078771695594126,749,12.572193266657276
tasmania,APAC,False,True,False,1,I1_Sep_to_Dec,2025-09-11,2025-12-12,92,5,94.5945945945946,91.74460585041362,434,22.297276361044833,29.90636571617255,31.340523882896765,6.226355611601513,395,6344,28.860759493670884,26.139263580021876,66.21621621621621,74.0,4.507257448433919,2618,7.238394964594807,1271,7.6033057851239665,1210,7.747105966162065,1123,6.091000054827568
tasmania,APAC,False,True,False,2,I2_Dec_to_Mar,2025-12-12,2026-03-19,97,5,85.40630182421228,70.7254690341371,434,37.503658179689786,39.65512743589075,44.81932021466905,9.390243902439025,308,3280,33.116883116883116,20.107108081791626,21.428571428571427,126.0,7.59493670886076,1659,6.349206349206349,504,8.865248226950355,282,15.090090090090092,444,8.712597435252704
tasmania,APAC,False,True,False,3,I3_Mar_to_Jun,2026-03-19,2026-06-15,88,5,93.47853191503323,88.97518087736972,434,29.918066534914363,29.438361521165312,33.322324966974904,7.512557326927277,344,4579,28.488372093023255,22.483588621444202,24.761904761904763,210.0,7.68361581920904,885,12.741312741312742,518,11.299435028248588,354,6.415792720542875,1621,7.683297266175625
tasmania,APAC,False,True,False,4,I4_Jun_to_Aug,2026-06-15,2026-08-13,59,5,96.71872991387069,96.33004862068069,434,14.091958056114118,16.91821616890464,18.39054522889459,5.400961295218821,427,7906,25.995316159250585,,,,8.652094717668488,1098,9.769230769230768,1300,4.244897959183674,1225,3.8344491783323194,3286,8.238754518130404
tokyo,APAC,False,False,False,1,I1_Sep_to_Dec,2025-09-29,2025-12-29,91,5,93.04826654718538,92.08004628560504,1816,36.57630884898954,39.81809830801634,40.842041780774515,12.18011543068714,2237,18366,12.695574430040232,27.93944090123383,48.137931034482754,725.0,8.890469416785205,5624,15.014694095645204,3743,12.032842582106456,3532,11.784799316823227,4684,12.046268008371896
tokyo,APAC,False,False,False,2,I2_Dec_to_Mar,2025-12-29,2026-03-30,91,5,73.1297134696606,68.46736680573538,1816,42.18595692523201,42.83954472156755,44.31364603383649,11.005770816158284,1869,16982,11.878009630818621,21.789600465154912,33.14285714285714,700.0,6.198224852071006,6760,11.29601613716591,3966,15.737704918032788,1830,16.051532033426184,2872,10.884828279716984
tokyo,APAC,False,False,False,3,I3_Mar_to_Jun,2026-03-30,2026-06-30,92,5,96.04201166442871,95.01846473301705,1816,41.66534118021314,42.03520222748558,43.4197366910957,12.825183316986596,2746,21411,11.471230881281864,20.961269161004125,38.96189224704336,1522.0,11.63243626062323,5648,15.319148936170212,3525,13.950018649757553,2681,10.216010165184244,7870,12.546374984008626
tokyo,APAC,False,False,False,4,I4_Jun_to_Aug,2026-06-30,2026-08-31,62,5,96.34625400039883,94.91051881554873,1816,22.705711004014162,25.380820752711035,26.171300832925038,11.858209648932544,3827,32273,15.913247974915077,,,,10.464772054470101,6756,9.955927223415074,8849,11.709637814610192,6516,13.552472046342448,7423,17.21353013554724
western-australia,APAC,False,True,False,1,I1_Sep_to_Dec,2025-09-26,2025-12-28,93,5,85.59056558307519,75.97922186950704,786,29.87034287490073,34.1540715094214,35.97743061012794,5.762102662024037,513,8903,26.510721247563353,20.454441339502498,49.25373134328358,134.0,4.3343653250774,2907,8.328611898016996,1765,6.413449564134496,1606,5.578417924096937,2187,5.576228382603907
western-australia,APAC,False,True,False,2,I2_Dec_to_Mar,2025-12-28,2026-03-29,91,5,78.2964656169461,68.88127041124301,786,38.999179839787885,40.37357494626289,39.508417719534755,9.476681127982646,699,7376,23.89127324749642,22.827521938339675,32.69230769230769,260.0,8.38543582199338,2719,12.222222222222221,1170,9.792284866468842,674,10.338680926916222,1122,9.37254177492789
western-australia,APAC,False,True,False,3,I3_Mar_to_Jun,2026-03-29,2026-06-28,91,5,93.35876118814075,89.880073800738,786,33.44965616339937,34.03455090202078,33.34090263979563,9.010969087118122,994,11031,22.635814889336018,22.075237701529556,32.64604810996563,582.0,11.585014409221902,1735,15.88628762541806,1196,9.891808346213292,1294,6.260720411663807,4664,8.911947448798141
western-australia,APAC,False,True,False,4,I4_Jun_to_Aug,2026-06-28,2026-08-30,63,5,95.18893731647941,95.48882890988153,786,24.06507384405204,24.32410685548761,25.41797948649192,13.842555548716687,2249,16247,24.055135615829258,,,,11.542321846771495,2989,14.482327181732874,3197,14.105886708626434,2701,12.772946859903382,5175,19.775079355309554
