market,geo_id,dump_date,file,url,bytes,sha256,captured_at,status
puglia,italy/puglia/puglia,2026-06-30,reviews,https://data.insideairbnb.com/italy/puglia/puglia/2026-06-30/data/reviews.csv.gz,98083322,1e659d8ed3ddfb52a820d25fe889bb77845e0847796ca17a6946481272e9cb69,2026-09-11T20:02:07+00:00,ok
rome,italy/lazio/rome,2026-06-20,listings,https://data.insideairbnb.com/italy/lazio/rome/2026-06-20/data/listings.csv.gz,21816003,f44dafb940763f53e8ce47072e963f1b28e3f9b69f4cea14f3077a6c9d84b63e,2026-09-11T20:02:12+00:00,ok
rome,italy/lazio/rome,2026-06-20,reviews,https://data.insideairbnb.com/italy/lazio/rome/2026-06-20/data/reviews.csv.gz,342660347,d4fadca232641305cbbc2cadb5b554408ff6c883bfa951848efebe2f67f45c50,2026-09-11T20:02:41+00:00,ok
sicily,italy/sicilia/sicily,2026-06-30,listings,https://data.insideairbnb.com/italy/sicilia/sicily/2026-06-30/data/listings.csv.gz,31753818,9e0e1d94cb0f4d26d350cbcd65a397abca6d1c5e4a2b091771feb01070f86c84,2026-09-11T20:02:52+00:00,ok
sicily,italy/sicilia/sicily,2026-06-30,reviews,https://data.insideairbnb.com/italy/sicilia/sicily/2026-06-30/data/reviews.csv.gz,194690465,44c45bc297c0cd34b2fc98eb6262b459b58d993f4b98849aee244332bff05aa9,2026-09-11T20:03:12+00:00,ok
trentino,italy/trentino-alto-adige-südtirol/trentino,2026-06-30,listings,https://data.insideairbnb.com/italy/trentino-alto-adige-südtirol/trentino/2026-06-30/data/listings.csv.gz,5370254,ac1072b7bc2ca448ed213639fe69e256bb033e2157e43d8c1304acd19de14868,2026-09-11T20:03:17+00:00,ok
trentino,italy/trentino-alto-adige-südtirol/trentino,2026-06-30,reviews,https://data.insideairbnb.com/italy/trentino-alto-adige-südtirol/trentino/2026-06-30/data/reviews.csv.gz,26640394,7a62ade960ad372b748941ba06d14810ddc127617962bad574bb567f2278a4dc,2026-09-11T20:03:21+00:00,ok
venice,italy/veneto/venice,2026-06-15,listings,https://data.insideairbnb.com/italy/veneto/venice/2026-06-15/data/listings.csv.gz,5266644,7cfb93b8a374ea979da5aff596e0e8a52289686493531841f0a57fecbab3a11a,2026-09-11T20:03:24+00:00,ok
venice,italy/veneto/venice,2026-06-15,reviews,https://data.insideairbnb.com/italy/veneto/venice/2026-06-15/data/reviews.csv.gz,123219447,eda5a85c9d5cced9a14b75bbc3c73106b198764fb454fa50ea3f5f664089ea98,2026-09-11T20:03:36+00:00,ok
tokyo,japan/kantō/tokyo,2026-06-30,listings,https://data.insideairbnb.com/japan/kantō/tokyo/2026-06-30/data/listings.csv.gz,26992555,d61a61f0e4eea94b00717aa64fcdc9b3dca1cac8c05e69987423936d1d61489a,2026-09-11T20:03:42+00:00,ok
tokyo,japan/kantō/tokyo,2026-06-30,reviews,https://data.insideairbnb.com/japan/kantō/tokyo/2026-06-30/data/reviews.csv.gz,169843129,8c0df4e2d695b8751111c2834d49f0c40b52a8b08b3933362b34ce531bde2a94,2026-09-11T20:03:59+00:00,ok
nairobi,kenya/nairobi/nairobi,2026-06-15,listings,https://data.insideairbnb.com/kenya/nairobi/nairobi/2026-06-15/data/listings.csv.gz,9633932,6fddd11968bcedda990fd39539f6a4af8b7c65f1132e670d99d4dab66a4e2c6d,2026-09-11T20:04:04+00:00,ok
nairobi,kenya/nairobi/nairobi,2026-06-15,reviews,https://data.insideairbnb.com/kenya/nairobi/nairobi/2026-06-15/data/reviews.csv.gz,12862494,a35a1e7b7fccc288e1ff231b8cbc45f6300d48d05263ddcfc969a933cf96d0cf,2026-09-11T20:04:07+00:00,ok
riga,latvia/riga/riga,2026-06-30,listings,https://data.insideairbnb.com/latvia/riga/riga/2026-06-30/data/listings.csv.gz,1852124,01de6a783bbcae723b6c057e8599811ec4940bc9fc77c00ff88c0195384d5e0e,2026-09-11T20:04:09+00:00,ok
riga,latvia/riga/riga,2026-06-30,reviews,https://data.insideairbnb.com/latvia/riga/riga/2026-06-30/data/reviews.csv.gz,19332839,30002869f33394186ceac96e4a8bc5af23ef7e9eeb40f1d3d2e0f3d9e57ac744,2026-09-11T20:04:18+00:00,ok
mexico-city,mexico/df/mexico-city,2026-06-15,listings,https://data.insideairbnb.com/mexico/df/mexico-city/2026-06-15/data/listings.csv.gz,18411663,bbe24eee4a96cb41a157e8b3eed9420225ec9fb94137233d9c2f4ce6d64eebfe,2026-09-11T20:04:24+00:00,ok
mexico-city,mexico/df/mexico-city,2026-06-15,reviews,https://data.insideairbnb.com/mexico/df/mexico-city/2026-06-15/data/reviews.csv.gz,167700377,2d5f2c07729f19c0c7e37d9fe773c5a90ab7c031e66bc4388d8a9c1946c79b57,2026-09-11T20:04:49+00:00,ok
oslo,norway/oslo/oslo,2026-06-30,listings,https://data.insideairbnb.com/norway/oslo/oslo/2026-06-30/data/listings.csv.gz,7099792,2a3c604bb3113e04e65ff4573cfe7ee23b0015a0d04bc824b761c2a1b85add2c,2026-09-11T20:04:54+00:00,ok
oslo,norway/oslo/oslo,2026-06-30,reviews,https://data.insideairbnb.com/norway/oslo/oslo/2026-06-30/data/reviews.csv.gz,30076792,1214ba47da6cc82cdd9155404ca5fe49960509c260665b9fcb905e15216aa106,2026-09-11T20:04:59+00:00,ok
lisbon,portugal/lisbon/lisbon,2026-06-23,listings,https://data.insideairbnb.com/portugal/lisbon/lisbon/2026-06-23/data/listings.csv.gz,14273494,1845748e8fd26473eb72874bb11110a6ad5d45d24c74c2cea480eb72ddde1bce,2026-09-11T20:05:02+00:00,ok
lisbon,portugal/lisbon/lisbon,2026-06-23,reviews,https://data.insideairbnb.com/portugal/lisbon/lisbon/2026-06-23/data/reviews.csv.gz,251303584,06bbabbd441b08eb507ab88f0b3e3748ac944bedb255ab074cb65e0664fc3b10,2026-09-11T20:05:26+00:00,ok
porto,portugal/norte/porto,2026-06-23,listings,https://data.insideairbnb.com/portugal/norte/porto/2026-06-23/data/listings.csv.gz,9460410,5fd763ac5529afebe3a530bcc9108f317c4d36d7d5d56579e8b7c157faab8fa2,2026-09-11T20:05:32+00:00,ok
porto,portugal/norte/porto,2026-06-23,reviews,https://data.insideairbnb.com/portugal/norte/porto/2026-06-23/data/reviews.csv.gz,143861981,a71dc5e48c5e90f14ab8b6043be7a3e580d25287adfb3c87370c324af42761cc,2026-09-11T20:05:45+00:00,ok
singapore,singapore/sg/singapore,2026-06-29,listings,https://data.insideairbnb.com/singapore/sg/singapore/2026-06-29/data/listings.csv.gz,1255634,e6d6975bd21f24895f204e3ed8af538329132f35b3958d99b3491c8ba65561db,2026-09-11T20:05:49+00:00,ok
singapore,singapore/sg/singapore,2026-06-29,reviews,https://data.insideairbnb.com/singapore/sg/singapore/2026-06-29/data/reviews.csv.gz,4789425,0ab4334085916ad2df476d00fe0901e384aa47012a14a9add39f8f3a2f021b04,2026-09-11T20:05:52+00:00,ok
cape-town,south-africa/wc/cape-town,2026-06-29,listings,https://data.insideairbnb.com/south-africa/wc/cape-town/2026-06-29/data/listings.csv.gz,16122289,2dbbbc7a4ac85a9810f3480bfb49dafa5037d6b6f7364f57855c00a8d73f37fa,2026-09-11T20:05:55+00:00,ok
cape-town,south-africa/wc/cape-town,2026-06-29,reviews,https://data.insideairbnb.com/south-africa/wc/cape-town/2026-06-29/data/reviews.csv.gz,83448465,622a88678a080d593f764084b0537d982494f05a718c990be27cd852e8279be9,2026-09-11T20:06:04+00:00,ok
barcelona,spain/catalonia/barcelona,2026-06-24,listings,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-06-24/data/listings.csv.gz,8175620,aefc9848413a265973255a3ba6e43b650b645f9ee558a2474912e9c9d06a77fa,2026-09-11T20:06:08+00:00,ok
barcelona,spain/catalonia/barcelona,2026-06-24,reviews,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-06-24/data/reviews.csv.gz,133310522,555d4d00c6ded5600219eb90a30ff94a32a991be56a4d8653caa06acee640d5d,2026-09-11T20:06:19+00:00,ok
euskadi,spain/pv/euskadi,2026-06-30,listings,https://data.insideairbnb.com/spain/pv/euskadi/2026-06-30/data/listings.csv.gz,3524680,395ae96d285b972e22326302c943f330232ca288bddb6c28bd8355c34ff68935,2026-09-11T20:06:23+00:00,ok
euskadi,spain/pv/euskadi,2026-06-30,reviews,https://data.insideairbnb.com/spain/pv/euskadi/2026-06-30/data/reviews.csv.gz,46422486,e31f747c7fc3267651abf490ee9d66693e2eb995e858de30b667f60070303dc1,2026-09-11T20:06:29+00:00,ok
girona,spain/catalonia/girona,2026-06-30,listings,https://data.insideairbnb.com/spain/catalonia/girona/2026-06-30/data/listings.csv.gz,12213304,73d31dfa63ebf9fa151c4dda75a85a149cbe628e896e17e253299d801335291f,2026-09-11T20:06:32+00:00,ok
girona,spain/catalonia/girona,2026-06-30,reviews,https://data.insideairbnb.com/spain/catalonia/girona/2026-06-30/data/reviews.csv.gz,61589911,80862597673da6ab92805e011654629ccecffeebcaca81764636939221a011bf,2026-09-11T20:06:39+00:00,ok
madrid,spain/comunidad-de-madrid/madrid,2026-06-20,listings,https://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2026-06-20/data/listings.csv.gz,10368398,18e0f5c631759b6588503b513f21af6045fd883467a39b2d9903bc97d36bd9a9,2026-09-11T20:06:42+00:00,ok
madrid,spain/comunidad-de-madrid/madrid,2026-06-20,reviews,https://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2026-06-20/data/reviews.csv.gz,161132936,9d4f5080ab59677ba2343b2b3f7ffcae4ec7dbac823deae5a482907b78f7ad27,2026-09-11T20:06:56+00:00,ok
malaga,spain/andalucía/malaga,2026-06-30,listings,https://data.insideairbnb.com/spain/andalucía/malaga/2026-06-30/data/listings.csv.gz,5439939,12081d04662fd2b2033474e43a445804eb9dab536b859413204f0472d97b6d2a,2026-09-11T20:07:01+00:00,ok
malaga,spain/andalucía/malaga,2026-06-30,reviews,https://data.insideairbnb.com/spain/andalucía/malaga/2026-06-30/data/reviews.csv.gz,67377350,3b5977b6ad72a83b75b6c1b899152b6912c35d009dd5e807d8da533aeab40bdd,2026-09-11T20:07:07+00:00,ok
mallorca,spain/islas-baleares/mallorca,2026-06-23,listings,https://data.insideairbnb.com/spain/islas-baleares/mallorca/2026-06-23/data/listings.csv.gz,10034232,3b4d231a3d3eed646b7a4096c499b992781b81a96e1f3aab2114eff33f2dd1c7,2026-09-11T20:07:11+00:00,ok
mallorca,spain/islas-baleares/mallorca,2026-06-23,reviews,https://data.insideairbnb.com/spain/islas-baleares/mallorca/2026-06-23/data/reviews.csv.gz,62282786,3a5fa45f610520cb8c6ed5a86da9bdec19b215a2891995809bf1fbba1351df00,2026-09-11T20:07:19+00:00,ok
menorca,spain/islas-baleares/menorca,2026-06-30,listings,https://data.insideairbnb.com/spain/islas-baleares/menorca/2026-06-30/data/listings.csv.gz,2314441,1c6f4ea4e3d4e2775e157d1c2e64e4b27bae2def83d1a699a642b26d1fc45dd3,2026-09-11T20:07:24+00:00,ok
menorca,spain/islas-baleares/menorca,2026-06-30,reviews,https://data.insideairbnb.com/spain/islas-baleares/menorca/2026-06-30/data/reviews.csv.gz,11770136,70a017379eb7a28d222a5cf36962761923df95d366c65959b60bc2dc839747cd,2026-09-11T20:07:27+00:00,ok
sevilla,spain/andalucía/sevilla,2026-06-30,listings,https://data.insideairbnb.com/spain/andalucía/sevilla/2026-06-30/data/listings.csv.gz,5185076,af1788a955eb869f29b3c66e515a348b9ffeecaadff7480c1cdffe71a9856519,2026-09-11T20:07:29+00:00,ok
sevilla,spain/andalucía/sevilla,2026-06-30,reviews,https://data.insideairbnb.com/spain/andalucía/sevilla/2026-06-30/data/reviews.csv.gz,95104248,5e7a22bd167cbd51f067c3e0e744bda2d8ce3bbbd69349e95e021075b0ccf6e5,2026-09-11T20:07:38+00:00,ok
valencia,spain/vc/valencia,2026-06-26,listings,https://data.insideairbnb.com/spain/vc/valencia/2026-06-26/data/listings.csv.gz,4363480,1e8b8c2fe84b1be886825160561469d51d117707ea1a3748e0ca2ff3e1a55d4f,2026-09-11T20:07:43+00:00,ok
valencia,spain/vc/valencia,2026-06-26,reviews,https://data.insideairbnb.com/spain/vc/valencia/2026-06-26/data/reviews.csv.gz,58971094,ac388197da9af98b2d584fed4f6b13bb96fb1e8a40e596b8e67fc3e73c5df240,2026-09-11T20:07:49+00:00,ok
stockholm,sweden/stockholms-län/stockholm,2026-06-30,listings,https://data.insideairbnb.com/sweden/stockholms-län/stockholm/2026-06-30/data/listings.csv.gz,2558084,6d0ff60954da6e05b73ed741fe7ebbff5b57fe3b18acf4696acf5b824e4e6d6f,2026-09-11T20:07:52+00:00,ok
stockholm,sweden/stockholms-län/stockholm,2026-06-30,reviews,https://data.insideairbnb.com/sweden/stockholms-län/stockholm/2026-06-30/data/reviews.csv.gz,20227368,0c31ed944cae2053083fb5ca6db717ec26b2016628854a540357f91d17faf0f1,2026-09-11T20:07:56+00:00,ok
geneva,switzerland/geneva/geneva,2026-06-29,listings,https://data.insideairbnb.com/switzerland/geneva/geneva/2026-06-29/data/listings.csv.gz,1192042,da6b3351a977e63adc5356d155be57d819f6ce234ef709f1df2c7a382c7da386,2026-09-11T20:07:58+00:00,ok
geneva,switzerland/geneva/geneva,2026-06-29,reviews,https://data.insideairbnb.com/switzerland/geneva/geneva/2026-06-29/data/reviews.csv.gz,8159010,730bd1d659e69d076f86fc323b2303511c4a8039853a18dda8242da0e0ee028e,2026-09-11T20:08:00+00:00,ok
vaud,switzerland/vd/vaud,2026-08-10,listings,https://data.insideairbnb.com/switzerland/vd/vaud/2026-08-10/data/listings.csv.gz,2644181,ed89a03a4758ca5d3d26af24e9694d28bffa4502c9b1be13b9c6741c3eecd1ad,2026-09-11T20:08:02+00:00,ok
vaud,switzerland/vd/vaud,2026-08-10,reviews,https://data.insideairbnb.com/switzerland/vd/vaud/2026-08-10/data/reviews.csv.gz,15323588,8bc92117e9a210b4c45e4b3778b06007a880937642317a1aeeb123f7801f314f,2026-09-11T20:08:05+00:00,ok
zurich,switzerland/zürich/zurich,2026-06-30,listings,https://data.insideairbnb.com/switzerland/zürich/zurich/2026-06-30/data/listings.csv.gz,1570671,bfe8873f700a086d0fe78559cebf2763989d71e014f0856dc6279a6a3b116ec3,2026-09-11T20:08:07+00:00,ok
zurich,switzerland/zürich/zurich,2026-06-30,reviews,https://data.insideairbnb.com/switzerland/zürich/zurich/2026-06-30/data/reviews.csv.gz,13639826,e2fb1dc43dd870aad046c85428cccba6dbcc092874b332faadc5864217282246,2026-09-11T20:08:10+00:00,ok
taipei,taiwan/northern-taiwan/taipei,2026-06-30,listings,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2026-06-30/data/listings.csv.gz,4220437,db99ef29e91f6eed6c233e1cdd38cf5ffc522a6bb6d567a855f5bb665aaf548e,2026-09-11T20:08:13+00:00,ok
taipei,taiwan/northern-taiwan/taipei,2026-06-30,reviews,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2026-06-30/data/reviews.csv.gz,30565339,38ed6b74202f586b104365e81aa61b8c3fff4f5abb98b18517f0ac336e80c712,2026-09-11T20:08:19+00:00,ok
bangkok,thailand/central-thailand/bangkok,2026-06-29,listings,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-06-29/data/listings.csv.gz,20625983,b17b99f9c421c566cc26a1c89a0b3d16b4c7f3dc74e659141900ccbac316b20e,2026-09-11T20:08:24+00:00,ok
bangkok,thailand/central-thailand/bangkok,2026-06-29,reviews,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-06-29/data/reviews.csv.gz,88776534,e44dfe11c9311268491740cad5559e82922b60986a1a31e410b6158e68071c5e,2026-09-11T20:08:32+00:00,ok
amsterdam,the-netherlands/north-holland/amsterdam,2026-06-15,listings,https://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2026-06-15/data/listings.csv.gz,5759896,e67b01d8b46e04f8ea85cd401dc6deeadef3b482fccf39e0388020d63c394062,2026-09-11T20:08:35+00:00,ok
amsterdam,the-netherlands/north-holland/amsterdam,2026-06-15,reviews,https://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2026-06-15/data/reviews.csv.gz,66560014,c33cbcc3df12c6fa0bd2940cfddddc7daf75a0de4128070a2621458f2d021aa2,2026-09-11T20:08:42+00:00,ok
rotterdam,the-netherlands/south-holland/rotterdam,2026-06-28,listings,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2026-06-28/data/listings.csv.gz,755228,29609b1c8337a39c3a8a0c89684665181ed8e1b90627e5f11376471c825b2cd2,2026-09-11T20:08:45+00:00,ok
rotterdam,the-netherlands/south-holland/rotterdam,2026-06-28,reviews,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2026-06-28/data/reviews.csv.gz,7663535,782bebe61380cb79aab6fcb05194540d4db46bfe568d27857aac656583cf1bf0,2026-09-11T20:08:48+00:00,ok
the-hague,the-netherlands/south-holland/the-hague,2026-06-28,listings,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2026-06-28/data/listings.csv.gz,836638,2b47502d4d2fc67d2d3ea508ca73af1b48d071d723deede4d980ab1ca4714a31,2026-09-11T20:08:50+00:00,ok
the-hague,the-netherlands/south-holland/the-hague,2026-06-28,reviews,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2026-06-28/data/reviews.csv.gz,7011534,4fe8ca6e9e123acb014c5a7294301f0cf36d5294d3e7d9a204e6b075adafebbf,2026-09-11T20:08:52+00:00,ok
istanbul,turkey/marmara/istanbul,2026-06-30,listings,https://data.insideairbnb.com/turkey/marmara/istanbul/2026-06-30/data/listings.csv.gz,13047871,496db43edf236a53737bfe2f0f868ad4f812ff5db0f61798dba7de4ee4769dff,2026-09-11T20:08:55+00:00,ok
istanbul,turkey/marmara/istanbul,2026-06-30,reviews,https://data.insideairbnb.com/turkey/marmara/istanbul/2026-06-30/data/reviews.csv.gz,77059005,26009e2af5b9f8cb510194e21fdd750c426fdeb336806b115ec97a642031a2f2,2026-09-11T20:09:03+00:00,ok
bristol,united-kingdom/england/bristol,2026-06-29,listings,https://data.insideairbnb.com/united-kingdom/england/bristol/2026-06-29/data/listings.csv.gz,1664846,1725729b2b803a21fdc0553c881769bdeecb3028322d974098bb88dcddbff376,2026-09-11T20:09:06+00:00,ok
bristol,united-kingdom/england/bristol,2026-06-29,reviews,https://data.insideairbnb.com/united-kingdom/england/bristol/2026-06-29/data/reviews.csv.gz,15819559,e4f22238d126136f08cc55334f5312be4491c2a682ed9154334bd09200b8e64a,2026-09-11T20:09:09+00:00,ok
edinburgh,united-kingdom/scotland/edinburgh,2026-06-23,listings,https://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2026-06-23/data/listings.csv.gz,3585414,a3eabdf3810850c4f93226e4bd642fd5bf99964694b537c3080b2077e11dd695,2026-09-11T20:09:12+00:00,ok
edinburgh,united-kingdom/scotland/edinburgh,2026-06-23,reviews,https://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2026-06-23/data/reviews.csv.gz,78776504,2ead8b98c6082494640c36d24e3df66e562491aca188d471d1f1df6c7aecd135,2026-09-11T20:09:26+00:00,ok
greater-manchester,united-kingdom/england/greater-manchester,2026-06-28,listings,https://data.insideairbnb.com/united-kingdom/england/greater-manchester/2026-06-28/data/listings.csv.gz,3780263,979c31471f67ec5f6dbd1d94b298eb01f3708722cf102d94df2feef26d10334c,2026-09-11T20:09:35+00:00,ok
greater-manchester,united-kingdom/england/greater-manchester,2026-06-28,reviews,https://data.insideairbnb.com/united-kingdom/england/greater-manchester/2026-06-28/data/reviews.csv.gz,25798135,d08a26d4d61f9c67283933013a4223a14f169e5cf0ee1bd98156c0a85411da73,2026-09-11T20:09:47+00:00,ok
london,united-kingdom/england/london,2026-06-19,listings,https://data.insideairbnb.com/united-kingdom/england/london/2026-06-19/data/listings.csv.gz,50356306,f32fbf1bdd3a4fcdb58ffe901b4ac20d8614f77cd36f1e3bbd18523e6e2acabd,2026-09-11T20:09:53+00:00,ok
london,united-kingdom/england/london,2026-06-19,reviews,https://data.insideairbnb.com/united-kingdom/england/london/2026-06-19/data/reviews.csv.gz,276900860,31cff8cb38533ced66208c669d0dc09c161db056b992994653325bc0fbb8a500,2026-09-11T20:10:18+00:00,ok
albany,united-states/ny/albany,2026-06-16,listings,https://data.insideairbnb.com/united-states/ny/albany/2026-06-16/data/listings.csv.gz,258357,a39438e7dc72e9ace8742f3479f80342db36ac07d437116f368173d75144d901,2026-09-11T20:10:24+00:00,ok
albany,united-states/ny/albany,2026-06-16,reviews,https://data.insideairbnb.com/united-states/ny/albany/2026-06-16/data/reviews.csv.gz,2704584,c0d41ede68987d94653f4b5d2909ea67e784401440200cd81d6645894bb37969,2026-09-11T20:10:27+00:00,ok
asheville,united-states/nc/asheville,2026-06-25,listings,https://data.insideairbnb.com/united-states/nc/asheville/2026-06-25/data/listings.csv.gz,1841311,b50fb547cc32757867e55b435a36a9c77faa03100b28cfaf0f195252a1865ee5,2026-09-11T20:10:28+00:00,ok
asheville,united-states/nc/asheville,2026-06-25,reviews,https://data.insideairbnb.com/united-states/nc/asheville/2026-06-25/data/reviews.csv.gz,35202296,495f0792f3b5863dc7726786aa1653c418132740d75d5e02b009921047040f17,2026-09-11T20:10:33+00:00,ok
austin,united-states/tx/austin,2026-06-22,listings,https://data.insideairbnb.com/united-states/tx/austin/2026-06-22/data/listings.csv.gz,7647862,5e2b0267729ea2f6c61c06e58621abae4a88ff852594ad9ccf1dec0a0d4f4c05,2026-09-11T20:10:36+00:00,ok
austin,united-states/tx/austin,2026-06-22,reviews,https://data.insideairbnb.com/united-states/tx/austin/2026-06-22/data/reviews.csv.gz,63478896,c7fba6f50d0a3925de4443f248d998c74cfdf0fce9cb6c4a9913e7c115aee32a,2026-09-11T20:10:43+00:00,ok
boston,united-states/ma/boston,2026-06-15,listings,https://data.insideairbnb.com/united-states/ma/boston/2026-06-15/data/listings.csv.gz,2463465,cf72d109ae7da76987160db61fb2c069671bbfbe1cf1b27b8a97507ac6b2093b,2026-09-11T20:10:46+00:00,ok
boston,united-states/ma/boston,2026-06-15,reviews,https://data.insideairbnb.com/united-states/ma/boston/2026-06-15/data/reviews.csv.gz,27694137,6eb338e3b831f5a298cbad7259f54f1fdd6aeac2f408c4b859852ff854851b70,2026-09-11T20:10:50+00:00,ok
bozeman,united-states/mt/bozeman,2026-06-19,listings,https://data.insideairbnb.com/united-states/mt/bozeman/2026-06-19/data/listings.csv.gz,353161,8186a388a4beb59f76706f8e529facd1af1a3de5c70aca677cf1973115b1bbeb,2026-09-11T20:10:52+00:00,ok
bozeman,united-states/mt/bozeman,2026-06-19,reviews,https://data.insideairbnb.com/united-states/mt/bozeman/2026-06-19/data/reviews.csv.gz,4605563,36e4d8b1a83dde3fa77c5e75b4fcb9ec45156199e1e929843146bc089fd6b843,2026-09-11T20:10:54+00:00,ok
broward-county,united-states/fl/broward-county,2026-06-29,listings,https://data.insideairbnb.com/united-states/fl/broward-county/2026-06-29/data/listings.csv.gz,10459121,d1d852ea6b13d0fb33c82ef48bbddc83bd33c004bf957cebfe99cb1e04613ad7,2026-09-11T20:10:57+00:00,ok
broward-county,united-states/fl/broward-county,2026-06-29,reviews,https://data.insideairbnb.com/united-states/fl/broward-county/2026-06-29/data/reviews.csv.gz,72029936,46cd965bd39f71e202c038c2919b45053a4112d690d55f2725320779f6a75ce0,2026-09-11T20:11:05+00:00,ok
cambridge,united-states/ma/cambridge,2026-06-29,listings,https://data.insideairbnb.com/united-states/ma/cambridge/2026-06-29/data/listings.csv.gz,690937,7d8b7fe4202a934219ac7a143c6f7962f3ebb97e1d4b55542e9d8941b868931f,2026-09-11T20:11:08+00:00,ok
cambridge,united-states/ma/cambridge,2026-06-29,reviews,https://data.insideairbnb.com/united-states/ma/cambridge/2026-06-29/data/reviews.csv.gz,9131868,9b91c5752472dafba8c8b99818894de29f38958267330657deff66cc61069ad7,2026-09-11T20:11:11+00:00,ok
chicago,united-states/il/chicago,2026-06-24,listings,https://data.insideairbnb.com/united-states/il/chicago/2026-06-24/data/listings.csv.gz,5059667,8f0e61e8eef19a0af6a9337cf72442375e390b32784fa4f32b4f9c14c9cc9f69,2026-09-11T20:11:13+00:00,ok
chicago,united-states/il/chicago,2026-06-24,reviews,https://data.insideairbnb.com/united-states/il/chicago/2026-06-24/data/reviews.csv.gz,57071607,a8bcc86044a453d4212f7e911b6a5d7bbf2c06dd4dd164a534ba594e83ec89ae,2026-09-11T20:11:20+00:00,ok
clark-county-nv,united-states/nv/clark-county-nv,2026-06-27,listings,https://data.insideairbnb.com/united-states/nv/clark-county-nv/2026-06-27/data/listings.csv.gz,10896876,447347e406a992d49d63704daf71539bf87823ac29ff29e9fd42ff81af242307,2026-09-11T20:11:23+00:00,ok
clark-county-nv,united-states/nv/clark-county-nv,2026-06-27,reviews,https://data.insideairbnb.com/united-states/nv/clark-county-nv/2026-06-27/data/reviews.csv.gz,69907491,67e601acd450c40c3fc0cbb8af61afea7c40789d358b5e312888abc21b58e84c,2026-09-11T20:11:31+00:00,ok
columbus,united-states/oh/columbus,2026-06-29,listings,https://data.insideairbnb.com/united-states/oh/columbus/2026-06-29/data/listings.csv.gz,1763740,f1eec23a946f953e1df3ee77f7a92276396c1961cba5dbdc2fc54e495d049e32,2026-09-11T20:11:34+00:00,ok
columbus,united-states/oh/columbus,2026-06-29,reviews,https://data.insideairbnb.com/united-states/oh/columbus/2026-06-29/data/reviews.csv.gz,18000617,1e19f20d45c9e2c4f0ddef31e698dc4c0bb962f4ad247b2f65c7c77fedd7f75d,2026-09-11T20:11:37+00:00,ok
dallas,united-states/tx/dallas,2026-06-15,listings,https://data.insideairbnb.com/united-states/tx/dallas/2026-06-15/data/listings.csv.gz,3845630,373ab8841cb6dbc80e20be5a2040b58db8cb4f3b1ed179c348e54e087f51572f,2026-09-11T20:11:40+00:00,ok
dallas,united-states/tx/dallas,2026-06-15,reviews,https://data.insideairbnb.com/united-states/tx/dallas/2026-06-15/data/reviews.csv.gz,26014777,ed87457451c1083f48fe06bc61b233f182738e09a8d53b3b81fef9b0a13e30e6,2026-09-11T20:11:44+00:00,ok
denver,united-states/co/denver,2026-06-30,listings,https://data.insideairbnb.com/united-states/co/denver/2026-06-30/data/listings.csv.gz,3234138,215edeed59c296b80971fad007d3dedb4f28cd532706fcd662713985b7c1c37f,2026-09-11T20:11:47+00:00,ok
denver,united-states/co/denver,2026-06-30,reviews,https://data.insideairbnb.com/united-states/co/denver/2026-06-30/data/reviews.csv.gz,35109538,658cfa67af60af2956f4b0d19331525f8c1348ca2b8caa821792b1195da8e191,2026-09-11T20:11:51+00:00,ok
fort-worth,united-states/tx/fort-worth,2026-06-21,listings,https://data.insideairbnb.com/united-states/tx/fort-worth/2026-06-21/data/listings.csv.gz,1392125,a80b54b107425c6bf8ebaad18cecb574349f9ebd2186b1976b3ca60e22218c4a,2026-09-11T20:11:54+00:00,ok
fort-worth,united-states/tx/fort-worth,2026-06-21,reviews,https://data.insideairbnb.com/united-states/tx/fort-worth/2026-06-21/data/reviews.csv.gz,9150510,9b14566b877e4e2b17bf3e74fe0d99d84716784836a4290f580d3d94ef2d6ecb,2026-09-11T20:11:57+00:00,ok
hawaii,united-states/hi/hawaii,2026-06-21,listings,https://data.insideairbnb.com/united-states/hi/hawaii/2026-06-21/data/listings.csv.gz,26620941,e71820e4b217bc2d2aad9e0cce6f8c8f026743f775d4196f3a77a7caba33534d,2026-09-11T20:12:01+00:00,ok
