,Cleanliness,Comfort,Facilities,Free WiFi,Location,Staff,Total,Value for money,highlights,hotel_name,lat,lng,stars,type,days,segment,fits,price_med,city,datecontrol,dist,metro_dist
100,8.8,8.4,8.2,8.1,9.6,8.7,,8.4,"['“excellent location”\n93 related reviews', '“helpful staff”\n90 related reviews', '“great breakfast”\n69 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.6', 'Good breakfast included with all options', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Atlantis by Atbcn,41.3857261,2.1663666,3-star hotel,'Hotels',weekdays,Hotels,2,292.78283333721225,barcelona,2019-07-16&checkout=2019-07-18&,0.34269940081699435,0.21771218178172402
101,8.7,8.4,8.0,8.1,8.2,8.7,,7.6,"['“helpful staff”\n26 related reviews', '“excellent breakfast”\n24 related reviews', '“comfortable bed”\n21 related reviews', 'Top location: Highly rated by recent guests (8.2)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free, American, Buffet', 'Good coffee!', 'View', 'Sea / Garden view', 'Parking available at the hotel']",Hotel Hesperia Barcelona Del Mar,41.4013565,2.209864,4-star hotel,'Hotels',weekdays,Hotels,2,361.0910698908464,barcelona,2019-07-16&checkout=2019-07-18&,3.6868811187349317,1.323713192356216
102,8.2,7.9,7.9,8.0,8.5,8.6,,7.8,"['“friendly staff”\n75 related reviews', '“clean room”\n48 related reviews', '“comfortable bed”\n42 related reviews', '“boutique style”', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 8.5', 'Buffet', 'Good coffee!', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking available', 'Great area for shopping!']",Hotel Hotel Market,41.3790939,2.1604536,3-star hotel,'Hotels',weekdays,Hotels,2,317.4529289920171,barcelona,2019-07-16&checkout=2019-07-18&,1.1984077097149948,0.3711277947823317
103,8.4,8.4,8.0,8.4,8.9,9.0,,7.7,"['“helpful staff”\n53 related reviews', '“comfortable bed”\n40 related reviews', '“rooftop bar”\n35 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 8.9', 'Continental, Buffet', 'Good coffee!', 'Balcony with view', 'Balcony, City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel']",Hotel Cram,41.387984,2.1599105,4-star hotel,'Hotels',weekdays,Hotels,2,422.4172039006679,barcelona,2019-07-16&checkout=2019-07-18&,0.8498418236330229,0.4238128897957346
104,8.6,8.1,7.8,8.5,9.0,8.3,,7.7,"['“helpful staff”\n34 related reviews', '“central location”\n30 related reviews', '“comfortable beds”\n25 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.0', 'Continental, Gluten-free, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel Acta Splendid,41.384015500000004,2.1630212,3-star hotel,'Hotels',weekdays,Hotels,2,319.4311913794307,barcelona,2019-07-16&checkout=2019-07-18&,0.6795449796957024,0.1782600832758297
105,8.6,7.8,7.9,8.2,9.3,8.8,,7.9,"['“helpful staff”\n52 related reviews', '“excellent location”\n44 related reviews', '“la rambla”\n39 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.3', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Ciutat Vella,41.385047899999996,2.1665919,3-star hotel,'Hotels',weekdays,Hotels,2,315.5910349803337,barcelona,2019-07-16&checkout=2019-07-18&,0.36820305680235543,0.24097463865775762
106,8.7,8.3,8.1,8.3,8.8,8.8,,7.8,"['“helpful staff”\n40 related reviews', '“comfy bed”\n25 related reviews', '“quiet room”\n16 related reviews', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 8.8', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Catalonia La Pedrera,41.3986233,2.1622501,4-star hotel,'Hotels',weekdays,Hotels,2,312.0999837084274,barcelona,2019-07-16&checkout=2019-07-18&,1.4308920158001996,0.4819390986855604
107,9.3,9.1,9.0,8.9,9.6,9.5,,8.4,"['“friendly staff”\n79 related reviews', '“perfect location”\n34 related reviews', '“roof top”\n34 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.6', 'Great Food: Meals here are highly recommended', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Gluten-free, American, Buffet', 'Great coffee!', 'City view', 'Patio', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel H10 Port Vell 4* Sup,41.3815321,2.1838546,4-star hotel,'Hotels',weekdays,Hotels,2,462.44792515186066,barcelona,2019-07-16&checkout=2019-07-18&,1.314147609567311,0.4907964580780712
108,9.0,8.2,8.1,8.4,9.3,8.8,,7.9,"['“excellent location”\n49 related reviews', '“friendly staff”\n47 related reviews', '“comfortable bed”\n25 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.3', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hesperia Barcelona Barri Gòtic,41.380417200000004,2.1799332000000002,3-star hotel,'Hotels',weekdays,Hotels,2,402.40184327507154,barcelona,2019-07-16&checkout=2019-07-18&,1.1157158496784774,0.39521699867090715
109,8.5,8.3,8.0,8.4,9.2,8.9,,7.7,"['“friendly staff”\n58 related reviews', '“excellent location”\n30 related reviews', '“comfortable bed”\n27 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.2', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Gluten-free, Buffet', 'Good coffee!', 'View', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Acta Atrium Palace,41.3910064,2.1706715,4-star hotel,'Hotels',weekdays,Hotels,2,341.6575511439011,barcelona,2019-07-16&checkout=2019-07-18&,0.4331284467229671,0.26648809600080947
110,8.6,8.3,8.2,7.7,8.4,8.6,,7.7,"['“camp nou”\n48 related reviews', '“modern room”\n29 related reviews', '“helpful staff”\n25 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.4)', 'Continental, American, Buffet', 'Good coffee!', 'City / Landmark view', 'Free WiFi', 'Parking available at the hotel']",Hotel NH Barcelona Stadium,41.38099879999999,2.1270186,4-star hotel,'Hotels',weekdays,Hotels,2,344.91586566434705,barcelona,2019-07-16&checkout=2019-07-18&,3.6590337868174503,0.45246167940417154
111,8.3,7.7,7.7,8.1,9.6,8.3,,8.0,"['“excellent location”\n99 related reviews', '“friendly staff”\n76 related reviews', '“continental breakfast”\n64 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.6', 'Halal, Gluten-free, Buffet', 'Very good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hotel Cortes,41.3853619,2.1715612999999996,2-star hotel,'Hotels',weekdays,Hotels,2,248.67921893546207,barcelona,2019-07-16&checkout=2019-07-18&,0.23583999643080245,0.2188870043208735
112,9.3,9.1,8.9,8.7,8.4,9.2,,8.3,"['“friendly staff”\n37 related reviews', '“comfortable rooms”\n15 related reviews', '“extremely helpful”\n12 related reviews', 'Top location: Highly rated by recent guests (8.4)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Buffet', 'Very good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel Upper Diagonal,41.3908841,2.1227104,4-star hotel,'Hotels',weekdays,Hotels,2,314.660087974492,barcelona,2019-07-16&checkout=2019-07-18&,3.9767620743089336,0.43956296353508817
113,8.7,8.3,7.8,8.3,9.5,8.6,,7.7,"['“excellent location”\n23 related reviews', '“helpful staff”\n19 related reviews', '“comfortable bed”\n8 related reviews', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.5', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Exe Plaza Catalunya,41.386796999999994,2.16745,4-star hotel,'Hotels',weekdays,Hotels,2,343.4030767798543,barcelona,2019-07-16&checkout=2019-07-18&,0.21752855632525162,0.21385235470343936
114,8.9,8.7,8.5,8.1,9.0,8.8,,8.1,"['“friendly staff”\n78 related reviews', '“rooftop bar”\n60 related reviews', '“excellent location”\n47 related reviews', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.0', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Good coffee!', 'Patio', 'View', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel']",Hotel Gran Hotel Havana 4* Sup,41.3926665,2.1719952,4-star hotel,'Hotels',weekdays,Hotels,2,528.5451625666209,barcelona,2019-07-16&checkout=2019-07-18&,0.6359078812150478,0.40434302057684174
115,8.7,8.0,7.9,8.6,8.6,8.7,,7.8,"['“friendly staff”\n41 related reviews', '“excellent location”\n30 related reviews', '“clean rooms”\n26 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 8.6', 'Continental, Vegetarian, Gluten-free, Buffet', 'Balcony, City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel Acta BCN 40,41.38267020000001,2.165757,2-star hotel,'Hotels',weekdays,Hotels,2,282.0769427700328,barcelona,2019-07-16&checkout=2019-07-18&,0.6103649450912001,0.35673066382225366
116,8.9,8.5,8.3,8.2,8.9,8.9,,8.1,"['“friendly staff”\n51 related reviews', '“beautiful hotel”\n21 related reviews', '“excellent location”\n16 related reviews', '“boutique style”', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 8.9', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking available']",Hotel Hotel Astoria,41.3938597,2.1535268,3-star hotel,'Hotels',weekdays,Hotels,2,292.5500965857518,barcelona,2019-07-16&checkout=2019-07-18&,1.5674420087076342,0.5267500348509523
117,8.8,8.3,8.3,8.7,9.5,8.9,,7.9,"['“excellent location”\n116 related reviews', '“friendly staff”\n84 related reviews', '“great breakfast”\n43 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.5', 'Buffet', 'Good coffee!', 'Balcony with view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel Catalonia Avinyo,41.3812504,2.1763953999999996,3-star hotel,'Hotels',weekdays,Hotels,2,352.596178462541,barcelona,2019-07-16&checkout=2019-07-18&,0.8438348112033918,0.2583224118831057
118,8.6,7.9,8.0,7.9,8.3,8.6,,7.5,"['“train station”\n43 related reviews', '“friendly staff”\n32 related reviews', '“clean room”\n17 related reviews', '“boutique style”', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 8.3', 'Buffet', 'Good coffee!', 'Free WiFi']",Hotel Catalonia Roma,41.38188529999999,2.1458798999999997,3-star hotel,'Hotels',weekdays,Hotels,2,310.5871948239346,barcelona,2019-07-16&checkout=2019-07-18&,2.1004048373276345,0.2460410495682329
119,8.7,8.4,8.3,8.6,9.0,8.6,,7.7,"['“rooftop pool”\n76 related reviews', '“friendly staff”\n69 related reviews', '“roof top”\n38 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.0', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Good coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel']",Hotel Catalonia Eixample 1864,41.393452200000006,2.1685767000000005,4-star hotel,'Hotels',weekdays,Hotels,2,398.56168687597454,barcelona,2019-07-16&checkout=2019-07-18&,0.7113366161634074,0.38904813693837215
120,9.5,9.1,9.0,8.6,9.6,9.5,,8.2,"['“friendly staff”\n84 related reviews', '“rooftop bar”\n70 related reviews', '“central location”\n38 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.6', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Vegetarian, Vegan, Gluten-free, Buffet', 'Great coffee!', 'View', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Grand Hotel Central,41.3849634,2.177593,5-star hotel,'Hotels',weekdays,Hotels,2,735.448134614937,barcelona,2019-07-16&checkout=2019-07-18&,0.6782622815724352,0.1611811466992713
121,9.1,8.8,8.6,8.7,9.1,9.1,,8.2,"['“friendly staff”\n46 related reviews', '“perfect location”\n18 related reviews', '“clean rooms”\n18 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.1', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Good coffee!', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel Catalonia Gran Via BCN,41.383158200000004,2.1603692000000003,4-star hotel,'Hotels',weekdays,Hotels,2,354.6908092256848,barcelona,2019-07-16&checkout=2019-07-18&,0.9193768461050817,0.1616133762395427
122,9.0,8.9,8.7,8.8,9.3,9.0,,8.3,"['“friendly staff”\n91 related reviews', '“rooftop pool”\n53 related reviews', '“free snacks”\n47 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.3', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Very good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel Catalonia Born,41.3897639,2.1799345000000003,4-star hotel,'Hotels',weekdays,Hotels,2,334.67544860008843,barcelona,2019-07-16&checkout=2019-07-18&,0.8793990132784377,0.2224795453520335
123,7.9,7.4,7.3,8.2,8.9,8.1,,7.3,"['“friendly staff”\n40 related reviews', '“nice breakfast”\n35 related reviews', '“comfortable bed”\n34 related reviews', '“boutique style”', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 8.9', 'Buffet', 'Balcony, City view', 'Private parking at the hotel', 'Great area for shopping!']",Hotel Onix Fira,41.3770581,2.1497449,3-star hotel,'Hotels',weekdays,Hotels,2,252.98484883747992,barcelona,2019-07-16&checkout=2019-07-18&,2.030834321081312,0.2638096308196344
124,8.5,8.4,8.1,8.7,8.2,8.6,,7.5,"['“pool area”\n76 related reviews', '“comfortable bed”\n61 related reviews', '“sea view”\n58 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.2)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Good coffee!', 'View', 'City / Sea view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Parking available at the hotel']",Hotel Occidental Atenea Mar - Adults Only,41.402481200000004,2.2121425,4-star hotel,'Hotels',weekdays,Hotels,2,395.1870039797984,barcelona,2019-07-16&checkout=2019-07-18&,3.9125897685425106,1.1321391122576885
125,9.4,9.1,8.9,9.2,9.8,9.4,,8.5,"['“excellent location”\n91 related reviews', '“room mate”\n81 related reviews', '“friendly staff”\n78 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.8', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Gluten-free, Buffet', 'Very good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Room Mate Pau,41.387791799999995,2.171965,3-star hotel,'Hotels',weekdays,Hotels,2,423.3481509065096,barcelona,2019-07-16&checkout=2019-07-18&,0.17877063532684914,0.18935003733728223
126,8.4,7.8,7.5,8.4,9.1,8.4,,7.5,"['“friendly staff”\n45 related reviews', '“la rambla”\n37 related reviews', '“perfect location”\n33 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.1', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking available', 'Great area for shopping!']",Hotel Onix Liceo,41.3780403,2.173115,4-star hotel,'Hotels',weekdays,Hotels,2,299.5321991295645,barcelona,2019-07-16&checkout=2019-07-18&,1.0427420704906911,0.25478510101851387
127,9.5,9.2,9.0,8.8,8.9,9.3,,8.7,"['“friendly staff”\n51 related reviews', '“roof terrace”\n37 related reviews', '“great breakfast”\n31 related reviews', '“boutique style”', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 8.9', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Buffet', 'Great coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hotel Villa Emilia,41.3803115,2.1540291000000003,4-star hotel,'Hotels',weekdays,Hotels,2,353.64349384411287,barcelona,2019-07-16&checkout=2019-07-18&,1.5363528750215105,0.1617237091868542
128,9.1,8.9,8.8,8.9,9.7,9.0,,8.3,"['“excellent location”\n73 related reviews', '“friendly staff”\n63 related reviews', '“breakfast buffet”\n35 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.7', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Very good coffee!', 'Balcony with view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Catalonia Portal de l'Angel,41.3855893,2.1729990000000003,3-star hotel,'Hotels',weekdays,Hotels,2,417.64610049572923,barcelona,2019-07-16&checkout=2019-07-18&,0.3031677697111472,0.2924435103605344
129,8.7,8.2,8.1,8.1,9.5,8.6,,8.0,"['“roof terrace”\n136 related reviews', '“excellent location”\n110 related reviews', '“helpful staff”\n101 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.5', 'Continental, Buffet', 'Good coffee!', 'Balcony with view', 'Balcony, City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Parking available at the hotel', 'Great area for shopping!']",Hotel Gaudi Hotel,41.378941999999995,2.1740444,3-star hotel,'Hotels',weekdays,Hotels,2,408.2202620615821,barcelona,2019-07-16&checkout=2019-07-18&,0.9703301098143655,0.2728527774734968
130,9.2,9.0,8.7,8.8,8.4,9.1,,8.2,"['“friendly staff”\n34 related reviews', '“camp nou”\n26 related reviews', '“clean room”\n18 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.4)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Gluten-free', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Catalonia Rigoletto,41.385820700000004,2.1256614,4-star hotel,'Hotels',weekdays,Hotels,2,324.6677682872902,barcelona,2019-07-16&checkout=2019-07-18&,3.711208923868374,0.25546003044486887
131,8.8,8.1,8.0,8.0,9.3,8.3,,7.6,"['“friendly staff”\n48 related reviews', '“excellent location”\n42 related reviews', '“clean room”\n29 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.3', 'Continental, American, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel']",Hotel HCC Montblanc,41.387879299999994,2.1734563,3-star hotel,'Hotels',weekdays,Hotels,2,307.6779854306793,barcelona,2019-07-16&checkout=2019-07-18&,0.2995508243993309,0.1432960861864583
132,8.6,7.8,7.8,8.5,9.6,8.5,,7.8,"['“perfect location”\n53 related reviews', '“clean room”\n33 related reviews', '“friendly staff”\n31 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.6', 'Gluten-free, Buffet', 'Good coffee!', 'View', 'Patio', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel BCN Urban Hotels Gran Ducat,41.3887366,2.1717578,3-star hotel,'Hotels',weekdays,Hotels,2,312.449088835618,barcelona,2019-07-16&checkout=2019-07-18&,0.2298966431173008,0.14011429758687485
133,8.8,8.5,8.4,8.6,9.1,8.8,,7.9,"['“friendly staff”\n105 related reviews', '“rooftop bar”\n98 related reviews', '“nice room”\n46 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.1', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Good coffee!', 'Patio', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking available', 'There are more repeat guests here than most other properties.']",Hotel Axel Hotel Barcelona & Urban Spa- Adults Only,41.3874467,2.1604148,4-star hotel,'Hotels',weekdays,Hotels,2,410.896734703377,barcelona,2019-07-16&checkout=2019-07-18&,0.8031764303726762,0.3535219781984434
134,9.0,8.8,8.4,8.0,8.6,8.5,,7.9,"['“friendly staff”\n27 related reviews', '“rooftop pool”\n18 related reviews', '“beautiful rooms”\n15 related reviews', '“boutique style”', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 8.6', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Vegetarian, Gluten-free, American, Buffet', 'Good coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking available', 'Great area for shopping!']",Hotel Ofelias Hotel 4* Sup,41.3767321,2.1500145,4-star hotel,'Hotels',weekdays,Hotels,2,386.45937580003255,barcelona,2019-07-16&checkout=2019-07-18&,2.032428267989265,0.23412365034588825
135,8.7,8.5,8.3,8.0,8.2,8.6,,7.9,"['“sea view”\n198 related reviews', '“swimming pool”\n140 related reviews', '“friendly staff”\n112 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.2)', 'Buffet', 'Good coffee!', 'View', 'City / Sea view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Parking available at the hotel']",Hotel Barcelona Princess,41.4109748,2.2186214,4-star hotel,'Hotels',weekdays,Hotels,2,404.49647403821535,barcelona,2019-07-16&checkout=2019-07-18&,4.849485215096619,0.17698247700126424
136,9.6,9.6,9.3,9.3,9.8,9.6,,8.7,"['“helpful staff”\n59 related reviews', '“excellent location”\n43 related reviews', '“rooftop bar”\n30 related reviews', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.8', 'Gluten-free, Buffet', 'Very good coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel H10 Madison 4* Sup,41.386109999999995,2.175449,4-star hotel,'Hotels',weekdays,Hotels,2,540.9965787697535,barcelona,2019-07-16&checkout=2019-07-18&,0.46868092841216547,0.37887205055493023
137,9.7,9.4,9.4,9.3,9.8,9.5,,8.8,"['“helpful staff”\n54 related reviews', '“free snacks”\n45 related reviews', '“rooftop pool”\n43 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.8', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Italian, Full English/Irish, Vegetarian', 'Great coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Catalonia Magdalenes,41.3861275,2.1745665,4-star hotel,'Hotels',weekdays,Hotels,2,564.5029906672562,barcelona,2019-07-16&checkout=2019-07-18&,0.39697356190730543,0.35282180644823297
138,8.4,7.8,7.7,8.5,9.2,8.4,,7.6,"['“friendly staff”\n43 related reviews', '“clean room”\n28 related reviews', '“central location”\n26 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.2', 'Buffet', 'Good coffee!', 'View', 'City / Landmark view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel Exe Laietana Palace,41.3833484,2.1794236000000002,4-star hotel,'Hotels',weekdays,Hotels,2,280.0986803826192,barcelona,2019-07-16&checkout=2019-07-18&,0.8923107176784637,0.07482991022703844
139,9.0,8.6,8.4,8.6,9.0,9.0,,8.1,"['“friendly staff”\n162 related reviews', '“rooftop pool”\n147 related reviews', '“excellent location”\n97 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.0', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Andante Hotel,41.376667700000006,2.1725947,3-star hotel,'Hotels',weekdays,Hotels,2,382.0373775222845,barcelona,2019-07-16&checkout=2019-07-18&,1.1822632516348908,0.24761296517228312
140,8.9,8.9,8.8,8.4,9.7,8.9,,8.3,"['“rooftop bar”\n69 related reviews', '“friendly staff”\n51 related reviews', '“excellent location”\n42 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.7', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Good coffee!', 'Balcony with view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel']",Hotel Condes de Barcelona,41.3936032,2.1625216,4-star hotel,'Hotels',weekdays,Hotels,2,497.35843787092415,barcelona,2019-07-16&checkout=2019-07-18&,0.9526916178387562,0.2649640448880973
141,9.3,9.1,8.9,8.9,9.7,9.5,,8.5,"['“friendly staff”\n95 related reviews', '“excellent location”\n46 related reviews', '“lovely hotel”\n35 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.7', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Great coffee!', 'Balcony with view', 'Patio', 'City / Garden view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel H10 Urquinaona Plaza,41.389264000000004,2.1725925999999998,4-star hotel,'Hotels',weekdays,Hotels,2,460.8187678916377,barcelona,2019-07-16&checkout=2019-07-18&,0.3198688376944663,0.06287378301058504
142,8.6,8.2,8.1,8.4,8.0,8.5,,7.9,"['“location was great”\n231 related reviews', '“wonderful staff”\n151 related reviews', '“very clean and tidy”\n104 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.0)', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking available']",Hotel Catalonia Sagrada Familia,41.407917,2.1853377999999997,3-star hotel,'Hotels',weekdays,Hotels,2,272.7674727116159,barcelona,2019-07-16&checkout=2019-07-18&,2.6389928184781577,0.5263341840787706
143,9.1,8.8,8.6,8.8,9.7,8.9,,8.1,"['“excellent location”\n174 related reviews', '“helpful staff”\n157 related reviews', '“comfortable bed”\n73 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.7', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish, Gluten-free, American', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking available']",Hotel Hotel Barcelona Catedral,41.3848195,2.1750569,4-star hotel,'Hotels',weekdays,Hotels,2,467.56813368398997,barcelona,2019-07-16&checkout=2019-07-18&,0.4941086475774923,0.3366640265195949
144,8.6,8.4,8.2,8.6,8.8,8.8,,7.9,"['“sagrada familia”\n36 related reviews', '“friendly staff”\n35 related reviews', '“great view”\n23 related reviews', '“boutique style”', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 8.8', 'Continental, Buffet', 'Good coffee!', 'Balcony with view', 'City / Landmark view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Eurostars Monumental,41.4006463,2.1786993999999997,4-star hotel,'Hotels',weekdays,Hotels,2,368.18954081038936,barcelona,2019-07-16&checkout=2019-07-18&,1.666445365964831,0.5562651347371211
145,8.9,8.9,8.6,,9.0,,8.6,7.4,"['“friendly staff”\n41 related reviews', '“sea view”\n29 related reviews', '“nice hotel”\n15 related reviews', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 9.0', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, American, Buffet', 'Good coffee!', 'View', 'City / Sea / Landmark view', 'Private parking at the hotel', 'There are more repeat guests here than most other properties.']",Hotel Hotel Arts Barcelona,41.387217299999996,2.196072,5-star hotel,'Hotels',weekdays,Hotels,2,1526.9858263318358,barcelona,2019-07-16&checkout=2019-07-18&,2.178961948194595,0.24729952332363273
