,Cleanliness,Comfort,Facilities,Free WiFi,Location,Staff,Total,Value for money,highlights,hotel_name,lat,lng,stars,type,days,segment,fits,price_med,city,datecontrol,dist,metro_dist
197,7.2,6.4,6.3,7.3,8.5,7.9,,6.7,"['“tube station”\n128 related reviews', '“friendly staff”\n118 related reviews', '“earls court”\n87 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.5', 'Full English/Irish, Buffet', 'Free WiFi']",Hotel Dreamtel London Kensington,51.4933839,-0.191896,3-star hotel,'Hotels',weekends,Hotels,2,339.6128789482349,london,2019-08-09&checkout=2019-08-11&,4.770256896019196,0.3027991421203348
198,6.7,6.2,6.2,7.7,8.4,8.1,,6.7,"['“friendly staff”\n253 related reviews', '“kings cross”\n190 related reviews', '“excellent location”\n121 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.4', 'Continental', 'Free WiFi']",Hotel Arriva Hotel,51.5288167,-0.118449,2-star hotel,'Hotels',weekends,Hotels,2,283.75549754227524,london,2019-08-09&checkout=2019-08-11&,2.365397224577234,0.42132605112490645
199,,,,,,,,,"['Balcony with view', 'Free WiFi']",Hotel The Standard London,51.529270000000004,-0.12405799999999999,5-star hotel,'Hotels',weekends,Hotels,2,696.8649309720361,london,2019-08-09&checkout=2019-08-11&,2.3429436283435163,0.103510757951128
200,8.9,8.4,8.4,8.6,8.3,,8.5,8.3,"['“clean room”\n90 related reviews', '“friendly staff”\n68 related reviews', '“comfy bed”\n61 related reviews', 'Top location: Highly rated by recent guests (8.3)', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel 88 Studios,51.499275299999994,-0.2092779,4-star hotel,'Hotels',weekends,Hotels,2,308.56793433523836,london,2019-08-09&checkout=2019-08-11&,5.766504215017086,0.12969019605843313
201,9.2,9.2,9.0,8.9,9.7,9.4,,8.2,"['“friendly staff”\n169 related reviews', '“excellent location”\n126 related reviews', '“comfy bed”\n71 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.7', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish, Buffet', 'Very good coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Amba Hotel Charing Cross,51.5086506,-0.12478710000000001,4-star hotel,'Hotels',weekends,Hotels,2,731.202521225805,london,2019-08-09&checkout=2019-08-11&,0.19260397478852814,0.0724518052792706
202,8.7,8.2,8.0,8.6,8.8,8.8,,8.0,"['“friendly staff”\n128 related reviews', '“excellent location”\n65 related reviews', '“clean room”\n61 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.8)', 'Continental, Full English/Irish, Gluten-free, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!', 'There are more repeat guests here than most other properties.']",Hotel ibis London Shepherds Bush - Hammersmith,51.5035003,-0.2203408,3-star hotel,'Hotels',weekends,Hotels,2,323.26724523154354,london,2019-08-09&checkout=2019-08-11&,6.468134002904867,0.4916314770579806
203,7.7,6.6,6.7,8.0,7.9,7.6,,7.3,"['“friendly staff”\n45 related reviews', '“clean room”\n43 related reviews', '“tube stations”\n33 related reviews', 'Continental', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Melandre Hotel By Saba,51.498934999999996,-0.2221513,,'Hotels',weekends,Hotels,2,271.17288741503796,london,2019-08-09&checkout=2019-08-11&,6.654385891870498,0.4792509240085845
204,7.2,6.6,6.6,6.4,9.1,8.6,,7.4,"['“friendly staff”\n60 related reviews', '“paddington station”\n53 related reviews', '“excellent location”\n24 related reviews', 'Top location: Highly rated by recent guests (9.1)', 'Continental']",Hotel The Beverley House Hotel,51.515531,-0.172725,2-star hotel,'Hotels',weekends,Hotels,2,240.8335097250641,london,2019-08-09&checkout=2019-08-11&,3.2399174531276294,0.18669700153208155
205,8.6,8.3,8.0,8.5,9.3,8.7,,7.7,"['“friendly staff”\n91 related reviews', '“excellent location”\n56 related reviews', '“comfortable bed”\n35 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.3', 'Full English/Irish', 'Good coffee!', 'Private parking at the hotel', 'There are more repeat guests here than most other properties.']",Hotel Durrants Hotel,51.5179282,-0.1529691,4-star hotel,'Hotels',weekends,Hotels,2,553.9876290599497,london,2019-08-09&checkout=2019-08-11&,2.0654280112058707,0.4832448153756396
206,9.3,9.1,8.8,9.2,9.4,9.4,,8.1,"['“friendly staff”\n45 related reviews', '“perfect location”\n13 related reviews', '“comfy bed”\n11 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.4', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Full English/Irish, Vegetarian, Buffet', 'Great coffee!', 'View', 'Garden view', 'Private parking available', 'There are more repeat guests here than most other properties.']",Hotel The Hari London,51.4973224,-0.1561207,5-star hotel,'Hotels',weekends,Hotels,2,1032.9499753051577,london,2019-08-09&checkout=2019-08-11&,2.3335658964350436,0.5376142061495145
207,8.8,8.7,8.7,8.6,8.6,8.3,,8.0,"['“friendly staff”\n170 related reviews', '“swimming pool”\n135 related reviews', '“comfortable bed”\n129 related reviews', 'Situated in the best rated area in London, this hotel has an excellent location score of 8.6', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel Leonardo Royal London Tower Bridge,51.5116605,-0.07176519999999999,4-star hotel,'Hotels',weekends,Hotels,2,461.911145605494,london,2019-08-09&checkout=2019-08-11&,3.888341190716235,0.34726710665382354
208,7.2,6.3,6.1,6.8,8.6,7.7,,6.6,"['“friendly staff”\n54 related reviews', '“excellent breakfast”\n34 related reviews', '“excellent location”\n27 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 8.6', 'Good breakfast included with all options', 'Full English/Irish', 'View', 'Free WiFi']",Hotel Avonmore Hotel,51.526201799999996,-0.12653989999999998,2-star hotel,'Hotels',weekends,Hotels,2,405.700980738023,london,2019-08-09&checkout=2019-08-11&,1.9903822589495166,0.3787498420524801
209,9.5,9.2,8.9,9.1,9.5,9.4,,8.3,"['“friendly staff”\n40 related reviews', '“wonderful hotel”\n14 related reviews', '“comfortable bed”\n12 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 9.5', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish', 'Very good coffee!', 'City / Garden view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel The Franklin Hotel - Starhotels Collezione,51.4959771,-0.1687142,5-star hotel,'Hotels',weekends,Hotels,2,1304.1228627201956,london,2019-08-09&checkout=2019-08-11&,3.17400805342251,0.4103578878187624
210,8.8,8.8,8.7,8.8,9.3,8.5,,7.8,"['“clean room”\n518 related reviews', '“excellent location”\n515 related reviews', '“friendly staff”\n515 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.3', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish', 'Good coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel Park Plaza Westminster Bridge London,51.5008105,-0.11734660000000001,4-star hotel,'Hotels',weekends,Hotels,2,637.5973094381335,london,2019-08-09&checkout=2019-08-11&,1.094120403044177,0.3555852096402145
211,8.9,7.9,8.0,5.8,9.0,8.5,,7.3,"['“friendly staff”\n5 related reviews', '“quality hotel”\n2 related reviews', '“lovely hotel”\n2 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.0', 'Full English/Irish, Vegetarian, Gluten-free, Buffet', 'Good coffee!', 'There are more repeat guests here than most other properties.']","Hotel 100 Queen’s Gate Hotel London, Curio Collection by Hilton",51.4924329,-0.1786405,5-star hotel,'Hotels',weekends,Hotels,2,581.8575225193443,london,2019-08-09&checkout=2019-08-11&,3.966628843681526,0.3839785181467842
212,9.6,9.2,8.7,9.1,9.3,9.5,,8.4,"['“helpful staff”\n55 related reviews', '“comfy bed”\n40 related reviews', '“boutique hotel”\n30 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.3', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Gluten-free', 'Very good coffee!', 'View', 'City / Garden view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel The Rookery,51.5202064,-0.10297809999999999,4-star hotel,'Hotels',weekends,Hotels,2,477.08083445048095,london,2019-08-09&checkout=2019-08-11&,2.1561573516287798,0.16280246176338106
213,9.6,9.4,9.0,8.9,9.4,9.6,,8.4,"['“friendly staff”\n14 related reviews', '“excellent service”\n5 related reviews', '“excellent location”\n4 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 9.4', 'Continental, Full English/Irish', 'Great coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel COMO The Halkin,51.5007929,-0.1521912,5-star hotel,'Hotels',weekends,Hotels,2,1389.3788659187658,london,2019-08-09&checkout=2019-08-11&,1.9076792503452404,0.22483133643652856
214,8.2,7.6,7.5,7.4,8.8,8.5,,7.2,"['“friendly staff”\n71 related reviews', '“comfy bed”\n43 related reviews', '“great breakfast”\n41 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.8', 'Continental, Full English/Irish, Vegetarian, Gluten-free, Buffet', 'View', 'Free WiFi']",Hotel Mercure London Bloomsbury Hotel,51.5209274,-0.1231697,4-star hotel,'Hotels',weekends,Hotels,2,444.15437804275734,london,2019-08-09&checkout=2019-08-11&,1.4343800469592394,0.25316007221948184
215,7.8,6.8,6.8,7.9,8.9,7.6,,7.1,"['“excellent location”\n217 related reviews', '“friendly staff”\n212 related reviews', '“tube station”\n181 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.9', 'Continental', 'Free WiFi']",Hotel Eden Plaza Kensington,51.495089799999995,-0.17920239999999998,3-star hotel,'Hotels',weekends,Hotels,2,336.7906112561443,london,2019-08-09&checkout=2019-08-11&,3.8799476934264403,0.26729671341644007
216,9.5,9.3,9.1,9.0,9.1,9.0,,8.1,"['“friendly staff”\n110 related reviews', '“comfy bed”\n70 related reviews', '“rooftop pool”\n63 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 9.1', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Full English/Irish, Buffet', 'Good coffee!', 'Balcony with view', 'City / Garden view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel The Curtain,51.523663299999996,-0.08047330000000001,5-star hotel,'Hotels',weekends,Hotels,2,748.0185328911781,london,2019-08-09&checkout=2019-08-11&,3.68466729848282,0.5176781067015113
217,8.5,8.0,7.8,8.6,9.4,8.7,,7.2,"['“friendly staff”\n89 related reviews', '“excellent location”\n65 related reviews', '“oxford street”\n57 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.4', 'Full English/Irish', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']","Hotel Radisson Blu Edwardian, Berkshire",51.5148929,-0.14836770000000002,4-star hotel,'Hotels',weekends,Hotels,2,836.0968037818387,london,2019-08-09&checkout=2019-08-11&,1.6220936843422633,0.15070292117822537
218,8.6,8.8,8.6,8.6,8.7,8.7,,7.9,"['“friendly staff”\n450 related reviews', '“comfy bed”\n334 related reviews', '“river view”\n309 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.7)', 'Full English/Irish, Buffet', 'Good coffee!', 'River view', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel Park Plaza London Riverbank,51.491484299999996,-0.1216865,4-star hotel,'Hotels',weekends,Hotels,2,515.6518262423857,london,2019-08-09&checkout=2019-08-11&,1.9168877653429506,0.68223009440265
219,8.7,7.7,7.5,7.8,9.1,8.2,,7.5,"['“friendly staff”\n66 related reviews', '“excellent location”\n35 related reviews', '“baker street”\n30 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.1', 'Continental, Buffet', 'Free WiFi']",Hotel Regency Hotel Parkside,51.52178189999999,-0.15329089999999998,4-star hotel,'Hotels',weekends,Hotels,2,344.78703638373435,london,2019-08-09&checkout=2019-08-11&,2.3335627220588173,0.2586064001142875
220,9.0,8.8,8.6,8.4,9.3,9.2,,7.9,"['“friendly staff”\n174 related reviews', '“perfect location”\n104 related reviews', '“comfy bed”\n101 related reviews', 'Top location: Highly rated by recent guests (9.3)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish, Buffet', 'Good coffee!', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel Holiday Inn London Camden Lock,51.5402864,-0.1458371,4-star hotel,'Hotels',weekends,Hotels,2,467.08530304099344,london,2019-08-09&checkout=2019-08-11&,3.777049795671812,0.23897999193865865
221,7.9,7.6,7.4,8.0,6.8,7.9,,7.5,"['“friendly staff”\n87 related reviews', '“clean room”\n61 related reviews', '“comfortable beds”\n54 related reviews', 'Continental', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Eurotraveller Hotel - Premier - Tower Bridge,51.490250200000006,-0.0807117,3-star hotel,'Hotels',weekends,Hotels,2,250.12347421152896,london,2019-08-09&checkout=2019-08-11&,3.822028309342502,1.3974206578068704
222,9.5,9.4,9.2,9.1,8.6,9.2,,8.6,"['“friendly staff”\n310 related reviews', '“great breakfast”\n199 related reviews', '“comfy bed”\n189 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.6)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish, Buffet', 'Very good coffee!', 'View', 'River view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel']","Hotel Radisson Blu Edwardian, New Providence Wharf",51.506358500000005,-0.0052464,4-star hotel,'Hotels',weekends,Hotels,2,483.78372021919614,london,2019-08-09&checkout=2019-08-11&,8.492564218546168,0.8917558981127737
223,7.5,6.7,6.5,7.1,8.5,7.5,,6.8,"['“victoria station”\n60 related reviews', '“friendly staff”\n51 related reviews', '“comfortable bed”\n43 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 8.5', 'Continental, Buffet', 'Free WiFi']",Hotel Huttons Hotel,51.4905641,-0.1384141,3-star hotel,'Hotels',weekends,Hotels,2,362.42620945930054,london,2019-08-09&checkout=2019-08-11&,2.116219154617423,0.3746501046387522
224,8.6,8.2,7.9,7.7,9.0,8.9,,7.4,"['“hyde park”\n36 related reviews', '“friendly staff”\n35 related reviews', '“tube station”\n30 related reviews', 'Top location: Highly rated by recent guests (9.0)', 'Buffet', 'Good coffee!', 'View']",Hotel Hilton London Hyde Park,51.5102783,-0.1875696,4-star hotel,'Hotels',weekends,Hotels,2,574.2138808532656,london,2019-08-09&checkout=2019-08-11&,4.175686928636796,0.030490671949649193
225,9.1,8.6,8.5,8.9,9.5,9.1,,7.7,"['“friendly staff”\n54 related reviews', '“perfect location”\n24 related reviews', '“boutique hotel”\n18 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.5', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel Flemings Mayfair,51.5063769,-0.14523889999999998,5-star hotel,'Hotels',weekends,Hotels,2,1034.5962981255439,london,2019-08-09&checkout=2019-08-11&,1.2498660171682712,0.1731184326307159
226,8.4,8.1,8.0,8.5,9.0,8.6,,7.2,"['“victoria station”\n126 related reviews', '“friendly staff”\n111 related reviews', '“comfortable room”\n73 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.0', 'Continental, Full English/Irish, Vegetarian, Gluten-free, Buffet', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel DoubleTree by Hilton London Victoria,51.493956700000005,-0.1434124,4-star hotel,'Hotels',weekends,Hotels,2,647.4752463604506,london,2019-08-09&checkout=2019-08-11&,1.942963500556918,0.1463760608027668
227,7.5,6.9,6.7,6.7,8.5,8.1,,6.9,"['“friendly staff”\n45 related reviews', '“hyde park”\n26 related reviews', '“tube stations”\n26 related reviews', 'Top location: Highly rated by recent guests (8.5)', 'Continental, Full English/Irish, Buffet', 'Free WiFi']",Hotel Byron Hotel,51.511966799999996,-0.18526420000000002,3-star hotel,'Hotels',weekends,Hotels,2,318.09308779604413,london,2019-08-09&checkout=2019-08-11&,4.030292963896399,0.18998071045594986
228,9.1,8.5,8.3,8.9,8.8,,8.7,8.5,"['“friendly staff”\n165 related reviews', '“canary wharf”\n101 related reviews', '“clean room”\n77 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.8)', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel Point A Hotel London Canary Wharf,51.5070801,-0.0253085,3-star hotel,'Hotels',weekends,Hotels,2,220.60725793174817,london,2019-08-09&checkout=2019-08-11&,7.097936920019583,0.6045448259864562
229,7.7,7.1,6.9,7.1,8.8,7.1,,7.5,"['“tube station”\n57 related reviews', '“sized room”\n47 related reviews', '“hyde park”\n39 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.8)', 'Continental, Buffet', 'View', 'Free WiFi']",Hotel Troy Hotel,51.5111705,-0.1849759,3-star hotel,'Hotels',weekends,Hotels,2,312.8013358733742,london,2019-08-09&checkout=2019-08-11&,4.002440520351443,0.17551323608871053
230,6.7,6.4,6.2,7.2,8.7,8.0,,6.8,"['“friendly staff”\n130 related reviews', '“excellent location”\n51 related reviews', '“comfortable bed”\n48 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 8.7', 'Good breakfast included with all options', 'Full English/Irish', 'Free WiFi']",Hotel Arran House Hotel,51.522129,-0.1324341,3-star hotel,'Hotels',weekends,Hotels,2,243.0678049813025,london,2019-08-09&checkout=2019-08-11&,1.5736146363003631,0.20069404237073468
231,8.3,7.0,7.3,8.0,8.9,8.0,,7.3,"['“continental breakfast”\n285 related reviews', '“tube station”\n232 related reviews', '“friendly staff”\n203 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 8.9', 'Continental']",Hotel Mowbray Court Hotel,51.4909523,-0.193795,3-star hotel,'Hotels',weekends,Hotels,2,301.74745407935274,london,2019-08-09&checkout=2019-08-11&,4.992577695799187,0.07380543779718755
232,8.9,8.7,8.3,8.5,8.7,8.8,,8.0,"['“friendly staff”\n288 related reviews', '“comfortable bed”\n205 related reviews', '“quiet room”\n123 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.7', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish', 'Good coffee!', 'Great area for shopping!', 'There are more repeat guests here than most other properties.']",Hotel The Montcalm At Brewery London City,51.5208857,-0.0916028,5-star hotel,'Hotels',weekends,Hotels,2,408.05287048143185,london,2019-08-09&checkout=2019-08-11&,2.858030220646354,0.3288514936910856
233,8.2,7.1,7.0,7.9,8.7,,7.7,7.0,"['“excellent location”\n45 related reviews', '“friendly staff”\n36 related reviews', '“comfortable bed”\n31 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.7', 'Free WiFi', 'Great area for shopping!', 'There are more repeat guests here than most other properties.']",Hotel Great St Helen Hotel,51.5148355,-0.0824716,4-star hotel,'Hotels',weekends,Hotels,2,265.29316305651594,london,2019-08-09&checkout=2019-08-11&,3.2099237478022347,0.4267049193260307
234,9.3,8.8,8.9,8.7,9.4,9.4,,8.1,"['“friendly staff”\n49 related reviews', '“comfortable bed”\n18 related reviews', '“excellent location”\n18 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.4', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental', 'Very good coffee!', 'There are more repeat guests here than most other properties.']",Hotel The Kensington Hotel,51.4924746,-0.1782019,5-star hotel,'Hotels',weekends,Hotels,2,879.3715750605612,london,2019-08-09&checkout=2019-08-11&,3.9373003643232134,0.3552193774184936
235,8.5,8.2,8.0,8.5,9.1,8.6,,7.6,"['“albert hall”\n157 related reviews', '“friendly staff”\n154 related reviews', '“royal albert”\n114 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.1', 'Continental, Full English/Irish, Vegetarian, Gluten-free, Buffet', 'Good coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel The Queens Gate Hotel,51.4981698,-0.17985020000000002,4-star hotel,'Hotels',weekends,Hotels,2,563.9831604694372,london,2019-08-09&checkout=2019-08-11&,3.8060788592846917,0.44373224965990793
236,7.4,6.9,6.7,7.1,8.5,8.0,,6.9,"['“friendly staff”\n78 related reviews', '“continental breakfast”\n75 related reviews', '“clean room”\n42 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.5', 'Continental', 'Free WiFi']",Hotel Seraphine Kensington Olympia,51.4992067,-0.19722820000000002,4-star hotel,'Hotels',weekends,Hotels,2,321.03294997530514,london,2019-08-09&checkout=2019-08-11&,4.946352665374293,0.3731509662484469
237,9.5,9.1,8.8,9.3,9.5,,9.1,8.4,"['“friendly staff”\n96 related reviews', '“excellent location”\n73 related reviews', '“clean room”\n49 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.5', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel The Nadler Victoria,51.4989764,-0.1426328,4-star hotel,'Hotels',weekends,Hotels,2,511.06564124273854,london,2019-08-09&checkout=2019-08-11&,1.4780034025837454,0.4323569480841151
238,9.0,8.6,8.4,8.7,9.6,9.2,,7.8,"['“friendly staff”\n264 related reviews', '“excellent location”\n174 related reviews', '“clean room”\n116 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.6', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish', 'Good coffee!', 'View', 'There are more repeat guests here than most other properties.']",Hotel The Piccadilly London West End,51.51212039999999,-0.13185940000000002,5-star hotel,'Hotels',weekends,Hotels,2,793.6451939133093,london,2019-08-09&checkout=2019-08-11&,0.519217559739212,0.26949882595349284
239,8.0,7.7,7.5,7.9,8.6,8.2,,7.1,"['“hyde park”\n47 related reviews', '“friendly staff”\n39 related reviews', '“comfy bed”\n34 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.6)', 'Full English/Irish', 'Good coffee!', 'View', 'City / Garden / Landmark view', 'Free WiFi', 'Private parking at the hotel']",Hotel Thistle Kensington Gardens,51.5109168,-0.1838641,4-star hotel,'Hotels',weekends,Hotels,2,501.54048778193277,london,2019-08-09&checkout=2019-08-11&,3.9233160966470835,0.23886383111142856
240,8.8,8.8,8.8,8.9,8.8,8.7,,8.0,"['“friendly staff”\n350 related reviews', '“tube station”\n288 related reviews', '“comfortable bed”\n253 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 8.8', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish', 'Good coffee!', 'Balcony with view', 'Balcony, City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Park Plaza London Waterloo,51.498451200000005,-0.1134266,4-star hotel,'Hotels',weekends,Hotels,2,546.1087984195301,london,2019-08-09&checkout=2019-08-11&,1.470826826722722,0.12840875612792507
241,9.1,8.8,8.6,8.4,9.5,9.4,,7.9,"['“friendly staff”\n174 related reviews', '“excellent location”\n72 related reviews', '“great breakfast”\n70 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.5', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish', 'Very good coffee!', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Rubens At The Palace,51.4982708,-0.14359879999999997,5-star hotel,'Hotels',weekends,Hotels,2,764.5993555822103,london,2019-08-09&checkout=2019-08-11&,1.5809588341200236,0.34342764980101
242,8.7,8.6,8.3,8.4,8.7,8.5,,7.5,"['“comfortable bed”\n88 related reviews', '“friendly staff”\n74 related reviews', '“quiet location”\n52 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.7', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Vegetarian', 'Good coffee!', 'View', 'There are more repeat guests here than most other properties.']",Hotel Malmaison London,51.5209424,-0.10032669999999999,4-star hotel,'Hotels',weekends,Hotels,2,436.51073637667866,london,2019-08-09&checkout=2019-08-11&,2.3522545821155534,0.20018051164581377
243,8.5,7.6,7.6,7.3,8.7,8.1,,7.3,"['“continental breakfast”\n275 related reviews', '“paddington station”\n206 related reviews', '“friendly staff”\n205 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.7)', 'Continental, Buffet', 'City view', 'Free WiFi']",Hotel Norfolk Towers Paddington,51.5163326,-0.1719531,4-star hotel,'Hotels',weekends,Hotels,2,405.700980738023,london,2019-08-09&checkout=2019-08-11&,3.211604371553541,0.26009507193404624
244,7.9,7.2,7.4,8.7,9.0,8.2,,7.6,"['“tube stations”\n85 related reviews', '“friendly staff”\n58 related reviews', '“hyde park”\n39 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (9.0)', 'Full English/Irish, Gluten-free, American, Buffet', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel MStay Hyde Park Hotel,51.5134532,-0.1876219,3-star hotel,'Hotels',weekends,Hotels,2,296.33810766951245,london,2019-08-09&checkout=2019-08-11&,4.21233233671051,0.1638133249112916
245,8.4,8.2,8.0,8.1,8.0,8.5,,7.5,"['“friendly staff”\n316 related reviews', '“canary wharf”\n314 related reviews', '“river view”\n281 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.0)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish', 'Good coffee!', 'Private parking at the hotel']",Hotel DoubleTree by Hilton London – Docklands Riverside,51.5042716,-0.034048,4-star hotel,'Hotels',weekends,Hotels,2,349.8435993320633,london,2019-08-09&checkout=2019-08-11&,6.505605765683506,1.0745833415451123
246,8.3,8.1,7.7,,9.1,,8.0,7.1,"['“paddington station”\n132 related reviews', '“excellent location”\n89 related reviews', '“comfortable bed”\n83 related reviews', 'Top location: Highly rated by recent guests (9.1)', 'Continental, Full English/Irish, Vegetarian, Halal, Gluten-free, Buffet', 'View', 'City view', 'There are more repeat guests here than most other properties.']",Hotel Hilton London Paddington,51.51562070000001,-0.1757477,4-star hotel,'Hotels',weekends,Hotels,2,624.1915379007032,london,2019-08-09&checkout=2019-08-11&,3.4460075892910464,0.031678809707067206
247,7.6,6.9,6.7,7.5,8.6,7.7,,7.0,"['“paddington station”\n67 related reviews', '“friendly staff”\n61 related reviews', '“excellent location”\n31 related reviews', 'Top location: Highly rated by recent guests (8.6)', 'Continental, Halal, Buffet', 'Free WiFi', 'Parking available at the hotel']",Hotel Royal Cambridge Hotel,51.5155314,-0.1725465,3-star hotel,'Hotels',weekends,Hotels,2,278.46374561960533,london,2019-08-09&checkout=2019-08-11&,3.227938737495629,0.19906128645299676
