,Cleanliness,Comfort,Facilities,Free WiFi,Location,Staff,Total,Value for money,highlights,hotel_name,lat,lng,stars,type,days,segment,fits,price_med,city,datecontrol,dist,metro_dist
207,8.0,7.2,7.3,7.9,8.6,8.3,,7.1,"['“friendly staff”\n410 related reviews', '“hyde park”\n205 related reviews', '“beautiful hotel”\n182 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.6)', 'Full English/Irish', 'Good coffee!', 'Free WiFi']",Hotel Grand Royale London Hyde Park,51.511007799999994,-0.1862043,4-star hotel,'Hotels',weekdays,Hotels,2,401.9379571485689,london,2019-08-06&checkout=2019-08-08&,4.086097437519107,0.09438300986440322
208,8.9,8.6,8.4,8.4,8.9,9.0,,7.8,"['“helpful staff”\n25 related reviews', '“high tech”\n17 related reviews', '“comfortable bed”\n16 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 8.9', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Full English/Irish, Vegetarian, Buffet', 'Good coffee!', 'Patio', 'View', 'Garden view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Eccleston Square Hotel,51.4912155,-0.1449358,4-star hotel,'Hotels',weekdays,Hotels,2,532.8206213692702,london,2019-08-06&checkout=2019-08-08&,2.2556908029400216,0.4471278799347617
209,8.1,7.6,7.5,8.2,9.0,8.6,,6.8,"['“friendly staff”\n99 related reviews', '“excellent location”\n45 related reviews', '“clean room”\n26 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.0', 'Full English/Irish', 'Good coffee!', 'View', 'There are more repeat guests here than most other properties.']",Hotel The Marble Arch London,51.5148437,-0.15967989999999999,5-star hotel,'Hotels',weekdays,Hotels,2,955.3376137726664,london,2019-08-06&checkout=2019-08-08&,2.348322164144687,0.16620461899534056
210,9.0,8.8,8.6,8.5,9.3,9.1,,8.0,"['“friendly staff”\n296 related reviews', '“excellent location”\n164 related reviews', '“excellent breakfast”\n131 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.3', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Very good coffee!']","Hotel St. James' Court, A Taj Hotel, London",51.498569700000004,-0.1370662,4-star hotel,'Hotels',weekdays,Hotels,2,850.9137091653143,london,2019-08-06&checkout=2019-08-08&,1.2720847860112368,0.20692716883446463
211,9.3,9.0,8.7,9.3,9.1,,8.9,8.3,"['“friendly staff”\n135 related reviews', '“paddington station”\n95 related reviews', '“hyde park”\n90 related reviews', 'Top location: Highly rated by recent guests (9.1)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel The Westbourne Hyde Park,51.513156099999996,-0.1779203,4-star hotel,'Hotels',weekdays,Hotels,2,546.343987393871,london,2019-08-06&checkout=2019-08-08&,3.5410003193779156,0.231039128971347
212,7.6,7.1,6.9,7.5,8.1,8.1,,6.8,"['“friendly staff”\n168 related reviews', '“paddington station”\n112 related reviews', '“comfy bed”\n108 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.1)', 'Full English/Irish']",Hotel The Park Grand London Paddington,51.514151,-0.1808614,4-star hotel,'Hotels',weekdays,Hotels,2,418.9891577882829,london,2019-08-06&checkout=2019-08-08&,3.760409597125547,0.4044011774880226
213,6.8,6.5,6.3,7.6,7.9,7.7,,6.7,"['“tube station”\n74 related reviews', '“friendly staff”\n68 related reviews', '“clean room”\n42 related reviews', 'Continental, Buffet', 'Patio', 'View', 'City view']",Hotel Belgrave Hotel,51.4805811,-0.11344939999999999,3-star hotel,'Hotels',weekdays,Hotels,2,267.88024177426564,london,2019-08-06&checkout=2019-08-08&,3.237733304698283,0.16090334314847518
214,8.0,7.3,7.1,8.0,9.0,8.4,,7.2,"['“friendly staff”\n93 related reviews', '“tube station”\n61 related reviews', '“excellent location”\n51 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.0', 'Continental', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel ibis Styles London Gloucester Road,51.4950414,-0.1841766,3-star hotel,'Hotels',weekdays,Hotels,2,480.3734800912533,london,2019-08-06&checkout=2019-08-08&,4.203448739477779,0.09010779067943987
215,7.2,6.2,6.3,7.8,8.7,8.3,,6.9,"['“friendly staff”\n85 related reviews', '“tube station”\n73 related reviews', '“excellent location”\n44 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 8.7', 'Continental, Gluten-free, Buffet', 'View', 'Landmark / Garden view']",Hotel Lord Jim Hotel London Kensington,51.4907245,-0.1936072,3-star hotel,'Hotels',weekdays,Hotels,2,247.30120651943838,london,2019-08-06&checkout=2019-08-08&,4.990469102602582,0.09927133270267424
216,8.8,8.1,8.0,8.7,9.2,8.7,,7.3,"['“friendly staff”\n199 related reviews', '“excellent breakfast”\n124 related reviews', '“comfortable bed”\n113 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.2', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']","Hotel Radisson Blu Edwardian, Kenilworth",51.517783,-0.1280701,4-star hotel,'Hotels',weekdays,Hotels,2,706.7428678943531,london,2019-08-06&checkout=2019-08-08&,1.053202923206817,0.2638565161856336
217,9.4,9.3,9.1,9.2,8.9,9.5,,8.4,"['“friendly staff”\n71 related reviews', '“comfy bed”\n49 related reviews', '“great room”\n36 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.9', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish', 'Very good coffee!', 'Balcony, City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel Apex London Wall Hotel,51.516053799999995,-0.0879738,4-star hotel,'Hotels',weekdays,Hotels,2,664.1736635386533,london,2019-08-06&checkout=2019-08-08&,2.8766152600821573,0.28663552955237714
218,8.5,8.0,7.8,8.6,9.4,8.7,,7.2,"['“friendly staff”\n89 related reviews', '“excellent location”\n65 related reviews', '“oxford street”\n57 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.4', 'Full English/Irish', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']","Hotel Radisson Blu Edwardian, Berkshire",51.5148929,-0.14836770000000002,4-star hotel,'Hotels',weekdays,Hotels,2,974.1527317199369,london,2019-08-06&checkout=2019-08-08&,1.6220704937604795,0.15072807611742828
219,6.7,6.2,6.2,7.7,8.4,8.1,,6.7,"['“friendly staff”\n253 related reviews', '“kings cross”\n190 related reviews', '“excellent location”\n121 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.4', 'Continental', 'Free WiFi']",Hotel Arriva Hotel,51.5288167,-0.118449,2-star hotel,'Hotels',weekdays,Hotels,2,242.47983254545028,london,2019-08-06&checkout=2019-08-08&,2.3653820816420317,0.42130925781913625
220,9.2,9.2,9.0,8.9,9.7,9.4,,8.2,"['“friendly staff”\n169 related reviews', '“excellent location”\n126 related reviews', '“comfy bed”\n71 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.7', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish, Buffet', 'Very good coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Amba Hotel Charing Cross,51.5086506,-0.12478710000000001,4-star hotel,'Hotels',weekdays,Hotels,2,703.9206002022626,london,2019-08-06&checkout=2019-08-08&,0.19258345851773198,0.07241783636860687
221,8.3,7.9,7.9,7.6,8.8,8.5,,7.3,"['“friendly staff”\n131 related reviews', '“great breakfast”\n60 related reviews', '“excellent location”\n50 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.8', 'Continental, Italian, Full English/Irish, Vegetarian, Vegan, Gluten-free, Asian, American, Buffet', 'Good coffee!', 'View', 'City view', 'Free WiFi', 'There are more repeat guests here than most other properties.']",Hotel Melia White House Hotel,51.5248676,-0.14370739999999999,4-star hotel,'Hotels',weekdays,Hotels,2,619.7229473882264,london,2019-08-06&checkout=2019-08-08&,2.157010840410556,0.118966233918856
222,8.4,8.1,7.9,8.2,7.6,8.8,,8.1,"['“friendly staff”\n142 related reviews', '“excellent breakfast”\n97 related reviews', '“comfortable bed”\n53 related reviews', 'Good breakfast included with all options', 'Continental, Full English/Irish, Vegetarian, Gluten-free, Buffet', 'Good coffee!', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel']",Hotel Holiday Inn Express London Limehouse,51.510542,-0.0435483,3-star hotel,'Hotels',weekdays,Hotels,2,426.3976104800207,london,2019-08-06&checkout=2019-08-08&,5.8350617016623,1.2839710668873905
223,9.7,9.4,9.0,9.4,9.7,9.5,,8.4,"['“friendly staff”\n34 related reviews', '“excellent location”\n18 related reviews', '“drawing room”\n17 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.7', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']","Hotel Knightsbridge Hotel, Firmdale Hotels",51.4981857,-0.1643872,5-star hotel,'Hotels',weekdays,Hotels,2,1012.7237235118417,london,2019-08-06&checkout=2019-08-08&,2.798208266497553,0.4596960345758536
224,9.3,9.0,8.9,8.9,9.5,9.3,,8.0,"['“friendly staff”\n84 related reviews', '“comfortable bed”\n41 related reviews', '“central location”\n37 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.5', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'City view']",Hotel The Bloomsbury Hotel,51.517198799999996,-0.12923959999999998,5-star hotel,'Hotels',weekdays,Hotels,2,655.4716714880407,london,2019-08-06&checkout=2019-08-08&,0.9947463766718202,0.1601116179995809
225,8.7,8.2,8.0,8.6,8.8,8.8,,8.0,"['“friendly staff”\n128 related reviews', '“excellent location”\n65 related reviews', '“clean room”\n61 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.8)', 'Continental, Full English/Irish, Gluten-free, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!', 'There are more repeat guests here than most other properties.']",Hotel ibis London Shepherds Bush - Hammersmith,51.5035003,-0.2203408,3-star hotel,'Hotels',weekdays,Hotels,2,333.9683435640537,london,2019-08-06&checkout=2019-08-08&,6.468146674480169,0.4916201024385469
226,7.2,6.6,6.6,6.4,9.1,8.6,,7.4,"['“friendly staff”\n60 related reviews', '“paddington station”\n53 related reviews', '“excellent location”\n24 related reviews', 'Top location: Highly rated by recent guests (9.1)', 'Continental']",Hotel The Beverley House Hotel,51.515531,-0.172725,2-star hotel,'Hotels',weekdays,Hotels,2,218.4905571626802,london,2019-08-06&checkout=2019-08-08&,3.2399490849890045,0.18666730438680257
227,9.0,8.7,8.5,8.6,9.6,8.8,,8.1,"['“excellent location”\n121 related reviews', '“friendly staff”\n113 related reviews', '“great breakfast”\n101 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.6', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Very good breakfast included with all options', 'Full English/Irish', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel The Sanctuary House Hotel,51.499625,-0.1318695,3-star hotel,'Hotels',weekdays,Hotels,2,585.7381405959688,london,2019-08-06&checkout=2019-08-08&,1.0141382604778528,0.17750808107849528
228,8.8,8.7,8.7,8.6,8.6,8.3,,8.0,"['“friendly staff”\n170 related reviews', '“swimming pool”\n135 related reviews', '“comfortable bed”\n129 related reviews', 'Situated in the best rated area in London, this hotel has an excellent location score of 8.6', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel Leonardo Royal London Tower Bridge,51.5116605,-0.07176519999999999,4-star hotel,'Hotels',weekdays,Hotels,2,588.6780027752299,london,2019-08-06&checkout=2019-08-08&,3.888339544688775,0.34726202180670157
229,7.2,6.3,6.1,6.8,8.6,7.7,,6.6,"['“friendly staff”\n54 related reviews', '“excellent breakfast”\n34 related reviews', '“excellent location”\n27 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 8.6', 'Good breakfast included with all options', 'Full English/Irish', 'View', 'Free WiFi']",Hotel Avonmore Hotel,51.526201799999996,-0.12653989999999998,2-star hotel,'Hotels',weekdays,Hotels,2,367.9531503563113,london,2019-08-06&checkout=2019-08-08&,1.99037800494185,0.37874951956318065
230,8.8,8.8,8.7,8.8,9.3,8.5,,7.8,"['“clean room”\n518 related reviews', '“excellent location”\n515 related reviews', '“friendly staff”\n515 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.3', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish', 'Good coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel Park Plaza Westminster Bridge London,51.5008105,-0.11734660000000001,4-star hotel,'Hotels',weekdays,Hotels,2,695.5713916131612,london,2019-08-06&checkout=2019-08-08&,1.0941179353830355,0.3556057340771998
231,9.6,9.2,8.7,9.1,9.3,9.5,,8.4,"['“helpful staff”\n55 related reviews', '“comfy bed”\n40 related reviews', '“boutique hotel”\n30 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.3', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Gluten-free', 'Very good coffee!', 'View', 'Garden / City / Landmark view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel The Rookery,51.5202064,-0.10297809999999999,4-star hotel,'Hotels',weekdays,Hotels,2,532.9382158564406,london,2019-08-06&checkout=2019-08-08&,2.15616451291498,0.16281316010492602
232,9.1,8.6,8.6,8.9,9.5,9.1,,7.7,"['“friendly staff”\n54 related reviews', '“perfect location”\n24 related reviews', '“boutique hotel”\n18 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.5', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel Flemings Mayfair,51.5063769,-0.14523889999999998,5-star hotel,'Hotels',weekdays,Hotels,2,1051.7650932524284,london,2019-08-06&checkout=2019-08-08&,1.2498591986160807,0.17311179296501558
233,8.8,8.4,8.0,7.8,9.3,9.1,,7.9,"['“friendly staff”\n83 related reviews', '“excellent location”\n49 related reviews', '“comfortable bed”\n35 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.3', 'Full English/Irish', 'Good coffee!', 'Free WiFi', 'There are more repeat guests here than most other properties.']",Hotel Rathbone,51.5187085,-0.1356433,4-star hotel,'Hotels',weekdays,Hotels,2,535.0549166255086,london,2019-08-06&checkout=2019-08-08&,1.286050059328553,0.25038384142789766
234,7.2,6.9,6.5,7.3,8.9,7.2,,6.1,"['“excellent location”\n118 related reviews', '“friendly staff”\n102 related reviews', '“comfortable bed”\n88 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.9', 'Free WiFi', 'There are more repeat guests here than most other properties.']",Hotel Great Cumberland Place,51.513797100000005,-0.159055,4-star hotel,'Hotels',weekdays,Hotels,2,733.5544109692138,london,2019-08-06&checkout=2019-08-08&,2.2731878646369372,0.05446675049736245
235,8.7,8.6,8.4,8.6,8.7,8.7,,7.8,"['“friendly staff”\n121 related reviews', '“comfortable bed”\n81 related reviews', '“great breakfast”\n67 related reviews', 'Situated in the best rated area in London, this hotel has an excellent location score of 8.7', 'Continental, Full English/Irish, Vegetarian, American, Buffet', 'Good coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel DoubleTree by Hilton London-Islington,51.5319595,-0.1096031,4-star hotel,'Hotels',weekdays,Hotels,2,613.3728450810225,london,2019-08-06&checkout=2019-08-08&,2.908892160240333,0.25008612452915235
236,8.4,8.2,8.0,8.1,8.0,8.5,,7.5,"['“friendly staff”\n316 related reviews', '“canary wharf”\n314 related reviews', '“river view”\n281 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.0)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish', 'Good coffee!', 'Private parking at the hotel']",Hotel DoubleTree by Hilton London – Docklands Riverside,51.5042716,-0.034048,4-star hotel,'Hotels',weekdays,Hotels,2,410.757543686352,london,2019-08-06&checkout=2019-08-08&,6.505581085158083,1.074608033052113
237,7.5,6.7,6.6,7.1,8.5,7.5,,6.8,"['“victoria station”\n60 related reviews', '“friendly staff”\n51 related reviews', '“comfortable bed”\n43 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 8.5', 'Continental, Buffet', 'Free WiFi']",Hotel Huttons Hotel,51.4905641,-0.1384141,3-star hotel,'Hotels',weekdays,Hotels,2,367.1299889461182,london,2019-08-06&checkout=2019-08-08&,2.1162065688464877,0.37465421006519667
238,7.9,7.6,7.4,8.0,6.8,7.9,,7.5,"['“friendly staff”\n87 related reviews', '“clean room”\n61 related reviews', '“comfortable beds”\n54 related reviews', 'Continental', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Eurotraveller Hotel - Premier - Tower Bridge,51.490250200000006,-0.0807117,3-star hotel,'Hotels',weekdays,Hotels,2,240.48072626355275,london,2019-08-06&checkout=2019-08-08&,3.8220273609978093,1.3974141930094333
239,8.2,7.6,7.5,7.4,8.8,8.5,,7.2,"['“friendly staff”\n71 related reviews', '“comfy bed”\n43 related reviews', '“great breakfast”\n41 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.8', 'Continental, Full English/Irish, Vegetarian, Gluten-free, Buffet', 'View', 'Free WiFi']",Hotel Mercure London Bloomsbury Hotel,51.5209274,-0.1231697,4-star hotel,'Hotels',weekdays,Hotels,2,465.909358169289,london,2019-08-06&checkout=2019-08-08&,1.4343787757084976,0.2531534772493925
240,8.9,8.6,8.2,9.0,9.4,9.2,,7.8,"['“helpful staff”\n34 related reviews', '“comfy bed”\n16 related reviews', '“excellent location”\n16 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.4', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Full English/Irish, Vegetarian, Gluten-free', 'Good coffee!', 'Garden view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel 11 Cadogan Gardens,51.4935551,-0.1594949,5-star hotel,'Hotels',weekdays,Hotels,2,1178.7671393965052,london,2019-08-06&checkout=2019-08-08&,2.762952276268431,0.23283642122665585
241,9.5,9.4,9.2,9.1,8.6,9.2,,8.6,"['“friendly staff”\n310 related reviews', '“great breakfast”\n199 related reviews', '“comfy bed”\n189 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.6)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish, Buffet', 'Very good coffee!', 'River view', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel']","Hotel Radisson Blu Edwardian, New Providence Wharf",51.506358500000005,-0.0052464,4-star hotel,'Hotels',weekdays,Hotels,2,583.2686563653896,london,2019-08-06&checkout=2019-08-08&,8.492556854837353,0.8917578770823352
242,7.2,6.2,6.3,6.4,8.8,7.8,,6.8,"['“paddington station”\n115 related reviews', '“friendly staff”\n56 related reviews', '“excellent location”\n43 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.8)', 'Continental, Buffet', 'Free WiFi']",Hotel Westpoint Hotel,51.5148011,-0.17383929999999997,3-star hotel,'Hotels',weekdays,Hotels,2,593.6169712363884,london,2019-08-06&checkout=2019-08-08&,3.2962806542170964,0.12950507061721506
243,8.7,7.7,7.5,7.8,9.1,8.2,,7.5,"['“friendly staff”\n66 related reviews', '“excellent location”\n35 related reviews', '“baker street”\n30 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.1', 'Continental, Buffet', 'Free WiFi']",Hotel Regency Hotel Parkside,51.52178189999999,-0.15329089999999998,4-star hotel,'Hotels',weekdays,Hotels,2,344.78703638373435,london,2019-08-06&checkout=2019-08-08&,2.3335543735828037,0.25860727871697164
244,8.3,7.7,7.6,7.1,8.8,8.3,,7.7,"['“friendly staff”\n165 related reviews', '“hyde park”\n123 related reviews', '“tube station”\n120 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.8)', 'Continental, Full English/Irish, Buffet', 'Free WiFi']",Hotel Lancaster Gate Hotel,51.5113274,-0.18204820000000002,3-star hotel,'Hotels',weekdays,Hotels,2,411.4631106093746,london,2019-08-06&checkout=2019-08-08&,3.801338047697231,0.3722699286328597
245,9.0,8.8,8.6,8.4,9.3,9.2,,7.9,"['“friendly staff”\n174 related reviews', '“perfect location”\n104 related reviews', '“comfy bed”\n101 related reviews', 'Top location: Highly rated by recent guests (9.3)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish, Buffet', 'Good coffee!', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel Holiday Inn London Camden Lock,51.5402864,-0.1458371,4-star hotel,'Hotels',weekdays,Hotels,2,478.25677932218537,london,2019-08-06&checkout=2019-08-08&,3.777031878679693,0.23896252703323304
246,8.9,7.9,7.9,5.8,9.0,8.4,,7.3,"['“friendly staff”\n5 related reviews', '“quality hotel”\n2 related reviews', '“lovely hotel”\n2 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.0', 'Full English/Irish, Vegetarian, Gluten-free, Buffet', 'Good coffee!', 'There are more repeat guests here than most other properties.']","Hotel 100 Queen’s Gate Hotel London, Curio Collection by Hilton",51.4924329,-0.1786405,5-star hotel,'Hotels',weekdays,Hotels,2,581.8575225193443,london,2019-08-06&checkout=2019-08-08&,3.9666573954328403,0.3840075938063408
247,9.1,8.5,8.3,8.9,8.8,,8.7,8.5,"['“friendly staff”\n165 related reviews', '“canary wharf”\n101 related reviews', '“clean room”\n77 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.8)', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'There are more repeat guests here than most other properties.']",Hotel Point A Hotel London Canary Wharf,51.5070801,-0.0253085,3-star hotel,'Hotels',weekdays,Hotels,2,284.6962534396387,london,2019-08-06&checkout=2019-08-08&,7.097974781830225,0.6045132235157192
248,8.3,8.1,7.7,,9.1,,8.0,7.1,"['“paddington station”\n132 related reviews', '“excellent location”\n89 related reviews', '“comfortable bed”\n83 related reviews', 'Top location: Highly rated by recent guests (9.1)', 'Continental, Full English/Irish, Vegetarian, Halal, Gluten-free, Buffet', 'Balcony, City view', 'Balcony with view', 'There are more repeat guests here than most other properties.']",Hotel Hilton London Paddington,51.51562070000001,-0.1757477,4-star hotel,'Hotels',weekdays,Hotels,2,708.8595686634211,london,2019-08-06&checkout=2019-08-08&,3.445993373959903,0.031658492360905045
249,8.0,7.7,7.5,7.9,8.6,8.2,,7.1,"['“hyde park”\n47 related reviews', '“friendly staff”\n39 related reviews', '“comfy bed”\n34 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.6)', 'Full English/Irish', 'Good coffee!', 'View', 'City / Landmark / Garden view', 'Free WiFi', 'Private parking at the hotel']",Hotel Thistle Kensington Gardens,51.5109168,-0.1838641,4-star hotel,'Hotels',weekdays,Hotels,2,513.8879089348292,london,2019-08-06&checkout=2019-08-08&,3.9233124011326526,0.23887397225850998
250,9.5,9.1,8.8,9.3,9.5,,9.1,8.4,"['“friendly staff”\n96 related reviews', '“excellent location”\n73 related reviews', '“clean room”\n49 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 9.5', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel The Nadler Victoria,51.4989764,-0.1426328,4-star hotel,'Hotels',weekdays,Hotels,2,591.38267598015,london,2019-08-06&checkout=2019-08-08&,1.4779975850613871,0.4323479057111605
251,7.4,6.9,6.7,7.1,8.5,8.0,,6.9,"['“friendly staff”\n78 related reviews', '“continental breakfast”\n75 related reviews', '“clean room”\n42 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.5', 'Continental', 'Free WiFi']",Hotel Seraphine Kensington Olympia,51.4992067,-0.19722820000000002,4-star hotel,'Hotels',weekdays,Hotels,2,315.15322561678306,london,2019-08-06&checkout=2019-08-08&,4.946356845582531,0.3731651819010656
252,8.3,7.0,7.3,8.0,8.9,8.0,,7.3,"['“continental breakfast”\n285 related reviews', '“tube station”\n232 related reviews', '“friendly staff”\n203 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 8.9', 'Continental']",Hotel Mowbray Court Hotel,51.4909523,-0.193795,3-star hotel,'Hotels',weekdays,Hotels,2,265.99872997953855,london,2019-08-06&checkout=2019-08-08&,4.992576158497737,0.07381246222175528
253,8.1,7.0,7.0,8.1,9.0,7.6,,7.1,"['“victoria station”\n52 related reviews', '“friendly staff”\n36 related reviews', '“clean room”\n29 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 9.0', 'Continental, Buffet', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Dover Hotel - B&B,51.4918968,-0.1418131,2-star hotel,'Hotels',weekdays,Hotels,2,320.5625720266234,london,2019-08-06&checkout=2019-08-08&,2.0802462078382016,0.4003836859152042
254,8.9,8.7,8.3,8.5,8.7,8.8,,8.0,"['“friendly staff”\n288 related reviews', '“comfortable bed”\n205 related reviews', '“quiet room”\n123 related reviews', '“boutique style”', 'Situated in the real heart of London, this hotel has an excellent location score of 8.7', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Full English/Irish', 'Good coffee!', 'Great area for shopping!', 'There are more repeat guests here than most other properties.']",Hotel The Montcalm At Brewery London City,51.5208857,-0.0916028,5-star hotel,'Hotels',weekdays,Hotels,2,584.0918177755826,london,2019-08-06&checkout=2019-08-08&,2.858020051316366,0.3288502605011322
255,8.9,8.6,8.4,6.4,9.2,8.5,,7.2,"['“friendly staff”\n23 related reviews', '“excellent location”\n16 related reviews', '“great views”\n15 related reviews', 'Situated in the real heart of London, this hotel has an excellent location score of 9.2', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, American, Buffet', 'Good coffee!', 'View', 'Landmark / River view', 'Free WiFi', 'Private parking at the hotel']",Hotel London Marriott Hotel County Hall,51.501096000000004,-0.1191652,5-star hotel,'Hotels',weekdays,Hotels,2,1071.7561560714034,london,2019-08-06&checkout=2019-08-08&,0.991294174144795,0.40534625732935053
