region,quarter,candidate,pred_pp,actual_pp,usable,in_selection_pool
na,2Q26,last_q_ex_size,6.2514579736042455,6.7506,True,True
na,2Q26,cpi_lodging_sa|level|lag0,-0.37957897033948207,6.7506,True,True
na,2Q26,cpi_lodging_sa|level|lag1,4.1805508526538615,6.7506,True,True
na,2Q26,cpi_lodging_sa|diff|lag0,5.473996162007434,6.7506,True,True
na,2Q26,cpi_lodging_sa|diff|lag1,2.5598954289243823,6.7506,True,True
na,2Q26,cpi_lodging_nsa|level|lag0,-0.03007825171090106,6.7506,True,True
na,2Q26,cpi_lodging_nsa|level|lag1,1.7606411071335824,6.7506,True,True
na,2Q26,cpi_lodging_nsa|diff|lag0,4.1783964709909425,6.7506,True,True
na,2Q26,cpi_lodging_nsa|diff|lag1,0.9629007824259106,6.7506,True,True
na,2Q26,cpi_hotels_motels_nsa|level|lag0,2.630424507996175,6.7506,True,True
na,2Q26,cpi_hotels_motels_nsa|level|lag1,1.8555466136759073,6.7506,True,True
na,2Q26,cpi_hotels_motels_nsa|diff|lag0,2.395244231969698,6.7506,True,True
na,2Q26,cpi_hotels_motels_nsa|diff|lag1,2.7362048772032934,6.7506,True,True
na,2Q26,bea_hotels_price|level|lag0,-0.8011591755383631,6.7506,True,True
na,2Q26,bea_hotels_price|level|lag1,4.506662517836426,6.7506,True,True
na,2Q26,bea_hotels_price|diff|lag0,5.92178491348295,6.7506,True,True
na,2Q26,bea_hotels_price|diff|lag1,2.5838258084805297,6.7506,True,True
na,2Q26,mar_revpar|level|lag0,3.629924760063025,6.7506,True,False
na,2Q26,mar_revpar|level|lag1,3.4585924287909253,6.7506,True,False
na,2Q26,mar_revpar|diff|lag0,3.270826902789302,6.7506,True,False
na,2Q26,mar_revpar|diff|lag1,3.514875020839326,6.7506,True,False
na,2Q26,hlt_revpar|level|lag0,2.543250754260173,6.7506,True,False
na,2Q26,hlt_revpar|level|lag1,3.246105803788247,6.7506,True,False
na,2Q26,hlt_revpar|diff|lag0,3.5884288130925692,6.7506,True,False
na,2Q26,hlt_revpar|diff|lag1,3.6734775878631063,6.7506,True,False
emea,1Q23,last_q,10.9226,13.5905,True,True
emea,1Q23,persistence,15.042349999999999,13.5905,True,True
emea,1Q23,trailing_4q,14.093225,13.5905,True,True
emea,1Q23,ar1,,13.5905,True,True
emea,1Q23,last_q_ex_size,,13.5905,True,True
emea,1Q23,hicp_ea_accommodation|level|lag0,,13.5905,True,True
emea,1Q23,hicp_ea_accommodation|level|lag1,,13.5905,True,True
emea,1Q23,hicp_ea_accommodation|diff|lag0,,13.5905,True,True
emea,1Q23,hicp_ea_accommodation|diff|lag1,,13.5905,True,True
emea,1Q23,ine_iph_spain|level|lag0,,13.5905,True,True
emea,1Q23,ine_iph_spain|level|lag1,,13.5905,True,True
emea,1Q23,ine_iph_spain|diff|lag0,,13.5905,True,True
emea,1Q23,ine_iph_spain|diff|lag1,,13.5905,True,True
emea,2Q23,last_q,13.5905,6.4312,True,True
emea,2Q23,persistence,,6.4312,True,True
emea,2Q23,trailing_4q,,6.4312,True,True
emea,2Q23,ar1,,6.4312,True,True
emea,2Q23,last_q_ex_size,,6.4312,True,True
emea,2Q23,hicp_ea_accommodation|level|lag0,,6.4312,True,True
emea,2Q23,hicp_ea_accommodation|level|lag1,,6.4312,True,True
emea,2Q23,hicp_ea_accommodation|diff|lag0,,6.4312,True,True
emea,2Q23,hicp_ea_accommodation|diff|lag1,,6.4312,True,True
emea,2Q23,ine_iph_spain|level|lag0,,6.4312,True,True
emea,2Q23,ine_iph_spain|level|lag1,,6.4312,True,True
emea,2Q23,ine_iph_spain|diff|lag0,,6.4312,True,True
emea,2Q23,ine_iph_spain|diff|lag1,,6.4312,True,True
emea,3Q23,last_q,6.4312,6.0,True,True
emea,3Q23,persistence,10.01085,6.0,True,True
emea,3Q23,trailing_4q,,6.0,True,True
emea,3Q23,ar1,,6.0,True,True
emea,3Q23,last_q_ex_size,,6.0,True,True
emea,3Q23,hicp_ea_accommodation|level|lag0,,6.0,True,True
emea,3Q23,hicp_ea_accommodation|level|lag1,,6.0,True,True
emea,3Q23,hicp_ea_accommodation|diff|lag0,,6.0,True,True
emea,3Q23,hicp_ea_accommodation|diff|lag1,,6.0,True,True
emea,3Q23,ine_iph_spain|level|lag0,,6.0,True,True
emea,3Q23,ine_iph_spain|level|lag1,,6.0,True,True
emea,3Q23,ine_iph_spain|diff|lag0,,6.0,True,True
emea,3Q23,ine_iph_spain|diff|lag1,,6.0,True,True
emea,4Q23,last_q,6.0,6.0,True,True
emea,4Q23,persistence,6.2156,6.0,True,True
emea,4Q23,trailing_4q,,6.0,True,True
emea,4Q23,ar1,,6.0,True,True
emea,4Q23,last_q_ex_size,5.877463074242127,6.0,True,True
emea,4Q23,hicp_ea_accommodation|level|lag0,,6.0,True,True
emea,4Q23,hicp_ea_accommodation|level|lag1,,6.0,True,True
emea,4Q23,hicp_ea_accommodation|diff|lag0,,6.0,True,True
emea,4Q23,hicp_ea_accommodation|diff|lag1,,6.0,True,True
emea,4Q23,ine_iph_spain|level|lag0,,6.0,True,True
emea,4Q23,ine_iph_spain|level|lag1,,6.0,True,True
emea,4Q23,ine_iph_spain|diff|lag0,,6.0,True,True
emea,4Q23,ine_iph_spain|diff|lag1,,6.0,True,True
emea,1Q24,last_q,6.0,5.0172,True,True
emea,1Q24,persistence,6.0,5.0172,True,True
emea,1Q24,trailing_4q,8.005424999999999,5.0172,True,True
emea,1Q24,ar1,5.987793989990619,5.0172,True,True
emea,1Q24,last_q_ex_size,6.84297234602293,5.0172,True,True
emea,1Q24,hicp_ea_accommodation|level|lag0,3.900141213094994,5.0172,True,True
emea,1Q24,hicp_ea_accommodation|level|lag1,2.375209493854239,5.0172,True,True
emea,1Q24,hicp_ea_accommodation|diff|lag0,8.60689056848383,5.0172,True,True
emea,1Q24,hicp_ea_accommodation|diff|lag1,6.661081346315493,5.0172,True,True
emea,1Q24,ine_iph_spain|level|lag0,7.0802357174536485,5.0172,True,True
emea,1Q24,ine_iph_spain|level|lag1,8.00148075914191,5.0172,True,True
emea,1Q24,ine_iph_spain|diff|lag0,7.644803746229787,5.0172,True,True
emea,1Q24,ine_iph_spain|diff|lag1,3.636101423131088,5.0172,True,True
emea,2Q24,last_q,5.0172,4.61,True,True
emea,2Q24,persistence,5.5085999999999995,4.61,True,True
emea,2Q24,trailing_4q,5.8621,4.61,True,True
emea,2Q24,ar1,5.548395695540989,4.61,True,True
emea,2Q24,last_q_ex_size,4.680350600379158,4.61,True,True
emea,2Q24,hicp_ea_accommodation|level|lag0,4.830208389015093,4.61,True,True
emea,2Q24,hicp_ea_accommodation|level|lag1,1.4258876176759863,4.61,True,True
emea,2Q24,hicp_ea_accommodation|diff|lag0,5.632165497076019,4.61,True,True
emea,2Q24,hicp_ea_accommodation|diff|lag1,7.291623545430738,4.61,True,True
emea,2Q24,ine_iph_spain|level|lag0,3.062897723732048,4.61,True,True
emea,2Q24,ine_iph_spain|level|lag1,7.094728875852374,4.61,True,True
emea,2Q24,ine_iph_spain|diff|lag0,6.111732660041558,4.61,True,True
emea,2Q24,ine_iph_spain|diff|lag1,6.947512686824457,4.61,True,True
emea,3Q24,last_q,4.61,4.6137,True,True
emea,3Q24,persistence,4.8136,4.6137,True,True
emea,3Q24,trailing_4q,5.4068,4.6137,True,True
emea,3Q24,ar1,5.189509643188084,4.6137,True,True
emea,3Q24,last_q_ex_size,4.799344971599655,4.6137,True,True
emea,3Q24,hicp_ea_accommodation|level|lag0,4.181134021850994,4.6137,True,True
emea,3Q24,hicp_ea_accommodation|level|lag1,3.4199153344634254,4.6137,True,True
emea,3Q24,hicp_ea_accommodation|diff|lag0,6.2193880576780876,4.6137,True,True
emea,3Q24,hicp_ea_accommodation|diff|lag1,3.851892261385449,4.6137,True,True
emea,3Q24,ine_iph_spain|level|lag0,4.172172539088894,4.6137,True,True
emea,3Q24,ine_iph_spain|level|lag1,5.40272634473046,4.6137,True,True
emea,3Q24,ine_iph_spain|diff|lag0,7.611905026249086,4.6137,True,True
emea,3Q24,ine_iph_spain|diff|lag1,7.733002221565172,4.6137,True,True
emea,4Q24,last_q,4.6137,6.0,True,True
emea,4Q24,persistence,4.6118500000000004,6.0,True,True
emea,4Q24,trailing_4q,5.060224999999999,6.0,True,True
emea,4Q24,ar1,5.037672173550712,6.0,True,True
emea,4Q24,last_q_ex_size,4.494682457087602,6.0,True,True
emea,4Q24,hicp_ea_accommodation|level|lag0,4.434665585036376,6.0,True,True
emea,4Q24,hicp_ea_accommodation|level|lag1,3.2753592761731944,6.0,True,True
emea,4Q24,hicp_ea_accommodation|diff|lag0,4.993474430483195,6.0,True,True
emea,4Q24,hicp_ea_accommodation|diff|lag1,5.220288359094279,6.0,True,True
emea,4Q24,ine_iph_spain|level|lag0,3.015159545577947,6.0,True,True
emea,4Q24,ine_iph_spain|level|lag1,5.2418583052193135,6.0,True,True
emea,4Q24,ine_iph_spain|diff|lag0,6.296333559431267,6.0,True,True
emea,4Q24,ine_iph_spain|diff|lag1,5.359800695233529,6.0,True,True
emea,1Q25,last_q,6.0,4.0,True,True
emea,1Q25,persistence,5.30685,4.0,True,True
emea,1Q25,trailing_4q,5.060225,4.0,True,True
emea,1Q25,ar1,5.437416711621249,4.0,True,True
emea,1Q25,last_q_ex_size,6.016977846595992,4.0,True,True
emea,1Q25,hicp_ea_accommodation|level|lag0,4.282870027167617,4.0,True,True
emea,1Q25,hicp_ea_accommodation|level|lag1,4.187854576591311,4.0,True,True
emea,1Q25,hicp_ea_accommodation|diff|lag0,6.155841682913516,4.0,True,True
emea,1Q25,hicp_ea_accommodation|diff|lag1,4.3885041524782435,4.0,True,True
emea,1Q25,ine_iph_spain|level|lag0,1.693210212387192,4.0,True,True
emea,1Q25,ine_iph_spain|level|lag1,4.912384926526298,4.0,True,True
emea,1Q25,ine_iph_spain|diff|lag0,5.536071894965298,4.0,True,True
emea,1Q25,ine_iph_spain|diff|lag1,6.359132343438855,4.0,True,True
emea,2Q25,last_q,4.0,3.0,True,True
emea,2Q25,persistence,5.0,3.0,True,True
emea,2Q25,trailing_4q,4.805925,3.0,True,True
emea,2Q25,ar1,4.93929992755848,3.0,True,True
emea,2Q25,last_q_ex_size,3.998959692628266,3.0,True,True
emea,2Q25,hicp_ea_accommodation|level|lag0,3.643209487602517,3.0,True,True
emea,2Q25,hicp_ea_accommodation|level|lag1,3.647191617461163,3.0,True,True
emea,2Q25,hicp_ea_accommodation|diff|lag0,5.951418578990792,3.0,True,True
emea,2Q25,hicp_ea_accommodation|diff|lag1,5.344822759106235,3.0,True,True
emea,2Q25,ine_iph_spain|level|lag0,4.030775201110672,3.0,True,True
emea,2Q25,ine_iph_spain|level|lag1,3.3232231333121436,3.0,True,True
emea,2Q25,ine_iph_spain|diff|lag0,7.820194667874554,3.0,True,True
emea,2Q25,ine_iph_spain|diff|lag1,6.885469393194788,3.0,True,True
emea,3Q25,last_q,3.0,4.0,True,True
emea,3Q25,persistence,3.5,4.0,True,True
emea,3Q25,trailing_4q,4.403425,4.0,True,True
emea,3Q25,ar1,4.3530627484079805,4.0,True,True
emea,3Q25,last_q_ex_size,3.1171638869177074,4.0,True,True
emea,3Q25,hicp_ea_accommodation|level|lag0,2.296869799374978,4.0,True,True
emea,3Q25,hicp_ea_accommodation|level|lag1,2.956932451867714,4.0,True,True
emea,3Q25,hicp_ea_accommodation|diff|lag0,6.550434260556333,4.0,True,True
emea,3Q25,hicp_ea_accommodation|diff|lag1,5.125426935927916,4.0,True,True
emea,3Q25,ine_iph_spain|level|lag0,3.466189501543284,4.0,True,True
emea,3Q25,ine_iph_spain|level|lag1,4.146371265264796,4.0,True,True
emea,3Q25,ine_iph_spain|diff|lag0,5.9720300366658945,4.0,True,True
emea,3Q25,ine_iph_spain|diff|lag1,4.119883085874196,4.0,True,True
emea,4Q25,last_q,4.0,4.0,True,True
emea,4Q25,persistence,3.5,4.0,True,True
emea,4Q25,trailing_4q,4.25,4.0,True,True
emea,4Q25,ar1,4.513360425503118,4.0,True,True
emea,4Q25,last_q_ex_size,4.055049618708849,4.0,True,True
emea,4Q25,hicp_ea_accommodation|level|lag0,3.2720630728626485,4.0,True,True
emea,4Q25,hicp_ea_accommodation|level|lag1,2.145365039546215,4.0,True,True
emea,4Q25,hicp_ea_accommodation|diff|lag0,3.861706494933127,4.0,True,True
emea,4Q25,hicp_ea_accommodation|diff|lag1,6.007549413539119,4.0,True,True
emea,4Q25,ine_iph_spain|level|lag0,2.16534737058292,4.0,True,True
emea,4Q25,ine_iph_spain|level|lag1,3.861912072482853,4.0,True,True
emea,4Q25,ine_iph_spain|diff|lag0,5.294330008902678,4.0,True,True
emea,4Q25,ine_iph_spain|diff|lag1,5.330597867676919,4.0,True,True
emea,1Q26,last_q,4.0,4.0,True,True
emea,1Q26,persistence,4.0,4.0,True,True
emea,1Q26,trailing_4q,3.75,4.0,True,True
emea,1Q26,ar1,4.4467493090479735,4.0,True,True
emea,1Q26,last_q_ex_size,4.119910392681055,4.0,True,True
emea,1Q26,hicp_ea_accommodation|level|lag0,3.953784161924556,4.0,True,True
emea,1Q26,hicp_ea_accommodation|level|lag1,3.0355961748633864,4.0,True,True
emea,1Q26,hicp_ea_accommodation|diff|lag0,3.7487690242168163,4.0,True,True
emea,1Q26,hicp_ea_accommodation|diff|lag1,2.990112999302985,4.0,True,True
emea,1Q26,ine_iph_spain|level|lag0,2.614841557082337,4.0,True,True
emea,1Q26,ine_iph_spain|level|lag1,2.8888911067241123,4.0,True,True
emea,1Q26,ine_iph_spain|diff|lag0,5.859673483902126,4.0,True,True
emea,1Q26,ine_iph_spain|diff|lag1,5.979932598329888,4.0,True,True
emea,2Q26,last_q,4.0,5.0,True,True
emea,2Q26,persistence,4.0,5.0,True,True
emea,2Q26,trailing_4q,3.75,5.0,True,True
emea,2Q26,ar1,4.395439084151815,5.0,True,True
emea,2Q26,last_q_ex_size,3.7369257291874245,5.0,True,True
emea,2Q26,hicp_ea_accommodation|level|lag0,4.260350481894,5.0,True,True
emea,2Q26,hicp_ea_accommodation|level|lag1,3.681694615526008,5.0,True,True
emea,2Q26,hicp_ea_accommodation|diff|lag0,4.183095327288043,5.0,True,True
emea,2Q26,hicp_ea_accommodation|diff|lag1,3.024080754213678,5.0,True,True
emea,2Q26,ine_iph_spain|level|lag0,3.5330204200322104,5.0,True,True
emea,2Q26,ine_iph_spain|level|lag1,3.1528251355290857,5.0,True,True
emea,2Q26,ine_iph_spain|diff|lag0,6.081515579079871,5.0,True,True
emea,2Q26,ine_iph_spain|diff|lag1,4.834665655863832,5.0,True,True
latam,1Q23,last_q,-9.5057,-2.4615,False,True
latam,1Q23,persistence,-5.30805,-2.4615,False,True
latam,1Q23,trailing_4q,-4.426125,-2.4615,False,True
latam,1Q23,ar1,,-2.4615,False,True
latam,1Q23,last_q_ex_size,,-2.4615,False,True
latam,2Q23,last_q,-2.4615,-2.2174,False,True
latam,2Q23,persistence,-5.983599999999999,-2.2174,False,True
latam,2Q23,trailing_4q,-4.7154,-2.2174,False,True
latam,2Q23,ar1,,-2.2174,False,True
latam,2Q23,last_q_ex_size,,-2.2174,False,True
latam,3Q23,last_q,-2.2174,-3.7278,False,True
latam,3Q23,persistence,-2.3394500000000003,-3.7278,False,True
latam,3Q23,trailing_4q,-3.82375,-3.7278,False,True
latam,3Q23,ar1,,-3.7278,False,True
latam,3Q23,last_q_ex_size,,-3.7278,False,True
latam,4Q23,last_q,-3.7278,-2.7994,False,True
latam,4Q23,persistence,-2.9726,-2.7994,False,True
latam,4Q23,trailing_4q,-4.4780999999999995,-2.7994,False,True
latam,4Q23,ar1,,-2.7994,False,True
latam,4Q23,last_q_ex_size,,-2.7994,False,True
latam,1Q24,last_q,-2.7994,-4.4003,False,True
latam,1Q24,persistence,-3.2636,-4.4003,False,True
latam,1Q24,trailing_4q,-2.8015250000000003,-4.4003,False,True
latam,1Q24,ar1,,-4.4003,False,True
latam,1Q24,last_q_ex_size,,-4.4003,False,True
latam,2Q24,last_q,-4.4003,-0.1754,False,True
latam,2Q24,persistence,-3.59985,-0.1754,False,True
latam,2Q24,trailing_4q,-3.286225,-0.1754,False,True
latam,2Q24,ar1,,-0.1754,False,True
latam,2Q24,last_q_ex_size,,-0.1754,False,True
latam,3Q24,last_q,-0.1754,4.724,False,True
latam,3Q24,persistence,-2.2878499999999997,4.724,False,True
latam,3Q24,trailing_4q,-2.7757249999999996,4.724,False,True
latam,3Q24,ar1,,4.724,False,True
latam,3Q24,last_q_ex_size,,4.724,False,True
latam,4Q24,last_q,4.724,4.0,True,True
latam,4Q24,persistence,2.2743,4.0,True,True
latam,4Q24,trailing_4q,-0.6627749999999999,4.0,True,True
latam,4Q24,ar1,,4.0,True,True
latam,4Q24,last_q_ex_size,,4.0,True,True
latam,1Q25,last_q,4.0,2.0,True,True
latam,1Q25,persistence,,2.0,True,True
latam,1Q25,trailing_4q,,2.0,True,True
latam,1Q25,ar1,,2.0,True,True
latam,1Q25,last_q_ex_size,3.859302634825789,2.0,True,True
latam,2Q25,last_q,2.0,2.0,True,True
latam,2Q25,persistence,3.0,2.0,True,True
latam,2Q25,trailing_4q,,2.0,True,True
latam,2Q25,ar1,,2.0,True,True
latam,2Q25,last_q_ex_size,1.968615386679799,2.0,True,True
latam,3Q25,last_q,2.0,3.0,True,True
latam,3Q25,persistence,2.0,3.0,True,True
latam,3Q25,trailing_4q,,3.0,True,True
latam,3Q25,ar1,,3.0,True,True
latam,3Q25,last_q_ex_size,1.871860217134545,3.0,True,True
latam,4Q25,last_q,3.0,3.0,True,True
latam,4Q25,persistence,2.5,3.0,True,True
latam,4Q25,trailing_4q,2.75,3.0,True,True
latam,4Q25,ar1,2.249999999999999,3.0,True,True
latam,4Q25,last_q_ex_size,3.1751539116732026,3.0,True,True
latam,1Q26,last_q,3.0,3.0,True,True
latam,1Q26,persistence,3.0,3.0,True,True
latam,1Q26,trailing_4q,2.5,3.0,True,True
latam,1Q26,ar1,2.454545454545455,3.0,True,True
latam,1Q26,last_q_ex_size,2.8467709814931164,3.0,True,True
latam,2Q26,last_q,3.0,2.0,True,True
latam,2Q26,persistence,3.0,2.0,True,True
latam,2Q26,trailing_4q,2.75,2.0,True,True
latam,2Q26,ar1,2.5714285714285703,2.0,True,True
latam,2Q26,last_q_ex_size,3.2670254069020372,2.0,True,True
apac,1Q23,last_q,12.8483,4.4372,False,True
apac,1Q23,persistence,14.771149999999999,4.4372,False,True
apac,1Q23,trailing_4q,14.669475,4.4372,False,True
apac,1Q23,ar1,,4.4372,False,True
apac,1Q23,last_q_ex_size,,4.4372,False,True
apac,2Q23,last_q,4.4372,4.0923,False,True
apac,2Q23,persistence,8.64275,4.0923,False,True
apac,2Q23,trailing_4q,11.9001,4.0923,False,True
apac,2Q23,ar1,,4.0923,False,True
apac,2Q23,last_q_ex_size,,4.0923,False,True
apac,3Q23,last_q,4.0923,4.569,False,True
apac,3Q23,persistence,4.264749999999999,4.569,False,True
apac,3Q23,trailing_4q,9.517949999999999,4.569,False,True
apac,3Q23,ar1,,4.569,False,True
apac,3Q23,last_q_ex_size,,4.569,False,True
apac,4Q23,last_q,4.569,1.848,False,True
apac,4Q23,persistence,4.33065,1.848,False,True
apac,4Q23,trailing_4q,6.4867,1.848,False,True
apac,4Q23,ar1,,1.848,False,True
apac,4Q23,last_q_ex_size,,1.848,False,True
apac,1Q24,last_q,1.848,4.0312,False,True
apac,1Q24,persistence,3.2085,4.0312,False,True
apac,1Q24,trailing_4q,3.7366249999999996,4.0312,False,True
apac,1Q24,ar1,,4.0312,False,True
apac,1Q24,last_q_ex_size,,4.0312,False,True
apac,2Q24,last_q,4.0312,2.3195,False,True
apac,2Q24,persistence,2.9396,2.3195,False,True
apac,2Q24,trailing_4q,3.6351250000000004,2.3195,False,True
apac,2Q24,ar1,,2.3195,False,True
apac,2Q24,last_q_ex_size,,2.3195,False,True
apac,3Q24,last_q,2.3195,-1.5166,False,True
apac,3Q24,persistence,3.17535,-1.5166,False,True
apac,3Q24,trailing_4q,3.191925,-1.5166,False,True
apac,3Q24,ar1,,-1.5166,False,True
apac,3Q24,last_q_ex_size,,-1.5166,False,True
apac,4Q24,last_q,-1.5166,2.0,True,True
apac,4Q24,persistence,0.4014500000000001,2.0,True,True
apac,4Q24,trailing_4q,1.670525,2.0,True,True
apac,4Q24,ar1,,2.0,True,True
apac,4Q24,last_q_ex_size,,2.0,True,True
apac,1Q25,last_q,2.0,3.0,True,True
apac,1Q25,persistence,,3.0,True,True
apac,1Q25,trailing_4q,,3.0,True,True
apac,1Q25,ar1,,3.0,True,True
apac,1Q25,last_q_ex_size,1.8765186402885612,3.0,True,True
apac,2Q25,last_q,3.0,1.0,True,True
apac,2Q25,persistence,2.5,1.0,True,True
apac,2Q25,trailing_4q,,1.0,True,True
apac,2Q25,ar1,,1.0,True,True
apac,2Q25,last_q_ex_size,3.1066843546922414,1.0,True,True
apac,3Q25,last_q,1.0,3.0,True,True
apac,3Q25,persistence,2.0,3.0,True,True
apac,3Q25,trailing_4q,,3.0,True,True
apac,3Q25,ar1,,3.0,True,True
apac,3Q25,last_q_ex_size,1.2849203155516569,3.0,True,True
apac,4Q25,last_q,3.0,2.0,True,True
apac,4Q25,persistence,2.0,2.0,True,True
apac,4Q25,trailing_4q,2.25,2.0,True,True
apac,4Q25,ar1,1.3333333333333326,2.0,True,True
apac,4Q25,last_q_ex_size,2.6164992414844632,2.0,True,True
apac,1Q26,last_q,2.0,2.0,True,True
apac,1Q26,persistence,2.5,2.0,True,True
apac,1Q26,trailing_4q,2.25,2.0,True,True
apac,1Q26,ar1,2.454545454545455,2.0,True,True
apac,1Q26,last_q_ex_size,2.2962822700333323,2.0,True,True
apac,2Q26,last_q,2.0,-1.3509,True,True
apac,2Q26,persistence,2.0,-1.3509,True,True
apac,2Q26,trailing_4q,2.0,-1.3509,True,True
apac,2Q26,ar1,2.3571428571428577,-1.3509,True,True
apac,2Q26,last_q_ex_size,1.9695730082348148,-1.3509,True,True
