model,target,window,fx_estimator,fx_estimator_source,n,rmse_pp,bias_pp,mae_pp,rmse_naive_pp,rmse_prior_year_pp,rmse_ar1_pp,ratio_vs_naive,ratio_vs_prior_year,ratio_vs_ar1,sign_accuracy_vs_naive,jackknife_ratio_min,jackknife_ratio_max,jackknife_below_1,jackknife_n,knowable_before_print,scoring
L_reg_persist,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,1.2551948098168066,-0.5101280184079945,1.0897981929650504,1.19884558755992,4.0710384766601555,2.6820387327036515,1.0470029024935374,0.3083230033351484,0.46800025462402517,0.7,0.9806422764564605,1.11467238717204,2,10,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_reg_persist,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,1.12549585130558,-0.3349492267818672,0.9790271985119294,1.0329163412900277,4.214249424169417,2.8270416667211404,1.0896292432550037,0.26706911196349115,0.3981178857582784,0.6666666666666666,0.9936086271411992,1.2052709455835544,1,9,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_reg_persist,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.8256099846021828,-0.3726280184079947,0.7265030678036286,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.870406402884585,0.20280083063216492,0.3078292548631167,0.8,0.7754486599264119,0.9496408331943598,10,10,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_reg_persist,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.7696318198344518,-0.278615893448534,0.6718103927770162,0.8984669423654158,4.214249424169417,2.8270416667211404,0.8566056062209961,0.1826260722539312,0.27223929130379115,0.7777777777777778,0.7311797887387269,0.9571610251435384,9,9,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_reg_persist,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,1.023874163963977,-0.4413780184079944,0.9079530678036283,1.043177372856859,4.0710384766601555,2.6820387327036515,0.9814957557600986,0.25150196192789476,0.3817521915247854,0.7,0.9051299404960518,1.0622761957362779,8,10,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_reg_persist,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,0.9280590841065937,-0.30678256011520044,0.8251992816659048,0.932113805392135,4.214249424169417,2.8270416667211404,0.995649971857422,0.2202193061435855,0.32827923798624986,0.6666666666666666,0.8869896491105237,1.1195391078042434,5,9,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_wf_rel,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,1.0954451150103321,-0.4,1.0,0.9082951062292475,1.746424919657298,1.2649110640673518,1.2060453783110545,0.62725004818718,0.8660254037844386,0.14285714285714285,0.9847319278346619,1.3540064007726602,1,10,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX
L_wf_rel,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,1.1055415967851334,-0.3333333333333333,1.0,0.816496580927726,1.8104634152000358,1.1547005383792515,1.3540064007726602,0.6106401198187059,0.9574271077563383,0.0,1.0801234497346435,1.414213562373095,0,9,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX
L_wf_rel,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,1.5126200966415468,-0.645237013762919,1.2612351121429366,1.19884558755992,4.0710384766601555,2.6820387327036515,1.2617305450656664,0.37155632532426647,0.5639814511987817,0.6,0.9804529440147832,1.409842419640366,1,10,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_wf_rel,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,1.456249273890407,-0.5004988601479174,1.1849411916812704,1.0329163412900277,4.214249424169417,2.8270416667211404,1.409842419640366,0.3455536507968837,0.5151141884581397,0.5555555555555556,1.023875710562606,1.5478184450110417,0,9,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_wf_rel,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,1.078423474405449,-0.507737013762919,0.8883058686189835,0.9485339053872491,4.0710384766601555,2.6820387327036515,1.136937191470421,0.2649013220062165,0.4020909397226845,0.7,0.933475715465831,1.2247434884979689,1,10,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_wf_rel,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,1.0782614726791881,-0.44416552681458416,0.8670198099879892,0.8984669423654158,4.214249424169417,2.8270416667211404,1.2001125715771166,0.25586085780665485,0.38140982687735814,0.6666666666666666,0.9589740711799168,1.329661021223744,1,9,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_wf_rel,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,1.2826744514709496,-0.576487013762919,1.0612851121429365,1.043177372856859,4.0710384766601555,2.6820387327036515,1.22958423451824,0.3150730357437556,0.4782460580567153,0.6,0.9606834647790257,1.3457122994109867,1,10,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_wf_rel,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,1.254357012366975,-0.47233219348125083,1.010996747236826,0.932113805392135,4.214249424169417,2.8270416667211404,1.3457122994109867,0.29764659993142084,0.44369951357024157,0.5555555555555556,0.9957528334645223,1.5013651961977537,1,9,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_wf_own,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,0.7745966692414834,0.0,0.6,0.9082951062292475,1.746424919657298,1.2649110640673518,0.8528028654224418,0.4435327625727437,0.6123724356957946,0.42857142857142855,0.778498944161523,0.9128709291752769,10,10,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX
L_wf_own,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,0.7453559924999299,0.1111111111111111,0.5555555555555556,0.816496580927726,1.8104634152000358,1.1547005383792515,0.9128709291752769,0.41169348479630913,0.6454972243679028,0.3333333333333333,0.8164965809277261,1.0,7,9,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX
L_wf_own,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,1.1051695714176066,-0.23222448084857591,1.0072367211436084,1.19884558755992,4.0710384766601555,2.6820387327036515,0.9218614831514894,0.27147116829126067,0.41206324052730264,0.8,0.8936540107444254,0.9728368963045039,10,10,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_wf_own,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,0.9672274107865666,-0.04159604579864743,0.9027207572375724,1.0329163412900277,4.214249424169417,2.8270416667211404,0.9364044038441477,0.22951356539063816,0.34213411927118015,0.7777777777777778,0.8945407522717604,1.0196896284127455,8,9,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_wf_own,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.7017050885983935,-0.09472448084857606,0.6157630365844347,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.739778604236519,0.17236513302966036,0.26163122852854326,0.9,0.7121674664438303,0.8083902277425487,10,10,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_wf_own,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.6461646370306199,0.014737287534685716,0.5641944410607127,0.8984669423654158,4.214249424169417,2.8270416667211404,0.7191857669570418,0.15332852235198965,0.22856565739268164,0.8888888888888888,0.6829614292851072,0.8037100352086062,9,9,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_wf_own,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,0.8812719679395957,-0.16347448084857596,0.8072867211436083,1.043177372856859,4.0710384766601555,2.6820387327036515,0.8447959003617314,0.216473504977183,0.32858286392129105,0.8,0.8142140531464889,0.9135540730938961,10,10,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
L_wf_own,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,0.7799265606784962,-0.013429379131980834,0.7287763127931278,0.932113805392135,4.214249424169417,2.8270416667211404,0.8367289017357549,0.1850689131510557,0.27588081557463234,0.7777777777777778,0.7919454810207583,0.9393153720638499,9,9,"partly: regional ex-FX through t-1 is known at the prior print; proxies are knowable before the print; the geo term is I's measured in-quarter split (upper bound, as S's measured mix)",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
v2_measured_last_q,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,0.8944271909999159,-0.2,0.8,0.9082951062292475,1.746424919657298,1.2649110640673518,0.9847319278346619,0.5121475197315839,0.7071067811865475,0.2857142857142857,0.9211323729436766,1.0801234497346435,8,10,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX
v2_measured_last_q,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,0.8819171036881969,-0.1111111111111111,0.7777777777777778,0.816496580927726,1.8104634152000358,1.1547005383792515,1.0801234497346435,0.48712230044745475,0.7637626158259734,0.16666666666666666,1.0,1.1832159566199232,0,9,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX
v2_measured_last_q,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,1.0985575506035294,-0.39164073306062297,0.9468396338654579,1.19884558755992,4.0710384766601555,2.6820387327036515,0.9163461600083855,0.26984700756372526,0.4095979439849921,0.8,0.8711227851703462,0.9688631182720406,10,10,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
v2_measured_last_q,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,0.9351702750398454,-0.20751695599387182,0.8244046235547992,1.0329163412900277,4.214249424169417,2.8270416667211404,0.9053688451398634,0.22190672191268257,0.3307946557874666,0.7777777777777778,0.8256152996553161,0.9890838423327626,9,9,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
v2_measured_last_q,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.8312997662083166,-0.25414073306062324,0.6496037880455876,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.8764049039121374,0.20419845476142678,0.30995069387768237,0.9,0.7856711026392679,0.9180234624270853,10,10,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
v2_measured_last_q,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.7829013907288721,-0.15118362266053872,0.590587017088277,0.8984669423654158,4.214249424169417,2.8270416667211404,0.8713747315707672,0.18577481110605445,0.2769330922656322,0.8888888888888888,0.7459454629941498,0.9236529428212884,9,9,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
v2_measured_last_q,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,0.9320350699641158,-0.32289073306062316,0.7653896338654577,1.043177372856859,4.0710384766601555,2.6820387327036515,0.8934579048734853,0.2289428300193196,0.3475099216872868,0.8,0.8249446414398767,0.9445747684183187,10,10,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
v2_measured_last_q,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,0.8218854265349521,-0.17935028932720531,0.6710157346659105,0.932113805392135,4.214249424169417,2.8270416667211404,0.8817436473748929,0.19502533993866225,0.2907227849556923,0.7777777777777778,0.768315026214756,0.9552389440855495,9,9,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
v2_measured_persistence,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,1.0488088481701516,-0.5,0.9,0.9082951062292475,1.746424919657298,1.2649110640673518,1.1547005383792517,0.6005461994758755,0.82915619758885,0.2857142857142857,0.982607368881035,1.2909944487358056,1,10,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX
v2_measured_persistence,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,1.0540925533894598,-0.4444444444444444,0.8888888888888888,0.816496580927726,1.8104634152000358,1.1547005383792515,1.2909944487358056,0.582222509739582,0.912870929175277,0.16666666666666666,1.0954451150103321,1.414213562373095,0,9,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX
v2_measured_persistence,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,1.1780818393084824,-0.5604104899170911,1.0234080274825454,1.19884558755992,4.0710384766601555,2.6820387327036515,0.9826802146440734,0.2893811606209555,0.43924863013477333,0.7,0.9022370374243972,1.021768699869946,5,10,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
v2_measured_persistence,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,1.0554015871143332,-0.4045517417556646,0.918993450161725,1.0329163412900277,4.214249424169417,2.8270416667211404,1.021768699869946,0.25043643147019984,0.3733236759606763,0.6666666666666666,0.9042062140013063,1.0874808219463599,3,9,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
v2_measured_persistence,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.8458300627380255,-0.42291048991709107,0.6874263677116127,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.8917235935732907,0.20776764149670654,0.3153683250075138,0.8,0.7840512066103551,0.949070677077309,10,10,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
v2_measured_persistence,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.8134258848810607,-0.34821840842233126,0.6421249393051331,0.8984669423654158,4.214249424169417,2.8270416667211404,0.9053487073653869,0.1930179737857776,0.2877304195606315,0.7777777777777778,0.7710428395188791,0.9899896507100449,9,9,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
v2_measured_persistence,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,0.9855952681349148,-0.491660489917091,0.8374580274825455,1.043177372856859,4.0710384766601555,2.6820387327036515,0.9448012330211409,0.2420992269627205,0.3674798786896628,0.7,0.8458091506971971,0.9961966716586511,10,10,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
v2_measured_persistence,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,0.9052754989658585,-0.3763850750889979,0.760604561272836,0.932113805392135,4.214249424169417,2.8270416667211404,0.9712070497496968,0.2148129851484238,0.3202200765635744,0.6666666666666666,0.8329883558425417,1.0578648435076163,6,9,no: the residual is only knowable after the print; the rule uses prior residuals only,model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator
