location,sha256,line_number
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/16_web-gap-fill.md,a9d185aa279c087c4e089bc3f76f784b8711662e1db72e1dcbd900eb56fb2c20,283
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/16_web-gap-fill.md,a9d185aa279c087c4e089bc3f76f784b8711662e1db72e1dcbd900eb56fb2c20,393
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/16_web-gap-fill.md,a9d185aa279c087c4e089bc3f76f784b8711662e1db72e1dcbd900eb56fb2c20,394
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/20_temporal-validation.md,6a80247e6adef375b8275602d56fdab8c665b6635b6b99b18fb276e08e77e243,39
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/20_temporal-validation.md,6a80247e6adef375b8275602d56fdab8c665b6635b6b99b18fb276e08e77e243,86
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/20_temporal-validation.md,6a80247e6adef375b8275602d56fdab8c665b6635b6b99b18fb276e08e77e243,165
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/20_temporal-validation.md,6a80247e6adef375b8275602d56fdab8c665b6635b6b99b18fb276e08e77e243,189
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/20_temporal-validation.md,6a80247e6adef375b8275602d56fdab8c665b6635b6b99b18fb276e08e77e243,215
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/20_temporal-validation.md,6a80247e6adef375b8275602d56fdab8c665b6635b6b99b18fb276e08e77e243,220
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/20_temporal-validation.md,6a80247e6adef375b8275602d56fdab8c665b6635b6b99b18fb276e08e77e243,221
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/20_temporal-validation.md,6a80247e6adef375b8275602d56fdab8c665b6635b6b99b18fb276e08e77e243,237
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/20_temporal-validation.md,6a80247e6adef375b8275602d56fdab8c665b6635b6b99b18fb276e08e77e243,243
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/26_integration.md,b339b521f798a28d65568eb821fecb10b0afc515c338f8a1927d21194978a286,163
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/26_integration.md,b339b521f798a28d65568eb821fecb10b0afc515c338f8a1927d21194978a286,186
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/26_integration.md,b339b521f798a28d65568eb821fecb10b0afc515c338f8a1927d21194978a286,187
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/26_integration.md,b339b521f798a28d65568eb821fecb10b0afc515c338f8a1927d21194978a286,188
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/26_integration.md,b339b521f798a28d65568eb821fecb10b0afc515c338f8a1927d21194978a286,206
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/26_integration.md,b339b521f798a28d65568eb821fecb10b0afc515c338f8a1927d21194978a286,296
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/overnight/27_regional-bucket-check.md,0997fd3d985cb170099fbe737730720981f075fafbba1f44a6885b819dbe60f5,11
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/01_forecasting-framework-review.md,f1615d8c720915e1514b0c8ccd366fd9eb16b5a75928f71b8c3c39e61dfb9428,98
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/01_forecasting-framework-review.md,f1615d8c720915e1514b0c8ccd366fd9eb16b5a75928f71b8c3c39e61dfb9428,126
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/01_forecasting-framework-review.md,f1615d8c720915e1514b0c8ccd366fd9eb16b5a75928f71b8c3c39e61dfb9428,306
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/01_forecasting-framework-review.md,f1615d8c720915e1514b0c8ccd366fd9eb16b5a75928f71b8c3c39e61dfb9428,329
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/01_forecasting-framework-review.md,f1615d8c720915e1514b0c8ccd366fd9eb16b5a75928f71b8c3c39e61dfb9428,355
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/01_forecasting-framework-review.md,f1615d8c720915e1514b0c8ccd366fd9eb16b5a75928f71b8c3c39e61dfb9428,357
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/02_peer-readthrough.md,f70aba42edcb0a4d58dcd207bd772e45366c5406a1d79f1540099e226396e4d0,23
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/02_peer-readthrough.md,f70aba42edcb0a4d58dcd207bd772e45366c5406a1d79f1540099e226396e4d0,169
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/02_peer-readthrough.md,f70aba42edcb0a4d58dcd207bd772e45366c5406a1d79f1540099e226396e4d0,172
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/03_macro-altdata-nowcast.md,c8bba0125bec095e9575dd478aa0e7aae3e2a5b9ad6520de6d9485a9f61c173f,8
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/03_macro-altdata-nowcast.md,c8bba0125bec095e9575dd478aa0e7aae3e2a5b9ad6520de6d9485a9f61c173f,18
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/03_macro-altdata-nowcast.md,c8bba0125bec095e9575dd478aa0e7aae3e2a5b9ad6520de6d9485a9f61c173f,30
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/03_macro-altdata-nowcast.md,c8bba0125bec095e9575dd478aa0e7aae3e2a5b9ad6520de6d9485a9f61c173f,43
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/03_macro-altdata-nowcast.md,c8bba0125bec095e9575dd478aa0e7aae3e2a5b9ad6520de6d9485a9f61c173f,60
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/03_macro-altdata-nowcast.md,c8bba0125bec095e9575dd478aa0e7aae3e2a5b9ad6520de6d9485a9f61c173f,69
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/03_macro-altdata-nowcast.md,c8bba0125bec095e9575dd478aa0e7aae3e2a5b9ad6520de6d9485a9f61c173f,89
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/04_margin-and-reaction.md,c93fc39e0d1ea6075eccedb6b8dc4832a416790044656696afed4756f554b023,3
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/04_margin-and-reaction.md,c93fc39e0d1ea6075eccedb6b8dc4832a416790044656696afed4756f554b023,18
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/04_margin-and-reaction.md,c93fc39e0d1ea6075eccedb6b8dc4832a416790044656696afed4756f554b023,20
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/05_pitch-scorecard.md,d9a0be434c2eec82ea414287b47748923c000efc542b50d8391549741f30ce95,21
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/05_pitch-scorecard.md,d9a0be434c2eec82ea414287b47748923c000efc542b50d8391549741f30ce95,22
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/05_pitch-scorecard.md,d9a0be434c2eec82ea414287b47748923c000efc542b50d8391549741f30ce95,87
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/05_pitch-scorecard.md,d9a0be434c2eec82ea414287b47748923c000efc542b50d8391549741f30ce95,95
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/05_pitch-scorecard.md,d9a0be434c2eec82ea414287b47748923c000efc542b50d8391549741f30ce95,118
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/05_pitch-scorecard.md,d9a0be434c2eec82ea414287b47748923c000efc542b50d8391549741f30ce95,135
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/05_pitch-scorecard.md,d9a0be434c2eec82ea414287b47748923c000efc542b50d8391549741f30ce95,139
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/05_pitch-scorecard.md,d9a0be434c2eec82ea414287b47748923c000efc542b50d8391549741f30ce95,149
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/05_pitch-scorecard.md,d9a0be434c2eec82ea414287b47748923c000efc542b50d8391549741f30ce95,151
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/05_pitch-scorecard.md,d9a0be434c2eec82ea414287b47748923c000efc542b50d8391549741f30ce95,160
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/05_pitch-scorecard.md,d9a0be434c2eec82ea414287b47748923c000efc542b50d8391549741f30ce95,170
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/05_pitch-scorecard.md,d9a0be434c2eec82ea414287b47748923c000efc542b50d8391549741f30ce95,174
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/predictive/05_pitch-scorecard.md,d9a0be434c2eec82ea414287b47748923c000efc542b50d8391549741f30ce95,180
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/research-log-abnb-regulatory-profile.md,fbeadaefac0761e5a56a8dff22a1057fd51edf9724f02a08cf69b5286e63a0b3,20
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/research-log-abnb-regulatory-profile.md,fbeadaefac0761e5a56a8dff22a1057fd51edf9724f02a08cf69b5286e63a0b3,41
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/research-log-abnb-regulatory-profile.md,fbeadaefac0761e5a56a8dff22a1057fd51edf9724f02a08cf69b5286e63a0b3,56
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/research-log-abnb-regulatory-profile.md,fbeadaefac0761e5a56a8dff22a1057fd51edf9724f02a08cf69b5286e63a0b3,87
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/research-log-abnb-regulatory-profile.md,fbeadaefac0761e5a56a8dff22a1057fd51edf9724f02a08cf69b5286e63a0b3,128
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/sources/README.md,cf68dfa78f289896607b08a86acb28fe3fd94a01500f05a23d0d41a4fa9b121d,12
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/sources/README.md,cf68dfa78f289896607b08a86acb28fe3fd94a01500f05a23d0d41a4fa9b121d,37
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/sources/README.md,cf68dfa78f289896607b08a86acb28fe3fd94a01500f05a23d0d41a4fa9b121d,38
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/sources/README.md,cf68dfa78f289896607b08a86acb28fe3fd94a01500f05a23d0d41a4fa9b121d,44
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/sources/README.md,cf68dfa78f289896607b08a86acb28fe3fd94a01500f05a23d0d41a4fa9b121d,69
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/sources/README.md,cf68dfa78f289896607b08a86acb28fe3fd94a01500f05a23d0d41a4fa9b121d,70
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/sources/README.md,cf68dfa78f289896607b08a86acb28fe3fd94a01500f05a23d0d41a4fa9b121d,71
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/sources/README.md,cf68dfa78f289896607b08a86acb28fe3fd94a01500f05a23d0d41a4fa9b121d,72
abnb-direct-booking.zip::research/notes/direct_booking_threat_to_abnb.md,19d5aaef5a3e2c6c2e5f18b70393dc745bc920995d294dae387b5955525fc150,11
abnb-direct-booking.zip::research/notes/direct_booking_threat_to_abnb.md,19d5aaef5a3e2c6c2e5f18b70393dc745bc920995d294dae387b5955525fc150,49
abnb-direct-booking.zip::research/notes/direct_booking_threat_to_abnb.md,19d5aaef5a3e2c6c2e5f18b70393dc745bc920995d294dae387b5955525fc150,51
abnb-direct-booking.zip::research/notes/direct_booking_threat_to_abnb.md,19d5aaef5a3e2c6c2e5f18b70393dc745bc920995d294dae387b5955525fc150,52
abnb-direct-booking.zip::research/notes/direct_booking_threat_to_abnb.md,19d5aaef5a3e2c6c2e5f18b70393dc745bc920995d294dae387b5955525fc150,77
abnb-direct-booking.zip::research/sources/direct_booking_sources.md,2a43942267a356175cb449aa83b056251ab6d47b5df3d91558ee6542eae5dc1a,16
catalyst_calendar_2026-09-06.zip::data/processed/abnb_big_moves_7pct.csv,e643c586644bb62e5f2f2d9095758828f3f54251bbb6c46c459b701fda488bf6,41
catalyst_calendar_2026-09-06.zip::data/processed/abnb_big_moves_7pct.csv,e643c586644bb62e5f2f2d9095758828f3f54251bbb6c46c459b701fda488bf6,42
catalyst_calendar_2026-09-06.zip::research/notes/catalyst_calendar.md,7fbcf97a9b0c8d67bc63d7cbfd3e619cbe0fdd449c2c37800bfe9faf805cd17a,48
catalyst_calendar_2026-09-06.zip::research/notes/catalyst_calendar.md,7fbcf97a9b0c8d67bc63d7cbfd3e619cbe0fdd449c2c37800bfe9faf805cd17a,52
catalyst_calendar_2026-09-06.zip::research/notes/catalyst_calendar.md,7fbcf97a9b0c8d67bc63d7cbfd3e619cbe0fdd449c2c37800bfe9faf805cd17a,63
catalyst_calendar_2026-09-06.zip::research/sources/README_catalyst_calendar_additions.md,0b774028e2f7210a08eabcc9e76edbfd110558bfd879a191b6b7e00613a25229,11
catalyst_calendar_2026-09-06.zip::research/sources/README_catalyst_calendar_additions.md,0b774028e2f7210a08eabcc9e76edbfd110558bfd879a191b6b7e00613a25229,12
citadel-abnb-austin-rnpl-hotels.zip::drop4/README_DROP.md,c195c04d65fb3c6668fcdcbf06ca2c6242471854525264687e363d39ddffc8e1,1
citadel-abnb-austin-rnpl-hotels.zip::drop4/README_DROP.md,c195c04d65fb3c6668fcdcbf06ca2c6242471854525264687e363d39ddffc8e1,16
citadel-abnb-austin-rnpl-hotels.zip::drop4/research/notes/2026-09-05_austin-str-rnpl-hotel-factors.md,5a5febb1b19bd6739dba66397e141df59fa669eb1d0be44ddba41da290703041,89
citadel-abnb-austin-rnpl-hotels.zip::drop4/research/notes/2026-09-05_austin-str-rnpl-hotel-factors.md,5a5febb1b19bd6739dba66397e141df59fa669eb1d0be44ddba41da290703041,99
citadel-abnb-austin-rnpl-hotels.zip::drop4/research/notes/2026-09-05_austin-str-rnpl-hotel-factors.md,5a5febb1b19bd6739dba66397e141df59fa669eb1d0be44ddba41da290703041,100
citadel-abnb-austin-rnpl-hotels.zip::drop4/research/notes/2026-09-05_austin-str-rnpl-hotel-factors.md,5a5febb1b19bd6739dba66397e141df59fa669eb1d0be44ddba41da290703041,101
citadel-abnb-austin-rnpl-hotels.zip::drop4/research/notes/2026-09-05_austin-str-rnpl-hotel-factors.md,5a5febb1b19bd6739dba66397e141df59fa669eb1d0be44ddba41da290703041,102
citadel-abnb-austin-rnpl-hotels.zip::drop4/research/notes/2026-09-05_austin-str-rnpl-hotel-factors.md,5a5febb1b19bd6739dba66397e141df59fa669eb1d0be44ddba41da290703041,105
citadel-abnb-austin-rnpl-hotels.zip::drop4/research/notes/2026-09-05_austin-str-rnpl-hotel-factors.md,5a5febb1b19bd6739dba66397e141df59fa669eb1d0be44ddba41da290703041,109
citadel-abnb-austin-rnpl-hotels.zip::drop4/research/notes/2026-09-05_austin-str-rnpl-hotel-factors.md,5a5febb1b19bd6739dba66397e141df59fa669eb1d0be44ddba41da290703041,113
citadel-abnb-austin-rnpl-hotels.zip::drop4/research/notes/2026-09-05_austin-str-rnpl-hotel-factors.md,5a5febb1b19bd6739dba66397e141df59fa669eb1d0be44ddba41da290703041,121
citadel-abnb-austin-rnpl-hotels.zip::drop4/research/notes/2026-09-05_austin-str-rnpl-hotel-factors.md,5a5febb1b19bd6739dba66397e141df59fa669eb1d0be44ddba41da290703041,122
citadel-abnb-austin-rnpl-hotels.zip::drop4/data/README_additions.md,e5bb5f31231237f3460ae49f47a54c47b39433ee7110f5e1ca35a4e33ba65810,18
citadel-abnb-feesplit-2026-09-06.zip::research/notes/host_only_fee_history_and_elasticity.md,d92f13f29fb1e0376b9e4a135751e843e6939dccc744201d8fac4a3d351789cd,28
citadel-abnb-feesplit-2026-09-06.zip::research/notes/host_only_fee_history_and_elasticity.md,d92f13f29fb1e0376b9e4a135751e843e6939dccc744201d8fac4a3d351789cd,29
citadel-abnb-feesplit-2026-09-06.zip::research/notes/host_only_fee_history_and_elasticity.md,d92f13f29fb1e0376b9e4a135751e843e6939dccc744201d8fac4a3d351789cd,30
citadel-abnb-feesplit-2026-09-06.zip::research/notes/host_only_fee_history_and_elasticity.md,d92f13f29fb1e0376b9e4a135751e843e6939dccc744201d8fac4a3d351789cd,34
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,3
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,7
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,8
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,11
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,15
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,24
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,25
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,26
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,27
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,28
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,30
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,39
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,40
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,41
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,52
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,54
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,55
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,59
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,60
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,61
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,62
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,64
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,65
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,79
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,80
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,84
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,96
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,98
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,102
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,103
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,104
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,105
citadel-abnb-hotel-loyalty (1).zip::research/notes/hotel_loyalty_stickiness_vs_abnb.md,60ca3a924a2e5f89d8fcc2cc9758fd042889372e5e8d38b5a6169bd0689da8a4,106
citadel-abnb-hotel-loyalty (1).zip::research/sources/loyalty_sources_to_append.md,6ff923e5189ab49e5835358fc15d6488e586ffb4233887ef35a47d1d3aa6c72b,1
citadel-abnb-hotel-loyalty (1).zip::research/sources/loyalty_sources_to_append.md,6ff923e5189ab49e5835358fc15d6488e586ffb4233887ef35a47d1d3aa6c72b,13
citadel-abnb-hotel-loyalty (1).zip::research/sources/loyalty_sources_to_append.md,6ff923e5189ab49e5835358fc15d6488e586ffb4233887ef35a47d1d3aa6c72b,14
citadel-abnb-hotel-loyalty (1).zip::research/sources/loyalty_sources_to_append.md,6ff923e5189ab49e5835358fc15d6488e586ffb4233887ef35a47d1d3aa6c72b,15
citadel-abnb-hotel-loyalty (1).zip::research/sources/loyalty_sources_to_append.md,6ff923e5189ab49e5835358fc15d6488e586ffb4233887ef35a47d1d3aa6c72b,16
citadel-abnb-hotel-loyalty (1).zip::research/sources/loyalty_sources_to_append.md,6ff923e5189ab49e5835358fc15d6488e586ffb4233887ef35a47d1d3aa6c72b,17
citadel-abnb-hotel-loyalty (1).zip::research/sources/loyalty_sources_to_append.md,6ff923e5189ab49e5835358fc15d6488e586ffb4233887ef35a47d1d3aa6c72b,18
citadel-abnb-hotel-loyalty (1).zip::research/sources/loyalty_sources_to_append.md,6ff923e5189ab49e5835358fc15d6488e586ffb4233887ef35a47d1d3aa6c72b,20
