ymi,region,measure,n_markets,w_equal,w_reviews,w_median,reviews,reviews_lag12,ym,is_dump_month
24311,APAC,yoy_all,17.0,0.26254986974209843,0.27501537179415525,0.20566928624559355,250909.0,196789.0,2025-12,False
24311,EMEA,yoy_all,57.0,0.2379603788916726,0.2417412359462341,0.2137141450203126,490268.0,394823.0,2025-12,False
24311,LatAm,yoy_all,7.0,0.4052331730097044,0.4509765134627235,0.3717308718721548,190712.0,131437.0,2025-12,False
24311,NAM,yoy_all,42.0,0.13589725950246706,0.15068190602396325,0.12532876495630663,229240.0,199221.0,2025-12,False
24312,APAC,yoy_all,17.0,0.274189590250974,0.24669556581375818,0.22814270402694836,292486.0,234609.0,2026-01,False
24312,EMEA,yoy_all,57.0,0.2184421231385857,0.22276286094002007,0.17337461300309598,448068.0,366439.0,2026-01,False
24312,LatAm,yoy_all,7.0,0.38949929914010034,0.41732854078497295,0.4225628930817611,195580.0,137992.0,2026-01,False
24312,NAM,yoy_all,42.0,0.2294265671291534,0.254386158011755,0.20997274549762246,227932.0,181708.0,2026-01,False
24313,APAC,yoy_all,17.0,0.30721849506279164,0.33840064396716585,0.2624625442658677,261043.0,195041.0,2026-02,False
24313,EMEA,yoy_all,57.0,0.24862407941015544,0.26340583177263466,0.24506708760852414,462097.0,365755.0,2026-02,False
24313,LatAm,yoy_all,7.0,0.5724285716734112,0.623703134873973,0.6767992847563702,202984.0,125013.0,2026-02,False
24313,NAM,yoy_all,42.0,0.23955932180210351,0.28547837114273644,0.23322946655376797,228076.0,177425.0,2026-02,False
24314,APAC,yoy_all,17.0,0.3156915852507256,0.297464648113126,0.3532206969376981,270306.0,208334.0,2026-03,False
24314,EMEA,yoy_all,57.0,0.2325530424425917,0.23490587358852233,0.21170483460559786,590122.0,477868.0,2026-03,False
24314,LatAm,yoy_all,7.0,0.3808549980444438,0.37652963642011783,0.4150203646606525,225989.0,164173.0,2026-03,False
24314,NAM,yoy_all,42.0,0.27106683376494006,0.2916526145215552,0.2627815966175012,314055.0,243142.0,2026-03,False
24315,APAC,yoy_all,17.0,0.17598029144669938,0.20718277930859275,0.17061052631578955,247091.0,204684.0,2026-04,False
24315,EMEA,yoy_all,57.0,0.21624482280552085,0.20491237151173758,0.20007682598913457,772832.0,641401.0,2026-04,False
24315,LatAm,yoy_all,7.0,0.4117398692683036,0.40537958115183237,0.4673447720812356,214742.0,152800.0,2026-04,False
24315,NAM,yoy_all,42.0,0.26345840505404705,0.2806795194649714,0.2322819560462146,310219.0,242230.0,2026-04,False
24316,APAC,yoy_all,17.0,0.2963810974231825,0.34242776985756707,0.30295315682281054,205276.0,152914.0,2026-05,False
24316,EMEA,yoy_all,57.0,0.30973030753301445,0.2782590399712672,0.29316281357599605,953819.0,746186.0,2026-05,False
24316,LatAm,yoy_all,7.0,0.5074354769737234,0.555025752594374,0.5599231306778476,223720.0,143869.0,2026-05,False
24316,NAM,yoy_all,42.0,0.3121455705633795,0.3270144226617151,0.29035981010092193,368772.0,277896.0,2026-05,False
24317,APAC,yoy_all,17.0,0.18579737641267452,0.1766556313227905,0.17356939614290234,178421.0,151634.0,2026-06,False
24317,EMEA,yoy_all,57.0,0.13522503110800677,0.13307850380409514,0.12958333333333338,926337.0,817540.0,2026-06,False
24317,LatAm,yoy_all,7.0,0.30900805513786656,0.35755302620682095,0.3794105649602284,198348.0,146107.0,2026-06,False
24317,NAM,yoy_all,42.0,0.2640919798185058,0.2758039475127745,0.21621878666134509,383758.0,300797.0,2026-06,False
24318,APAC,yoy_all,17.0,0.2295379918639771,0.2859804212399881,0.20138312586445362,216752.0,168550.0,2026-07,False
24318,EMEA,yoy_all,57.0,0.2228544828414357,0.2118124690051295,0.21705426356589141,982317.0,810618.0,2026-07,False
24318,LatAm,yoy_all,7.0,0.47823027168784193,0.535722747677077,0.4873509630082544,239820.0,156161.0,2026-07,False
24318,NAM,yoy_all,42.0,0.27431939940138533,0.3012591552598969,0.2425187054269895,410585.0,315529.0,2026-07,False
24192,APAC,yoy_mature,17.0,2.3167387736707044,1.9721059972105999,2.3333333333333335,4262.0,1434.0,2016-01,False
24192,EMEA,yoy_mature,56.0,1.4958150380791235,1.1752508361204015,1.2734006734006735,16260.0,7475.0,2016-01,False
24192,LatAm,yoy_mature,7.0,1.935434890702456,1.0457142857142858,1.5625,2148.0,1050.0,2016-01,False
24192,NAM,yoy_mature,37.0,1.2854284658065571,1.0224128389596014,1.0518518518518518,7309.0,3614.0,2016-01,False
24193,APAC,yoy_mature,17.0,1.8798751220047905,2.029585798816568,1.6486486486486487,4608.0,1521.0,2016-02,False
24193,EMEA,yoy_mature,56.0,1.6472383443425644,1.3570217575586323,1.4754166666666666,16683.0,7078.0,2016-02,False
24193,LatAm,yoy_mature,7.0,1.8159865997350646,1.376037959667853,1.606060606060606,2003.0,843.0,2016-02,False
24193,NAM,yoy_mature,38.0,1.9416443897896944,1.258691809074838,1.2487888287261326,7666.0,3394.0,2016-02,False
24194,APAC,yoy_mature,17.0,1.8826158815892573,1.898876404494382,1.6,4644.0,1602.0,2016-03,False
24194,EMEA,yoy_mature,57.0,1.591309896260336,1.1397123569122396,1.2608695652173911,21870.0,10221.0,2016-03,False
24194,LatAm,yoy_mature,7.0,1.5648005198974393,1.024557956777996,1.2000000000000002,2061.0,1018.0,2016-03,False
24194,NAM,yoy_mature,39.0,1.4596886155063127,0.8918169209431346,0.9240506329113924,9548.0,5047.0,2016-03,False
24195,APAC,yoy_mature,17.0,2.105308294865852,1.8792302587923024,2.0126582278481013,4339.0,1507.0,2016-04,False
24195,EMEA,yoy_mature,57.0,1.0759923918119851,0.9121613185166688,1.0559921414538311,30629.0,16018.0,2016-04,False
24195,LatAm,yoy_mature,7.0,1.8436018996267631,1.0151515151515151,1.6442307692307692,1862.0,924.0,2016-04,False
24195,NAM,yoy_mature,38.0,2.2413479741444453,0.957546321280806,1.0121951219512195,10882.0,5559.0,2016-04,False
24196,APAC,yoy_mature,17.0,2.2687207348243916,1.9442231075697212,1.9166666666666665,3695.0,1255.0,2016-05,False
24196,EMEA,yoy_mature,56.0,1.117669402165689,0.9433845273299628,1.0734216399107335,40745.0,20966.0,2016-05,False
24196,LatAm,yoy_mature,7.0,1.6542421245048267,0.9767441860465116,1.638095238095238,1785.0,903.0,2016-05,False
24196,NAM,yoy_mature,40.0,2.1583460216551735,0.9644864938982587,1.2057057057057057,14327.0,7293.0,2016-05,False
24197,APAC,yoy_mature,17.0,1.9340288778868502,1.711613406079501,1.9583333333333335,3479.0,1283.0,2016-06,False
24197,EMEA,yoy_mature,57.0,1.1110161376449468,0.8588089768510339,0.9259259259259258,42076.0,22636.0,2016-06,False
24197,LatAm,yoy_mature,7.0,0.9761739299122476,0.5906680805938493,1.2336448598130842,1500.0,943.0,2016-06,False
24197,NAM,yoy_mature,41.0,1.309134289891077,0.8857750033204941,1.0465116279069768,14198.0,7529.0,2016-06,False
24198,APAC,yoy_mature,17.0,2.6185730966415792,2.1473396998635743,2.4805194805194803,4614.0,1466.0,2016-07,False
24198,EMEA,yoy_mature,57.0,1.1980948422764646,0.9752650176678446,1.0767754318618041,50310.0,25470.0,2016-07,False
24198,LatAm,yoy_mature,7.0,1.228381340114365,0.6576648133439238,1.3870967741935485,2087.0,1259.0,2016-07,False
24198,NAM,yoy_mature,41.0,1.968117228353961,0.9638340621675925,1.0,16616.0,8461.0,2016-07,False
24199,APAC,yoy_mature,17.0,2.6195956504448183,1.9502551020408165,2.0869565217391304,4626.0,1568.0,2016-08,False
24199,EMEA,yoy_mature,57.0,1.0793939236000474,0.9312922881387611,0.9383561643835616,51664.0,26751.0,2016-08,False
24199,LatAm,yoy_mature,7.0,1.2056049537386357,1.15893536121673,1.2428571428571429,2839.0,1315.0,2016-08,False
24199,NAM,yoy_mature,42.0,1.5359789639981472,0.9362447213925225,0.9744794311833418,18799.0,9709.0,2016-08,False
24200,APAC,yoy_mature,17.0,2.550023592789205,2.2250593824228027,2.259259259259259,5431.0,1684.0,2016-09,False
24200,EMEA,yoy_mature,57.0,1.0454747262766468,0.8994701568476087,0.9245283018867925,54133.0,28499.0,2016-09,False
24200,LatAm,yoy_mature,7.0,1.1044495297818506,0.4906204906204905,1.2608695652173911,2066.0,1386.0,2016-09,False
24200,NAM,yoy_mature,42.0,1.3129660081196564,0.9844226923481738,1.1502498445173606,18854.0,9501.0,2016-09,False
24201,APAC,yoy_mature,17.0,2.3548403739636328,1.9758131776480399,2.1588785046728973,7136.0,2398.0,2016-10,False
24201,EMEA,yoy_mature,57.0,1.2075097163943618,0.9195976236469001,1.0192307692307692,52668.0,27437.0,2016-10,False
24201,LatAm,yoy_mature,7.0,1.1865178249035269,0.7928825622775801,0.875,2519.0,1405.0,2016-10,False
24201,NAM,yoy_mature,41.0,1.3756886422149206,0.964847639912368,1.1666666666666665,19731.0,10042.0,2016-10,False
24202,APAC,yoy_mature,17.0,2.074768946619453,1.9095569388502378,1.7818181818181817,7946.0,2731.0,2016-11,False
24202,EMEA,yoy_mature,57.0,1.2242114650866918,1.0944953571645324,1.1017921146953404,34511.0,16477.0,2016-11,False
24202,LatAm,yoy_mature,7.0,1.1279554857441385,0.6724969843184561,1.1555555555555554,2773.0,1658.0,2016-11,False
24202,NAM,yoy_mature,42.0,1.6674770992965096,1.1336556234892647,1.2747645622602022,15006.0,7033.0,2016-11,False
24203,APAC,yoy_mature,17.0,1.603046265535823,1.5259218186858887,1.5609756097560976,9111.0,3607.0,2016-12,False
24203,EMEA,yoy_mature,57.0,1.3067702829208205,0.9941441441441441,1.1724137931034484,30989.0,15540.0,2016-12,False
24203,LatAm,yoy_mature,7.0,0.8395491369123326,0.5267349260523322,0.8518518518518519,2684.0,1758.0,2016-12,False
24203,NAM,yoy_mature,41.0,1.318260156137127,0.8766558728289668,1.063380281690141,12750.0,6794.0,2016-12,False
24204,APAC,yoy_mature,17.0,2.022456200790926,1.880103237916471,2.0,12275.0,4262.0,2017-01,False
24204,EMEA,yoy_mature,57.0,1.3430304763047998,1.0973930152484015,1.088888888888889,34112.0,16264.0,2017-01,False
24204,LatAm,yoy_mature,7.0,1.286286168037289,0.7486033519553073,1.4297520661157024,3756.0,2148.0,2017-01,False
24204,NAM,yoy_mature,41.0,1.6935034993680953,1.0128292616350483,1.2692307692307692,14748.0,7327.0,2017-01,False
24205,APAC,yoy_mature,17.0,1.7016190565470768,1.458984375,1.4927536231884058,11331.0,4608.0,2017-02,False
24205,EMEA,yoy_mature,57.0,1.2478855334952392,0.9347278830016783,0.9518072289156627,32279.0,16684.0,2017-02,False
24205,LatAm,yoy_mature,7.0,1.3335500896310981,0.5956065901148277,1.6202531645569622,3196.0,2003.0,2017-02,False
24205,NAM,yoy_mature,42.0,1.6512517573134804,0.8355861710423707,0.9311912467252274,14123.0,7694.0,2017-02,False
24206,APAC,yoy_mature,17.0,1.8887258148024504,1.6096037898363478,1.625,12119.0,4644.0,2017-03,False
24206,EMEA,yoy_mature,57.0,1.1640514566499012,0.9729766803840878,0.9869325997248968,43149.0,21870.0,2017-03,False
24206,LatAm,yoy_mature,7.0,1.371855810993654,1.03444929645803,1.5223880597014925,4193.0,2061.0,2017-03,False
24206,NAM,yoy_mature,40.0,1.4861166058399213,1.1305985768103808,1.306939830195644,20360.0,9556.0,2017-03,False
24207,APAC,yoy_mature,17.0,1.9822470768760672,1.8863793500806638,1.780160857908847,12524.0,4339.0,2017-04,False
24207,EMEA,yoy_mature,57.0,1.4420280006850943,1.165529400241601,1.2094861660079053,66328.0,30629.0,2017-04,False
24207,LatAm,yoy_mature,7.0,1.5506798572907985,1.1831364124597208,1.9191176470588234,4065.0,1862.0,2017-04,False
24207,NAM,yoy_mature,41.0,2.21040407277526,1.1027900146842877,1.2222222222222223,22912.0,10896.0,2017-04,False
24208,APAC,yoy_mature,17.0,1.4997744386595737,1.487956698240866,1.2200000000000002,9193.0,3695.0,2017-05,False
24208,EMEA,yoy_mature,57.0,1.053202809191459,0.9053496932515337,0.9241566116720019,77643.0,40750.0,2017-05,False
24208,LatAm,yoy_mature,7.0,1.1932233288777117,0.9753501400560225,1.0093457943925235,3526.0,1785.0,2017-05,False
24208,NAM,yoy_mature,41.0,1.2947634741362848,0.9069783670621074,0.9591836734693877,27327.0,14330.0,2017-05,False
24209,APAC,yoy_mature,17.0,1.4982186494575482,1.5794768611670018,1.4106583072100314,8974.0,3479.0,2017-06,False
24209,EMEA,yoy_mature,57.0,1.0822938807657057,0.9414155337959882,0.9711538461538463,81687.0,42076.0,2017-06,False
24209,LatAm,yoy_mature,7.0,1.542609455352251,1.1846666666666668,1.0434782608695654,3277.0,1500.0,2017-06,False
24209,NAM,yoy_mature,42.0,1.6711204272269766,0.8957262550165459,0.884152585765489,26925.0,14203.0,2017-06,False
24210,APAC,yoy_mature,17.0,1.3779681445509973,1.4484178586909406,1.331818181818182,11297.0,4614.0,2017-07,False
24210,EMEA,yoy_mature,57.0,1.2143626459842087,0.8383025243490361,0.9655913978494624,92485.0,50310.0,2017-07,False
24210,LatAm,yoy_mature,7.0,1.469995467612781,1.1566842357450886,1.4444444444444446,4501.0,2087.0,2017-07,False
24210,NAM,yoy_mature,42.0,1.1709380905759514,0.9793430613102745,0.9340073929115025,32962.0,16653.0,2017-07,False
24211,APAC,yoy_mature,17.0,1.2230581964331488,1.272373540856031,1.124792013311148,10512.0,4626.0,2017-08,False
24211,EMEA,yoy_mature,57.0,0.9788774195153893,0.788440693713224,0.8725146198830409,92398.0,51664.0,2017-08,False
24211,LatAm,yoy_mature,7.0,1.3507337665998391,0.5551250440295878,1.370967741935484,4415.0,2839.0,2017-08,False
24211,NAM,yoy_mature,42.0,1.7932266214500654,0.7790839938294589,0.8916601916601916,33445.0,18799.0,2017-08,False
24212,APAC,yoy_mature,17.0,1.0691199706730563,1.1708709261646106,1.1358695652173911,11790.0,5431.0,2017-09,False
24212,EMEA,yoy_mature,57.0,0.9117877921473445,0.7372767073688877,0.8774403470715835,94044.0,54133.0,2017-09,False
24212,LatAm,yoy_mature,7.0,1.5119817089114689,1.5363020329138433,1.8399999999999999,5240.0,2066.0,2017-09,False
24212,NAM,yoy_mature,41.0,0.9751379406456794,0.6966691418266682,0.7520661157024793,31989.0,18854.0,2017-09,False
24213,APAC,yoy_mature,17.0,1.0661692206535442,1.0906670403587442,1.0710659898477157,14919.0,7136.0,2017-10,False
24213,EMEA,yoy_mature,57.0,0.8197028870392008,0.6111111111111112,0.7194539249146759,84854.0,52668.0,2017-10,False
24213,LatAm,yoy_mature,7.0,1.3249135975327024,0.9587137753076618,0.8867924528301887,4934.0,2519.0,2017-10,False
24213,NAM,yoy_mature,41.0,1.0687609320481974,0.7129685916919959,0.8898601398601398,33814.0,19740.0,2017-10,False
24214,APAC,yoy_mature,17.0,1.0535935280595956,1.0732443996979613,0.8478747203579418,16474.0,7946.0,2017-11,False
24214,EMEA,yoy_mature,57.0,0.8845025955770359,0.575149952189157,0.6993524514338576,54360.0,34511.0,2017-11,False
24214,LatAm,yoy_mature,7.0,0.9747407449689478,0.8470970068517851,0.7575757575757576,5122.0,2773.0,2017-11,False
24214,NAM,yoy_mature,41.0,1.0412641995249423,0.6639344262295082,0.8108108108108107,24969.0,15006.0,2017-11,False
24215,APAC,yoy_mature,17.0,0.9995448188256435,1.117769728899133,0.9079999999999999,19295.0,9111.0,2017-12,False
24215,EMEA,yoy_mature,57.0,0.8097384139319381,0.6417438445900159,0.7285714285714286,50876.0,30989.0,2017-12,False
24215,LatAm,yoy_mature,7.0,1.201146977792397,1.0212369597615498,1.151219512195122,5425.0,2684.0,2017-12,False
24215,NAM,yoy_mature,42.0,1.6462531024580471,0.8860144245845092,0.9808802308802308,24058.0,12756.0,2017-12,False
24216,APAC,yoy_mature,17.0,0.8444379040968781,0.9656211812627291,0.798569725864124,24128.0,12275.0,2018-01,False
24216,EMEA,yoy_mature,57.0,0.7775972260491347,0.6216580675422139,0.6701208981001727,55318.0,34112.0,2018-01,False
24216,LatAm,yoy_mature,7.0,1.0000989101283633,0.8205537806176784,0.7702095808383234,6838.0,3756.0,2018-01,False
24216,NAM,yoy_mature,41.0,1.11948028650467,0.7949986446191379,0.9375,26487.0,14756.0,2018-01,False
24217,APAC,yoy_mature,17.0,0.8423097908523516,1.0457152943253023,0.8326359832635983,23180.0,11331.0,2018-02,False
24217,EMEA,yoy_mature,57.0,0.7951074207557132,0.6379689581461632,0.6989795918367347,52872.0,32279.0,2018-02,False
24217,LatAm,yoy_mature,7.0,1.140394926033211,1.0316020025031287,0.9192607003891051,6493.0,3196.0,2018-02,False
24217,NAM,yoy_mature,42.0,1.2125122672455053,0.8414642781278765,0.8699893180412661,26007.0,14123.0,2018-02,False
24218,APAC,yoy_mature,17.0,0.8655649028102309,1.061473718953709,0.882882882882883,24983.0,12119.0,2018-03,False
24218,EMEA,yoy_mature,57.0,0.8510304074431677,0.661243597765881,0.7332361516034986,71681.0,43149.0,2018-03,False
24218,LatAm,yoy_mature,7.0,1.019670194378865,0.7662771285475793,1.0085015940488842,7406.0,4193.0,2018-03,False
24218,NAM,yoy_mature,42.0,1.1240967657596388,0.7870179570209008,0.9232093663911846,36423.0,20382.0,2018-03,False
24219,APAC,yoy_mature,17.0,0.7824080498319961,0.8995528585116577,0.7553763440860215,23790.0,12524.0,2018-04,False
24219,EMEA,yoy_mature,57.0,0.6477216746517964,0.502532866964178,0.5733824302998423,99660.0,66328.0,2018-04,False
24219,LatAm,yoy_mature,7.0,0.8365726904921308,0.657810578105781,0.796116504854369,6739.0,4065.0,2018-04,False
24219,NAM,yoy_mature,42.0,1.015485927398656,0.7114629678094739,0.9153780068728523,39237.0,22926.0,2018-04,False
24220,APAC,yoy_mature,17.0,0.811054065476612,0.8944849341890568,0.8054768649669499,17416.0,9193.0,2018-05,False
24220,EMEA,yoy_mature,57.0,0.6672373695031151,0.5313936864881574,0.6282051282051282,118902.0,77643.0,2018-05,False
24220,LatAm,yoy_mature,7.0,0.9374318744628972,0.8187748156551333,1.130232558139535,6413.0,3526.0,2018-05,False
24220,NAM,yoy_mature,42.0,0.9148945212809617,0.6915173674588666,0.8309878812636166,46263.0,27350.0,2018-05,False
24221,APAC,yoy_mature,17.0,0.9243613571033866,1.0025629596612435,0.8514588859416445,17971.0,8974.0,2018-06,False
24221,EMEA,yoy_mature,57.0,0.6138578119550673,0.5185525236573751,0.555018137847642,124046.0,81687.0,2018-06,False
24221,LatAm,yoy_mature,7.0,0.9043688557410164,0.8342996643271285,1.0,6011.0,3277.0,2018-06,False
24221,NAM,yoy_mature,42.0,1.0281553203230682,0.7556917363045497,0.9249767008387698,47272.0,26925.0,2018-06,False
24222,APAC,yoy_mature,17.0,0.8081894421820326,0.882358148180933,0.7775974025974026,21265.0,11297.0,2018-07,False
24222,EMEA,yoy_mature,57.0,0.5954932312256986,0.5318051575931233,0.5982108129132633,141669.0,92485.0,2018-07,False
24222,LatAm,yoy_mature,7.0,0.8132623347756637,0.7540546545212174,0.8863636363636365,7895.0,4501.0,2018-07,False
24222,NAM,yoy_mature,42.0,0.8419843669606528,0.6508100236636127,0.7768322959322498,54414.0,32962.0,2018-07,False
24223,APAC,yoy_mature,17.0,0.9597957419625961,0.98896499238965,0.8656307129798904,20908.0,10512.0,2018-08,False
24223,EMEA,yoy_mature,57.0,0.6150618271240049,0.5550661269724453,0.5927409851520151,143685.0,92398.0,2018-08,False
24223,LatAm,yoy_mature,7.0,0.8890200841307255,0.7943374858437147,0.9806201550387597,7922.0,4415.0,2018-08,False
24223,NAM,yoy_mature,42.0,0.882197553971395,0.6856032291822396,0.7734098034045296,56375.0,33445.0,2018-08,False
24224,APAC,yoy_mature,17.0,0.8770351354071312,0.9885496183206106,0.8196891191709845,23445.0,11790.0,2018-09,False
24224,EMEA,yoy_mature,57.0,0.6309954581349577,0.5566436986942283,0.6035026269702277,146393.0,94044.0,2018-09,False
24224,LatAm,yoy_mature,7.0,0.8230155763080946,0.5353053435114503,0.8681318681318682,8045.0,5240.0,2018-09,False
24224,NAM,yoy_mature,42.0,0.9398393231509381,0.7174299896974805,0.8275325410299943,55011.0,32031.0,2018-09,False
24225,APAC,yoy_mature,17.0,0.7924234971258728,0.9228500569743281,0.7531779661016949,28687.0,14919.0,2018-10,False
24225,EMEA,yoy_mature,57.0,0.6740605318273801,0.5907323166851297,0.6268417680973735,134980.0,84854.0,2018-10,False
24225,LatAm,yoy_mature,7.0,0.920578609499086,0.8417105796513984,0.9606299212598426,9087.0,4934.0,2018-10,False
24225,NAM,yoy_mature,42.0,0.750506239988488,0.6678671586715867,0.7192259163253498,56499.0,33875.0,2018-10,False
24226,APAC,yoy_mature,17.0,0.8956405255212033,1.025191210392133,0.7940379403794038,33363.0,16474.0,2018-11,False
24226,EMEA,yoy_mature,57.0,0.7412813497131521,0.6943340691685063,0.7005988023952097,92104.0,54360.0,2018-11,False
24226,LatAm,yoy_mature,7.0,1.1688061087308708,1.0823896915267475,1.2044334975369457,10666.0,5122.0,2018-11,False
24226,NAM,yoy_mature,42.0,0.912105149418817,0.7857399928020155,0.8450642252070494,44656.0,25007.0,2018-11,False
24227,APAC,yoy_mature,17.0,0.70726757720551,0.7932106763410209,0.7113402061855669,34600.0,19295.0,2018-12,False
24227,EMEA,yoy_mature,57.0,0.6571873095017681,0.5776004402861861,0.6275684931506849,80262.0,50876.0,2018-12,False
24227,LatAm,yoy_mature,7.0,0.9101635790764269,0.816221198156682,1.0884353741496597,9853.0,5425.0,2018-12,False
24227,NAM,yoy_mature,42.0,0.8191938040581584,0.6844292958683182,0.7089179338980592,40524.0,24058.0,2018-12,False
24228,APAC,yoy_mature,17.0,0.7056821631374603,0.723723474801061,0.7003745318352059,41590.0,24128.0,2019-01,False
24228,EMEA,yoy_mature,57.0,0.6189163778992179,0.4969991684442676,0.5694444444444444,82811.0,55318.0,2019-01,False
24228,LatAm,yoy_mature,7.0,0.8986107345320864,0.7815150628838843,0.8837920489296636,12182.0,6838.0,2019-01,False
24228,NAM,yoy_mature,42.0,0.7844281741882155,0.6331561687210223,0.6350245335425154,43326.0,26529.0,2019-01,False
24229,APAC,yoy_mature,17.0,0.7712445123912032,0.6874892148403797,0.725520431765613,39116.0,23180.0,2019-02,False
24229,EMEA,yoy_mature,57.0,0.600799915776993,0.5121236193070056,0.5696202531645569,79949.0,52872.0,2019-02,False
24229,LatAm,yoy_mature,7.0,0.7526421237825734,0.6352995533651624,0.9017751479289942,10618.0,6493.0,2019-02,False
24229,NAM,yoy_mature,42.0,0.8342498874816487,0.6421732610451032,0.6923110364015767,42708.0,26007.0,2019-02,False
24230,APAC,yoy_mature,17.0,0.7244011461242054,0.6609294320137693,0.71875,41495.0,24983.0,2019-03,False
24230,EMEA,yoy_mature,57.0,0.618699954461007,0.5636500606855372,0.5709342560553634,112084.0,71681.0,2019-03,False
24230,LatAm,yoy_mature,7.0,0.773273569361519,0.785174183094788,0.8340323547034152,13221.0,7406.0,2019-03,False
24230,NAM,yoy_mature,42.0,0.736494901618355,0.6347637481810944,0.6567370503889627,59543.0,36423.0,2019-03,False
24231,APAC,yoy_mature,17.0,0.6255018370380215,0.6674232870954182,0.6100000000000001,39668.0,23790.0,2019-04,False
24231,EMEA,yoy_mature,57.0,0.5545296124140306,0.48607264699979935,0.5508083140877598,148102.0,99660.0,2019-04,False
24231,LatAm,yoy_mature,7.0,0.8572599704695671,0.8559133402581987,0.8515151515151516,12507.0,6739.0,2019-04,False
24231,NAM,yoy_mature,42.0,0.6255942983543967,0.5699722200983766,0.6010174257465657,61601.0,39237.0,2019-04,False
24232,APAC,yoy_mature,17.0,0.6231661304263506,0.6076022048690859,0.6317460317460317,27998.0,17416.0,2019-05,False
24232,EMEA,yoy_mature,57.0,0.47730336010279534,0.42596423945770456,0.45583832335329344,169550.0,118902.0,2019-05,False
24232,LatAm,yoy_mature,7.0,0.6730698493784864,0.7007640729767659,0.5698744769874478,10907.0,6413.0,2019-05,False
24232,NAM,yoy_mature,42.0,0.6453285589522871,0.5246309145537471,0.5721938507242947,70534.0,46263.0,2019-05,False
24233,APAC,yoy_mature,17.0,0.5151302361533532,0.5379222080017807,0.6101694915254237,27638.0,17971.0,2019-06,False
24233,EMEA,yoy_mature,57.0,0.6312674589497673,0.542468116666398,0.61241768579492,191337.0,124046.0,2019-06,False
24233,LatAm,yoy_mature,7.0,0.8594362355576449,0.8941939777075363,0.8597972972972974,11386.0,6011.0,2019-06,False
24233,NAM,yoy_mature,42.0,0.664516394668418,0.5500930783550517,0.5829613095238095,73276.0,47272.0,2019-06,False
24234,APAC,yoy_mature,17.0,0.49575397734413706,0.49264048906654123,0.5238095238095237,31741.0,21265.0,2019-07,False
24234,EMEA,yoy_mature,57.0,0.4382534302494189,0.3954217224657477,0.4336283185840708,197688.0,141669.0,2019-07,False
24234,LatAm,yoy_mature,7.0,0.6617922259585033,0.7326155794806839,0.6869340232858991,13679.0,7895.0,2019-07,False
24234,NAM,yoy_mature,42.0,0.5006436939138679,0.4216194361745138,0.3934754511553251,77356.0,54414.0,2019-07,False
24235,APAC,yoy_mature,17.0,0.4388504987877213,0.4778553663669409,0.4461538461538461,30899.0,20908.0,2019-08,False
24235,EMEA,yoy_mature,57.0,0.42122656877512943,0.39807913143334384,0.4479797979797979,200883.0,143685.0,2019-08,False
24235,LatAm,yoy_mature,7.0,0.5504085969791183,0.5987124463519313,0.46015936254980083,12665.0,7922.0,2019-08,False
24235,NAM,yoy_mature,42.0,0.46546270196783,0.4174368070953436,0.39734718471048214,79908.0,56375.0,2019-08,False
24236,APAC,yoy_mature,17.0,0.45032333703929295,0.4502452548517808,0.5262988060664731,34001.0,23445.0,2019-09,False
24236,EMEA,yoy_mature,57.0,0.42191425617033435,0.3839732774108051,0.39879649890590807,202604.0,146393.0,2019-09,False
24236,LatAm,yoy_mature,7.0,0.5690733298971326,0.6249844623990055,0.6694510739856803,13073.0,8045.0,2019-09,False
24236,NAM,yoy_mature,42.0,0.4900834934333115,0.44342040682772543,0.4596990976705554,79404.0,55011.0,2019-09,False
24237,APAC,yoy_mature,17.0,0.4188545765817765,0.46198626555582667,0.5209580838323353,41940.0,28687.0,2019-10,False
24237,EMEA,yoy_mature,57.0,0.3845112810024056,0.34585123722032884,0.3627992633517496,181663.0,134980.0,2019-10,False
24237,LatAm,yoy_mature,7.0,0.564140665521341,0.6749202156927478,0.6538179148311307,15220.0,9087.0,2019-10,False
24237,NAM,yoy_mature,42.0,0.4444956872015158,0.36586488256429317,0.37550375526653235,77170.0,56499.0,2019-10,False
24238,APAC,yoy_mature,17.0,0.4072445520198195,0.44078769894793624,0.45366898768077135,48069.0,33363.0,2019-11,False
24238,EMEA,yoy_mature,57.0,0.40311002420111147,0.32829193086076613,0.34615384615384626,122341.0,92104.0,2019-11,False
24238,LatAm,yoy_mature,7.0,0.42972845755448563,0.5102193887117945,0.4233009708737865,16108.0,10666.0,2019-11,False
24238,NAM,yoy_mature,42.0,0.4972049951451853,0.4423145825868864,0.43889602970579833,64408.0,44656.0,2019-11,False
24239,APAC,yoy_mature,17.0,0.4058349625696205,0.4205780346820809,0.4467005076142132,49152.0,34600.0,2019-12,False
24239,EMEA,yoy_mature,57.0,0.42313247833346745,0.3678702250130821,0.40546848949649883,109788.0,80262.0,2019-12,False
24239,LatAm,yoy_mature,7.0,0.5093501799193484,0.5694712270374505,0.48631578947368426,15464.0,9853.0,2019-12,False
24239,NAM,yoy_mature,42.0,0.5301905964308214,0.44307077287533314,0.4684515124232922,58479.0,40524.0,2019-12,False
24240,APAC,yoy_mature,17.0,0.43052360468247347,0.4502524645347439,0.42500000000000004,60316.0,41590.0,2020-01,False
