ymi,measure,n_markets,n_regions,w_equal,w_reviews,w_median,w_nights,regions_weight_covered,reviews,reviews_lag12,ym
24267,yoy_mature,123,4,4.69198395543183,1.6684941101175563,1.4829545454545454,4.461350245939322,100.1,441964.0,165623.0,2022-04
24268,yoy_mature,123,4,2.0531386122618334,1.382178188984787,1.1140235910878111,2.0802379513452256,100.1,490743.0,206006.0,2022-05
24269,yoy_mature,123,4,1.4350630230185206,1.0866990279249888,1.0315917375455652,1.457144868323251,100.1,505964.0,242471.0,2022-06
24270,yoy_mature,123,4,0.9198823497479128,0.7150829679254151,0.6075949367088607,0.9927292180258397,100.1,576532.0,336154.0,2022-07
24271,yoy_mature,123,4,0.7726805427445943,0.4718781589404315,0.3976234003656307,0.8439643075469658,100.1,569321.0,386799.0,2022-08
24272,yoy_mature,123,4,1.1510669182122748,0.662926138069335,0.5246727089627392,1.1952813349434648,100.1,553934.0,333108.0,2022-09
24273,yoy_mature,123,4,0.7002889823582334,0.5590140568590132,0.4318811881188118,0.7510710088004269,100.1,547995.0,351501.0,2022-10
24274,yoy_mature,123,4,0.3978777784482506,0.39590238984721693,0.28086878905087764,0.4486079254599483,100.1,437547.0,313451.0,2022-11
24275,yoy_mature,123,4,0.30333229668502204,0.3073794163256591,0.21267361111111116,0.32248839237013566,100.1,373483.0,285673.0,2022-12
24276,yoy_mature,123,4,0.5399703768161387,0.4759720139222954,0.4130434782608696,0.5442439764982852,100.1,417275.0,282712.0,2023-01
24277,yoy_mature,123,4,0.4736152022493054,0.47154073883382686,0.3578231292517007,0.5004637531275843,100.1,400134.0,271915.0,2023-02
24278,yoy_mature,123,4,0.44671960924382814,0.4069037391732977,0.33507014028056115,0.4573105336385295,100.1,499486.0,355025.0,2023-03
24279,yoy_mature,123,4,0.41285280691014525,0.3428989691468083,0.30751551367501717,0.4111930414441755,100.1,593513.0,441964.0,2023-04
24280,yoy_mature,123,4,0.3650291425335113,0.3092005387748782,0.2940739894953186,0.3667741108955557,100.1,642481.0,490743.0,2023-05
24281,yoy_mature,123,4,0.35616148198890196,0.2847692721221273,0.25701357466063346,0.36258984140872036,100.1,650047.0,505964.0,2023-06
24282,yoy_mature,123,4,0.3285507118662802,0.2629741280622757,0.2675723567631423,0.3376777849974489,100.1,728145.0,576532.0,2023-07
24283,yoy_mature,123,4,0.29174115526805405,0.23809239427317808,0.23016528925619828,0.3074815664902654,100.1,704872.0,569321.0,2023-08
24284,yoy_mature,123,4,0.3202158883695519,0.254654886683251,0.2607128554265119,0.31791988093110135,100.1,694996.0,553934.0,2023-09
24285,yoy_mature,123,4,0.3500952217073955,0.2796503617733739,0.3058103975535169,0.3588630156839434,100.1,701242.0,547995.0,2023-10
24286,yoy_mature,123,4,0.2928416424492128,0.2390737452205134,0.2191473448017951,0.3288549792016582,100.1,542153.0,437547.0,2023-11
24287,yoy_mature,123,4,0.36550590628401364,0.30956696824219576,0.34328358208955234,0.382347835942269,100.1,489101.0,373483.0,2023-12
24288,yoy_mature,123,4,0.2509058079356837,0.2077718530944821,0.2138847858197932,0.26877009635824173,100.1,503973.0,417275.0,2024-01
24289,yoy_mature,123,4,0.29959278711992493,0.27327845171867415,0.26725729051310454,0.3170822101070403,100.1,509482.0,400134.0,2024-02
24290,yoy_mature,123,4,0.3321585378328994,0.2732108607648662,0.308641975308642,0.33590387229718405,100.1,635951.0,499486.0,2024-03
24291,yoy_mature,123,4,0.24330678109885306,0.18875239464005,0.1958182549256131,0.26412725897208944,100.1,705540.0,593513.0,2024-04
24292,yoy_mature,123,4,0.25799278066385783,0.21982439947640464,0.24979671491299404,0.2774292482011426,100.1,783714.0,642481.0,2024-05
24293,yoy_mature,123,4,0.304191394531876,0.25046035132844247,0.2886002886002885,0.34059824384837967,100.1,812858.0,650047.0,2024-06
24294,yoy_mature,123,4,0.22566456163467521,0.17631927706706763,0.20159955874241597,0.25973644405851026,100.1,856531.0,728145.0,2024-07
24295,yoy_mature,123,4,0.2785599176241316,0.23296002678500494,0.253189401373896,0.30719428898664763,100.1,869079.0,704872.0,2024-08
24296,yoy_mature,123,4,0.29533287329590047,0.2624072656533274,0.2618814306712396,0.33729054161536737,100.1,877368.0,694996.0,2024-09
24297,yoy_mature,123,4,0.20807288029039747,0.20420482515308547,0.2103776914931168,0.24008166097957162,100.1,844439.0,701242.0,2024-10
24298,yoy_mature,123,4,0.3009122251493538,0.26511888710382503,0.268483472117083,0.31606418569148903,100.1,685888.0,542153.0,2024-11
24299,yoy_mature,123,4,0.3263572770832904,0.32266137259993344,0.26650602409638546,0.36033788677279893,100.1,646915.0,489101.0,2024-12
24300,yoy_mature,123,4,0.2678128892227393,0.28482279804672084,0.2229916897506925,0.3035719580794736,100.1,647516.0,503973.0,2025-01
24301,yoy_mature,123,4,0.2130871476571278,0.20007968878193938,0.1785627283800244,0.24351943927274988,100.1,611419.0,509482.0,2025-02
24302,yoy_mature,123,4,0.21801910914522804,0.22929282287471842,0.19055090655509055,0.27213477682533804,100.1,781770.0,635951.0,2025-03
24303,yoy_mature,123,4,0.24443128058875951,0.26607279530572336,0.22865782740172125,0.29203228902665285,100.1,893265.0,705540.0,2025-04
24304,yoy_mature,123,4,0.22699421115424462,0.22280832038218024,0.18853820598006643,0.2701587494075065,100.1,958332.0,783714.0,2025-05
24305,yoy_mature,123,4,0.27348994985253905,0.266768611491798,0.26191960112184476,0.30201352855882563,100.1,1029703.0,812858.0,2025-06
24306,yoy_mature,123,4,0.2416159352246902,0.22952934569793748,0.2179633867276889,0.26612607324121473,100.1,1053130.0,856531.0,2025-07
24307,yoy_mature,123,4,0.27067996513309156,0.2490084330653486,0.25585036255767957,0.29966889584640527,100.1,1085487.0,869079.0,2025-08
24308,yoy_mature,123,4,0.20085510206678323,0.20921209800220653,0.17577157946855926,0.21308332758580315,100.1,1060924.0,877368.0,2025-09
24309,yoy_mature,123,4,0.3222271226587044,0.26121365782489914,0.2430426716141001,0.33185309807222335,100.1,1065018.0,844439.0,2025-10
24310,yoy_mature,123,4,0.2786165393407429,0.29722345339180745,0.2690413657255417,0.2984776601626976,100.1,889750.0,685888.0,2025-11
24311,yoy_mature,123,4,0.21654028234561365,0.25597644203643455,0.1929547844374342,0.24021680907349596,100.1,812510.0,646915.0,2025-12
24312,yoy_mature,123,4,0.23511453627465337,0.25765386492380116,0.23427672955974832,0.2509429365705326,100.1,814351.0,647516.0,2026-01
24313,yoy_mature,123,4,0.266358533900526,0.3169054281924506,0.24897480960749863,0.2991726131035074,100.1,805181.0,611419.0,2026-02
24314,yoy_mature,123,4,0.2539166408045929,0.262590020082633,0.2635486265775797,0.26667547876440084,100.1,987055.0,781770.0,2026-03
24315,yoy_mature,123,4,0.2374890941370099,0.24042025602704675,0.2143458731049972,0.2556661281809682,100.1,1108024.0,893265.0,2026-04
24316,yoy_mature,123,4,0.3157496888060561,0.31828844283609437,0.29487179487179493,0.33500027626391676,100.1,1263358.0,958332.0,2026-05
24317,yoy_mature,123,4,0.19072266208370262,0.18438909083493016,0.17464090110571462,0.20132991429819302,100.1,1219569.0,1029703.0,2026-06
24318,yoy_mature,123,4,0.25565921798311597,0.2565058444826376,0.23895253682487727,0.280277021371056,100.1,1323264.0,1053130.0,2026-07
24192,yoy_cohort,117,4,0.08802110466593238,0.056656597657113394,0.06692913385826782,0.11565308760451114,100.1,14342.0,13573.0,2016-01
24193,yoy_cohort,118,4,0.1922169973703206,0.16142100342785914,0.17961841308298,0.2066531838312305,100.1,14908.0,12836.0,2016-02
24194,yoy_cohort,120,4,0.08512328270405126,0.03639311270125223,0.034310291686514116,0.11067160643141588,100.1,18539.0,17888.0,2016-03
24195,yoy_cohort,119,4,0.1095036863937068,-0.010121626124625083,-0.006535947712418277,0.14391987493997224,100.1,23765.0,24008.0,2016-04
24196,yoy_cohort,120,4,0.07511415399235158,-0.02159976329026536,-0.019049346879535578,0.09176101870867305,100.1,29760.0,30417.0,2016-05
24197,yoy_cohort,122,4,-0.015731817480311407,-0.06745700966317802,-0.05510235977178335,-0.02243153056083663,100.1,30206.0,32391.0,2016-06
24198,yoy_cohort,122,4,0.05905050953735494,-0.018659973810563057,0.03464755077658299,0.05557999002874092,100.1,35972.0,36656.0,2016-07
24199,yoy_cohort,123,4,-0.00838718752085086,-0.020511908090384612,-0.034074074074074034,0.007678007382172143,100.1,38536.0,39343.0,2016-08
24200,yoy_cohort,123,4,0.016515398744946914,-0.015826637448259073,0.0047149592798971796,0.013491293754227023,100.1,40420.0,41070.0,2016-09
24201,yoy_cohort,122,4,0.04858809747830763,0.002446586890169966,0.021411733892090168,0.03852226106566201,100.1,41383.0,41282.0,2016-10
24202,yoy_cohort,123,4,0.10392909724980823,0.08132907989533678,0.046875,0.08788782066574397,100.1,30168.0,27899.0,2016-11
24203,yoy_cohort,122,4,-0.003078384852378702,-0.0117332755695152,-0.01785294808550625,-0.022394999500586557,100.1,27374.0,27699.0,2016-12
24204,yoy_cohort,122,4,0.09228321382967342,0.059631345621812715,0.06446469716919023,0.07993894427993531,100.1,31790.0,30001.0,2017-01
24205,yoy_cohort,123,4,0.07371965298936431,-0.03991739004162764,-0.010204081632653073,0.06381197220701514,100.1,29752.0,30989.0,2017-02
24206,yoy_cohort,121,4,0.0635634506302418,0.03422412210537362,0.0,0.06343783270522428,100.1,39436.0,38131.0,2017-03
24207,yoy_cohort,122,4,0.1638017824883145,0.12487952059673968,0.11872126498517599,0.16005680173102163,100.1,53686.0,47726.0,2017-04
24208,yoy_cohort,122,4,-0.020540243549572235,0.013986129458388286,-0.009190414215273723,-0.017350882100902264,100.1,61407.0,60560.0,2017-05
24209,yoy_cohort,123,4,0.06077053386630752,0.04014169577851057,0.025751072961373467,0.056504778485790864,100.1,63717.0,61258.0,2017-06
24210,yoy_cohort,123,4,0.001116369884180748,0.011878258036490008,0.009400705052879044,0.004604323238487118,100.1,74539.0,73664.0,2017-07
24211,yoy_cohort,123,4,-0.02396148003324542,-0.04126886356636894,-0.017910447761193993,-0.03025020712349267,100.1,74712.0,77928.0,2017-08
24212,yoy_cohort,122,4,-0.060534688360264544,-0.03183241389592961,-0.048889830585982896,-0.04144294614150118,100.1,77922.0,80484.0,2017-09
24213,yoy_cohort,122,4,-0.054774715619938505,-0.07908558059052195,-0.06731789112774178,-0.04878712730971061,100.1,75573.0,82063.0,2017-10
24214,yoy_cohort,122,4,-0.052570073110708326,-0.09862872700710534,-0.08141089154327447,-0.06408145364793537,100.1,54295.0,60236.0,2017-11
24215,yoy_cohort,123,4,0.07617154148025594,-0.021966150522146233,-0.00990099009900991,0.061964033014174,100.1,54320.0,55540.0,2017-12
24216,yoy_cohort,122,4,-0.03160935288837295,-0.04263547974545068,-0.05053724276088145,-0.037668241860825194,100.1,62132.0,64899.0,2018-01
24217,yoy_cohort,123,4,0.0012181733397574222,-0.01587093174022225,-0.03524229074889873,0.0069967210248842214,100.1,59962.0,60929.0,2018-02
24218,yoy_cohort,123,4,0.016990690065684693,-0.0026051125333467207,-0.012145748987854255,0.016686929503380868,100.1,79635.0,79843.0,2018-03
24219,yoy_cohort,123,4,-0.055507043615983624,-0.07679298583751404,-0.07086614173228345,-0.06207626603639764,100.1,97715.0,105843.0,2018-04
24220,yoy_cohort,123,4,-0.037169766969998436,-0.05043665896425176,-0.05046728971962622,-0.03870929223533747,100.1,111775.0,117712.0,2018-05
24221,yoy_cohort,123,4,-0.003702656812927119,-0.029636861570538575,-0.010882708585247869,-0.013112432547045416,100.1,117281.0,120863.0,2018-06
24222,yoy_cohort,123,4,-0.024159412281210796,-0.034146341463414664,-0.03469079939668174,-0.03006827071199291,100.1,136422.0,141245.0,2018-07
24223,yoy_cohort,123,4,0.022602661058071606,-0.009803225118988457,-0.006799417192812074,0.014400681311750544,100.1,139390.0,140770.0,2018-08
24224,yoy_cohort,123,4,0.048728586624780315,0.012389504210195357,0.037800687285223455,0.03112313050919594,100.1,144878.0,143105.0,2018-09
24225,yoy_cohort,123,4,0.029023273826467685,0.038121834004416266,0.03411131059245953,0.023066287577588374,100.1,143865.0,138582.0,2018-10
24226,yoy_cohort,123,4,0.10636480416304964,0.11514119033705428,0.1116917047681254,0.11572523297749449,100.1,112588.0,100963.0,2018-11
24227,yoy_cohort,123,4,0.027049838995332507,0.026581973628755584,0.014005602240896309,0.028979462461129476,100.1,102303.0,99654.0,2018-12
24228,yoy_cohort,123,4,0.009470943851711964,0.0006204958648383663,0.0,0.012743732292512558,100.1,112883.0,112813.0,2019-01
24229,yoy_cohort,123,4,0.03702050867391569,-0.000700125285577391,-0.00881154312148913,0.026750056184016383,100.1,108476.0,108552.0,2019-02
24230,yoy_cohort,123,4,0.023605453329740036,0.0280298662566818,0.027473621341827625,0.020457870491835003,100.1,144431.0,140493.0,2019-03
24231,yoy_cohort,123,4,-0.006201676639454033,0.008723572533141377,-0.004168982768204543,0.0037266971130382855,100.1,170904.0,169426.0,2019-04
24232,yoy_cohort,123,4,-0.022532804832076717,-0.027122554155158407,-0.015379357484620604,-0.02805680359412162,100.1,183868.0,188994.0,2019-05
24233,yoy_cohort,123,4,0.024126843792594384,0.030000000000000027,0.017117117117117164,0.02913109382999515,100.1,201159.0,195300.0,2019-06
24234,yoy_cohort,123,4,-0.06838321201051997,-0.05583303365698378,-0.06798418972332021,-0.061680973616043785,100.1,212667.0,225243.0,2019-07
24235,yoy_cohort,123,4,-0.07873202274973733,-0.0558827384333086,-0.0766550522648084,-0.07947928758623211,100.1,216099.0,228890.0,2019-08
24236,yoy_cohort,123,4,-0.0626371575752278,-0.04722320025419291,-0.05600000000000005,-0.06352083484618323,100.1,221896.0,232894.0,2019-09
24237,yoy_cohort,123,4,-0.0869964028138527,-0.06741896507352141,-0.0892687559354226,-0.08187694313870497,100.1,213797.0,229253.0,2019-10
24238,yoy_cohort,123,4,-0.0770627320874822,-0.07125986647417704,-0.06106870229007633,-0.0859018146534035,100.1,167906.0,180789.0,2019-11
24239,yoy_cohort,123,4,-0.058702022617745805,-0.05522304056548388,-0.04030144167758842,-0.06135508410079156,100.1,156114.0,165239.0,2019-12
24240,yoy_cohort,123,4,-0.08364387525098815,-0.07004652352022411,-0.07432854465958771,-0.09324172104893777,100.1,167307.0,179909.0,2020-01
24241,yoy_cohort,123,4,-0.06226098614044253,-0.05707954591597009,-0.06266432953549517,-0.06123804018043582,100.1,162551.0,172391.0,2020-02
24242,yoy_cohort,123,4,-0.5352941270003476,-0.5419606526378107,-0.5398633257403189,-0.525089850011169,100.1,103674.0,226343.0,2020-03
24243,yoy_cohort,123,4,-0.9342975983882995,-0.9572052635196542,-0.9463578780680918,-0.934511859440697,100.1,11207.0,261878.0,2020-04
24244,yoy_cohort,122,4,-0.8871671957047865,-0.9213212717725042,-0.9191052197391336,-0.8929463242344039,100.1,21935.0,278792.0,2020-05
24245,yoy_cohort,123,4,-0.75438678212148,-0.827471619071457,-0.842374213836478,-0.7721266642157496,100.1,52386.0,303637.0,2020-06
24246,yoy_cohort,123,4,-0.5984994179587984,-0.656398222577263,-0.6494082840236686,-0.6325816464194034,100.1,110112.0,320464.0,2020-07
24247,yoy_cohort,123,4,-0.5226861205626139,-0.5424673582956945,-0.547962648556876,-0.5568278918766645,100.1,148403.0,324355.0,2020-08
24248,yoy_cohort,123,4,-0.6010928885026923,-0.6388438140038045,-0.6373762376237624,-0.6195568229417795,100.1,118850.0,329082.0,2020-09
24249,yoy_cohort,123,4,-0.6027452822705708,-0.6582266062855823,-0.6585187887632251,-0.6149224582241776,100.1,107998.0,315993.0,2020-10
24250,yoy_cohort,123,4,-0.6422057654149012,-0.6886253317711197,-0.6962025316455696,-0.6423314348076087,100.1,78132.0,250926.0,2020-11
24251,yoy_cohort,123,4,-0.6201745878519832,-0.6521600975597188,-0.6638830897703549,-0.6187354124468464,100.1,81006.0,232883.0,2020-12
24252,yoy_cohort,123,4,-0.6026829428128455,-0.622658825518349,-0.65,-0.6023695389168979,100.1,93744.0,248433.0,2021-01
24253,yoy_cohort,123,4,-0.605965105899248,-0.6627431910657806,-0.6480186480186481,-0.6120563591475481,100.1,81145.0,240603.0,2021-02
24254,yoy_cohort,123,4,-0.26149019405896556,-0.33047207507386345,-0.28418950557774414,-0.29019089971507134,100.1,102881.0,153662.0,2021-03
24255,yoy_cohort,123,4,10.01373358092639,5.9394607132502175,4.951807228915663,9.843486440519362,100.1,119671.0,17245.0,2021-04
24256,yoy_cohort,122,4,8.93863457229869,3.6548542230237455,3.5591262669914356,8.89058777671907,100.1,154867.0,33270.0,2021-05
24257,yoy_cohort,123,4,3.3585268742629144,1.4151090741499384,1.255586592178771,3.7732198210712267,100.1,188649.0,78112.0,2021-06
24258,yoy_cohort,123,4,0.9380696167213781,0.6459839629497333,0.565155807365439,1.461073008429623,100.1,267265.0,162374.0,2021-07
24259,yoy_cohort,123,4,1.1205838152849457,0.4458893705309177,0.4508196721311475,1.9751638087881327,100.1,312208.0,215928.0,2021-08
24260,yoy_cohort,123,4,0.9678506352352031,0.5687163959151249,0.5333333333333334,1.3680161538076063,100.1,272508.0,173714.0,2021-09
24261,yoy_cohort,123,4,1.397416533067861,0.8319801348354363,0.7487893462469735,1.6360254709080233,100.1,289942.0,158267.0,2021-10
24262,yoy_cohort,123,4,2.848298925162814,1.2517933753669253,1.0764762826718295,2.848615018960176,100.1,259285.0,115146.0,2021-11
24263,yoy_cohort,123,4,2.176352015012937,0.9740284644694386,0.9385245901639345,2.1646427434895834,100.1,236763.0,119939.0,2021-12
24264,yoy_cohort,123,4,1.862668282642004,0.7150859315924325,0.6197021764032073,1.8266853236732734,100.1,233617.0,136213.0,2022-01
24265,yoy_cohort,123,4,2.0682066754277475,0.9350116849041163,0.8181818181818181,2.030371087792359,100.1,229355.0,118529.0,2022-02
24266,yoy_cohort,123,4,2.727929914606986,1.0621339896238826,0.7593688362919133,2.63717943158013,100.1,302480.0,146683.0,2022-03
24267,yoy_cohort,123,4,3.9296796676922474,1.266859071505769,1.01669449081803,3.7212583953556293,100.1,375444.0,165623.0,2022-04
24268,yoy_cohort,123,4,1.5618585306405264,1.0053542129840878,0.7549148099606815,1.5839870605547497,100.1,413115.0,206006.0,2022-05
24269,yoy_cohort,123,4,1.0070850318636044,0.7362200015671978,0.5819309123117804,1.0266127117698876,100.1,420983.0,242471.0,2022-06
24270,yoy_cohort,123,4,0.5587164137188713,0.4050970686054607,0.24208144796380093,0.6202053552896447,100.1,472329.0,336154.0,2022-07
24271,yoy_cohort,123,4,0.4224771495318104,0.19743846287089672,0.11682242990654212,0.47878305110685826,100.1,463168.0,386799.0,2022-08
24272,yoy_cohort,123,4,0.7312207954027095,0.3567821847568957,0.2167255594817432,0.7649326569379533,100.1,451955.0,333108.0,2022-09
24273,yoy_cohort,123,4,0.3482097420871601,0.26221547022625824,0.1412947088383092,0.38717420356194904,100.1,443670.0,351501.0,2022-10
24274,yoy_cohort,123,4,0.10322317217377519,0.12292192400088053,-0.00727363932781544,0.1410417892347841,100.1,351981.0,313451.0,2022-11
24275,yoy_cohort,123,4,0.019434560447722016,0.0426326604194307,-0.07287822878228778,0.031164292994643104,100.1,297852.0,285673.0,2022-12
24276,yoy_cohort,123,4,0.18561734764190302,0.16261071337615673,0.05931656995486789,0.1870810353398565,100.1,328684.0,282712.0,2023-01
24277,yoy_cohort,123,4,0.13689674117136721,0.15589798282551537,0.05064308681672025,0.15437301015998844,100.1,314306.0,271915.0,2023-02
24278,yoy_cohort,123,4,0.11458414586553431,0.09546933314555317,0.004183070866141669,0.11899022152774623,100.1,388919.0,355025.0,2023-03
24279,yoy_cohort,123,4,0.07540488867481711,0.03532188142020609,-0.002798321007395521,0.06839282669256755,100.1,457575.0,441964.0,2023-04
24280,yoy_cohort,123,4,0.03693298772676152,8.150905871362468e-06,-0.05101739899734592,0.03087592276540032,100.1,490747.0,490743.0,2023-05
24281,yoy_cohort,123,4,0.023200271840056193,-0.022865263141251146,-0.06293706293706292,0.019217535105831147,100.1,494395.0,505964.0,2023-06
24282,yoy_cohort,123,4,-0.008119280466247953,-0.04344598391763166,-0.06713681241184766,-0.011042011901227356,100.1,551484.0,576532.0,2023-07
24283,yoy_cohort,123,4,-0.04030649912841712,-0.06352479532636246,-0.08003352189398705,-0.03902634911051169,100.1,533155.0,569321.0,2023-08
24284,yoy_cohort,123,4,-0.018607953129094423,-0.053392642444767824,-0.05230244457077882,-0.03117022475819792,100.1,524358.0,553934.0,2023-09
24285,yoy_cohort,123,4,-0.001817218484784808,-0.03977408552997741,-0.052466990965948535,-0.0077450390274552494,100.1,526199.0,547995.0,2023-10
24286,yoy_cohort,123,4,-0.04363026527310041,-0.07476225411212967,-0.10500853727945358,-0.03227313194725102,100.1,404835.0,437547.0,2023-11
24287,yoy_cohort,123,4,-0.0004528796355162575,-0.02820208684197134,-0.024461445540567728,-0.0005869236684696866,100.1,362950.0,373483.0,2023-12
24288,yoy_cohort,123,4,-0.09376559839300068,-0.11029656701216228,-0.12285031847133754,-0.0922043126021272,100.1,371251.0,417275.0,2024-01
24289,yoy_cohort,123,4,-0.0628773369822378,-0.06483827917647589,-0.07704956542165842,-0.06292464778371704,100.1,374190.0,400134.0,2024-02
24290,yoy_cohort,123,4,-0.04006672856987968,-0.06362941103454356,-0.039268788083953954,-0.049999679824598166,100.1,467704.0,499486.0,2024-03
24291,yoy_cohort,123,4,-0.10728556512806084,-0.1217007883567841,-0.11566805511054146,-0.10586221245890619,100.1,521282.0,593513.0,2024-04
24292,yoy_cohort,123,4,-0.09590842771934868,-0.10033604106580585,-0.087713368260943,-0.09724209251452093,100.1,578017.0,642481.0,2024-05
24293,yoy_cohort,123,4,-0.0637114008233492,-0.0778805224852972,-0.06015891032917142,-0.05644076924739712,100.1,599421.0,650047.0,2024-06
24294,yoy_cohort,123,4,-0.12054192253576818,-0.1320533684911659,-0.1161431701972242,-0.11478337543472221,100.1,631991.0,728145.0,2024-07
24295,yoy_cohort,123,4,-0.08015718063497779,-0.09061645234879523,-0.07857646229739257,-0.07944630690955995,100.1,640999.0,704872.0,2024-08
24296,yoy_cohort,123,4,-0.06655086791545152,-0.06999176973680421,-0.06400295967443581,-0.057217857817298705,100.1,646352.0,694996.0,2024-09
24297,yoy_cohort,123,4,-0.12768197450023588,-0.11720062403563958,-0.1181969949916527,-0.12511159159283505,100.1,619056.0,701242.0,2024-10
24298,yoy_cohort,123,4,-0.06791879279972554,-0.08957803424494559,-0.06948319383552548,-0.07633004419485201,100.1,493588.0,542153.0,2024-11
24299,yoy_cohort,123,4,-0.05382066594561076,-0.055291238414969524,-0.0539619426299347,-0.051638917321666575,100.1,462058.0,489101.0,2024-12
24300,yoy_cohort,123,4,-0.0938657920767642,-0.07937329976010621,-0.09468822170900693,-0.08710046697609841,100.1,463971.0,503973.0,2025-01
24301,yoy_cohort,123,4,-0.13297527802141984,-0.13783803942043094,-0.13688040018190084,-0.12997650620125745,100.1,439256.0,509482.0,2025-02
24302,yoy_cohort,123,4,-0.1278482409797445,-0.11628254378088876,-0.12656250000000002,-0.10924120812628929,100.1,562001.0,635951.0,2025-03
24303,yoy_cohort,123,4,-0.10130191849740801,-0.0812129716245712,-0.09816101348590112,-0.08698226388017608,100.1,648241.0,705540.0,2025-04
24304,yoy_cohort,123,4,-0.11503150780376069,-0.1083290588148228,-0.11758803573988241,-0.10382159203941992,100.1,698815.0,783714.0,2025-05
24305,yoy_cohort,123,4,-0.08106188782759233,-0.0793078249829614,-0.09231891990512675,-0.07940845286841848,100.1,748392.0,812858.0,2025-06
24306,yoy_cohort,123,4,-0.10144656957153347,-0.10123976832128667,-0.09874736343678703,-0.10016209346807557,100.1,769816.0,856531.0,2025-07
24307,yoy_cohort,123,4,-0.081130642904153,-0.08378409787832863,-0.07692307692307687,-0.07834038106810931,100.1,796264.0,869079.0,2025-08
24308,yoy_cohort,123,4,-0.1215833674374426,-0.11001768927063671,-0.12037037037037035,-0.12958905770139564,100.1,780842.0,877368.0,2025-09
24309,yoy_cohort,123,4,-0.020542637851475712,-0.07313139255766254,-0.07082483241037596,-0.03388569853959785,100.1,782684.0,844439.0,2025-10
24310,yoy_cohort,123,4,-0.06162441823648146,-0.06062360035457681,-0.06831198583775899,-0.06258860826079632,100.1,644307.0,685888.0,2025-11
24311,yoy_cohort,123,4,-0.10981487073704091,-0.09166892095561241,-0.10819070904645478,-0.1076031821724026,100.1,587613.0,646915.0,2025-12
24312,yoy_cohort,123,4,-0.09893394219887026,-0.08928273587061941,-0.09688289806234207,-0.10191906862883728,100.1,589704.0,647516.0,2026-01
24313,yoy_cohort,123,4,-0.07509892200319725,-0.04122050508734598,-0.07056978567694716,-0.0660705653145439,100.1,586216.0,611419.0,2026-02
24314,yoy_cohort,123,4,-0.07494292091128957,-0.07376082479501644,-0.09104403760514601,-0.08001843665337843,100.1,724106.0,781770.0,2026-03
24315,yoy_cohort,123,4,-0.08298564367564627,-0.08274028423816004,-0.09494529342616875,-0.08500800361978016,100.1,819356.0,893265.0,2026-04
24316,yoy_cohort,123,4,-0.020925878726152702,-0.018951678541465844,-0.009987195902688817,-0.02404448479821375,100.1,940170.0,958332.0,2026-05
24317,yoy_cohort,123,4,-0.11116902653145655,-0.11443202554523002,-0.09767687434002115,-0.1195482662800485,100.1,911872.0,1029703.0,2026-06
24318,yoy_cohort,123,4,-0.07132198346960135,-0.06333311177157619,-0.062087186261558736,-0.07043123407210965,100.1,986432.0,1053130.0,2026-07
24192,yoy_vmatch,118,4,1.4878816812167421,0.9788250278618054,1.0907188878773022,1.444797008984606,100.1,62145.0,31405.0,2016-01
24193,yoy_vmatch,117,4,1.4867160526864254,1.179324177318466,1.2014925373134329,1.483117821811882,100.1,64107.0,29416.0,2016-02
24194,yoy_vmatch,119,4,1.2697881805655622,0.9416934090348061,1.1279069767441858,1.2489228113206747,100.1,78658.0,40510.0,2016-03
24195,yoy_vmatch,119,4,1.0371376158430543,0.7641462006814754,0.8561643835616439,1.051263964084709,100.1,94747.0,53707.0,2016-04
24196,yoy_vmatch,119,4,1.0634169735479346,0.735537798184039,0.8623853211009174,1.0796273087832455,100.1,117935.0,67953.0,2016-05
24197,yoy_vmatch,120,4,0.8687424245591625,0.6292398785564148,0.745026455026455,0.85948534460057,100.1,118594.0,72791.0,2016-06
24198,yoy_vmatch,120,4,0.9984277989961877,0.6978855587138248,0.7859992645706931,0.9945620323622127,100.1,141568.0,83379.0,2016-07
24199,yoy_vmatch,120,4,0.8432763773888914,0.6477683956574185,0.7030610805473269,0.8841594405273737,100.1,150260.0,91190.0,2016-08
24200,yoy_vmatch,120,4,0.902901741674916,0.6338584814497128,0.7980640214682768,0.8931402779622898,100.1,150480.0,92101.0,2016-09
24201,yoy_vmatch,120,4,0.9133215389608674,0.6461011232311002,0.7714348591549296,0.9066086851294132,100.1,152266.0,92501.0,2016-10
24202,yoy_vmatch,120,4,0.9530010053555283,0.7913755493028991,0.8547371908127208,0.9191039793416472,100.1,113326.0,63262.0,2016-11
24203,yoy_vmatch,120,4,0.8157843486698055,0.6502815691514747,0.6820166558327383,0.770046473909752,100.1,103740.0,62862.0,2016-12
24204,yoy_vmatch,120,4,0.9753611051675283,0.7360712317642624,0.739751870916869,0.9177649398329808,100.1,119716.0,68958.0,2017-01
24205,yoy_vmatch,120,4,0.7943296873955068,0.5696098910404788,0.6095095519968186,0.7595654438185536,100.1,111210.0,70852.0,2017-02
24206,yoy_vmatch,120,4,0.7473731367363612,0.6257332722273143,0.612757919209532,0.7317611027617777,100.1,141894.0,87280.0,2017-03
24207,yoy_vmatch,120,4,0.9567929887005118,0.760079627389536,0.8578589019266986,0.9345861434724922,100.1,184789.0,104989.0,2017-04
