market_key,vintage_early,vintage_late,gap_days,ymi,months_before_early_dump,n_reviews_early,n_reviews_late,ratio_late_over_early,ym
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24199,108,60,62,1.0333333333333334,2016-08
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24200,107,30,31,1.0333333333333334,2016-09
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24201,106,62,63,1.0161290322580645,2016-10
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24202,105,36,36,1.0,2016-11
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24203,104,27,28,1.037037037037037,2016-12
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24204,103,35,35,1.0,2017-01
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24205,102,53,54,1.0188679245283019,2017-02
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24206,101,60,60,1.0,2017-03
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24207,100,71,71,1.0,2017-04
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24208,99,74,74,1.0,2017-05
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24209,98,77,77,1.0,2017-06
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24210,97,100,103,1.03,2017-07
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24211,96,132,130,0.9848484848484849,2017-08
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24212,95,121,121,1.0,2017-09
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24213,94,108,108,1.0,2017-10
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24214,93,104,104,1.0,2017-11
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24215,92,89,91,1.0224719101123596,2017-12
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24216,91,83,83,1.0,2018-01
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24217,90,103,105,1.0194174757281553,2018-02
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24218,89,126,126,1.0,2018-03
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24219,88,149,148,0.9932885906040269,2018-04
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24220,87,176,174,0.9886363636363636,2018-05
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24221,86,210,201,0.9571428571428572,2018-06
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24222,85,252,247,0.9801587301587301,2018-07
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24223,84,282,278,0.9858156028368794,2018-08
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24224,83,308,288,0.935064935064935,2018-09
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24225,82,294,288,0.9795918367346939,2018-10
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24226,81,216,212,0.9814814814814815,2018-11
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24227,80,224,217,0.96875,2018-12
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24228,79,182,174,0.9560439560439561,2019-01
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24229,78,250,240,0.96,2019-02
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24230,77,286,278,0.972027972027972,2019-03
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24231,76,335,321,0.9582089552238806,2019-04
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24232,75,363,346,0.953168044077135,2019-05
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24233,74,398,375,0.9422110552763819,2019-06
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24234,73,446,404,0.905829596412556,2019-07
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24235,72,523,481,0.9196940726577438,2019-08
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24236,71,439,378,0.8610478359908884,2019-09
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24237,70,460,420,0.9130434782608695,2019-10
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24238,69,323,294,0.9102167182662538,2019-11
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24239,68,293,272,0.9283276450511946,2019-12
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24240,67,289,260,0.8996539792387543,2020-01
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24241,66,358,325,0.9078212290502793,2020-02
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24242,65,316,277,0.8765822784810127,2020-03
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24243,64,127,116,0.9133858267716536,2020-04
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24244,63,186,164,0.8817204301075269,2020-05
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24245,62,215,188,0.8744186046511628,2020-06
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24246,61,342,321,0.9385964912280702,2020-07
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24247,60,402,381,0.9477611940298507,2020-08
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24248,59,357,331,0.927170868347339,2020-09
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24249,58,252,239,0.9484126984126984,2020-10
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24250,57,183,175,0.9562841530054644,2020-11
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24251,56,208,198,0.9519230769230769,2020-12
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24252,55,222,215,0.9684684684684685,2021-01
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24253,54,224,208,0.9285714285714286,2021-02
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24254,53,301,280,0.9302325581395349,2021-03
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24255,52,322,308,0.9565217391304348,2021-04
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24256,51,311,291,0.9356913183279743,2021-05
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24257,50,352,321,0.9119318181818182,2021-06
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24258,49,459,424,0.9237472766884531,2021-07
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24259,48,661,617,0.9334341906202723,2021-08
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24260,47,593,556,0.9376053962900506,2021-09
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24261,46,624,604,0.967948717948718,2021-10
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24262,45,542,511,0.9428044280442804,2021-11
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24263,44,515,492,0.9553398058252427,2021-12
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24264,43,471,432,0.9171974522292994,2022-01
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24265,42,497,470,0.9456740442655935,2022-02
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24266,41,613,561,0.9151712887438825,2022-03
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24267,40,725,672,0.926896551724138,2022-04
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24268,39,950,865,0.9105263157894737,2022-05
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24269,38,906,845,0.9326710816777042,2022-06
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24270,37,1085,1001,0.9225806451612903,2022-07
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24271,36,1173,1070,0.9121909633418585,2022-08
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24272,35,1041,964,0.9260326609029779,2022-09
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24273,34,1105,1000,0.9049773755656109,2022-10
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24274,33,834,750,0.8992805755395683,2022-11
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24275,32,797,712,0.8933500627352572,2022-12
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24276,31,780,714,0.9153846153846154,2023-01
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24277,30,875,782,0.8937142857142857,2023-02
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24278,29,1160,1047,0.9025862068965518,2023-03
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24279,28,1314,1200,0.91324200913242,2023-04
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24280,27,1514,1376,0.9088507265521797,2023-05
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24281,26,1669,1521,0.9113241461953265,2023-06
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24282,25,1709,1575,0.9215915740198947,2023-07
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24283,24,1950,1776,0.9107692307692308,2023-08
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24284,23,1715,1572,0.9166180758017493,2023-09
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24285,22,1766,1622,0.9184597961494904,2023-10
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24286,21,1439,1303,0.9054899235580264,2023-11
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24287,20,1478,1352,0.9147496617050067,2023-12
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24288,19,1279,1154,0.9022673964034402,2024-01
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24289,18,1418,1289,0.9090267983074753,2024-02
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24290,17,1919,1735,0.9041167274622199,2024-03
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24291,16,1904,1693,0.8891806722689075,2024-04
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24292,15,1946,1750,0.8992805755395683,2024-05
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24293,14,2111,1917,0.9081004263382283,2024-06
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24294,13,2306,2082,0.9028620988725065,2024-07
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24295,12,2359,2115,0.8965663416701992,2024-08
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24296,11,2207,1965,0.8903488898957861,2024-09
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24297,10,2116,1923,0.9087901701323251,2024-10
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24298,9,1745,1597,0.9151862464183381,2024-11
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24299,8,1916,1707,0.8909185803757829,2024-12
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24300,7,1582,1420,0.8975979772439949,2025-01
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24301,6,1640,1460,0.8902439024390244,2025-02
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24302,5,2147,1932,0.8998602701443875,2025-03
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24303,4,2160,1897,0.8782407407407408,2025-04
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24304,3,2631,2327,0.8844545800076017,2025-05
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24305,2,2852,2555,0.8958625525946704,2025-06
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24306,1,3098,2753,0.8886378308586185,2025-07
canada_mb_winnipeg,2025-08-17,2026-08-26,374,24307,0,1129,3039,2.691762621789194,2025-08
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24180,137,1,1,1.0,2015-01
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24181,136,6,6,1.0,2015-02
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24182,135,4,4,1.0,2015-03
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24183,134,2,2,1.0,2015-04
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24184,133,4,4,1.0,2015-05
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24185,132,26,26,1.0,2015-06
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24186,131,16,16,1.0,2015-07
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24187,130,26,26,1.0,2015-08
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24188,129,37,37,1.0,2015-09
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24189,128,35,37,1.0571428571428572,2015-10
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24190,127,21,21,1.0,2015-11
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24191,126,25,25,1.0,2015-12
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24192,125,23,23,1.0,2016-01
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24193,124,13,13,1.0,2016-02
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24194,123,24,24,1.0,2016-03
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24195,122,21,21,1.0,2016-04
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24196,121,43,43,1.0,2016-05
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24197,120,49,49,1.0,2016-06
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24198,119,61,62,1.0163934426229508,2016-07
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24199,118,60,62,1.0333333333333334,2016-08
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24200,117,30,31,1.0333333333333334,2016-09
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24201,116,62,63,1.0161290322580645,2016-10
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24202,115,36,36,1.0,2016-11
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24203,114,28,28,1.0,2016-12
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24204,113,35,35,1.0,2017-01
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24205,112,53,54,1.0188679245283019,2017-02
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24206,111,60,60,1.0,2017-03
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24207,110,71,71,1.0,2017-04
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24208,109,74,74,1.0,2017-05
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24209,108,77,77,1.0,2017-06
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24210,107,104,103,0.9903846153846154,2017-07
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24211,106,131,130,0.9923664122137404,2017-08
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24212,105,122,121,0.9918032786885246,2017-09
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24213,104,109,108,0.9908256880733946,2017-10
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24214,103,104,104,1.0,2017-11
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24215,102,92,91,0.9891304347826086,2017-12
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24216,101,84,83,0.9880952380952381,2018-01
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24217,100,105,105,1.0,2018-02
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24218,99,125,126,1.008,2018-03
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24219,98,148,148,1.0,2018-04
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24220,97,178,174,0.9775280898876404,2018-05
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24221,96,208,201,0.9663461538461539,2018-06
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24222,95,257,247,0.9610894941634242,2018-07
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24223,94,287,278,0.9686411149825784,2018-08
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24224,93,300,288,0.96,2018-09
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24225,92,292,288,0.9863013698630136,2018-10
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24226,91,217,212,0.9769585253456221,2018-11
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24227,90,221,217,0.9819004524886877,2018-12
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24228,89,177,174,0.9830508474576272,2019-01
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24229,88,245,240,0.9795918367346939,2019-02
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24230,87,284,278,0.9788732394366197,2019-03
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24231,86,327,321,0.981651376146789,2019-04
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24232,85,353,346,0.9801699716713881,2019-05
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24233,84,382,375,0.981675392670157,2019-06
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24234,83,419,404,0.964200477326969,2019-07
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24235,82,487,481,0.9876796714579056,2019-08
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24236,81,389,378,0.9717223650385605,2019-09
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24237,80,426,420,0.9859154929577465,2019-10
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24238,79,299,294,0.9832775919732442,2019-11
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24239,78,278,272,0.9784172661870504,2019-12
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24240,77,264,260,0.9848484848484849,2020-01
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24241,76,331,325,0.9818731117824774,2020-02
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24242,75,286,277,0.9685314685314685,2020-03
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24243,74,118,116,0.9830508474576272,2020-04
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24244,73,173,164,0.9479768786127167,2020-05
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24245,72,204,188,0.9215686274509803,2020-06
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24246,71,338,321,0.9497041420118343,2020-07
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24247,70,388,381,0.9819587628865979,2020-08
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24248,69,348,331,0.9511494252873564,2020-09
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24249,68,248,239,0.9637096774193549,2020-10
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24250,67,181,175,0.9668508287292817,2020-11
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24251,66,205,198,0.9658536585365853,2020-12
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24252,65,223,215,0.9641255605381166,2021-01
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24253,64,217,208,0.9585253456221198,2021-02
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24254,63,289,280,0.9688581314878892,2021-03
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24255,62,312,308,0.9871794871794872,2021-04
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24256,61,300,291,0.97,2021-05
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24257,60,336,321,0.9553571428571429,2021-06
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24258,59,434,424,0.9769585253456221,2021-07
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24259,58,638,617,0.9670846394984326,2021-08
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24260,57,562,556,0.9893238434163701,2021-09
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24261,56,605,604,0.9983471074380166,2021-10
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24262,55,509,511,1.0039292730844793,2021-11
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24263,54,496,492,0.9919354838709677,2021-12
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24264,53,441,432,0.9795918367346939,2022-01
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24265,52,474,470,0.9915611814345991,2022-02
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24266,51,572,561,0.9807692307692307,2022-03
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24267,50,676,672,0.9940828402366864,2022-04
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24268,49,887,865,0.9751972942502819,2022-05
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24269,48,861,845,0.9814169570267132,2022-06
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24270,47,1023,1001,0.978494623655914,2022-07
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24271,46,1087,1070,0.984360625574977,2022-08
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24272,45,973,964,0.9907502569373073,2022-09
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24273,44,1014,1000,0.9861932938856016,2022-10
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24274,43,771,750,0.9727626459143969,2022-11
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24275,42,735,712,0.9687074829931973,2022-12
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24276,41,725,714,0.9848275862068966,2023-01
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24277,40,811,782,0.9642416769420469,2023-02
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24278,39,1086,1047,0.9640883977900553,2023-03
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24279,38,1229,1200,0.9764035801464606,2023-04
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24280,37,1394,1376,0.9870875179340028,2023-05
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24281,36,1555,1521,0.9781350482315112,2023-06
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24282,35,1607,1575,0.9800871188550093,2023-07
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24283,34,1811,1776,0.9806736609607951,2023-08
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24284,33,1602,1572,0.9812734082397003,2023-09
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24285,32,1644,1622,0.98661800486618,2023-10
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24286,31,1317,1303,0.9893697798025817,2023-11
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24287,30,1365,1352,0.9904761904761905,2023-12
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24288,29,1169,1154,0.9871685201026519,2024-01
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24289,28,1309,1289,0.9847211611917495,2024-02
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24290,27,1756,1735,0.9880410022779044,2024-03
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24291,26,1714,1693,0.9877479579929989,2024-04
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24292,25,1795,1750,0.9749303621169917,2024-05
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24293,24,1949,1917,0.9835813237557722,2024-06
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24294,23,2109,2082,0.9871977240398293,2024-07
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24295,22,2168,2115,0.9755535055350554,2024-08
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24296,21,2005,1965,0.9800498753117207,2024-09
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24297,20,1939,1923,0.9917483238782878,2024-10
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24298,19,1619,1597,0.9864113650401483,2024-11
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24299,18,1743,1707,0.9793459552495697,2024-12
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24300,17,1440,1420,0.9861111111111112,2025-01
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24301,16,1485,1460,0.9831649831649831,2025-02
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24302,15,1956,1932,0.9877300613496932,2025-03
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24303,14,1935,1897,0.9803617571059432,2025-04
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24304,13,2364,2327,0.9843485617597293,2025-05
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24305,12,2578,2555,0.9910783553141971,2025-06
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24306,11,2808,2753,0.9804131054131054,2025-07
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24307,10,3092,3039,0.9828589909443726,2025-08
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24308,9,2577,2532,0.9825378346915018,2025-09
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24309,8,2424,2366,0.9760726072607261,2025-10
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24310,7,2455,2395,0.9755600814663951,2025-11
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24311,6,1969,1912,0.9710512950736414,2025-12
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24312,5,1855,1797,0.9687331536388141,2026-01
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24313,4,2088,2044,0.9789272030651341,2026-02
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24314,3,2518,2441,0.9694201747418586,2026-03
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24315,2,2704,2603,0.9626479289940828,2026-04
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24316,1,3063,2940,0.9598432908912831,2026-05
canada_mb_winnipeg,2026-06-22,2026-08-26,65,24317,0,1577,3115,1.9752694990488269,2026-06
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24180,98,4,3,0.75,2015-01
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24181,97,2,1,0.5,2015-02
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24182,96,6,4,0.6666666666666666,2015-03
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24183,95,7,6,0.8571428571428571,2015-04
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24184,94,21,17,0.8095238095238095,2015-05
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24185,93,59,35,0.5932203389830508,2015-06
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24186,92,91,39,0.42857142857142855,2015-07
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24187,91,162,77,0.47530864197530864,2015-08
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24188,90,82,47,0.573170731707317,2015-09
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24189,89,64,45,0.703125,2015-10
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24190,88,15,10,0.6666666666666666,2015-11
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24191,87,14,10,0.7142857142857143,2015-12
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24192,86,11,6,0.5454545454545454,2016-01
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24193,85,17,10,0.5882352941176471,2016-02
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24194,84,19,16,0.8421052631578947,2016-03
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24195,83,25,16,0.64,2016-04
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24196,82,66,46,0.696969696969697,2016-05
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24197,81,126,75,0.5952380952380952,2016-06
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24198,80,259,153,0.5907335907335908,2016-07
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24199,79,341,221,0.6480938416422287,2016-08
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24200,78,217,137,0.631336405529954,2016-09
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24201,77,153,76,0.49673202614379086,2016-10
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24202,76,45,22,0.4888888888888889,2016-11
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24203,75,32,15,0.46875,2016-12
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24204,74,36,21,0.5833333333333334,2017-01
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24205,73,47,26,0.5531914893617021,2017-02
canada_nb_new-brunswick,2023-03-30,2025-08-30,884,24206,72,57,39,0.6842105263157895,2017-03
