print_quarter,forecast,actual,sigma_pseudo_oos,n_sigma_train,pit,pit_edge,crps,task,target,model
2025Q3,-3.1348,-3.7589,8.222199399940441,7,0.47184559913196394,False,1.8888946345344484,B_post_release_drift,open_20d_pct,guide_vs_street_pct
2025Q4,-4.4681,0.9871,7.655575050051059,8,0.759517780504258,False,3.0953876861797456,B_post_release_drift,open_20d_pct,guide_vs_street_pct
2026Q1,-4.1229,-4.0538,7.288330527021336,9,0.5035166577178676,False,1.5533271002223819,B_post_release_drift,open_20d_pct,guide_vs_street_pct
2026Q2,-3.8233,12.8216,6.894285947362497,10,0.975,True,12.770345769012014,B_post_release_drift,open_20d_pct,guide_vs_street_pct
2024Q3,-1.1823,-0.9489,8.994080483480973,3,0.5096255198578377,False,1.9538974322960323,B_post_release_drift,open_20d_pct,nights_surprise_pct
2024Q4,0.1997,-11.8186,7.490751311395051,4,0.055589737977600896,False,7.854133102839268,B_post_release_drift,open_20d_pct,nights_surprise_pct
2025Q1,-3.8158,-0.1707,9.162202302667193,5,0.6475671475790914,False,2.842254946298625,B_post_release_drift,open_20d_pct,nights_surprise_pct
2025Q2,-2.5223,3.5225,8.363242388153054,6,0.762035001631462,False,3.4369850016691337,B_post_release_drift,open_20d_pct,nights_surprise_pct
2025Q3,-1.437,-3.7589,7.94383958159373,7,0.391584055347858,False,2.2546789110187864,B_post_release_drift,open_20d_pct,nights_surprise_pct
2025Q4,0.7017,0.9871,7.4515243107414895,8,0.5142065609276788,False,1.6417960061103227,B_post_release_drift,open_20d_pct,nights_surprise_pct
2026Q1,-2.7716,-4.0538,6.971284041695619,9,0.431778210589966,False,1.7897829682075606,B_post_release_drift,open_20d_pct,nights_surprise_pct
2026Q2,-1.0719,12.8216,6.599587756451998,10,0.975,True,10.18456467881276,B_post_release_drift,open_20d_pct,nights_surprise_pct
2023Q3,-4.8943,-4.422,5.2348414076582435,3,0.5334652850579901,False,1.2213440008710132,B_post_release_drift,open_20d_pct,revenue_surprise_pct
2023Q4,-4.6966,10.6412,4.445245736739421,4,0.975,True,12.839594122181127,B_post_release_drift,open_20d_pct,revenue_surprise_pct
2024Q1,-3.1636,-4.9596,8.401157944771661,5,0.4207047277048864,False,2.2195860426503518,B_post_release_drift,open_20d_pct,revenue_surprise_pct
2024Q2,-3.3144,-0.6989,7.670722056234342,6,0.6264732240906081,False,2.270518026961669,B_post_release_drift,open_20d_pct,revenue_surprise_pct
2024Q3,-3.0298,-0.9489,7.018678318940249,7,0.6099704454221865,False,1.9994465491082525,B_post_release_drift,open_20d_pct,revenue_surprise_pct
2024Q4,-2.8988,-11.8186,6.500937210180873,8,0.08759241208922344,False,5.53244204917653,B_post_release_drift,open_20d_pct,revenue_surprise_pct
2025Q1,-3.5063,-0.1707,7.019674524149963,9,0.6762532367884831,False,2.3133315043372256,B_post_release_drift,open_20d_pct,revenue_surprise_pct
2025Q2,-3.2616,3.5225,6.681638428675676,10,0.8342108875061283,False,4.01648398666458,B_post_release_drift,open_20d_pct,revenue_surprise_pct
2025Q3,-2.7607,-3.7589,6.597051083338814,11,0.4438761014820124,False,1.639911501069072,B_post_release_drift,open_20d_pct,revenue_surprise_pct
2025Q4,-2.9079,0.9871,6.324112375104869,12,0.7284483342473026,False,2.306588303615227,B_post_release_drift,open_20d_pct,revenue_surprise_pct
2026Q1,-2.7024,-4.0538,6.104880098530674,13,0.41789173259650375,False,1.6244840051658322,B_post_release_drift,open_20d_pct,revenue_surprise_pct
2026Q2,-2.6988,12.8216,5.908022539431326,14,0.975,True,12.200120872952292,B_post_release_drift,open_20d_pct,revenue_surprise_pct
2024Q3,-1.9749,0.7662,4.404604230802128,3,0.730833108576869,False,1.6135673646627025,B_post_release_drift,open_5d_pct,guide_vs_street_pct
2024Q4,-0.7924,-5.8062,3.6186535792566095,4,0.08573788397084627,False,3.12096755240725,B_post_release_drift,open_5d_pct,guide_vs_street_pct
2025Q1,-2.0335,4.0086,4.478209264538672,5,0.9092592760077322,False,3.7240519204005063,B_post_release_drift,open_5d_pct,guide_vs_street_pct
2025Q2,-1.8937,1.9474,4.5589890754054965,6,0.7915789331722962,False,2.2284412878577635,B_post_release_drift,open_5d_pct,guide_vs_street_pct
2025Q3,-1.8428,-3.4452,4.2472779822016875,7,0.3600604857287794,False,1.2957350711389164,B_post_release_drift,open_5d_pct,guide_vs_street_pct
2025Q4,-3.033,-0.2689,4.124505403335394,8,0.7485775974709137,False,1.5602851362799508,B_post_release_drift,open_5d_pct,guide_vs_street_pct
2026Q1,-2.8612,-6.0642,3.8818653073547575,9,0.21271740412275544,False,1.853521635988709,B_post_release_drift,open_5d_pct,guide_vs_street_pct
2026Q2,-2.7967,10.7492,3.9650448948137886,10,0.975,True,11.317564594339123,B_post_release_drift,open_5d_pct,guide_vs_street_pct
2024Q3,-3.3064,0.7662,5.863011019092494,3,0.7550886558541041,False,2.3021811165815023,B_post_release_drift,open_5d_pct,nights_surprise_pct
2024Q4,-3.5098,-5.8062,5.06557934783048,4,0.3318493587914928,False,1.641696175452013,B_post_release_drift,open_5d_pct,nights_surprise_pct
2025Q1,-2.172,4.0086,4.718357744173283,5,0.9038436522090852,False,3.7660713129380934,B_post_release_drift,open_5d_pct,nights_surprise_pct
2025Q2,-2.4574,1.9474,4.755568493636347,6,0.8122303792849638,False,2.583278571991969,B_post_release_drift,open_5d_pct,nights_surprise_pct
2025Q3,-2.5918,-3.4452,4.459443002000949,7,0.42901736235574744,False,1.15319990988671,B_post_release_drift,open_5d_pct,nights_surprise_pct
2025Q4,-4.3127,-0.2689,4.257913000331601,8,0.818021569971125,False,2.377913109495487,B_post_release_drift,open_5d_pct,nights_surprise_pct
2026Q1,-1.6453,-6.0642,4.057314480663287,9,0.14758566903926232,False,2.633532329385369,B_post_release_drift,open_5d_pct,nights_surprise_pct
2026Q2,-2.8145,10.7492,4.327697750742048,10,0.975,True,11.131555502571725,B_post_release_drift,open_5d_pct,nights_surprise_pct
2023Q3,-2.6529,-7.112,3.5928911538388313,3,0.11009301566986132,False,2.6869913200523543,B_post_release_drift,open_5d_pct,revenue_surprise_pct
2023Q4,-3.2332,3.4174,4.0958724626140395,4,0.9470705508081574,False,4.361806685523237,B_post_release_drift,open_5d_pct,revenue_surprise_pct
2024Q1,-2.6162,-3.4004,4.678725739664594,5,0.43783021551061607,False,1.1821148432630115,B_post_release_drift,open_5d_pct,revenue_surprise_pct
2024Q2,-2.5827,0.3629,4.261907302918104,6,0.7542300879876331,False,1.6638480647597844,B_post_release_drift,open_5d_pct,revenue_surprise_pct
2024Q3,-2.263,0.7662,3.969374003002777,7,0.7719925173937459,False,1.7354021867933016,B_post_release_drift,open_5d_pct,revenue_surprise_pct
2024Q4,-2.1227,-5.8062,3.73382301545136,8,0.1728974370106526,False,2.1745581846557647,B_post_release_drift,open_5d_pct,revenue_surprise_pct
2025Q1,-2.2595,4.0086,3.881202701805202,9,0.9458662651483952,False,4.104355254269419,B_post_release_drift,open_5d_pct,revenue_surprise_pct
2025Q2,-1.8767,1.9474,4.0431544662827585,10,0.817061077538253,False,2.247745575431591,B_post_release_drift,open_5d_pct,revenue_surprise_pct
2025Q3,-1.4674,-3.4452,3.906165948599727,11,0.3121929915677874,False,1.3176940044971355,B_post_release_drift,open_5d_pct,revenue_surprise_pct
2025Q4,-1.7908,-0.2689,3.8646841602398885,12,0.6460670378104095,False,1.1949765101913576,B_post_release_drift,open_5d_pct,revenue_surprise_pct
2026Q1,-1.7175,-6.0642,3.7006706015815913,13,0.12650388974284724,False,2.6075890384499307,B_post_release_drift,open_5d_pct,revenue_surprise_pct
2026Q2,-1.8028,10.7492,3.864185888080096,14,0.975,True,10.380346851828426,B_post_release_drift,open_5d_pct,revenue_surprise_pct
2024Q3,-2.4098,-0.6841,10.843945819826532,3,0.5590280004902661,False,2.716840801257541,B_post_release_drift,postclose_20d_pct,guide_vs_street_pct
2024Q4,-0.6213,-13.0193,8.863701248914023,4,0.08392031974695226,False,7.744062499786098,B_post_release_drift,postclose_20d_pct,guide_vs_street_pct
2025Q1,-3.2174,-3.2086,9.766854764201215,5,0.5003342012381974,False,2.060613475829227,B_post_release_drift,postclose_20d_pct,guide_vs_street_pct
2025Q2,-3.8192,3.3966,8.7602552014577,6,0.7869319403165074,False,4.174772782670221,B_post_release_drift,postclose_20d_pct,guide_vs_street_pct
2025Q3,-3.6445,0.2644,8.624377161748855,7,0.6681151805913831,False,2.79485560872438,B_post_release_drift,postclose_20d_pct,guide_vs_street_pct
2025Q4,-5.0943,5.4414,8.10990772801789,8,0.9023573908327377,False,6.398737138281,B_post_release_drift,postclose_20d_pct,guide_vs_street_pct
2026Q1,-4.422,-4.7513,8.305193630962362,9,0.4852930681280464,False,1.832686083693473,B_post_release_drift,postclose_20d_pct,guide_vs_street_pct
2026Q2,-4.0603,4.7734,7.852051135913468,10,0.8612709238250199,False,5.279851050907172,B_post_release_drift,postclose_20d_pct,guide_vs_street_pct
2024Q3,-2.5303,-0.6841,7.864674008713478,3,0.5870719223845476,False,2.119069370706409,B_post_release_drift,postclose_20d_pct,nights_surprise_pct
2024Q4,-0.7427,-13.0193,6.936472653301533,4,0.025,True,8.378337051207804,B_post_release_drift,postclose_20d_pct,nights_surprise_pct
2025Q1,-5.3624,-3.2086,10.064660977549119,5,0.5793754744584176,False,2.659627624323364,B_post_release_drift,postclose_20d_pct,nights_surprise_pct
2025Q2,-3.9249,3.3966,9.00210859654559,6,0.7843691079633016,False,4.229245919636274,B_post_release_drift,postclose_20d_pct,nights_surprise_pct
2025Q3,-2.5848,0.2644,8.445585944092192,7,0.6251334049303338,False,2.4922494656471503,B_post_release_drift,postclose_20d_pct,nights_surprise_pct
2025Q4,0.7586,5.4414,7.8191162959647444,8,0.7221406555974152,False,2.8186178549560497,B_post_release_drift,postclose_20d_pct,nights_surprise_pct
2026Q1,-3.7046,-4.7513,7.338318075822582,9,0.4470938932121593,False,1.8082622260699883,B_post_release_drift,postclose_20d_pct,nights_surprise_pct
2026Q2,-1.0788,4.7734,7.0414924055439645,10,0.7887587724200407,False,3.389573379395766,B_post_release_drift,postclose_20d_pct,nights_surprise_pct
2023Q3,-6.7766,2.3993,5.538628590484591,3,0.975,True,6.0632184252906125,B_post_release_drift,postclose_20d_pct,revenue_surprise_pct
2023Q4,-5.6577,9.5514,7.258348247994627,4,0.975,True,11.129944576368258,B_post_release_drift,postclose_20d_pct,revenue_surprise_pct
2024Q1,-4.4507,-5.1018,9.047043443689216,5,0.47330554050930707,False,2.0694846409747205,B_post_release_drift,postclose_20d_pct,revenue_surprise_pct
2024Q2,-3.848,-3.9966,8.273352405504474,6,0.49333780411368117,False,1.7808003862220956,B_post_release_drift,postclose_20d_pct,revenue_surprise_pct
2024Q3,-3.8697,-0.6841,7.637980470585639,7,0.6547008896445425,False,2.406142574078276,B_post_release_drift,postclose_20d_pct,revenue_surprise_pct
2024Q4,-3.9878,-13.0193,7.076366655169364,8,0.1014085775908598,False,5.454066204176558,B_post_release_drift,postclose_20d_pct,revenue_surprise_pct
2025Q1,-4.2809,-3.2086,7.659359976869985,9,0.5519282798987301,False,1.882323411925234,B_post_release_drift,postclose_20d_pct,revenue_surprise_pct
2025Q2,-4.4188,3.3966,7.221519760556714,10,0.850716505846364,False,4.65505966969004,B_post_release_drift,postclose_20d_pct,revenue_surprise_pct
2025Q3,-3.6237,0.2644,7.133077471814609,11,0.7021811197485244,False,2.4753567425722878,B_post_release_drift,postclose_20d_pct,revenue_surprise_pct
2025Q4,-3.7388,5.4414,6.8271137084999465,12,0.9086319289646209,False,5.650956538963934,B_post_release_drift,postclose_20d_pct,revenue_surprise_pct
2026Q1,-3.2647,-4.7513,6.833236310630788,13,0.41930478173408,False,1.8117887186469916,B_post_release_drift,postclose_20d_pct,revenue_surprise_pct
2026Q2,-2.9832,4.7734,6.6532396341354465,14,0.8713416270980338,False,4.650280113729298,B_post_release_drift,postclose_20d_pct,revenue_surprise_pct
2024Q3,-2.0056,1.0229,4.984400328023423,3,0.7253693095673928,False,1.8076122911325767,B_post_release_drift,postclose_5d_pct,guide_vs_street_pct
2024Q4,-0.4059,-7.2665,4.489072497651009,4,0.06607589894859768,False,4.416352340478007,B_post_release_drift,postclose_5d_pct,guide_vs_street_pct
2025Q1,-2.1475,1.0126,5.004704660916566,5,0.7342084091530147,False,1.8447915308114708,B_post_release_drift,postclose_5d_pct,guide_vs_street_pct
2025Q2,-2.4027,1.8158,4.820693504465929,6,0.7996089379007235,False,2.4583512907297016,B_post_release_drift,postclose_5d_pct,guide_vs_street_pct
2025Q3,-2.4023,0.4762,4.74721013854704,7,0.7249095462761763,False,1.7201232727494817,B_post_release_drift,postclose_5d_pct,guide_vs_street_pct
2025Q4,-3.7045,4.2447,4.497366118947527,8,0.975,True,5.421702727982085,B_post_release_drift,postclose_5d_pct,guide_vs_street_pct
2026Q1,-3.1987,-6.7304,4.881999059043334,9,0.23780937287585813,False,2.008323765370595,B_post_release_drift,postclose_5d_pct,guide_vs_street_pct
2026Q2,-3.0701,2.7144,4.85413453346732,10,0.8777132913256619,False,3.4742834533781157,B_post_release_drift,postclose_5d_pct,guide_vs_street_pct
2024Q3,-4.6398,1.0229,3.541953955563699,3,0.9436295198879487,False,3.696711725278322,B_post_release_drift,postclose_5d_pct,nights_surprise_pct
2024Q4,-4.3446,-7.2665,2.9394061275196393,4,0.1710416944504455,False,1.7262656464261068,B_post_release_drift,postclose_5d_pct,nights_surprise_pct
2025Q1,-3.8634,1.0126,4.3168524053991,5,0.8623832289442092,False,2.9153748202042893,B_post_release_drift,postclose_5d_pct,nights_surprise_pct
2025Q2,-3.9046,1.8158,3.91336121409716,6,0.9247605104975896,False,3.628672444061941,B_post_release_drift,postclose_5d_pct,nights_surprise_pct
2025Q3,-3.728,0.4762,3.663267818687104,7,0.8668578544723098,False,2.5171650052093577,B_post_release_drift,postclose_5d_pct,nights_surprise_pct
2025Q4,-4.0622,4.2447,3.393445638601399,8,0.975,True,6.399800518334205,B_post_release_drift,postclose_5d_pct,nights_surprise_pct
2026Q1,-2.6775,-6.7304,3.4946504357056623,9,0.13016183327412148,False,2.428742295110901,B_post_release_drift,postclose_5d_pct,nights_surprise_pct
2026Q2,-2.7806,2.7144,4.2445373518860166,10,0.9017362493109785,False,3.332680822504693,B_post_release_drift,postclose_5d_pct,nights_surprise_pct
2023Q3,-4.577,-0.7438,3.385907878742913,3,0.8630190896469714,False,2.292336250875373,B_post_release_drift,postclose_5d_pct,revenue_surprise_pct
2023Q4,-4.2866,2.4584,3.09976862187594,4,0.975,True,5.00294553334883,B_post_release_drift,postclose_5d_pct,revenue_surprise_pct
2024Q1,-3.9696,-3.5438,3.4980163075663326,5,0.5451506429853731,False,0.8436744269011425,B_post_release_drift,postclose_5d_pct,revenue_surprise_pct
2024Q2,-3.1843,-2.9543,3.267445095126568,6,0.5261095657973075,False,0.7461303910234,B_post_release_drift,postclose_5d_pct,revenue_surprise_pct
2024Q3,-3.1656,1.0229,3.088370208116403,7,0.9102227193098138,False,2.5866317337423443,B_post_release_drift,postclose_5d_pct,revenue_surprise_pct
2024Q4,-3.2668,-7.2665,2.9579184051336798,8,0.09033045126473958,False,2.4672760123736333,B_post_release_drift,postclose_5d_pct,revenue_surprise_pct
2025Q1,-3.1067,1.0126,3.4762726058636106,9,0.8760631857570835,False,2.472983738507956,B_post_release_drift,postclose_5d_pct,revenue_surprise_pct
2025Q2,-3.0957,1.8158,3.3719844882996326,10,0.9240441700134941,False,3.1117737499859826,B_post_release_drift,postclose_5d_pct,revenue_surprise_pct
2025Q3,-2.39,0.4762,3.3283815625616002,11,0.796169222676673,False,1.6671713869510627,B_post_release_drift,postclose_5d_pct,revenue_surprise_pct
2025Q4,-2.6824,4.2447,3.1804019810133015,12,0.975,True,5.139729988680429,B_post_release_drift,postclose_5d_pct,revenue_surprise_pct
2026Q1,-2.334,-6.7304,3.3151898836633156,13,0.09392035584070364,False,2.6918429651245583,B_post_release_drift,postclose_5d_pct,revenue_surprise_pct
2026Q2,-2.1377,2.7144,3.688598338956662,14,0.9046049478405369,False,2.9614728166356072,B_post_release_drift,postclose_5d_pct,revenue_surprise_pct
