object,spec_id,prior_basis,target,quarter,vintage_date,horizon_q,point,n_train,knowable_from,notes,scenario,n_params,target_print_date,actual,err,rel_err,q05,q10,q25,q50,q75,q90,q95,sd,sigma_n,sigma_kind
sarima_margin,lines_aicc,PIT,adj_ebitda_musd,2023Q1,2023-02-14,0,316.1103452685768,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1845",,10,2023-05-09,262.0,54.11034526857679,-0.17117549640016694,264.1148204753867,275.5991744821979,294.78902648711687,316.1103452685768,337.4316640500367,356.6215160549557,368.1058700617669,31.61103452685768,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,17.131989481636055,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1845",,10,2023-05-09,14.411441144114413,2.7205483375216417,-0.15879932336158764,12.197428600781638,13.287334785002253,15.108520231047809,17.131989481636055,19.1554587322243,20.976644178269854,22.06655036249047,3.0,0.0,additive_fallback
sarima_margin,lines_aicc,PIT,cor_cash_musd,2023Q2,2023-02-14,1,490.82613873953585,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=2612",,10,2023-08-03,432.0,58.82613873953585,-0.11985127542433682,410.09242328870465,427.9242380883495,457.7204187687222,490.82613873953585,523.9318587103495,553.7280393907222,571.5598541903671,49.08261387395359,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,cor_cash_pct_rev,2023Q2,2023-02-14,1,18.790147966843207,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=2612",,10,2023-08-03,17.391304347826086,1.3988436190171214,-0.07444558826708003,13.855587085988791,14.945493270209406,16.76667871625496,18.790147966843207,20.813617217431453,22.634802663477007,23.724708847697624,3.0,0.0,additive_fallback
sarima_margin,lines_aicc,PIT,ops_cash_musd,2023Q2,2023-02-14,1,292.0206793111084,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=2612",,10,2023-08-03,298.0,-5.979320688891619,0.02047567556858354,243.98755196013744,254.5967234368535,272.32418380704445,292.0206793111084,311.7171748151723,329.44463518536327,340.0538066620793,29.20206793111084,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,ops_cash_pct_rev,2023Q2,2023-02-14,1,11.179338956407156,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=2612",,10,2023-08-03,11.996779388083736,-0.8174404316765802,0.0731206411098293,6.244778075552739,7.334684259773354,9.15586970581891,11.179338956407156,13.202808206995401,15.023993653040957,16.11389983726157,3.0,0.0,additive_fallback
sarima_margin,lines_aicc,PIT,pd_cash_musd,2023Q2,2023-02-14,1,247.55219339628138,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=2612",,10,2023-08-03,260.0,-12.447806603718618,0.05028356417667523,206.8334810795148,215.82710329618095,230.8550516878464,247.55219339628138,264.24933510471635,279.2772834963818,288.27090571304797,24.75521933962814,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,pd_cash_pct_rev,2023Q2,2023-02-14,1,9.47696541870832,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=2612",,10,2023-08-03,10.466988727858292,-0.9900233091499722,0.10446627854055301,4.542404537853903,5.632310722074518,7.453496168120074,9.47696541870832,11.500434669296565,13.321620115342121,14.411526299562736,3.0,0.0,additive_fallback
sarima_margin,lines_aicc,PIT,sm_cash_musd,2023Q2,2023-02-14,1,428.62638130732586,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=2612",,10,2023-08-03,450.0,-21.373618692674142,0.049865383058046664,358.1236155172819,373.6957003075138,399.71597122178304,428.62638130732586,457.5367913928687,483.5570623071379,499.1291470973698,42.86263813073259,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,sm_cash_pct_rev,2023Q2,2023-02-14,1,16.40897354802687,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=2612",,10,2023-08-03,18.115942028985508,-1.7069684809586363,0.10402652402129653,11.474412667172455,12.56431885139307,14.385504297438626,16.40897354802687,18.432442798615117,20.25362824466067,21.343534428881288,3.0,0.0,additive_fallback
sarima_margin,lines_aicc,PIT,ga_cash_musd,2023Q2,2023-02-14,1,215.45233023833555,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=2612",,10,2023-08-03,217.0,-1.5476697616644515,0.007183351231116353,180.01357555556828,187.84100312661843,200.9202913981737,215.45233023833555,229.9843690784974,243.06365735005267,250.89108492110282,21.545233023833557,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,ga_cash_pct_rev,2023Q2,2023-02-14,1,8.248096108687125,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=2612",,10,2023-08-03,8.735909822866345,-0.4878137141792198,0.059142583664300474,3.313535227832709,4.403441412053324,6.22462685809888,8.248096108687125,10.271565359275371,12.092750805320927,13.182656989541542,3.0,0.0,additive_fallback
sarima_margin,lines_aicc,PIT,ga_cash_ex_reserves_musd,2023Q2,2023-02-14,1,215.45233023833555,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=2612",,10,2023-08-03,219.0,-3.5476697616644515,0.016466147094997607,180.01357555556828,187.84100312661843,200.9202913981737,215.45233023833555,229.9843690784974,243.06365735005267,250.89108492110282,21.545233023833557,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,total_cash_costs_musd,2023Q2,2023-02-14,1,1669.132034014835,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=2612",,10,2023-08-03,1665.0,4.1320340148349715,-0.0024755585122262502,1394.584246013816,1455.2241568855993,1556.5507891481407,1669.132034014835,1781.7132788815293,1883.0399111440706,1943.679822015854,166.9132034014835,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,adj_ebitda_musd,2023Q2,2023-02-14,1,943.0141800843817,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=2612",,10,2023-08-03,819.0,124.01418008438168,-0.13150828768373857,787.9021506465352,822.1620502025919,879.408840208734,943.0141800843817,1006.6195199600294,1063.8663099661715,1098.126209522228,94.30141800843818,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,36.10112538855619,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=2612",,10,2023-08-03,32.971014492753625,3.1301108958025665,-0.08670397008717046,31.166564507701775,32.25647069192239,34.07765613796795,36.10112538855619,38.12459463914443,39.945780085189995,41.035686269410604,3.0,0.0,additive_fallback
sarima_margin,lines_aicc,PIT,cor_cash_musd,2023Q3,2023-02-14,2,504.7189994776457,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=3581",,10,2023-11-01,459.0,45.718999477645696,-0.09058307597883608,421.7001117894333,440.03665708357755,470.67622028995635,504.7189994776457,538.761778665335,569.4013418717138,587.7378871658581,50.47189994776457,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,cor_cash_pct_rev,2023Q3,2023-02-14,2,14.096219382177336,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=3581",,10,2023-11-01,13.51192228436856,0.5842970978087774,-0.041450624594246754,9.16165850132292,10.251564685543535,12.07275013158909,14.096219382177336,16.11968863276558,17.940874078811138,19.03078026303175,3.0,0.0,additive_fallback
sarima_margin,lines_aicc,PIT,ops_cash_musd,2023Q3,2023-02-14,2,327.93098722291535,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=3581",,10,2023-11-01,299.0,28.93098722291535,-0.08822279183775072,273.9911398505764,285.904940216304,305.8123782575615,327.93098722291535,350.0495961882692,369.9570342295267,381.8708345952543,32.79309872229154,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,ops_cash_pct_rev,2023Q3,2023-02-14,2,9.158734152850025,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=3581",,10,2023-11-01,8.801884015307625,0.35685013754240025,-0.0389628229826231,4.224173271995609,5.3140794562162235,7.135264902261779,9.158734152850025,11.18220340343827,13.003388849483827,14.093295033704441,3.0,0.0,additive_fallback
sarima_margin,lines_aicc,PIT,pd_cash_musd,2023Q3,2023-02-14,2,247.7232395497765,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=3581",,10,2023-11-01,244.0,3.7232395497765083,-0.015029835539626002,206.9763926444147,215.97622900309688,231.01456095360723,247.7232395497765,264.43191814594576,279.47025009645614,288.47008645513836,24.77232395497765,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,pd_cash_pct_rev,2023Q3,2023-02-14,2,6.91862429266838,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=3581",,10,2023-11-01,7.182808360317928,-0.2641840676495484,0.03818447952572046,1.9840634118139633,3.0739695960345785,4.895155042080134,6.91862429266838,8.942093543256625,10.763278989302181,11.853185173522796,3.0,0.0,additive_fallback
sarima_margin,lines_aicc,PIT,sm_cash_musd,2023Q3,2023-02-14,2,436.7999804524164,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=3581",,10,2023-11-01,370.0,66.79998045241638,-0.1529303650225171,364.95277724246745,380.8218105745519,407.33826948231604,436.7999804524164,466.2616914225167,492.7781503302809,508.6471836623653,43.67999804524164,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,sm_cash_pct_rev,2023Q3,2023-02-14,2,12.199319536138722,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=3581",,10,2023-11-01,10.891963497203417,1.3073560389353052,-0.10716630833895713,7.2647586552843055,8.35466483950492,10.175850285550476,12.199319536138722,14.222788786726968,16.043974232772523,17.133880416993136,3.0,0.0,additive_fallback
sarima_margin,lines_aicc,PIT,ga_cash_musd,2023Q3,2023-02-14,2,210.27343293547378,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=3581",,10,2023-11-01,243.0,-32.72656706452622,0.15563814509353135,175.68653105392866,183.32580821838437,196.09070541012176,210.27343293547378,224.4561604608258,237.2210576525632,244.8603348170189,21.02734329354738,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,ga_cash_pct_rev,2023Q3,2023-02-14,2,5.872694398208942,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=3581",,10,2023-11-01,7.153370621136297,-1.2806762229273545,0.21807302340096846,0.938133517354526,2.0280397015751412,3.849225147620697,5.872694398208942,7.896163648797188,9.717349094842744,10.807255279063359,3.0,0.0,additive_fallback
sarima_margin,lines_aicc,PIT,ga_cash_ex_reserves_musd,2023Q3,2023-02-14,2,210.27343293547378,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=3581",,10,2023-11-01,202.0,8.273432935473778,-0.039346068687681646,175.68653105392866,183.32580821838437,196.09070541012176,210.27343293547378,224.4561604608258,237.2210576525632,244.8603348170189,21.02734329354738,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,total_cash_costs_musd,2023Q3,2023-02-14,2,1711.181389302587,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=3581",,10,2023-11-01,1563.0,148.18138930258692,-0.08659595658820252,1429.7170978459649,1491.8846704634354,1595.7639585214984,1711.181389302587,1826.5988200836755,1930.4781081417384,1992.645680759209,171.1181389302587,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,adj_ebitda_musd,2023Q3,2023-02-14,2,1869.346025841016,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=3581",,10,2023-11-01,1834.0,35.346025841015944,-0.018908230660566905,1561.8659667778243,1629.7796932449028,1743.2605524410615,1869.346025841016,1995.4314992409704,2108.912358437129,2176.8260849042076,186.9346025841016,0.0,relative_fallback
sarima_margin,lines_aicc,PIT,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,52.20867791529095,12,2023-02-14,"log-line SARIMA cor:(0, 0, 0)x(0, 1, 0, 4), ops:(0, 0, 0)x(0, 1, 0, 4), pd:(0, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=3581",,10,2023-11-01,53.98881365911098,-1.7801357438200327,0.034096548981920494,47.27411703443653,48.364023218657145,50.18520866470271,52.20867791529095,54.23214716587919,56.05333261192475,57.14323879614537,3.0,0.0,additive_fallback
sarima_margin,lines_aicc,full_sample,cor_cash_musd,2023Q1,2023-02-14,0,416.8426122867982,12,2023-02-14,"log-line SARIMA cor:(1, 0, 0)x(0, 1, 0, 4), ops:(1, 0, 0)x(0, 1, 0, 4), pd:(1, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1830",,13,2023-05-09,428.0,-11.157387713201786,0.026766427865885234,375.99742887815376,385.0189850140664,400.0936097600083,416.8426122867982,433.59161481358814,448.66623955953,457.6877956954427,24.832108303974643,14.0,relative
sarima_margin,lines_aicc,full_sample,cor_cash_pct_rev,2023Q1,2023-02-14,0,22.779274044870956,12,2023-02-14,"log-line SARIMA cor:(1, 0, 0)x(0, 1, 0, 4), ops:(1, 0, 0)x(0, 1, 0, 4), pd:(1, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1830",,13,2023-05-09,23.54235423542354,-0.7630801905525857,0.0334988810025052,21.1706998071485,21.525988768375807,22.119661044664902,22.779274044870956,23.43888704507701,24.032559321366104,24.38784828259341,0.9779436974606331,14.0,additive
sarima_margin,lines_aicc,full_sample,ops_cash_musd,2023Q1,2023-02-14,0,246.59540197349833,12,2023-02-14,"log-line SARIMA cor:(1, 0, 0)x(0, 1, 0, 4), ops:(1, 0, 0)x(0, 1, 0, 4), pd:(1, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1830",,13,2023-05-09,267.0,-20.404598026501674,0.08274524935665495,212.1992367033958,219.79638549667766,232.49088802733485,246.59540197349833,260.69991591966175,273.394418450319,280.99156724360085,20.911383667525158,14.0,relative
sarima_margin,lines_aicc,full_sample,ops_cash_pct_rev,2023Q1,2023-02-14,0,13.475743779991983,12,2023-02-14,"log-line SARIMA cor:(1, 0, 0)x(0, 1, 0, 4), ops:(1, 0, 0)x(0, 1, 0, 4), pd:(1, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1830",,13,2023-05-09,14.686468646864686,-1.2107248668727024,0.08984475266369474,11.770193700334207,12.146901906839323,12.776364802844116,13.475743779991983,14.175122757139851,14.804585653144644,15.18129385964976,1.0369008230956074,14.0,additive
sarima_margin,lines_aicc,full_sample,pd_cash_musd,2023Q1,2023-02-14,0,261.16571649385133,12,2023-02-14,"log-line SARIMA cor:(1, 0, 0)x(0, 1, 0, 4), ops:(1, 0, 0)x(0, 1, 0, 4), pd:(1, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1830",,13,2023-05-09,271.0,-9.834283506148665,0.037655338679876804,237.3799385492501,242.63355018851524,251.4121048890256,261.16571649385133,270.91932809867706,279.6978827991874,284.9514944384526,14.460726203756602,14.0,relative
sarima_margin,lines_aicc,full_sample,pd_cash_pct_rev,2023Q1,2023-02-14,0,14.271970407491205,12,2023-02-14,"log-line SARIMA cor:(1, 0, 0)x(0, 1, 0, 4), ops:(1, 0, 0)x(0, 1, 0, 4), pd:(1, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1830",,13,2023-05-09,14.906490649064908,-0.6345202415737035,0.04445918982852226,13.272247989431632,13.493058649641473,13.862023581236423,14.271970407491205,14.681917233745986,15.050882165340937,15.271692825550778,0.6077880740746708,14.0,additive
sarima_margin,lines_aicc,full_sample,sm_cash_musd,2023Q1,2023-02-14,0,391.2886608674257,12,2023-02-14,"log-line SARIMA cor:(1, 0, 0)x(0, 1, 0, 4), ops:(1, 0, 0)x(0, 1, 0, 4), pd:(1, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1830",,13,2023-05-09,422.0,-30.711339132574324,0.07848767982310578,333.2302946890118,346.05376041807216,367.481209396471,391.2886608674257,415.0961123383804,436.5235613167792,449.34702704583947,35.296980367801886,14.0,relative
sarima_margin,lines_aicc,full_sample,sm_cash_pct_rev,2023Q1,2023-02-14,0,21.382822614155163,12,2023-02-14,"log-line SARIMA cor:(1, 0, 0)x(0, 1, 0, 4), ops:(1, 0, 0)x(0, 1, 0, 4), pd:(1, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1830",,13,2023-05-09,23.21232123212321,-1.8294986179680457,0.08555926647200174,18.727375271292384,19.31388915788511,20.29392814622254,21.382822614155163,22.471717082087785,23.451756070425215,24.038269957017942,1.61439735387538,14.0,additive
sarima_margin,lines_aicc,full_sample,ga_cash_musd,2023Q1,2023-02-14,0,183.5600530484063,12,2023-02-14,"log-line SARIMA cor:(1, 0, 0)x(0, 1, 0, 4), ops:(1, 0, 0)x(0, 1, 0, 4), pd:(1, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1830",,13,2023-05-09,195.0,-11.439946951593697,0.062322639166904725,-142.67746251402932,-70.62073967252262,49.782884812396794,183.5600530484063,317.3372212844158,437.74084576933524,509.7975686108419,198.33832641210483,14.0,relative
sarima_margin,lines_aicc,full_sample,ga_cash_pct_rev,2023Q1,2023-02-14,0,10.031039603033227,12,2023-02-14,"log-line SARIMA cor:(1, 0, 0)x(0, 1, 0, 4), ops:(1, 0, 0)x(0, 1, 0, 4), pd:(1, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1830",,13,2023-05-09,10.726072607260726,-0.6950330042274988,0.06928823249958382,-8.197541379189696,-4.171358782238734,2.5562158061487628,10.031039603033227,17.50586339991769,24.233437988305187,28.25962058525615,11.082190344199374,14.0,additive
sarima_margin,lines_aicc,full_sample,ga_cash_ex_reserves_musd,2023Q1,2023-02-14,0,183.5600530484063,12,2023-02-14,"log-line SARIMA cor:(1, 0, 0)x(0, 1, 0, 4), ops:(1, 0, 0)x(0, 1, 0, 4), pd:(1, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1830",,13,2023-05-09,191.0,-7.439946951593697,0.04053140554296819,162.2836193196374,166.98298715784108,174.8354247680297,183.5600530484063,192.2846813287829,200.13711893897153,204.8364867771752,12.935153244123045,14.0,relative
sarima_margin,lines_aicc,full_sample,total_cash_costs_musd,2023Q1,2023-02-14,0,1451.0381719795168,12,2023-02-14,"log-line SARIMA cor:(1, 0, 0)x(0, 1, 0, 4), ops:(1, 0, 0)x(0, 1, 0, 4), pd:(1, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1830",,13,2023-05-09,1556.0,-104.96182802048315,0.07233567665369778,1353.6195119870092,1375.1365633615858,1411.090612776596,1451.0381719795168,1490.9857311824378,1526.939780597448,1548.4568319720245,59.22633989813471,14.0,relative
sarima_margin,lines_aicc,full_sample,adj_ebitda_musd,2023Q1,2023-02-14,0,378.8823578218078,12,2023-02-14,"log-line SARIMA cor:(1, 0, 0)x(0, 1, 0, 4), ops:(1, 0, 0)x(0, 1, 0, 4), pd:(1, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1830",,13,2023-05-09,262.0,116.88235782180777,-0.3084924790210969,306.3652412407913,322.3822396590603,349.1459417381942,378.8823578218078,408.61877390542134,435.3824759845552,451.39947440282424,44.08727645597117,14.0,relative
sarima_margin,lines_aicc,full_sample,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,20.704853115284912,12,2023-02-14,"log-line SARIMA cor:(1, 0, 0)x(0, 1, 0, 4), ops:(1, 0, 0)x(0, 1, 0, 4), pd:(1, 0, 0)x(0, 1, 0, 4), sm:(0, 0, 0)x(0, 1, 0, 4), ga:(0, 0, 0)x(0, 1, 0, 4); rev=1830",,13,2023-05-09,14.411441144114413,6.293411971170499,-0.3039583007968564,16.13259997274944,17.142482532959882,18.829952011982677,20.704853115284912,22.579754218587148,24.267223697609943,25.277106257820385,2.779732535234497,14.0,additive
