quarter,origin,origin_date,variant,pred_pp,disclosed_pp,half_width,err_pp,interval_err_pp,obs_frac,n_train,naive_pp,beta_na,beta_emea,beta_latam,beta_apac,sigma_map,shares_fy
4Q24,O1,2024-09-30,V2_eur_ols,0.8455423476265697,-1.1,0.5,1.9455423476265699,1.4455423476265699,0.0,9,-0.9,1.0275406100704454,1.253101391308627,0.67634477605058,1.2948559526551187,0.5520878459593592,2023
4Q24,O1,2024-09-30,V3_usd_broad_ols,0.3956055825553324,-1.1,0.5,1.4956055825553325,0.9956055825553325,0.0,9,-0.9,1.0275406100704454,1.253101391308627,0.67634477605058,1.2948559526551187,0.5520878459593592,2023
4Q24,O1,2024-09-30,naive_last_disclosed,-0.9,-1.1,0.5,0.20000000000000007,0.0,0.0,9,-0.9,1.0275406100704454,1.253101391308627,0.67634477605058,1.2948559526551187,0.5520878459593592,2023
4Q24,O1,2024-09-30,zero,0.0,-1.1,0.5,1.1,0.6000000000000001,0.0,9,-0.9,1.0275406100704454,1.253101391308627,0.67634477605058,1.2948559526551187,0.5520878459593592,2023
4Q24,O2,2024-11-29,V0_translation,-1.3435359473701558,-1.1,0.5,-0.24353594737015571,0.0,0.5909090909090909,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
4Q24,O2,2024-11-29,V1_passthrough,-1.0955782939978842,-1.1,0.5,0.004421706002115888,0.0,0.5909090909090909,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
4Q24,O2,2024-11-29,V2_eur_ols,-1.222908822244941,-1.1,0.5,-0.12290882224494082,0.0,0.5909090909090909,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
4Q24,O2,2024-11-29,V3_usd_broad_ols,-2.297853754836658,-1.1,0.5,-1.197853754836658,-0.6978537548366579,0.5909090909090909,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
4Q24,O2,2024-11-29,naive_last_disclosed,-0.6,-1.1,0.5,0.5000000000000001,1.1102230246251565e-16,0.5909090909090909,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
4Q24,O2,2024-11-29,zero,0.0,-1.1,0.5,1.1,0.6000000000000001,0.5909090909090909,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
4Q24,O3,2025-02-12,V0_translation,-1.3487507395997014,-1.1,0.5,-0.2487507395997013,0.0,1.0,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
4Q24,O3,2025-02-12,V1_passthrough,-1.0700691056025329,-1.1,0.5,0.02993089439746721,0.0,1.0,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
4Q24,O3,2025-02-12,V2_eur_ols,-1.0878991399250053,-1.1,0.5,0.01210086007499478,0.0,1.0,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
4Q24,O3,2025-02-12,V3_usd_broad_ols,-2.3012788919135247,-1.1,0.5,-1.2012788919135247,-0.7012788919135247,1.0,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
4Q24,O3,2025-02-12,naive_last_disclosed,-0.6,-1.1,0.5,0.5000000000000001,1.1102230246251565e-16,1.0,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
4Q24,O3,2025-02-12,zero,0.0,-1.1,0.5,1.1,0.6000000000000001,1.0,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
1Q25,O1,2024-12-31,V0_translation,-3.4114593607280335,-1.9,0.5,-1.5114593607280336,-1.0114593607280336,0.0,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
1Q25,O1,2024-12-31,V1_passthrough,-3.4591483478884975,-1.9,0.5,-1.5591483478884975,-1.0591483478884975,0.0,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
1Q25,O1,2024-12-31,V2_eur_ols,-2.5932890468387413,-1.9,0.5,-0.6932890468387414,-0.19328904683874137,0.0,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
1Q25,O1,2024-12-31,V3_usd_broad_ols,-4.576551329764454,-1.9,0.5,-2.6765513297644543,-2.1765513297644543,0.0,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
1Q25,O1,2024-12-31,naive_last_disclosed,-0.6,-1.9,0.5,1.2999999999999998,0.7999999999999998,0.0,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
1Q25,O1,2024-12-31,zero,0.0,-1.9,0.5,1.9,1.4,0.0,10,-0.6,1.0403974628502104,1.2467849753280895,0.7215549566026224,1.3069285395502388,0.5494499288782088,2023
1Q25,O2,2025-03-01,V0_translation,-3.1635475123613612,-1.9,0.5,-1.2635475123613613,-0.7635475123613613,0.59375,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
1Q25,O2,2025-03-01,V1_passthrough,-3.206726666468788,-1.9,0.5,-1.306726666468788,-0.806726666468788,0.59375,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
1Q25,O2,2025-03-01,V2_eur_ols,-2.5219213276962575,-1.9,0.5,-0.6219213276962576,-0.12192132769625763,0.59375,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
1Q25,O2,2025-03-01,V3_usd_broad_ols,-4.2008482731138255,-1.9,0.5,-2.3008482731138256,-1.8008482731138256,0.59375,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
1Q25,O2,2025-03-01,naive_last_disclosed,-1.1,-1.9,0.5,0.7999999999999998,0.2999999999999998,0.59375,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
1Q25,O2,2025-03-01,zero,0.0,-1.9,0.5,1.9,1.4,0.59375,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
1Q25,O3,2025-04-30,V0_translation,-2.879927362229372,-1.9,0.5,-0.9799273622293723,-0.47992736222937227,1.0,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
1Q25,O3,2025-04-30,V1_passthrough,-2.845038165828236,-1.9,0.5,-0.9450381658282363,-0.4450381658282363,1.0,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
1Q25,O3,2025-04-30,V2_eur_ols,-2.046048179514412,-1.9,0.5,-0.14604817951441218,0.0,1.0,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
1Q25,O3,2025-04-30,V3_usd_broad_ols,-4.035601854682315,-1.9,0.5,-2.135601854682315,-1.635601854682315,1.0,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
1Q25,O3,2025-04-30,naive_last_disclosed,-1.1,-1.9,0.5,0.7999999999999998,0.2999999999999998,1.0,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
1Q25,O3,2025-04-30,zero,0.0,-1.9,0.5,1.9,1.4,1.0,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
2Q25,O1,2025-03-31,V0_translation,-1.1647599475264363,1.9,0.5,-3.0647599475264364,-2.5647599475264364,0.0,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
2Q25,O1,2025-03-31,V1_passthrough,-0.922173082523481,1.9,0.5,-2.8221730825234808,-2.3221730825234808,0.0,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
2Q25,O1,2025-03-31,V2_eur_ols,-0.5863460122997398,1.9,0.5,-2.4863460122997396,-1.9863460122997396,0.0,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
2Q25,O1,2025-03-31,V3_usd_broad_ols,-1.8009229688591666,1.9,0.5,-3.7009229688591665,-3.2009229688591665,0.0,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
2Q25,O1,2025-03-31,naive_last_disclosed,-1.1,1.9,0.5,-3.0,-2.5,0.0,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
2Q25,O1,2025-03-31,zero,0.0,1.9,0.5,-1.9,-1.4,0.0,11,-1.1,1.0456388856781293,1.2444608405605795,0.703439360417822,1.3360895422167902,0.5065068198300453,2024
2Q25,O2,2025-05-30,V0_translation,0.7413749873642279,1.9,0.5,-1.158625012635772,-0.658625012635772,0.6,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
2Q25,O2,2025-05-30,V1_passthrough,1.4904167680933424,1.9,0.5,-0.40958323190665746,0.0,0.6,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
2Q25,O2,2025-05-30,V2_eur_ols,1.4271452466380123,1.9,0.5,-0.47285475336198757,0.0,0.6,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
2Q25,O2,2025-05-30,V3_usd_broad_ols,0.5428017131780273,1.9,0.5,-1.3571982868219727,-0.8571982868219727,0.6,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
2Q25,O2,2025-05-30,naive_last_disclosed,-1.9,1.9,0.5,-3.8,-3.3,0.6,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
2Q25,O2,2025-05-30,zero,0.0,1.9,0.5,-1.9,-1.4,0.6,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
2Q25,O3,2025-08-05,V0_translation,0.9457970704982952,1.9,0.5,-0.9542029295017047,-0.4542029295017047,1.0,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
2Q25,O3,2025-08-05,V1_passthrough,1.7097878671370843,1.9,0.5,-0.1902121328629156,0.0,1.0,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
2Q25,O3,2025-08-05,V2_eur_ols,1.6631226074916843,1.9,0.5,-0.23687739250831563,0.0,1.0,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
2Q25,O3,2025-08-05,V3_usd_broad_ols,0.6828116309800396,1.9,0.5,-1.2171883690199603,-0.7171883690199603,1.0,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
2Q25,O3,2025-08-05,naive_last_disclosed,-1.9,1.9,0.5,-3.8,-3.3,1.0,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
2Q25,O3,2025-08-05,zero,0.0,1.9,0.5,-1.9,-1.4,1.0,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
3Q25,O1,2025-06-30,V0_translation,1.3469657461949527,2.7,0.5,-1.3530342538050475,-0.8530342538050475,0.0,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
3Q25,O1,2025-06-30,V1_passthrough,1.6929917978737046,2.7,0.5,-1.0070082021262956,-0.5070082021262956,0.0,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
3Q25,O1,2025-06-30,V2_eur_ols,1.5180191499410662,2.7,0.5,-1.181980850058934,-0.6819808500589339,0.0,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
3Q25,O1,2025-06-30,V3_usd_broad_ols,1.4926869379980925,2.7,0.5,-1.2073130620019077,-0.7073130620019077,0.0,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
3Q25,O1,2025-06-30,naive_last_disclosed,-1.9,2.7,0.5,-4.6,-4.1,0.0,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
3Q25,O1,2025-06-30,zero,0.0,2.7,0.5,-2.7,-2.2,0.0,12,-1.9,1.006128579594323,1.2440918484692014,0.5995723753423738,1.2812820176191677,0.5135850385534148,2024
3Q25,O2,2025-08-29,V0_translation,1.8915796855855478,2.7,0.5,-0.8084203144144524,-0.3084203144144524,0.5909090909090909,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
3Q25,O2,2025-08-29,V1_passthrough,2.283008452658596,2.7,0.5,-0.4169915473414041,0.0,0.5909090909090909,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
3Q25,O2,2025-08-29,V2_eur_ols,2.1365626843940726,2.7,0.5,-0.5634373156059276,-0.06343731560592758,0.5909090909090909,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
3Q25,O2,2025-08-29,V3_usd_broad_ols,2.214634771673155,2.7,0.5,-0.48536522832684525,0.0,0.5909090909090909,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
3Q25,O2,2025-08-29,naive_last_disclosed,1.9,2.7,0.5,-0.8000000000000003,-0.30000000000000027,0.5909090909090909,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
3Q25,O2,2025-08-29,zero,0.0,2.7,0.5,-2.7,-2.2,0.5909090909090909,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
3Q25,O3,2025-11-05,V0_translation,1.9387574107543495,2.7,0.5,-0.7612425892456507,-0.2612425892456507,1.0,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
3Q25,O3,2025-11-05,V1_passthrough,2.326940006126357,2.7,0.5,-0.37305999387364297,0.0,1.0,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
3Q25,O3,2025-11-05,V2_eur_ols,2.1524855873894153,2.7,0.5,-0.5475144126105849,-0.047514412610584866,1.0,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
3Q25,O3,2025-11-05,V3_usd_broad_ols,2.2571832635734004,2.7,0.5,-0.4428167364265998,0.0,1.0,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
3Q25,O3,2025-11-05,naive_last_disclosed,1.9,2.7,0.5,-0.8000000000000003,-0.30000000000000027,1.0,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
3Q25,O3,2025-11-05,zero,0.0,2.7,0.5,-2.7,-2.2,1.0,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
4Q25,O1,2025-09-30,V0_translation,4.229482704569188,2.9,0.5,1.329482704569188,0.8294827045691879,0.0,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
4Q25,O1,2025-09-30,V1_passthrough,4.695828014211476,2.9,0.5,1.7958280142114762,1.2958280142114762,0.0,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
4Q25,O1,2025-09-30,V2_eur_ols,4.018511552088594,2.9,0.5,1.1185115520885938,0.6185115520885938,0.0,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
4Q25,O1,2025-09-30,V3_usd_broad_ols,4.472297398153497,2.9,0.5,1.5722973981534971,1.0722973981534971,0.0,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
4Q25,O1,2025-09-30,naive_last_disclosed,1.9,2.9,0.5,-1.0,-0.5,0.0,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
4Q25,O1,2025-09-30,zero,0.0,2.9,0.5,-2.9,-2.4,0.0,13,1.9,1.0033085088411675,1.2485572550804667,0.5622688505994828,1.29799398021757,0.4733881443395522,2024
4Q25,O2,2025-11-29,V0_translation,3.0764458306586984,2.9,0.5,0.17644583065869845,0.0,0.5757575757575758,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
4Q25,O2,2025-11-29,V1_passthrough,3.3613764508369997,2.9,0.5,0.46137645083699974,0.0,0.5757575757575758,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
4Q25,O2,2025-11-29,V2_eur_ols,3.1437101543669,2.9,0.5,0.24371015436690024,0.0,0.5757575757575758,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
4Q25,O2,2025-11-29,V3_usd_broad_ols,3.4992339402434776,2.9,0.5,0.5992339402434776,0.09923394024347765,0.5757575757575758,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
4Q25,O2,2025-11-29,naive_last_disclosed,2.7,2.9,0.5,-0.19999999999999973,0.0,0.5757575757575758,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
4Q25,O2,2025-11-29,zero,0.0,2.9,0.5,-2.9,-2.4,0.5757575757575758,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
4Q25,O3,2026-02-11,V0_translation,3.435728783468813,2.9,0.5,0.5357287834688131,0.03572878346881314,1.0,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
4Q25,O3,2026-02-11,V1_passthrough,3.8006999207718515,2.9,0.5,0.9006999207718516,0.40069992077185157,1.0,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
4Q25,O3,2026-02-11,V2_eur_ols,3.467140385813712,2.9,0.5,0.5671403858137123,0.06714038581371229,1.0,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
4Q25,O3,2026-02-11,V3_usd_broad_ols,3.8850486294832085,2.9,0.5,0.9850486294832086,0.4850486294832086,1.0,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
4Q25,O3,2026-02-11,naive_last_disclosed,2.7,2.9,0.5,-0.19999999999999973,0.0,1.0,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
4Q25,O3,2026-02-11,zero,0.0,2.9,0.5,-2.9,-2.4,1.0,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
1Q26,O1,2025-12-31,V0_translation,5.025137961847859,5.0,0.5,0.025137961847859103,0.0,0.0,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
1Q26,O1,2025-12-31,V1_passthrough,5.732898487462537,5.0,0.5,0.7328984874625366,0.2328984874625366,0.0,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
1Q26,O1,2025-12-31,V2_eur_ols,4.721007099766198,5.0,0.5,-0.27899290023380185,0.0,0.0,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
1Q26,O1,2025-12-31,V3_usd_broad_ols,5.781965182657665,5.0,0.5,0.7819651826576646,0.28196518265766457,0.0,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
1Q26,O1,2025-12-31,naive_last_disclosed,2.7,5.0,0.5,-2.3,-1.7999999999999998,0.0,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
1Q26,O1,2025-12-31,zero,0.0,5.0,0.5,-5.0,-4.5,0.0,14,2.7,0.9976880174654359,1.2596739846834475,0.5558616485305369,1.2883429946747718,0.460049157704946,2024
1Q26,O2,2026-03-01,V0_translation,5.8527273705243905,5.0,0.5,0.8527273705243905,0.3527273705243905,0.578125,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
1Q26,O2,2026-03-01,V1_passthrough,6.287952027571364,5.0,0.5,1.2879520275713636,0.7879520275713636,0.578125,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
1Q26,O2,2026-03-01,V2_eur_ols,4.58532311148197,5.0,0.5,-0.41467688851802986,0.0,0.578125,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
1Q26,O2,2026-03-01,V3_usd_broad_ols,6.101048082303578,5.0,0.5,1.1010480823035778,0.6010480823035778,0.578125,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
1Q26,O2,2026-03-01,naive_last_disclosed,2.9,5.0,0.5,-2.1,-1.6,0.578125,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
1Q26,O2,2026-03-01,zero,0.0,5.0,0.5,-5.0,-4.5,0.578125,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
1Q26,O3,2026-05-06,V0_translation,5.499377331576072,5.0,0.5,0.49937733157607234,0.0,1.0,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
1Q26,O3,2026-05-06,V1_passthrough,5.899369506293821,5.0,0.5,0.8993695062938212,0.3993695062938212,1.0,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
1Q26,O3,2026-05-06,V2_eur_ols,4.27006016278626,5.0,0.5,-0.72993983721374,-0.22993983721374,1.0,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
1Q26,O3,2026-05-06,V3_usd_broad_ols,5.7191343304019115,5.0,0.5,0.7191343304019115,0.21913433040191155,1.0,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
1Q26,O3,2026-05-06,naive_last_disclosed,2.9,5.0,0.5,-2.1,-1.6,1.0,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
1Q26,O3,2026-05-06,zero,0.0,5.0,0.5,-5.0,-4.5,1.0,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
2Q26,O1,2026-03-31,V0_translation,1.5395629920384202,1.3,0.5,0.23956299203842013,0.0,0.0,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
2Q26,O1,2026-03-31,V1_passthrough,1.3614695428871653,1.3,0.5,0.06146954288716522,0.0,0.0,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
2Q26,O1,2026-03-31,V2_eur_ols,0.24864146240889107,1.3,0.5,-1.051358537591109,-0.551358537591109,0.0,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
2Q26,O1,2026-03-31,V3_usd_broad_ols,2.0499784490596022,1.3,0.5,0.7499784490596022,0.2499784490596022,0.0,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
2Q26,O1,2026-03-31,naive_last_disclosed,2.9,1.3,0.5,1.5999999999999999,1.0999999999999999,0.0,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
2Q26,O1,2026-03-31,zero,0.0,1.3,0.5,-1.3,-0.8,0.0,15,2.9,1.0042810152803847,1.2280610536772854,0.5161094317666396,1.3172249660280668,0.46607418417491064,2025
2Q26,O2,2026-05-30,V0_translation,2.305647282489607,1.3,0.5,1.0056472824896068,0.5056472824896068,0.5846153846153846,16,5.0,0.9946555515949906,1.201370615024813,0.45713012867290387,1.2915148564525878,0.47127717906931854,2025
2Q26,O2,2026-05-30,V1_passthrough,1.9429978587572005,1.3,0.5,0.6429978587572005,0.1429978587572005,0.5846153846153846,16,5.0,0.9946555515949906,1.201370615024813,0.45713012867290387,1.2915148564525878,0.47127717906931854,2025
2Q26,O2,2026-05-30,V2_eur_ols,0.621277109203765,1.3,0.5,-0.678722890796235,-0.17872289079623505,0.5846153846153846,16,5.0,0.9946555515949906,1.201370615024813,0.45713012867290387,1.2915148564525878,0.47127717906931854,2025
2Q26,O2,2026-05-30,V3_usd_broad_ols,2.5769236153699024,1.3,0.5,1.2769236153699024,0.7769236153699024,0.5846153846153846,16,5.0,0.9946555515949906,1.201370615024813,0.45713012867290387,1.2915148564525878,0.47127717906931854,2025
2Q26,O2,2026-05-30,naive_last_disclosed,5.0,1.3,0.5,3.7,3.2,0.5846153846153846,16,5.0,0.9946555515949906,1.201370615024813,0.45713012867290387,1.2915148564525878,0.47127717906931854,2025
2Q26,O2,2026-05-30,zero,0.0,1.3,0.5,-1.3,-0.8,0.5846153846153846,16,5.0,0.9946555515949906,1.201370615024813,0.45713012867290387,1.2915148564525878,0.47127717906931854,2025
2Q26,O3,2026-08-05,V0_translation,2.1198193525118785,1.3,0.5,0.8198193525118784,0.31981935251187843,1.0,16,5.0,0.9946555515949906,1.201370615024813,0.45713012867290387,1.2915148564525878,0.47127717906931854,2025
2Q26,O3,2026-08-05,V1_passthrough,1.7545359711289388,1.3,0.5,0.45453597112893873,0.0,1.0,16,5.0,0.9946555515949906,1.201370615024813,0.45713012867290387,1.2915148564525878,0.47127717906931854,2025
2Q26,O3,2026-08-05,V2_eur_ols,0.5124841989703257,1.3,0.5,-0.7875158010296743,-0.28751580102967433,1.0,16,5.0,0.9946555515949906,1.201370615024813,0.45713012867290387,1.2915148564525878,0.47127717906931854,2025
2Q26,O3,2026-08-05,V3_usd_broad_ols,2.421966270540596,1.3,0.5,1.121966270540596,0.621966270540596,1.0,16,5.0,0.9946555515949906,1.201370615024813,0.45713012867290387,1.2915148564525878,0.47127717906931854,2025
