region,quarter,country,series,share_base,cpi_yoy_pct
EMEA,4Q22,united-kingdom,ons_cpi_112_accommodation_index,0.0858563454759106,14.808314976372804
EMEA,4Q23,austria,hicp_CP112_AT_RCH_A,0.0217679088940827,8.700000000000001
EMEA,4Q23,belgium,hicp_CP112_BE_RCH_A,0.0184598365593726,18.5
EMEA,4Q23,czech-republic,hicp_CP112_CZ_RCH_A,0.0255149946283712,13.133333333333333
EMEA,4Q23,denmark,hicp_CP112_DK_RCH_A,0.0100750674233684,10.933333333333332
EMEA,4Q23,france,hicp_CP112_FR_RCH_A,0.1054628158551526,4.066666666666666
EMEA,4Q23,germany,hicp_CP112_DE_RCH_A,0.0264587767384785,6.2
EMEA,4Q23,greece,hicp_CP112_EL_RCH_A,0.0564412645519887,2.6333333333333333
EMEA,4Q23,hungary,hicp_CP112_HU_RCH_A,0.0348261400568783,14.7
EMEA,4Q23,ireland,hicp_CP112_IE_RCH_A,0.0512485289666649,6.633333333333333
EMEA,4Q23,italy,hicp_CP112_IT_RCH_A,0.2122513748178432,9.6
EMEA,4Q23,norway,hicp_CP112_NO_RCH_A,0.005379364629638,3.9666666666666663
EMEA,4Q23,portugal,hicp_CP112_PT_RCH_A,0.0873510956478687,10.166666666666666
EMEA,4Q23,spain,hicp_CP112_ES_RCH_A,0.1568041758490412,9.933333333333334
EMEA,4Q23,sweden,hicp_CP112_SE_RCH_A,0.0043195437355011,4.8999999999999995
EMEA,4Q23,switzerland,hicp_CP112_CH_RCH_A,0.0086632622176752,3.866666666666667
EMEA,4Q23,the-netherlands,hicp_CP112_NL_RCH_A,0.0191744420710215,3.3000000000000003
EMEA,4Q23,united-kingdom,ons_cpi_112_accommodation_index,0.098597187800069,5.607243148708929
EMEA,4Q24,austria,hicp_CP112_AT_RCH_A,0.0221812084230765,5.633333333333333
EMEA,4Q24,belgium,hicp_CP112_BE_RCH_A,0.0197022789566187,2.433333333333333
EMEA,4Q24,czech-republic,hicp_CP112_CZ_RCH_A,0.0288100331331158,9.766666666666667
EMEA,4Q24,denmark,hicp_CP112_DK_RCH_A,0.0106150724488785,1.9666666666666663
EMEA,4Q24,france,hicp_CP112_FR_RCH_A,0.1042984989194127,4.3999999999999995
EMEA,4Q24,germany,hicp_CP112_DE_RCH_A,0.0242682644925276,3.3000000000000003
EMEA,4Q24,greece,hicp_CP112_EL_RCH_A,0.0524985598285737,12.333333333333334
EMEA,4Q24,hungary,hicp_CP112_HU_RCH_A,0.0347483094038607,6.8
EMEA,4Q24,ireland,hicp_CP112_IE_RCH_A,0.0498596520839372,0.4333333333333333
EMEA,4Q24,italy,hicp_CP112_IT_RCH_A,0.2161952322070031,3.8
EMEA,4Q24,norway,hicp_CP112_NO_RCH_A,0.0069230966804507,2.566666666666667
EMEA,4Q24,portugal,hicp_CP112_PT_RCH_A,0.0772841852665876,4.766666666666667
EMEA,4Q24,spain,hicp_CP112_ES_RCH_A,0.1596091539864312,5.033333333333334
EMEA,4Q24,sweden,hicp_CP112_SE_RCH_A,0.0045542440109049,3.5666666666666664
EMEA,4Q24,switzerland,hicp_CP112_CH_RCH_A,0.0083533611949937,5.666666666666667
EMEA,4Q24,the-netherlands,hicp_CP112_NL_RCH_A,0.016354476639869,10.233333333333334
EMEA,4Q24,united-kingdom,ons_cpi_112_accommodation_index,0.1026422100485438,4.365293886304755
EMEA,4Q25,austria,hicp_CP112_AT_RCH_A,0.0210546201260855,4.266666666666667
EMEA,4Q25,belgium,hicp_CP112_BE_RCH_A,0.0220155562872889,4.8999999999999995
EMEA,4Q25,czech-republic,hicp_CP112_CZ_RCH_A,0.0306534541356224,7.0
EMEA,4Q25,denmark,hicp_CP112_DK_RCH_A,0.0104597579470239,7.833333333333333
EMEA,4Q25,france,hicp_CP112_FR_RCH_A,0.1078973979860696,1.866666666666667
EMEA,4Q25,germany,hicp_CP112_DE_RCH_A,0.0248252564202291,3.233333333333333
EMEA,4Q25,greece,hicp_CP112_EL_RCH_A,0.052354936948434,-5.133333333333334
EMEA,4Q25,hungary,hicp_CP112_HU_RCH_A,0.0365032919228139,6.266666666666666
EMEA,4Q25,ireland,hicp_CP112_IE_RCH_A,0.0455804247419713,1.9333333333333331
EMEA,4Q25,italy,hicp_CP112_IT_RCH_A,0.2174581571665776,3.266666666666667
EMEA,4Q25,norway,hicp_CP112_NO_RCH_A,0.0077301845664177,2.533333333333333
EMEA,4Q25,portugal,hicp_CP112_PT_RCH_A,0.0701430759665947,-1.0666666666666664
EMEA,4Q25,spain,hicp_CP112_ES_RCH_A,0.1549692330817041,7.1000000000000005
EMEA,4Q25,sweden,hicp_CP112_SE_RCH_A,0.0047491184595076,5.5
EMEA,4Q25,switzerland,hicp_CP112_CH_RCH_A,0.0081653254696041,-0.4666666666666666
EMEA,4Q25,the-netherlands,hicp_CP112_NL_RCH_A,0.0140689710028886,7.033333333333334
EMEA,4Q25,united-kingdom,ons_cpi_112_accommodation_index,0.1070247767124753,-0.0661778448570552
LatAm,1Q22,brazil,ibge_ipca_hospedagem_yoy12m,0.3623011664899258,12.976666666666668
LatAm,1Q23,brazil,ibge_ipca_hospedagem_yoy12m,0.2975698088359363,18.08
LatAm,1Q24,brazil,ibge_ipca_hospedagem_yoy12m,0.308009686967441,9.233333333333333
LatAm,1Q25,brazil,ibge_ipca_hospedagem_yoy12m,0.2721733806987368,10.863333333333337
LatAm,1Q26,brazil,ibge_ipca_hospedagem_yoy12m,0.3294936058540108,7.883333333333333
LatAm,2Q22,brazil,ibge_ipca_hospedagem_yoy12m,0.2259696885357892,19.069999999999997
LatAm,2Q23,brazil,ibge_ipca_hospedagem_yoy12m,0.2313360370137659,16.283333333333335
LatAm,2Q24,brazil,ibge_ipca_hospedagem_yoy12m,0.2486326344576116,8.243333333333334
LatAm,2Q25,brazil,ibge_ipca_hospedagem_yoy12m,0.2499943004874223,10.87
LatAm,2Q26,brazil,ibge_ipca_hospedagem_yoy12m,0.3003852938045102,6.6499999999999995
LatAm,3Q22,brazil,ibge_ipca_hospedagem_yoy12m,0.2607726597325409,22.613333333333333
LatAm,3Q23,brazil,ibge_ipca_hospedagem_yoy12m,0.2752417794970986,13.313333333333333
LatAm,3Q24,brazil,ibge_ipca_hospedagem_yoy12m,0.2348416526845637,8.666666666666666
LatAm,3Q25,brazil,ibge_ipca_hospedagem_yoy12m,0.2574251434418338,9.16
LatAm,4Q22,brazil,ibge_ipca_hospedagem_yoy12m,0.2641804033992014,20.383333333333336
LatAm,4Q23,brazil,ibge_ipca_hospedagem_yoy12m,0.2207528452886845,11.920000000000002
LatAm,4Q24,brazil,ibge_ipca_hospedagem_yoy12m,0.2542782355140815,8.296666666666667
LatAm,4Q25,brazil,ibge_ipca_hospedagem_yoy12m,0.2442394564020802,10.77
NAM,1Q22,canada,statcan_cpi_traveller_accommodation,0.0727408683622296,21.080070265633797
NAM,1Q22,united-states,bls_CUUR0000SEHB02,0.9272591316377704,27.202469848656257
NAM,1Q23,canada,statcan_cpi_traveller_accommodation,0.0910328437234418,17.182836906945575
NAM,1Q23,united-states,bls_CUUR0000SEHB02,0.908967156276558,7.992067625489274
NAM,1Q24,canada,statcan_cpi_traveller_accommodation,0.1092025403558445,-2.315837928719137
NAM,1Q24,united-states,bls_CUUR0000SEHB02,0.8907974596441555,-0.8539204734027139
NAM,1Q25,canada,statcan_cpi_traveller_accommodation,0.1227829516698854,-2.8265261312924874
NAM,1Q25,united-states,bls_CUUR0000SEHB02,0.8772170483301146,-0.0483370466846174
NAM,1Q26,canada,statcan_cpi_traveller_accommodation,0.1309351764216937,1.3276235191156394
NAM,1Q26,united-states,bls_CUUR0000SEHB02,0.8690648235783063,-1.116994662537622
NAM,2Q22,canada,statcan_cpi_traveller_accommodation,0.0572003768880981,40.22666891223519
NAM,2Q22,united-states,bls_CUUR0000SEHB02,0.9427996231119018,18.768326540950586
NAM,2Q23,canada,statcan_cpi_traveller_accommodation,0.1192014576289002,12.218150811698765
NAM,2Q23,united-states,bls_CUUR0000SEHB02,0.8807985423710997,4.04507200383281
NAM,2Q24,canada,statcan_cpi_traveller_accommodation,0.1414311016027777,-3.763442660642376
NAM,2Q24,united-states,bls_CUUR0000SEHB02,0.8585688983972223,-1.6552996832034337
NAM,2Q25,canada,statcan_cpi_traveller_accommodation,0.1551381320863619,-2.6002452999653207
NAM,2Q25,united-states,bls_CUUR0000SEHB02,0.844861867913638,-2.5848549555458935
NAM,2Q26,canada,statcan_cpi_traveller_accommodation,0.170664141333823,6.135486874709906
NAM,2Q26,united-states,bls_CUUR0000SEHB02,0.8293358586661769,4.726493361923656
NAM,3Q22,canada,statcan_cpi_traveller_accommodation,0.1194212823679286,35.838826583523165
NAM,3Q22,united-states,bls_CUUR0000SEHB02,0.8805787176320714,2.9740059519919613
NAM,3Q23,canada,statcan_cpi_traveller_accommodation,0.1600103045562921,6.19444432510549
NAM,3Q23,united-states,bls_CUUR0000SEHB02,0.8399896954437079,5.861531765568251
NAM,3Q24,canada,statcan_cpi_traveller_accommodation,0.184414564726666,-5.069240482260862
NAM,3Q24,united-states,bls_CUUR0000SEHB02,0.8155854352733339,-1.5475767750903462
NAM,3Q25,canada,statcan_cpi_traveller_accommodation,0.1960746352502071,-0.6184280118748497
NAM,3Q25,united-states,bls_CUUR0000SEHB02,0.8039253647497929,-3.135685430036857
NAM,4Q22,canada,statcan_cpi_traveller_accommodation,0.1042153538408996,19.315769298180232
NAM,4Q22,united-states,bls_CUUR0000SEHB02,0.8957846461591004,4.3290337922103905
NAM,4Q23,canada,statcan_cpi_traveller_accommodation,0.1209533339235567,0.2583181462207891
NAM,4Q23,united-states,bls_CUUR0000SEHB02,0.8790466660764432,0.2367376470876777
NAM,4Q24,canada,statcan_cpi_traveller_accommodation,0.1369390463390281,4.593988974687324
NAM,4Q24,united-states,bls_CUUR0000SEHB02,0.8630609536609719,1.7896760837187389
NAM,4Q25,canada,statcan_cpi_traveller_accommodation,0.1579598759102465,-6.113255304031647
NAM,4Q25,united-states,bls_CUUR0000SEHB02,0.8420401240897535,-3.758643809441237
