market_key,dump_date,period,lang,n_reviews,n_priced,n_listings,price_mean_local,price_median_local,pp_mean_local,pp_median_local,entire_share,country,region,currency,usd_per_unit,en_price_median_local,en_pp_median_local,en_n_reviews,rel_price_vs_en,rel_pp_vs_en,price_median_usd,market_reviews_ltm,lang_share_pct
united-states_ca_san-diego,2026-06-27,ltm0,es,4161,3928,2249,318.63433044806516,251.25,67.11158951401973,61.0,0.7299019607843137,united-states,NAM,USD,1.0,338.5,78.0,180329,0.742245199409158,0.782051282051282,251.25,193512,2.150254247798586
united-states_ca_san-diego,2026-06-27,ltm0,fr,290,275,266,311.5367636363636,245.26,71.55130391446937,65.25,0.7455830388692579,united-states,NAM,USD,1.0,338.5,78.0,180329,0.7245494830132939,0.8365384615384616,245.26,193512,0.1498615072967051
united-states_ca_san-diego,2026-06-27,ltm0,it,133,126,129,370.92261904761904,292.37,74.64453280967268,66.3,0.8181818181818182,united-states,NAM,USD,1.0,338.5,78.0,180329,0.8637223042836042,0.85,292.37,193512,0.06872958782917855
united-states_ca_san-diego,2026-06-27,ltm0,other,6470,6187,3474,382.5940892193309,270.67,85.49402323602398,68.5,0.7760514752040176,united-states,NAM,USD,1.0,338.5,78.0,180329,0.7996159527326441,0.8782051282051282,270.67,193512,3.3434619041713174
united-states_ca_san-diego,2026-06-27,ltm0,pt,88,85,88,300.1054117647059,274.35,77.70433431372548,71.66666666666667,0.8505747126436781,united-states,NAM,USD,1.0,338.5,78.0,180329,0.8104874446085673,0.9188034188034189,274.35,193512,0.04547521600727603
united-states_ca_san-diego,2026-06-27,ltm0,zh_ja_ko,1230,1171,965,370.1144064901793,297.0,73.407645595663,66.0,0.7487765089722676,united-states,NAM,USD,1.0,338.5,78.0,180329,0.8774002954209749,0.8461538461538461,297.0,193512,0.6356194964653354
south-africa_wc_cape-town,2026-06-29,ltm0,de,12725,12357,5930,2336.8995346767015,1673.62,710.8562619477816,620.625,0.928565815324165,south-africa,EMEA,ZAR,0.0610938618422282,1453.0,552.2222222222222,158988,1.151837577426015,1.1238682092555332,102.24790905638996,190718,6.672154699608846
south-africa_wc_cape-town,2026-06-29,ltm0,en,158988,154124,17711,2171.6643334587734,1453.0,633.737671274625,552.2222222222222,0.9289443228419756,south-africa,EMEA,ZAR,0.0610938618422282,1453.0,552.2222222222222,158988,1.0,1.0,88.76938125675758,190718,83.36287083547437
south-africa_wc_cape-town,2026-06-29,ltm0,es,2998,2907,2321,2141.6138011695907,1505.67,615.1360324164665,543.96,0.9346230820547032,south-africa,EMEA,ZAR,0.0610938618422282,1453.0,552.2222222222222,158988,1.036249139710943,0.9850382293762577,91.98719495998775,190718,1.571954403884269
south-africa_wc_cape-town,2026-06-29,ltm0,fr,2022,1963,1671,2014.0730718288337,1505.67,636.8861696890307,577.5,0.9421364985163204,south-africa,EMEA,ZAR,0.0610938618422282,1453.0,552.2222222222222,158988,1.036249139710943,1.045774647887324,91.98719495998775,190718,1.0602040709319518
south-africa_wc_cape-town,2026-06-29,ltm0,it,281,272,271,2676.02018382353,1616.67,639.3607755383404,553.875,0.9074733096085408,south-africa,EMEA,ZAR,0.0610938618422282,1453.0,552.2222222222222,158988,1.1126428079834825,1.002992957746479,98.76861362447508,190718,0.1473379544668044
south-africa_wc_cape-town,2026-06-29,ltm0,other,12328,11955,6725,2155.6390522793813,1459.0,639.4278858220454,563.25,0.9199383517196624,south-africa,EMEA,ZAR,0.0610938618422282,1453.0,552.2222222222222,158988,1.0041293874741912,1.019969818913481,89.13594442781095,190718,6.463993959668201
south-africa_wc_cape-town,2026-06-29,ltm0,pt,853,824,720,1644.166808252427,1316.625,590.5677244134304,561.8333333333333,0.9413833528722158,south-africa,EMEA,ZAR,0.0610938618422282,1453.0,552.2222222222222,158988,0.9061424638678596,1.017404426559356,80.43770584802371,190718,0.4472572069757443
south-africa_wc_cape-town,2026-06-29,ltm0,zh_ja_ko,523,503,477,2071.149204771372,1481.0,577.4679850184607,491.75,0.8623326959847036,south-africa,EMEA,ZAR,0.0610938618422282,1453.0,552.2222222222222,158988,1.0192704748795596,0.890492957746479,90.48000938833997,190718,0.2742268689898174
united-states_fl_broward-county,2026-06-29,ltm0,de,897,876,785,293.8901940639269,253.72,64.49666796635633,59.30666666666667,0.8903803131991052,united-states,NAM,USD,1.0,248.33,58.0,159907,1.0217049893287158,1.022528735632184,253.72,189325,0.4737884589990757
united-states_fl_broward-county,2026-06-29,ltm0,en,159907,156528,11896,318.5931858197894,248.33,64.41798646629154,58.0,0.8920690367532443,united-states,NAM,USD,1.0,248.33,58.0,159907,1.0,1.0,248.33,189325,84.46164003697346
united-states_fl_broward-county,2026-06-29,ltm0,es,14250,13975,5666,281.0081466905188,231.5,58.49414866383368,52.5,0.8589590503617335,united-states,NAM,USD,1.0,248.33,58.0,159907,0.9322272782184995,0.9051724137931034,231.5,189325,7.526739733262907
united-states_fl_broward-county,2026-06-29,ltm0,fr,1072,1045,934,267.67197129186604,226.5,60.2560366994117,55.32000000000001,0.8531337698783911,united-states,NAM,USD,1.0,248.33,58.0,159907,0.9120927797688559,0.953793103448276,226.5,189325,0.566222104846164
united-states_fl_broward-county,2026-06-29,ltm0,it,461,454,433,330.3723568281938,292.185,54.98695760095264,48.879999999999995,0.8915401301518439,united-states,NAM,USD,1.0,248.33,58.0,159907,1.1765996859018242,0.8427586206896551,292.185,189325,0.24349663277432987
united-states_fl_broward-county,2026-06-29,ltm0,other,11614,11318,5536,274.2690307474819,213.5,60.77476681243081,54.333333333333336,0.8413507211330857,united-states,NAM,USD,1.0,248.33,58.0,159907,0.8597430837997825,0.9367816091954023,213.5,189325,6.134424930674766
united-states_fl_broward-county,2026-06-29,ltm0,pt,909,883,756,248.96701019252544,208.0,57.09153723136056,51.0,0.836824696802646,united-states,NAM,USD,1.0,248.33,58.0,159907,0.8375951355051745,0.8793103448275862,208.0,189325,0.480126766142876
united-states_fl_broward-county,2026-06-29,ltm0,zh_ja_ko,215,210,200,270.91785714285714,229.25,56.973666439909294,51.2275,0.7162790697674418,united-states,NAM,USD,1.0,248.33,58.0,159907,0.9231667539161599,0.8832327586206896,229.25,189325,0.11356133632642282
thailand_central-thailand_bangkok,2026-06-29,ltm0,de,8555,8314,3864,2147.029992783257,1749.0,728.0729735602632,646.0,0.7207481005260081,thailand,APAC,THB,0.0308381706130516,1826.0,617.6666666666666,114864,0.9578313253012049,1.0458715596330277,53.93596040222725,182801,4.679952516671134
thailand_central-thailand_bangkok,2026-06-29,ltm0,en,114864,112268,14779,2673.6816174689134,1826.0,738.4646491615039,617.6666666666666,0.7918059618331243,thailand,APAC,THB,0.0308381706130516,1826.0,617.6666666666666,114864,1.0,1.0,56.31049953943222,182801,62.835542475150575
thailand_central-thailand_bangkok,2026-06-29,ltm0,es,7438,7229,4014,2130.6088214137503,1570.5,706.4031109006443,563.0,0.6948104329120731,thailand,APAC,THB,0.0308381706130516,1826.0,617.6666666666666,114864,0.8600766703176341,0.9114948731786293,48.431346947797536,182801,4.068905531151361
thailand_central-thailand_bangkok,2026-06-29,ltm0,fr,5139,5002,2989,2307.5424230307876,1645.0,702.491197028129,594.375,0.7452811831095544,thailand,APAC,THB,0.0308381706130516,1826.0,617.6666666666666,114864,0.9008762322015335,0.9622908796546142,50.72879065846988,182801,2.811253767758382
thailand_central-thailand_bangkok,2026-06-29,ltm0,it,386,377,354,2315.867029177719,1770.0,691.8806477621995,613.954,0.7435233160621761,thailand,APAC,THB,0.0308381706130516,1826.0,617.6666666666666,114864,0.9693318729463308,0.993989206691851,54.58356198510133,182801,0.21115858228346673
thailand_central-thailand_bangkok,2026-06-29,ltm0,other,22161,21642,8061,2553.971071527585,1722.215,732.5391903631888,591.625,0.7505076485718154,thailand,APAC,THB,0.0308381706130516,1826.0,617.6666666666666,114864,0.9431626506024096,0.9578386400431733,53.10996000235666,182801,12.123019020683694
thailand_central-thailand_bangkok,2026-06-29,ltm0,pt,374,364,344,1628.106978021978,1361.15,602.5856072736786,532.5833333333333,0.679144385026738,thailand,APAC,THB,0.0308381706130516,1826.0,617.6666666666666,114864,0.7454271631982475,0.8622504047490556,41.97537592995519,182801,0.2045940667720636
thailand_central-thailand_bangkok,2026-06-29,ltm0,zh_ja_ko,23884,23440,7613,3100.361361348123,2055.0,702.4643822428052,613.75,0.7404957293585664,thailand,APAC,THB,0.0308381706130516,1826.0,617.6666666666666,114864,1.1254107338444688,0.9936589314624933,63.37244060982104,182801,13.065574039529324
colombia_dc_bogotá,2026-06-21,ltm0,de,1149,1147,886,266743.74322580645,177096.78,90696.91504422868,64761.795,0.886858137510879,colombia,LatAm,COP,,197804.0,71128.74,31998,0.8953144526905421,0.9104870267630214,,181717,0.6323018759939907
colombia_dc_bogotá,2026-06-21,ltm0,en,31998,31853,7674,298798.7795294007,197804.0,95404.98651675553,71128.74,0.9372460778798676,colombia,LatAm,COP,,197804.0,71128.74,31998,1.0,1.0,,181717,17.608699241127688
colombia_dc_bogotá,2026-06-21,ltm0,es,114379,113784,11258,258490.7621336919,156400.0,89643.32640384407,56547.745,0.8511702322978868,colombia,LatAm,COP,,197804.0,71128.74,31998,0.7906816849002043,0.7950055772111245,,181717,62.94347804553234
colombia_dc_bogotá,2026-06-21,ltm0,fr,3343,3330,2340,623178.3866576577,158727.945,269339.75012697786,57059.0,0.8510320071791804,colombia,LatAm,COP,,197804.0,71128.74,31998,0.8024506329497887,0.8021933187625705,,181717,1.8396737784577117
colombia_dc_bogotá,2026-06-21,ltm0,it,575,572,527,195608.9581818182,153774.425,62382.50448415168,55157.0,0.7930434782608695,colombia,LatAm,COP,,197804.0,71128.74,31998,0.7774080655598471,0.775453072836662,,181717,0.3164260911197081
colombia_dc_bogotá,2026-06-21,ltm0,other,28062,27926,7630,262315.53108608467,154058.9,95035.04576967828,57059.0,0.8327631672724681,colombia,LatAm,COP,,197804.0,71128.74,31998,0.778846231623223,0.8021933187625705,,181717,15.442693859132607
colombia_dc_bogotá,2026-06-21,ltm0,pt,1628,1616,1270,237164.94732054457,169338.5,72882.36369011994,59356.5,0.933046683046683,colombia,LatAm,COP,,197804.0,71128.74,31998,0.8560923944915169,0.8344939049953647,,181717,0.8958985675528431
colombia_dc_bogotá,2026-06-21,ltm0,zh_ja_ko,583,582,507,249857.7505670103,176660.75,79822.90767467848,64293.79166666667,0.8439108061749572,colombia,LatAm,COP,,197804.0,71128.74,31998,0.8931100988857658,0.9039073610282801,,181717,0.32082854108311276
united-states_tn_nashville,2026-06-26,ltm0,de,236,227,212,227.97885462555064,203.0,53.631967851898466,48.333333333333336,0.8553191489361702,united-states,NAM,USD,1.0,264.0,45.425,169819,0.7689393939393939,1.0640249495505414,203.0,177123,0.1332407423090169
united-states_tn_nashville,2026-06-26,ltm0,en,169819,165297,8000,312.0347971227548,264.0,51.34346661772986,45.425,0.9502073463215228,united-states,NAM,USD,1.0,264.0,45.425,169819,1.0,1.0,264.0,177123,95.87631194141925
united-states_tn_nashville,2026-06-26,ltm0,es,854,824,717,254.80377427184465,223.0,46.41895392114627,41.625,0.8958579881656805,united-states,NAM,USD,1.0,264.0,45.425,169819,0.8446969696969697,0.9163456246560264,223.0,177123,0.4821508217453408
united-states_tn_nashville,2026-06-26,ltm0,fr,214,210,199,286.0464285714286,242.25,54.57371960764103,45.91666666666667,0.8644859813084113,united-states,NAM,USD,1.0,264.0,45.425,169819,0.9176136363636364,1.0108237020730142,242.25,177123,0.12081999514461701
united-states_tn_nashville,2026-06-26,ltm0,it,56,56,55,281.885,247.25,45.03573357297465,39.36375,0.8928571428571429,united-states,NAM,USD,1.0,264.0,45.425,169819,0.9365530303030303,0.866565767749037,247.25,177123,0.03161644732756333
united-states_tn_nashville,2026-06-26,ltm0,other,5785,5572,3253,296.9152297200287,251.0,51.70423833757771,45.09166666666667,0.9132937892533148,united-states,NAM,USD,1.0,264.0,45.425,169819,0.9507575757575758,0.9926618968996516,251.0,177123,3.266091924820605
united-states_tn_nashville,2026-06-26,ltm0,pt,72,71,70,272.11718309859157,236.0,51.85952218868768,46.44583333333333,0.9295774647887324,united-states,NAM,USD,1.0,264.0,45.425,169819,0.8939393939393939,1.0224729407448174,236.0,177123,0.04064971799258143
united-states_tn_nashville,2026-06-26,ltm0,zh_ja_ko,87,82,81,234.49987804878052,202.935,45.834984219371414,41.5,0.8045977011494253,united-states,NAM,USD,1.0,264.0,45.425,169819,0.7686931818181818,0.9135938359933957,202.935,177123,0.04911840924103589
turkey_marmara_istanbul,2026-06-30,ltm0,de,10602,10441,4770,5421.6355665166175,4514.94,1442.129546671818,1287.38,0.8660630069798151,turkey,EMEA,TRY,0.0219595477349647,4535.33,1297.482,70200,0.9955041860239496,0.9922141501770353,99.14604045050152,176986,5.990304317855649
turkey_marmara_istanbul,2026-06-30,ltm0,en,70200,69226,9260,5607.218968884523,4535.33,1471.6859705226998,1297.482,0.8735754985754985,turkey,EMEA,TRY,0.0219595477349647,4535.33,1297.482,70200,1.0,1.0,99.59379562881745,176986,39.664154226888
turkey_marmara_istanbul,2026-06-30,ltm0,es,10542,10399,4518,4818.9954168670065,3919.0,1296.5540102956886,1146.5,0.8359893758300133,turkey,EMEA,TRY,0.0219595477349647,4535.33,1297.482,70200,0.8641047068239798,0.8836346091891834,86.05946757332666,176986,5.956403331336942
turkey_marmara_istanbul,2026-06-30,ltm0,fr,4749,4677,3023,4913.229373530041,4064.58,1316.9301494749252,1174.736,0.8730259001895135,turkey,EMEA,TRY,0.0219595477349647,4535.33,1297.482,70200,0.8962038043538177,0.9053967608028475,89.25633853258282,176986,2.683263082955714
turkey_marmara_istanbul,2026-06-30,ltm0,it,572,566,521,4899.153586572438,4136.5,1298.3862136842597,1182.503333333333,0.8426573426573427,turkey,EMEA,TRY,0.0219595477349647,4535.33,1297.482,70200,0.912061525842662,0.9113832279240353,90.83566920568148,176986,0.32318940481168
turkey_marmara_istanbul,2026-06-30,ltm0,other,76008,74924,9693,4633.608898750734,3586.77,1404.7446103571026,1249.5,0.8150194716345648,turkey,EMEA,TRY,0.0219595477349647,4535.33,1297.482,70200,0.7908509413868451,0.9630191401499212,78.76384702933933,176986,42.945769721898905
turkey_marmara_istanbul,2026-06-30,ltm0,pt,283,283,265,4218.4289752650175,3738.0,1249.9205893067474,1115.68,0.7915194346289752,turkey,EMEA,TRY,0.0219595477349647,4535.33,1297.482,70200,0.8241958137555592,0.8598809077890869,82.08478943329804,176986,0.1598996530799046
turkey_marmara_istanbul,2026-06-30,ltm0,zh_ja_ko,4030,3982,2307,5438.573493219487,4194.08,1449.1078958011335,1198.5,0.8106699751861042,turkey,EMEA,TRY,0.0219595477349647,4535.33,1297.482,70200,0.9247574046431021,0.9237122364703325,92.10009996426075,176986,2.2770162611732
united-states_nv_clark-county-nv,2026-06-27,ltm0,de,875,837,689,236.38385902031064,199.71,48.16157776623682,45.666666666666664,0.8165887850467289,united-states,NAM,USD,1.0,234.25,42.27833333333333,154184,0.8525506937033085,1.080143493515197,199.71,174018,0.502821547196267
united-states_nv_clark-county-nv,2026-06-27,ltm0,en,154184,147567,10853,285.198242628772,234.25,46.66710046109776,42.27833333333333,0.8648920834896625,united-states,NAM,USD,1.0,234.25,42.27833333333333,154184,1.0,1.0,234.25,174018,88.60232849475342
united-states_nv_clark-county-nv,2026-06-27,ltm0,es,6699,6214,3293,223.8314113292565,190.5,41.43715278265882,37.12833333333333,0.7844787283777466,united-states,NAM,USD,1.0,234.25,42.27833333333333,154184,0.8132337246531484,0.8781881972641621,190.5,174018,3.8496017653346204
united-states_nv_clark-county-nv,2026-06-27,ltm0,fr,568,525,477,227.61108571428576,184.33,45.07414961004604,40.916666666666664,0.7586837294332724,united-states,NAM,USD,1.0,234.25,42.27833333333333,154184,0.7868943436499467,0.967792801671463,184.33,174018,0.32640301577997677
united-states_nv_clark-county-nv,2026-06-27,ltm0,it,192,185,181,248.7303783783784,221.61,40.63680681698182,37.0,0.8333333333333334,united-states,NAM,USD,1.0,234.25,42.27833333333333,154184,0.9460405549626468,0.8751527575196122,221.61,174018,0.11033341378478088
united-states_nv_clark-county-nv,2026-06-27,ltm0,other,9297,8476,4361,246.0360476639925,198.55,44.56308111760526,39.625,0.7861212397447584,united-states,NAM,USD,1.0,234.25,42.27833333333333,154184,0.8475987193169691,0.9372412977490441,198.55,174018,5.342550770609937
united-states_nv_clark-county-nv,2026-06-27,ltm0,pt,270,258,244,190.90286821705428,170.495,43.64752995416513,40.765,0.7689393939393939,united-states,NAM,USD,1.0,234.25,42.27833333333333,154184,0.7278335112059765,0.9642054637915403,170.495,174018,0.15515636313484812
united-states_nv_clark-county-nv,2026-06-27,ltm0,zh_ja_ko,1933,1843,1362,244.08949538795443,208.0,40.57277611023901,37.08833333333333,0.7707139134966128,united-states,NAM,USD,1.0,234.25,42.27833333333333,154184,0.887940234791889,0.8772420861749517,208.0,174018,1.1108046294061533
canada_on_toronto,2026-06-15,ltm0,de,1784,1728,1328,290.5752199074074,243.0,94.5945669482106,85.5,0.5672645739910314,canada,NAM,CAD,0.7227644635290046,289.5,83.68666666666667,143884,0.8393782383419689,1.0216681271409225,175.63176463754812,169776,1.0507963434172085
canada_on_toronto,2026-06-15,ltm0,en,143884,139751,11902,328.5022092149609,289.5,94.16730400311891,83.68666666666667,0.6794575017552641,canada,NAM,CAD,0.7227644635290046,289.5,83.68666666666667,143884,1.0,1.0,209.24031219164684,169776,84.74931674677222
canada_on_toronto,2026-06-15,ltm0,es,8129,7858,4134,293.80439424790023,252.0,87.77097425482877,78.85166666666666,0.5978595153155369,canada,NAM,CAD,0.7227644635290046,289.5,83.68666666666667,143884,0.8704663212435233,0.9422249661435512,182.13664480930916,169776,4.788073697106776
canada_on_toronto,2026-06-15,ltm0,fr,4879,4747,2899,305.60127027596377,274.0,87.82036309242626,79.1,0.6439844230375077,canada,NAM,CAD,0.7227644635290046,289.5,83.68666666666667,143884,0.9464594127806563,0.9451923842906077,198.03746300694726,169776,2.873786636509283
canada_on_toronto,2026-06-15,ltm0,it,298,285,284,285.89038596491224,236.0,86.90856862377389,78.5,0.5637583892617449,canada,NAM,CAD,0.7227644635290046,289.5,83.68666666666667,143884,0.8151986183074266,0.9380227833983908,170.57241339284508,169776,0.1755253981717086
canada_on_toronto,2026-06-15,ltm0,other,7863,7591,4211,284.5502516137531,238.0,85.41732412502712,74.58333333333333,0.5672856779445433,canada,NAM,CAD,0.7227644635290046,289.5,83.68666666666667,143884,0.8221070811744386,0.8912212220186408,172.01794231990309,169776,4.6313966638394115
canada_on_toronto,2026-06-15,ltm0,pt,531,514,491,288.3277626459144,256.88,89.47035552099219,79.19166666666666,0.6666666666666666,canada,NAM,CAD,0.7227644635290046,289.5,83.68666666666667,143884,0.8873229706390328,0.9462877399824743,185.6637353913307,169776,0.31276505513146735
canada_on_toronto,2026-06-15,ltm0,zh_ja_ko,2408,2337,1701,251.62158322635855,188.5,81.39489078549107,75.0,0.4223421926910299,canada,NAM,CAD,0.7227644635290046,289.5,83.68666666666667,143884,0.6511226252158895,0.896200111527125,136.24110137521737,169776,1.4183394590519272
greece_south-aegean_south-aegean,2026-06-28,ltm0,de,9716,9492,6219,217.3818131057733,157.0,58.44174008932404,50.666666666666664,0.917455743104158,greece,EMEA,EUR,1.1621366666666666,200.0,60.335,99477,0.785,0.8397558078506118,182.45545666666666,161887,6.001717247215651
greece_south-aegean_south-aegean,2026-06-28,ltm0,en,99477,97579,19234,289.30921151067344,200.0,72.73933022191888,60.335,0.9011831880736252,greece,EMEA,EUR,1.1621366666666666,200.0,60.335,99477,1.0,1.0,232.4273333333333,161887,61.44841772347378
greece_south-aegean_south-aegean,2026-06-28,ltm0,es,22355,21836,10680,202.89797810954389,158.0,58.51072935473487,50.5,0.8755983001565645,greece,EMEA,EUR,1.1621366666666666,200.0,60.335,99477,0.79,0.8369934532195243,183.61759333333333,161887,13.809014930167338
greece_south-aegean_south-aegean,2026-06-28,ltm0,fr,7947,7771,5214,192.33371123407545,152.0,58.57208815320712,50.75,0.8653579967283251,greece,EMEA,EUR,1.1621366666666666,200.0,60.335,99477,0.76,0.8411369851661556,176.64477333333332,161887,4.90897972042227
greece_south-aegean_south-aegean,2026-06-28,ltm0,it,1628,1583,1462,181.54214782059375,140.5,52.84138357452191,47.375,0.8974201474201474,greece,EMEA,EUR,1.1621366666666666,200.0,60.335,99477,0.7025,0.785199303886633,163.28020166666667,161887,1.0056397363593124
greece_south-aegean_south-aegean,2026-06-28,ltm0,other,19387,18857,10242,195.7821164554277,144.0,54.201994094444736,46.6,0.8789910764945582,greece,EMEA,EUR,1.1621366666666666,200.0,60.335,99477,0.72,0.7723543548520759,167.34768,161887,11.975637327271492
greece_south-aegean_south-aegean,2026-06-28,ltm0,pt,353,346,326,202.5479479768786,150.0,63.08958325930652,54.70833333333333,0.8158640226628895,greece,EMEA,EUR,1.1621366666666666,200.0,60.335,99477,0.75,0.9067429076544846,174.32049999999998,161887,0.21805333349805728
greece_south-aegean_south-aegean,2026-06-28,ltm0,zh_ja_ko,1024,1017,738,220.33300884955753,171.18,63.34800673231499,50.666666666666664,0.8310546875,greece,EMEA,EUR,1.1621366666666666,200.0,60.335,99477,0.8559,0.8397558078506118,198.93455459999998,161887,0.6325399815920982
italy_puglia_puglia,2026-06-30,ltm0,de,12606,12174,7157,194.5256628881222,143.79,51.33519598999722,43.75,0.8957639219419324,italy,EMEA,EUR,1.1621366666666666,148.33,44.5,57785,0.9693925706195643,0.9831460674157303,167.1036313,157582,7.999644629462756
italy_puglia_puglia,2026-06-30,ltm0,en,57785,56091,14102,213.11989017846,148.33,53.27321516583359,44.5,0.8990395431340313,italy,EMEA,EUR,1.1621366666666666,148.33,44.5,57785,1.0,1.0,172.37973176666668,157582,36.66979731187572
italy_puglia_puglia,2026-06-30,ltm0,es,46059,44339,16031,160.34477683303638,123.0,42.97692287979705,36.5,0.8869710588592892,italy,EMEA,EUR,1.1621366666666666,148.33,44.5,57785,0.8292321175756758,0.8202247191011236,142.94280999999998,157582,29.228592098082267
italy_puglia_puglia,2026-06-30,ltm0,fr,12557,12196,6583,153.3094653984913,120.0,43.47223796200679,37.125,0.883332006052401,italy,EMEA,EUR,1.1621366666666666,148.33,44.5,57785,0.809006943976269,0.8342696629213483,139.4564,157582,7.968549707453897
italy_puglia_puglia,2026-06-30,ltm0,it,8467,8165,5980,140.40484996938153,110.0,38.88725260000937,32.6,0.8765796622180229,italy,EMEA,EUR,1.1621366666666666,148.33,44.5,57785,0.7415896986449133,0.7325842696629213,127.83503333333333,157582,5.373075605081799
italy_puglia_puglia,2026-06-30,ltm0,other,18529,17915,8899,160.3250851241976,123.0,44.05691798935396,37.5,0.8416536240487884,italy,EMEA,EUR,1.1621366666666666,148.33,44.5,57785,0.8292321175756758,0.8426966292134831,142.94280999999998,157582,11.758322651064208
italy_puglia_puglia,2026-06-30,ltm0,pt,780,753,704,160.72857901726428,126.0,44.21823900693522,37.0,0.8538461538461538,italy,EMEA,EUR,1.1621366666666666,148.33,44.5,57785,0.8494572911750825,0.8314606741573034,146.42922,157582,0.49498039116142706
italy_puglia_puglia,2026-06-30,ltm0,zh_ja_ko,799,782,659,146.9141304347826,120.0,44.28848986116186,37.125,0.7809762202753442,italy,EMEA,EUR,1.1621366666666666,148.33,44.5,57785,0.809006943976269,0.8342696629213483,139.4564,157582,0.5070376058179233
italy_veneto_venice,2026-06-15,ltm0,de,8540,8366,3694,210.56904613913457,182.7,63.003532318184504,57.333333333333336,0.8208972707039944,italy,EMEA,EUR,1.1621366666666666,205.85,62.211666666666666,82143,0.8875394704882196,0.9215849117260965,212.32236899999998,157496,5.422359932950678
italy_veneto_venice,2026-06-15,ltm0,en,82143,80512,6564,249.37336707571544,205.85,70.02230324551773,62.211666666666666,0.8420334190544675,italy,EMEA,EUR,1.1621366666666666,205.85,62.211666666666666,82143,1.0,1.0,239.2258328333333,157496,52.155610301214
italy_veneto_venice,2026-06-15,ltm0,es,31765,31129,5526,189.4050136528639,165.47,56.79596532031143,51.35333333333333,0.7407746456643202,italy,EMEA,EUR,1.1621366666666666,205.85,62.211666666666666,82143,0.8038377459315036,0.8254614622123396,192.2987542333333,157496,20.16876619088739
italy_veneto_venice,2026-06-15,ltm0,fr,10646,10399,3926,201.72252908933552,175.0,62.21529585636981,57.06,0.8639270265187136,italy,EMEA,EUR,1.1621366666666666,205.85,62.211666666666666,82143,0.8501335924216663,0.9171913092399604,203.37391666666664,157496,6.759536750139686
italy_veneto_venice,2026-06-15,ltm0,it,2913,2852,1968,201.03306451612903,172.39499999999998,57.12328732459492,51.07,0.8155273102026795,italy,EMEA,EUR,1.1621366666666666,205.85,62.211666666666666,82143,0.8374787466601894,0.8209071181718327,200.34655064999995,157496,1.849570782750038
italy_veneto_venice,2026-06-15,ltm0,other,14623,14278,4543,189.7290874071999,162.0,55.53735520971632,49.4375,0.7100851882385271,italy,EMEA,EUR,1.1621366666666666,205.85,62.211666666666666,82143,0.7869808112703425,0.7946660594207946,188.26613999999998,157496,9.284680245847513
italy_veneto_venice,2026-06-15,ltm0,pt,1531,1504,1088,201.42226063829787,171.255,59.4120390916523,51.30125,0.7256578947368421,italy,EMEA,EUR,1.1621366666666666,205.85,62.211666666666666,82143,0.8319407335438426,0.8246242666166582,199.02171485,157496,0.9720881800172703
italy_veneto_venice,2026-06-15,ltm0,zh_ja_ko,5335,5241,2083,177.1812516695287,154.5,50.3276070374801,42.795,0.6646021021021021,italy,EMEA,EUR,1.1621366666666666,205.85,62.211666666666666,82143,0.750546514452271,0.6878934819299704,179.55011499999998,157496,3.3873876161934273
austria_vienna_vienna,2026-06-20,ltm0,de,33873,32500,6521,135.23947323076922,115.75,39.91845646631616,35.67777777777778,0.9119080677084872,austria,EMEA,EUR,1.1621366666666666,119.0,37.0,66378,0.9726890756302521,0.9642642642642643,134.51731916666665,153625,22.049145646867373
austria_vienna_vienna,2026-06-20,ltm0,en,66378,63339,7521,144.0662189172548,119.0,41.60738622944069,37.0,0.8860623972737005,austria,EMEA,EUR,1.1621366666666666,119.0,37.0,66378,1.0,1.0,138.29426333333333,153625,43.20781122864117
austria_vienna_vienna,2026-06-20,ltm0,es,15334,14494,4689,125.54933006761418,108.5,37.96089151715961,34.5,0.8802481227554685,austria,EMEA,EUR,1.1621366666666666,119.0,37.0,66378,0.9117647058823529,0.9324324324324325,126.09182833333332,153625,9.981448331977218
austria_vienna_vienna,2026-06-20,ltm0,fr,6201,5941,3189,136.30263423666048,117.75,41.03691080870867,37.25,0.9351194318915428,austria,EMEA,EUR,1.1621366666666666,119.0,37.0,66378,0.9894957983193278,1.0067567567567568,136.8415925,153625,4.036452400325468
austria_vienna_vienna,2026-06-20,ltm0,it,1940,1826,1401,125.47413472070096,109.61,38.03067233979207,35.1075,0.9169246646026832,austria,EMEA,EUR,1.1621366666666666,119.0,37.0,66378,0.9210924369747899,0.9488513513513513,127.38180003333332,153625,1.2628152969894222
austria_vienna_vienna,2026-06-20,ltm0,other,24837,23729,5767,124.5909220784694,107.0,36.85762026459851,32.5,0.8659781336991165,austria,EMEA,EUR,1.1621366666666666,119.0,37.0,66378,0.8991596638655462,0.8783783783783784,124.34862333333332,153625,16.167290480065095
austria_vienna_vienna,2026-06-20,ltm0,pt,909,871,778,125.16810562571756,108.0,36.856818213295824,34.0,0.8687982359426681,austria,EMEA,EUR,1.1621366666666666,119.0,37.0,66378,0.907563025210084,0.918918918918919,125.51075999999999,153625,0.591700569568755
austria_vienna_vienna,2026-06-20,ltm0,zh_ja_ko,4153,3960,2284,137.38345707070707,116.085,39.95254295183983,35.639583333333334,0.8002890869669959,austria,EMEA,EUR,1.1621366666666666,119.0,37.0,66378,0.9755042016806722,0.963231981981982,134.90663494999998,153625,2.7033360455655004
